2023-03-15 00:20:46 , udn , 2024立委戰／苗栗縣長選後新局 藍擬大和解 綠有新勢力 , https://udn.com/news/story/6656/7031943?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:07:18 , udn , 桃園市長張善政昨天接受本報專訪時表示，下周五接受監委約詢時將說明北景雲計畫缺失。他並直言，桃園眾多工程缺失來自前市府內控... , https://udn.com/news/story/6656/7033518?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:08:34 , udn , 美國矽谷銀行倒閉 鴻海：受影響約1億美元 , https://udn.com/news/story/7240/7033499?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:08:45 , udn , 鴻海董事長劉揚偉今天下午表示，美國矽谷銀行倒閉風波對集團影響程度預期約1億美元，不過美國政府宣示全額保障矽谷銀行儲戶權益... , https://udn.com/news/story/7240/7033499?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:09:05 , udn , 經典賽／八強對上古巴 澳洲球員出征前獲日本球迷歡呼 , https://udn.com/news/story/10785/7033501?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:09:16 , udn , 澳洲隊上週爆冷擊敗韓國隊，並從本屆經典賽B組中脫穎而出，晉級八強。今日，他們將再次前往東京巨蛋，對上A組龍頭古巴，在出征前，他們意外地收到當地球迷的熱情招呼。

根據澳洲隊官方推特影片，有一群日本 , https://udn.com/news/story/10785/7033501?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:09:36 , udn , 宏都拉斯擬與中國大陸建交　陸外交部：歡迎宏方有關表態 , https://udn.com/news/story/7331/7033522?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:09:47 , udn , 針對宏都拉斯總統表示已指示外長處理與中國大陸建交事宜，中國大陸外交部發言人汪文斌15日聲稱，歡迎宏都拉斯方面的有關表態。 , https://udn.com/news/story/7331/7033522?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:10:07 , udn , 茄萣特色遊戲場啟用　陳其邁：將破百座特色共融公園 , https://udn.com/news/story/7327/7033521?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:10:17 , udn , 融合在地海洋漁村特色的高雄「茄萣特色遊戲場」今天正式啟用；市長陳其邁出席啟用典禮談到，高雄每座特色公園在興建過程中，都以... , https://udn.com/news/story/7327/7033521?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:11:36 , udn , 物價高漲 1月實質經常性薪資落入負成長年減0.72% , https://udn.com/news/story/7238/7033512?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:11:46 , udn , 主計總處今天公布1月薪資統計，全體受僱員工經常性薪資平均為新台幣4萬5376元，年增2.3%，但受到物價高漲影響，實質經... , https://udn.com/news/story/7238/7033512?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:12:40 , udn , 宏都拉斯傳斷交 王美花：宏國貿易進口額超過台灣出口 , https://udn.com/news/story/123264/7033509?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:17:11 , udn , 清明掃墓引發雜草火災 可能觸放火罪及依空汙法罰錢 , https://udn.com/news/story/7320/7033507?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:17:14 , udn , 批活在平行時空 徐巧芯點名朱澤明、陳吉仲是漲價元凶 , https://udn.com/news/story/6656/7033489?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:17:36 , udn , 宏都拉斯傳轉向北京 陸外交部：與中國建交是正確選擇 , https://udn.com/news/story/7331/7033544?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:17:46 , udn , 日前驚傳宏都拉斯總統指示該國外長與中共建交，大陸外交部15日對此指出，「同中國建交是順應歷史發展大勢和時代進步潮流的正確... , https://udn.com/news/story/7331/7033544?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:18:07 , udn , 鄭文燦回應張善政：願配合監院約詢 抹黑無法成就執政 , https://udn.com/news/story/6656/7033546?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:18:12 , udn , 鴛鴦盜深夜潛入南市建築工地竊機具 警逮捕通緝犯男友 , https://udn.com/news/story/7320/7033503?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:18:17 , udn , 桃園八德運動中心去年發生羽球場天花板崩塌事件，監察院近期發函要求桃園市政府說明。市長張善政接受本報專訪表示，希望前市長鄭... , https://udn.com/news/story/6656/7033546?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:18:38 , udn , 陳耀祥鏡電視案列被告 游淑慧：應追究蔡英文洪耀福角色 , https://udn.com/news/story/6656/7033542?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:18:48 , udn , 鏡電視執照申設風波，國家通訊傳播委員會（NCC）主委陳耀祥也被列他字案瀆職罪被告。國民黨台北市議員游淑慧今天在臉書表示「... , https://udn.com/news/story/6656/7033542?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:19:09 , udn , 台股震盪整理 法人：關注下週美聯準會升息動向 , https://udn.com/news/story/7251/7033511?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:19:19 , udn , 台股今天開高震盪，午盤後金融及貨櫃族群翻黑，指數終場收最低15387.59點，上漲27.17點。法人指出，市場關注下週美... , https://udn.com/news/story/7251/7033511?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:19:39 , udn , 核二2號機除役 經濟部長：台電穩健經營、物價穩定兼顧 , https://udn.com/news/story/7238/7033541?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:19:50 , udn , 核二廠2號機14日除役，學者憂沒有配套措施會一路缺電。經濟部長王美花今天陪同行政院長到桃園參觀紡織業，受訪時強調除役是既... , https://udn.com/news/story/7238/7033541?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:20:10 , udn , 「雙春兼閨月」神助攻 白色情人節中市結婚對數創新高 , https://udn.com/news/story/7325/7033539?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:20:21 , udn , 昨為白色情人節，不少新人選擇當天，攜手步入禮堂，互結連理。中市府民政局統計，昨有206對新人完成結婚登記，在創近5年同日... , https://udn.com/news/story/7325/7033539?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:20:36 , udn , 影／高雄大寮追撞事故　2車車頭全爛1小貨車被撞翻在路邊 , https://udn.com/news/story/7320/7033547?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:20:46 , udn , 高雄大寮區河堤路、農場路今天上午發生3車追撞事故，現場2輛車車頭毀損，扭曲變形，另有一輛小貨車被撞翻在路旁；所幸3名駕駛... , https://udn.com/news/story/7320/7033547?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:23:08 , udn , 核二廠2號機除役 經濟部長：台電穩健經營、物價穩定兼顧 , https://udn.com/news/story/7238/7033541?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:23:13 , udn , 白帶魚、竹筴魚3/15重啟輸陸 食藥署不知情、業者這麼說 , https://udn.com/news/story/7333/7033519?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:26:35 , udn , 中宏擬建交、陸恢復台凍竹筴魚輸入　台學者：兩手策略 , https://udn.com/news/story/7333/7033558?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:26:45 , udn , 宏都拉斯總統卡斯楚發文，指示該國外長與中國大陸建交，同日大陸國台辦宣布，15日（今日）起，恢復台灣冰鮮白帶魚、凍竹筴魚輸... , https://udn.com/news/story/7333/7033558?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:32:37 , udn , 藍擬5月啟動總統提名機制 徵召或初選未定 , https://udn.com/news/story/123307/7033513?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:32:48 , udn , 國民黨備戰2024總統選舉，預計5月後啟動提名機制決定人選，至於透過初選或徵召，目前尚未決定。黨務人士說，黨中央徵詢各方... , https://udn.com/news/story/123307/7033513?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:33:08 , udn , 在飯店客房野餐！南港老爺行旅全台唯一「熊讚」主題房 , https://udn.com/news/story/7270/7033573?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:33:18 , udn , 台北市吉祥物「熊讚Bravo！」再度現身南港老爺行旅，南港老爺二度攜手「熊讚Bravo！」，推出全台唯一「熊讚Bravo... , https://udn.com/news/story/7270/7033573?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:33:39 , udn , 全中運／網球賽新竹縣又改場地 恐千名選手得跑台中比賽 , https://udn.com/news/story/7005/7033572?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:33:49 , udn , 全中運在竹縣網球賽因在資格賽期間便出現場地問題造成選手受傷，新竹縣府除將資格賽延賽同時將場地改到苗栗竹南運動公園舉行，但... , https://udn.com/news/story/7005/7033572?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:35:35 , udn , 通膨持續吃掉薪資 1月實質經常性薪資年減0.72% , https://udn.com/news/story/7238/7033590?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:35:46 , udn , 主計總處今天公布1月工業及服務業受僱員工人數及薪資，1月月全體受僱員工經常性薪資平均 4萬5376 元，年增2.30%，... , https://udn.com/news/story/7238/7033590?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:36:06 , udn , 鐵人不能喊累？被美國「百年舊法」碾壓的鐵路罷工權 , https://udn.com/news/story/6812/7033584?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:36:16 , udn , 美國鐵路運輸暢通，關乎美國經濟是否持續運轉無礙，然而維繫這經濟動脈的鐵路員工，卻遠沒有美國其他行業一般勞工應享的勞權保障...。 , https://udn.com/news/story/6812/7033584?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:36:37 , udn , 陸恢復台冰鮮白帶魚、凍竹筴魚輸入　陸學者：積極訊號 , https://udn.com/news/story/7333/7033582?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:36:47 , udn , 大陸國台辦15日宣布，恢復台灣冰鮮白帶魚、凍竹筴魚輸入。上海東亞研究所助理所長包承柯表示，大陸對台灣漁業部分資源進行進一... , https://udn.com/news/story/7333/7033582?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:37:08 , udn , 推動解決巴以問題 陸外交部：中國始終是善意可靠的斡旋者 , https://udn.com/news/story/7331/7033578?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:37:18 , udn , 繼成功斡旋沙烏地阿拉伯與伊朗復交，中國大陸正推動解決巴勒斯坦和以色列之間的問題，大陸外交部發言人汪文斌15日表示，中國始... , https://udn.com/news/story/7331/7033578?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:41:36 , udn , 歷經4次流標 環狀線南環段今發包6月動工 , https://udn.com/news/story/7323/7033603?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:41:47 , udn , 台北捷運環狀線因卻工缺料、物料上漲等狀況，發包不順利，不過南環段出現曙光。北市捷運局今表示，因工期合理性並滾動調整工程預... , https://udn.com/news/story/7323/7033603?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:42:07 , udn , 滿18歲可當老闆 大二生分享創業歷程 , https://udn.com/news/story/7323/7033601?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:42:18 , udn , 民法成人年紀下修滿18歲就可以創業當老闆，新北市經發局與青年局接連舉辦3場少年頭家講座，今推出第3梯次創業課程，並邀請目... , https://udn.com/news/story/7323/7033601?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:42:38 , udn , 行政院長參觀桃園機能布料廠：讓世界看見臺灣的厲害 , https://udn.com/news/story/7324/7033596?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:42:54 , udn , 行政院長陳建仁今天下午在經濟部長王美花等人陪同下參觀大統新創公司桃園市蘆竹廠，肯定業者在機能布料創新研發的表現。 , https://udn.com/news/story/7324/7033596?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:43:14 , udn , 興建市政大樓 綠批謝國樑「皇帝」 藍說林右昌也沒溝通 , https://udn.com/news/story/7328/7033592?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:43:24 , udn , 基隆市長謝國樑今天宣布，新市政大樓興建計畫「轉彎」。民進黨市議員鄭文婷批評謝獨斷，打臉議會， 「做皇帝也不過才這樣而已」... , https://udn.com/news/story/7328/7033592?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:43:45 , udn , 高雄全原運會選手準備好了 陳其邁大方加碼金牌獎金 , https://udn.com/news/story/7005/7033593?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:43:55 , udn , 112年全國原住民族運動會3月24日開幕，高雄市報名16項賽程，今天由市長陳其邁擔任主火炬官接下運動會聖火，並當眾替得獎... , https://udn.com/news/story/7005/7033593?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:44:35 , udn , 賴清德拚大選潘孟安許立明掌兵符 下半年可望出訪 , https://udn.com/news/story/123307/7033562?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:44:46 , udn , 身兼民進黨主席的副總統賴清德已完成總統初選登記拚戰2024大局已定，近日與黨內派系溝通，布局競選架構，2024提名小組召... , https://udn.com/news/story/123307/7033562?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:45:06 , udn , NBA／批評球星必須奪冠風氣 里拉德：我更重視兄弟情  , https://udn.com/news/story/7002/7033583?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:45:16 , udn , 近年來奪冠被做為衡量一名球星價值的指標，拓荒者一哥里拉德（Damian Lillard）是其中一位生涯不曾得過冠軍的球星。不過他日前上節目表示，自己的能力根本不需要冠軍來證明，他打球只因為對籃球的熱愛 , https://udn.com/news/story/7002/7033583?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:47:18 , udn , 監院查八德運動中心 鄭文燦發十點聲明 , https://udn.com/news/story/7314/7033574?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:47:29 , udn , 屬於「北景雲計畫」的桃園八德國民運動中心，羽球場天花板去年因台東規模6.8地震塌陷，引發關注。桃園市長張善政表示，下周五... , https://udn.com/news/story/7314/7033574?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:47:34 , udn , 巴赫姆特「最血腥戰役」仍持續 法新社：俄射禁用武器白磷彈 , https://udn.com/news/story/122663/7033550?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:47:45 , udn , 法新社記者看見，烏克蘭東部查西夫雅爾鎮（ChasivYar）旁邊的無人居住區今天遭到來自俄羅斯陣地的白磷彈攻擊 , https://udn.com/news/story/122663/7033550?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:48:19 , udn , 通膨壓力大 1月實質經常性薪資、實質總薪資均陷負成長 , https://udn.com/news/story/7238/7033570?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:48:30 , udn , 加薪都被通膨吃掉了，行政院主計總處今（15）日發布2023年1月受僱員工薪資調查統計結果，在1月消費者物價指數（CPI）... , https://udn.com/news/story/7238/7033570?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:50:35 , udn , 回美國也不孤單 盧秀燕送襪子給張育成讚「是年輕人榜樣」 , https://udn.com/news/story/6999/7033626?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:50:46 , udn , 2023世界棒球經典賽（WBC），中華隊雖然在A組預賽不敵古巴隊，無緣前進東京，但旅美大聯盟球員張育成的表現贏得球迷讚賞... , https://udn.com/news/story/6999/7033626?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:51:06 , udn , 尹錫悅強調韓日合作重要性 籲勿受歷史糾結影響 , https://udn.com/news/story/6809/7033567?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:51:17 , udn , 南韓總統尹錫悅今天指出，與日本的合作在因應北韓日益增長的威脅、和保護全球供應鏈上至關重要。他並呼籲南韓和日本兩國不要糾結... , https://udn.com/news/story/6809/7033567?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:51:37 , udn , 罷工潮不熄通膨問題未解 英財相將公布預算計畫 , https://udn.com/news/story/6809/7033560?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:51:47 , udn , 面對新一波因薪資而起的罷工，英國政府尋求控制公共開支之際，財政大臣今天將公布預算計畫 , https://udn.com/news/story/6809/7033560?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:56:35 , udn , 男子滯欠7個月停車費逾6萬 台南分署查扣愛車立即繳清 , https://udn.com/news/story/7320/7033649?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:56:45 , udn , 42歲邵姓男子7個月來在收費停車格內停放轎車，經催繳仍未繳費，總計218筆，累計6萬5400元，連同未依限期定期檢驗挨罰... , https://udn.com/news/story/7320/7033649?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:57:05 , udn , 陸15日起恢復台灣冰鮮白帶魚、凍竹筴魚輸入 , https://udn.com/news/story/7314/7033652?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:57:16 , udn , •曾經在去年6月被大陸停止輸入的台灣冰鮮白帶魚、凍竹筴魚，大陸宣布將自今年3月15日起恢復輸入。大陸國台辦發言人馬曉光3月15日表示，2022年6月，大陸海關在台灣地區輸大陸冰鮮白帶魚、凍竹筴魚中檢出新冠病毒核酸陽性樣本。基於生物安全風險防範的考慮，海關總署自2022年8月3日起暫停了台灣地區冰鮮帶魚，凍竹筴魚輸入。大陸已對新型冠狀病毒感染實施「乙類乙管」，取消所有進口冷鏈食品口岸環節針對新型冠狀病毒的核酸監測檢測等措施。為促進兩岸貿易健康發展，海關總署決定自3月15日起恢復台灣地區冰鮮白帶魚、凍竹筴魚輸入。 , https://udn.com/news/story/7314/7033652?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:57:36 , udn , 年輕人自殺防治未來施政重點 新任心健司長曝三大方向 , https://udn.com/news/story/7266/7033643?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:57:47 , udn , 國人心理健康、自殺防治邁向新紀元。擔任衛福部心口司、心健司長8年多的諶立中於3月1日退休，新任心理健康司長陳亮妤今上任第... , https://udn.com/news/story/7266/7033643?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:58:07 , udn , 中壢男寄宿老闆家中長期受言語攻擊 推闆娘至3公尺水溝內不治 , https://udn.com/news/story/7320/7033634?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:58:18 , udn , 桃園中壢中正路三段一棟透天1樓，昨晚8時許發生一起命案，57歲的李姓男子寄宿於66歲的陳姓屋主家中長達13年，不過卻和陳... , https://udn.com/news/story/7320/7033634?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:58:38 , udn , 中醫師襲胸女病患稱是治療雞胸　女病患換診所才知根本沒生病 , https://udn.com/news/story/7320/7033632?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:58:49 , udn , 新北市一名張姓中醫師去年8月底晚間在診間內趁著護理人員進入診療間前對女病患襲胸，被女病患提告性騷擾，他不承認犯罪，稱是因... , https://udn.com/news/story/7320/7033632?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:59:09 , udn , 這個律師決定不開車、改搭Uber 神奇的事發生了 , https://udn.com/news/story/7269/7033557?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:59:19 , udn , 從1994年開始，本書作者、策略教練丹．蘇利文（Dan Sullivan）拒絕親自駕車上路，善用乘車時間將注意力放在其他事情上，雅各聽聞此事之後大受啟發。 , https://udn.com/news/story/7269/7033557?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:59:35 , udn , 大陸再曝腳踩醃菜食安事件 多家知名鹹菜企業被查封 , https://udn.com/news/story/7333/7033664?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:59:40 , udn , 「他」製作全台首套佛教音樂專輯 作家談星雲法師與呂炳川 , https://udn.com/news/story/7314/7033630?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:59:45 , udn , 為響應「315國際消費者日」到來，昨（14）日廣東電視台再次曝光「汕頭工人腳踩醃菜」食品安全問題，多家知名鹹菜企業被查封... , https://udn.com/news/story/7333/7033664?from=udn-ch1_breaknews-1-0-news
2023-03-15 17:59:50 , udn , 日前星雲法師圓寂，人世間陡然掀起一片塵埃。眾所周知，星雲法師畢生致力於「人間佛教」的理念及推廣，卻也同時沾染了世俗的許多煙火氣。晚年更常與政治人物來往密切（他不僅是國民黨終身黨員，亦曾擔任過國民黨中央評議委員、中央常務委員），且從不避諱表達其「心向祖國（中共）、鼓吹統一」的政治立場，因而被冠上「政治和尚」之名。 , https://udn.com/news/story/7314/7033630?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:05 , udn , 宏都拉斯擬與中國大陸建交　陸委會：中共惡意強奪 , https://udn.com/news/story/7331/7033661?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:11 , udn , 鴻海去年EPS達10.21元創15年新高，但今年展望持平 , https://udn.com/news/story/7240/7033627?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:16 , udn , 宏都拉斯總統卡斯楚發文，指示該國外交部長與中國大陸正式建交，陸委會15日回應表示，中共持續透過各種手段誘拉、惡意強奪我邦... , https://udn.com/news/story/7331/7033661?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:21 , udn , 鴻海15日召開2022年第四季度法說會，公布2022年度財務報告，並對外釋出2023年第一季展望。鴻海董事長劉揚偉指出，... , https://udn.com/news/story/7240/7033627?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:36 , udn , 純手工打造！德國拜雅頂級耳機系列登台 4特色新品搶市 , https://udn.com/news/story/7270/7033663?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:42 , udn , 台南光電板影響黑琵生態？南市府提數據澄清：年年增加 , https://udn.com/news/story/7326/7033629?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:47 , udn , 擁有近百年歷史的德國拜雅Beyerdynamic在台發表4款頂級新品，包括純手工打造、為發燒友而生的聲音美學耳機Xele... , https://udn.com/news/story/7270/7033663?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:00:52 , udn , 國民黨智庫今日召開「『綠』能你不能的生態浩劫」座談會，質疑台南市七股區鋪設光電板，為當地生態帶來浩劫，導致黑面琵鷺棲息地... , https://udn.com/news/story/7326/7033629?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:01:07 , udn , 經典賽／多、波生死鬥僅1隊能晉級 歷史數據多明尼加小佔優勢 , https://udn.com/news/story/10785/7033605?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:01:18 , udn , 本屆經典賽開賽前，球迷大多將D組的多明尼加、波多黎各視為兩支奪冠熱門，沒想到，兩隊在明日小組賽最後一戰交手，就成為晉級生死戰，輸球的一方將淘汰。

多明尼加與波多黎各產出多位大聯盟巨星，並曾在第三 , https://udn.com/news/story/10785/7033605?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:01:38 , udn , 王淨驚艷Charles & Keith春夏新品 直說「把我活潑的那面都帶出來了！」 , https://udn.com/news/story/7270/7033648?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:01:49 , udn , 女星王淨因為電影「關於我和鬼變成家人的那件事」票房突破三億，擁有極高人氣，因此新加坡時尚品牌Charles & Keith上市春夏系列袋包與鞋履配件時，邀請她出席，並亮麗演繹新款。試穿新品的王淨透過撞色搭配，連她都忍不住說「感覺把我活潑的那面都帶出來了」。 , https://udn.com/news/story/7270/7033648?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:02:35 , udn , 職場老鳥分享「3種履歷迷思」 網友曝：人際關係更重要 , https://udn.com/news/story/7269/7033480?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:02:39 , udn , 陸今起恢復台灣冰鮮白帶魚、凍竹筴魚輸入 , https://udn.com/news/story/7333/7033652?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:02:46 , udn , 社會新鮮人都希望能夠增加自己職場競爭力，履歷就是一大重點，日前有位職場老鳥分享「新人履歷的3大迷思」，指出「第1、認為公司福利爛才會收到爛履歷；第2、開軟體工程師職缺，就是只有軟體人才應徵；第3、高學歷的履歷一定很漂亮」，她點出事實並非如此。此外，還有網友補充「有好的人際關係比履歷更重要」。 , https://udn.com/news/story/7269/7033480?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:03:06 , udn , 大陸再爆腳踩醃菜食安事件 多家知名鹹菜企業被查封 , https://udn.com/news/story/7332/7033664?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:04:11 , udn , 中醫師襲胸稱是治療雞胸 女病患換診所才知根本沒生病 , https://udn.com/news/story/7317/7033632?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:05:38 , udn , SVB倒閉連前CEO也看傻眼 考克斯：走錯這步鑄下大錯 , https://udn.com/news/story/6811/7033660?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:05:49 , udn , 有40年歷史的矽谷銀行（SVB）在短短兩天內倒閉引發大震撼，一度觸動全球銀行股重挫。許多投資人可能看得一霧水，就連曾任職... , https://udn.com/news/story/6811/7033660?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:07:10 , udn , 中信金與6所大學合作 打造全台規模最大跨校課程 , https://udn.com/news/story/6928/7033645?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:07:21 , udn , 隨著金融科技創新腳步加快，人才培育愈發重要，中信金控今表示，從去2022年就起攜手政大金融科技研究中心主導的「五校聯盟」... , https://udn.com/news/story/6928/7033645?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:11:37 , udn , 明北部留意零星雨勢 周末迎東北季風白天恐降溫 , https://udn.com/news/story/7266/7033695?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:11:47 , udn , 中央氣象局表示，明天各地為多雲到晴天氣，桃園以北地區及北部山區有零星短暫雨，東半部地區仍有局部短暫雨，後天白天北部高溫約... , https://udn.com/news/story/7266/7033695?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:12:08 , udn , 「桃園版華山」明年登場 中原文創園區拚建立在地IP , https://udn.com/news/story/7324/7033692?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:12:18 , udn , 桃園市中原營區修復為中原文創園區，保留營區19棟庫房群，號稱要打造「桃園版華山」。市府文化局今天表示，目前廳舍修繕已完工... , https://udn.com/news/story/7324/7033692?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:12:39 , udn , 收容所爆滿…好心女「撿流浪比特回家」害慘自己 女兒崩潰：本來沒打算養 , https://udn.com/news/story/7470/7033651?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:12:49 , udn , 根據外媒《MIRROR》報導，有名67歲的婦女日前在路上發現一隻流浪比特犬，但礙於附近收容所都已經爆滿，因此先帶回家暫時照顧。不料好心婦人某日在家中意外遭到比特犬攻擊，鄰居聽到叫聲前往現場查看，但女子最終仍傷重不治身亡。 , https://udn.com/news/story/7470/7033651?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:13:10 , udn , BMW：今年車價凍漲 電動化進程加速 , https://udn.com/news/story/6811/7033689?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:13:12 , udn , 鴻海去年EPS達10.21元創15年新高 今年展望持平 , https://udn.com/news/story/7253/7033627?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:13:20 , udn , 德國車廠寶馬（BMW）15日宣布今年汽車售價凍漲，承諾將價格維持在穩定水準，而今年汽車部門利潤率估計仍落在8%至10%，... , https://udn.com/news/story/6811/7033689?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:13:41 , udn , 退而不休開啟人生下半場主場 劉宏鈺投入助社會服務 , https://udn.com/news/story/7326/7033687?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:13:51 , udn , 社團法人嘉義縣紫藤婦幼關懷協會理事長劉宏鈺，曾在嘉義縣民雄國中任教25年，2年前見社福需求增加，加上創建協會及籌備大林鎮... , https://udn.com/news/story/7326/7033687?from=udn-ch1_breaknews-1-0-news
2023-03-15 18:14:45 , udn , 單親女平安夜臉書發文尋母 感謝新北警主動幫忙尋親 , https://udn.com/news/story/7320/7033706?from=udn-ch1_breaknews-1-0-news
