2023-03-25 00:17:48 , udn , 台中2車對撞釀重大車禍 9人傷2女一度昏迷送醫搶救 , https://udn.com/news/story/7320/7055148?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:42:51 , udn , 終結連4升 新台幣量縮小貶收30.388元 , https://udn.com/news/story/7239/7056376?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:43:02 , udn , 新台幣匯市今天獨家開市，市場避險情緒帶動美元指數反彈，新台幣兌美元今天收盤收30.388元，小貶3.5分，終結連4升，整... , https://udn.com/news/story/7239/7056376?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:43:22 , udn , 狒狒今「外帶地瓜」出沒民宅！桃市府出動80人地毯式搜索 都被牠逃脫 , https://udn.com/news/story/123439/7056386?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:43:32 , udn , 桃園市有狒狒出沒，市府農業局說，今天出動搜捕以來最大規模圍捕，數度看到狒狒，但仍被牠逃脫，晚間因為下大雨，將不會用空拍機... , https://udn.com/news/story/123439/7056386?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:43:53 , udn , FANZA排名完勝前輩三上悠亞 AV女優東條夏曾因一事打算引退 , https://udn.com/news/story/6812/7056162?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:44:03 , udn , 日本成人網站FANZA在2022年年間的AV女優排行榜有河北彩花衛冕。但除了她以外，還有不少實力女優上榜。當中女優東條夏力壓前輩三上悠亞登上第6位，到底她有什麼特別之處吸引到眾多老司機... , https://udn.com/news/story/6812/7056162?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:44:49 , udn , 核一建低放廢棄物貯存庫 原能會要求台電安全評估 , https://udn.com/news/story/7238/7056387?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:45:00 , udn , 原能會今天赴核一廠舉行除役低放射性廢棄物貯存庫建照申請審查會議及現場勘查，審查團隊關注待貯存廢棄物特性、貯存庫結構等議題... , https://udn.com/news/story/7238/7056387?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:47:48 , udn , 高中妹幫破處玩多P 全程錄影皮鞭打屁屁 告性侵不起訴 , https://udn.com/news/story/7317/7056411?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:47:58 , udn , 一名17歲少女應曖昧對象邱姓男子要求，幫他同事楊姓男子「破處」，雙方約在另名同事謝男家中「上工」，邱男的其他同事等人也在... , https://udn.com/news/story/7317/7056411?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:48:18 , udn , 龍德家商被列專輔學校 校方表遺憾強調有心辦學 , https://udn.com/news/story/6885/7056406?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:48:29 , udn , 苗栗縣苑裡鎮私立龍德家商今天下午被教育部列入專案輔導學校名單，校方強調30年來堅持辦學理念，不曾拖欠過員工薪資及廠商款項... , https://udn.com/news/story/6885/7056406?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:48:53 , udn , 久旱無雨水情吃緊！嘉義今迎來第一場春雨 民眾驚呼「媽祖婆顯靈」 , https://udn.com/news/story/7326/7056399?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:52:53 , udn , 水情吃緊！嘉義今迎來第一場春雨 民眾驚呼「媽祖婆顯靈」 , https://udn.com/news/story/7326/7056399?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:53:48 , udn , 暖春樂遊！三貂嶺生態友善隧道平日免預約 , https://udn.com/news/story/7323/7056334?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:53:58 , udn , 告別冷颼颼的天氣，在春暖花開的3及4月時節最適合來一趟無負擔的秘境旅遊。東北角的「三貂嶺生態友善隧道」是低碳旅遊及網美拍照打卡的最佳旅遊景點，將自3月(28)日起，三貂嶺生態友善隧道開放平日免預約，讓慕名而來的遊客能夠更便利的通行。 , https://udn.com/news/story/7323/7056334?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:54:19 , udn , 駐宏都拉斯大使今早返台 張俊菲：已盡了最大善意 , https://udn.com/news/story/7314/7056414?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:54:29 , udn , •中華民國外交部前天召回駐宏都拉斯大使張俊菲，今天一早駐宏都拉斯大使張俊菲返台，面對記者提問到目前兩國情勢是否在危急時刻，張俊菲回應「一切都由外交部回應」以及「我們都盡了最大的善意」，隨後搭車離開機場。宏都拉斯外交部長雷伊納依照總統卡斯楚指示，22日率團出訪中國大陸，與大陸外交部長秦剛會面。我國與宏都拉斯斷交箭在弦上，外交部前天下午主動宣布，立即召回駐宏都拉斯大使，表達強烈不滿。一旦台宏斷交，我國將只剩下13個邦交國。 , https://udn.com/news/story/7314/7056414?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:54:50 , udn , 西班牙逾4000公頃林地遭燒毀 消防員阻野火蔓延 , https://udn.com/news/story/6812/7056341?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:55:00 , udn , 消防員今天表示，他們已經阻止西班牙今年第一場大火在東部沿海的瓦倫西亞省（Valencia）進一步蔓延，當地已有4000多... , https://udn.com/news/story/6812/7056341?from=udn-ch1_breaknews-1-0-news
2023-03-25 18:59:58 , udn , 汐止資源回收量最多 金龍里資收站環保做愛心 , https://udn.com/news/story/7323/7056343?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:00:08 , udn , 汐止區金龍里黃金資收站從民國101年開張到現在，已經11年，是汐止區黃金資收站回收量最多的里，每次都有5公噸的量，今（25）日星期六志工搬搬抬抬很辛苦，不過，卻做的很開心，因為不但做環保，回饋金也拿來關心弱勢做愛心。 , https://udn.com/news/story/7323/7056343?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:00:29 , udn , 公園成遊戲場 汐止白雲國小學童開心過兒童節 , https://udn.com/news/story/6898/7056340?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:00:39 , udn , 兒童節，孩子們最開心，為了慶祝這特別的節日，汐止的白雲國小今（25）日將緊鄰的白雲公園當成孩子們的遊戲場，安排上下課翻轉，帶著一到六年級小朋友到公園裡頭玩，讓他們開心的度過兒童節。 , https://udn.com/news/story/6898/7056340?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:01:00 , udn , 鼻頭國小全新操場啟用 師生運動會追趕跑跳碰 , https://udn.com/news/story/6898/7056338?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:01:10 , udn , 瑞芳區鼻頭國小校園洋溢一片喜氣，由中央與市府補助700萬元整建的操場和跑道工程，終於在運動會前完工，今（25）日上午舉辦的啟用典禮由鼻頭全校學生帶來的心鼓迎賓，還有立法委員賴品妤、市議員林裔綺服務處及多位地方仕紳和學生家長都到場與師生分享喜悅。 , https://udn.com/news/story/6898/7056338?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:11:59 , udn , 高中生疑遭霸凌逼上絕路 學者：教育系統出現盲點須除錯 , https://udn.com/news/story/6885/7056429?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:12:09 , udn , 台中高中生疑遭學校師長霸凌而輕生事件，引發外界譁然。國立彰化師範大學諮商與輔導學系教授王智弘說，看來全案朝向違規事件作調... , https://udn.com/news/story/6885/7056429?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:12:30 , udn , 打造小籠包傳奇！鼎泰豐創辦人楊秉彜辭世 享耆壽96歲 , https://udn.com/news/story/7238/7056426?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:12:40 , udn , 鼎泰豐今天證實，創辦人楊秉彜日前安詳辭世，享耆壽96歲... , https://udn.com/news/story/7238/7056426?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:13:01 , udn , 小學生露營被教官罰跪「老師在哪？」 家長批學校甩鍋該檢討 , https://udn.com/news/story/6898/7056427?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:13:11 , udn , 高雄市一所國小5年級生畢業露營因清晨太吵，被活動教官叫起床罰跪鬧出風波，有家長質疑，學生遭罰跪時，老師為何未當面制止，事... , https://udn.com/news/story/6898/7056427?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:13:32 , udn , 東方設大遭列專案輔導　恐成官派公益董事辦倒私校首例 , https://udn.com/news/story/6885/7056424?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:13:42 , udn , 教育部今天（3/25）召開第12次私校退場審議會，新增高雄東方設計大學、苗栗龍德家商為專案輔導學校，教育部均給予二年改善... , https://udn.com/news/story/6885/7056424?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:14:02 , udn , 仁武廠事件痛定思痛，台塑董事長：將整治經驗寫成書 , https://udn.com/news/story/7241/7056423?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:14:13 , udn , 台塑董事長林健男今（25）日表示，十幾年前台塑仁武廠事件，讓他意識到台塑對土壤、地下水整治的技術、經驗不足，2013年因... , https://udn.com/news/story/7241/7056423?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:20:48 , udn , 高市議會本屆第1次定期會4月20日開議 質詢改1天6人 , https://udn.com/news/story/7327/7056439?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:20:58 , udn , 高雄市議會今天開程序委員會，決議4月20日至6月28日開第1次定期大會，且總質詢模式將從原本一天3人改為一天6人，如此一... , https://udn.com/news/story/7327/7056439?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:21:19 , udn , 摩爾辭世，張忠謀悲嘆：第一代共同奮鬥的朋友所剩無幾 , https://udn.com/news/story/6811/7056437?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:21:29 , udn , 「我很悲傷聽到戈登(Gordon Moore)逝世的消息，他是我很尊重、並且相知超過60年的摯友，」台積電創辦人張忠謀今... , https://udn.com/news/story/6811/7056437?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:21:49 , udn , 摘金摘不停！TAKAO HERO高雄隊勇闖全原運 氣勢如虹 , https://udn.com/news/story/7005/7056438?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:22:00 , udn , 全國原住民族運動會目前正如火如荼展開中，單就柔道代表隊，高雄市代表隊已奪下4面金牌，若加上田徑項目，截至今天下午5時許，... , https://udn.com/news/story/7005/7056438?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:24:22 , udn , 仁武廠事件痛定思痛 台塑董事長：將整治經驗寫成書 , https://udn.com/news/story/7241/7056423?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:29:48 , udn , 餐飲傳奇！「鼎泰豐」創辦人楊秉彜辭世  享壽96歲 , https://udn.com/news/story/7238/7056447?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:29:58 , udn , 獲得許多海內外饕客喜愛，更是許多名人來台必吃的「鼎泰豐」，近日傳出創辦人楊秉彜辭世消息，享壽96歲。對此，鼎泰豐也證實，... , https://udn.com/news/story/7238/7056447?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:30:19 , udn , 台宏邦交飄搖時訪台 艾達莫娃：可解讀成寒冬送暖 , https://udn.com/news/story/6656/7056441?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:30:29 , udn , 台灣與宏都拉斯邦交不穩，捷克眾議院議長艾達莫娃今天率團訪台。她強調，珍視自由為最高共同價值，就需為自由履責，台灣在國際有... , https://udn.com/news/story/6656/7056441?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:31:20 , udn , 摩爾辭世 張忠謀嘆：第一代共同奮鬥的朋友所剩無幾 , https://udn.com/news/story/6811/7056437?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:50:59 , udn , 外傳找賴清德勸退張花冠放棄選立委 翁章梁回應了 , https://udn.com/news/story/123307/7056453?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:51:09 , udn , 嘉縣長翁章梁今天說，外傳他請副總統賴清德出馬勸退嘉縣前縣長張花冠放棄登記民進黨嘉義縣山線立委初選，禮讓陳明文兒子陳冠廷「... , https://udn.com/news/story/123307/7056453?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:51:29 , udn , 面對缺蛋問題 大成副總裁韓家寅籲「多成立大型智慧農場」 , https://udn.com/news/story/122475/7056459?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:51:40 , udn , 國內缺蛋問題歷經多時懸而未解，大成（1210）集團副總裁韓家寅今（25）日表示，台灣缺蛋是多重因素造成，呼籲中央及地方政... , https://udn.com/news/story/122475/7056459?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:52:00 , udn , 宏國副總統、在野黨表態挺台 砲轟總統賣主權給中國 , https://udn.com/news/story/123264/7056452?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:52:11 , udn , 宏都拉斯總統推動與中國建交，宏國第一副總統納斯拉亞今天公開表態反對，並直嗆第一家庭擅作主張。他質疑，宏國為何要因一個權貴... , https://udn.com/news/story/123264/7056452?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:52:31 , udn , 日本企業幹部在北京被捕 傳遭懷疑涉間諜活動 , https://udn.com/news/story/6809/7056454?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:52:42 , udn , 全日本新聞網（ANN）報導，日本知名企業駐中國北京的日籍幹部在這個月因不明原因遭當局逮捕，疑似被懷疑涉入間諜活動 , https://udn.com/news/story/6809/7056454?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:53:02 , udn , 再發豪語！川普警告若被起訴 恐釀「死亡和毀滅」後果 , https://udn.com/news/story/6813/7056380?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:53:12 , udn , 調查美國前總統川普涉嫌支付封口費給色情片女演員一案的紐約檢察官今天說，他們不會因為恐嚇而退縮。稍後，川普警告，如果他面臨... , https://udn.com/news/story/6813/7056380?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:53:33 , udn , 烏稱俄攻巴赫姆特火力減弱 但猛轟頓巴斯南北前線 , https://udn.com/news/story/122663/7056366?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:53:43 , udn , 烏克蘭軍方表示，儘管俄羅斯在巴赫姆特（Bakhmut）附近的攻擊力道減弱，但俄軍今天攻打烏東頓巴斯地區（Donbas）北... , https://udn.com/news/story/122663/7056366?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:54:04 , udn , 美國對敘利亞報復空襲 親伊朗武裝分子19死 , https://udn.com/news/story/6809/7056367?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:57:12 , udn , 敘利亞人權瞭望台組織今天說，美國空襲敘利亞東部已經造成19名親伊朗武裝分子死亡。這是美國和親伊朗武裝分子多年來釀成最多傷... , https://udn.com/news/story/6809/7056367?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:57:32 , udn , 餐飲傳奇！「鼎泰豐」創辦人楊秉彜辭世 享耆壽96歲 , https://udn.com/news/story/7238/7056447?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:57:43 , udn , 獲得許多海內外饕客喜愛，更是許多名人來台必吃的「鼎泰豐」，近日傳出創辦人楊秉彜辭世消息，享耆壽96歲。對此，鼎泰豐也證實，... , https://udn.com/news/story/7238/7056447?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:59:46 , udn , 把握鋒面救水情 石門水庫實施高空人工增雨 , https://udn.com/news/story/7323/7056469?from=udn-ch1_breaknews-1-0-news
2023-03-25 19:59:56 , udn , 今年度水情持續吃緊，截至3月25日石門水庫蓄水量僅剩53%，大壩水位232.1公尺，蓄水量1億0902萬噸，依據最新氣象... , https://udn.com/news/story/7323/7056469?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:00:17 , udn , 游錫堃讚艾達莫娃訪台行動力 彰顯台捷手足緊密 , https://udn.com/news/story/6656/7056463?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:00:27 , udn , 捷克眾議院議長艾達莫娃今天率團訪台，立法院長游錫堃致歡迎詞時表示，訪團成員宛如捷克政府縮小版，艾達莫娃不僅是最佳民主實踐... , https://udn.com/news/story/6656/7056463?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:08:47 , udn , 朝陽科大校慶 斥資千萬空中巴士模擬駕駛機首亮相 , https://udn.com/news/story/6904/7056484?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:08:58 , udn , 「歡迎搭乘朝陽科技大學A320客機！」朝陽科大今天歡慶29周年校慶，校方斥資千萬從美國引進，結合航務作業教學的空中巴士A... , https://udn.com/news/story/6904/7056484?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:09:18 , udn , 大陸結束清零政策絕非一時衝動？美媒揭政策內幕 , https://udn.com/news/story/7331/7056296?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:09:29 , udn , 去年12月，當中國政府突然取消嚴格的清零防疫措施時，全國各地並沒有做好應對大規模感染的準備。醫院救護車忙不過來，火葬場晝夜不停地焚燒屍體，仍然不能滿足需求，人們只能將去世的親人... , https://udn.com/news/story/7331/7056296?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:09:49 , udn , 中職／雨神攪局…兄弟挑戰7連勝 等下周強碰悍將 , https://udn.com/news/story/7001/7056483?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:10:00 , udn , 中華職棒熱身賽今天在洲際棒球場的中信兄弟與樂天桃猿隊之戰，因現場雨勢，1局上都沒打完就宣告取消，兄弟要挑戰7連勝得等到2... , https://udn.com/news/story/7001/7056483?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:10:20 , udn , 彰化溪湖高中這主任太狠了 用淘汰課桌椅做成文昌筆 , https://udn.com/news/story/6898/7056482?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:10:30 , udn , 國立溪湖高中25歲了，今天舉辦系列活動慶祝，校長李明昭表揚學業優異學生、傑出校友陳奕君書法創作展開幕、學生挽袖奉獻熱血同... , https://udn.com/news/story/6898/7056482?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:10:51 , udn , UBA／教頭鄭慧芸趕場點燃逆襲之火 文化退台師明爭冠 , https://udn.com/news/story/7003/7056480?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:11:01 , udn , UBA公開女一級4強賽，強權文化大學今天遭遇台師大，開賽一度落後的文化，在第二節教練鄭慧芸從WSBL趕場到台北小巨蛋後逆... , https://udn.com/news/story/7003/7056480?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:11:49 , udn , 日媒空拍竹科2奈米廠興建 台積電：將於2025年量產 , https://udn.com/news/story/7240/7056481?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:11:59 , udn , 日本經濟新聞空拍並報導台積電竹科2奈米廠的興建。台積電表示，2奈米廠進度不變，將於2025年量產 , https://udn.com/news/story/7240/7056481?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:14:49 , udn , 嘉義仁義潭水庫水位低 西側潭面上民眾今驚見女浮屍 , https://udn.com/news/story/7320/7056494?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:14:59 , udn , 嘉義縣仁義潭水庫西側今天下午發生一起65歲賴姓婦人落水溺斃事件，警消人員下午4點16分接獲民眾報案指出，發現有人疑溺水浮... , https://udn.com/news/story/7320/7056494?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:15:50 , udn , 圈印蓋大頭照算有效票 彰化花壇灣雅村長選舉翻盤 , https://udn.com/news/story/7321/7056486?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:16:00 , udn , 彰化縣去年（2022）五合一選舉，彰化縣花壇鄉灣雅村長候選人羅尹君以一票之差險勝當時現任村長梁橋村，選後梁提起當選無效之... , https://udn.com/news/story/7321/7056486?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:17:48 , udn , 對流雲系發展旺盛 13縣市留意大雨 , https://udn.com/news/story/7266/7056491?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:17:58 , udn , 中央氣象局今天晚間針對台北市等13縣市發布大雨特報，對流雲系發展旺盛，易有短延時強降雨，今天晚間至明天中部以北地區有局部... , https://udn.com/news/story/7266/7056491?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:18:19 , udn , 救救孩子！在校被霸凌三大警訊 身為家長的你應多注意 , https://udn.com/news/story/7266/7056496?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:18:29 , udn , 台中市某高中發生校園霸凌事件，主要是在雙方不對等的情況下發生，意即被害者與加害者在權力不對等下，如加害者可能是是老師等，... , https://udn.com/news/story/7266/7056496?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:23:48 , udn , 歐洲理事會演講力挺烏克蘭 義大利總理：必須停止的是普亭 , https://udn.com/news/story/122663/7056492?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:23:58 , udn , 義大利總理梅洛尼23日在歐洲理事會上發表演講指出：「必須停止的是普亭，如果我們停止幫助烏克蘭，那就代表我們允許入侵烏克蘭... , https://udn.com/news/story/122663/7056492?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:26:58 , udn , 普亭盟友出手了！沃洛金提議修法 禁止國際刑事法院在俄活動 , https://udn.com/news/story/6809/7056499?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:27:08 , udn , 國際刑事法院 （ICC）以犯下戰爭罪為由，對俄羅斯總統普亭（Vladimir Putin）下達逮捕令後，俄羅斯國會下議院... , https://udn.com/news/story/6809/7056499?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:32:47 , udn , 對流雲系發展旺盛 中部以北13縣市晚間發布大雨特報 , https://udn.com/news/story/7266/7056520?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:32:58 , udn , 對流雲系發展旺盛，易有短延時強降雨，中央氣象局今晚針對基隆北海岸、台北市、新北市、桃園市、新竹市、新竹縣、苗栗縣、台中市... , https://udn.com/news/story/7266/7056520?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:39:00 , udn , 雨來了！台中傍晚多處降雨 集水區僅陣雨水量挹注不大 , https://udn.com/news/story/7325/7056515?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:39:10 , udn , 南部水情嚴峻，中部地區自年初至今，未出現較大雨勢，日前，台中水情也由藍轉綠燈，今天下午台中市多處下起陣雨，德基水庫集水區... , https://udn.com/news/story/7325/7056515?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:39:31 , udn , 又口誤？拜登誇加拿大卻說成「中國表現優良」 原因竟跟這有關 , https://udn.com/news/story/6809/7056525?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:39:41 , udn , 美國總統拜登又口誤了！這次是把友邦加拿大（Canada）說成中國（China），兩個英文國名都是C的國家。 , https://udn.com/news/story/6809/7056525?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:41:58 , udn , 台北時裝周AW23 6品牌 x 8台灣紡織廠  倡議永續未來 , https://udn.com/news/story/7270/7056528?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:42:08 , udn , 台北時裝周AW 23在3月24日（五）晚間於松菸文創園區舉辦了「永續時尚」主題秀（Taipei Sustainable ... , https://udn.com/news/story/7270/7056528?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:42:59 , udn , 600天沒下雨！台南今晚終於等到雨神 民眾歡呼：拜託多下在水庫 , https://udn.com/news/story/7326/7056526?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:43:10 , udn , 南台灣長達600天沒下雨，今晚上終於下雨了。臉書台南式粉專在晚間7點30分左右貼出「台南終於下雨了！！」底下立即滿滿的留... , https://udn.com/news/story/7326/7056526?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:44:57 , udn , 台北時裝周AW23 6品牌 x 8台灣紡織廠 倡議永續未來 , https://udn.com/news/story/7270/7056528?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:47:30 , udn , 罕見迷鳥「棕頭鷗」現身布袋漁港 可愛模樣引人朝聖 , https://udn.com/news/story/7470/7056512?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:47:40 , udn , 嘉義縣沿海地區是紅嘴鷗在台過冬的大本營，每年有上萬隻紅嘴鷗從西伯利亞前來，今天有人在布袋漁港成群紅嘴鷗中，發現竟有一隻罕... , https://udn.com/news/story/7470/7056512?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:55:33 , udn , UBA／文化多點開花勝台師 明與世新爭冠 , https://udn.com/news/story/7003/7056495?from=udn-ch1_breaknews-1-0-news
2023-03-25 20:55:44 , udn , 111學年度大專籃球聯賽女子組準決賽，文化大學多點開花，黃巧鈞、劉倩伶、鄭慧慈、王玥媞、郭虹廷五人得分皆達到雙位數，以7... , https://udn.com/news/story/7003/7056495?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:06:00 , udn , 拒檢嗆警「我殺警的！」　2男雙雙遭警壓制逮捕 , https://udn.com/news/story/7315/7056566?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:06:11 , udn , 黃姓男子鬧區中把玩空氣槍，遭警攔查，莊男靠近干擾執法，對員警報粗口，嗆警「我殺警的」，遭員警壓制逮捕，警詢後分別依妨害公... , https://udn.com/news/story/7315/7056566?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:06:31 , udn , 穿梭古今的新香港 , https://udn.com/news/story/7270/7056558?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:06:42 , udn , 疫情近3年，有些人形容生活被按下了暫停鍵，許多政策為了防疫而停擺；與台灣很近的香港，卻在疫後展現勃勃生機，或者公共空間、... , https://udn.com/news/story/7270/7056558?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:11:58 , udn , 商旅、日租套房成詐團溫床 警結盟旅宿業者防「奧客」 , https://udn.com/news/story/7315/7056570?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:12:08 , udn , 詐團承租商旅、日租套房囚禁被害人時有所聞，甚至還有人用來大量分裝毒品，為共同杜絕「奧客」台中警方和全市267家旅宿業者座... , https://udn.com/news/story/7315/7056570?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:29:59 , udn , 壽山動物園「狒」到笑 陳其邁搭梗稱清點沒脫逃 , https://udn.com/news/story/123439/7056590?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:30:10 , udn , 桃園這波狒狒脫逃引起全台騷動，許多粉專趁機發「狒文」及做梗圖。高雄市長陳其邁也發文說，壽山動物園第一時間清點園區內的狒狒... , https://udn.com/news/story/123439/7056590?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:30:30 , udn , 雇主性騷擾員工 由誰調查？立委促修法 衛福部、勞動部互踢皮球 , https://udn.com/news/story/7269/7056588?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:30:41 , udn , 前原能會主委謝曉星去年爆性騷擾部屬慘遭拔官，多年前的福灣巧克力董座性騷實習生案也引發大眾抵制，根據統計，去年受理的職場性... , https://udn.com/news/story/7269/7056588?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:31:01 , udn , 談美中關係 陸外長秦剛：令人遺憾依舊「春寒料峭」 , https://udn.com/news/story/7331/7056587?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:31:12 , udn , 美中高層互動備受矚目，繼美國副助卿華自強到訪大陸被視為替美國國務卿布林肯的行程鋪路後，大陸外長秦剛25日在北京會見來訪的... , https://udn.com/news/story/7331/7056587?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:31:32 , udn , 龍捲風及風暴肆虐美國密西西比州 至少19人喪命 , https://udn.com/news/story/6813/7056559?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:31:43 , udn , 美國密西西比州當局告訴媒體，龍捲風和強烈風暴昨天晚間侵襲密西西比州，造成至少19人喪命 , https://udn.com/news/story/6813/7056559?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:32:57 , udn , 俄羅斯佔領烏克蘭近2成領土 「普亭盟友」曝下一步計畫 , https://udn.com/news/story/122663/7056574?from=udn-ch1_breaknews-1-0-news
2023-03-25 21:33:08 , udn , 俄羅斯前總統麥維德夫（Dmitry Medvedev）今天表示，俄國想在烏克蘭境內已併吞的地區周圍建立非軍事緩衝區，並表... , https://udn.com/news/story/122663/7056574?from=udn-ch1_breaknews-1-0-news
