2023-03-23 00:17:36 , udn , 為銀髮族充電續航 中彰投分署結合3大服務業辦徵才講座 , https://udn.com/news/story/7241/7050083?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:45:09 , udn , 中共人民解放軍23日表示，美國海軍「米利厄斯號」驅逐艦（USS Milius, DDG-69）非法闖入西沙領海，解放軍出... , https://udn.com/news/story/6811/7051869?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:46:03 , udn , 歡慶兒童節 土庫國小打造城堡遊樂世界、家長會請吃牛排 , https://udn.com/news/story/7326/7051805?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:46:04 , udn , 經典賽／鈴木一朗不講評栗山監督帶兵表現 原因竟是妻子？ , https://udn.com/news/story/10785/7051757?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:47:36 , udn , 民眾怨買公立停車場月票卻沒位 新北交通局：月票是取得入場資格 , https://udn.com/news/story/7323/7051839?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:47:58 , udn , 台61西濱快新竹段驚傳化學槽車翻覆 幸無洩漏 , https://udn.com/news/story/7320/7051875?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:48:01 , udn , 台南立體停車場灌漿倒塌壓傷工人 交通局勒令停工調查 , https://udn.com/news/story/7320/7051855?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:48:08 , udn , 新竹市香山區台61線西濱快速道路往香山聯絡道今天下午2點多驚傳有化學槽車翻覆，龐大車身翻倒在路口處，不少用路人擔心化學物... , https://udn.com/news/story/7320/7051875?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:49:37 , udn , 景氣續弱、需求不振 工業、製造業生產指數「連六黑」 , https://udn.com/news/story/7238/7051814?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:49:48 , udn , 受全球景氣走弱，終端產品需求不振影響，加上半導體供應鏈進行庫存調整，產能利用率下滑，工業、製造業生產指數再度吃黑。經濟部... , https://udn.com/news/story/7238/7051814?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:50:08 , udn , 又升息！房仲：普發現金6千元不到兩月就「蒸發」 , https://udn.com/news/story/7238/7051827?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:50:19 , udn , 央行今(23)日決議利率再升半碼，台灣房屋集團趨勢中心執行長張旭嵐指出，由於今年1月五大行庫新承做房貸平均利率，已來到1... , https://udn.com/news/story/7238/7051827?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:50:57 , udn , 普發6000元利多 百貨業母親節拚業績雙位數成長 , https://udn.com/news/story/7270/7051889?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:51:01 , udn , 彰化6鄉鎮市清明連假停收垃圾 清運時間看過來 , https://udn.com/news/story/7325/7051863?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:51:07 , udn , 政府即將普發現金6000元，適逢百貨母親節檔期，百貨業者雖認為效益不如振興券，但也做好準備，推出6000元的商品，主要在... , https://udn.com/news/story/7270/7051889?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:51:28 , udn , 影／使命必達！警方槍戰對峙 快遞員神情自若封鎖線內送包裹 , https://udn.com/news/story/6810/7051320?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:51:38 , udn , 這樣的工作精神真的是「使命必達」！國外一名快遞員在運送包裹時撞見警匪持槍對峙，不過這名快遞員竟然一點也不害怕，神色自若的走過特警身旁送貨。 , https://udn.com/news/story/6810/7051320?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:51:59 , udn , 房貸利率破2%  升息一年來民眾多支出約4.4萬 , https://udn.com/news/story/7239/7051886?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:52:09 , udn , 央行利率連五升，房貸地板利率達2.06%，正式站上2%，央行過去利率連四升已讓房貸族負擔增加，且影響民眾購屋信心，市場原... , https://udn.com/news/story/7239/7051886?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:52:30 , udn , 央行升息 青安貸款利率破二 地板價2.025%起跳 , https://udn.com/news/story/7238/7051878?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:52:40 , udn , 央行跟進美國升息，今下午宣布再升息半碼（0.125個百分點），利率「連5升」，此也將牽動郵儲利率走高，公股銀行開辦青年安... , https://udn.com/news/story/7238/7051878?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:53:00 , udn , 各國召開利率會議前  歐股開盤走低 , https://udn.com/news/story/6811/7051860?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:53:11 , udn , 儘管美國面臨銀行業動盪，美國聯邦準備理事會（Fed）仍決議升息1碼之後，歐洲股市今天開盤走低，稍晚英國、挪威和瑞士都會召... , https://udn.com/news/story/6811/7051860?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:53:58 , udn , 經典賽／2023WBC完美落幕 世界棒球已邁向新開端？ , https://udn.com/news/story/10785/7051900?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:54:09 , udn , 2023第五屆世界棒球經典賽（World Baseball Classic）已畫下句點，撇除台灣民眾對於棒球狂熱的成長不提，大聯盟官方也表示這屆經典賽無論在全球觀看人數、到場人次、周邊商品銷售量、甚至社群媒體的討論熱度，都寫下歷史新高。 , https://udn.com/news/story/10785/7051900?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:54:29 , udn , 格鬥／綜合格鬥列杭州亞運表演賽 協會：對選手大鼓勵 , https://udn.com/news/story/7005/7051892?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:54:40 , udn , 中華民國綜合格鬥協會今天表示，據日前召開的杭州亞運協調委員會第五次會議，已確定將綜合格鬥列入今年杭州亞運會表演賽，共設有... , https://udn.com/news/story/7005/7051892?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:55:31 , udn , 若宏都拉斯斷交下台？ 吳釗燮：政務官負政治責任天經地義 , https://udn.com/news/story/123264/7051888?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:55:35 , udn , 遊客在長城刻字 大陸公安：除了罰款還要行政拘留 , https://udn.com/news/story/7332/7051831?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:55:41 , udn , 宏都拉斯與我國邦交亮紅燈，宏國堅持派遣外長赴中國洽商建交，我外交部已決定立即召回駐宏大使，以表達強烈不滿。蔡政府執政後已... , https://udn.com/news/story/123264/7051888?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:56:01 , udn , 央行升息加打炒房 專家：未來房市難逃量縮價修 , https://udn.com/news/story/7238/7051887?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:57:33 , udn , 央行升息！青安貸款利率破二 地板價2.025%起跳 , https://udn.com/news/story/7238/7051878?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:59:04 , udn , 驅逐艦「非法闖入」西沙領海遭共軍警告驅離？ 美國第七艦隊駁斥 , https://udn.com/news/story/6809/7051869?from=udn-ch1_breaknews-1-0-news
2023-03-23 17:59:58 , udn , 立委邱臣遠問台灣與巴拉圭邦交關係 吳釗燮：非常鞏固 , https://udn.com/news/story/6656/7051934?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:00:08 , udn , 外交部長吳釗燮今天列席立法院外交國防委員會備詢，民眾黨立委邱臣遠質詢吳釗燮，有無透過美國等其他國家向宏國溝通？吳釗燮表示... , https://udn.com/news/story/6656/7051934?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:00:29 , udn , 強沙塵天氣席捲大陸15省 官方指約5.6億人受影響 , https://udn.com/news/story/7332/7051935?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:00:39 , udn , 近日沙塵天氣席捲大陸北方，大陸國家林草局表示，3月以來中國大陸共發生4次沙塵天氣，多於往年，15省份約5.6億人受影響。 , https://udn.com/news/story/7332/7051935?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:01:00 , udn , 扯！調查局筆錄1年竟被偷2次 中機站、南機站都曾出包 , https://udn.com/news/story/7321/7051905?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:01:10 , udn , 調查局南機站2021年9月爆出弄丟證人筆錄，當事人還向立委通風報信，為此前調查局長呂文忠備詢致歉說出「人多必有白癡」，未... , https://udn.com/news/story/7321/7051905?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:02:01 , udn , 「馬先生」訪陸 陸委會：曾是民選總統應考量社會期待 , https://udn.com/news/story/123435/7051896?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:02:12 , udn , 前總統馬英九將於月底赴大陸訪問，「馬先生」的稱謂和隨扈規格、時機點敏感等問題受到關注。陸委會副主委兼發言人詹志宏23日指... , https://udn.com/news/story/123435/7051896?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:05:58 , udn , 經典賽／大谷翔平冠軍戰帽 收藏至名人堂博物館 , https://udn.com/news/story/10785/7051930?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:06:08 , udn , 經典賽冠軍戰九局下半兩出局大谷翔平對決楚奧特（Mike Trout），上演「世紀對決」堪稱漫畫劇情，最後大谷三振楚奧特，日本武士隊拿下冠軍，大谷在激動之餘甩下手套及帽子，現在那頂帽子將被收藏到美國國家 , https://udn.com/news/story/10785/7051930?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:06:29 , udn , 國台辦主任宋濤首談「統一後」 陸委會：空談宣傳不如務實 , https://udn.com/news/story/7333/7051953?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:06:39 , udn , 大陸國台辦主任宋濤22日與江蘇昆山台商、台青座談，提及「統一後」議題，為他上任後首次。陸委會副主委兼發言人詹志宏23日表... , https://udn.com/news/story/7333/7051953?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:06:59 , udn , 外資連2天回補 買超台積電9495張 , https://udn.com/news/story/7251/7051879?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:07:10 , udn , 台股今天終場收在15863.95點，上漲103.49點，外資及陸資買超新台幣169.54億元，連續2天回補台股，權值股台... , https://udn.com/news/story/7251/7051879?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:07:30 , udn , 零售、餐飲雖創高但動能將緩 經濟部：普發現金難帶動 , https://udn.com/news/story/7238/7051954?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:07:41 , udn , 經濟部統計處今（23）日公布2月批發、零售及餐飲業營業額。合計1、2月營業額，零售、餐飲因春節與連假因素，旅遊、消費人潮... , https://udn.com/news/story/7238/7051954?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:08:01 , udn , 突尼西亞大量逮捕反對派 政治犯家屬籲英制裁 , https://udn.com/news/story/6809/7051826?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:08:12 , udn , 突尼西亞總統賽義德大量逮捕反對派，流亡英國的家屬出面疾呼國際對其凍結資產！突尼西亞政治犯家屬律師團22日期望，英國政府依法對違反人權的賽義德實施旅遊禁令、凍結資產，但英國政府對此尚未有回應。賽義德近年在突尼西亞積極擴大權力，破壞司法獨立，已引發國際人權團體不小反彈... , https://udn.com/news/story/6809/7051826?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:08:32 , udn , 【重磅快評】謝長廷任大法官？民進黨吃銅吃鐵吃司法 , https://udn.com/news/story/6656/7051943?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:08:43 , udn , 112年司法院大法官提名審薦小組公開接受各界推薦大法官適任人員，近日傳出駐日代表謝長廷設立的新文化基金會將推薦謝長廷擔任... , https://udn.com/news/story/6656/7051943?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:09:03 , udn , 大陸商務部籲美方：儘早取消對華加徵「301」關稅 , https://udn.com/news/story/7333/7051941?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:09:14 , udn , 大陸商務部發言人束珏婷23日表示，美國應盡早取消對大陸加徵的「301關稅」，放寬對華出口管制；並取消大陸企業的貿易限制，... , https://udn.com/news/story/7333/7051941?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:09:34 , udn , 日本交流協會訪台南 綠營：要在總統大選拿最高得票率 , https://udn.com/news/story/7325/7051940?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:09:45 , udn , 民進黨台南市黨部主委潘新傳今天在市黨部會見日本台灣交流協會涉外室長川裕史及主任柿澤未知，潘新傳表示，維持台海和平與穩定早... , https://udn.com/news/story/7325/7051940?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:10:05 , udn , 春上蛋糕×鎮瀾宮聯名！「Q版媽祖蜂蜜蛋糕」香甜開賣 , https://udn.com/news/story/7270/7051937?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:10:15 , udn , 迎接三月媽祖遶境潮，「春上布丁蛋糕」首次跨界與「鎮瀾宮」聯名推出期間限定款包裝，包括提袋、蛋糕盒都可以看見Q版媽祖的元素... , https://udn.com/news/story/7270/7051937?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:10:36 , udn , 影／駕駛棄車肇逃警追查 竟是偷車賊肇禍 , https://udn.com/news/story/7320/7051933?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:10:46 , udn , 今天上午，一輛汽車行經新北市泰山區泰林路三段，突然失控跨越雙黃線，迎面撞上對向來車，肇事駕駛及乘客下車棄車逃逸。警方獲報... , https://udn.com/news/story/7320/7051933?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:11:07 , udn , 情況類似宏都拉斯…我與巴拉圭邦交穩定？ 吳釗燮給答案 , https://udn.com/news/story/6656/7051934?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:11:57 , udn , 營建署估改善完人行空間要100年 專家憂已是國安問題 , https://udn.com/news/story/7266/7051969?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:12:07 , udn , 我國交通事故死傷居高不下，更被外媒評論為行人地獄。立法委員羅致政今邀集專家學者召開公聽會提解方，行政院交通環境資源處長陳... , https://udn.com/news/story/7266/7051969?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:12:28 , udn , 警察眼尖 發現搶嫌轎車 4嫌逃亡1小時落網 500萬元追回 , https://udn.com/news/story/7320/7051970?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:12:38 , udn , 陳姓男子等4人今天下午在台北市內湖區一家銀行門口，涉嫌搶走謝姓女子從銀行領出的500萬元現金。4人得手後逃離現場，逃到新... , https://udn.com/news/story/7320/7051970?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:12:59 , udn , 台中公車違停一夜收5罰單 東南客運解釋原因是這樣 , https://udn.com/news/story/7325/7051964?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:13:09 , udn , 台中市東南客運一輛公車昨晚違規停在大里區的甲堤南路上，影響來往人車，市議員江和樹半夜據報，立即前往勘查，並請警方依法開罰... , https://udn.com/news/story/7325/7051964?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:13:30 , udn , 「太聰明」狒狒平鎮大奔逃 里長繪路線抓捕3天攻防戰 , https://udn.com/news/story/123439/7051965?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:13:40 , udn , 桃園市平鎮驚傳狒狒出沒，引發各界關心，鎮興里長黃志杰近3天圍捕狒狒攻防成為媒體焦點，他今天下午表示，從20日接獲里民通報... , https://udn.com/news/story/123439/7051965?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:14:02 , udn , 情況類似當年宏都拉斯…我與巴拉圭邦交穩定？ 吳釗燮給答案 , https://udn.com/news/story/6656/7051934?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:15:18 , udn , 警察眼尖發現搶嫌轎車 4嫌逃亡1小時落網追回500萬 , https://udn.com/news/story/7315/7051970?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:16:19 , udn , 「牠太聰明了」3天攻防戰仍未果 里長曝狒狒會「觀察敵情」 , https://udn.com/news/story/123439/7051965?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:20:47 , udn , 明變天！東北季風影響 周六轉涼 周日全台有雨 , https://udn.com/news/story/7266/7051986?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:20:58 , udn , 中央氣象局最新預報指出，明天天氣不會像今天暖熱如夏，周六明顯轉涼，降雨機率會更明顯；周日、下周一水氣最多，各地都會降雨，... , https://udn.com/news/story/7266/7051986?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:21:18 , udn , 屏東科學園區 內政部審議通過 公共工程預計5月動工 , https://udn.com/news/story/7327/7051983?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:21:29 , udn , 國科會南科管理局推動「南部科學園區屏東園區」開發計畫，環境影響評估報告書在2月22日通過環評大會審議，園區開發計畫今通過... , https://udn.com/news/story/7327/7051983?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:21:49 , udn , 遠百2023業績繼續衝向新高 寶慶店暑假熄燈拆除重建 , https://udn.com/news/story/7270/7051980?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:22:00 , udn , 疫情解封，百貨今年迎來最不受疫情干擾的母親節，加上全民普發6,000元補助搭上母檔正面激勵買氣，各家百貨勢必端出對應商品... , https://udn.com/news/story/7270/7051980?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:23:58 , udn , 影／綠營立委黨內初選 桃園這2區特別熱鬧 , https://udn.com/news/story/6656/7051994?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:24:09 , udn , 民進黨立委黨內初選邁入第4天，今日前立委、市府資科局前局長余宛如登記參選桃園第4選區（桃園區），而另外一位有意參選桃園第... , https://udn.com/news/story/6656/7051994?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:24:29 , udn , 中國入侵台灣？美空軍部長：暫未面臨立即入侵風險 , https://udn.com/news/story/6811/7051975?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:24:40 , udn , 美國空軍部長肯達爾（Frank Kendall）今天在新加坡表示，華府目前並未看到中國入侵台灣的立即風險，不過美國已準備... , https://udn.com/news/story/6811/7051975?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:26:57 , udn , 亞馬遜二波裁員》貝佐斯親自提案的Alexa、無人超市都被裁 為何驚世創意行不通？ , https://udn.com/news/story/6811/7049898?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:27:07 , udn , 一度轟動世界的創意商業點子碰上什麼瓶頸，為何首當其衝成為裁員潮的刀下亡魂？ , https://udn.com/news/story/6811/7049898?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:27:28 , udn , 便當滷蛋印有「回收」符號 網笑稱：這是整新品 , https://udn.com/news/story/120912/7051626?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:27:38 , udn , 台灣的蛋荒問題持續嚴重，不少店家停止供應蛋品，也引發網友廣泛討論。日前有人分享，他在吃便當時，有顆滷蛋上面印有「資源回收」的符號，讓大家笑稱「原來蛋還有分回收跟不回收」。 , https://udn.com/news/story/120912/7051626?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:27:55 , udn , 日本交流協會訪台南 綠營南市黨部主委：要在總統大選拿最高得票率 , https://udn.com/news/story/123307/7051940?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:27:59 , udn , 影／綠營立委黨內初選 桃園這2選區特別熱鬧 , https://udn.com/news/story/123307/7051994?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:29:30 , udn , 內政部審議通過屏東科學園區開發計畫 公共工程預計5月動工 , https://udn.com/news/story/7327/7051983?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:32:58 , udn , Global Mall母親節首波 加碼三大回饋、點數加贈40倍 , https://udn.com/news/story/7270/7052041?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:33:08 , udn , 迎來疫情解封第一個母親節檔期，Global Mall首波母親節檔期將於3/30至4/19推出「美好購物節」，主打加碼三大... , https://udn.com/news/story/7270/7052041?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:33:29 , udn , 工業生產指數連6黑 創35個月新低 , https://udn.com/news/story/7238/7052035?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:33:39 , udn , 經濟部統計處今（23）日公布2月工業生產統計指數為106.78，年減8.68%，連續六個月負成長，指數創下2020年3月... , https://udn.com/news/story/7238/7052035?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:34:00 , udn , 「高雄最帥里長」 29歲林浤澤擁有藝人高顏值 , https://udn.com/news/story/7327/7052032?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:34:10 , udn , 高雄市長陳其邁今天視察前鎮區公所全民普發6千諮詢業務，五官深邃、年輕帥氣的明孝里長林浤澤在場陪同，在市府團隊中相當吸睛。... , https://udn.com/news/story/7327/7052032?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:34:31 , udn , 斷交在即！宏都拉斯外長訪陸 我怒召回大使抗議 , https://udn.com/news/story/123264/7052034?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:34:41 , udn , •外媒報導，宏都拉斯總統府秘書長3月22日證實，宏國外交部長雷伊納依照總統卡斯楚指示，當天率團出訪中國大陸，與大陸外交部長秦剛會面，準備建交的可能很高。外交部下午立即召回駐宏都拉斯大使，表達中華民國的強烈不滿。外交部發言人劉永健表示，我國政府自從宏都拉斯總統卡斯楚就任以來，在能力範圍內，積極與宏國政府洽商雙邊合作，展現我方協助宏國發展的最大善意。劉永健指出，卡斯楚14日在推特發文表示欲與中國大陸發展官方關係後，我方仍持續與宏國就維繫兩國邦交進行溝通，一再提醒宏國政府不要輕易相信中國大陸建交承諾的風險。 , https://udn.com/news/story/123264/7052034?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:35:02 , udn , 證實宏國外長正在大陸談建交  陸外交部否認暗中教唆宏國與台斷交 , https://udn.com/news/story/7333/7052029?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:35:12 , udn , 與台灣有邦交的宏都拉斯，正尋求與大陸建交。大陸外交部發言人汪文斌23日表示，堅持一個中國原則，是國際大義，人心所向，大勢... , https://udn.com/news/story/7333/7052029?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:35:32 , udn , 央行升息抑通膨 星展經濟學家馬鐵英：不能排除台灣6月再升半碼 , https://udn.com/news/story/7238/7052012?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:35:43 , udn , 跟進美國聯準會（Fed）升息1碼（1碼為0.25個百分點），中央銀行今（23）日理監事會議，全體理事一致同意調升政策利率... , https://udn.com/news/story/7238/7052012?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:36:03 , udn , 男子與女友吵架被丟包 順手牽羊偷車代步遭法辦 , https://udn.com/news/story/7320/7052028?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:36:14 , udn , 51歲唐姓男子本月21日晚上因與女友在台南市中西區發生衝突、爭吵，女友逕自騎車離去，丟下唐獨自一人步行返家，途中實在太累... , https://udn.com/news/story/7320/7052028?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:37:05 , udn , 難擺脫中國供應鏈 美國抵制恐遇阻 , https://udn.com/news/story/6811/7051825?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:37:15 , udn , 中國供應鏈太過強韌，美國難擺脫！儘管全球面對中美貿易戰、美國抵制中國科技業等狀況，但2022年中美兩國貿易額仍近7千億美元，創下新高。學者指出，美國就算試著將供應鏈遷移往其他國家，但這些國家的零組件還是由中國提供，仍難以擺脫中國的依賴... , https://udn.com/news/story/6811/7051825?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:38:58 , udn , 當年爸媽不准交往 愛侶60年後重逢結婚感動眾人 , https://udn.com/news/story/6810/7051832?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:39:07 , udn , 東北季風影響明變天 周六轉涼周日全台有雨 , https://udn.com/news/story/7266/7051986?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:39:08 , udn , 國外一對長青愛侶在年輕時曾經私定終生，不過後來因為爸媽不同意這段婚事被迫分手。如今六十年過去了，兩人終於再續前緣，讓不少人看得了都覺得好感動。 , https://udn.com/news/story/6810/7051832?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:39:29 , udn , AT1風暴還沒完？金管會：財管及複委託逾百位客戶、18億變壁紙 , https://udn.com/news/story/7239/7052045?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:39:39 , udn , 瑞士信貸額外一級資本AT1約5,300億元台幣變壁紙，除了5家銀行、共77位財管客戶持有16億元AT1債券變壁紙外，金管... , https://udn.com/news/story/7239/7052045?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:47:57 , udn , 當年女方爸媽不准交往 愛侶60年後重逢結婚感動眾人 , https://udn.com/news/story/6810/7051832?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:48:07 , udn , 國外一對長青愛侶在年輕時曾經私定終生，不過後來因為女方爸媽不同意這段婚事被迫分手。如今六十年過去了，兩人終於再續前緣，讓不少人看得了都覺得好感動。 , https://udn.com/news/story/6810/7051832?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:49:59 , udn , 黃土水個展美術節登場 國美館盼復活創作能量 , https://udn.com/news/story/7266/7052023?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:50:09 , udn , 已故台灣近代雕塑先驅黃土水近年因作品「少女胸像」、「甘露水」展出再受大眾關注，國美館將在美術節推出黃土水個展，民間藏家響... , https://udn.com/news/story/7266/7052023?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:50:30 , udn , 曾受邀上吳宗憲節目 「高雄最帥里長」29歲林浤澤受關注 , https://udn.com/news/story/7327/7052032?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:50:58 , udn , 集結5大韓食品牌！韓式烤肉、炸雞無限吃　每人529起 , https://udn.com/news/story/7270/7052067?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:51:08 , udn , 隨著韓國美食越來越受歡迎，錢都餐飲旗下的「吉哆火鍋百匯」自即日起限時推出「韓國美食節」活動，同時集結「韓鶴亭」、「韓味不... , https://udn.com/news/story/7270/7052067?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:51:29 , udn , 阿爾拜因山羊走失 不怕人還會撒嬌台中警送回家 , https://udn.com/news/story/7325/7052062?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:51:39 , udn , 台中市龍井區文昌路一段清晨發現有隻羊閒逛，員警到場發現該隻羊不怕人，還會跟人撒嬌，研判應該有人飼養。經附近訪查，查出是溫... , https://udn.com/news/story/7325/7052062?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:52:00 , udn , 男子率眾持棍尋仇未果 砸爛路邊無辜車輛遭判刑 , https://udn.com/news/story/7321/7052066?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:52:10 , udn , 屏東一名陳姓男子於前年11月晚上9點左右，與友人在卡拉OK店慶生時和鄰桌酒客發生口角，他召集10多名朋友助陣在凌晨1點左... , https://udn.com/news/story/7321/7052066?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:52:31 , udn , 經典賽／「希望能夠再來一次」美國隊長楚奧特感性發文 , https://udn.com/news/story/10785/7052049?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:52:41 , udn , 世界棒球經典賽落幕，美國在冠軍戰2：3不敵日本無緣二連霸，隊長楚奧特（Mike Trout）在Instagram感性寫下「很榮幸當你們的隊長」並希望「再來一次」。

楚奧特發文表示：「很難用言語概 , https://udn.com/news/story/10785/7052049?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:59:47 , udn , 央行兩套劇本中選擇升息半碼 楊金龍為何說不是放鷹？ , https://udn.com/news/story/7238/7052077?from=udn-ch1_breaknews-1-0-news
2023-03-23 18:59:58 , udn , 緊接著美國聯準會（Fed）之後，中央銀行今召開理監事會。原本外界猜想的劇本就是兩套，升息半碼或不升息，前者就是著眼於抗通膨，選後者考量經濟發展及金融安定。為何央行最後做了 升息半碼（0.125個百分點） 的選擇？ , https://udn.com/news/story/7238/7052077?from=udn-ch1_breaknews-1-0-news
2023-03-23 19:00:18 , udn , 影／狒狒亂竄 北市動物園：別靠近！教你防身招數 , https://udn.com/news/story/123439/7052073?from=udn-ch1_breaknews-1-0-news
