2023-04-09 00:05:42 , udn , 大陸籲新冠病毒全球溯源 「不要一直炒作和關注武漢」 , https://udn.com/news/story/7333/7085225?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:22:04 , udn , 美眾議員提台灣引進星鏈系統 綠委證實我國有自製能力 , https://udn.com/news/story/6656/7086187?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:22:14 , udn , 美國眾議院外交委員會主席麥考爾（Michael McCaul）近日率團訪台，民進黨立委王定宇今天透露，台美雙方有談到可以... , https://udn.com/news/story/6656/7086187?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:22:35 , udn , 影／兄妹雙載直撞違規左轉BMW 後座哥哥彈飛重摔慘死 , https://udn.com/news/story/7320/7086186?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:22:45 , udn , 宜蘭市7日下午2點許發生一起死亡車禍，27歲蔡姓女子騎機車載著29歲的哥哥，沿中山路五段往宜蘭方向直行時，撞上疑似違規左... , https://udn.com/news/story/7320/7086186?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:23:06 , udn , 中職／余謙7局7K！隔702天奪巨大一勝 兄弟止三連敗 , https://udn.com/news/story/7001/7086185?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:23:16 , udn , 帶著對外公的思念，中信兄弟隊投手余謙今日火球連發，超過150公里的球速不僅讓計分板上頻亮紅燈，7局失1分的好投也幫助兄弟... , https://udn.com/news/story/7001/7086185?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:23:36 , udn , NBA／對抗青年菁英展現無私球風 詹皇大兒子：很棒的經歷 , https://udn.com/news/story/7002/7086167?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:23:47 , udn , 在今天進行的「NIKE籃球峰會（NIKE Hoop Summit）」中，美國隊以90比84擊敗世界隊，眾所矚目的湖人當家球星詹姆斯（LeBron James）長子布朗尼（Bronny James），在 , https://udn.com/news/story/7002/7086167?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:27:02 , udn , 柔力球適合在多雨的基隆推廣 謝國樑盼讓城市更有活力 , https://udn.com/news/story/7328/7086206?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:27:13 , udn , 基隆市體育會舉辦柔力球觀摩賽，今天在基隆市立體育館登場，吸引42支隊伍報名參賽。基隆市長謝國樑出席開幕式時說，市府會持續... , https://udn.com/news/story/7328/7086206?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:27:33 , udn , 藍委收到「NCC內部吹哨者」信 爆陳耀祥強行闖關鏡電視 , https://udn.com/news/story/6656/7086207?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:27:44 , udn , 不少國民黨立委近日收到一封署名「NCC內部吹哨者」的檢舉信函，內容指控近日遭北檢列為被告的NCC主委陳耀祥，「正緊鑼密鼓... , https://udn.com/news/story/6656/7086207?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:28:04 , udn , 俄軍飛彈空襲烏克蘭札波羅熱釀2死 父女無辜喪命 , https://udn.com/news/story/122663/7086154?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:28:15 , udn , 烏克蘭當局指出，俄羅斯軍隊今天清晨用飛彈攻擊烏克蘭東南部札波羅熱市（Zaporizhzhia）一棟住宅，導致一位50歲男... , https://udn.com/news/story/122663/7086154?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:28:35 , udn , 拳擊／世錦賽失牌事件周二開會 林郁婷：全面配合 , https://udn.com/news/story/7005/7086192?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:28:46 , udn , 兩度打下拳擊世錦賽金牌的東京奧運國手林郁婷，今年世錦賽原本奪下女子57公斤級銅牌，但卻因性別生化指數異常遭判失格。今天體... , https://udn.com/news/story/7005/7086192?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:36:02 , udn , NBA／執教拓荒者兩年僅獲60勝 傳畢拉普斯即將下課 , https://udn.com/news/story/7002/7086218?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:36:12 , udn , 在拓荒者連續兩年無緣季後賽之際，這樣的結果無疑是令人難以接受，根據當地記者巴佛德（Landon Buford）的報導，有多方消息透露，主帥畢拉普斯（Chauncey Billups）預計將會被球團解雇 , https://udn.com/news/story/7002/7086218?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:36:33 , udn , 共軍操演 空軍首都防空火砲戰備警戒 , https://udn.com/news/story/10930/7086220?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:36:43 , udn , 共軍海、空兵力持續在台海周邊實施操演，國防部今天披露空軍部署在台北市的愛國者防空飛彈、三五快砲與IDF戰機戰備實況，表達... , https://udn.com/news/story/10930/7086220?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:37:04 , udn , 本月第3起  大型鯨在峇里島海灘擱淺死亡 , https://udn.com/news/story/6812/7086138?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:37:14 , udn , 1名印尼保育官員今天表示，1頭17公尺長的抹香鯨在峇里島（Bali）海灘擱淺後死亡。這是近1週多內，發生在峇里島的第3起... , https://udn.com/news/story/6812/7086138?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:37:35 , udn , 男向友人借租賃車失蹤 警查獲改造手槍、毒品送辦 , https://udn.com/news/story/7315/7086215?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:37:45 , udn , 台東一名44歲陳姓男子向友人借租用車輛，逾期未歸還，租車公司向警方報案。昨天傍晚陳男駕車行經花蓮縣吉安鄉遭警方攔查，車內... , https://udn.com/news/story/7315/7086215?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:42:02 , udn , 旅美大貓熊丫丫將返國  美方辦派對溫馨告別 , https://udn.com/news/story/7332/7086057?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:42:09 , udn , 高大法律系學會選舉荒唐政見爆紅 候選人千字文來真的 , https://udn.com/news/story/6928/7086184?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:42:12 , udn , 在美國的大貓熊丫丫曾被中國網友質疑受到虐待並引發眾怒。美方動物園8日為丫丫舉辦告別派對，現場約有500人參加，場面溫馨。... , https://udn.com/news/story/7332/7086057?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:42:20 , udn , 國立高雄大學法律系系學會正在舉行正副會長選舉，日前系學會在臉書發布候選人政見，其中一組候選人搭檔的經歷與政見備受外界關注... , https://udn.com/news/story/6928/7086184?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:42:33 , udn , 東吳音樂系大學生自製解放軍地圖頻遭盜圖 決定暫時關閉 , https://udn.com/news/story/10930/7086183?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:42:43 , udn , 甫從東吳音樂系畢業學生溫約瑟創建的「解放軍基地及設施」電子地圖，因內容快速詳細獲軍事圈正面迴響，但他今天宣布，由於盜圖嚴... , https://udn.com/news/story/10930/7086183?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:43:04 , udn , 「臉書性侵犯」詐死越獄震驚南非 脫逃數月終落網 , https://udn.com/news/story/6812/7086033?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:43:14 , udn , 南非政府今天表示，假死越獄的南非逃犯貝斯特（Thabo Bester）已在坦尚尼亞境內被捕。這起詐死越獄事件讓南非當局感... , https://udn.com/news/story/6812/7086033?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:43:35 , udn , T1聯盟／雲豹遭獵鷹啄傷苦吞主場6連敗 魔獸無緣季後挑戰賽 , https://udn.com/news/story/7003/7086222?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:43:45 , udn , 本季最後一場主場賽事，桃園永豐雲豹職業籃球隊卻遇傷兵問題，先是主力得分手艾夫伯（Michael Efevberha）感冒... , https://udn.com/news/story/7003/7086222?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:44:06 , udn , 舉重／郭婞淳移訓韓國備戰亞錦賽 考取駕照解鎖人生清單 , https://udn.com/news/story/7005/7086216?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:44:16 , udn , 「舉重女神」郭婞淳本週將前往韓國晉州備戰亞洲舉重錦標賽。她趁著將近5個月在台灣的空檔，解鎖了人生清單中的「考汽車駕照」、... , https://udn.com/news/story/7005/7086216?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:45:01 , udn , 共軍軍演 北部作戰區復仇者防空飛彈實施接戰操演反制 , https://udn.com/news/story/10930/7086226?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:45:11 , udn , 中共東部戰區持續在台灣周邊軍演，國防部今日披露第三作戰區的立即戰備單位復仇者防空飛彈，實施接戰操演，嚴防敵低空滲透突襲。 , https://udn.com/news/story/10930/7086226?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:45:32 , udn , 美國晶片進口加速轉向東南亞 實現電子產品供應鏈多元化 , https://udn.com/news/story/6811/7086210?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:45:42 , udn , 集微網消息，據Tech Ritual報導，美國人口普查局公佈的數據顯示，自今年年初以來，美國從泰國、越南、印度和柬埔寨進口的晶片產品大幅增加，其中亞洲進口佔比高達83%。 , https://udn.com/news/story/6811/7086210?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:48:03 , udn , 共軍明馬祖莒光南方水域實彈操演 海委會籲船隻迴避 , https://udn.com/news/story/10930/7086229?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:48:14 , udn , 中國大陸海事局公告，明（10）日起將於平潭外海進行實彈射擊，海委會今天表示，射擊區域位於大陸平潭長江澳附近海域，位在馬祖... , https://udn.com/news/story/10930/7086229?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:48:34 , udn , 南部世紀澎湃辦桌曝光 花上億辦婚宴!內門總舖師娶媳婦 , https://udn.com/news/story/7327/7086228?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:48:45 , udn , 台灣最大總舖師高雄內門阿隆師娶媳婦，今晚在內門紫竹寺前舉行盛大世紀婚禮，現場政商名流雲集，高雄市長陳其邁擔任主婚人，席開... , https://udn.com/news/story/7327/7086228?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:54:03 , udn , 苗栗苑裡火燒山約150坪 警帶回疑似縱火男 , https://udn.com/news/story/7320/7086234?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:54:14 , udn , 苗栗縣苑裡鎮「東里家風」百年三合院後方山坡地，今天下午4點突然起火，消防人員1個多小時撲滅，燒毀約150坪雜草樹林、2輛... , https://udn.com/news/story/7320/7086234?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:54:34 , udn , 舉重／目標巴黎奧運 郭婞淳還不想退休：可以的話想繼續！ , https://udn.com/news/story/7005/7086233?from=udn-ch1_breaknews-1-0-news
2023-04-09 18:54:44 , udn , 東京奧運完成選手生涯最後一場大賽的金牌拼圖，我國「舉重女神」郭婞淳現在將目標放在明年巴黎奧運，今天在羽球場小試身手的她坦... , https://udn.com/news/story/7005/7086233?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:00:02 , udn , 中職／這一勝感謝說不完 余謙盼帶給天上阿公快樂 , https://udn.com/news/story/7001/7086245?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:00:12 , udn , 4月6日送別阿公人生最後一程，中信兄弟隊投手余謙3天後就回到投手丘，今天面對味全龍隊投出7局失1分的表現拿下勝投，他希望... , https://udn.com/news/story/7001/7086245?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:03:01 , udn , 中國招商團狂訪歐亞 港議員：一天接待8至10團 , https://udn.com/news/story/7333/7086181?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:03:11 , udn , 中國地方政府積極救經濟。路透社報導，自2022年12月中國國門重新開放至今，地方政府招商團累計訪問歐洲及亞洲數百次。有香... , https://udn.com/news/story/7333/7086181?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:18:02 , udn , 疊疊樂車禍救援難度高 桃園消防「5S口訣」半小時搞定 , https://udn.com/news/story/7320/7086256?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:18:13 , udn , 桃園市消防局龜山、坪頂、迴龍消防隊及龜山義消分隊為提升車禍救援現場的搶救效率、確保救災人員執勤安全，今舉辦車禍搶救演練，... , https://udn.com/news/story/7320/7086256?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:18:34 , udn , 中共海軍平潭外海將「實彈射擊」 海委會：船舶遠離、注意航安 , https://udn.com/news/story/7315/7086255?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:18:44 , udn , 中國海事局發布4月7日公告，將在4月10日早上7時至20時，在大陸平潭長江澳附近水域進行實彈射擊訓練，禁止船舶駛入該海域... , https://udn.com/news/story/7315/7086255?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:19:05 , udn , 中職／拿出王建民直傳伸卡 余謙預想「被300轟」沒成真 , https://udn.com/news/story/7001/7086253?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:19:15 , udn , 久違的一軍投手丘，中信兄弟隊投手余謙上場看到「大師兄」林智勝，第一個念頭是「300轟會不會是我？」不過最終他投完7局僅掉... , https://udn.com/news/story/7001/7086253?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:19:36 , udn , 北市動物園目前照養3隻大貓熊 園方：再來一隻沒問題 , https://udn.com/news/story/7323/7086252?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:19:46 , udn , 今天有媒體報導，傳出大陸希望再以「熊貓外交」送大貓熊來台展現善意，北市副市長林奕華指出，目前大陸方面都還沒有相關議題討論... , https://udn.com/news/story/7323/7086252?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:21:04 , udn , 共軍10日於平潭外海實彈射擊 海委會嚴密監控共艦動態 , https://udn.com/news/story/10930/7086261?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:21:08 , udn , 防疫險拖累！新安東京3月底宣布減資132.9億元 資本額只剩3,000元 , https://udn.com/news/story/7239/7086238?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:21:15 , udn , 中國大陸海事局公告4月10日將於平潭外海進行實彈射擊，海委會表示，為避免影響船舶航行及作業安全，提醒航經平潭外海的船舶遠... , https://udn.com/news/story/10930/7086261?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:21:18 , udn , 防疫險拖累產險公司營運，四家產險公司因資本不符要求，遭金管會要求立即提出改善計畫，而新安東京產險在3月底於保險業公開資訊... , https://udn.com/news/story/7239/7086238?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:21:39 , udn , 一張圖看天氣！明後天氣溫漸升 「這天」東北季風稍增強、水氣略增 , https://udn.com/news/story/7266/7086237?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:21:49 , udn , 未來一周天氣，中央氣象局在官方臉書專頁指出，北部、東部天氣變化較快，時晴偶雨，白天大致溫暖，中南部有點熱。 , https://udn.com/news/story/7266/7086237?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:23:41 , udn , 花上億辦婚宴「陳其邁也來了」！高雄總舖師娶媳婦 超豪華流水席曝光 , https://udn.com/news/story/7327/7086228?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:24:03 , udn , 取消獎金員工不續約 日宮古島肉品處理自3月18日停擺 , https://udn.com/news/story/6812/7086153?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:24:13 , udn , 日本沖繩縣宮古島「宮古食肉中心」一名專門處理大型家畜宰殺工作的特約員工，因該中心不再發放獎金不願續約而離職，造成島上大型... , https://udn.com/news/story/6812/7086153?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:31:34 , udn , 中共海軍平潭外海將「實彈射擊」 海委會籲船舶遠離、注意航安 , https://udn.com/news/story/10930/7086255?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:33:02 , udn , 宜蘭校園老舊廁所翻新 立委陳歐珀爭取9900萬改建 , https://udn.com/news/story/7328/7086275?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:33:12 , udn , 宜蘭縣國中小學共有數百間老舊廁所使用超過2、30年以上，例如蘇澳國小有廁所使用近40年、大隱國小也有使用30幾年廁所，結... , https://udn.com/news/story/7328/7086275?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:36:01 , udn , 中職 余謙睽違702天出賽 飆7次三振 兄弟終止3連敗 , https://udn.com/news/story/7001/7086277?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:36:12 , udn , 味全龍隊今天在天母主場迎戰苦吞三連敗的中信兄弟，兄弟靠著先發投手余謙主投7局，被擊出4安打，僅失1分，並飆出7次三振的好... , https://udn.com/news/story/7001/7086277?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:36:32 , udn , 中共中央第一輪巡視完成進駐 緊盯「一把手」 , https://udn.com/news/story/7333/7086278?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:36:43 , udn , 據中共中紀委發布訊息，截至8日，主要針對30家中管企業（中央管理企業）、5家金融單位和國家體育總局的中共二十屆中央第一輪... , https://udn.com/news/story/7333/7086278?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:37:03 , udn , 北檢高端內線案抓小放大 對告發防疫不力的發言也損司法威信 , https://udn.com/news/story/6656/7086276?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:37:14 , udn , 高端內線交易案日前偵結，結果僅起訴疫苗審查官方委員及其妻子，其餘公司高層均獲不起訴處分，引發社會嘩然質疑抓小放大，但在偵結日北檢對於其餘民眾告發總統蔡英文、衛福部前部長陳時中防疫不力涉嫌殺人部分，卻以一句「不特定民眾以一名張姓律師提供的告發狀」，似乎暗指這類案件可能是濫訟，等同事先洩漏心證，不僅沒有必要，甚至有損司法威信，如何讓人相信北檢會嚴肅對待該案。 , https://udn.com/news/story/6656/7086276?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:45:02 , udn , 羽球／麟洋配號召夢幻全明星陣容 柔道男神、國民小點心秀超狂球技 , https://udn.com/news/story/7005/7086297?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:45:13 , udn , 東京奧運打下羽球男雙金牌的「麟洋配」王齊麟／李洋，今年擔任世界清晨盃暨吳文達紀念盃羽球錦標賽宣傳大使展現超強號召力，包括... , https://udn.com/news/story/7005/7086297?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:45:33 , udn , 桃園12公車候車亭69智慧站牌未通電 議員：幽靈候車亭 , https://udn.com/news/story/7324/7086296?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:45:44 , udn , 桃園市平鎮區中豐路、環南路口及延平路三段等3處公車站候車亭，市府交通局完工驗收8個多月，停車亭的公車到站顯示器至今無法使... , https://udn.com/news/story/7324/7086296?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:46:04 , udn , 國道上被「鬼切」 男怒追車不甩警調停 結果慘了 , https://udn.com/news/story/7320/7086291?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:46:15 , udn , 南投一名藍姓男子不滿在國道開車時，遭林姓男子駕車「鬼切」，為此狂追擋車急剎，嚇得林男找警方協助調停，員警勸說後，藍男仍駕... , https://udn.com/news/story/7320/7086291?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:49:33 , udn , 圖輯／中職余謙睽違702天出賽 飆7次三振兄弟終止3連敗 , https://udn.com/news/story/7001/7086277?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:54:01 , udn , 本周開議 蔣萬安與國民黨府會共識營 綠轟好笑白批不妥 , https://udn.com/news/story/7323/7086305?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:54:12 , udn , 台北市議會新會期本周三開議，台北市長蔣萬安首度施政報告，蔣今率市府一級首長與國民黨議會黨團辦共識營。他表示，上任後面對困... , https://udn.com/news/story/7323/7086305?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:54:32 , udn , 羽球／奧爾良大師賽 葉宏蔚李佳馨不敵大馬組合銀恨 , https://udn.com/news/story/7005/7086302?from=udn-ch1_breaknews-1-0-news
2023-04-09 19:54:43 , udn , 台灣混雙組合葉宏蔚與李佳馨今天在超級300的奧爾良羽球大師賽決賽，以19比21、17比21，不敵馬來西亞組合陳堂傑與杜頤... , https://udn.com/news/story/7005/7086302?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:00:04 , udn , 環球科大被列管面臨停招 熱血人士發起為愛走禱聲援 , https://udn.com/news/story/6928/7086319?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:00:15 , udn , 一群為突破教育高牆的民眾，今天主動發起「為愛走禱、邁向復興」行動，從環球科技大學愛月樓前廣場出發，為圍困雲林私校教育的高... , https://udn.com/news/story/6928/7086319?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:00:35 , udn , 共軍操演第2日 我偵獲共機70架次、共艦11艘次擾台 , https://udn.com/news/story/10930/7086315?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:00:46 , udn , 國防部今天表示，中共今日編組軍機、艦，分自北、中、南逾越海峽中線，至16時止，計有70架次共機在台海周邊操演，其中逾越中... , https://udn.com/news/story/10930/7086315?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:01:06 , udn , 台中男上完夜班煮早餐 找八旬母用餐卻發現陳屍梯間 , https://udn.com/news/story/7320/7086311?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:01:17 , udn , 台中市南區一名八旬婦人，今天上午被清晨返家的兒子發現，陳屍在住處二樓的梯間，頸部有勒痕，經通知救護車到場，但救護人員判定... , https://udn.com/news/story/7320/7086311?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:01:37 , udn , 隨馬英九訪中貼假踹警車照惹議  廖元豪道歉 , https://udn.com/news/story/123435/7086259?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:01:48 , udn , 網紅四叉貓昨晚發文指出，前總統馬英九訪中的隨行人員廖元豪在臉書上傳作勢踹中國警車的照片，並下標「反攻大陸」，遭中國網友出... , https://udn.com/news/story/123435/7086259?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:03:02 , udn , PLG／贏球哭了！領航猿退夢想家止住9連敗 , https://udn.com/news/story/7002/7086323?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:03:12 , udn , 昨天苦吞PLG聯盟最長9連敗，桃園璞園領航猿擦乾眼淚，今天面對福爾摩沙台新夢想家終於嚐到久違的勝利，在沃許本19分、17... , https://udn.com/news/story/7002/7086323?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:04:10 , udn , 國道上被「鬼切」男不甩警調停 怒追車拿球棒狂砸…結果慘了 , https://udn.com/news/story/7320/7086291?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:04:34 , udn , 男上完夜班煮早餐給八旬母 卻發現她「頸部有勒痕」陳屍梯間 , https://udn.com/news/story/7320/7086311?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:06:13 , udn , 中國環台軍演 外媒：台灣民眾不畏懼強調珍視自由 , https://udn.com/news/story/10930/7086258?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:06:23 , udn , 中國軍機和軍艦正在台灣周邊軍演，部分民眾憂心這對台灣自由會有何種影響，也有人不畏懼中國新軍演，但各年齡層台灣民眾都期盼擺... , https://udn.com/news/story/10930/7086258?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:09:35 , udn , 從人資到工程師 ChatGPT正在改變企業人力招募  , https://udn.com/news/story/123313/7086303?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:09:46 , udn , 履歷製作網站Resume Builder的2月調查，半數受訪企業正在日常營運使用人工智慧（AI）聊天機器人ChatGPT，... , https://udn.com/news/story/123313/7086303?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:14:54 , udn , 李建昌要她跟吳欣岱初選 高嘉瑜贊同：避免保送國民黨 , https://udn.com/news/story/123307/7086341?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:15:04 , udn , 民進黨台北市議員李建昌今天提議，民進黨立委高嘉瑜應該與台灣基進台北市黨部主委吳欣岱進行初選，決定誰來代表泛綠陣營出戰立委... , https://udn.com/news/story/123307/7086341?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:15:24 , udn , 貓咪盃SCRATCH競賽 基隆成功國小作品獲互動遊戲組佳作 , https://udn.com/news/story/7328/7086338?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:15:35 , udn , 112年度全國貓咪盃SCRATCH競賽今天落幕，基隆市共有6校組8隊參加互動遊戲組、動畫短片組競賽，與其他縣市代表隊一較... , https://udn.com/news/story/7328/7086338?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:15:55 , udn , 吳欣岱戰港湖！李建昌喊初選由誰代表泛綠 高嘉瑜說話了 , https://udn.com/news/story/123307/7086337?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:16:06 , udn , 台灣基進北市黨部主委吳欣岱將投入2024港湖立委選舉，恐衝擊民進黨現任立委高嘉瑜，對於民進黨港湖區議員李建昌說，為台灣大... , https://udn.com/news/story/123307/7086337?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:16:26 , udn , 曹啟鴻、台灣之友會表態挺鍾佳濱連任 陳明達一切由民意決定 , https://udn.com/news/story/123307/7086329?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:16:37 , udn , 強調台灣主體意識的屏東縣台灣之友會今辦理喬遷揭牌儀式，並與前縣長曹啟鴻表態支持立委鍾佳濱，祝福鍾能在黨內初選民調中勝出，... , https://udn.com/news/story/123307/7086329?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:20:53 , udn , 【重磅快評】一張國安會議照洩漏蔡政府的扭曲與虛假 , https://udn.com/news/story/11091/7086339?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:21:03 , udn , 為了抗議「蔡麥會」，中共8日起一連三天啟動環台軍演，蔡英文總統在臉書貼出聽取國安會議簡報的照片，卻獨漏軍方人士，被國安會前副秘書長楊永明質疑不尊重專業，總統府發言人則稱國安會與國軍建立即時整合同步資訊 , https://udn.com/news/story/11091/7086339?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:32:52 , udn , 影／今非昔比！旱象未解 杉林溪巨瀑成「尿尿小童」 , https://udn.com/news/story/7325/7086353?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:33:03 , udn , 南投竹山杉林溪松瀧岩瀑布高低落差達38米，豐水期水源充沛、水勢壯闊，而有「杉林溪首景」之稱，但因中南部旱象未解，原本氣勢... , https://udn.com/news/story/7325/7086353?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:33:23 , udn , 健美／大專菁英錦標賽 北市大游政憲奪健美先生 , https://udn.com/news/story/7005/7086352?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:33:34 , udn , 112年度全國大專菁英賽暨亞洲盃健美健身錦標賽國家選手選拔在花蓮登場，各大專院校運動員齊聚中華國小，最後由台北市立大學搶... , https://udn.com/news/story/7005/7086352?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:33:54 , udn , IDF飛官待命攔截共機 臂章秀台灣黑熊痛扁小熊維尼 , https://udn.com/news/story/10930/7086295?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:34:05 , udn , 中共持續對台軍演，為守護台海安全，空軍飛行部隊全天待命。據軍方披露照片顯示，一名IDF飛官臂章圖樣為手持中華民國國旗的台... , https://udn.com/news/story/10930/7086295?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:34:25 , udn , 被點名挑戰立委  嘉市建設處長田長沛不否認有人「鼓勵」 , https://udn.com/news/story/123307/7086351?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:34:35 , udn , 嘉義市立委選舉被藍營視為艱困選區，市議員張秀華、陳家平及黃思婷等人表態參選；前立委潘維剛的兒子、市府建設處長田長沛近來也... , https://udn.com/news/story/123307/7086351?from=udn-ch1_breaknews-1-0-news
2023-04-09 20:34:56 , udn , 他不解高鐵設「這1站」有何效益？ 網狂搖頭：根本沒人要去 , https://udn.com/news/story/120911/7086304?from=udn-ch1_breaknews-1-0-news
