2023-03-05 00:14:13 , udn , UBA／複賽8強落幕 世新送給衛冕軍政大2連敗 , https://udn.com/news/story/7003/7009542?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:27:55 , udn , PS VR2開箱試玩 畫質升級超有感 暈車體質要注意這點 , https://udn.com/news/story/7270/7010662?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:28:05 , udn , 讓許多玩家超期待，售價比PS5還貴的PlayStation VR2終於正式上市！這次PS VR2的盒裝內容相當簡約，除了... , https://udn.com/news/story/7270/7010662?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:29:23 , udn , PLG／爐主半場最多領先40分！林書豪一人得分抵領航猿 , https://udn.com/news/story/7003/7010667?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:29:33 , udn , PLG戰績墊底的高雄17直播鋼鐵人隊，今天到桃園面對戰績前段班的桃園璞園領航猿隊，上半場最多領先40分，「哈佛小子」林書... , https://udn.com/news/story/7003/7010667?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:32:23 , udn , 2023年敦睦遠航訓練支隊是否恢復遠航友邦？海軍不評論 , https://udn.com/news/story/10930/7010672?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:32:33 , udn , 海軍艦隊指揮部日前宣布海軍2023年敦睦遠航訓練支隊，本月起將靠泊國內各港口開放參觀。但國內航程結束後，是否將至國外實施... , https://udn.com/news/story/10930/7010672?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:34:25 , udn , PS VR2開箱試玩！畫質升級超有感 暈車體質要注意這點 , https://udn.com/news/story/7088/7010662?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:35:23 , udn , 二水源泉推動農村低碳小旅行 騎單車賞花兼採果 , https://udn.com/news/story/7325/7010677?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:35:34 , udn , 彰化縣二水鄉源泉社區推動鄉村共學，老屋故事屋最近舉辦「厝內講古」活動，舉辦巡山員攝影展，邀請巡山員、小農媽媽來分享，並推... , https://udn.com/news/story/7325/7010677?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:35:54 , udn , 2023全球最佳醫院 醫管專家：前十名較有共識 , https://udn.com/news/story/7266/7010675?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:36:04 , udn , 美國新聞周刊（Newsweek）公布最新「全球最佳醫院」排行，今年首度納入台灣醫院評比，以台大醫院為首共有35家醫院上榜... , https://udn.com/news/story/7266/7010675?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:36:25 , udn , 稱自己來自「破碎的家庭」…哈利王子：感覺自己異於王室其他成員 , https://udn.com/news/story/6812/7010601?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:36:35 , udn , 英國哈利王子（Prince Harry）今天接受創傷專家訪談時透露，長期以來他一直覺得自己與英國王室其他成員「略有不同」... , https://udn.com/news/story/6812/7010601?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:38:22 , udn , 竹縣6學生今勇奪桌球會內賽資格 將全力爭取榮譽 , https://udn.com/news/story/7324/7010681?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:38:32 , udn , 112年全國中等學校運動會即將在新竹縣登場，首先上陣的是桌球、羽球、木球、網球的資格賽，來自全國各地約6800名選手摩拳... , https://udn.com/news/story/7324/7010681?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:38:53 , udn , 影／南投墓地火警狂燒 1天15件讓消防局說話了 , https://udn.com/news/story/7320/7010682?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:39:03 , udn , 清明節將屆，不少民眾提前掃墓，南投墓地火警頻傳，截至今天下午5時就發生15件，消防人員為滅火，疲於奔命。消防局提醒民眾，... , https://udn.com/news/story/7320/7010682?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:41:31 , udn , 曝華為或分拆消費者業務 部分研發團隊榮耀或接手 , https://udn.com/news/story/7333/7010495?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:41:41 , udn , 集微網消息，有業內消息稱，華為內部或考慮拆分消費者業務（CBG），今年可能減少在手機終端業務上的投入，並將一些業務研發團隊拆分到榮耀。 , https://udn.com/news/story/7333/7010495?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:42:02 , udn , 17縣市低溫特報 留意日夜溫差逾10度 , https://udn.com/news/story/7266/7010669?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:42:12 , udn , 氣象局發布低溫特報，今晚至明晨輻射冷卻影響，高雄以北、宜花可能達攝氏10度以下，日夜溫差逾10度。未來一週大致晴朗，12... , https://udn.com/news/story/7266/7010669?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:42:25 , udn , 載毒劑火車出軌1個月後 美同家鐵路公司再爆列車出軌 , https://udn.com/news/story/6813/7010664?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:45:35 , udn , PLG／林書豪率鋼鐵人最多領先領航猿40分！寫半場最大分差紀錄  , https://udn.com/news/story/7003/7010667?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:46:13 , udn , 影／「墓地火警」1天狂燒15件 南投消防局說話了 , https://udn.com/news/story/7320/7010682?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:47:44 , udn , 美式餐廳推抗通膨優惠餐 牛排73折起吃得到 , https://udn.com/news/story/7270/7010690?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:47:54 , udn , 通膨壓力山大，Texas Roadhouse德州鮮切牛排首次推出「財腹救星」超值活動，自3月7日起至5月8日止，推出三款... , https://udn.com/news/story/7270/7010690?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:50:42 , udn , 一張圖看天氣！周六前天氣穩定 回暖後這天再轉冷 , https://udn.com/news/story/7266/7010697?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:50:52 , udn , 中央氣象局臉書粉專「報天氣 - 中央氣象局」表示，未來一周天氣，周六前晴朗穩定，但要注意日夜溫差。周二前冷輻射效應明顯，... , https://udn.com/news/story/7266/7010697?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:51:13 , udn , 小型犬二游有原因 餅總坦言沒算到鄭宗哲這麼會打 , https://udn.com/news/story/7001/7010696?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:51:23 , udn , 中華隊有兩位小型犬系內野手江坤宇、鄭宗哲，近期都在熱身賽共組二游搭檔，總教練林岳平坦言，鄭宗哲的打擊表現是他沒有預期到，... , https://udn.com/news/story/7001/7010696?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:51:44 , udn , 座椅螺栓恐未鎖緊 特斯拉召回美國3470輛Model Y , https://udn.com/news/story/6811/7010651?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:51:54 , udn , 根據一份今天公布的文件，電動車大廠特斯拉（Tesla）說，將在美國召回3470輛2022到2023年的Model Y汽車... , https://udn.com/news/story/6811/7010651?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:56:44 , udn , 假投資2度騙倒退休公務員 幸警方幫守住211萬老本 , https://udn.com/news/story/7320/7010700?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:56:54 , udn , 彰化縣一名72歲退休公務人員，誤信詐騙集團假投資老哏，本月3日到彰化光復路郵局欲匯款211萬元，櫃台人員認為有異，通報彰... , https://udn.com/news/story/7320/7010700?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:57:15 , udn , 一張圖看天氣！周六前天氣穩定 回暖後「這天」再轉冷 , https://udn.com/news/story/7266/7010697?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:57:45 , udn , 經典賽／小型犬二游有原因 餅總坦言沒算到鄭宗哲這麼會打 , https://udn.com/news/story/10785/7010696?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:59:42 , udn , 男子頂替友人規避無照駕駛刑責 假釋期滿再遭判刑 , https://udn.com/news/story/7321/7010708?from=udn-ch1_breaknews-1-0-news
2023-03-05 18:59:53 , udn , 呂姓男子去年晚間搭乘友人鄭姓男子車輛外出，卻從後方被一輛機車追撞，警方獲報到場，呂男為隱匿友人無照駕駛，竟謊稱自己是駕駛... , https://udn.com/news/story/7321/7010708?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:00:13 , udn , 普發6000元財部編列1416.5億預算 這幾類人都能領 , https://udn.com/news/story/6656/7010705?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:00:24 , udn , 立法院財政委員會明天將聯席審查疫後特別預算案，財政部在報告指出，全民普發現金所需經費共編列1416億5141萬元，含普發... , https://udn.com/news/story/6656/7010705?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:00:44 , udn , 幕後／陸戰奏效 賴清德整合自家人、宗教界力挺蔡培慧 , https://udn.com/news/story/6656/7010706?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:00:54 , udn , 民進黨拿下南投第二選區立委補選，為去年九合一慘敗之後，拚出第一勝。這次民進黨空、陸戰齊發，決勝關鍵在於民進黨主席賴清德堅... , https://udn.com/news/story/6656/7010706?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:01:15 , udn , 郡大林道登山接駁車翻落山谷…53歲駕駛不治、7乘客傷 , https://udn.com/news/story/7320/7010694?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:01:25 , udn , 一輛8人登山客接駁車今天行經南投縣信義鄉郡大林道30公里處，翻落山谷，南投縣消防局、南投林管處派員趕往救援，接駁車男駕駛... , https://udn.com/news/story/7320/7010694?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:05:52 , udn , 經典賽／細心收藏當年的錶 林威助看中華隊：調整不錯 , https://udn.com/news/story/7001/7010712?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:06:02 , udn , 世界棒球經典賽今晚由中信兄弟隊當中華隊對手，官辦熱身賽首度在整修後的台中洲際棒球場舉行，地主兄弟總教練林威助細細打量場地... , https://udn.com/news/story/7001/7010712?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:14:52 , udn , 那一年入選卻沒上場 黃子鵬珍惜出賽不設限投哪隊 , https://udn.com/news/story/7001/7010717?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:15:02 , udn , 中華隊明天將在官辦熱身賽對上連殺古巴、荷蘭的富邦悍將隊，由黃子鵬先發，為正式比賽進行最後「熱車」，對於外界看好他將先發對... , https://udn.com/news/story/7001/7010717?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:17:53 , udn , T1聯盟／霍華德雙30 擋不住特攻收主場10連勝 , https://udn.com/news/story/7001/7010718?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:18:03 , udn , 新北中信特攻隊持續維持本季主場不敗金身，今天就算面對「魔獸」霍華德領軍的桃園永豐雲豹仍守住新莊體育館勝利，在雙外援艾德、... , https://udn.com/news/story/7001/7010718?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:20:54 , udn , 得知蔡天鳳遇害…大兒子、女兒「經過她房間就哭」 小小孩仍不知噩耗 , https://udn.com/news/story/123406/7010043?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:21:04 , udn , 香港名媛蔡天鳳（Abby Choi）上月24日被發現遭謀殺碎屍案，震驚全港。她是家人眼中好女兒、好媽媽、好太太及好媳婦，... , https://udn.com/news/story/123406/7010043?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:21:24 , udn , 經典賽／那一年入選卻沒上場 黃子鵬珍惜出賽不設限投哪隊 , https://udn.com/news/story/10785/7010717?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:26:24 , udn , 幕後／綠營南投補選陸戰奏效 賴清德整合自家人、宗教界力挺蔡培慧 , https://udn.com/news/story/123408/7010706?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:26:54 , udn , 男子糾眾凌虐被害人 點燃鞭炮放褲襠 揚言水鴛鴦塞屁股 , https://udn.com/news/story/7315/7010723?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:27:04 , udn , 余姓糾眾對洪姓男子施暴，把點燃的鞭炮放進洪的褲襠，並揚言要把水鴛鴦（鞭炮）插入他的屁股，凌虐洪男身心。余等人另犯其他妨害... , https://udn.com/news/story/7315/7010723?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:27:24 , udn , 登山接駁車摔落郡大林道 田姓司機死亡、7人輕重傷 , https://udn.com/news/story/7320/7010722?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:27:35 , udn , 南投縣郡大林道今天上午發生登山接駁車翻覆事故，滿載登山客、由田姓司機（53歲）駕駛的接駁車，上午9點多行經林道30公里處... , https://udn.com/news/story/7320/7010722?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:29:53 , udn , PLG／鋼鐵人紀錄夜踢館成功 林書豪告白球迷：把我寵壞了！ , https://udn.com/news/story/7002/7010727?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:30:03 , udn , 高雄17直播鋼鐵人和桃園璞園領航猿今天打出詭異一戰，主場的領航猿上半場僅拿21分，寫下PLG半場最低分紀錄，第三節換鋼鐵... , https://udn.com/news/story/7002/7010727?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:30:24 , udn , 阿里山鄉2名登山客扭傷與骨折 搭直升機下山送醫 , https://udn.com/news/story/7320/7010725?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:30:34 , udn , 嘉義縣消防局昨天下午接獲通報有登山客在阿里山鄉水漾森林因扭傷無法下山，縣消派員上山援助協助下山，山路崎嶇搬運困難；不久另... , https://udn.com/news/story/7320/7010725?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:30:54 , udn , 金色眼鏡蛇軍演 美日泰演練快速撤退平民 , https://udn.com/news/story/6809/7010611?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:31:05 , udn , 今年邁入第42屆的美泰金色眼鏡蛇軍事演習恢復疫情前的完整規模，今天在羅勇府登場的是美國、日本和泰國3國聯合演習面對天災或... , https://udn.com/news/story/6809/7010611?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:32:53 , udn , 6日校園口罩令鬆綁 高市府：持續催種尊重師生自主防疫 , https://udn.com/news/story/7327/7010731?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:33:04 , udn , 中央流行疫情指揮中心放寬校園口罩管制防疫政策，6日起校園室內空間原則實施「自主佩戴口罩」措施。高雄市衛生局表示，持續催種... , https://udn.com/news/story/7327/7010731?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:33:24 , udn , 苗栗觀霧霧社櫻王花開約六成 一樹雪白夢幻絕美 , https://udn.com/news/story/7325/7010729?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:33:34 , udn , 追櫻一族朝聖的苗栗縣觀霧霧社櫻王，目前花開六、七成，一樹雪白花朵如夢似幻，蕭姓遊客直呼國家級美景！如果沒有下雨，估計3月... , https://udn.com/news/story/7325/7010729?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:35:56 , udn , 登山接駁車摔落郡大林道 田姓司機身亡、7人輕重傷 , https://udn.com/news/story/7320/7010722?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:44:23 , udn , 點鞭炮放褲襠、水鴛鴦塞屁股 討債惡煞糾眾凌虐男判刑曝光 , https://udn.com/news/story/7315/7010723?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:47:52 , udn , 西方將提供戰機？ 美官員：烏克蘭駕駛赴美飛模擬機 , https://udn.com/news/story/122663/7010740?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:48:03 , udn , 美國政府仍未表明是否提供烏克蘭當局戰鬥機，或是先進遙控無人機。值此之際，美國兩名官員今天指出，兩名烏克蘭飛行員正在亞利桑... , https://udn.com/news/story/122663/7010740?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:48:23 , udn , 口罩令再鬆綁 不會「看臉色」的口罩世代卻回不去了？ , https://udn.com/news/story/7266/7010745?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:48:33 , udn , 室內口罩解禁已兩周，3月6日起校園也將跟進鬆綁。但這段時間多數民眾依舊口罩不離身，很多家長也表示會讓孩子繼續戴口罩上課。究竟，為何口罩解禁後，民眾還是脫不了口罩？ , https://udn.com/news/story/7266/7010745?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:48:54 , udn , 陸2023年經濟增長目標為何5%？分析：要達到5%不容易 , https://udn.com/news/story/7333/7010743?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:49:04 , udn , 陸國務院總理李克強5日在人大開幕上的工作報告將大陸今年經濟增長目標定在5%左右，而此前許多機構有推測，認為在大陸經濟復甦... , https://udn.com/news/story/7333/7010743?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:49:25 , udn , 李克強最後報告 「穩」仍是總基調 , https://udn.com/news/story/7333/7010744?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:49:35 , udn , 大陸國務院總理李克強將卸任，他5日上午在大陸14屆人大一次會議開幕上進行了最終的工作報告。他報告提及過去在艱困環境下，去... , https://udn.com/news/story/7333/7010744?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:50:52 , udn , 請預先儲水 中壢楊梅新屋2538戶7日上午起停水8小時 , https://udn.com/news/story/7324/7010746?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:51:02 , udn , 台灣自來水公司第二區處3月7日辦理中壢區過嶺里民族路六段90號旁新裝工程，台水二區處、市府經發局表示，因應施工，7日上午... , https://udn.com/news/story/7324/7010746?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:53:42 , udn , 俄科學家家中遭勒斃  曾參與研發俄國產新冠疫苗 , https://udn.com/news/story/6809/7010754?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:53:53 , udn , 曾參與研發俄羅斯國產新冠肺炎疫苗「衛星5號」（Sputnik V）的該國科學家波帝科夫（Andrey Botikov），... , https://udn.com/news/story/6809/7010754?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:54:13 , udn , 經典賽／開打倒數快轉 鄭宗哲：我們不比別人差 , https://udn.com/news/story/7001/7010749?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:54:23 , udn , 中華隊首度在世界棒球經典賽官辦熱身賽亮相，今晚在洲際棒球場與中信兄弟隊交手，旅美好手鄭宗哲扛起開路先鋒，也是中華隊連續三... , https://udn.com/news/story/7001/7010749?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:56:42 , udn , 高雄賓士駕駛倒車誤踩油門 暴衝人行道「騎」上花圃 , https://udn.com/news/story/7320/7010756?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:56:52 , udn , 賓士車駕駛蔡姓男子今天傍晚5時26分許，欲從左營區博愛二路和明誠路口倒車時，不慎誤踩油門，導致車子暴衝到人行道，後車輪「... , https://udn.com/news/story/7320/7010756?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:57:13 , udn , 蔥油餅老闆娘搓鈔風波 名醫批：很糟糕的公審與爆料文化 , https://udn.com/news/story/7320/7010755?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:57:23 , udn , 宜蘭礁溪一間蔥油餅店日前遭到客人爆料，給300元買220元的蔥油餅，疑被老闆娘用大拇指搓掉一張百元鈔，再向客人要100元... , https://udn.com/news/story/7320/7010755?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:57:43 , udn , 媒體：美從俄取得情資 稱中國有意軍援俄國 , https://udn.com/news/story/122663/7010570?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:57:54 , udn , 近期美國政府與北約官員透露，有情資顯示中國可能提供致命性的武器給俄羅斯；週六（3月4日），美國國家廣播公司新聞網（NBC）引述不具名的美國官員說法，稱此情資是從俄國官員手中「辛苦取得」的，之後美國政府花費數週時間，透過其他來源及其他盟友提供的資訊，多方證實此消息。 , https://udn.com/news/story/122663/7010570?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:59:43 , udn , 綠委諷國民黨重演2019年劇本 終迎韓國瑜高呼「Yes I do」 , https://udn.com/news/story/6656/7010758?from=udn-ch1_breaknews-1-0-news
2023-03-05 19:59:53 , udn , 台南市韓友會昨天舉辦會員大會，力挺高雄市前市長韓國瑜參選總統，民進黨立委林俊憲今天諷刺，國民黨要是放任黨主席朱立倫、新北... , https://udn.com/news/story/6656/7010758?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:05:40 , udn , T1聯賽 中信特攻力克永豐雲豹 「魔獸」霍華德另類大三元 , https://udn.com/news/story/7002/7010762?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:05:51 , udn , 新北中信特攻隊今天在新莊主場迎戰由「魔獸」霍華德領軍的桃園永豐雲豹隊，中信特攻隊在雙洋將艾德及金恩聯手各砍進27分攻勢下... , https://udn.com/news/story/7002/7010762?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:06:11 , udn , PLG／領航猿半場21分創聯盟新低 林書豪率隊踢館成功 , https://udn.com/news/story/7002/7010760?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:06:21 , udn , 高雄17直播鋼鐵人林書豪今天作客桃園璞園領航猿主場，領航猿上半場僅拿21分，寫下PLG半場最低分紀錄，第三節時雖然鋼鐵人... , https://udn.com/news/story/7002/7010760?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:08:52 , udn , 經典賽／江坤宇有新搭檔 鄭宗哲傳授卡諾「一個手勢」 , https://udn.com/news/story/6999/7010764?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:09:02 , udn , 江坤宇用優異的守備表現卡位中華隊先發游擊手位置，與二壘手鄭宗哲的搭配也沒有問題，江坤宇常常向鄭請益美職經驗，增加熟悉度、... , https://udn.com/news/story/6999/7010764?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:09:53 , udn , 圖輯／PLG領航猿半場21分創聯盟新低 林書豪率隊踢館成功 , https://udn.com/news/story/7003/7010760?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:11:52 , udn , 哀兵對上輕敵 南投綠營逆轉勝 能否贏到2024還有長路 , https://udn.com/news/story/6656/7010766?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:12:02 , udn , 蔡培慧贏得南投第2選區立委補選，這是民進黨近17年來首次在南投重現綠光，也是賴清德出任黨主席後的關鍵一役。綠營補選獲勝讓不少人跌破眼鏡，其實南投一役民進黨戰得艱辛，黨中央進駐南投的12人小組1個月沒回家，蔡培慧一場場茶餅會、客廳會講到「燒聲」，賴清德輔選到腰傷復發。 , https://udn.com/news/story/6656/7010766?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:12:25 , udn , 曾因參與研發新冠疫苗獲普亭賞識 俄國科學家家中「遭皮帶勒斃」 , https://udn.com/news/story/6809/7010754?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:12:53 , udn , 圖輯／T1聯盟中信特攻力克永豐雲豹 「魔獸」霍華德另類大三元 , https://udn.com/news/story/7003/7010762?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:17:53 , udn , 搭高鐵被佔位！阿姨「1句話」他當場愣住 網一看全炸鍋：真的活該 , https://udn.com/news/story/120911/7010757?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:18:03 , udn , 不少人在返鄉、出遊時，都會選擇搭乘既快速又方便的高鐵。然而，就有一名男網友PO文表示，連假搭高鐵返鄉時，買了對號座車票，卻發現被一位阿姨佔位... , https://udn.com/news/story/120911/7010757?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:20:43 , udn , 陸今年GDP增長目標5％ 學者：北京當局腦筋沒過熱 合理務實作法　 , https://udn.com/news/story/7333/7010774?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:20:53 , udn , 大陸全國兩會政府工作報告將今年國內生產總值（GDP）增長目標定在「5％左右」，略低於市場普遍預期的「5％至5.5%」，甚... , https://udn.com/news/story/7333/7010774?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:21:14 , udn , 習近平參與江蘇省人大團 或釋放重視製造業訊號 , https://udn.com/news/story/7331/7010773?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:21:24 , udn , 每年的大陸兩會，中共總書記習近平會參選、參與與哪個地區代表團的審議備受關注。習近平在5日下午參加他所在的14屆全國人大一... , https://udn.com/news/story/7331/7010773?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:21:45 , udn , 不只蚵仔煎無蛋可加  連麵包恐無法生產 , https://udn.com/news/story/7325/7010771?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:21:55 , udn , 缺蛋荒持續延燒，不僅遼寧夜市老字號勝利號蚵仔煎宣布，蛋花湯、蛋煎跟滷蛋三品項停售，連蚵仔煎都恐無蛋可加、南投日月潭紅茶觀... , https://udn.com/news/story/7325/7010771?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:22:15 , udn , 溪北公園停車場將開工 民眾憂噪音空汙及學生通勤安全 , https://udn.com/news/story/7323/7010772?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:22:26 , udn , 板橋交通壅擠，迫切需要停車場舒緩需求，討論多時的溪北公園停車場三月圍籬及整地，準備動工，但不少民眾擔憂空汙及噪音汙染等問... , https://udn.com/news/story/7323/7010772?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:23:43 , udn , 影／遊民從容摸走2個零錢捐款箱 店員查覺走出去攔小偷 , https://udn.com/news/story/7320/7010778?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:23:53 , udn , 新北市三重區昨天有1個遊民緩緩走進火鍋店，當著店員面前若無其事「拿」走零錢捐款箱，店員慢半拍發現不太對，才慢慢走出去攔小... , https://udn.com/news/story/7320/7010778?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:25:28 , udn , 李克強卸任前最後報告 仍延續去年「穩」字基調 , https://udn.com/news/story/123410/7010744?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:26:43 , udn , T1聯盟／委內瑞拉職籃想挖角？霍華德闢謠：愛台灣愛雲豹 , https://udn.com/news/story/7003/7010783?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:26:54 , udn , 「魔獸」霍華德領軍的桃園永豐雲豹今天沒能踢館成功，以95：101敗給新北中信特攻，但霍華德繳出來台第一次「雙30」，豪取... , https://udn.com/news/story/7003/7010783?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:31:03 , udn , 曝今年政策焦點？習近平參與江蘇人大 或釋放重視「製造業」訊號 , https://udn.com/news/story/7331/7010773?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:32:22 , udn , 經典賽／江少慶單局遭兄弟爆灌3分 鄭宗哲炸裂兩分砲 , https://udn.com/news/story/7001/7010787?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:32:32 , udn , 世界棒球經典賽今天進行官辦熱身賽，中華隊面對中信兄弟隊，江少慶先發在首局遭到痛擊，被敲3安都是長打，另有1保送，丟掉3分... , https://udn.com/news/story/7001/7010787?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:33:53 , udn , 陸今年GDP增長目標5% 學者：合理務實作法、不會有「過激」政策 , https://udn.com/news/story/123410/7010774?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:38:22 , udn , 基捷分攤經費暴增掀波 基隆議長：不分黨派當溝通平台 , https://udn.com/news/story/7328/7010802?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:38:33 , udn , 基隆捷運基隆分攤費用暴增3倍，從17億增加到53.86億元，市長謝國樑表示難以負擔，立委蔡適應批炒作的財政黑暗期說法，引... , https://udn.com/news/story/7328/7010802?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:38:53 , udn , 騎機車在山區彎道自撞護欄 台中男子送醫後不治 , https://udn.com/news/story/7320/7010803?from=udn-ch1_breaknews-1-0-news
2023-03-05 20:39:04 , udn , 台中市1名22歲陳姓男子傍晚5時許騎機車從太平山上沿長龍路四段往一江橋方向行駛，在過彎時自撞路旁護欄，送醫後不治。 , https://udn.com/news/story/7320/7010803?from=udn-ch1_breaknews-1-0-news
