2023-03-29 00:11:30 , udn , 開箱百里侯／周春米首次參選就當上縣長 背後的男人是關鍵 , https://udn.com/news/story/6656/7063184?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:27:09 , udn , 台鐵湖口車站今天下午驚傳女子落軌，該名女子疑似走在月台上，不慎遭正要進站的自強號列車擦撞而掉落軌道，嚇得現場候車乘客尖叫... , https://udn.com/news/story/7320/7065286?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:27:30 , udn , 喊台灣總統與中華民國總統 林俊憲：矛盾大對決？ , https://udn.com/news/story/6656/7065287?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:27:40 , udn , 立委林俊憲今天晚上在臉書寫著，馬英九喊「台灣總統」、國民黨卻要蔡英文喊「中華民國總統」，這什麼矛盾大對決？ , https://udn.com/news/story/6656/7065287?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:28:01 , udn , 馬英九喊兩岸避戰 民進黨：請跟習近平直接喊話 , https://udn.com/news/story/123435/7065282?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:28:11 , udn , 正在中國訪問的前總統馬英九說，兩岸都應該要避戰、謀和。民進黨發言人張志豪今天回應，破壞兩岸和平穩定現狀是中國，既然馬英九... , https://udn.com/news/story/123435/7065282?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:28:32 , udn , 大溪農地被偷倒土 議員批：先辦地主不制止行為人 , https://udn.com/news/story/7324/7065285?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:28:42 , udn , 桃園市大溪區溪崁段農地日前被非法填不明土方，市議員楊朝偉今天陪同地主出面說明，地主哭訴警方第一天到場竟不制止偷倒行為，反... , https://udn.com/news/story/7324/7065285?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:29:03 , udn , 八年級生年薪百萬不買房「寧願買好車」 他揭1觀念獲全場認同 , https://udn.com/news/story/120912/7064747?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:29:13 , udn , 什麼樣的生活態度算「躺平」？一名網友在網路上發文，表示身邊朋友大多是八年級生，但買房的人不多，幾乎都是住家裡，「這種觀念還蠻多的，這算另一種躺平嗎？」貼文曝光後也掀起討論，許多網友都直言，「家裡就可以住，為什麼一定要買房？」 , https://udn.com/news/story/120912/7064747?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:29:35 , udn , 半導體擴增先進製程 2022年我國固定投資突破6兆創新高 , https://udn.com/news/story/7238/7065244?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:29:46 , udn , 經濟部今（29）日公布最新統計。經濟部表示，由於半導體廠商擴增先進製程，加以國際科技大廠加大在台投資及台商回流挹注，帶動... , https://udn.com/news/story/7238/7065244?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:30:00 , udn , 遭外傭虐嬰家長再控人力公司機制差 民代要求市府改善 , https://udn.com/news/story/7324/7065295?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:30:10 , udn , 桃園龍潭8個月大男嬰家長控訴聘用的印尼籍女幫傭，在幫男嬰洗澡時哭鬧竟施暴，家長事後發現向警方報案，議員張肇良今下午表示，... , https://udn.com/news/story/7324/7065295?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:35:59 , udn , 墨西哥移民羈留中心火災事故 已知至少40死28傷 , https://udn.com/news/story/6809/7065162?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:36:09 , udn , 政院核定通過捷運東環段 待細部設計、取得用地後才發包 , https://udn.com/news/story/7266/7065225?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:36:09 , udn , 墨西哥當局今天表示，鄰近美國邊界的華雷斯城一座移民羈留中心發生火災，至少造成40人死亡、28人受傷，並稱此事起因於移民不... , https://udn.com/news/story/6809/7065162?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:36:16 , udn , 國民黨高雄市議員邱于軒遭吳姓網友留言批評「沒有民主素養的垃圾議員」，邱提告後吳男獲不起訴，邱另提民事求償1元並登報道歉，... , https://udn.com/news/story/7321/7065255?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:37:31 , udn , 馬英九喊台灣總統、藍營要蔡喊中華民國總統 他：矛盾對決？ , https://udn.com/news/story/6656/7065287?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:39:01 , udn , 台股量縮震盪收漲68點 連假效應投資人觀望 , https://udn.com/news/story/7251/7065177?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:39:11 , udn , 台股今天震盪上漲68.28點，收在15769.76點，成交值萎縮至新台幣1936.75億元。法人指出，隨著國內外企業陸續... , https://udn.com/news/story/7251/7065177?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:39:32 , udn , 日本國會議員「用ChatGPT質詢」 岸田文雄答詢後曝感想 , https://udn.com/news/story/6809/7065293?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:39:42 , udn , 日本首相岸田文雄今天在眾議院回應最大在野黨籍立憲民主黨籍議員中谷一馬利用聊天機器人ChatGPT生成的提問。岸田答詢後，... , https://udn.com/news/story/6809/7065293?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:40:03 , udn , 亞幣齊貶 新台幣收30.455元創一週新低 , https://udn.com/news/story/7239/7065240?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:40:13 , udn , 儘管月底出口商拋匯提供支撐，新台幣匯率受到亞幣疲弱影響，走勢後繼無力，今天收盤收在30.455元，貶7分，連續2個交易日... , https://udn.com/news/story/7239/7065240?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:40:34 , udn , 物價狂飆漲！民眾逛夜市發現「骰子牛最貴要250元」 漲幅高達50% , https://udn.com/news/story/120912/7064784?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:40:44 , udn , 現在萬物齊漲，先前已傳出有店家賣雞排一片100元，掀起網路熱議，日前又有網友發現，夜市的骰子牛小份量從100元漲到150元，相當於漲價50%，大份量從200元漲價到變中份量250元，漲價25%，讓他驚呼「有沒有夜市物價漲的超誇張的八卦？」 , https://udn.com/news/story/120912/7064784?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:47:32 , udn , 新北提囤房稅草案 多屋族最快明年5月稅單有感 , https://udn.com/news/story/7323/7065296?from=udn-ch1_breaknews-1-0-news
2023-03-29 19:47:43 , udn , 新北市政府今（29）日市政會議通過「囤房稅」草案，自住不受影響，非自住二戶稅率2.4%，三戶以上3.6%，估7.6萬戶受... , https://udn.com/news/story/7323/7065296?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:02:51 , udn , 2個月不見人影！日本壽司郎屁孩超慘近況曝光 母天黑才敢出門 , https://udn.com/news/story/6812/7065151?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:03:01 , udn , 自2023年初日本迴轉壽司店發生的一連串惡作劇在網上鬧得如火如荼。其中，在壽司郎舔醬油瓶的男生成為眾矢之的，受盡各方批評。最近有日媒採訪少年的家人了解他們的近況，有鄰居就透露... , https://udn.com/news/story/6812/7065151?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:03:22 , udn , 宛如參觀美術館！席夢思台中概念店開幕呈現光影之美 , https://udn.com/news/story/7270/7065328?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:03:32 , udn , 睡眠，對每個人來說都是最重要的事情，Simmons席夢思宣布在台中，開設全台第三家品牌概念館，以光與影共振的「美術館」概... , https://udn.com/news/story/7270/7065328?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:03:53 , udn , 每人限購一盒！全家便利商店3/30起於「限定中部門市」開賣常溫進口蛋 , https://udn.com/news/story/122475/7065329?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:04:03 , udn , 全家便利商店配合政府進口雞蛋販售政策，將於明天（3月30日）起開賣常溫進口蛋10入裝，每盒售價68元，將配送至苗栗、台中... , https://udn.com/news/story/122475/7065329?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:04:24 , udn , 「我們準備好了」澤倫斯基邀習近平訪問烏克蘭 陸外交部回應 , https://udn.com/news/story/122663/7065324?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:04:34 , udn , 烏克蘭總統澤倫斯基（Volodymyr Zelensky）邀請大陸國家主席習近平訪問當地。對此，大陸外交部發言人毛寧29... , https://udn.com/news/story/122663/7065324?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:04:55 , udn , 田徑／自認能力不輸學長 詹泳逵破1萬公尺競走紀錄 , https://udn.com/news/story/7005/7065323?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:05:05 , udn , 全國大專校院田徑公開賽今天在板橋田徑場舉行，其中在大專男甲10000公尺競走項目，來自台體大的詹泳逵以42分24秒54的... , https://udn.com/news/story/7005/7065323?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:05:26 , udn , 司法院推薦大法官人選出爐！最高法院書記官長林恆吉獲三度舉薦 , https://udn.com/news/story/6656/7065321?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:05:36 , udn , 蔡英文總統將提名4名新任大法官，總統府設置司法院大法官提名審薦小組，接受各界推薦人選，期限至今日為止；司法院今公布推薦人... , https://udn.com/news/story/6656/7065321?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:05:57 , udn , 美國支持設立特別國際法庭 對俄侵烏進行審判 , https://udn.com/news/story/122663/7065315?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:06:07 , udn , 美國今天支持設立專門用於審判俄羅斯「侵略」烏克蘭行為的特別國際法庭，推動自二戰結束以來首次起訴這一罪行的舉措 , https://udn.com/news/story/122663/7065315?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:06:51 , udn , 每人限購一盒！全家便利商店3/30起於「限定中部門市」開賣進口蛋 , https://udn.com/news/story/122475/7065329?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:08:51 , udn , 上課偷用手機演變成跳樓  臨床心理師這麼說 , https://udn.com/news/story/7325/7065341?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:09:01 , udn , 台中一名高一學生因上課使用手機，被導師約談輔導後，未料卻跳樓受重傷。對此，亞洲大學附屬醫院臨床心理中心主任、臨床心理師葉... , https://udn.com/news/story/7325/7065341?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:09:22 , udn , 西海岸驚見16具浮屍  竟有5名為台人 , https://udn.com/news/story/123445/7065308?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:09:30 , udn , 影／遭外傭虐嬰家長再控人力公司機制差 民代要求桃園市府改善 , https://udn.com/news/story/7320/7065295?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:09:32 , udn , 台灣沿海3月陸續發現16具浮屍，遭疑為越南人蛇集團海上丟包。海委會海巡署今天表示，其中2人初判為越南籍男子、5人為國人，... , https://udn.com/news/story/123445/7065308?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:09:53 , udn , 基隆出錢蓋捷運 藍議員擔心拖垮財政 綠議員說對謝加分 , https://udn.com/news/story/7328/7065337?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:10:03 , udn , 基隆市長謝國樑今天談基隆捷運，表示基隆市應該要負擔建設經費，也一定會負擔，但比率要再協商。國民黨議員宋瑋莉提醒還要考慮後... , https://udn.com/news/story/7328/7065337?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:10:24 , udn , 世界僅3處 龍崎牛埔惡地設掩埋場案 南市府：全力廢止 , https://udn.com/news/story/7326/7065339?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:10:34 , udn , 台南市議會國民黨團與台南社大今天舉行記者會，指台南市定自然地景「龍崎牛埔惡地自然保留區及地質公園」公告已2年，龍崎事業廢... , https://udn.com/news/story/7326/7065339?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:11:32 , udn , 新加坡總理李顯龍3訪廣東 愛唱華語老歌 , https://udn.com/news/story/7331/7064382?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:11:43 , udn , 新加坡總理李顯龍27日中午抵達廣州，對中國展開為期6天的正式訪問。訪華期間參加博鰲論壇，也參訪廣州與北京。李顯龍與廣東淵... , https://udn.com/news/story/7331/7064382?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:11:49 , udn , 彰化路口奪69條人命 汽機車3/31起未讓行人可罰3600元 , https://udn.com/news/story/7320/7065343?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:11:56 , udn , 每人限購一盒！全家便利商店3/30起「限定中部門市」開賣進口蛋 , https://udn.com/news/story/122475/7065329?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:12:00 , udn , 彰化縣警察局統計，彰化縣去年發生路口交通事故計2萬495件，占交通事故近6成4，其中，路口發生死亡交通事故計69件、造成... , https://udn.com/news/story/7320/7065343?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:12:20 , udn , 上課偷用手機演變成跳樓 臨床心理師這麼說 , https://udn.com/news/story/7320/7065341?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:13:22 , udn , 基隆出錢蓋捷運…藍議員擔心拖垮財政 綠議員說對謝加分 , https://udn.com/news/story/7328/7065337?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:13:52 , udn , 世界僅3處！龍崎牛埔惡地設掩埋場案 南市府：全力廢止 , https://udn.com/news/story/7326/7065339?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:18:02 , udn , 美未發現俄戰術核武移往白俄 斥普亭言論危險 , https://udn.com/news/story/122663/7065332?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:18:12 , udn , 在俄羅斯總統普亭自稱正將戰術核武調動到白俄羅斯以運用在俄烏戰爭後，數天來美國並未發現有跡象顯示，他已著手採取這種作法。美... , https://udn.com/news/story/122663/7065332?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:18:33 , udn , 土耳其總統大選4搶1 庫德族人口佔20%意向成關鍵 , https://udn.com/news/story/6809/7065351?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:18:43 , udn , 土耳其大選進入倒數7週，各政治勢力積極佈局以拉升選情。目前雖然有4位候選人角逐總統大位，但這場選戰基本上是總統厄多安對決... , https://udn.com/news/story/6809/7065351?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:19:03 , udn , 彰化路口奪69條人命 汽機車3月31日起未讓行人可罰3600元 , https://udn.com/news/story/7320/7065343?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:23:51 , udn , 台灣旅客「赴韓免辦K-ETA」！現賺7罐香蕉牛奶 , https://udn.com/news/story/7266/7065357?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:24:01 , udn , 4月想去韓國的民眾注意了！因韓國政府推動「韓國訪問年」觀光活動，所以自4月1日起，包括台灣等22個國家的旅客前往韓國，可... , https://udn.com/news/story/7266/7065357?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:24:22 , udn , 使用牌照稅4月1日至5月2日繳納 電動汽機車免稅 , https://udn.com/news/story/7243/7065358?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:24:32 , udn , 財政部賦稅署表示，今（112）年使用牌照稅於4月1日開徵，繳納期間自4月1日至5月2日止。另外，電動汽機車免徵使用牌照稅... , https://udn.com/news/story/7243/7065358?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:25:54 , udn , 彰化路口奪69條人命 汽機車3月31日起未讓行人將加重罰鍰 , https://udn.com/news/story/7320/7065343?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:26:24 , udn , 上課偷用手機演變成墜樓 臨床心理師這麼說 , https://udn.com/news/story/7320/7065341?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:26:50 , udn , 東非狒狒奔逃圍捕議題熱 北市動物園分享防逃經驗 , https://udn.com/news/story/7323/7065371?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:27:01 , udn , 桃園東非狒狒奔逃超過半個月，動物如何圍捕成熱議。台北市立動物園發言人曹先紹今天指出，動物園過去確實有動物逃跑紀錄，透過慘... , https://udn.com/news/story/7323/7065371?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:35:59 , udn , 頭昏欲睡、過敏又胃脹氣 中醫師診治竟是犯「春睏」 , https://udn.com/news/story/7326/7065405?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:36:10 , udn , 春天到溼氣重，粉領族小真因近日因常嗜睡、頭悶脹、腸胃脹氣等症狀求診，經中醫師診治，應是俗稱的「春睏」，調理後緩解。 , https://udn.com/news/story/7326/7065405?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:36:30 , udn , 馬英九自南京抵武漢 高鐵站每5公尺1維安 , https://udn.com/news/story/7332/7065395?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:36:41 , udn , 馬英九前總統29日下午搭乘高鐵，自南京前往武漢，經兩個半鐘頭的車程後抵達現場武漢高鐵站。武漢高鐵站的月台上，停有十部小巴... , https://udn.com/news/story/7332/7065395?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:39:00 , udn , 馬英九見湖北書記：兩岸應求同存異 才能行穩致遠 , https://udn.com/news/story/7332/7065435?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:39:10 , udn , 前總統馬英九搭乘高鐵於29日下午5時26分抵達此行的第二站武漢，抵達後立即和湖北省委書記王蒙徽會面。他表示湖北是台商台生... , https://udn.com/news/story/7332/7065435?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:39:31 , udn , 2023 WW表展／梵克雅寶天象儀機械裝置  巧秀星際芭蕾 , https://udn.com/news/story/7270/7065430?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:39:41 , udn , 向來以詩意、浪漫著稱的高級珠寶品牌梵克雅寶（Van & Cleef  & Arpes），於日內瓦鐘表與奇蹟（Watche... , https://udn.com/news/story/7270/7065430?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:40:02 , udn , 行家都在找的夢幻逸品！F.P. Journe將登日內瓦佳士得 , https://udn.com/news/story/7270/7065419?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:51:02 , udn , 開第一槍！反對中國滲透義媒 義大利媒體編輯發聲明抗議 , https://udn.com/news/story/6809/7065429?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:51:12 , udn , 義大利財經媒體「24小時太陽報」發行週日特刊報導「焦點中國」，但內容及標題引發該報編輯委員會不滿，認為這純粹是為吸引赴中... , https://udn.com/news/story/6809/7065429?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:51:33 , udn , 網攻烏克蘭不成 俄羅斯將矛頭轉向挺烏盟邦 , https://udn.com/news/story/6809/7065401?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:51:43 , udn , 美國和法國分析家指出，俄羅斯對烏克蘭發動的網路戰大多失敗，目前攻擊矛頭日益指向烏克蘭的歐洲盟邦 , https://udn.com/news/story/6809/7065401?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:54:06 , udn , 基本工資工作小組今開會 調不調漲視第三季狀況 , https://udn.com/news/story/7238/7065393?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:54:16 , udn , 今年第一季的基本工資工作小組會議今召開，勞動部官員會後轉述，會中委員對於目前經濟情勢交換意見，對今年的消費者物價指數有熱... , https://udn.com/news/story/7238/7065393?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:57:00 , udn , 發四點聲明駁斥廣告內容 泰山：有心人抹黑公司非法爭奪經營權 , https://udn.com/news/story/7241/7065460?from=udn-ch1_breaknews-1-0-news
2023-03-29 20:57:11 , udn , 泰山（1218）今天表示，今日在報紙發表標題為《泰山賣全家 80億鉅款流向充滿懸疑「畫」題》之廣告，指控泰山不當使用出售... , https://udn.com/news/story/7241/7065460?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:00:01 , udn , 警告加入北約將成「合法報復目標」 俄大使遭瑞典召見 , https://udn.com/news/story/6809/7065455?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:00:11 , udn , 瑞典今天表示，將召見俄羅斯大使塔塔林則夫，因為他表示，瑞典和鄰國芬蘭若加入北大西洋公約組織，將會成為俄羅斯「報復性措施」... , https://udn.com/news/story/6809/7065455?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:00:32 , udn , 發4點聲明駁斥廣告內容 泰山：有心人為非法爭奪公司經營權之卑劣舉措 , https://udn.com/news/story/7241/7065460?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:03:03 , udn , 殖民地的反撲 南亞裔善用優勢 攻占大英帝國領導層 , https://udn.com/news/story/6809/7065468?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:03:13 , udn , 巴基斯坦裔的尤薩夫（Humza Yousaf）當選蘇格蘭民族黨（SNP）黨魁，並於28日獲議會選為蘇格蘭首席大臣，他是繼印度裔的英國首相蘇納克（Rishi Sunak）之後又一位南亞裔的英國首長，加上印度裔的愛爾蘭總理瓦拉德卡（Leo Varadkar），昔日大英帝國的領導階層全被南亞裔攻占，英國評論家稱之為大英帝國殖民地的反撲，這些南亞裔政治人物為何能出頭？ , https://udn.com/news/story/6809/7065468?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:05:07 , udn , 基隆出錢蓋捷運…藍議員擔心拖垮財政 綠議員說對謝國樑加分 , https://udn.com/news/story/7328/7065337?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:06:00 , udn , 香港指揮大賽亞軍 吳曜宇詮釋「古典裡的當代」 , https://udn.com/news/story/7266/7065349?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:06:10 , udn , 剛拿到香港國際指揮大賽亞軍，NSO國家交響樂團協同指揮吳曜宇將舉行得獎後首場音樂會，演奏普羅科菲夫與貝多芬的交響曲。吳曜... , https://udn.com/news/story/7266/7065349?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:06:31 , udn , 全中運在竹縣聖火點燃 先飛外島再環台18日返回開幕 , https://udn.com/news/story/7324/7065471?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:06:41 , udn , 全中運在竹縣今晚在竹縣府前點燃聖火，儀式上還以象徵新竹科技的晶圓片為載體，引燃「科技之火」，聖火將先飛往外島澎金馬，再回... , https://udn.com/news/story/7324/7065471?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:07:02 , udn , 網球／邁阿密名人賽闖8強 球王小蠻牛挑戰新猷 , https://udn.com/news/story/7005/7065472?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:07:12 , udn , 重回世界球王寶座的西班牙「小蠻牛」阿爾卡拉斯（Carlos Alcaraz），邁阿密名人賽延續火熱狀態，今天凌晨以兩個6... , https://udn.com/news/story/7005/7065472?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:11:59 , udn , 父母一手打造升學深淵？誤把文憑當一切 小孩只能悲吐「最傷感的話」──從《浪漫速成班》談學習(上) , https://udn.com/news/story/6904/7065354?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:12:09 , udn , 教學這麼多年，我常看見學生放學後，連忙背著書包匆匆趕到補習班的身影，根據調查，全國補習班的數量更勝於超商，如此蓬勃的補習文化... , https://udn.com/news/story/6904/7065354?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:12:30 , udn , 瑞銀：商品將躍漲20% 反映美元回軟等5因素 , https://udn.com/news/story/6811/7065478?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:12:40 , udn , 本月來，大西洋兩岸銀行業危機頻傳，已觸動大宗商品價格下挫，原油價格首當其衝。不過，瑞銀（UBS）預期，年底前商品行情可望... , https://udn.com/news/story/6811/7065478?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:13:01 , udn , 受刑人打傷人逃亡3天 因這輛機車落網 , https://udn.com/news/story/7315/7065476?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:13:11 , udn , 屏東竹田分監40歲受刑人涂俊煒前天下午在屏東新埤鄉某檸檬園自主監外作業，因故與農場員工口角衝突，打傷對方後再搶走車輛逃逸... , https://udn.com/news/story/7315/7065476?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:14:02 , udn , 全中運／竹縣聖火點燃先飛外島再環台 18日返回開幕 , https://udn.com/news/story/7005/7065471?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:14:59 , udn , 重考960遍終於考過 69歲韓國阿珠媽拿到駕照超開心 , https://udn.com/news/story/6810/7065451?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:15:10 , udn , 韓國一名阿珠媽（大嬸的韓文發音）砸下重金與時間，重考960次後成功拿到駕照，引發網友熱烈討論。 , https://udn.com/news/story/6810/7065451?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:16:01 , udn , 牌照稅4月開徵 稅額、輛數雙雙成長 , https://udn.com/news/story/7243/7065479?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:16:11 , udn , 今年使用牌照稅將於4月1日開徵，開徵車輛約806萬輛，開徵稅額658億元，雙雙較去年成長，主因新領牌車輛增加，呈現自然成... , https://udn.com/news/story/7243/7065479?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:18:29 , udn , 《浪漫速成班》談學習／父母一手打造升學深淵？誤把文憑當一切 小孩只能悲吐「最傷感的話」 , https://udn.com/news/story/6904/7065354?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:20:00 , udn , 屏東受刑人打傷人逃亡3天 因這輛機車落網 , https://udn.com/news/story/7315/7065476?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:23:59 , udn , 資安人才缺口大 資安院規劃每年培養150個高階實戰人才 , https://udn.com/news/story/7240/7065492?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:24:10 , udn , 台灣資安人才缺口大，資安院院長何全德今（29）日指出，資安人才缺口屬於結構性問題，不可能一步到位，資安院將針對資安長、資... , https://udn.com/news/story/7240/7065492?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:25:03 , udn , 高中生輕生…網罵「全校師生都該去死」 學生會：這是霸凌 , https://udn.com/news/story/6885/7065380?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:25:13 , udn , 台中市某公立高中生疑遭師長霸凌輕生，該校學生自治會發出聲明表示，學校相關網頁受到無故謾罵，學生也遭受異樣眼光，希望外界不... , https://udn.com/news/story/6885/7065380?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:27:00 , udn , IMF前副總裁朱民：美國聯準會本輪升息應該結束了 , https://udn.com/news/story/7333/7065516?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:27:10 , udn , 中國國際經濟交流中心副理事長、國際貨幣基金（IMF）前副總裁朱民29日在博鰲亞洲論壇上表示，美國聯準會在2022年太激進... , https://udn.com/news/story/7333/7065516?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:36:00 , udn , 在峇里島聖山山頂脫褲拍照上傳網路 俄羅斯男子道歉、將遭驅逐出境 , https://udn.com/news/story/6809/7065525?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:36:11 , udn , 印尼觀光勝地峇里島日前發生一名俄羅斯男子在聖山「阿貢火山」山頂脫褲拍照後上傳社群媒體，儘管之後表達了歉意，仍將遭到當局驅... , https://udn.com/news/story/6809/7065525?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:36:31 , udn , 桃園狒狒之死登國際！BBC點名台灣1缺失 鄉民酸：讓世界看見台灣 , https://udn.com/news/story/123439/7065499?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:36:42 , udn , 桃園狒狒經歷18天逃亡，在圍捕過程遭獵人槍殺死亡，但究竟是哪個單位現場指示獵人開槍，至今仍是羅生門。國際媒體BBC也針對此事件做報導，指出狒狒命喪槍下，徹底突顯台灣動物園監管的缺失，報導一出引發討論，... , https://udn.com/news/story/123439/7065499?from=udn-ch1_breaknews-1-0-news
2023-03-29 21:37:02 , udn , 馬克宏政治危機！法反年改10度抗爭 當局部署1.3萬警力 , https://udn.com/news/story/6809/7065503?from=udn-ch1_breaknews-1-0-news
