2023-04-27 00:03:01 , udn , 烏克蘭任命前戰略產業部長為新任駐中大使 , https://udn.com/news/story/122663/7125747?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:37:24 , udn , 美韓晚宴搏感情 尹錫悅高唱「美國派」驚豔全場 , https://udn.com/news/story/6809/7127792?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:37:27 , udn , 長科Q1獲利3.8億元 每股純益0.41元、約賺進1.05個資本額 , https://udn.com/news/story/7254/7127888?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:37:35 , udn , 美韓峰會結束後，白宮舉行國賓晚宴，宴請南韓總統尹錫悅夫婦，歡慶美韓同盟70週年。尹錫悅在晚宴中高唱喜愛的西洋老歌「美國派... , https://udn.com/news/story/6809/7127792?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:37:37 , udn , 導線架大廠長科（6548）今（27）日公布今年首季營運成果，單季獲利3.8億元，以每股面額0.4元之股數計算，每股純益... , https://udn.com/news/story/7254/7127888?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:37:55 , udn , 聯華大火再添一亡魂 第一天上班女移工離世 共釀八死 , https://udn.com/news/story/7320/7127932?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:38:06 , udn , 聯華食品彰化北斗廠25日發生大火，其中，39歲印尼籍女作業員來台第一天上班就遇火劫，雖轉送彰化基督教醫院經過三天搶救，仍... , https://udn.com/news/story/7320/7127932?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:38:26 , udn , 刑事局重申：絕不會介入公司企業內部紛爭。 , https://udn.com/news/story/7320/7127933?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:38:37 , udn , 對於媒體報導刑事局介入企業內部糾紛，刑事局傍晚重申，警方絕不會介入公司企業內部紛爭。 , https://udn.com/news/story/7320/7127933?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:38:58 , udn , 把握好天氣！明各地回暖可見陽光 周末鋒面報到再變天 , https://udn.com/news/story/7266/7127927?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:39:08 , udn , 中央氣象局表示，明天（28日）各地仍為多雲到晴天氣、可見陽光，僅東半部地區、午後西半部山區有零星短暫雨。周六、周日鋒面通... , https://udn.com/news/story/7266/7127927?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:39:21 , udn , 台東木工名校遭列專輔學校 校方：處分土地解決財務 , https://udn.com/news/story/6885/7127945?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:39:32 , udn , 教育部今召開第13次私校退場審議會，其中台東木工名校私立公東高工因「財務狀況顯著惡化」列為專案輔導學校，給予2年改善期。... , https://udn.com/news/story/6885/7127945?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:39:52 , udn , 以核攻核？美韓共組「核協議集團」的擴張遏制 , https://udn.com/news/story/6809/7127939?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:40:03 , udn , 南韓總統尹錫悅於4月24日展開5天4夜訪美行程，與美國總統拜登會晤。兩人發表〈華盛頓宣言〉，宣布雙方設立「核協議集團」（Nuclear Consultative Group, NCG），並定期在韓半島佈署彈頭潛水艇，來因應北韓核武威脅。時逢韓美同盟屆滿70週年，尹總統靠著改善日本關係、對烏克蘭與台韓議題頻繁表態，獲取美方信任，但如何與朝、中、俄三國維持關係，仍是棘手課題。 , https://udn.com/news/story/6809/7127939?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:41:31 , udn , 國泰金動用資本公積配息！今宣布每股配發股利0.9元 現金殖利率2.1％ , https://udn.com/news/story/7252/7127910?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:41:42 , udn , 擁有53.9萬股東的國泰金控（2882）公布股利政策。國泰金今（27）日董事會決議，動用資本公積發放普通股現金股利每股0... , https://udn.com/news/story/7252/7127910?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:42:02 , udn , 衰退指標發明人薩姆市警 「這件事」恐把美經濟推入衰退 , https://udn.com/news/story/6811/7127901?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:42:13 , udn , 聯準會（Fed）一連串猛烈升息後，美國經濟衰退疑雲一直籠罩市場，揮之不去。經濟學家現在更擔心，銀行動盪那波平息、這波又起... , https://udn.com/news/story/6811/7127901?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:42:23 , udn , 公東高工財務顯著惡化 今年恐短絀逾5千萬元 , https://udn.com/news/story/6885/7127967?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:42:33 , udn , 教育部今天召開第13次私校退場審議會，木工培育名校、設校60年的台東公東高工因財務狀況惡化，三個月內可用資金為負數已超過... , https://udn.com/news/story/6885/7127967?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:42:54 , udn , 中國消防員攜妻遊日趁買飯強拉日本女進廁所性侵 大陸網友怒轟 , https://udn.com/news/story/7332/7127394?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:43:04 , udn , 日本是港人最愛的旅遊地點之一，其中一個原因是當地人有禮，並很有服務精神，有人問路有時候甚至會親身帶路到達目的地。但日前就似乎有遊客利用這一點圖謀不軌。中國籍王姓男子昨日（26日）就在東京被捕，涉嫌性侵一名女子。 , https://udn.com/news/story/7332/7127394?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:43:25 , udn , 大甲媽回鑾到北斗 老街上演美食嘉年華 , https://udn.com/news/story/7325/7127961?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:43:28 , udn , 獨／預告4月大規模開挖卻仍沒動靜？新竹棒球場最新狀況曝光 , https://udn.com/news/story/7324/7127912?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:43:36 , udn , 大甲媽遶境進香回鑾今凌晨進入彰化縣，一路順暢，下午4點半抵達北斗鎮的市區開始遶境，北斗奠安宮周邊老街區擠滿人潮，沿途擺滿... , https://udn.com/news/story/7325/7127961?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:45:38 , udn , 寵媽無極限 HAPPY GO Pay祭點數放大術最高12倍回饋 , https://udn.com/news/story/7270/7127882?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:46:23 , udn , 駕駛注意！台中LaLaport北館今試營運 警開出37張罰單 , https://udn.com/news/story/7325/7127955?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:46:29 , udn , 聯華大火再添一亡魂 第一天上班女移工離世共釀八死 , https://udn.com/news/story/123489/7127932?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:46:34 , udn , 台中LaLaport購物中心繼「南館」今年初試營運後，「北館」今天中午試營運，台中市警局第三警分局統計，今天試營運首日至... , https://udn.com/news/story/7325/7127955?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:48:02 , udn , 王田油庫承攬商出包 中油：絕無放縱廠商情事 , https://udn.com/news/story/7238/7127918?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:48:12 , udn , 王田油庫承攬商「鼎力國際」遭質疑違反勞動基準法規定，疑似詐領駕駛獎金，對此台灣中油表示，和承攬商的契約皆已載明要求承攬商... , https://udn.com/news/story/7238/7127918?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:48:22 , udn , 桌球／WTT曼谷球星挑戰賽 鄭怡靜無力逆轉單打止步16強 , https://udn.com/news/story/7005/7127953?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:48:33 , udn , WTT泰國曼谷球星挑戰賽，台灣桌球一姐鄭怡靜今天在女單16強，對上中國小將蒯曼，結果不幸以8比11、7比11、11比5、... , https://udn.com/news/story/7005/7127953?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:48:53 , udn , 全球六成活豬在中國  仍進口那麼多豬肉？香港進口量排第8 , https://udn.com/news/story/7333/7127085?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:49:04 , udn , 美國農業部早前發表世界畜禽市場與貿易報告，預計2023年全球只有雞肉貿易錄得利潤增長，牛肉維持不變，豬肉持續下跌。報告亦指出，現在全球近六成豬隻位於中國，其次是歐盟和美國。雖然中國活豬數量全球最多，但豬肉進口量同樣稱冠，截至今年4月，中國共進口210萬公噸豬肉，而香港的豬肉進口量則排全球第8。 , https://udn.com/news/story/7333/7127085?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:49:25 , udn , 街上撿到北韓護照！香港男性尋金姓失主引熱議  網友籲交去警署領事館 , https://udn.com/news/story/7332/7127249?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:49:35 , udn , 遺失護照的確相當麻煩，有香港男性於街上拾獲一本朝鮮護照，他今早（ 27日）於網上群組發文尋失主，貼文引起網友熱議，直言北韓護照十分罕見，「第一次見北韓護照」，不少人呼籲樓主儘快把護照交去警署或北韓駐香港總領事館，待相關人員處理。 , https://udn.com/news/story/7332/7127249?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:51:23 , udn , 詐騙集團怎麼轉走我的錢？一名銀行員沉痛揭露黑幕 , https://udn.com/news/story/7239/7127987?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:51:34 , udn , 金融投資詐騙層出不窮，你是否也曾上當受騙？究竟是甚麼詐騙集團，如何以精密手法騙走你的錢？錢又是如何被轉走的？一名銀行員親自告白，揭露詐騙集團背後的神祕黑幕。 , https://udn.com/news/story/7239/7127987?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:51:55 , udn , 比別人貴3倍 蘋果首款MR裝置價格高貴有何底氣？ , https://udn.com/news/story/7240/7127979?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:52:05 , udn , 外電消息指出，蘋果首款混合視覺（MR）頭戴式裝置最快將在今年6月年度全球開發者大會（WWDC）發表，但價格據傳將高達3,000美元（約新台幣9萬元），如此高不可攀的終端售價，也令海內外眾多分析師傻眼，到底蘋果有何底氣敢賣這麼貴？ , https://udn.com/news/story/7240/7127979?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:52:26 , udn , 新安東京3度減資 資本額僅剩3000元…產險業苦吞3000億的一堂課 , https://udn.com/news/story/7239/7127619?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:52:36 , udn , 根據《財訊》報導，經歷多次減增資，去年至今的防疫險之亂近尾聲，今年產險業可望恢復正常獲利，然而業者心態與內外在環境已悄悄發生變化，仍須審慎面對。 , https://udn.com/news/story/7239/7127619?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:52:57 , udn , 1桌3萬元宴席訂單接不完 雲品圓觀還沒開幕在紅什麼？ , https://udn.com/news/story/7241/7127977?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:53:07 , udn , 雲品旗下君品Collection「圓觀」5月20日開幕，將奢華宴會與私宅服務相結合，以全包式婚宴與露天田園儀式攬客，未演先轟動，訂單已到2024年底。「圓觀」平均桌價落在2萬7,000至3萬元間，改寫台中豪宅式宴會市場的新高價位，究竟豪宅式宴會在紅什麼？ , https://udn.com/news/story/7241/7127977?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:54:21 , udn , FII市值超車鴻海 為何劉揚偉對AI商機胸有成竹？ , https://udn.com/news/story/7240/7127988?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:54:32 , udn , 鴻海（2317）旗下工業富聯（FII）搭上ChatGPT所引發的AI伺服器熱潮，使得FII自2023年3月以來，截至3月23日在中國大陸股市的股價狂飆78.4%，市值重返人民幣3,000億元以上，達3,363億元（約新台幣1.5兆元），超越母公司鴻海的1.43兆元。 , https://udn.com/news/story/7240/7127988?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:57:22 , udn , 中職／只剩日職樂天隊衣還在 林恩宇還是NBA勇士隊球迷 , https://udn.com/news/story/6999/7127992?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:57:33 , udn , 職棒球員幾乎都有保留紀念球衣、比賽球的習慣，中信兄弟隊牛棚教練林恩宇卻非如此， 過去台、日球員生涯9年歷經誠泰COBRA... , https://udn.com/news/story/6999/7127992?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:57:53 , udn , 星巴克買1送1快閃2天！春水堂「珍奶隨行包」限量開賣 , https://udn.com/news/story/7270/7127990?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:57:56 , udn , 龍邦董座爆泰山將砸錢入股街口 街口大股東回應了 , https://udn.com/news/story/7241/7127969?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:58:04 , udn , 星巴克買一送一又來了！明（28）、29日快閃兩天，期間11:00~20:00至門市購買兩杯特大杯/風味/冰熱一致的飲料，... , https://udn.com/news/story/7270/7127990?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:58:06 , udn , 昨（26）日泰山公司派指控市場派，龍邦董座劉偉龍率警於4月20日審計委員會將獨董杜英達帶走，事件持續延燒，今（27）日龍... , https://udn.com/news/story/7241/7127969?from=udn-ch1_breaknews-1-0-news
2023-04-27 18:59:58 , udn , 大甲媽回鑾到北斗 老街上演美食嘉年華、2外籍生學敬拜禮儀 , https://udn.com/news/story/123477/7127961?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:00:22 , udn , 清理垃圾變拆屋趕居民 淡水里長盼國產署停止找麻煩 , https://udn.com/news/story/7323/7127780?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:00:33 , udn , 新北市淡水區淡海路280巷內堆滿垃圾，被當地人稱「垃圾山」，因地主是中央單位國有財產署近期也已經找了清理廠商來清除，而國產署卻要求在他們土地上的近30戶、80多人居民拆屋還地，否則就要申請承租，得回朔到民國82年。這也讓這些居民認為怎麼清理垃圾山後，卻要找他們的麻煩。... , https://udn.com/news/story/7323/7127780?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:00:53 , udn , 校園演講後郭台銘註冊IG：決定選總統後每天為困難煩惱 , https://udn.com/news/story/6656/7128000?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:01:04 , udn , 鴻海創辦人郭台銘正爭取國民黨總統參選人提名，郭台銘今在臉書發文表示，年輕學子鼓勵他和年輕人多互動溝通，因此他「立馬行動在... , https://udn.com/news/story/6656/7128000?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:01:25 , udn , 匈牙利「接納體制幾不存在」 烏克蘭難民生存難 , https://udn.com/news/story/122663/7127949?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:01:35 , udn , 羅馬天主教教宗方濟各（Pope Francis）本週末將在匈牙利和難民見面，讓外界得以一窺烏克蘭人身在這個不歡迎他們的國... , https://udn.com/news/story/122663/7127949?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:01:56 , udn , 身份證末5碼總和＝送幾隻蝦！母親節大餐享優惠　 , https://udn.com/news/story/7270/7127993?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:02:06 , udn , 母親節即將到來，許多餐廳也推出不同的優惠方案。「瓦城」集結旗下餐廳品牌，推出週末限定的母親節煮題活動，還有限定套餐、加送... , https://udn.com/news/story/7270/7127993?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:02:58 , udn , 星巴克買1送1快閃2天！ 春水堂「珍奶隨行包」限量開賣 , https://udn.com/news/story/7270/7127990?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:03:31 , udn , 美要求韓晶片拒銷中 陸商務部：美搬石頭 砸盟友腳 , https://udn.com/news/story/7333/7127963?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:03:41 , udn , 日前，英國《金融時報》引述知情人士指出，一但大陸在對美光（Micron）安全審查後，禁止其晶片在華銷售，美方要求韓國企業... , https://udn.com/news/story/7333/7127963?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:04:54 , udn , 身份證「末5碼總和」就送幾隻蝦！ 母親節大餐享優惠 , https://udn.com/news/story/7270/7127993?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:06:22 , udn , MLB／剛創大聯盟百年紀錄 紅雀大物沃克被送回3A練功 , https://udn.com/news/story/6999/7127984?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:06:33 , udn , 以20歲之姿從2A直升大聯盟的紅雀頭號大物沃克，近期因打擊手感不佳，加上努特巴爾(Lars Nootbaar)從傷兵名單回歸後外野人滿為患，紅雀決定將他下放至小聯盟3A「練功」。

沃克靠著春訓時 , https://udn.com/news/story/6999/7127984?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:07:34 , udn , 金管會鬆綁！台壽跟進：將發10年以上累積次順位公司債 , https://udn.com/news/story/7239/7127971?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:07:45 , udn , 金管會開門，保險業可以發行10年以上、具有到期日次順位公司債籌資，以協助保險業2026年順利接軌ICS（保險資本標準）新... , https://udn.com/news/story/7239/7127971?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:09:23 , udn , 皮包放機車坐墊忘了拿 1小時回來不見了….3萬元飛了 , https://udn.com/news/story/7320/7128012?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:09:33 , udn , 呂姓男子25日把皮包放在機車座墊上便步行離開，1個小時后他想起返回原處但錢包已經不見了。呂男被偷走現金3萬元及提款卡、證... , https://udn.com/news/story/7320/7128012?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:10:55 , udn , 決定選總統後每天為困難煩惱 郭台銘校園演講後有新動作了 , https://udn.com/news/story/123307/7128000?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:15:05 , udn , 「木工名校」公東高工財務顯著惡化 今年恐短絀逾5千萬元 , https://udn.com/news/story/6929/7127967?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:18:02 , udn , 陸製劣質快篩試劑輸台疏於把關 監院糾正食藥署 , https://udn.com/news/story/6656/7128032?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:18:13 , udn , 監察委員蘇麗瓊、王麗珍、蔡崇義今天表示，去年國內爆發中國製劣質快篩試劑流入市面事件，食藥署疏於強化EUA審查機制，且漠視... , https://udn.com/news/story/6656/7128032?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:18:33 , udn , 前員工不滿廣告推播太多 駭入影視平台癱瘓運作 , https://udn.com/news/story/7320/7128031?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:18:44 , udn , 國內影音串流LiTV線上影視公司，今年農曆春節期間，遭駭客入侵刪除公司營業用資料庫及提供影音服務的雲端虛擬伺服器，導致會... , https://udn.com/news/story/7320/7128031?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:24:04 , udn , 「一輩子的記者。」 陳信利退而不休 獲全國模範勞工 , https://udn.com/news/story/7266/7128043?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:24:14 , udn , 五一勞動節將至，勞動部今舉行112年全國模範勞工表揚典禮，總共56人獲獎。曾在聯合報任職30年的陳信利，退而不休，持續在... , https://udn.com/news/story/7266/7128043?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:25:36 , udn , 金融營業稅是否調降？財政部這樣說 , https://udn.com/news/story/7239/7128029?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:25:47 , udn , 金融營業稅是否調降？財政部賦稅署官員今（27）日表示，3月時有徵詢金管會意見，待收到回覆意見後，會再視我國金融產業發展情... , https://udn.com/news/story/7239/7128029?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:27:02 , udn , 中職／預告大小林子崴對決？曾豪駒：都準備好就有機會 , https://udn.com/news/story/7001/7128045?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:27:12 , udn , 樂天桃猿隊21歲左投林子崴，昨天對中信兄弟隊先發1局失7分，本季初登板吞敗，下周是否還有先發機會，猿隊總教練曾豪駒說：「... , https://udn.com/news/story/7001/7128045?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:27:33 , udn , 廿年前撿鐵片被法辦  廿年後縱火洩憤…老闆我不認識她 , https://udn.com/news/story/7320/7128044?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:27:43 , udn , 43歲嚴姓女子，23日凌晨在新北市樹林路中正路一家中古車行前縱火，7個小時后警方循線在新莊區逮人帶回偵辦，偵詢時嚴女辯稱... , https://udn.com/news/story/7320/7128044?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:28:04 , udn , 窮國無力應對暖化 研究人員曝阿富汗危機最嚴峻原因 , https://udn.com/news/story/6809/7127909?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:28:14 , udn , 地球越來越熱，窮國已無力招架。英國研究指出，氣候變遷讓熱浪屢屢突破紀錄後，受害最嚴重的都是屬於人口成長迅速但醫療資源不足的國家，其中包括... , https://udn.com/news/story/6809/7127909?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:28:35 , udn , 「一輩子的記者」陳信利退而不休 獲全國模範勞工 , https://udn.com/news/story/7266/7128043?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:33:01 , udn , 1197天指揮中心今終場記者會 本土首見2例「大角星」 , https://udn.com/news/story/7314/7128054?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:33:11 , udn , 新冠肺炎疫情趨緩，「嚴重特殊傳染性肺炎中央流行疫情指揮中心」前天宣布5月1日解編，完成1197天的任務，今天則舉行「指揮中心終場記者會」。指揮官王必勝表示，代表指揮中心來說「就是很辛苦」，因為三年時間長、責任重，第二是「很光榮」，指揮中心替民眾出來服務很光榮。自2020年1月20日至今，新冠肺炎開設的記者會場數已達960場，上線觀看人數最高為2021年5月24日，達15萬1451人。
首任指揮官陳時中也出席記者會，他表示，「回到這個場地感觸很深」，過程不免很多遺憾，但都過去了，現在要迎來疫後新生活，未來疫情只會多不會少；環境不保護，疫情會愈來愈多，疫後新生活互相期許，對環境保護努力，減少病毒對人類的危害，一同努力。 , https://udn.com/news/story/7314/7128054?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:35:34 , udn , 涉內線交易？「林口王」亞昕國際遭檢調搜索 公司：配合調查 , https://udn.com/news/story/7315/7128036?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:35:44 , udn , 亞昕國際（5213）今（27）日因土地交易案涉內線交易，遭檢調單位搜索。亞昕指出，上市櫃公司買賣交易均會按程序公告，目前... , https://udn.com/news/story/7315/7128036?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:38:51 , udn , 張國煒批台灣航廈不如新加坡！網問「觀光也輸嗎」 全場點頭 , https://udn.com/news/story/120912/7127513?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:39:02 , udn , 每個國家都有自己的特色，而星宇航空董事長張國煒認為台灣不夠重視觀光，台灣的機場航廈也不如新加坡。對此，一名網友在網路上發文，好奇詢問大家，「純論觀光新加坡有超車台灣了嗎？」貼文曝光後也掀起討論。 , https://udn.com/news/story/120912/7127513?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:39:22 , udn , 台中購物節3.5億預算2、3讀 市議會藍綠無共識 5月再審 , https://udn.com/news/story/7327/7128059?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:39:33 , udn , 「台中購物節」追加3.5億預算今送市議會2、3讀，綠營議員指出，市府所提具體計畫不清楚，仍是一再「抽獎」，未具刺激經濟效... , https://udn.com/news/story/7327/7128059?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:41:50 , udn , 影／基隆港海洋廣場男子落海獲救 雙手綁束帶 , https://udn.com/news/story/7320/7128070?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:42:01 , udn , 基隆市一名60多歲男子，今天下午近5時在忠一路海洋廣場前基隆港，被民眾目擊落海，消防人員和員警合力救援，將男子救上岸送醫... , https://udn.com/news/story/7320/7128070?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:42:22 , udn , 不面對勞保年改 朱立倫批民進黨「擺爛 」 勞部：持續蒐集意見 , https://udn.com/news/story/6656/7128069?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:42:32 , udn , 國民黨智庫、國家政策研究基金會今針對勞動政策舉行記者會。國民黨主席朱立倫批民進黨最會「擺爛」，只想把勞工問題放著不管，例... , https://udn.com/news/story/6656/7128069?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:42:53 , udn , 瑞芳劍龍稜步道男遭除草機割傷 消防員抬救下山送醫 , https://udn.com/news/story/7320/7128065?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:43:03 , udn , 新北市一名60多歲男子今天在瑞芳劍龍稜步道往南子吝山稜 方向，不慎遭除草機割傷左腳背，無法行走，消防人員協助用卷式擔架固... , https://udn.com/news/story/7320/7128065?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:43:24 , udn , 李文忠指蔣公銅像可預防老人失智 獨派憤怒反擊 , https://udn.com/news/story/6656/7128062?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:43:35 , udn , 台灣教授協會、台聯、台灣制憲基金會、台灣永社等獨派社團今天表示，退輔會副主委李文忠日前指「榮家應保存蔣中正銅像、保存蔣介... , https://udn.com/news/story/6656/7128062?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:44:51 , udn , 泰國女子毒死至少11人被捕 警方初判動機為謀財 , https://udn.com/news/story/6812/7128041?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:45:02 , udn , 泰國一名女子涉嫌用氰化物毒死至少11人被捕。警方調查，嫌犯利用和被害者出遊或是用餐時下毒，犯案動機可能和金錢有關 , https://udn.com/news/story/6812/7128041?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:45:31 , udn , 勞工於勞動節連假出勤怎麼給薪？勞動部算給你看 , https://udn.com/news/story/7269/7128002?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:45:41 , udn , 一年一度的勞動節即將到來，勞動部提醒，依《勞動基準法》第37條規定，「勞動節」（5月1日）為勞工應放假之日（即俗稱之國定... , https://udn.com/news/story/7269/7128002?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:47:50 , udn , 郭台銘訪藍營縣市長  許淑華：歡迎郭董多回南投走動 , https://udn.com/news/story/7325/7128079?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:47:56 , udn , 台中購物節3.5億預算二、三讀 市議會藍綠無共識、5月再審 , https://udn.com/news/story/7325/7128059?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:48:01 , udn , 鴻海創辦人郭台銘爭取國民黨總統提名，積極到各縣市拜訪。南投縣長許淑華說，郭台銘曾透過友人表達到南投拜會，但日期還未待確定... , https://udn.com/news/story/7325/7128079?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:48:22 , udn , 民眾憂汛期來臨多地積淹水 新北今年度防汛演習 , https://udn.com/news/story/7323/7128076?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:48:32 , udn , 汛期來臨，新北不少民眾憂心低窪地區再淹大水，尤其過去雙和地區一帶更是如此，新北今舉行年度防汛演習，演練12項目並分為三階... , https://udn.com/news/story/7323/7128076?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:48:53 , udn , 10個月內6次路面塌陷今天坑吞食特斯拉 律師：車主可請求國賠 , https://udn.com/news/story/7320/7128080?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:49:03 , udn , 新竹縣竹北市樓高32層的「豐采520」建案旁今天發生10個月以來第6次路面塌陷，造成一輛停放路旁的特斯拉被突然出現長4米... , https://udn.com/news/story/7320/7128080?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:49:24 , udn , 【重磅快評】陳致中「為母受罪」 但共享Dirty Money , https://udn.com/news/story/6656/7128073?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:49:29 , udn , 廿年前撿鐵片被法辦 廿年後縱火洩憤…老闆我不認識她 , https://udn.com/news/story/7320/7128044?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:49:34 , udn , 扁家洗錢案，陳水扁之子、高雄市議員陳致中判刑定讞，必須入獄。陳致中昨天在臉書表示「打斷手骨顛倒勇」，今天則說「為母受罪責... , https://udn.com/news/story/6656/7128073?from=udn-ch1_breaknews-1-0-news
2023-04-27 19:50:56 , udn , 不面對勞保年改朱立倫批民進黨「擺爛 」 勞部：持續蒐集意見 , https://udn.com/news/story/6656/7128069?from=udn-ch1_breaknews-1-0-news
