2023-03-26 00:23:28 , udn , 初選暗樁之亂終結 藍剔除徐巧芯、費鴻泰之外4人資格 , https://udn.com/news/story/6656/7056865?from=udn-ch1_breaknews-1-0-news
2023-03-26 18:56:31 , udn , 中職／樂天桃猿4/2開幕新陣容出列 張善政號召10號隊友力挺 , https://udn.com/news/story/7001/7057876?from=udn-ch1_breaknews-1-0-news
2023-03-26 18:56:47 , udn , 被批大太陽下「曬」娃辦活動？竹市府：事實不符有圖有真相 , https://udn.com/news/story/7324/7057890?from=udn-ch1_breaknews-1-0-news
2023-03-26 18:56:58 , udn , 新竹市消防局23日在孔廟廣場舉辦幼兒園消防體驗，包括雲梯車搭乘、地震應變、射水救火、橫渡滑索體驗等活動，但有家長及網友批... , https://udn.com/news/story/7324/7057890?from=udn-ch1_breaknews-1-0-news
2023-03-26 18:57:18 , udn , 2019年香港政總外衝突 45人暴動罪成立最重逾5年 , https://udn.com/news/story/7331/7057702?from=udn-ch1_breaknews-1-0-news
2023-03-26 18:57:29 , udn , 2019年9月29日「全球反極權遊行」引發在香港金鐘政府總部外發生衝突，46人被控參與暴動，案件分拆成6案，直至昨天完成... , https://udn.com/news/story/7331/7057702?from=udn-ch1_breaknews-1-0-news
2023-03-26 18:57:49 , udn , 一張圖看天氣！ 周一、周四天氣不穩降雨機率增 「這天」回溫 , https://udn.com/news/story/7266/7057888?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:02:49 , udn , 影／新北多元文化節「美味森市」 侯友宜讚異國美食 , https://udn.com/news/story/7323/7057896?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:02:59 , udn , 新北今舉行2023新北市多元文化節「美味森市」，多種異國美食攤位，吸引不少民眾前往體驗，市長侯友宜表示，新北有多元多國文... , https://udn.com/news/story/7323/7057896?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:03:20 , udn , 亞運／杭州射擊新場館 中華隊適應沒問題 , https://udn.com/news/story/7005/7057895?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:03:30 , udn , 中華射擊隊上屆雅加達亞運帶回2金1銀1銅，不定向飛靶摘金的楊昆弼更早早拿下巴黎奧運資格，今年9月開幕的杭州亞運深受期待，... , https://udn.com/news/story/7005/7057895?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:04:49 , udn , 台南今晚終於等到雨神 民眾歡呼：拜託多下在水庫 , https://udn.com/news/story/7326/7056526?from=udn-catehotnews_ch2
2023-03-26 19:05:48 , udn , 影／宜蘭龜山島外海「抺香鯨」現蹤 遊客興奮尖叫 , https://udn.com/news/story/7328/7057900?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:05:58 , udn , 宜蘭龜山島外海常有成群海豚現蹤，今天上午出現難得一見的「抺香鯨」，遊客興奮尖叫，凱鯨號賞鯨船把影片上傳分享到臉書，這2隻... , https://udn.com/news/story/7328/7057900?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:14:48 , udn , 林鐵起終點「上帝公」阿里山會香  祈福天降甘霖 , https://udn.com/news/story/7326/7057912?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:14:59 , udn , 嘉義市阿里山森林鐵路起點嘉邑北門上帝廟，清晨近百信眾恭請主神北極玄天上帝起駕，搭乘遊覽車前往林鐵終點阿里山國家森林遊樂區... , https://udn.com/news/story/7326/7057912?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:15:19 , udn , 蘇清泉擬對選務人員提告 屏東選委會回擊 , https://udn.com/news/story/7321/7057910?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:15:29 , udn , 屏東地院昨重驗縣長選舉的12個票匭，揪出10張爭議票；蘇清泉今表示，不相信爭議票僅10張，還說「魔鬼藏在細節裡」，強調為... , https://udn.com/news/story/7321/7057910?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:15:50 , udn , 南投抽驗醃漬物 1商行「朴菜」防腐劑超標3倍 , https://udn.com/news/story/7325/7057909?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:16:00 , udn , 為保障食安，南投縣衛生局針對市售醃漬蔬菜食品抽驗，檢驗防腐劑及漂白劑等，近期完成24件抽驗案，其中信義鄉一家農特產行的「... , https://udn.com/news/story/7325/7057909?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:20:49 , udn , 日男疑涉間諜活動北京遭逮 已知為日本藥廠高層 , https://udn.com/news/story/6809/7057919?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:21:00 , udn , 日本共同社報導，一名年約50歲的日本男子3月稍早在北京遭當局以違反反間諜法的罪名逮捕，日本安斯泰來製藥（Astellas... , https://udn.com/news/story/6809/7057919?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:21:20 , udn , 盲棒／曾文誠口中真正的經典賽 高市雄霸奪出口盃冠軍 , https://udn.com/news/story/7001/7057915?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:21:31 , udn , 由社團法人中華民國身障棒壘球協會主辦的2023年第三屆「出口盃盲人棒球賽」，今天在新北市樹林區鹿角溪身障棒壘球場開打，參... , https://udn.com/news/story/7001/7057915?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:21:51 , udn , 丁薛祥：中國不求貿易順差 「對外開放」是基本國策 , https://udn.com/news/story/7333/7057788?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:22:02 , udn , 中國國務院副總理丁薛祥今天出席中國發展高層論壇時說，對外開放是中國基本國策，就像人類要吃飯、喝水、呼吸一樣。他並宣示，中... , https://udn.com/news/story/7333/7057788?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:26:49 , udn , 醫院中庭漏水擺40多個水桶接水 網友戲稱是天罡陣 , https://udn.com/news/story/7328/7057928?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:26:59 , udn , 衛生福利部基隆醫院中庭上方的玻璃天幕，雨天會滴水，院方在地板擺放水桶，避免濕滑引發意外。有人拍下照片上傳臉書，成為話題。... , https://udn.com/news/story/7328/7057928?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:27:50 , udn , 讓小學生看大衛像校長丟飯碗 佛州州長的保守運動掃到大師作品？ , https://udn.com/news/story/6809/7057872?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:28:01 , udn , 繼美國最高法院推翻墮胎合法化的裁決後，美國學校教育也吹起保守風，佛羅里達州一所基督教特許學校讓小學六年級生看義大利文藝復興時期巨匠米開朗基羅(Michelangelo)的傑作「大衛」雕像圖片，遭家長投訴為色情教材，該校校長竟被迫辭職。這起事件被解讀為與佛州州長德桑提斯(Ron DeSantis)正在推動的保守運動有關，他有「教育州長」之稱，被視為2024年共和黨總統提名的熱門人選，正在佛州推動立法擴大限制公立學校教授性教育和性別認同，共和黨州議員甚至提案禁止學生在校談論月經，顯示保守派政治人物正帶領美國社會走向更保守。... , https://udn.com/news/story/6809/7057872?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:28:21 , udn , 感念器官捐贈者與大體老師大愛 長庚大學舉辦追思大會 , https://udn.com/news/story/7323/7057924?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:28:32 , udn , 長庚大學及醫院今舉辦器官捐贈與大體老師的追思會，師生及醫療團隊感謝捐贈者與大體老師無私的大愛精神。接受捐贈的倪嘉元先生與... , https://udn.com/news/story/7323/7057924?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:28:52 , udn , 怡客明起漲價部分餐點售價5-15元不等 實際漲幅明正式公布 , https://udn.com/news/story/7270/7057918?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:29:03 , udn , 各種原物成本不斷飆升，日前路易莎咖啡宣布年已盡力扛住巨大成本壓力1月20起將微幅調漲部分餐食價格，今天怡客咖啡也表示，「... , https://udn.com/news/story/7270/7057918?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:31:25 , udn , 不信爭議票僅10張…蘇清泉擬提告選務人員 屏選委會回擊：二面手法 , https://udn.com/news/story/7321/7057910?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:38:50 , udn , 高雄露營罰跪事件  校長自請處分 教局究責廠商 , https://udn.com/news/story/7320/7057934?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:39:00 , udn , 高雄市一所國小辦校外露營，因學生晨間嬉鬧遭承辦廠商值夜輔導員要求罰跪，高市教育局釐清當天學校值班情形後認為不當管教，將追... , https://udn.com/news/story/7320/7057934?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:39:21 , udn , 搭捷運忘帶口罩！他竟拿「1物」貼嘴上 超展開結局嚇壞網：太狠了 , https://udn.com/news/story/120912/7057913?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:39:31 , udn , 新冠疫情趨緩，為避免感染風險，搭乘大眾交通運輸工具仍需戴口罩。然而，就有一名男網友PO文表示，搭捷運回家時，因為沒戴口罩被站務人員攔下，但他的... , https://udn.com/news/story/120912/7057913?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:44:50 , udn , 影／台東知本濕地大火燒50公頃 火光漫天數公里外可見 , https://udn.com/news/story/7320/7057936?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:45:01 , udn , 台東知本溪岸今天下午發生雜草火警，大火延燒達50公頃，大火濃煙沖天，數公里外都清晰可見，消防隊撲滅部分火是後，因水線不夠... , https://udn.com/news/story/7320/7057936?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:47:48 , udn , PLG／林書豪15助攻寫新紀錄 鋼鐵人對戰領航猿3連勝 , https://udn.com/news/story/7003/7057942?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:47:59 , udn , 在聯盟本季首度的「豪傑對決」中輸球的高雄17直播鋼鐵人，今天繼續在主場迎戰來訪的桃園璞園領航猿，在林書豪繳出24分、15... , https://udn.com/news/story/7003/7057942?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:48:19 , udn , 桃園獨居老婦受困2天無聲響 鄰憂意外警開鎖急救援 ​ , https://udn.com/news/story/7320/7057939?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:48:30 , udn , 桃園市78歲陸姓老婦人長期獨居生活，鄰居連續2天沒有看見她出門，屋內沒有聲響，擔心意外，昨天晚上報警求助，員警敲門沒有回... , https://udn.com/news/story/7320/7057939?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:49:51 , udn , 建議不蒙面、掛編號牌…香港國安法後首辦遊行 為了「合法」規定多 , https://udn.com/news/story/7332/7057803?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:50:01 , udn , 香港警方在遊行前向組織者發送了「不反對通知書」，而提出的嚴格限制條件則包括：遊行人數上限為100人、參加人士必須佩戴獨立卡號掛頸卡牌以作識別、必須保證不會違反《國家安全法》、不宣揚煽動性言論。組織者還必須安排至少10名佩戴臂章的糾察員分隔示威者與一般市民。 , https://udn.com/news/story/7332/7057803?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:54:00 , udn , 狒盡心力！多日搜捕狒狒未果 林務局曝牠擅長這事：到現場已經找不到 , https://udn.com/news/story/123439/7057917?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:54:11 , udn , 桃園市10日起有狒狒出沒，但多天來搜捕未果。林務局說明，狒狒不像獼猴會爬到樹上，且在野外本來就以在地面跑為主，擅於利用石... , https://udn.com/news/story/123439/7057917?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:55:32 , udn , 影／火勢疑蔓延50公頃…台東知本濕地火光漫天 數公里外可見 , https://udn.com/news/story/7320/7057936?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:57:01 , udn , 中職／曾子祐感受實力差距 台鋼7連敗震撼教育有收穫 , https://udn.com/news/story/7001/7057955?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:57:12 , udn , 台鋼雄鷹官辦熱身賽至今7連敗，領隊劉東洋沒有太過擔心，他也引述總教練洪一中所言，勝負並非現階段目的，重點是讓選手面對一軍... , https://udn.com/news/story/7001/7057955?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:57:32 , udn , 基隆港西岸高架橋又見逆向開車 車輛對撞2傷 , https://udn.com/news/story/7320/7057949?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:57:43 , udn , 約70歲陳姓婦人今天傍晚開車經中山一路，要從西岸高架橋接中山高時，走錯車道，與剛駛出中山高、王姓男子駕駛的轎車對撞，造成... , https://udn.com/news/story/7320/7057949?from=udn-ch1_breaknews-1-0-news
2023-03-26 19:59:59 , udn , 嘉義縣1111教育團隊首辦繪畫活動 吸引300名學生參加 , https://udn.com/news/story/7326/7057957?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:00:10 , udn , 嘉義縣13所學校家長會長自組嘉義縣1111教育團隊，今天首次舉辦親子繪畫活動，吸引300名學生在松山國小一起作畫，氣球達... , https://udn.com/news/story/7326/7057957?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:00:30 , udn , 路跑／大亞旺萊馬拉松開跑 許玉芳復出小試身手 , https://udn.com/news/story/7005/7057958?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:00:41 , udn , 結合在地特色的「2023大亞旺萊馬拉松」今天早上6點於台南關廟正式開跑，不僅前馬拉松國手許玉芳來共襄盛舉，連標槍好手黃士... , https://udn.com/news/story/7005/7057958?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:01:01 , udn , 亞運／高球場耗資15億翻新 中華隊有望組夢幻陣容 , https://udn.com/news/story/7005/7057959?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:01:11 , udn , 我國高球好手潘政琮東京奧運打出驚心動魄逆轉勝，從第一輪打完的排名倒數到最終歷經7人延長賽摘銅，創下我國奧運新猷，9月登場... , https://udn.com/news/story/7005/7057959?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:06:00 , udn , 中職／黃子鵬經典賽獲動力 偷爆料兒子「在看啦啦隊」 , https://udn.com/news/story/7001/7057968?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:06:11 , udn , 中華職棒今天在台北兒童新樂園舉辦開季宣傳活動，樂天桃猿隊投手黃子鵬偷爆料3歲兒子「花米」進場應該都在看啦啦隊，對於經典賽... , https://udn.com/news/story/7001/7057968?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:07:37 , udn , 國小露營罰跪案…校長自請處分 教局究責廠商 , https://udn.com/news/story/6898/7057934?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:09:00 , udn , 北市燈會辦感恩會 87歲志工出席參與 , https://udn.com/news/story/7323/7057969?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:09:11 , udn , 2023台灣燈會落幕，北市府為感謝實際投入燈會服務的志工，今下午舉辦「製造光亮，榮耀臺北」燈會志工感恩會，由台北市長蔣萬... , https://udn.com/news/story/7323/7057969?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:17:08 , udn , 大學校園男廁驚傳偷拍 南警：調閱監視器畫面追查中 , https://udn.com/news/story/7320/7057940?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:17:18 , udn , 台南市成功大學社科大樓南棟2樓男廁，本月24日發生男學生上廁所時疑遭人偷拍，當事人報警處理。台南市警五分局今天說，警方受... , https://udn.com/news/story/7320/7057940?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:18:00 , udn , 咖啡渣混白花油防小黑蚊叮咬 學者：待證實見人見智 , https://udn.com/news/story/7270/7057976?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:18:10 , udn , 不少人愛露營，但常遇到擾人小黑蚊掃興，為對付討厭小黑蚊，網路社群不少人祭出偏方，還有人推稱咖啡渣混白花油，不過專家則說，... , https://udn.com/news/story/7270/7057976?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:18:31 , udn , 員榮醫療體系為新院區籌備人才 與仁德醫專合作培育醫護人員 , https://udn.com/news/story/7325/7057975?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:18:41 , udn , 彰化縣員榮醫療體系籌建新總院區，預定三年後落成，將增加近8百個床位，為儲備醫護人才，員榮醫療體系執行副院長尹文國說，員榮... , https://udn.com/news/story/7325/7057975?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:19:02 , udn , UBA／大一菜鳥宋瑞蓁狂飆18分 世新女籃退文化收4連霸 , https://udn.com/news/story/7003/7057974?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:19:12 , udn , UBA公開女一級決賽今天由挑戰4連霸的世新與文化爭冠，兩軍整場比賽一路拉鋸，末節文化一度追到僅剩3分差距，不過世新大一後... , https://udn.com/news/story/7003/7057974?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:19:33 , udn , 新冠後下波是誰？ 專家：猩猩身上病毒機會大 , https://udn.com/news/story/7266/7057972?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:19:43 , udn , 新冠疫情自2020年肆虐全球，3年多來確診個案近7億人，死亡人數高達近700萬人，廿一世紀人類歷史自此以疫情紀年。目前漸漸進入「疫情後」年代，新冠未歇，猴痘出現，雖然目前猴痘傳染規模不似新冠，但這隻最早從研究用猴子身上被發現的病毒，從成為人畜共通傳染病到在人類之間傳播，顯示新興傳染病對人類的威脅始終存在。 , https://udn.com/news/story/7266/7057972?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:23:06 , udn , 又見逆向開車…基隆港西岸高架橋走錯車道 車輛對撞2傷 , https://udn.com/news/story/7320/7057949?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:24:04 , udn , 台灣基進：唯棄守轉化國族體制 我國外交處境方能重生 , https://udn.com/news/story/6656/7057982?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:24:14 , udn , 宏都拉斯今天宣布與我國斷交，台灣基進表示，只要仍然固守著中華民國的名字一天不放，台灣就會持續被中共打壓，這是70多年以來... , https://udn.com/news/story/6656/7057982?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:24:34 , udn , 國民黨批兩岸外交路線錯誤 綠委反諷怎麼面對蔣委員長 , https://udn.com/news/story/6656/7057980?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:24:45 , udn , 宏都拉斯宣布與我國斷交，國民黨認為民進黨對於兩岸外交路線的執迷不悟，持續傷害國家利益及外交前線士氣，民進黨立委林俊憲反批... , https://udn.com/news/story/6656/7057980?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:32:58 , udn , 巴西總統魯拉因病取消訪中 習近平致電慰問 , https://udn.com/news/story/7331/7057932?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:33:09 , udn , 巴西總統魯拉因罹患流感及肺炎取消訪中行程後，中國國家主席習近平今天向魯拉發出慰問電，除祝願魯拉早日康復外，並表示歡迎魯拉... , https://udn.com/news/story/7331/7057932?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:33:29 , udn , 玉山瑞雪下不停 群峰白了頭、積雪已達5公分 , https://udn.com/news/story/7266/7058002?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:33:39 , udn , 玉山今天才飄下今年初雪，打破設站80年最晚紀錄，且至傍晚仍斷續降雪，積雪已達5公分，玉山群峰因此白了頭。玉山國家公園管理... , https://udn.com/news/story/7266/7058002?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:42:00 , udn , 台南以物易物有意思  兩串蕉但說好話、比手勢也可換物 , https://udn.com/news/story/7326/7058015?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:42:11 , udn , 台南社大倡議減少過度消費，今天結合大成國中師生，舉辦「草地換物市集及音樂趴」活動，吸引近50個攤位提供民眾交換物品，讓舊... , https://udn.com/news/story/7326/7058015?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:46:06 , udn , 政院拍板！包租代管三稅減免延長五年 , https://udn.com/news/story/7243/7057950?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:46:16 , udn , 包租代管減稅利多將延續，行政院已拍板，包租代管所享有的綜合所得稅、房屋稅、地價稅等三稅減免租稅優惠，將延長五年至2028... , https://udn.com/news/story/7243/7057950?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:48:00 , udn , UBA／世新擊敗文化 完成隊史首度四連霸 , https://udn.com/news/story/7002/7058024?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:48:10 , udn , 111學年度大專籃球聯賽女子組冠軍賽，世新大學與文化大學全場一路拉鋸，世新大一後衛宋瑞蓁在本場比賽挺身而出，得到全場最高... , https://udn.com/news/story/7002/7058024?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:50:49 , udn , 圖輯／UBA世新擊敗文化 完成隊史首度四連霸 , https://udn.com/news/story/7003/7058024?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:54:19 , udn , 台南以物易物有意思 兩串蕉但說好話、比手勢也可換物 , https://udn.com/news/story/7326/7058015?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:56:50 , udn , 拳擊世錦賽／性別檢測未通過 林郁婷銅牌遭取消 , https://udn.com/news/story/7005/7058037?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:57:00 , udn , 我國拳擊女將林郁婷日前在印度新德里舉行的拳擊世錦賽女子57公斤級4強賽不敵哈薩克好手伊布拉吉穆瓦（Karina Ibra... , https://udn.com/news/story/7005/7058037?from=udn-ch1_breaknews-1-0-news
2023-03-26 20:59:58 , udn , 台南綠營批蔡育輝用雞排當賭注：槍擊案不是小學生吵架 , https://udn.com/news/story/6656/7058041?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:00:09 , udn , 台南市學甲慈濟宮董事長被懷疑是學甲88槍擊案藏鏡人遭羈押，市議會國民黨團書記長蔡育輝指王文宗應是受人所託幫忙，非幕後主使... , https://udn.com/news/story/6656/7058041?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:00:29 , udn , 拳擊世錦賽／性別檢測首度未通過 台灣名將林郁婷銅牌遭取消 , https://udn.com/news/story/7005/7058037?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:02:49 , udn , 王婉諭要馬英九取消訪中行 對中國搶奪邦交國表達抗議 , https://udn.com/news/story/6656/7058046?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:02:59 , udn , 宏都拉斯今天宣布與台灣斷交，時代力量黨主席王婉諭表示，作為中華民國的卸任元首，在中國搶奪我邦交國的此時此刻，馬英九如果執... , https://udn.com/news/story/6656/7058046?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:03:20 , udn , 疫苗加一針解封更安心 張麗善率先接種為連假催打氣 , https://udn.com/news/story/7326/7058044?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:03:30 , udn , 響應中央「疫苗加一，解封安心」政策，雲林縣政府陸續在全縣20鄉鎮市設置疫苗快打站，方便民眾就近接種；雲林縣長張麗善今到虎... , https://udn.com/news/story/7326/7058044?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:14:41 , udn , UBA／生涯首冠到手 世新宋瑞蓁：總算可以笑著出去 , https://udn.com/news/story/7003/7058058?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:14:51 , udn , 高1與高3時都在冠軍賽敗給國泰體系的淡商，讓宋瑞蓁總是黯然離開台北小巨蛋，不過畢業後加入世新大學後，她今天在生涯首度站上... , https://udn.com/news/story/7003/7058058?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:15:12 , udn , 台有狒狒趴趴走…美有鱷魚在高級社區逛大街！ 1原因網見怪不怪 , https://udn.com/news/story/6810/7057658?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:15:22 , udn , 鱷魚老是出現！美國1條巨鱷橫過馬路的片段在網上瘋傳，鱷魚動作緩慢，附近還有民眾圍觀。事發於佛羅里達州，由於當地鱷魚太多，且踏入春季是牠們的活躍季節，故當地居民早已見怪不怪，有人還批評鱷魚不應亂過馬路。當地近日亦不斷傳出鱷魚走入民眾住家的照片，早前還有巨鱷闖入高爾夫球場。 , https://udn.com/news/story/6810/7057658?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:23:40 , udn , 普亭將在白俄部署核武 華府智庫：核戰風險極低 , https://udn.com/news/story/122663/7057961?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:26:42 , udn , 學甲88槍藏鏡人！ 謝龍介批民進黨低估人民智慧 , https://udn.com/news/story/7315/7058068?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:26:53 , udn , 台南市學甲區慈濟宮董事長王文宗被懷疑是學甲88槍槍擊案的藏鏡人遭羈押，立委王定宇指王文宗在謝龍介參選市長時擔任謝的學甲後... , https://udn.com/news/story/7315/7058068?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:27:13 , udn , 國安法後遊行限制多…學者批「假民主假遊行」：香港回不到從前 , https://udn.com/news/story/7332/7057952?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:27:24 , udn , 香港今天舉行疫情後首場遊行，應警方要求，主辦方規定參加者頸掛號碼牌且在「流動封鎖線」內遊行。學者表示，遊行示威是市民表達... , https://udn.com/news/story/7332/7057952?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:27:44 , udn , 太狒解！桃園追捕狒狒入夜暫停 「抓狒戰情室」考慮改變捕捉方式 , https://udn.com/news/story/123439/7058052?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:27:55 , udn , 桃園市狒狒出沒，市政府農業局今天仍未發現狒狒蹤影，晚間雖暫停追捕作業，但已在定點設置食物陷阱，「桃園市抓狒戰情室」正在研... , https://udn.com/news/story/123439/7058052?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:28:25 , udn , 俄羅斯總統普亭昨天宣布已與鄰國白俄羅斯達成協議，將在其領土部署戰術核武。美國高官說未見俄國準備使用核武的任何跡象，華府智... , https://udn.com/news/story/122663/7057961?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:32:40 , udn , 宏都拉斯斷交 張善政遺憾：會更積極拓展城市外交 , https://udn.com/news/story/123264/7058076?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:32:50 , udn , 外交部今正式宣布與宏都拉斯斷交，桃園市長張善政今天表示，宏都拉斯與我們的邦誼長達82年，長久的友情卻還是走到斷交一途，令... , https://udn.com/news/story/123264/7058076?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:33:11 , udn , 近半數上班族連育嬰假都不敢請 南韓生育率持續惡化 , https://udn.com/news/story/6812/7057797?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:33:21 , udn , 南韓近10年生育率連續在OECD國家中吊車尾，2022年達到0.78新低，除經濟惡化外，育兒環境不友善普遍被視為生育率惡... , https://udn.com/news/story/6812/7057797?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:35:41 , udn , AKAME喜迎8周年 攜手台灣職人打造一期一會好友市集 , https://udn.com/news/story/7270/7058077?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:35:52 , udn , 素有「南台灣最難訂的餐廳」封號的AKAME，今年迎來8周年慶，創辦人暨主廚彭天恩（Alex）繼7周年的主題「飛翔」後，決... , https://udn.com/news/story/7270/7058077?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:38:38 , udn , 「摩爾定律」發明者逝世 他留下4金句⋯向成功企業家學習！ , https://udn.com/news/story/6811/7058069?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:38:49 , udn , 美國半導體大廠英特爾（Intel）聯合創始人戈登．摩爾（Gordon Moore）3月24日在家人的陪伴下，於夏威夷家中逝世，享耆壽94歲。 , https://udn.com/news/story/6811/7058069?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:41:49 , udn , 拳擊世錦賽／黃筱雯退哥倫比亞老將 世錦賽第二金到手 , https://udn.com/news/story/7005/7058081?from=udn-ch1_breaknews-1-0-news
2023-03-26 21:41:59 , udn , 我國拳擊女將黃筱雯今天在印度新德里舉行的世界拳擊錦標賽女子54公斤級金牌戰遭遇哥倫比亞32歲老將阿里亞斯（Yeni Ar... , https://udn.com/news/story/7005/7058081?from=udn-ch1_breaknews-1-0-news
