2023-05-04 00:27:43 , udn , 洩密給詐團首腦 派出所長涉貪汙收賄 檢方聲押禁見 , https://udn.com/news/story/7321/7140803?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:47:14 , udn , 路透社報導，美國去年為阻止中國科技行業發展用於核武以及ChatGPT等人工智慧系統的超級電腦而實施出口管制。業內人士說，... , https://udn.com/news/story/6809/7142799?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:47:35 , udn , 假兒子Line電話求周轉38萬 桃園老父親險被騙 , https://udn.com/news/story/7320/7142846?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:47:45 , udn , 桃園市72歲徐姓老人今天透過Line軟體，接獲冒稱他兒子的來電，佯稱投資生意支付廠商貨款，急需38萬元「請父親週轉」救急... , https://udn.com/news/story/7320/7142846?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:51:22 , udn , MLB／吉田正尚連13場敲安 美球迷稱讚：日本版邦茲( , https://udn.com/news/story/6999/7142840?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:51:32 , udn , 日籍球星吉田正尚手感熱得發燙！今天在紅襪8：3擊敗藍鳥的比賽中他再度繳出兩支安打，將個人連續安打場次延續到13場，這是本季全大聯盟最長的連續安打紀錄，讓他的打擊率重回三成，火燙的球棒也讓美國球迷興奮稱 , https://udn.com/news/story/6999/7142840?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:51:53 , udn , 5天連假放飛自我？越南1萬6千人酒駕挨罰 車禍釀67死 , https://udn.com/news/story/6812/7142833?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:54:27 , udn , 宏碁董事會通過 建碁董事長簡慧祥任宏碁總經理 , https://udn.com/news/story/7240/7142851?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:55:59 , udn , 新股紅包抽起來 這檔抽中報酬率100% , https://udn.com/news/story/7254/7142844?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:56:09 , udn , 南俊國際（6584）預計5月18日掛牌上櫃，今（4）日完成競價拍賣，最低得標價62.4元，最高得標價為71.7元，公開申... , https://udn.com/news/story/7254/7142844?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:57:22 , udn , 您的幼兒家庭醫師已上線！ 雲林專責醫師服務增5衛生所 , https://udn.com/news/story/7326/7142890?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:57:32 , udn , 衛福部統計，雲林縣2021年3歲以下嬰兒死亡率約4.1‰、新生兒死亡率2.7‰，均創近年新高，縣府整合轄內17家婦產科接... , https://udn.com/news/story/7326/7142890?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:57:53 , udn , MLB／熟悉的主場最對味 歐蘇納生涯200轟打爆馬林魚 , https://udn.com/news/story/6999/7142694?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:58:03 , udn , 勇士隊今天作客馬林魚隊打線大爆發，整場比賽海灌14分。其中曾效力馬林魚五年的歐蘇納(Marcell Ozuna)更是雙喜臨門，不只球隊以14：6大勝，更在熟悉的主場一口氣用雙響炮達陣生涯第200轟，全 , https://udn.com/news/story/6999/7142694?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:58:24 , udn , 金管會祭六大條款  652家上市櫃公司肥貓現形 , https://udn.com/news/story/7239/7142885?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:58:33 , udn , 癲癇童沒去過動物園...北榮「牠」陪走最後一哩路 母了心願放手拔管 , https://udn.com/news/story/7266/7142841?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:58:34 , udn , 營運虧損或公司治理吊車尾的上市櫃公司要當心了！金管會4日明確宣布祭出「肥貓現形條款」，要求符合六大態樣的上市櫃公司，今年... , https://udn.com/news/story/7239/7142885?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:58:55 , udn , 民代當選人涉賄遭判刑  主動辭職與當選無效有何不同？ , https://udn.com/news/story/7321/7142887?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:59:05 , udn , 去年底基層選舉嘉義地檢署查賄成果豐碩，起訴13人涉及賄選，目前已有8件經法院判決違反選罷法，檢方再對8人提當選無效之訴也... , https://udn.com/news/story/7321/7142887?from=udn-ch1_breaknews-1-0-news
2023-05-04 18:59:26 , udn , MLB／吉田正尚連13場敲安 美球迷稱讚：日本版邦茲 , https://udn.com/news/story/6999/7142840?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:00:22 , udn , 中職／比兄弟失誤多20次仍居龍頭  曾豪駒努力修正選手 , https://udn.com/news/story/7001/7142902?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:00:32 , udn , 樂天桃猿隊今天在桃園球場迎戰中信兄弟隊，力保上半季獨居榜首，總教練曾豪駒談到球隊失誤過多，強調教練團很努力修正選手，透過... , https://udn.com/news/story/7001/7142902?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:00:53 , udn , 「人生最後階段」 侯友宜親吐最大心願 , https://udn.com/news/story/123307/7142879?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:01:03 , udn , 新北市長侯友宜今天說，選舉最重要目的不是為了選上，而是要做事。到人生最後階段，為國家與人民做更多事是他一生初心；能讓台澎... , https://udn.com/news/story/123307/7142879?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:01:29 , udn , 一碗漲20元！台南人氣小吃「葉家小卷米粉」回歸 店休時間曝光 , https://udn.com/news/story/7270/7142858?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:02:31 , udn , 宏碁新設總經理職位 委由建碁董事長簡慧祥擔任 , https://udn.com/news/story/7240/7142851?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:09:12 , udn , MLB／先發5局只用44球奪本季首勝 葛蘭基：牛棚表現好 , https://udn.com/news/story/6999/7142606?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:09:22 , udn , 39歲皇家塞揚強投「Z魔神」葛蘭基（Zack Greinke）今繳出5局0失分好投，助皇家以6：0完封金鶯，拿到本季第7勝，也是葛蘭基本季首勝。

葛蘭基只用44球就投完5局，被敲3支安打，送出3 , https://udn.com/news/story/6999/7142606?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:09:43 , udn , 7旬翁逛萬華夜市遭痛毆 2嫌「疑不滿毒品被檢舉」搶奪500元逃逸 , https://udn.com/news/story/7320/7142908?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:09:53 , udn , 7旬林姓老翁疑跟陳男有毒品糾紛，日前陳男見林翁出沒在萬華西昌街夜市，夥同友人林男從後面突襲就是一陣毆打，搶走對方身上財物... , https://udn.com/news/story/7320/7142908?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:10:14 , udn , 挪威央行升息1碼至3.25% 2009年以來最高 , https://udn.com/news/story/6811/7142893?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:10:25 , udn , 挪威中央銀行今天一如預期升息，將主要利率調高1碼至3.25%，攀上2009年以來最高點，以對抗通膨。挪威央行還警告，6月... , https://udn.com/news/story/6811/7142893?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:10:45 , udn , 中職／比兄弟失誤多20次仍居龍頭 曾豪駒努力修正選手 , https://udn.com/news/story/7001/7142902?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:11:47 , udn , 您的幼兒家庭醫師已上線！雲林專責醫師服務增5衛生所 , https://udn.com/news/story/7326/7142890?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:14:20 , udn , 行動支付常用度首破七成 直追實體信用卡  , https://udn.com/news/story/7239/7142872?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:14:31 , udn , 資策會產業情報研究所（MIC）公布2022年行動支付消費者調查，觀察到四個主要趨勢變化，一、用戶持有行動支付App數量的... , https://udn.com/news/story/7239/7142872?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:15:12 , udn , 嘉義縣通勤月票初步規畫出爐 票價估299元至399元 , https://udn.com/news/story/7326/7142924?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:15:23 , udn , 交通部今年2月祭出274億特別預算，力推交通月票，嘉義縣不在三大都會生活圈內，需自行提出月票需求，縣府建設處今完成初步規... , https://udn.com/news/story/7326/7142924?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:15:43 , udn , 全大運射箭／世界盃後調動作 邱意晴排名賽第1直言意外 , https://udn.com/news/story/7005/7142922?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:15:47 , udn , 民代當選人涉賄遭判刑 主動辭職與當選無效有何不同？ , https://udn.com/news/story/7321/7142887?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:15:54 , udn , 112年全國大專校院運動會今天在國體大射箭場進行射箭排名賽，清華大學女子反曲弓好手邱意晴維持4月在世界盃第一站安塔利亞站... , https://udn.com/news/story/7005/7142922?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:16:15 , udn , 高中少年不學好 夥同友人白嫖小姐又搶錢 , https://udn.com/news/story/7320/7142915?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:16:25 , udn , 新北市一名沈姓少年，2020年9月與另名林姓少年透過通訊軟體找上應召女子消費性交易，卻給林一把西瓜刀要他搶劫應召女，林姓... , https://udn.com/news/story/7320/7142915?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:20:21 , udn , 金管會祭六大條款 652家上市櫃公司肥貓現形 , https://udn.com/news/story/7251/7142885?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:21:12 , udn , 真的需要嗎？他憂台南蓋捷運會虧錢 網卻狂推：若通車這2族群超便利 , https://udn.com/news/story/120911/7142762?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:21:23 , udn , 台南在六都中是捷運規劃起步較晚的城市，5月2日交通部才剛完成台南首條捷運第一期藍線綜合規畫的初審，台南市府也將配合程序，爭取在今年底前審查核定綜規及環評，期望能在2026年動工。不過近日有網友發文表示，由於台南與雙北相比人口較少、且居民習慣不同，讓他疑問「台南真的需要捷運嗎？」，這篇貼文引起熱烈討論，網友紛紛指出，若是台南捷運通車，對「這2族群」來說超便利。 , https://udn.com/news/story/120911/7142762?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:21:43 , udn , 外資賣超31.57億元！調節陽明、友達 敲進「儲能題材電纜股」 , https://udn.com/news/story/7251/7142796?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:21:54 , udn , 美國聯準會升息1碼符合市場預期，台股今天開低震盪走高，上漲55.62點，站上15600點。外資賣超新台幣31.57億元，... , https://udn.com/news/story/7251/7142796?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:25:19 , udn , 中國大陸電動汽車充電專利世界居冠 領先日本1.5倍 , https://udn.com/news/story/7333/7142903?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:25:29 , udn , 全球電動汽車銷售情況火熱，而「電池」便是車款能否勝出的關鍵要素，這也帶動了車企在電池專利技術上的開發。東京專利分析公司統... , https://udn.com/news/story/7333/7142903?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:27:12 , udn , 新光三越公布母親節5大熱銷榜 榜首媽媽收到肯定笑嗨嗨 , https://udn.com/news/story/7270/7142947?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:27:22 , udn , 一年一度的母親節即將在下周日到來，慰勞媽媽心意不可少，今年母親節禮物的買氣趨勢也緊扣時事趨勢，新光三越統計2023最受歡... , https://udn.com/news/story/7270/7142947?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:27:43 , udn , 西湖幫遊客撈手機 旺季日賺1萬人民幣 , https://udn.com/news/story/7332/7141995?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:27:53 , udn , 五一長假各地景區人山人海，杭州西湖成為最多遊客到訪的景區，有遊客稱手機掉到西湖，被救援人士開價1500元(人民幣，下同，... , https://udn.com/news/story/7332/7141995?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:28:14 , udn , 高雄水情吃緊 陳其邁抗旱會議指示鑿井與節水並進 , https://udn.com/news/story/7327/7142942?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:28:25 , udn , 高雄四月春雨降雨不如預期，水情進入5月仍吃緊，市長陳其邁今（4日）主持抗旱應變工作會議，會中指示將請農水署及農業局參考推... , https://udn.com/news/story/7327/7142942?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:28:45 , udn , 風勢大！ 屏縣新埤消防隊後方河床雜草火警延燒逾4小時 , https://udn.com/news/story/7320/7142941?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:28:56 , udn , 屏東縣新埤鄉消防隊後方、新埤大橋河岸兩側，今天下午2點半，消防局接獲報案，疑似河床地乾枯雜草火警，由於現場風勢助長，打火... , https://udn.com/news/story/7320/7142941?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:29:17 , udn , imB風波蔓延  金管會將擴大調查範圍向銀行究責  不排除開罰 , https://udn.com/news/story/7239/7142935?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:29:27 , udn , im.B風波蔓延，金管會將擴大調查範圍向銀行究責。儘管金管會並非P2P的主管機關，但對於im.B相關的五家銀行，已經啟動... , https://udn.com/news/story/7239/7142935?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:29:48 , udn , 蔡總統接見日本前參議院議長 感謝支持台灣國際參與 , https://udn.com/news/story/6656/7142934?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:29:58 , udn , 蔡英文總統今天下午接見日本前參議院議長山東昭子（SANTO Akiko） 訪問團，她感謝日本支持台灣的國際參與，並多次在... , https://udn.com/news/story/6656/7142934?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:30:14 , udn , 無盟總召批蔡拱侯選總統 侯友宜：選舉是為做事情 , https://udn.com/news/story/6656/7142962?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:30:19 , udn , 動物之家協助火化寵物遺體 卻無法領回骨灰 中市府回應 , https://udn.com/news/story/7325/7142928?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:30:25 , udn , 新北市議會無黨團結聯盟黨團總召蔡錦賢今質詢市長侯友宜，並花近20分鐘與侯「聊天」。蔡直說侯應該為人民站出來選總統，不必擔... , https://udn.com/news/story/6656/7142962?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:30:29 , udn , 台中市議會今執行財經委員會質詢。市議員曾威指出，台中無合法立案的寵物生命紀念業，雖中市動物之家有提供火化服務，但是採「集... , https://udn.com/news/story/7325/7142928?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:30:45 , udn , 曾之喬露香肩、謝欣穎低胸裝現身 捧場COS派對比辣！ , https://udn.com/news/story/7270/7142953?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:30:56 , udn , 與H&M同集團的COS推出了品牌第二季的Atelier（工坊）系列，在台上市時邀請曾之喬、謝欣穎、宋柏緯和王棠云等人出席派對。 , https://udn.com/news/story/7270/7142953?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:31:17 , udn , 8年僅3校與營養午餐業者解約 北市府承諾檢討退場機制 , https://udn.com/news/story/7323/7142956?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:31:27 , udn , 北市公私立高中以下280所學校，超過8成都有營養午餐，約23萬名學生在校用餐，尤其去年力行國小餿湯事件，食安備受關注。議... , https://udn.com/news/story/7323/7142956?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:31:48 , udn , 四接公投被撤銷抗議後收王美花公文 王醒之：啼笑皆非 , https://udn.com/news/story/7266/7142952?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:31:58 , udn , 基隆護海公投遭行政院發函撤銷，民間團體上月25日到行政院外抗議，指控沒收基隆人的地方性公投。基隆護海公投今天收到經濟部長... , https://udn.com/news/story/7266/7142952?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:33:13 , udn , 八旗總編富察在陸被捕 限制出境已成習政權常態作法？ , https://udn.com/news/story/7331/7142966?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:33:23 , udn , 八旗文化總編輯「富察」（本名李延賀），今年3月返回上海後突然失聯。國台辦4月底證實，富察因「涉嫌從事危害國家安全活動」，正接受大陸國家安全機關調查。事實上，這幾年進了大陸就出不來的，不只富察一人。美國之音就表示，雖然準確數字無法核實，但估計遭中國扣押的美國公民超過200人。 , https://udn.com/news/story/7331/7142966?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:33:44 , udn , 矽品精密二林廠徵保全開出月薪4萬元 網笑：不想種田了！ , https://udn.com/news/story/7325/7142911?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:33:54 , udn , 矽品精密公司二林廠日前落成啟用，二林廠外包廠商在臉書刊登廣告徵求保全，負責二林廠進出人員管制等工作，開出月薪4萬元；有網... , https://udn.com/news/story/7325/7142911?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:34:21 , udn , im.B風波蔓延！金管會擴大調查範圍向銀行究責 不排除開罰 , https://udn.com/news/story/7239/7142935?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:38:55 , udn , 四接公投被撤銷 抗議後收王美花公文...他看內容傻了：啼笑皆非 , https://udn.com/news/story/6656/7142952?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:39:24 , udn , 自曝游淑慧向他請益選士林大同看法 韓國瑜神回：選不贏嫁給王世堅 , https://udn.com/news/story/6656/7142984?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:39:34 , udn , 前高雄市長韓國瑜今天出席羅智強音樂會，談到昨天與台北市議員徐巧芯和游淑慧吃下午茶，韓國瑜說，游淑慧像他請益，如果要去選士... , https://udn.com/news/story/6656/7142984?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:39:55 , udn , im.B吸金詐騙25億　首腦8人聲押禁見 , https://udn.com/news/story/7321/7142981?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:40:05 , udn , 由台灣金隆科技經營的「不動產借貸媒合平台im.B」遭爆吸金詐騙，逾5000名民眾遭騙共25億元，刑事局昨拘提實際負責人曾... , https://udn.com/news/story/7321/7142981?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:40:26 , udn , 踏入新領域！RADO成英格蘭暨威爾斯板球協會官方時計 , https://udn.com/news/story/7270/7142974?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:45:22 , udn , 好市多要賠償了 4.2萬會員買到A肝莓「研擬補償中」 , https://udn.com/news/story/123496/7142969?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:45:32 , udn , 好市多冷凍綜合莓、藍莓接連驗出A肝病毒，好市多今天表示，約4.2萬會員買到問題商品，已主動發布通知召回商品；至於是否有更... , https://udn.com/news/story/123496/7142969?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:46:34 , udn , 所有的運動賽事都需要精密的計時儀器才能分辨出分秒之間的差距。瑞士鐘表品牌雷達（RADO）宣布，不僅成為英格蘭暨威爾斯板球... , https://udn.com/news/story/7270/7142974?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:46:55 , udn , 談圖書定價制 誠品董事長吳旻潔籲通路對折扣自律 , https://udn.com/news/story/7270/7142977?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:47:05 , udn , 「大部分的商品，人們用價格制定它們的價值，但有一種商品例外，這就是圖書，價格從來不代表它們的價值。」誠品董事長吳旻潔今天... , https://udn.com/news/story/7270/7142977?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:48:27 , udn , 議員直呼「要選就選不要怕」 侯友宜吐人生最後階段心願 , https://udn.com/news/story/123307/7142962?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:53:34 , udn , 動物之家協助火化寵物遺體飼主卻無法領回骨灰 中市府回應了 , https://udn.com/news/story/7325/7142928?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:54:23 , udn , 15個金融名人的詐騙廣告 金管會要Google優先下架 , https://udn.com/news/story/7239/7143001?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:54:34 , udn , 金管會在3日下午再度找來Google，內政部警政署、刑事局等單位開會，討論詐騙廣告下架。金管會主秘黃厚銘在4日指出，金管... , https://udn.com/news/story/7239/7143001?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:54:54 , udn , 買87元門票進動物園看「非洲獅的好朋狗」！他怒喊被騙 園方無奈回應 , https://udn.com/news/story/7470/7142904?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:55:05 , udn , 許多大陸民眾都趁著五一長假出遊，不僅各地景點被人潮塞爆，還引發各種亂象。日前一名男子去湖南衡陽動物園遊玩時，發現園內展示的動物都是雞、狗、羊，像一隻狗的告示牌上還寫著「動物園的土著-非洲詩的好朋狗」... , https://udn.com/news/story/7470/7142904?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:55:25 , udn , 疑收詐團百萬賄款「黑吃黑」 派出所長遭羈押禁見 , https://udn.com/news/story/7321/7142998?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:55:36 , udn , •大同警分局寧夏派出所前所長葉育忻，疑與台版柬埔寨詐團首腦杜承哲有泰達幣交易往來，涉收賄100萬元，除了替杜查個資、辦案進度，還涉嫌大膽在寧夏派出所辦公室，製作法院交保書，疑提供假公文讓水房誆騙詐騙機房，大玩「黑吃黑」戲碼。台版柬埔寨案去年底起訴29人，檢方持續向上追查到葉育忻，昨發動搜索，葉育忻今遭法院裁定羈押禁見。葉也遭起底，曾被前女友提告偷現金至少30萬元、盜刷信用卡等，遭判刑7月易科罰金執行完畢，2013年又因酒駕開上國道撞車，遭判處罰金9萬元。 , https://udn.com/news/story/7321/7142998?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:57:21 , udn , 克里姆林宮遭遇無人機襲擊 發言人宣稱美國在幕後策劃 , https://udn.com/news/story/6813/7143011?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:57:32 , udn , 俄羅斯指控烏克蘭3日凌晨用兩架無人機襲擊克里姆林宮、試圖暗殺總統普亭，烏克蘭則加以否認。克宮發言人培斯科夫（Dmitry... , https://udn.com/news/story/6813/7143011?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:57:52 , udn , 真的好吃？外國人吹捧「1美食」他超不解 網曝關鍵：台灣獨有 , https://udn.com/news/story/120911/7142963?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:58:03 , udn , 近年越來越多外國人選擇來台旅遊和定居，也經常看到他們拍片稱讚台灣。對此，就有一名男網友PO文表示，發現最近很多YouTuber都會帶老外... , https://udn.com/news/story/120911/7142963?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:58:24 , udn , 金門邁入高齡化社會  縣府與晨光簽約長照增添生力軍 , https://udn.com/news/story/7327/7143009?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:58:34 , udn , 金門縣府今天表示，金門縣社區整合型服務中心除原有「衛生福利部金門醫院」及「社團法人台灣德安社會福利基金會」2家外，今年度... , https://udn.com/news/story/7327/7143009?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:58:55 , udn , 違規過馬路還在路中央突轉身害女騎士摔車受傷 判刑2月 , https://udn.com/news/story/7321/7143008?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:59:05 , udn , 簡姓男子沒走斑馬線違規過馬路，快走到路中央時突然轉身，撞上想從他後方通過的張姓女騎士，造成張女摔車受傷。檢方依過失傷害罪... , https://udn.com/news/story/7321/7143008?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:59:26 , udn , 足球／東亞青女足缺席 體育署：考量國際賽機會 , https://udn.com/news/story/7005/7142949?from=udn-ch1_breaknews-1-0-news
2023-05-04 19:59:36 , udn , 2023年烏蘭巴托東亞青年運動會將在8月登場，台灣在足球項目，僅派U20男子隊參賽，女足缺席，體育署今天表示，考量U17... , https://udn.com/news/story/7005/7142949?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:01:59 , udn , AI漲勢不墜 普鴻首季營收年增33.9%創史上新高 , https://udn.com/news/story/7254/7142985?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:02:10 , udn , AI應用及元宇宙效應帶動「雲端數位化」趨勢熱轉，對資訊整合服務需求大開，軟體廠普鴻（6590）董事會今（4）日通過首季財... , https://udn.com/news/story/7254/7142985?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:02:31 , udn , 自曝游淑慧請益選士林大同看法 韓國瑜神回：選不贏嫁給王世堅 , https://udn.com/news/story/123475/7142984?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:02:41 , udn , 前高雄市長韓國瑜今天出席羅智強音樂會，談到昨天與台北市議員徐巧芯和游淑慧吃下午茶，韓國瑜說，游淑慧向他請益，如果要去選士... , https://udn.com/news/story/123475/7142984?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:03:10 , udn , 心律不整用藥拉警報 食藥署:國內剩1.5個月存量 , https://udn.com/news/story/7266/7143017?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:03:21 , udn , 國內再傳缺藥問題，心律不整用藥「腺苷酸（Adenosine）」今傳出缺貨。衛福部食藥署證實，國內僅剩一個半月的庫存量，但... , https://udn.com/news/story/7266/7143017?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:03:33 , udn , 踏入新領域 RADO成英格蘭暨威爾斯板球協會官方時計 , https://udn.com/news/story/7270/7142974?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:03:41 , udn , 克里姆林宮遭遇無人機襲擊 俄方宣稱美國在幕後策劃 , https://udn.com/news/story/122663/7143011?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:04:34 , udn , 郭台銘帶「美日最真實訊息」：台灣應結束經濟空轉、戰爭危機困境 , https://udn.com/news/story/123307/7142976?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:04:45 , udn , 鴻海（2317）創辦人郭台銘今（4）日在臉書貼文表示，我們正在凝聚最強的團結力量！這幾周來，我帶著美日對台灣最真實的「政... , https://udn.com/news/story/123307/7142976?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:06:15 , udn , 金融業15高層詐騙廣告 金管會要Google優先下架 , https://udn.com/news/story/7239/7143001?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:09:21 , udn , 土耳其強震救災、照顧患者 護理師：沒有生命應被遺忘 , https://udn.com/news/story/7266/7143036?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:09:31 , udn , 今年二月土耳其發生強震，台北榮總急診部護理師楊淑娟、蔡慧卿立即動身前往救災，台北榮總於護師節前夕，舉辦「Our Nurs... , https://udn.com/news/story/7266/7143036?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:09:52 , udn , 關切山坡地濫墾遭抗議 花議員鍾素政:不能為民喉舌嗎？ , https://udn.com/news/story/7328/7143039?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:10:03 , udn , 花蓮玉里鎮長良林道旁永良段山坡地遭民眾開墾種植生薑，環保人士、民眾質疑不當開發，監察院主動立案調查，縣議員鍾素政今年2月... , https://udn.com/news/story/7328/7143039?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:10:23 , udn , 汽車生產成各大陸大城市重點項目 廣州仍居首位 , https://udn.com/news/story/7333/7143034?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:10:34 , udn , 大陸新能源汽车的產業新格局正加速形成，各城市都爭相努力發展為新的「汽車城」，但從數據來看，廣州依舊穩居「汽車產量第一城」... , https://udn.com/news/story/7333/7143034?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:10:55 , udn , 阿里國際數字商業集團 否認美國上市計畫 , https://udn.com/news/story/7333/7143031?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:11:05 , udn , 據外電引述消息指，阿里巴巴旗下國際數字商業集團正考慮在美國IPO。對此，阿里國際數字商業集團4日傍晚向多家陸媒表示，目前... , https://udn.com/news/story/7333/7143031?from=udn-ch1_breaknews-1-0-news
2023-05-04 20:11:26 , udn , 華邦電第1季每股虧損0.25元 中止連續11季獲利 , https://udn.com/news/story/7253/7142557?from=udn-ch1_breaknews-1-0-news
