2023-05-19 00:02:20 , udn , 中職／雨神喊停！兄弟悍將4小時馬拉松大戰言和 , https://udn.com/news/story/7001/7175323?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:56:15 , udn , NBA／自信可輔佐里拉德、小鮑爾 選秀大熱韓德森：我身手全能 , https://udn.com/news/story/7002/7177107?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:56:25 , udn , 本屆選秀會狀元之位幾乎已被溫班亞瑪（Victor Wembanyama）鎖定，而榜眼位置，G聯盟引燃隊球員韓德森（Scoot Henderson）呼聲頗高，他也在日前聯合試訓受訪時自信表示，可以融入每 , https://udn.com/news/story/7002/7177107?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:56:46 , udn , 宣布在日開發1-gamma技術 美光：2025年先在台量產 , https://udn.com/news/story/7240/7177181?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:56:57 , udn , 美光昨天宣布在日本砸36億美元投入1-gamma先進製程，據知情官員透露，台灣美光向經濟部強調在台研發計畫持續推進，沒有... , https://udn.com/news/story/7240/7177181?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:57:18 , udn , 保全洩住戶個資給仲介 檢舉住戶逃漏稅證據違反個資法 , https://udn.com/news/story/7321/7177187?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:57:28 , udn , 楊姓房仲經由新北市某社區保全獲得住戶緊急聯絡資料表，事後楊檢舉社區住戶黃姓父女租屋逃漏繳納土地增值稅，提交住戶資料表當證... , https://udn.com/news/story/7321/7177187?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:57:49 , udn , 法務部新人事　林漢強出任國安局政風處長 , https://udn.com/news/story/7321/7177184?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:58:00 , udn , 繼日前檢察首長大搬風後，法務部今天公布兩件人事案，分別是國際及兩岸法律司副司長汪南均調升參事，以及廉政署視察室主任林漢強... , https://udn.com/news/story/7321/7177184?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:58:21 , udn , 烏克蘭戰場的愴痛畫面：2023年普立茲獎圖像敘事 , https://udn.com/news/story/122663/7177177?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:58:31 , udn , 「來自烏克蘭的戰爭畫面，必須被世人牢記。」新聞界盛事、2023年普立茲獎得獎名單出爐，得獎與入圍作品當中有許多是烏俄戰爭相關的報導——包括突發攝影獎、國際報導獎、公共服務獎。此外其他得獎作品也呈現美國國內重大新聞事件、社會問題，以及對於國際重大時事的諷刺圖像。 , https://udn.com/news/story/122663/7177177?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:58:52 , udn , 諾貝爾獎文學獎得主莫言 自承使用ChatGPT寫講稿 , https://udn.com/news/story/7332/7177150?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:59:03 , udn , 2012年獲得諾貝爾文學獎的中國作家莫言，近日在一場頒獎典禮公開坦承他稱讚文壇好友余華的致詞，是透過聊天機器人協助完稿，... , https://udn.com/news/story/7332/7177150?from=udn-ch1_breaknews-1-0-news
2023-05-19 18:59:24 , udn , 明各地持續留意陣雨、雷雨 下周另一波鋒面「這天」報到 , https://udn.com/news/story/7266/7177174?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:00:26 , udn , 大陸宣布開放台灣旅行團 陸委會：歡迎對岸解除禁令 , https://udn.com/news/story/7333/7177145?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:00:37 , udn , 大陸國台辦19日上午宣布即日起恢復旅行社經營台灣居民來大陸團隊遊業務，等同宣告恢復旅行社經營台灣團客赴陸旅遊，而陸委會表... , https://udn.com/news/story/7333/7177145?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:02:39 , udn , 台股本週勁揚672點 市值增逾2兆 , https://udn.com/news/story/7251/7177179?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:02:50 , udn , 台灣證券交易所統計，台股今天收16174.92點，較上週上漲672.56點，漲幅約為4.34%，其中以汽車類指數上漲12... , https://udn.com/news/story/7251/7177179?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:03:11 , udn , 養蛇千日用在一時？狠男「抓活蟒蛇當皮鞭」 當街抽打路人被逮 , https://udn.com/news/story/6810/7177166?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:03:21 , udn , 加拿大一名男子與人起衝突，涉嫌用一條活蟒蛇當武器攻擊對方，被警方逮捕... , https://udn.com/news/story/6810/7177166?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:03:42 , udn , 和泰車股價大漲被列警示股 公布4月 EPS 1.34元 , https://udn.com/news/story/7252/7177188?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:03:53 , udn , 和泰車（2207）股價大漲，被列為警示股，並公布4月獲利。和泰車今（19）日公告4月合併營收232.15億（年增26%）... , https://udn.com/news/story/7252/7177188?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:06:17 , udn , Meta首度發表自研AI晶片 據信採用台積電7奈米製程 , https://udn.com/news/story/6811/7177178?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:06:28 , udn , 臉書母公司Meta在18日首度公開發表自行研發的兩款客製化電腦晶片，將分別用於協助自家人工智慧（AI）及影片處理任務，而... , https://udn.com/news/story/6811/7177178?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:08:54 , udn , 獨／一張照透玄機！備勤期間「呼呼大睡」 高雄派出所3警遭懲處 , https://udn.com/news/story/7320/7177214?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:09:05 , udn , 臉書社團「仁武人大小事」近日有網友貼文，指去年底鄰居老夫婦兒子遭地下錢莊欠債，對方登門騷擾，他不堪其擾，到大華派出所報案... , https://udn.com/news/story/7320/7177214?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:09:25 , udn , 意義重大！G7峰會今登場 領袖首度同訪廣島和平紀念資料館 , https://udn.com/news/story/123512/7177194?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:09:36 , udn , 七大工業國集團（G7）廣島領袖高峰會今天登場，身為本屆主席的日本首相岸田文雄在廣島和平紀念公園迎接其他成員國領袖，並參訪... , https://udn.com/news/story/123512/7177194?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:09:57 , udn , im.B詐騙案吸金25億 王鴻薇揪「1關鍵」：竟有金管會背書 , https://udn.com/news/story/6656/7177204?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:10:07 , udn , 「im.B」詐騙案由台灣金隆科技公司成立不動產借貸平台吸金25億元。國民黨立法委員王鴻薇今表示，im.B竟參加由金管會指導，... , https://udn.com/news/story/6656/7177204?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:10:28 , udn , 12億新竹棒球場又出事 遇大雨淹成泳池 櫃子還飄水面 , https://udn.com/news/story/7324/7177207?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:10:39 , udn , 斥資12億元改建的新竹市立棒球場命運多舛，不僅球場缺失仍待改善，今天新竹市凌晨降下大雷雨，媒體人黃揚明接獲影像爆料，指出棒球場連室內的辦公區、打擊練習區、球員休息區都進水，還有室內擺放的櫃子因為積水而傾倒漂浮，連地下停車場和停車場機房都積水，不少網友都認為太扯，大酸棒球場原來是「新竹市立滯洪池附設游泳池」。有市議員赴球場目擊淹水現況，質疑棒球場「毫無排水功能」，營造商要負很大責任。 , https://udn.com/news/story/7324/7177207?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:14:05 , udn , 法務部人事異動！曾偵辦多件重大貪瀆案 林漢強出任國安局政風處長 , https://udn.com/news/story/7321/7177184?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:38:34 , udn , 不當笨水管！台灣大：企業專網2025年發展成形 , https://udn.com/news/story/7240/7177261?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:38:45 , udn , 5G時代，面對用戶數成長比4G慢，企業端用戶收入貢獻還不明顯的雙現象，電信業者正加速轉型因應。台灣大哥大3年前開始轉型科技電信集團，成立OP享樂子品牌，引導消費者活用新科技，企業市場則扮演系統整合商角色，2023年目標企業專網用戶數拚倍增。 , https://udn.com/news/story/7240/7177261?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:39:06 , udn , 專網4大挑戰待努力 國家隊ORAN目標2年降價一半 , https://udn.com/news/story/7240/7177258?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:39:16 , udn , 5G被視為產業數位化推手，5G專網應用被預期在2~3年內成企業數位轉型利器，也為電信業者、設備商創造了新商機。 , https://udn.com/news/story/7240/7177258?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:39:37 , udn , 建築物倒塌！氣旋摩卡重創緬甸 軍政府稱已有145人罹難 , https://udn.com/news/story/6812/7177251?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:39:48 , udn , 緬甸過去5天歷經熱帶氣旋摩卡（Mocha）毀滅性重創，緬甸軍政府資訊小組今天表示，氣旋摩卡已造成145人罹難... , https://udn.com/news/story/6812/7177251?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:40:09 , udn , 熱錢回流股匯雙漲 新台幣收30.682元創逾1週新高 , https://udn.com/news/story/7239/7177250?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:40:19 , udn , 熱錢回流追捧台股，帶動股匯同步走高，新台幣匯率今天帶量上漲，收盤收在30.682元，勁揚8.4分，創逾1週新高，台北及元... , https://udn.com/news/story/7239/7177250?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:40:40 , udn , 台灣將面臨40萬人力缺口 國發會出招加入全球搶才大戰 , https://udn.com/news/story/7238/7177252?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:40:51 , udn , 國發會主委龔明鑫今（19）日表示，2030年台灣將面臨40萬人力缺口，面對人才荒危機，招攬外籍人才要更積極，因為條件跟環... , https://udn.com/news/story/7238/7177252?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:41:12 , udn , 陳歐珀否認與im.B詐團有掛勾 民進黨：自陳書已送到廉政會 , https://udn.com/news/story/6656/7177241?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:41:22 , udn , 民進黨立委陳歐珀遭控與詐騙集團主嫌關係匪淺，陳歐珀重申，絕對沒有與詐騙集團掛勾。民進黨今天晚間表示，當事人已經送交自陳書... , https://udn.com/news/story/6656/7177241?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:41:43 , udn , 印度總理莫迪將於G7場邊會見澤倫斯基 俄烏戰爭以來兩人首會 , https://udn.com/news/story/123512/7177208?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:41:53 , udn , 印度CNN-News18電視台今天報導，印度總理莫迪將在廣島G7峰會場邊會議上，會見烏克蘭總統澤倫斯基，這將是自2022... , https://udn.com/news/story/123512/7177208?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:42:14 , udn , C200車禍修不起...他偷天換日詐保險 眼尖產險承辦人害他夢碎 , https://udn.com/news/story/7321/7177244?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:42:25 , udn , 劉姓男子經營二手外匯車行，前年7月駕駛賓士C200車輛不慎在國道三號北向41公里處自撞，車輛毀損嚴重，劉無力修復竟動起歪... , https://udn.com/news/story/7321/7177244?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:42:46 , udn , 徵召提名失利今赴日…郭台銘：努力不夠 對不起中華民國人民 , https://udn.com/news/story/123514/7177236?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:42:56 , udn , 鴻海創辦人郭台銘爭取國民黨總統參選人徵召提名失利後，今天和家人啟程赴日本。郭台銘稍早在松山機場現身時回應媒體表示，是他努... , https://udn.com/news/story/123514/7177236?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:43:17 , udn , IKEA 在台設立全新物流中心 加速線上購物出貨流程 , https://udn.com/news/story/7241/7177224?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:43:28 , udn , 瑞典家居龍頭IKEA宜家家居今（19）日於舉辦全新物流中心設立活動，該物流中心未來將可加速線上購物出貨流程；顧客可使用運... , https://udn.com/news/story/7241/7177224?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:43:49 , udn , G7廣島峰會首日第一夫人午餐吃什麼？大量當地高檔食材上桌 , https://udn.com/news/story/123512/7177221?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:43:59 , udn , 日本外務省公布19日的七大工業國（G7）廣島峰會首日，各國第一夫人的午餐菜單。第一夫人們享用了大量使用廣島食材烹調的懷石... , https://udn.com/news/story/123512/7177221?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:44:20 , udn , 為斷俄羅斯金源 G7將追蹤奢侈品流向 , https://udn.com/news/story/123512/7177222?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:44:31 , udn , 七大工業國（G7）同意共同追蹤俄羅斯鑽石的流向，但並未立即禁止俄鑽貿易。 , https://udn.com/news/story/123512/7177222?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:45:23 , udn , 彭博：特斯拉與印度政府重啟討論 但未承諾設廠 , https://udn.com/news/story/6811/7177203?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:45:33 , udn , 彭博資訊引述知情人士報導，特斯拉的代表團已參訪印度，與政府就可能採購當地零組件、取得獎勵措施等問題展開討論，打破這一年來... , https://udn.com/news/story/6811/7177203?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:46:25 , udn , im.B詐騙案吸金25億 王鴻薇揪「1關鍵」再爆：竟有金管會背書 , https://udn.com/news/story/6656/7177204?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:50:35 , udn , 路透社：北京辦事處遭突查後 「美思明智」高管撤離香港 , https://udn.com/news/story/6809/7177248?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:50:45 , udn , 兩位知情人士向路透社表示，美國咨詢公司「美思明智」（Mintz Group）的一些員工已經撤離香港，這發生在該公司北京辦事處3月被突擊搜查後... , https://udn.com/news/story/6809/7177248?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:51:06 , udn , 18歲5億男被起底...複雜身世曝光「阿公其實是親爸」 , https://udn.com/news/story/123517/7177274?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:51:38 , udn , 俄羅斯恢復兩國通航 部分喬治亞人聲援烏克蘭表不滿 , https://udn.com/news/story/122663/7177268?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:51:48 , udn , 在俄羅斯全面入侵烏克蘭邁入第2年、西方對俄國的孤立加深之際，俄國宣布重啟與喬治亞之間的航空旅行，引發部分喬治亞人民不滿 , https://udn.com/news/story/122663/7177268?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:52:09 , udn , G7峰會登場 德國官員：聚焦中國和經濟安全 , https://udn.com/news/story/123512/7177267?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:52:20 , udn , 七大工業國集團（G7）峰會今天在日本廣島登場，德國官員表示，本次峰會將聚焦中國和經濟安全，聯合公報也可望再度納入台灣... , https://udn.com/news/story/123512/7177267?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:52:40 , udn , 拚當5G專網整合商 英業達第二代葉力誠為何下令團隊要先「付出」？ , https://udn.com/news/story/7240/7177271?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:52:51 , udn , 英業達不只是伺服器主機板一哥，也將在5G時代增加新角色－「企業專網系統整合商」。特別的是，從47年硬體製造本業跨入服務業，該怎麼做？ , https://udn.com/news/story/7240/7177271?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:53:12 , udn , 雲達楊麒令：做5G像當張無忌，只是我找不到張三豐 , https://udn.com/news/story/7240/7177262?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:53:22 , udn , 還記得《倚天屠龍記》中一場經典場景，是武學大師張三豐教導張無忌學太極拳，當張三豐示範招式後，問在旁觀看的張無忌還記得多少？一遍又一遍比劃直到張無忌回答，「全部都忘記了」，才是武功練成的時刻。 , https://udn.com/news/story/7240/7177262?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:54:15 , udn , 台股站上萬六、仍可望衝高 市場法人：留意外資期貨留倉變化 , https://udn.com/news/story/7251/7177259?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:54:25 , udn , 台股在17日台期指結算當日，自營商及外資在上市合計買超389億元，推升盤勢突破橫盤格局，自營商及外資在期現貨市場同步獲利... , https://udn.com/news/story/7251/7177259?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:56:01 , udn , 台中市10月起禁用塑膠飲料杯 議員憂紙容器回收量攀升 , https://udn.com/news/story/7266/7177281?from=udn-ch1_breaknews-1-0-news
2023-05-19 19:56:11 , udn , 台中市飲料店今年10月1日起不得提供塑膠一次用飲料杯，違者依廢清法開罰1200元至6000元。民進黨議員今天質詢表示，禁... , https://udn.com/news/story/7266/7177281?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:03:14 , udn , 鹿港天后宮因雨又淹 水庫解渴日月潭蓄水率破6成 , https://udn.com/news/story/7325/7177210?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:03:24 , udn , 中部地區午後降雷雨，彰化縣鹿港天后宮丹墀又淹水，廟方趕緊用馬達抽水，彰化、南投多處道路也有積、淹水情形。不過近期降雨也為... , https://udn.com/news/story/7325/7177210?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:21:57 , udn , 信義區天坑影響周邊民宅 撤離10住戶今晚9點起可返家 , https://udn.com/news/story/7320/7177318?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:22:07 , udn , 北市信義區崇德街新建工程日前施工釀道路坍塌，影響周邊民宅並緊急撤離住戶，經路面灌漿、基地內灌水等緊急處置，台北市土木技師... , https://udn.com/news/story/7320/7177318?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:22:28 , udn , 影／陳歐珀強調未與詐團掛鉤 徐巧芯嗆退選：檢調應查 , https://udn.com/news/story/6656/7177316?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:22:39 , udn , 民進黨宜蘭立委陳歐珀被爆料，服務處、車子都是im.B詐騙集團主嫌曾國緯提供，陳歐珀今天出面向社會大眾鞠躬道歉，但澄清「絕... , https://udn.com/news/story/6656/7177316?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:23:00 , udn , 策展30年全記錄 林宜標分享甘苦談：一生做對一件事即功德圓滿 , https://udn.com/news/story/7266/7177295?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:23:10 , udn , 時藝多媒體總經理、資深策展人林宜標濃縮34年策展經驗，寫成《開展・藝術商業特展大解密：台灣展演20年全記錄》一書，擇於今... , https://udn.com/news/story/7266/7177295?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:23:31 , udn , 公媳不倫產子該叫爸爸還是阿公？亂倫爭產剪不斷理還亂 , https://udn.com/news/story/7266/6284415?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:23:41 , udn , 多年前台中有位賴姓公公和媳婦發生不倫還生下小孩，這孩子該叫媳婦的公公是爸爸還是阿公？媳婦為了爭產跟婆婆鬧上法庭，如今公公和媳婦生的孩子，年滿18歲繼承了5億元房產，遭擔任地政士助理的夏姓男子帶去登記結婚，2小時就墜樓身亡，離奇案情加上複雜的身世，讓多年前一家人因亂倫撕破臉的案件再受矚目。 , https://udn.com/news/story/7266/6284415?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:24:02 , udn , 下班尖峰高雄山區平地大雨狂瀉 中央豪雨特報示警 , https://udn.com/news/story/7327/7177290?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:24:13 , udn , 梅雨鋒面南下，中央氣象局在今天下午5時許終於對久旱無雨的台南市、高雄市發布豪雨特報，由於正值下班尖峰時間，不少機車族只好... , https://udn.com/news/story/7327/7177290?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:24:34 , udn , 陳歐珀疑捲im.B詐騙案風波 民進黨：廉政會儘速處理 , https://udn.com/news/story/6656/7177288?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:24:44 , udn , 宜蘭縣民進黨立委陳歐珀近來疑似捲入im.B詐騙案風波，民進黨宜蘭縣議會黨團今天下午發布聲明，指地方基層及縣民對陳歐珀有質... , https://udn.com/news/story/6656/7177288?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:25:05 , udn , 鹿港天后宮今天又淹水 盼排水整治一併納入百年整修計劃 , https://udn.com/news/story/7325/7177282?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:25:16 , udn , 國定古蹟彰化鹿港天后宮今天又淹水了，下午雖雨勢不大，天后宮的正殿前丹墀竟淹水，懷疑與當地排水系統有關，文化部文資局目前正... , https://udn.com/news/story/7325/7177282?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:25:36 , udn , 519水災受災戶可申請救助金 新竹縣提供住戶淹水救助 , https://udn.com/news/story/7324/7177283?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:25:47 , udn , 新竹縣因鋒面來襲今晨出現短延時強降雨，單日累積雨量突破350毫米，已達大豪雨等級，新竹縣多處區域出現積淹水，新竹縣政府除... , https://udn.com/news/story/7324/7177283?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:26:08 , udn , 影／碰碰車？疑天雨視線差8車連環撞 國1南下台中段回堵3公里 , https://udn.com/news/story/7320/7177285?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:26:18 , udn , 豪雨襲台，今天下午3點多，國道一號南下165.2公里處台中段，發生3起車禍，造成8輛車碰撞，一度造成車流回堵3公里，塞至... , https://udn.com/news/story/7320/7177285?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:26:39 , udn , 呂玉玲邀聯合論壇象徵「藍白合」 蔡壁如回這5字 , https://udn.com/news/story/123475/7177284?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:26:49 , udn , 國民黨立委第5選區（平鎮、龍潭）由現任立委呂玉玲及市議員黃敬平一同黨內初選，呂今邀前立委蔡壁如及議員舒翠玲舉辦女力論壇，... , https://udn.com/news/story/123475/7177284?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:27:41 , udn , 林淑雅中捷事故罹難 友人發起靜默繞中市府追悼1小時 , https://udn.com/news/story/7325/7177280?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:27:51 , udn , 台中捷運事故釀1死10傷，靜宜大學法律系助理教授林淑雅在意外中罹難。林淑雅生前友人、社運工作者楊宗澧今天發起「靜默繞行市... , https://udn.com/news/story/7325/7177280?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:31:55 , udn , 海邊玩穿布料超少比基尼被請離開 正妹怒嗆「老女人嫉妒我」惹全網開酸 , https://udn.com/news/story/6810/7176836?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:32:05 , udn , 澳洲一名成人網紅到海邊玩耍時穿上性感的比基尼大秀火辣身材，不過她卻遇到一名女子「請她離開」，讓她氣得發影片回嗆。 , https://udn.com/news/story/6810/7176836?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:32:26 , udn , 菲律賓副總統薩拉．杜特蒂退黨 聲明批評「政治權力遊戲」 , https://udn.com/news/story/6809/7177322?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:32:37 , udn , 彭博新聞19日報導，菲律賓前總統杜特蒂的女兒、現任副總統薩拉．杜特蒂（Sara Duterte）退出了當初打贏選戰的政黨... , https://udn.com/news/story/6809/7177322?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:32:58 , udn , 信義區天坑影響周邊民宅 撤離10住戶今晚9點可返家 , https://udn.com/news/story/7323/7177318?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:33:29 , udn , 影／陳歐珀強調未與im.B詐團掛鉤 徐巧芯嗆退選：檢調應查 , https://udn.com/news/story/6656/7177316?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:34:00 , udn , 近來不只日股強 「這國股市」也準備改寫歷史新高 , https://udn.com/news/story/6811/7177314?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:34:11 , udn , 美國債務上限談判出現進展，德國通膨略有降溫跡象，激勵投資人進場購買風險較高的資產，德國DAX指數19日盤中逼近歷史新高。 , https://udn.com/news/story/6811/7177314?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:37:50 , udn , 女誤點1飲料跑6次廁所 自嘲：根本是「浣腸藥」等級 , https://udn.com/news/story/120912/7176848?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:38:01 , udn , 玫瑰花不僅外觀美麗，泡成花茶還有促進腸胃蠕動的功效，不過喝多了恐會腹瀉。日前一名女網友表示，她平時不買飲料，買了一杯玫瑰茶後，沒注意到上面的「飲用提醒」，結果已經跑了6次廁所，讓她直呼「這飲料根本是浣腸藥吧」。 , https://udn.com/news/story/120912/7176848?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:50:21 , udn , 屏科動土周春米向中央爭取設科研中心 提升產業量能 , https://udn.com/news/story/7327/7177370?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:50:32 , udn , 屏東科學園區今舉行動土祈福暨招商典禮，行政院長陳建仁、前院長老縣長蘇貞昌、屏東縣長周春米、國科會主委吳政忠與多位科技產業... , https://udn.com/news/story/7327/7177370?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:50:52 , udn , 勵志17歲女學員尋2弟 衛福部：安置同個機構 , https://udn.com/news/story/7320/7177320?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:51:03 , udn , 矯正署勵志中學一名17歲女學員與2弟弟遭安置後失去聯繫，衛福部今天表示，2名弟弟在同一個機構「沒有分開」，母親也有前往探... , https://udn.com/news/story/7320/7177320?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:51:24 , udn , 女把及腰長髮剪成短髮 6年男友氣炸要分手還罵「有病嗎？」 , https://udn.com/news/story/7272/7176865?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:51:35 , udn , 「感謝髮型設計師，讓我看清和我交往6年的男友！」一名女網友在網路上發文，透露日前把及腰長髮剪成露耳短髮，男友發現後卻馬上暴怒，聲稱自己是長髮控，不能接受女友剪短髮，所以決定要分手，而貼文曝光後也掀起討論。 , https://udn.com/news/story/7272/7176865?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:51:56 , udn , 屏東勝利星村再造明日之星 園區預計明年全區開放 , https://udn.com/news/story/7327/7177354?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:52:06 , udn , 行政院長陳建仁今南下出席屏東科學園區動土典禮，會後和縣長周春米、文化部長史哲等人一同到屏東市勝利星村，品嘗在地農特產製作... , https://udn.com/news/story/7327/7177354?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:52:27 , udn , 參加面試後婉拒工作…男竟被公司討回咖啡錢 網怒：也太小氣 , https://udn.com/news/story/6812/7177331?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:52:38 , udn , 「上週你那杯咖啡是6.50元（新加坡幣，約新台幣147元）...」新加坡一名男子在社交媒體上說，最近找工作時參加了一個面試，地點在一家咖啡廳，他事後沒有接受這份工作，沒想到對方竟然發簡訊過來，要他付買咖啡的錢... , https://udn.com/news/story/6812/7177331?from=udn-ch1_breaknews-1-0-news
2023-05-19 20:59:10 , udn , 影／疑天雨視線差8車連環撞 國1南下台中段回堵3公里 , https://udn.com/news/story/7320/7177285?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:20:11 , udn , 會考新竹市5346名考生周末應試 考場周邊暫停施工 , https://udn.com/news/story/7324/7177425?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:20:21 , udn , 112年國中教育會考將於明、後天登場，竹苗考區在新竹市共設5處考場，將有5346名考生應試，新竹市長高虹安今天一早到多處... , https://udn.com/news/story/7324/7177425?from=udn-ch1_breaknews-1-0-news
2023-05-19 21:20:42 , udn , 雷雨、強降雨持續轟炸 7縣市晚間發布豪雨特報 , https://udn.com/news/story/7266/7177402?from=udn-ch1_breaknews-1-0-news
