2023-04-25 00:00:54 , udn , 中職／黃保羅「開箱」1.2局失5分 味全龍曹祐齊贏了娃娃兵之戰 , https://udn.com/news/story/7001/7120506?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:48:10 , udn , COVID-19自5月1日起從第5類法定傳染病改為第4類，牽動部分防疫保單理賠條件，不過產險業坦言，理賠高峰已過、加上保... , https://udn.com/news/story/7239/7122357?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:48:18 , udn , 中央流行疫情指揮中心成立三年多，今宣布在5月1日解編，防疫期間諸多疫苗、抗病毒藥物、快篩等等EUA（緊急使用授權）該何去... , https://udn.com/news/story/7314/7122402?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:48:31 , udn , 去過「天使的眼淚」嘉明湖嗎？ 新版登山證書開始申請 , https://udn.com/news/story/7266/7122365?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:48:38 , udn , 指揮中心終退場打幾分？ 王必勝： 不適合由我打分數 , https://udn.com/news/story/6656/7122401?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:48:41 , udn , 台東嘉明湖被稱為「天使的眼淚」，嘉明湖步道也是熱門登山步道，是許多登山客夢想一定要去的高山湖泊。台東林管處109年推出限... , https://udn.com/news/story/7266/7122365?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:48:49 , udn , 歷時三年多的疫情指揮中心將於5月1日退場，從指揮中心第一天就在團隊內的現任指揮官王必勝，被問及為防疫打幾分時表示，「這不... , https://udn.com/news/story/6656/7122401?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:49:02 , udn , 母親節蛋糕拚顏值！「玫瑰千層、花形杯子蛋糕」超美 , https://udn.com/news/story/7270/7122362?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:49:12 , udn , 母親節送禮要討媽媽歡心，外觀典雅吸睛的「造型蛋糕」是慶祝母親節的首選，精緻的「甜點禮盒」也是近期送禮新趨勢，像是達克瓦茲... , https://udn.com/news/story/7270/7122362?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:49:33 , udn , 新冠改類降級 實名制、防疫險之亂...你記得多少？細數1197天防疫大事記 , https://udn.com/news/story/7314/7122319?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:49:40 , udn , 每顆只要20元！ 南投8千顆高麗菜開放自採「只到明天 」 , https://udn.com/news/story/7325/7122390?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:50:11 , udn , 國安局：大陸對台貿易調查可能延至明年二合一大選前 , https://udn.com/news/story/10930/7122387?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:50:34 , udn , 桃園第5選區綠民調呂玉玲回應了 藍3人：快定日期協調 , https://udn.com/news/story/123475/7122352?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:50:42 , udn , 藝人方芳：祖國高鐵一等座 都比「台灣省」高鐵商務座舒服 , https://udn.com/news/story/7332/7122385?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:51:18 , udn , 影／侯友宜總質詢提前至4/27 市議會藍綠喊叫中通過 , https://udn.com/news/story/7323/7122418?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:51:28 , udn , 新北市議會下午開議，新北市議會國民黨團提案發動議事日程變更，將市政總質詢日程拉前，欲讓新北市長侯友宜能在5月中下旬順利被... , https://udn.com/news/story/7323/7122418?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:51:49 , udn , 找人代筆造假論文？法務部長女兒考上MIT 南韓人怒發起「落榜運動」 , https://udn.com/news/story/6812/7122292?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:51:59 , udn , 南韓法務部長韓東勳的女兒傳出考上美國麻省理工學院（MIT），但遭質疑使用造假論文等，旅居美國的韓人社群發起「落榜運動」，... , https://udn.com/news/story/6812/7122292?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:52:07 , udn , 新冠肺炎改類！回顧2019年爆發那一天 1197天防疫「寫歷史」 , https://udn.com/news/story/7314/7122316?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:52:20 , udn , 旺宏首季每股虧損0.19元 為27季來首見 力拚本季轉盈 , https://udn.com/news/story/7238/7122407?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:52:30 , udn , 記憶體廠旺宏 (2337)今天開法說會，公布首季自結財報，受到提列庫存跌價損失及產能利用率下滑等影響，毛利率季減9個百分... , https://udn.com/news/story/7238/7122407?from=udn-ch1_breaknews-1-0-news
2023-04-25 17:53:52 , udn , 中職／5星級傳球碰上5星級撲壘 林哲瑄再看影片也說不容易 , https://udn.com/news/story/7001/7122398?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:03:07 , udn , 徒步環台報案遭跟蹤 企鵝妹：這傢伙跟我4個小時了 , https://udn.com/news/story/7320/7122462?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:03:18 , udn , 韓國Twitch實況主，暱稱「企鵝妹」的柳允進挑戰30天徒步環台，今天走到東北角時報案，向警方說遭男子跟蹤，「這傢伙已經... , https://udn.com/news/story/7320/7122462?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:03:38 , udn , 瓜地馬拉總統：中華民國國花國旗應在聯合國閃耀 , https://udn.com/news/story/6656/7122454?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:03:49 , udn , 蔡英文總統今天下午與副總統賴清德會晤瓜地馬拉總統賈麥岱，賈麥岱表示，世界必須要維持且擴大對台灣主權獨立自主的承認與支持。 , https://udn.com/news/story/6656/7122454?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:04:09 , udn , BUG票不認了！ ANA 道歉宣布「取消並全額退費」 , https://udn.com/news/story/6811/7122450?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:04:20 , udn , 日前日本全日空（ANA）越南網站出錯，出現大量便宜的頭等艙機位，引發消費者搶購票，原本外界預期ANA會認了損失，但今天ANA發布公告，稱因為網站技術出錯，會全數退還費用，也等於消費者期待的廉價頭等艙機票落空。 , https://udn.com/news/story/6811/7122450?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:04:40 , udn , 日職／宋家豪下二軍調整 中繼1局飆2K無失分 , https://udn.com/news/story/7001/7122373?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:04:51 , udn , 旅日樂天金鷲隊投手宋家豪昨天被下放二軍，今天二軍中繼登板，投1局讓打者3上3下，投出2次三振無失分，球隊終場6比2擊敗養... , https://udn.com/news/story/7001/7122373?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:05:11 , udn , 這根本不是廣告！陳柏霖帥穿潮鞋帶你玩遍東京 深入「巷仔內」景點 , https://udn.com/news/story/7270/7122441?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:05:22 , udn , 自詡為日本通的你，角川武藏野博物館、澀谷EST和江之浦測候所都去過了嗎？New Balance這次就和品牌摯友兼ANOW... , https://udn.com/news/story/7270/7122441?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:05:42 , udn , 台灣好行縱谷花蓮線 5月1日轉型成郵輪式公車 , https://udn.com/news/story/7266/7122439?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:05:53 , udn , 花東縱谷國家風景區管理處與太魯閣客運合作，將台灣好行縱谷花蓮線轉型為郵輪式公車，於5月1日上路。有別於一般到站即離的傳統... , https://udn.com/news/story/7266/7122439?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:06:13 , udn , 民進黨：藍搭台讓侯友宜落跑選總統 郭台銘又被耍了 , https://udn.com/news/story/123307/7122437?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:06:24 , udn , 民進黨發言人林楚茵今天表示，國民黨因為新北市長侯友宜民調持續下探，新北市議會表決修改議程，將總質詢提前，創下絕無僅有的議... , https://udn.com/news/story/123307/7122437?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:06:44 , udn , 中職／王威晨要延續父親遺愛 籌辦王光輝棒球發展計畫 , https://udn.com/news/story/7001/7122435?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:06:55 , udn , 中職退役名將王光輝前年8月底過世，中信兄弟隊球星王威晨與家人一直都有計劃，以父親的名義回饋基層棒球，今年將規劃「王光輝棒... , https://udn.com/news/story/7001/7122435?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:07:16 , udn , 印度「止咳毒漿」又出現 半年來多國孩童服用身亡 , https://udn.com/news/story/6809/7122431?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:07:26 , udn , 世界衛生組織（WHO）25日表示，在位於西太平洋的密克羅尼西亞及馬紹爾群島上，發現一批遭汙染的印度製止咳糖漿。過去半年來... , https://udn.com/news/story/6809/7122431?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:07:47 , udn , 中職／2天傷了3投手後…桃猿本周啟用林子崴、雷法先發 , https://udn.com/news/story/7001/7122429?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:07:57 , udn , 樂天桃猿隊上周在兩天內折損2位先發投手、1位後援投手，戰力拉警報，明天啟用左投林子崴先發，另一洋投雷法也會在本周升上一軍... , https://udn.com/news/story/7001/7122429?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:08:18 , udn , 安倍岸田前車之鑑 金正恩專屬「防彈少年團」裝備升級 , https://udn.com/news/story/6809/7122428?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:08:28 , udn , 南韓「朝鮮日報」網站25日報導，有鑑於日本前首相安倍晉三遇刺身亡以及現任首相岸田文雄日前在街頭遭投擲爆裂物，北韓領導人金... , https://udn.com/news/story/6809/7122428?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:08:49 , udn , 王國材呼籲大陸釋觀光善意 旅宿業者：別踢皮球 , https://udn.com/news/story/7314/7122427?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:09:00 , udn , 針對旅遊業者喊鬆綁大陸禁團令，先開放台灣旅遊團到大陸話題，交通部長王國材上午呼籲中國針對禁自由行和團客來台有善意回應，王... , https://udn.com/news/story/7314/7122427?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:09:20 , udn , 教育裡最弱勢的一群待看見 南市議員為特教生爭權益 , https://udn.com/news/story/6885/7122485?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:09:20 , udn , 尹錫悅「免下跪說」惹議 南韓總統府：亟需安全聯盟 , https://udn.com/news/story/6809/7122413?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:09:30 , udn , 台南市議員蔡麗青、邱昭勝今天舉行特教生權益座談會，強調特教生是教育裡最困難的一塊，最弱勢的一群，更是我們應該重視、並優先... , https://udn.com/news/story/6885/7122485?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:09:31 , udn , 南韓總統尹錫悅關於前殖民國日本不需「下跪道歉」以改善關係的評論引發巨大爭議。尹錫悅辦公室澄清，在亟需安全聯盟之際，他不接... , https://udn.com/news/story/6809/7122413?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:09:51 , udn , 北市斥資千萬買「神奇機台」全堆倉庫 挨批浪費公帑 , https://udn.com/news/story/7323/7122486?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:09:51 , udn , 套餐84折、新品9折！bb.q炸雞慶母親節 加碼抽AirPod3 , https://udn.com/news/story/7270/7122425?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:10:01 , udn , 北市府因應疫情，前年6月推「市場實聯分流管理資訊站」，斥資千萬元購置245台，兼具實聯制、量體溫等多功能用途，前市長柯文... , https://udn.com/news/story/7323/7122486?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:10:02 , udn , 迎接母親節，來自韓國的連鎖炸雞「bb.q CHICKEN」自即日起推出3款韓式料理，包括有「五花肉肉包起來」、「培根奶奶... , https://udn.com/news/story/7270/7122425?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:10:22 , udn , NBA／主場球迷高呼MVP 巴特勒力挺兄弟：安比德才是 , https://udn.com/news/story/7002/7122444?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:10:32 , udn , 巴特勒（Jimmy Butler）上演不可思議的56分瘋狂之夜，帶領公鹿3比1聽牌，邁阿密主場響起了滿滿地「MVP呼聲」。

不過對於這樣的「MVP呼聲」，巴特勒反而是提到了自己的好兄弟安比德（J , https://udn.com/news/story/7002/7122444?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:11:24 , udn , 旺宏首季每股虧損0.19元 為27季來首見力拚本季轉盈 , https://udn.com/news/story/7253/7122407?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:11:54 , udn , BUG票不認了！ ANA道歉宣布「取消並全額退費」 , https://udn.com/news/story/6811/7122450?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:11:54 , udn , 指揮中心解編EUA怎麼辦？ 王必勝給答案 , https://udn.com/news/story/7314/7122402?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:14:58 , udn , 經營權之爭出現轉折？泰山6點將緊急舉行重大訊息記者會 , https://udn.com/news/story/7241/7122405?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:15:08 , udn , 泰山（1218）經營權之爭出現新進度？泰山緊急向台灣證券交易所登記，將於傍晚６時舉行重大訊息記者會。 , https://udn.com/news/story/7241/7122405?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:15:19 , udn , 今晚起東北季風增強 北台灣明19度 雨勢偏大區域出爐 , https://udn.com/news/story/7266/7122508?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:15:29 , udn , 東北季風增強，中央氣象局表示，今晚到明天上半天，北部、東半部、中南部山區都有降雨情況，特別是中南部山區雨勢可能偏大，明天... , https://udn.com/news/story/7266/7122508?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:15:50 , udn , 特斯拉中國開放充電網路 比亞迪、蔚來、理想等都可充 , https://udn.com/news/story/7332/7122492?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:16:01 , udn , 趕在「五一」假期出行高峰前夕，特斯拉官方25日正式宣布在中國大陸面向部分非特斯拉品牌新能源車輛試點開放充電站。首批試點開... , https://udn.com/news/story/7332/7122492?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:16:21 , udn , MLB／作客對老東家洋基開轟遭球迷怒罵 蓋洛：無關緊要啦 , https://udn.com/news/story/6999/7122382?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:16:32 , udn , 重砲手蓋洛（Joey Gallo）前年轉戰洋基後水土不服，洋基去年季中認賠，將他交易至道奇。本季他轉戰雙城後，有復活趨勢，今天面對洋基擊出陽春砲，卻遭洋基迷辱罵。

雙城先發投手葛雷（Sonny  , https://udn.com/news/story/6999/7122382?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:16:52 , udn , YA！最快樂的觸身球 想贏的成晉想到有分數就開心 , https://udn.com/news/story/7001/7122489?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:17:03 , udn , 樂天桃猿隊外野手成晉收穫最快樂的觸身球，23日挨了球吻後，笑嘻嘻喊「ya」的畫面讓球迷看了直呼可愛，他賽後也收到家人傳來... , https://udn.com/news/story/7001/7122489?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:17:54 , udn , 外資大賣台股逾200億元 這檔遭外資賣最多 , https://udn.com/news/story/7251/7122484?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:18:04 , udn , 台股今（25）日重挫，終場收15370.37點，下跌256.14點，三大法人賣超257.77億元，外資賣超202.92億... , https://udn.com/news/story/7251/7122484?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:18:18 , udn , 合庫AMC董座蔡見興請辭 , https://udn.com/news/story/7243/7122519?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:18:29 , udn , 據了解，合庫AMC董事長蔡見興已向合庫金、財政部提出辭呈，並已請辭獲准。 , https://udn.com/news/story/7243/7122519?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:18:50 , udn , 藍黨團批組改為政治酬庸 人總：政務任用只是選項之一 , https://udn.com/news/story/6656/7122517?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:19:00 , udn , 行政院推動組改，擬將部分增設的三級機關首長設為「常務及政務雙軌制」。國民黨立法院黨團今批評，修法放寬恐衝擊文官體系，政治... , https://udn.com/news/story/6656/7122517?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:19:21 , udn , 年薪2千萬美元當家主播遭解聘 公告前10分鐘才被通知 , https://udn.com/news/story/6813/7122516?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:19:31 , udn , 美國福斯新聞台當家新聞節目主持人卡爾森（Tucker Carlson）24日遭到宣布閃電解聘，華爾街日報報導，福斯老闆梅... , https://udn.com/news/story/6813/7122516?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:20:28 , udn , 便宜頭等艙掰了！ANA不認BUG票 道歉宣布「取消並全額退費」 , https://udn.com/news/story/6811/7122450?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:21:19 , udn , 中職／龍隊洋投猛威爾二軍投7局先發勝 等機會上一軍 , https://udn.com/news/story/7001/7122494?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:21:29 , udn , 中職二軍例行賽味全龍隊洋投猛威爾今天先發7局失1分好投壓制，率隊以4比3擊敗台鋼雄鷹。昨天龍隊總教練葉君璋受訪被問起猛威... , https://udn.com/news/story/7001/7122494?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:21:50 , udn , ANA頭等艙「BUG票」翻盤不認帳？ 台灣分公司回應了 , https://udn.com/news/story/7270/7122524?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:22:00 , udn , ANA全日空航空越南官網17日疑因系統出問題，售出「BUG票」，雅加達到紐約等商務艙來回機票僅1萬多元，至少20多萬元的... , https://udn.com/news/story/7270/7122524?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:22:21 , udn , 雙語政策惹議 陳建仁：沒要將英語列國家第二語言 , https://udn.com/news/story/6656/7122523?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:22:31 , udn , 立法院明天將審查「雙語國家發展中心設置條例草案」，引發爭議。行政院長陳建仁今天表示，政府並非要將英語列為國家第二語言，而... , https://udn.com/news/story/6656/7122523?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:22:52 , udn , 富士康新事業總部鄭州掛牌  涵蓋電動汽車和機器人兩大領域 , https://udn.com/news/story/7333/7122518?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:23:03 , udn , 海集團旗下在大陸的富士康新事業總部25日在河南省鄭州市掛牌成立，鴻海董事長劉揚偉出席參加，新事業總部涵蓋範圍包括電動汽車... , https://udn.com/news/story/7333/7122518?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:23:23 , udn , 遭立委揭黑幕 合庫AMC董座蔡見興請辭 , https://udn.com/news/story/6656/7122519?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:23:54 , udn , 高雄拒檢休旅車逃17小時落網 吞公共危險加5萬元罰單 , https://udn.com/news/story/7320/7122520?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:24:04 , udn , 高雄市鼓山警分局員警昨晚10時許盤查一輛白色休旅車，駕駛卻拒檢逃逸，警方持甩棍猛擊玻璃，仍被他逃上高速公路，今下午循線找... , https://udn.com/news/story/7320/7122520?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:25:27 , udn , 今晚變天迎雨！北台灣低溫見「1字頭」 降雨熱區出爐 , https://udn.com/news/story/7266/7122508?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:26:59 , udn , 中職／YA！最快樂的觸身球 想贏的成晉想到有分數就開心 , https://udn.com/news/story/7001/7122489?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:29:01 , udn , 白晝大清查69家當鋪 三重、蘆洲大動作掃蕩幫派場所 , https://udn.com/news/story/7315/7122483?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:29:12 , udn , 鑒於土城區的當鋪因黑道糾紛接連遭槍擊，新北市三重、蘆洲警分局今天下午同步擴大臨檢64家當鋪、撞球店、棋牌社、中古車行、宮... , https://udn.com/news/story/7315/7122483?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:30:03 , udn , 「這傢伙跟我4小時」企鵝妹環台遭尾隨 怪男一舉動被警抓了 , https://udn.com/news/story/7320/7122462?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:30:08 , udn , 中職／台灣水果全世界第一 桃猿洋投雷法：鳳梨最讚！ , https://udn.com/news/story/7001/7122535?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:30:18 , udn , 樂天桃猿隊本周將會啟用古巴籍洋投雷法，他從3月23日抵台，已經在台灣待了一個月，對於食物逐漸適應，最愛的是水果，大讚：「... , https://udn.com/news/story/7001/7122535?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:30:39 , udn , 拜登拚連任／俄烏戰對拜登弊大於利 選舉成敗將決定烏克蘭結局？ , https://udn.com/news/story/6813/7122220?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:30:49 , udn , 美國媒體上周傳出，拜登總統最快本周二（25日）宣布競選連任。拜登對此早有意願，第一夫人吉兒拜登博士也對外坦承此事，就只差明確宣布而已。拜登爭取續坐白宮寶座，最受外界矚目的問題應該就是俄烏戰，這場戰爭能幫拜登順利連任嗎？或者換個角度觀察，拜登即將投入的連任選戰，是否影響俄烏戰走向，或甚至決定此戰終局？ , https://udn.com/news/story/6813/7122220?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:31:10 , udn , 大陸全面實現不動產統一登記 , https://udn.com/news/story/7333/7122534?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:31:20 , udn , 大陸自然資源部部長王廣華，25日在全國自然資源和不動產確權登記工作會議上宣布，全面實現不動產統一登記。10年來，全大陸累... , https://udn.com/news/story/7333/7122534?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:31:41 , udn , 影／布娃娃老婆「生病」？男子著急叫救護車「不要她死」 , https://udn.com/news/story/6810/7122295?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:31:51 , udn , 哥倫比亞一名男子失戀後單身多年，後來愛上「布娃娃」並跟她「結婚生子」。不過近期傳出男子的妻子「身體微恙」，讓男子緊張的叫救護車將妻子送醫急救。 , https://udn.com/news/story/6810/7122295?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:32:12 , udn , 元宇宙退燒…祖克柏改瘋AI？分析師調侃：臉書又要改名「MetAI」 , https://udn.com/news/story/6811/7122531?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:32:22 , udn , 臉書創辦人祖克柏18個月前重押元宇宙（metaverse），不惜將公司名稱改為「Meta」。如今元宇宙退燒，有華爾街研究... , https://udn.com/news/story/6811/7122531?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:33:13 , udn , 20萬頭等艙「BUG票」翻盤不認帳？ ANA台灣分公司回應了 , https://udn.com/news/story/7270/7122524?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:39:07 , udn , 人妻外遇男上司私處取名「amazing棒」  夫怒告求償獲賠30萬 , https://udn.com/news/story/7320/7122561?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:39:18 , udn , 新北市一名在物流公司當業務的吳姓男子，與其已婚陳姓女下屬發生婚外情，兩人常用通訊軟體談情說愛，陳姓女下屬還幫吳男私密處取... , https://udn.com/news/story/7320/7122561?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:39:38 , udn , 染疫金公投送審 謝國樑：若通過會積極規劃辦理 , https://udn.com/news/story/7328/7122543?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:39:49 , udn , 民進黨發起「要求市府立即訂定染疫慰問金發放辦法」公投，今天將提案人名冊送交基隆市政府審查。市長謝國樑說，假如最後通過，市... , https://udn.com/news/story/7328/7122543?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:40:09 , udn , 中國五一連假亂象 旅宿業片面毀約後拉高房價出售 , https://udn.com/news/story/7332/7122114?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:40:20 , udn , 中國五一長假將至，預計帶動中國民眾國內旅遊潮。然而在需求暴增的情形之下，各地陸續傳出旅宿業為了賺更多，片面取消旅客的預約... , https://udn.com/news/story/7332/7122114?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:40:40 , udn , 中捷2周年比「YA」搭車免費 盧秀燕：旅客滿意度破9成 , https://udn.com/news/story/7325/7122551?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:40:51 , udn , 台中捷運通車2周年，中捷特別舉行慶祝活動，民眾今僅需比「YA」刷卡，即可免費搭乘捷運；市長盧秀燕說，今是中捷2週年，今年... , https://udn.com/news/story/7325/7122551?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:41:11 , udn , 台中第5選區費芯翻版？ 藍營協調最慢5月底決定人選 , https://udn.com/news/story/6656/7122550?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:41:22 , udn , 台中市立委第五選區國民黨初選，前立委沈智慧、黃健豪今天下午協調3小時，兩人堅持參加初選，但對初選方式採全民調或加計黨員投... , https://udn.com/news/story/6656/7122550?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:42:06 , udn , 為民主挺身而出！美國總統拜登宣布 將在2024年大選爭取連任 , https://udn.com/news/story/6813/7122562?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:42:16 , udn , BBC報導，美國總統拜登剛剛已經在宣傳影片證實，自己將在2024年參選連任。 , https://udn.com/news/story/6813/7122562?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:42:44 , udn , 耗時十年 大陸全面實現不動產統一登記 , https://udn.com/news/story/7333/7122534?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:45:47 , udn , 富士康新事業總部鄭州掛牌 涵蓋電動車和機器人兩大領域 , https://udn.com/news/story/7333/7122518?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:48:07 , udn , 小馬可仕下週訪華府 菲駐美大使：可能討論台海議題 , https://udn.com/news/story/6809/7122460?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:48:17 , udn , 菲律賓駐美大使羅慕德斯今天表示，菲律賓總統小馬可仕下週出訪華府，可能會和美國總統拜登討論台海緊張情勢，但會談焦點將放在貿... , https://udn.com/news/story/6809/7122460?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:48:38 , udn , 聯華食品大火 第一保、國泰世紀產險涉保險理賠責任 , https://udn.com/news/story/123489/7122563?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:48:49 , udn , 聯華食品彰化廠今天大火，釀嚴重死傷。金管會今天表示，初步調查此事件牽涉2家產險業者理賠責任，分別為第一產險承保商業火險，... , https://udn.com/news/story/123489/7122563?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:49:09 , udn , 礦石稅超徵花蓮縣府8案全敗 已花400萬打官司將提再審 , https://udn.com/news/story/7328/7122574?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:49:20 , udn , 花蓮縣府2016年新訂礦石稅自治條例，因超過漲幅30%上限，業者提起8件訴訟，縣府全敗。地方稅務局長呂玉枝今天在多位縣議... , https://udn.com/news/story/7328/7122574?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:49:40 , udn , 雀巢漲價抵銷通膨壓力 Q1銷售額成長優於預期 , https://udn.com/news/story/6811/7122495?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:49:51 , udn , 瑞士食品集團雀巢（Nestle）今天公布財報，第一季銷售額優於預期，主要受惠2因素，一是價格調漲抵銷通貨膨脹帶來的壓力，... , https://udn.com/news/story/6811/7122495?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:50:11 , udn , 岳母玩當沖賠錢借高利貸 叫他辦信貸「以債還債」補無底洞  , https://udn.com/news/story/7272/7121684?from=udn-ch1_breaknews-1-0-news
2023-04-25 18:50:22 , udn , 家家真的有本難念的經！ , https://udn.com/news/story/7272/7121684?from=udn-ch1_breaknews-1-0-news
