2023-04-02 00:26:41 , udn , 殺破狼週運勢／金牛感情感到甜蜜 射手工作身價水漲船高　 , https://udn.com/news/story/7268/7048130?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:47:17 , udn , 香港律政司司長林定國表示，就《基本法》23條立法是港府的憲制責任，而這個責任一定要負，他希望立法方面今年內會有成績，但由... , https://udn.com/news/story/7331/7073634?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:51:02 , udn , 命運讓姊弟台灣團聚 烏克蘭護理師喊話：感謝給機會生活下去 , https://udn.com/news/story/120912/7073617?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:51:12 , udn , 來自烏克蘭的護理師Sia，目前在中研院進行實習計畫，弟弟也在台灣就讀陽明交通大學。如今已經來台灣幾個月了，Sia非常適應這裡的新生活，同時感謝台灣願意給他們繼續好好生活下去的機會，也希望台灣可以持續支持烏克蘭。 , https://udn.com/news/story/120912/7073617?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:51:33 , udn , 男子登屋我尾山心臟痛冒冷汗 台中消防隊員救下山 , https://udn.com/news/story/7320/7073647?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:51:43 , udn , 1行4人今天到台中市和平區登屋我尾山，其中62歲林姓男子突然心臟痛冒冷汗，台中市消防局獲報派隊員上山，陪同林男下山送醫治... , https://udn.com/news/story/7320/7073647?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:55:07 , udn , 「一天工時只剩3小時！」 阿姆斯特丹性工作者抗議政府新規 , https://udn.com/news/story/6812/7073629?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:57:00 , udn , 太魯閣號事故二週年 家屬見殘破車廂仍難過拭淚 , https://udn.com/news/story/7266/7073653?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:57:10 , udn , 太魯閣號事故發生二週年，台鐵局在楊梅富岡台鐵機埸設置了紀念園區，將事故的二節車廂陳列在園區內作為警惕，並在今天舉行040... , https://udn.com/news/story/7266/7073653?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:57:31 , udn , 鍾南山談中國防疫：建議可不再戴口罩 , https://udn.com/news/story/7332/7073638?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:57:41 , udn , 中國傳染病學專家鍾南山日前表示，隨著中國COVID-19防疫情勢的變化，戴口罩已經「不適宜作為強制措施」。因此進入4月以... , https://udn.com/news/story/7332/7073638?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:58:02 , udn , 為什麼美國人離不開中國app？中國公司「刺繡」策略擄獲西方Z世代 , https://udn.com/news/story/7086/7073646?from=udn-ch1_breaknews-1-0-news
2023-04-02 17:58:12 , udn , 美中關係僵持不下，美國人卻越來越離不開中國開發的App！《華爾街日報》指出，因為這些中國公司採用「刺繡」戰法，才攻佔美國人的手機。 , https://udn.com/news/story/7086/7073646?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:03:04 , udn , PLG／破紀錄卻動氣 林書豪：心裡不會太舒服 , https://udn.com/news/story/7002/7073658?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:03:14 , udn , 高雄17直播鋼鐵人隊今天「踢館」成功，在林書豪傳出破聯盟紀錄16助攻外帶25分領軍下以97：87擊敗福爾摩沙台新夢想家隊... , https://udn.com/news/story/7002/7073658?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:06:01 , udn , 中職／23號專屬恰式精神 辜董爆：買球隊就是被他感動 , https://udn.com/news/story/7001/7073662?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:06:11 , udn , 中信兄弟隊的23號從今天開始專屬於「恰恰」彭政閔，洲際棒球場本壘後方高掛「23號」燈箱，向這位隊史傳奇球星致敬，中國信託... , https://udn.com/news/story/7001/7073662?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:09:01 , udn , 浙江海面突漂浮「中華」等名牌香煙 漁民邊撈邊抽 , https://udn.com/news/story/7333/7073665?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:09:11 , udn , 大陸浙江溫州北麂島有漁民近日出海時，發現海上漂來大量香煙，其中不少是「中華」名牌香煙，他們立即將其打撈上船，還有漁民邊撈... , https://udn.com/news/story/7333/7073665?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:12:02 , udn , 安泰銀行登記入帳普發現金6000元 4月2日全部提前發出 , https://udn.com/news/story/123271/7073667?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:12:12 , udn , 安泰銀行（2849）宣布，全民普發現金6,000元採登記入帳安泰銀行的客戶，已全數提前在今日、4月2日完成入帳，讓客戶在... , https://udn.com/news/story/123271/7073667?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:15:00 , udn , 中職/19歲孔念恩開季先發初體驗 緊張到半夜兩點多才睡 , https://udn.com/news/story/7001/7073685?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:15:11 , udn , 富邦悍將隊19歲小將孔念恩，生涯3年首次進入開季名單，新球季首戰對決樂天桃猿隊，被總教練丘昌榮排進先發打線，他說：「雖有... , https://udn.com/news/story/7001/7073685?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:15:31 , udn , 京城銀行1日提前入帳全民普發現金6000元至登記民眾帳戶 , https://udn.com/news/story/123271/7073669?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:15:41 , udn , 京城銀行（2809）今天表示，全民普發現金6,000元登記京城銀行入帳客戶，京城銀行已在昨天、4月1日完成撥款入帳作業，... , https://udn.com/news/story/123271/7073669?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:24:00 , udn , 瑞士媒體：瑞銀併購瑞信 至多3.6萬人恐遭裁員 , https://udn.com/news/story/6811/7073687?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:24:11 , udn , 瑞士「週日報」（SonntagsZeitung）今天報導，瑞士銀行集團（UBSAG）併購瑞士信貸（Credit Suis... , https://udn.com/news/story/6811/7073687?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:24:31 , udn , 阿妹吃這些瘦成筆芯腿  營養師：這樣吃 身容易出問題 , https://udn.com/news/story/7314/7073691?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:24:42 , udn , 張惠妹（阿妹）上周在高雄巨蛋展開「ASMR」世界巡演，只見之前被「嫌胖」的她瘦成筆芯腿，穿著黑色短洋裝隨音樂盡情搖擺。阿... , https://udn.com/news/story/7314/7073691?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:25:02 , udn , 是否支持女性衛生棉免消費稅？ 網議論：性別專屬的額外開銷 , https://udn.com/news/story/120912/7073632?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:25:12 , udn , 蘇格蘭在2020年通過立法保障所有女性都可獲得免費的生理期用品，寫下世界第一，反觀台灣仍保留5%的營業稅，而目前免稅法已通過一讀，若未來順利通過將成為亞洲第一個免稅國家，對此不少網友提供不同看法。 , https://udn.com/news/story/120912/7073632?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:27:01 , udn , 馬英九在「聲生不息•寶島季」 高唱月亮代表我的心 , https://udn.com/news/story/7332/7073694?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:27:11 , udn , 前總統馬英九二日下午赴湖南廣電參訪，除了收看湖南廣電集團報導其返鄉掃墓祭祖畫面外，更和「聲生不息•寶島季」第六集錄製連線... , https://udn.com/news/story/7332/7073694?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:27:32 , udn , 減薪挺社工／漲薪卻拿不到 社工被迫薪資回捐 曝剝削手段一再進化難稽查 , https://udn.com/news/story/6656/7073476?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:27:42 , udn , 社工待遇近年來有顯著成長，但依然面對薪資回捐的剝削問題，社福機構要求社工薪水回捐手段不斷進化，高雄市社工工會秘書長郭志南說，政府以為幫社工調薪，就能解決問題，就算調整薪水，很多社工就是拿不到啊，尤其中央與地方沒有緊密政策結合，變成上有政策，下有對策，社工只有做到忍無可忍的時候，才敢站出來發聲。 , https://udn.com/news/story/6656/7073476?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:28:33 , udn , 阿妹吃這些瘦成筆芯腿 營養師：這樣吃容易讓身體出問題 , https://udn.com/news/story/7266/7073691?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:30:05 , udn , 太惡劣！男夥外人逼拍親姊裸照索400萬未遂 判刑6月確定 , https://udn.com/news/story/7321/7073671?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:30:15 , udn , 台中市劉姓男子原在大姊經營茶行工作，雙方有330萬元勞資糾紛，茶行在劉男大姊過世後，由劉男三姊經營，劉在前年間夥同外人前... , https://udn.com/news/story/7321/7073671?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:33:00 , udn , 清明連假天氣穩定多雲到晴 6日起中部以北轉濕涼 , https://udn.com/news/story/7266/7073684?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:33:10 , udn , 氣象局今天表示，清明連假期間天氣大致穩定，各地高溫約攝氏25至30度；6、7日鋒面及東北季風增強，中部以北轉濕涼，降雨範... , https://udn.com/news/story/7266/7073684?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:35:02 , udn , 阿妹演唱會瘦成筆芯腿！「無碳水」激瘦食譜曝光 營養師喊：不可能 , https://udn.com/news/story/7266/7073691?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:41:59 , udn , 中職／彭政閔背號23正式引退 路易士稱讚是最佳典範 , https://udn.com/news/story/7001/7073698?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:42:10 , udn , 中職中信兄弟今天在洲際棒球場舉辦Forever 23「恰恰」彭政閔背號引退活動，邀請兄弟早期23號代表路易士到場祝福，路... , https://udn.com/news/story/7001/7073698?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:42:30 , udn , PLG／夢想家啦啦隊嗲功干擾失效 林書豪：我打職業籃球13年 , https://udn.com/news/story/7003/7073710?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:42:41 , udn , 「哈佛小子」林書豪2月首度造訪福爾摩沙台新夢想家隊主場，第四節罰球時夢想家啦啦隊「Formosa Sexy」以扭腰、擺臀... , https://udn.com/news/story/7003/7073710?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:43:01 , udn , NBA／本季勇士非公牛王朝解體 柯爾：這不是「最後之舞」 , https://udn.com/news/story/7002/7073699?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:43:12 , udn , 柯瑞（Stephen Curry）、湯普森（Klay Thompson）、格林（Draymond Green）自從合體以來，幫助勇士8年內4度奪冠，這超過10年的合作模式，隨著湯普森和格林即將面臨換約 , https://udn.com/news/story/7002/7073699?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:43:32 , udn , 中職／背號引退榮譽不獨享 彭政閔點名這些人也值得 , https://udn.com/news/story/7001/7073702?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:43:43 , udn , 「恰恰」彭政閔今天重回熟悉的球場，享受專屬自己的背號退休時刻，卻也沒有忘記為台灣棒球界發聲「希望更多球員能享受到這個榮譽... , https://udn.com/news/story/7001/7073702?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:44:34 , udn , 幸福企業！榮剛員工國外旅遊 首發團飛往中越 , https://udn.com/news/story/7241/7073701?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:44:44 , udn , 上櫃特殊鋼專業廠榮剛（5009）幸福企業，今年歡度30周年慶，並規劃員工國外旅遊，首發團飛往中越旅遊，希望透過此次旅遊活... , https://udn.com/news/story/7241/7073701?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:44:59 , udn , 棒球／周彥農多新武器是否選秀未定 潛力佳輪次被看好 , https://udn.com/news/story/7001/7073689?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:45:05 , udn , 最快5月上路！定型化契約禁房東阻擋房客申請租金補貼 , https://udn.com/news/story/7241/7073700?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:45:10 , udn , U18東岸聯盟高雄市聯隊投手周彥農看山本由伸影片學指叉球，今天對台東體中紅隊先發2局無失分；周彥農也是此批高三投手中球探... , https://udn.com/news/story/7001/7073689?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:45:15 , udn , 為避免租金補貼「看得到吃不到」，內政部預告修正租屋定型化契約，新增不得記載事項，禁止房東在租約中阻擋房客申請租金補貼，最... , https://udn.com/news/story/7241/7073700?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:45:30 , udn , 高雄省道突竄出婦人 拿玻璃瓶砸對向汽車 , https://udn.com/news/story/7320/7073711?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:45:35 , udn , 馬英九登上陸綜高唱「月亮代表我的心」 被讚唱歌好聽笑答一句話 , https://udn.com/news/story/123435/7073694?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:45:41 , udn , 高雄陳姓駕駛開車行經大樹區台29線公路，突然對向有一名老婦人衝出車道，朝他丟擲玻璃瓶砸車，所幸無人受傷，影片事後被陳男放... , https://udn.com/news/story/7320/7073711?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:51:07 , udn , 阿妹演唱會瘦成筆芯腿！「無碳水」激瘦菜單曝光 營養師喊：不可能 , https://udn.com/news/story/7266/7073691?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:54:00 , udn , T1聯盟／上季爐主高飛 獵鷹主場射日闖季後賽 , https://udn.com/news/story/7003/7073718?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:54:10 , udn , 上季戰績居T1聯盟「爐主」的台南台鋼獵鷹隊，第2個賽季打出不同面貌，今天在土洋發揮下以118：97擊敗台中太陽隊，確定以... , https://udn.com/news/story/7003/7073718?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:54:31 , udn , 西門子預測：今年晶片市場將在自動駕駛、人工智能的支持下復蘇 , https://udn.com/news/story/7240/7073695?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:54:41 , udn , 集微網消息，3月28日，TheElec報道，西門子預計全球晶片市場將在自動駕駛和人工智能等大趨勢的支持下復蘇。 , https://udn.com/news/story/7240/7073695?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:55:02 , udn , 棒球／吳菖育要找回對棒球熱情 U18東岸聯盟單場4安 , https://udn.com/news/story/7001/7073713?from=udn-ch1_breaknews-1-0-news
2023-04-02 18:55:12 , udn , U18東岸聯盟壽山高中高一野手吳菖育單場4安，率隊擊敗成功商水；吳菖育曾是U12世界盃國手，是教練口中的「璞玉」，卻一度... , https://udn.com/news/story/7001/7073713?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:00:00 , udn , 花蓮議長張峻批傅崐萁違法課礦石稅 縣府澄清 , https://udn.com/news/story/7328/7073724?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:00:10 , udn , 福安礦業不滿花蓮縣政府礦石稅漲幅過高，提起行政訴訟，7案縣府全敗訴，花蓮縣議長張峻質疑前縣長傅崐萁任內違法通過礦石景觀稅... , https://udn.com/news/story/7328/7073724?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:00:31 , udn , 中職／23號綁定彭政閔 路易士相惜：他是最佳典範 , https://udn.com/news/story/7001/7073720?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:00:41 , udn , 中信兄弟球團今天為「恰恰」彭政閔舉辦23號引退儀式，特別邀請前兄弟球星、現任台鋼雄鷹隊教練路易士到場，路易士大讚彭政閔展... , https://udn.com/news/story/7001/7073720?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:06:00 , udn , 馬英九參觀陸企三一重工  為其曾救援台灣水災鼓掌 , https://udn.com/news/story/7331/7073732?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:06:11 , udn , 前總統馬英九一行二日下午赴大陸上市公司三一重工參觀，對三一重工得到許多國際第一，感到欽佩。尤其是三一重工董事長向文波提到... , https://udn.com/news/story/7331/7073732?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:06:31 , udn , 太魯閣事故追思家屬淚灑 王國材：外部監督台鐵改革 , https://udn.com/news/story/7266/7073730?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:06:42 , udn , 交通部今天下午在富岡機廠事故車輛紀念園區，舉辦太魯閣事故二周年追思，部長王國材與家屬在408次事故列車紀念碑前默哀追思、... , https://udn.com/news/story/7266/7073730?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:07:02 , udn , 出手了!化解「費芯之戰」 蔣萬安今訪北市黨部主委 , https://udn.com/news/story/6656/7073729?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:07:13 , udn , 國民黨北市立委黨內初選殺得刀刀見骨，除了「費芯大戰」持續上演，市議員李彥秀前天又宣布回鍋，對壘議員游淑慧，恐再掀新舊之爭... , https://udn.com/news/story/6656/7073729?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:14:51 , udn , 馬英九參觀陸企三一重工 為其曾救援台灣水災鼓掌 , https://udn.com/news/story/123435/7073732?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:20:51 , udn , 中職／賽前積水才解決 桃園球場5局下又因熄燈被迫暫停 , https://udn.com/news/story/7001/7073740?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:21:01 , udn , 樂天桃猿隊今天在桃園球場進行主場開幕戰，對富邦悍將隊之戰打到5局下，中外野燈柱突然燈光全熄，比賽被迫暫停14分鐘才恢復。 , https://udn.com/news/story/7001/7073740?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:22:23 , udn , 出手了！化解「費芯之戰」 蔣萬安會談北市黨部主委2小時 , https://udn.com/news/story/123307/7073729?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:27:03 , udn , 靠重罰能洗刷行人地獄汙名？ 「車本位」的駕訓教材該改改了 , https://udn.com/news/story/6656/7073664?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:27:13 , udn , 為了洗刷行人地獄汙名，交通部上月底將未禮讓行人的罰鍰一律調頂，希望以重罰來遏止汽機車不禮讓行人的惡習，然而，僅憑重罰就能解決問題嗎？台中市府公布近兩周執法數據，共取締5千多件，數量竟是新北1月份兩周執法量的5倍，由此可知，未禮讓行人的黑數，恐怕更高，因此政府該思考的是，除了嚴加取締、加重處罰外，到底還能做些什麼，讓禮讓行人內化於每個駕駛人心中，而不是只出於怕被開單。 , https://udn.com/news/story/6656/7073664?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:30:00 , udn , 日本外相時隔3年首訪北京 日中關系有望和緩？ , https://udn.com/news/story/6809/7073723?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:30:11 , udn , 根據日媒共同社報導，日本外相林芳正已在周六（4月1日）下午抵達北京，展開為期兩天的訪華之旅。此次出訪是3年多來日本外相首次訪華，期間林芳正和中國外長秦剛也進行了首次面對面會談並且共進午餐。 , https://udn.com/news/story/6809/7073723?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:32:59 , udn , HVL／鶯歌工商力退東山 奪隊史首冠 , https://udn.com/news/story/7005/7073745?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:33:10 , udn , 111年高中排球聯賽今天在和平籃球館舉行女子組冠軍賽，鶯歌工商以25：15、23：25、25：21、25：23擊敗東山高... , https://udn.com/news/story/7005/7073745?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:33:30 , udn , 台糖：宏都拉斯咖啡豆月底銷完不再進口 , https://udn.com/news/story/7241/7073742?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:33:41 , udn , 台糖先前於宏都拉斯設立辦事處協助當地咖啡豆產銷，隨著台宏斷交，台糖表示，正準備辦事處撤回作業，另目前尚有約2、30噸宏國... , https://udn.com/news/story/7241/7073742?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:39:01 , udn , 圖輯／HVL鶯歌工商力退東山 奪隊史首冠 , https://udn.com/news/story/7005/7073745?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:42:01 , udn , 太魯閣事故追思台鐵局長致歉 杜微：受損車廂保存警愓 , https://udn.com/news/story/7328/7073753?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:42:12 , udn , 交通部今天下午在富岡機廠事故車輛紀念園區，舉辦太魯閣事故二周年追思，部長王國材與罹難者家屬在408次事故列車紀念碑前追思... , https://udn.com/news/story/7328/7073753?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:48:30 , udn , 天氣放晴各地公墓湧現人潮 雲林民眾提前祭祖原因曝光 , https://udn.com/news/story/7326/7073752?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:48:41 , udn , 清明節連假第2天加上天氣轉晴，雲林各地公墓今天湧現人潮，公墓管理員說，上周日的人也多，大家提早掃墓原因是想利用5天連假規... , https://udn.com/news/story/7326/7073752?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:51:00 , udn , 教宗病癒主持棕枝主日彌撒 感謝信眾為他禱告 , https://udn.com/news/story/6809/7073750?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:51:11 , udn , 今天是標誌聖週（Holy Week）開始的棕枝主日，羅馬天主教教宗方濟各在聖伯多祿廣場主持彌撒。日前患支氣管炎的他昨天才... , https://udn.com/news/story/6809/7073750?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:54:00 , udn , 房市景氣「起風了」！北部大咖建商南下投資喊卡兩年 , https://udn.com/news/story/7241/7073755?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:54:10 , udn , 被封為「基隆王」的白天鵝件董事長陳清堯今（2）日在國際建築大師隈研吾操刀設計台南預售新案「巴克禮PARK」之公開記者會中... , https://udn.com/news/story/7241/7073755?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:57:02 , udn , 立委初選文宣愚人節印好 徐弘庭：還沒發就變絕版品 , https://udn.com/news/story/6656/7073759?from=udn-ch1_breaknews-1-0-news
2023-04-02 19:57:12 , udn , 國民黨北市立委初選掀世代交替浪潮，北市議員徐弘庭挑戰現任立委賴士葆，北市黨部決定採「37制」後，徐前天宣布正式退出初選，... , https://udn.com/news/story/6656/7073759?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:06:02 , udn , 印度獵豹逃離國家公園 工作人員急尋防憾事發生 , https://udn.com/news/story/7470/7073762?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:06:12 , udn , 台灣最近有狒狒脫逃被槍殺事件，印度也有一隻從納米比亞引進的獵豹被發現逃出國家公園，出現在20公里外的農村。巡邏員正試圖把... , https://udn.com/news/story/7470/7073762?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:10:02 , udn , 被封為「基隆王」的白天鵝建設董事長陳清堯今（2）日在國際建築大師隈研吾操刀設計台南預售新案「巴克禮PARK」之公開記者會中... , https://udn.com/news/story/7241/7073755?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:14:51 , udn , 江啟臣：馬透過憲法還原兩岸關係不被共產黨或綠營扭曲 , https://udn.com/news/story/6656/7073783?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:15:02 , udn , 前總統馬英九昨天湖南大學師生座談交流致詞時，引用「中華民國憲法」指台澎金馬與大陸都是中華民國國土。國民黨前主席、立委江啟... , https://udn.com/news/story/6656/7073783?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:15:22 , udn , 影／超跑直線加速動態秀  酷炫跑車競速 , https://udn.com/news/story/7326/7073781?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:15:33 , udn , 嘉義市商圈文化協會與台灣觀光旅遊聯盟總會共同主辦的第2屆超跑抵嘉，今天進行首日0到400公尺直線加速度賽，有超過300輛... , https://udn.com/news/story/7326/7073781?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:15:53 , udn , HVL／高中排球甲級聯賽 台中東山女排飲恨屈居亞軍 , https://udn.com/news/story/7005/7073776?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:16:04 , udn , 台中市北屯區東山高中女組排球隊，今天在111學年度HVL高中排球甲級聯賽女子組冠軍賽，與鶯歌工商爭奪后冠，一路纏鬥，第二... , https://udn.com/news/story/7005/7073776?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:17:51 , udn , 中職／19523人見證！彭政閔23號引退 充滿神秘數字 , https://udn.com/news/story/7001/7073784?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:18:01 , udn , 中信兄弟隊今天舉辦23號背號退休儀式，傳奇球星彭政閔的魅力未因退休稍減，吸引19523人到台中洲際棒球場觀戰，尾數23巧... , https://udn.com/news/story/7001/7073784?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:18:22 , udn , 一張圖看天氣！連假天氣溫暖 北台灣「這天」明顯降溫濕冷 , https://udn.com/news/story/7266/7073782?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:18:32 , udn , 今天是清明連假第2天，中央氣象局臉書粉專「報天氣 - 中央氣象局」表示，天氣溫暖穩定，但愈到收假日，天氣逐漸變天、下雨轉... , https://udn.com/news/story/7266/7073782?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:21:00 , udn , 國民黨：綠竟對馬英九講中華民國失望 台獨已窮途末路 , https://udn.com/news/story/6656/7073791?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:21:10 , udn , 前總統馬英九今日在大陸湖南公開表述中華民國憲法對於兩岸現狀定義，遭民進黨批評「和民意有差距」、「陷入北京一中原則」。國民... , https://udn.com/news/story/6656/7073791?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:23:40 , udn , 普發六千撥款拼速度 至今有25家民營銀行發放 , https://udn.com/news/story/7243/7073797?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:23:50 , udn , 政府普發現金6000元，清明連假這幾天已經陸續有民眾收到帳款。財政部部表示，至今天（2日）已有25家民營銀行順利撥款給民... , https://udn.com/news/story/7243/7073797?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:24:11 , udn , 他見路上女生都愛「穿這樣」差點走光 網看傻眼：真的很納悶 , https://udn.com/news/story/120911/7073757?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:24:21 , udn , 最近天氣越來越熱，許多人已將厚重衣物收起，換上輕薄舒適的穿搭。然而，就有一名男大生PO文表示，近日逛夜市時發現，不少女生都會穿著很透很薄... , https://udn.com/news/story/120911/7073757?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:28:11 , udn , 中職／1萬9523人見證！彭政閔23號引退 充滿神秘數字 , https://udn.com/news/story/7001/7073784?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:30:02 , udn , HVL／沒有體育班打贏強權！鶯歌工商過雙山奪隊史首冠 , https://udn.com/news/story/7002/7073802?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:30:12 , udn , 昨天4強賽瓦解中山工商2個「賽末點」，鶯歌工商逆轉闖進隊史第2度的冠軍戰，今天面對台中強權東山高中再進一步，以25：15... , https://udn.com/news/story/7002/7073802?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:30:33 , udn , 疑報復社會 河北邯鄲有人駕車撞路人、引爆手雷被捕 , https://udn.com/news/story/7332/7073767?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:30:43 , udn , 中國網路熱傳畫面顯示，河北邯鄲日前有人疑因報復社會，不但駕車隨意衝撞路人，沿途還引爆疑似手雷的爆裂物，導致多人倒地。目前... , https://udn.com/news/story/7332/7073767?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:36:00 , udn , 盜刻連長、輔導長職章申貸 判刑6月 , https://udn.com/news/story/7321/7073808?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:36:10 , udn , 許姓男子服役期間，為以蘇姓同袍名義申辦貸款，盜刻部隊主官管職名章，偽造蘇男軍人臨時身分證明，申貸取得10萬元。基隆地方法... , https://udn.com/news/story/7321/7073808?from=udn-ch1_breaknews-1-0-news
2023-04-02 20:38:05 , udn , 台3線大埔段重機騎士連車掉落溪床 吊掛救出送醫 , https://udn.com/news/story/7320/7073768?from=udn-ch1_breaknews-1-0-news
