2023-04-13 00:05:42 , udn , 唐永紅：兩岸變敵我矛盾 惠台失去中國人幫中國人基礎 , https://udn.com/news/story/7331/7094392?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:11:19 , udn , 內湖槍手連開15槍逃逸 蔣萬安：警已鎖定犯嫌身分追緝 , https://udn.com/news/story/7315/7096297?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:11:29 , udn , 曾任電視台製作人的王姓男子日前在北市內湖區遭開槍，犯嫌逃逸。台北市長蔣萬安今天在議會備詢時說，警方已鎖定犯嫌身分，持續與... , https://udn.com/news/story/7315/7096297?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:11:50 , udn , 賴清德挑戰總統大位 先弭平民進黨內裂痕 , https://udn.com/news/story/123307/7096227?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:12:00 , udn , 賴清德若要勝選，對外要淡化台獨形象，對內要搞好與英系的關係！針對賴清德成為民進黨總統候選人，專家受訪時都認為.... , https://udn.com/news/story/123307/7096227?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:12:51 , udn , 巴西總統魯拉訪新開發銀行 籲金磚國家用本幣結算 , https://udn.com/news/story/7331/7096317?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:13:52 , udn , 水情會議檢討4地區節水措施 王美花：不會影響工業用戶 , https://udn.com/news/story/7241/7096318?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:14:03 , udn , 「旱災中央災害應變中心」今（13）日進行第三次工作會報，經濟部長王美花會前報告，此次地區水情不會變更燈號，而是會討論新竹... , https://udn.com/news/story/7241/7096318?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:15:13 , udn , 包含美國、歐盟！傳俄羅斯將禁「不友好」國家國防企業股票交易 , https://udn.com/news/story/6811/7096323?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:15:23 , udn , 俄羅斯財經日報「新聞報」今天援引俄國下議院國家院（State Duma）一名議員的話報導，俄國計劃禁止所謂「不友好」國家的... , https://udn.com/news/story/6811/7096323?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:15:35 , udn , 藍營總統候選人遲未宣布，對此，劉兆隆受訪時表示，賴清德目前民調穩定領先藍營10%，國民黨需推出本土、能提出有創意的經濟政策，還要有... , https://udn.com/news/story/123307/7096230?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:21:14 , udn , MLB／費城人內野深度見底 主砲哈波加練一壘拚季中復出 , https://udn.com/news/story/6999/7096241?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:21:24 , udn , 費城人去年一口氣從外卡殺到世界大賽，季末又大手筆補進了明星游擊手透納(Trea Turner)，季前被預估是國聯東區龍頭大熱門。但開季後除了尚未調整到位的投手群，打線方面也深受傷病所苦，至今僅繳出差強 , https://udn.com/news/story/6999/7096241?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:21:45 , udn , 美元走軟 新台幣終結連3貶收30.496元 , https://udn.com/news/story/7239/7096356?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:21:55 , udn , 美國公布3月CPI升幅5%，略低於預期，市場信心轉強，美元指數走軟。新台幣兌美元今天收盤收30.496元，小升0.9分，... , https://udn.com/news/story/7239/7096356?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:22:16 , udn , 中職／曾仁和首度進牛棚練投 何時比賽還要看狀況 , https://udn.com/news/story/7001/7096226?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:22:26 , udn , 中職樂天桃猿投手曾仁和之前在經典賽集訓時腰部受傷，不過教頭曾豪駒表示，曾仁和今天已經進牛棚練投30到40顆左右；至於下星... , https://udn.com/news/story/7001/7096226?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:23:17 , udn , 不再吐110萬玩初選！ 詹江村宣布選立委：無所謂國民黨怎麼處置 , https://udn.com/news/story/123307/7096351?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:30:13 , udn , 藍營辦辜汪會談30周年座談 海基會：尊重各方討論 , https://udn.com/news/story/7331/7096392?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:30:23 , udn , 在前總統馬英九結束赴陸訪問行程後，國民黨將於本周六舉辦「辜汪會談30周年—回顧與展望」青年座談會，回顧「九二共識」緣起。... , https://udn.com/news/story/7331/7096392?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:30:44 , udn , SEMI：2022年全球半導體設備出貨金額再創新高 , https://udn.com/news/story/7240/7096394?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:30:54 , udn , 國際半導體產業協會（ SEMI）今（13)日公布2022年全球半導體製造設備銷售金額，年增5%，達到1,076 億美元，... , https://udn.com/news/story/7240/7096394?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:31:15 , udn , 台版柬埔寨核心主謀藍道逃5個月落網 法院裁定4人羈押禁見 看守所度日 , https://udn.com/news/story/7315/7096385?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:31:25 , udn , 台灣詐團謀財害命，士林地檢署指揮新北市刑大搜索詐團水房，拘提核心首謀「藍道」杜承哲到案，檢方搜索行動拘提7人，杜等4人聲... , https://udn.com/news/story/7315/7096385?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:31:46 , udn , 汐止水返腳講堂開學 咖啡班先體驗沖咖啡 , https://udn.com/news/story/7323/7096199?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:31:56 , udn , 為了讓汐止區民能夠多元學習，汐止區公所再度開辦水返腳講堂，包括手沖咖啡、手工皂、精油經絡按摩等五大類課程，一開放報名，立刻秒殺，今(13)日開學典禮，在汐止區公所二樓的藝文走廊舉行，包括新北市議員廖先翔、白珮茹服務處、以及多位里長都出席參加，而講堂的第一堂課是咖啡課，不少學員體驗第一次手沖咖啡... , https://udn.com/news/story/7323/7096199?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:32:17 , udn , 大陸公告對台貿易壁壘調查 立委呼籲政府帶業者度難關 , https://udn.com/news/story/6656/7096383?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:32:28 , udn , 大陸商務部昨天公告對台2455項商品展開貿易壁壘調查。民眾黨立法院黨團總召邱臣遠今天提出三項呼籲，請政府帶領可能受到波及... , https://udn.com/news/story/6656/7096383?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:32:48 , udn , 淡水坪頂國小生態教育 香草學苑平臺啟用 , https://udn.com/news/story/6898/7096240?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:32:58 , udn , 為了讓學生更能夠接進大自然，學習校園鄰近的生態環境，新北市坪頂國小推動香草學苑課程，由於坪頂國小位於淡水坪頂里山區，學校隨處可見有許多的野生艾草，因此將艾草相關知識納入成為學校的特色課程「艾在坪頂」，而今年更納入將近十多種的香草，打造一座香草平臺並且在日前揭牌啟用... , https://udn.com/news/story/6898/7096240?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:33:16 , udn , 中共圍台軍演 國安人士曝四階層散播假訊息 , https://udn.com/news/story/10930/7096368?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:33:19 , udn , 酒醉男與計程車運將當街衝突 警到場介入互不提告 , https://udn.com/news/story/7320/7096371?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:33:26 , udn , 國安人士指出，中共近日圍台軍演，利用官媒、自媒體、推特帳號等多元管道，系統性傳播「共艦抵近我24浬」等假訊息；中國網路水... , https://udn.com/news/story/10930/7096368?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:33:29 , udn , 楊姓男子徹夜飲酒，今晨搭乘計程車返家，卻與史姓司機爆發肢體衝突，民眾見狀報警處理，警方據報介入，雙方已消停且暫不提告，員... , https://udn.com/news/story/7320/7096371?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:33:47 , udn , 遭通緝14年 前刑事小隊長嘉市落網 , https://udn.com/news/story/7320/7096396?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:33:50 , udn , 偽造清真寺捐款QR支付碼 印尼男子偷竊信徒善款 , https://udn.com/news/story/6812/7096340?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:33:57 , udn , 新北市前三重分局刑事小隊長陳聖致被控涉嫌向建設公司董事長索賄金錢未遂，被判刑6年6個月，因未到案執行，2009年遭通緝，... , https://udn.com/news/story/7320/7096396?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:34:00 , udn , 許多印尼穆斯林在齋戒月期間會捐款做善事，但有名男子卻利用信徒的愛心大賺不義之財，在雅加達數十個清真寺放置偽造的QR支付碼... , https://udn.com/news/story/6812/7096340?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:34:21 , udn , 台南女拒繳毒駕罰鍰等5萬多元 經查扣存款求助老父繳清 , https://udn.com/news/story/7321/7096369?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:34:32 , udn , 33歲蔡姓女子9年前騎機車經台南北區西門路段，經警檢測有吸食毒品遭裁罰6萬元，經分期僅繳了2個月即停繳，去年又拖欠機車燃... , https://udn.com/news/story/7321/7096369?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:34:52 , udn , 區公所攜手在地企業 淡水交通即時路況直播啟用 , https://udn.com/news/story/7323/7096286?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:35:03 , udn , 為了讓淡水居民及用路人能夠即時了解淡水道路狀況，淡水區公所委託紅樹林有線電視一起合作運用高畫質攝影機，以四分割子母畫面同時呈現淡水重要道路即時路況，不僅是讓淡水居民出門時能夠立即掌握即時的道路資訊，進而選擇使用替代道路或是其他交通工具，還可以在假日時提供遊客即時了解淡水的交通狀況... , https://udn.com/news/story/7323/7096286?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:35:18 , udn , 台版柬埔寨核心主謀藍道逃5個月落網 法院裁定4人羈押禁見 , https://udn.com/news/story/7315/7096385?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:35:23 , udn , 國安基金今年季報出爐！首季「零進場護盤」帳面賺79億元 , https://udn.com/news/story/7251/7096362?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:35:34 , udn , 國安基金今天傍晚召開第1季例行性委員會議，除了決議停止執行護盤任務外，也公布第1季季報，顯示今年第1季國安基金沒有動用一... , https://udn.com/news/story/7251/7096362?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:36:13 , udn , 巴西總統魯拉國是訪問 盼加深與中國經濟關係 , https://udn.com/news/story/7331/7096366?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:36:23 , udn , 巴西總統魯拉昨天抵達中國進行國是訪問，盼加深與中國這個世界第2大經濟體的關係。他今天在上海參加政治盟友宣誓就任金磚國家「... , https://udn.com/news/story/7331/7096366?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:36:44 , udn , Lisa代言寶格麗疊戴超有型 手上這戒指竟耗時2年開發 , https://udn.com/news/story/7270/7096399?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:36:54 , udn , 義大利珠寶品牌寶格麗（BVLGARI），向來勇於大膽創新，經典設計隨時代蛻變、引領時代趨勢。2023年，旗下最經典的兩大... , https://udn.com/news/story/7270/7096399?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:37:46 , udn , 遭通緝14年 涉貪前刑事小隊長嘉義市落網 , https://udn.com/news/story/7320/7096396?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:39:14 , udn , 萬里野柳國小多元文化兒童月 穿異國服飾玩市集 , https://udn.com/news/story/6898/7096153?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:39:17 , udn , 童嬰網店賣三寸金蓮 俠客島：震碎三觀 大清早亡了 , https://udn.com/news/story/7335/7094925?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:39:22 , udn , 國安基金首季「零進場護盤」！台股今年漲11% 帳面賺79億元 , https://udn.com/news/story/7251/7096362?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:39:24 , udn , 為了延續兒童節的歡樂氛圍，野柳國小辦理歡樂惜福感恩兒童月的系列活動，師生共同規畫了多元文化服裝走秀、跳蚤市場和食魚紅綠燈釣魚闖關活動等，午餐也體驗傳統節慶美食包潤餅，並邀請家長和孩子們同歡，一起感受快樂兒童月... , https://udn.com/news/story/6898/7096153?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:39:28 , udn , 纏足是封建禮教對女性的摧殘。而在女性權利崛起的當下，中國竟還有商家在網店兜售「三寸金蓮」鞋與纏足用品，引起網民憤怒，稱「... , https://udn.com/news/story/7335/7094925?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:43:53 , udn , 台股今年漲11%！國安基金首季「零進場護盤」 帳面賺79億元 , https://udn.com/news/story/7251/7096362?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:48:04 , udn , 平溪菁彩藝桐藝文展 結合女性創作有獨到情感 , https://udn.com/news/story/7323/7096185?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:48:15 , udn , 菁桐社區「2023菁彩藝桐藝文展」今(13)日在菁桐煤礦生活館開展，作品除了社區長者、東南科大、菁桐國小小朋友作品外，並邀請了女性藝術家老師作品共同聯展，項目囊括禪繞畫、書法、綠植、茶席、攝影，展現屬於女性藝術家獨到的創作情感；另結合勞動部地方旅遊方案及社會局婦女大學辦理礦城導覽及療癒植栽等系列活動... , https://udn.com/news/story/7323/7096185?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:54:04 , udn , 柯Ｐ反「下架民進黨」口號被指側翼 黃珊珊：認知作戰 , https://udn.com/news/story/6656/7096424?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:54:15 , udn , 台北市前副市長黃珊珊陪同民眾黨主席柯文哲訪美，今天她透過臉書表示，最近收到很多迴響，很多人誤以為柯文哲所說的「反對『下架... , https://udn.com/news/story/6656/7096424?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:54:36 , udn , 王世堅喊告稱跟魔鬼奮戰到底 何志偉：有心人自導自演 , https://udn.com/news/story/7323/7096421?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:54:46 , udn , 民進黨北市立委初選民調下周開跑，其中士林大同區「堅偉大戰」激烈，近來謠言、圖卡滿天飛，王世堅今喊告且揚言要跟魔鬼奮戰到底... , https://udn.com/news/story/7323/7096421?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:55:07 , udn , 新北高三女被男同學霸凌後潑滾水 教師透露男方個性 , https://udn.com/news/story/6656/7096420?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:55:17 , udn , 校園霸凌韓劇「黑暗榮耀」話題持續，但在新北某高中卻上演真實情況，有名高三女學生突然向男學生潑滾燙水，後來才知是遭男方長期... , https://udn.com/news/story/6656/7096420?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:55:37 , udn , 蔣市府追加33億預算未規畫發現金 顏若芳：搶民眾錢 , https://udn.com/news/story/6656/7096415?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:55:48 , udn , 台北市長蔣萬安今赴市議會施政報告並備質詢，議員顏若芳提到蔣市府追加33.09億預算用在長照，卻沒有一項是發現金，與中國國... , https://udn.com/news/story/6656/7096415?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:56:09 , udn , 阿根廷「安地斯．台階酒莊」換新裝 全新年份正式抵台 , https://udn.com/news/story/7270/7096411?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:56:19 , udn , 阿根廷「安地斯．台階酒莊」2023 年正式換上全新包裝視覺與命名，全新的環繞式標籤從正面360度延伸至背面，展現安地斯山... , https://udn.com/news/story/7270/7096411?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:56:40 , udn , 高球／台日韓睦鄰盃第二輪 廖信淳打出我國兩天最低桿 , https://udn.com/news/story/7005/7096412?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:56:50 , udn , 第20屆台日韓睦鄰盃高球隊際錦標賽，今天第二輪日本隊戰力大爆發，不僅締造當日男、女最低桿，且在男、女個人及團體等四榜均暫... , https://udn.com/news/story/7005/7096412?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:57:02 , udn , 台南漁電共生池文蛤暴斃 業者採樣送驗找原因 , https://udn.com/news/story/7326/7096170?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:57:13 , udn , 台南市北門區一處漁電共生養殖池，4月初放養約500萬顆文蛤苗，數日間陸續死亡，持有案場的雲豹能源公司今天派員針對水質、底... , https://udn.com/news/story/7326/7096170?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:57:33 , udn , 你真的知道別人怎麼看你嗎？世界上最熱門MBA課為何是「認識自己」 , https://udn.com/news/story/7269/7096419?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:57:44 , udn , 這一門大學課程，不僅常常讓人感動流淚，可以改善職涯，甚至挽救婚姻！它，不是通識的心理輔導課，卻是來自世界上最熱門的MBA課程。 , https://udn.com/news/story/7269/7096419?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:58:35 , udn , 王世堅喊告「跟魔鬼奮戰到底」 何志偉：有心人自導自演 , https://udn.com/news/story/123307/7096421?from=udn-ch1_breaknews-1-0-news
2023-04-13 19:59:36 , udn , 增33億預算未規畫發現金 顏若芳嗆「搶錢」蔣萬安楞了 , https://udn.com/news/story/7323/7096415?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:00:02 , udn , 多圖／泰國潑水節登場！民眾大街上演「濕身秀」 歡慶新年氣氛嗨 , https://udn.com/news/story/6812/7094143?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:00:13 , udn , 一年一度的潑水節到來，許多東南亞國家紛紛開始慶祝活動。4月13到15日正是泰國的潑水節，民眾在這段時間歡慶傳統新年，許多人也會趁機返鄉與家人團圓。為慶祝新年並祈求好運，泰國居民會用純淨的清水相互潑灑，藉此洗去過去不好的運氣... , https://udn.com/news/story/6812/7094143?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:02:35 , udn , 遭男同學霸凌…新北高三女怒潑滾水反擊 教師曝男方個性 , https://udn.com/news/story/6898/7096420?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:06:02 , udn , 為生計不等支援 烏克蘭農夫冒生命危險清爆裂物 , https://udn.com/news/story/122663/7096328?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:06:12 , udn , 烏克蘭農夫西德（Vitaliy Sydor）的農田被俄羅斯砲彈打得坑坑洞洞，為了種植農作物，缺乏專業設備的西德只能土法煉... , https://udn.com/news/story/122663/7096328?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:06:33 , udn , 「芭蕾舞裙由長變短」說引非議 衛武營：無惡趣味隱喻 , https://udn.com/news/story/7327/7096440?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:06:43 , udn , 衛武營11日下午舉辦「藝企學」活動，主題為「台灣芭蕾舞團《春天舞時光‧芭蕾零距離》」。有教師在社群「黑特劇場」反映，台上... , https://udn.com/news/story/7327/7096440?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:08:54 , udn , 拜登將在愛爾蘭國會演說 強調美愛關係密切 , https://udn.com/news/story/6809/7096432?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:09:04 , udn , 在訪問北愛爾蘭（Northern Ireland）遭到冷淡接待的美國總統拜登（Joe Biden），今天在訪問祖籍地愛爾... , https://udn.com/news/story/6809/7096432?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:09:25 , udn , 彰化縣139縣道又車禍  機車騎士疑過彎不慎撞電桿受傷 , https://udn.com/news/story/7320/7096447?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:09:35 , udn , 彰化縣139縣道又發生車禍，今天下午5點多20歲張姓騎士騎機車行經彰化市139線9.8公里處，疑似過彎不慎，撞上電線桿，... , https://udn.com/news/story/7320/7096447?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:10:26 , udn , 「芭蕾舞裙由長變短」說引非議 衛武營這樣說 , https://udn.com/news/story/7327/7096440?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:14:54 , udn , 北市淪詐騙提款天堂？ 蔣萬安：會把防詐騙放到市政重中之重 , https://udn.com/news/story/7323/7096454?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:15:04 , udn , 北市議會今召開定期會議，無黨籍議員曾獻瑩質詢指出，台北去年詐騙案件超過4千件，金額高達8.25億元，如今更成詐騙車手提款... , https://udn.com/news/story/7323/7096454?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:15:55 , udn , 彰化縣139縣道又車禍 機車騎士疑過彎不慎撞電桿卡護欄 , https://udn.com/news/story/7320/7096447?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:16:57 , udn , 「芭蕾舞裙由長變短」說遭批輕蔑女性 衛武營回應了 , https://udn.com/news/story/7327/7096440?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:17:58 , udn , 王力宏演唱會門票昨火速完售 寬魚國際股價連漲23.2% , https://udn.com/news/story/7254/7096428?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:18:08 , udn , 文創股寬魚國際（6101）主辦歌手王力宏「ONE Leehom Wang 一個王力宏」曼谷演唱會，4月12日晚間開售，有... , https://udn.com/news/story/7254/7096428?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:19:30 , udn , 柯文哲反「下架民進黨」口號被指側翼 黃珊珊：認知作戰 , https://udn.com/news/story/123307/7096424?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:20:54 , udn , 又有小黃司機受害！台北醉漢搭車搶手機、狂毆畫面曝光 , https://udn.com/news/story/7320/7096456?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:21:04 , udn , 台北市今天上午發生1名乘客搭計程車出手毆打司機事件，台灣數位平台預約接送從業人員工會理事長李威爾表示，該名乘客疑似喝醉，... , https://udn.com/news/story/7320/7096456?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:21:25 , udn , MLB／拚首安！張育成預告再先發 守備位置從二壘換成游擊 , https://udn.com/news/story/6999/7096434?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:21:35 , udn , 效命紅襪的台將張育成於今天對光芒之役，擔任先發第八棒陣守二壘，可惜3打數沒有安打，本季安打仍未開張，打擊率仍維持0，而且還有一次守備瑕疵，被紅襪教頭柯拉(Alex Cora)認定是張育成補位不及的缺失 , https://udn.com/news/story/6999/7096434?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:21:56 , udn , 台北淪詐騙提款天堂？蔣萬安這樣說 , https://udn.com/news/story/7323/7096454?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:23:52 , udn , 國道3號新竹香山段傳車禍 大貨車與3小車連環撞釀2傷 , https://udn.com/news/story/7320/7096464?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:24:03 , udn , 國道3號新竹市香山路段、南下114.8公里今晚發生1起連環撞事故，消防局獲報到場發現為1輛大貨車與3輛自小客車在外側車道... , https://udn.com/news/story/7320/7096464?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:28:03 , udn , 增33億預算未發現金 顏若芳嗆「搶錢」蔣萬安怒了 , https://udn.com/news/story/7323/7096415?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:32:54 , udn , 112會考自然科／計算漸少圖題增 征服長文...倒數30天這樣準備就對了 , https://udn.com/news/story/123450/7096423?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:33:04 , udn , 近年，會考考題的趨勢著重在觀念的理解，而捨棄掉繁雜的計算，以牛頓第二運動定律 F=ma 為例子，考題傾向不是計算最後的數字，而是各數值的比例關係... , https://udn.com/news/story/123450/7096423?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:33:25 , udn , 侯友宜已出線？ 公教軍警消總會長劉盛良：理想候選人 , https://udn.com/news/story/123307/7096475?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:33:35 , udn , 公教軍警消聯合總會和國民黨公教警消委員會今天舉行擴大聯席會議，全國公教軍警消聯合總會總會長劉盛良受訪時表示，新北市長侯友... , https://udn.com/news/story/123307/7096475?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:36:00 , udn , 乩童自稱神明附體竟是淫魔 再度侵害少女被重判18年 , https://udn.com/news/story/7317/7096492?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:36:11 , udn , 彰化縣40歲高銘宗曾當乩童，涉嫌一再謊稱被附身嚇唬未成年少女，14年前因此性侵兩名少女得逞，被判12年，兩年前出獄不知悔... , https://udn.com/news/story/7317/7096492?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:36:31 , udn , 北區高中音樂班術科測驗 4月15日上午基中「禁鳴喇叭」 , https://udn.com/news/story/7328/7096489?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:36:42 , udn , 駕駛人注意了，台灣北區高中音樂班特色招生甄選考試，今年在國立基隆高中考試，有來自苗栗、花蓮以北各區音樂資賦優異的學生35... , https://udn.com/news/story/7328/7096489?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:37:02 , udn , 112會考自然科／計算漸少圖題增 征服長文這樣準備就對了 , https://udn.com/news/story/123450/7096423?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:38:54 , udn , 美對陸情蒐 外洩機密文件曝中國曾測試極音速飛彈載具 , https://udn.com/news/story/6809/7096463?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:39:04 , udn , 美國國防部高度機密文件外洩，曝露美國對中國情蒐。根據文件，中國2月曾測試東風-27飛彈的極音速滑翔載具。美方也認為，中國... , https://udn.com/news/story/6809/7096463?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:42:24 , udn , 14年前判12年…淫魔乩童出獄再誆神明附體 性侵2女重判18年 , https://udn.com/news/story/7317/7096492?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:50:55 , udn , 澎湖推動藍色公路 港務公司允助港埠景觀整建 , https://udn.com/news/story/7327/7095943?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:51:06 , udn , 澎湖推動藍色公路，澎湖縣長陳光復今天對台灣港務公司董事長李賢義表示，馬公1號碼頭擴建340公尺可泊靠7萬5000噸郵輪，... , https://udn.com/news/story/7327/7095943?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:51:26 , udn , 普發現金先跑 金管會：王道銀認疏失但非藉機行銷 , https://udn.com/news/story/123271/7096485?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:51:37 , udn , 王道銀行普發現金提前撥款，金管會今天說明，近日已約見王道銀行總經理李芳遠，王道銀行承認疏失，但強調未有藉此行銷意圖且將檢... , https://udn.com/news/story/123271/7096485?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:51:57 , udn , 網球／溫布頓取消俄羅斯選手禁令 墨瑞：烏克蘭選手才是重點 , https://udn.com/news/story/7005/7096508?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:52:08 , udn , 俄羅斯入侵烏克蘭的戰事已超過一年，網壇前「世界球王」墨瑞（Andy Murray）認為，烏克蘭選手面臨的困境該是溫布頓討... , https://udn.com/news/story/7005/7096508?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:55:00 , udn , 裕隆將出售1.23萬張裕融持股 估22.6億元入袋 , https://udn.com/news/story/7252/7096467?from=udn-ch1_breaknews-1-0-news
2023-04-13 20:55:11 , udn , 裕隆汽車（2201）今天公告，出售手中持有1.23萬張裕融（9941）持股，如果以今天的收盤價計算，可以拿到22.6億元... , https://udn.com/news/story/7252/7096467?from=udn-ch1_breaknews-1-0-news
2023-04-13 21:02:55 , udn , 美韓國防對話聲明 強調台海和平穩定重要性 , https://udn.com/news/story/6809/7096517?from=udn-ch1_breaknews-1-0-news
2023-04-13 21:03:05 , udn , 第22次韓美聯合國防協商機制會議近日在華府舉行2天會談，會後發表聯合聲明，雙方強調維護台海和平穩定的重要性，並承諾繼續促... , https://udn.com/news/story/6809/7096517?from=udn-ch1_breaknews-1-0-news
