2023-03-08 00:11:52 , udn , 鮑爾國會作證 暗示3月升息2碼機率升高 , https://udn.com/news/story/6811/7015918?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:01:56 , udn , 美駐日大使：大陸不應對美國與亞洲盟邦深化軍事聯繫感到意外 , https://udn.com/news/story/6809/7018144?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:02:07 , udn , 美國駐日大使伊曼紐（Rahm Emanuel）8日接受CNN獨家專訪時表示，鑒於中國大陸對許多鄰國的侵略性行為，北京當局... , https://udn.com/news/story/6809/7018144?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:02:53 , udn , 王建煊參選理想高 專家：社會應重視 , https://udn.com/news/story/123307/7018150?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:03:03 , udn , 「我覺得王建煊過不了連署門檻，但他的想法很值得社會關注！」師大政研所教授曲兆祥受訪時說，王建煊參選分裂藍營的說法並不成立，因為他很難通過總統參選的連署門檻。台大政治系教授張亞中則肯定並表態願意替王建煊連署；國民黨立委吳斯懷則說，台灣需要多元聲音，樂見王院長宣揚理念。 , https://udn.com/news/story/123307/7018150?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:05:25 , udn , 大陸旅客入境美國「需新冠篩陰」規定 最快3月10日取消 , https://udn.com/news/story/6813/7017172?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:05:36 , udn , 華盛頓郵報7日報導，美國官員最快將在10日解除從中國旅客入境美國的新冠病毒檢測規定，此舉基於中國確診人數下降，日本等其他... , https://udn.com/news/story/6813/7017172?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:05:52 , udn , 經典賽／官網點名隊關鍵球員有納悶 林立：育成呢？ , https://udn.com/news/story/7001/7018171?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:06:02 , udn , 大聯盟作為世界棒球經典賽主辦單位，官網於今天點評各隊關鍵球員，中華隊是去年中職年度MVP林立，大賽前夕被問到此事，他沒有... , https://udn.com/news/story/7001/7018171?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:06:53 , udn , 搶攻安心飲食商機 卡廸那拿下台灣首支國際無添加認證 , https://udn.com/news/story/7241/7018162?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:07:03 , udn , 搶零食安心健康商機，聯華食（1231）長銷洋芋片品牌卡廸那，2018年即推出台灣第一支無任何添加物的全天然洋芋片系列，帶... , https://udn.com/news/story/7241/7018162?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:10:56 , udn , 經典賽／賽事開打球迷可攜國旗進場 旗桿因安全考量需拆除 , https://udn.com/news/story/10785/7018159?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:11:43 , udn , 刑警小隊長劈腿單親媽 不滿要分手竟揚言傳性愛照片 , https://udn.com/news/story/7321/7018176?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:11:54 , udn , 屏東縣一名已婚刑事王姓小隊長劈腿單親媽媽，王男不滿女方提出分手，竟揚言將性愛照片「傳給前夫、孩子」、「我很多張照片」，讓... , https://udn.com/news/story/7321/7018176?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:12:14 , udn , 明仁會百名旗袍辣妹「身高計費」 站3.5小時行情曝網驚：好廉價 , https://udn.com/news/story/7315/7018123?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:12:25 , udn , 竹聯幫仁堂明仁會6日晚間於北市大直萬豪酒店舉辦春酒，其中黑幫原本請來170名旗袍辣妹，欲安排站在酒店門口大陣仗迎賓，中山警分局長陳金城得知後震怒警告飯店業者... , https://udn.com/news/story/7315/7018123?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:13:46 , udn , 雲豹下週掛牌 NBA球星魔獸有望現身敲鐘 , https://udn.com/news/story/7254/7018164?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:13:56 , udn , 太陽能系統整合商雲豹能源（6869）於今(8)日宣布將在3月14日以「綠能界波克夏」之姿於證交所舉行上市掛牌典禮，並邀請... , https://udn.com/news/story/7254/7018164?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:14:43 , udn , 硬起來！  日警首度逮捕迴轉壽司店作亂屁孩 , https://udn.com/news/story/6809/7018186?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:14:54 , udn , 日本迴轉壽司店近來頻傳日媒所稱的「壽司恐怖攻擊」事件或「迴轉壽司恐怖攻擊」事件，執法當局終於對此採取行動。愛知縣警方8日... , https://udn.com/news/story/6809/7018186?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:16:15 , udn , 黑幫春酒今晚再一場！天道盟太陽聯盟席開25桌 警荷槍實彈攔查 , https://udn.com/news/story/7315/7018170?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:16:25 , udn , 天道盟太陽聯盟萬華分會今天晚上在中正區花園大酒店舉辦春酒晚宴，席開25桌，太陽聯盟盟主俊傑傳將出席，轄區中正二警分局及台... , https://udn.com/news/story/7315/7018170?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:16:46 , udn , 經典賽／官網點是中華隊關鍵球員 林立納悶：育成呢？ , https://udn.com/news/story/10785/7018171?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:17:16 , udn , 高端疫苗最大股東基亞改派代表 張世忠卸任董座 , https://udn.com/news/story/7241/7018169?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:17:27 , udn , 高端疫苗（6547）今（8）日公告法人董事改派代表人，最大股東基亞生技（3176）改派張銘政為代表人，基亞董座張世忠也因... , https://udn.com/news/story/7241/7018169?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:23:53 , udn , 日本各地收到炸彈恐嚇 多個公共設施及教育機構關閉 , https://udn.com/news/story/6809/7018200?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:24:03 , udn , 日本全國各地8日收到多封炸彈威脅傳真，收到傳真的單位包括公共機關、教育機構以及政府機關等。日本各地政府已增派維安部隊，並... , https://udn.com/news/story/6809/7018200?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:24:24 , udn , 南投縣議員吳瑞芳詐領助理費  一審判刑4年6個月 , https://udn.com/news/story/7321/7018197?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:24:34 , udn , 南投縣議員吳瑞芳涉嫌詐領助理費512萬735元，南投地檢署將吳瑞芳及林姓、羅姓、劉姓3名助理依貪汙治罪條例提起公訴。南投... , https://udn.com/news/story/7321/7018197?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:24:54 , udn , 藏壽司硬起來！日本3屁孩「含醬油PO影片」 遭警方逮捕下場慘 , https://udn.com/news/story/6812/7018186?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:26:52 , udn , 最新指尖血C肝快篩好厲害   小琉球千人篩出6名潛藏患者 , https://udn.com/news/story/7327/7018206?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:27:03 , udn , C型肝炎無症狀和不適感又稱「無症狀疾病」，易被民眾忽視；屏東縣衛生局結合產官學導入新開發的指尖血C肝快篩，15分鐘即能判... , https://udn.com/news/story/7327/7018206?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:28:24 , udn , Fed主席鮑爾直言可能還會升息 美元觸及三個月高位 , https://udn.com/news/story/6811/7018187?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:28:34 , udn , 美元兌多數主要貨幣8日觸及三個月來高點，因為美國聯準會（Fed）主席鮑爾出席國會作證時表示，為了抑制通膨，可能需要比預期... , https://udn.com/news/story/6811/7018187?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:29:53 , udn , 年底前新生兒都能領6000估多發2億 財部：財源沒問題 , https://udn.com/news/story/6656/7018220?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:30:04 , udn , 全民普發現金6000元，今年12月31日前出生的新生兒確定也能領。財政部官員證實，估計金額會增加到2億元，財源也沒有問題... , https://udn.com/news/story/6656/7018220?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:30:54 , udn , 東京食品展台南區熱絡 黃偉哲：帶的東西太少急從國內調貨 , https://udn.com/news/story/7326/7018216?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:31:05 , udn , 今年東京食品展台南市有15家台南的農會與食品業者參展，潛在買家造訪熱烈，開展第2天的樣品消耗數量已超過預期。市長黃偉哲市... , https://udn.com/news/story/7326/7018216?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:31:56 , udn , 經典賽Live／中華隊對戰巴拿馬 胡智爲先發禦敵 , https://udn.com/news/story/10785/7018012?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:32:06 , udn , 世界棒球經典賽今天開打，中華隊尋求開門紅，首戰面對巴拿馬隊全員備戰搶勝，先發打線由鄭宗哲擔任開路先鋒。 , https://udn.com/news/story/10785/7018012?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:35:32 , udn , 年底前新生兒都能領6000元！估多發2億 財部：財源沒問題 , https://udn.com/news/story/7238/7018220?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:38:33 , udn , 高雄日夜溫差20度 「這天」冷氣團南下低溫探12度 , https://udn.com/news/story/7266/7018112?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:38:35 , udn , 受惠銀行獲利躍進 玉山金前2月賺39.5億、年增逾四成 , https://udn.com/news/story/7252/7018199?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:38:43 , udn , 氣象局表示，近期輻射冷卻影響，日夜溫差大，高雄內門今天清晨僅攝氏9.1度，但午後高溫升至29.7度，一天溫差達20度；1... , https://udn.com/news/story/7266/7018112?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:38:45 , udn , 玉山金控（2884）今（8）日公布2023年2月自結盈餘，單月稅後盈餘12.3億元，累計今年前2月稅後純益39.5億元，... , https://udn.com/news/story/7252/7018199?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:42:08 , udn , Google提共榮 媒體公會：解決問題的開始 盼付費接棒 , https://udn.com/news/story/7241/7018174?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:42:18 , udn , 針對國際數位平台巨擘Google集團3月8日發表「台灣新聞數位共榮基金計畫」， 中華民國衛星廣播電視事業商業同業公會、 ... , https://udn.com/news/story/7241/7018174?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:47:53 , udn , 錄取後她依規定去體檢 下一秒接到公司電話氣炸：耍人嗎？ , https://udn.com/news/story/7269/7017834?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:48:04 , udn , 許多公司錄取新人後，會要求員工到指定的醫療院所體檢，這也代表正式錄取通知。不過，日前有位新鮮人抱怨，她才剛按照新公司要求體檢完，卻接到公司電話告知「已經找到比妳更合適的人選了」，讓她氣炸喊「把別人當傻瓜嗎？」 , https://udn.com/news/story/7269/7017834?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:49:05 , udn , 南投縣議員吳瑞芳詐領助理費 一審判刑4年6個月 , https://udn.com/news/story/7321/7018197?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:51:23 , udn , 防疫險重創產險業，賠掉20年的大洞要如何補？ , https://udn.com/news/story/7239/7018252?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:51:27 , udn , 最新指尖血C肝快篩好厲害 小琉球千人篩出6名潛藏患者 , https://udn.com/news/story/7327/7018206?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:51:33 , udn , 防疫險讓產險業獲利、淨值都好慘。據金管會統計，2022年全年產險業稅前虧損1,905億元，賠掉產險業長達逾20年來獲利，淨值則下探614億元，是2009年金融海嘯後的14年新低紀錄。損失這麼慘，獲利該如何自救？產險業內人士表示，「僅有四大方法」。 , https://udn.com/news/story/7239/7018252?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:51:54 , udn , 打造舒適環境？日本澀谷公廁「沒有女廁」 網傻眼：這才歧視吧 , https://udn.com/news/story/6812/7017914?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:52:04 , udn , 日本東京都澀谷區公所近年來持續推動公廁設置計畫，但最近完工的一處公廁因為沒有設置「女性專用」、而是設置不分性別都可使用的... , https://udn.com/news/story/6812/7017914?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:52:25 , udn , 奇美醫學統合照護團隊 心臟患者再住院率大幅下降 , https://udn.com/news/story/7266/7018248?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:52:35 , udn , 奇美醫學中心實踐全人照護，成立心臟功能強化治療團隊，透過跨團隊照護模式並落實至居家，大幅縮短心臟衰竭病人住院天數及3個月... , https://udn.com/news/story/7266/7018248?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:54:29 , udn , 刑警小隊長劈腿單親媽 被提分手竟揚言傳性愛照片 , https://udn.com/news/story/7317/7018176?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:55:24 , udn , 經典賽Live／胡智爲20球化解對手二度上壘 一上中華0:0巴拿馬 , https://udn.com/news/story/10785/7018012?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:56:55 , udn , 解密攝理教／為何「邪教」信徒不斷？在封閉圈找歸屬感 高知識分子也淪陷 , https://udn.com/news/story/6812/7018234?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:57:05 , udn , Netflix紀錄片「以神之名：信仰的背叛」揭露南韓「攝理教」教主鄭明析長期染指女信徒等惡行，外界都視其為邪教。其實古今中外，各種外界所稱「邪教」從沒斷過，信奉者也不乏高知識分子與社會地位者，甚至就算爆出各種騙色騙財、毆打殺人等社會案件也篤信不疑，究竟為何如此？ , https://udn.com/news/story/6812/7018234?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:57:26 , udn , 滿滿美顏好氣色 南警慶婦女節貼心送禮女警笑納 , https://udn.com/news/story/7324/7018262?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:57:36 , udn , 今天是婦女節，為感謝女性同仁在工作崗位上付出，台南市政府警察今由局長廖宗山親送草莓閃電泡芙給每位女同仁，希望富含維他C當... , https://udn.com/news/story/7324/7018262?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:57:57 , udn , 強震救災慢半拍死忠選民罵翻 厄多安面臨20年最艱難選戰 , https://udn.com/news/story/6809/7018210?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:58:07 , udn , 諸如番紅花之丘村等土耳其東南部各村鎮過去或許一直是總統厄多安的鐵票區，但是上個月強震後搜救行動慢半拍，曾經有過的死忠支持... , https://udn.com/news/story/6809/7018210?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:58:27 , udn , 阿朗壹古道旁修農路惹怒環團    民代會勘時挺公所開路便民 , https://udn.com/news/story/7327/7018257?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:58:38 , udn , 俗稱「阿朗壹古道」的屏東旭海觀音鼻自然保留區，牡丹鄉公所最近發包修繕區外農路便道和邊坡，鋪設水泥道路並在路旁築起擋土矮牆... , https://udn.com/news/story/7327/7018257?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:58:58 , udn , 經典賽南韓教練用五個字解釋對付日本戰略 , https://udn.com/news/story/7001/7018259?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:59:09 , udn , 棒球經典賽已經點燃戰火，B組的南韓將於9日出戰澳洲，10日在東京巨蛋對決宿敵日本。南韓隊教練李強喆8日在記者會上表示，必... , https://udn.com/news/story/7001/7018259?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:59:29 , udn , 通膨炸鍋／差0.02個百分點，112年度減稅紅包飛了 , https://udn.com/news/story/7238/7018256?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:59:39 , udn , 當財政部賦稅署宣布去年CPI年增2.98%這個數字時，哀聲四起，因為就差一點點，差0.02個百分點，減稅紅包飛了。官員說：「消費者物價指數（CPI）漲幅超過3%才能調整。」就這樣，112年度綜所稅的各項扣免額維持原樣，預計113年度才能調整。 , https://udn.com/news/story/7238/7018256?from=udn-ch1_breaknews-1-0-news
2023-03-08 19:59:53 , udn , 鴻海2家子公司增資18億元 擴大越南布局 , https://udn.com/news/story/7240/7018224?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:00:03 , udn , 鴻海今天傍晚公告，2家越南子公司共計現金增資6000萬美元（約合新台幣18.06億元）給北江省FUYU PRECISIO... , https://udn.com/news/story/7240/7018224?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:00:24 , udn , 軍營手槍疑遭調包為模型槍 陸戰隊全面實施械彈清點 , https://udn.com/news/story/7315/7018269?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:00:34 , udn , 國軍械彈管制疑發生重大缺失，海軍陸戰隊新訓旅的一把45手槍槍疑遭被掉包成「模型槍」，不知何時發生，海軍教育訓練暨準則發展... , https://udn.com/news/story/7315/7018269?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:00:55 , udn , 陸戰隊屏東龍泉遺失槍機 軍方說話了 , https://udn.com/news/story/7315/7018271?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:01:05 , udn , 海軍陸戰隊今天在屏東基地，傳出槍機遺失。據了解，屏東龍泉新訓中心遺失2個槍機，目前軍方正尋找去向。海軍陸戰隊指揮部晚間表... , https://udn.com/news/story/7315/7018271?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:01:25 , udn , 營造就醫好心情 柳營奇美植樹添綠意 , https://udn.com/news/story/7326/7018263?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:01:36 , udn , 植樹節將至，台南柳營奇美醫院今由院長黃順賢帶領同仁植樹，除希望患者有綠意盎然就醫環境，也希望落實節能減碳及綠化生態環境，... , https://udn.com/news/story/7326/7018263?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:01:56 , udn , 太陽聯盟萬華分會五星酒店辦春酒 高挑辣妹團吸晴 , https://udn.com/news/story/7315/7018264?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:02:07 , udn , 竹聯幫仁堂旭仁會、明仁會接連在五星級飯店舉辦盛大春酒後，本省掛最大組織太陽聯盟今晚也在北市花園酒店舉辦春酒晚會，由盟主黃... , https://udn.com/news/story/7315/7018264?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:02:27 , udn , 鮑爾放鷹 新台幣爆量重貶收30.79元創逾3個月新低 , https://udn.com/news/story/7239/7018167?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:02:37 , udn , 美國聯準會主席鮑爾大舉放鷹，美元指數竄高，令亞幣齊跳水，新台幣匯率今天重貶1.96角，收盤收在30.79元，創逾3個月新... , https://udn.com/news/story/7239/7018167?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:03:02 , udn , iPhone 14「香蕉黃」來了！遠傳10日預購、中華電14日開賣 , https://udn.com/news/story/7098/7018245?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:03:12 , udn , 蘋果iPhone 14、iPhone 14 Plus推出新色「黃色」，被果粉暱稱為「香蕉黃」。而電信業者也公布最新預購及... , https://udn.com/news/story/7098/7018245?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:05:53 , udn , 經典賽Live／滿壘機會王柏融卻無功而返 一局中華0:0巴拿馬 , https://udn.com/news/story/10785/7018012?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:06:24 , udn , 經典賽／賴清德為中華隊加持 李維拉開球相擁王建民 , https://udn.com/news/story/10785/7018273?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:06:34 , udn , 2023年世界棒球經典賽A組預賽在傳奇守護神李維拉、副總統賴清德共同開球下，今晚於洲際棒球場正式展開，負責接球的捕手有「... , https://udn.com/news/story/10785/7018273?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:07:35 , udn , 國軍械彈管制疑發生重大缺失，海軍陸戰隊新訓旅的一把45手槍疑遭被掉包成「模型槍」，不知何時發生，海軍教育訓練暨準則發展... , https://udn.com/news/story/10930/7018269?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:08:54 , udn , 出席共軍代表團會議  習：提升應對戰略風險整體實力 , https://udn.com/news/story/7331/7018281?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:09:04 , udn , 身兼中共中央軍委主席的中共總書記習近平8日出席十四屆全國人大一次會議「解放軍和武警部隊代表團」全體會議時強調，鞏固提高一... , https://udn.com/news/story/7331/7018281?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:09:24 , udn , 為買蛋隊伍大排長龍？ 網細看：都1種人在排 , https://udn.com/news/story/122475/7017876?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:09:35 , udn , 受到禽流感的影響，國內雞蛋供應量減少，連南部產地也出現買不到蛋的情況，不過日前有網友在台北街頭，發現一群人在排隊買蛋，笑稱「這是台北人的日常嗎？現在我養母雞還來得及嗎？」對此，網友幽默回應「退休老人很愛排隊買」。 , https://udn.com/news/story/122475/7017876?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:09:55 , udn , 俄在烏陷苦戰…台海若爆發衝突 陸動武恐有「2大顧忌」 , https://udn.com/news/story/6809/7018007?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:10:06 , udn , 從俄羅斯在烏克蘭陷入苦戰來看，中國軍事研究人員認為，若在亞洲與美國為首部隊發生衝突，中國需具備兩大能耐：擊落低軌星鏈衛星... , https://udn.com/news/story/6809/7018007?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:13:54 , udn , 龍巖李世聰原做電子外銷 一場葬禮讓他半路出家、開啟逾30年殯葬事業 , https://udn.com/news/story/7241/7018275?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:14:04 , udn , 殯葬大亨龍巖（5530）創辦人李世聰今（8）日上午因病辭世，享壽65歲；李世聰最為人熟知為殯葬事業的經營，事實上，早年的... , https://udn.com/news/story/7241/7018275?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:14:53 , udn , 彰化木材堆置場火警  警消打火搶救中 , https://udn.com/news/story/7320/7018292?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:15:04 , udn , 彰化縣田中鎮與溪州鄉交界處的大同北路今天下午2點多發生火警，民眾堆置製作太空包的木堆發生火警，彰化縣消防局第二大隊共出動... , https://udn.com/news/story/7320/7018292?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:15:24 , udn , 經典賽／沒時間緊張了！辜仲諒霸氣喊話引球迷掌聲 , https://udn.com/news/story/7001/7018293?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:15:35 , udn , 世界棒球經典賽A組預賽今晚開幕戰由中華隊對上巴拿馬隊，中華棒協理事長辜仲諒霸氣喊話，「沒有時間緊張了，請中華健將們拿出勇... , https://udn.com/news/story/7001/7018293?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:15:55 , udn , 習近平在解放軍代表團強調  開創一體化國家戰略體系 , https://udn.com/news/story/7331/7018290?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:16:00 , udn , ChatGPT爆紅 佳世達董事長：AI將無所不在 大家都要有危機感 , https://udn.com/news/story/7240/7018260?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:16:05 , udn , 中共中央總書記、國家主席、中央軍委主席習近平8日下午在出席解放軍和武警部隊代表團全體會議時強調，鞏固提高一體化國家戰略體... , https://udn.com/news/story/7331/7018290?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:16:11 , udn , ChatGPT爆紅，佳世達（2352）董事長陳其宏今（8）日在回答媒體詢問時表示，「人工智慧將會無所不在」，應用會愈來愈... , https://udn.com/news/story/7240/7018260?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:16:26 , udn , 出席共軍代表團會議 習近平：提升應對戰略風險整體實力 , https://udn.com/news/story/7331/7018281?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:17:02 , udn , 經典賽／南韓教練用五個字解釋對付日本戰略 , https://udn.com/news/story/10785/7018259?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:17:53 , udn , 國民黨團批健保浪費 健保署：開源節流確保財務穩健 , https://udn.com/news/story/6656/7018298?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:18:04 , udn , 國民黨團今指出衛福部健保署將在4月調整健保部分負擔，預估影響117萬人，增加56億元，另在疫後特別預算，行政院也撥補健保... , https://udn.com/news/story/6656/7018298?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:18:24 , udn , 好感降至歷史新低！民調曝中國超越俄羅斯 成美國「頭號敵人」 , https://udn.com/news/story/6809/7017434?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:18:35 , udn , 中美之間緊張情緒，因中國偵察氣球和俄烏戰爭而持續惡化，最新蓋洛普民調6日顯示，美國人對中國的好感降至歷史新低，中國超過俄... , https://udn.com/news/story/6809/7017434?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:18:55 , udn , 麥卡錫擬在加州會蔡總統 中：嚴重關切要求澄清 , https://udn.com/news/story/7331/7018249?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:19:05 , udn , 針對美國眾議院議長麥卡錫證實計劃在加州會見總統蔡英文，且不排除日後訪台，中國外交部發言人毛寧今天稱，中方「嚴重關切蔡英文... , https://udn.com/news/story/7331/7018249?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:19:26 , udn , 綠委批大法官提名爭議是馬英九搞的 馬辦發聲明駁斥 , https://udn.com/news/story/123416/7018295?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:19:36 , udn , 前總統馬英九辦公室晚間發出聲明表示，民進黨立委鍾佳濱、前立委林濁水接連搬出「馬維拉」，來為15位大法官人選將清一色為蔡總... , https://udn.com/news/story/123416/7018295?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:20:54 , udn , 民進黨籲現任議員不落跑  藍營：沒收初選兼擋侯友宜 , https://udn.com/news/story/6656/7018299?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:21:04 , udn , 民進黨中執會8日通過成立「2024大選提名策略小組」，提名採「誠信條款」，指現任議員剛當選卻即投入立委選舉，影響社會觀感... , https://udn.com/news/story/6656/7018299?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:23:31 , udn , 阿朗壹古道旁修農路惹怒環團 民代會勘時挺公所開路便民 , https://udn.com/news/story/7327/7018257?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:23:52 , udn , 白喬茵酸賴清德「矯情」一堆綠營立委是議員出身 , https://udn.com/news/story/7327/7018306?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:23:57 , udn , CPI年增率首次超越電信X值、NCC盼資費「凍漲」 中華電信回應了 , https://udn.com/news/story/7240/7018294?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:24:03 , udn , 民進黨版本的「大局條款」今天出爐，不建議現任議員參與立委選舉，但在艱困選區或無現任立委的選區除外。國民黨高雄市議員白喬茵... , https://udn.com/news/story/7327/7018306?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:24:07 , udn , 國家通訊傳播委員會（NCC）今日指出，往年管理電信資費價格調整係數X值，均以CPI年增率為依循標準，往年均要求業者降價，... , https://udn.com/news/story/7240/7018294?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:24:23 , udn , 評／為何溫家寶、李克強都須悲壯卸任？ , https://udn.com/news/story/123410/7017496?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:24:33 , udn , 中國「兩會」正召開，總理李克強5日最後一次「政府工作報告」，被外媒形容成「冒汗用一小時快速完成，習近平匆匆與他秒握手後，... , https://udn.com/news/story/123410/7017496?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:27:23 , udn , 經典賽Live／高宇杰觸擊失敗變雙殺打 二局中華0:0巴拿馬 , https://udn.com/news/story/10785/7018012?from=udn-ch1_breaknews-1-0-news
2023-03-08 20:29:53 , udn , 追思228事件 議長童子瑋建議基隆定3/8為紀念日 , https://udn.com/news/story/7328/7018300?from=udn-ch1_breaknews-1-0-news
