2023-05-16 00:24:15 , udn , 天道盟同心會租名車不還恐嚇「拿錢買回」 和運也受害 , https://udn.com/news/story/7320/7167372?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:34:17 , udn , 婆媳相處之道是許多家庭難解的課題之一，現代人講求婚姻雙方平等，除了夫妻間彼此尊重，婆婆與娘家也應避免過度干涉。然而不少長輩仍維持較傳統的思想，大陸就有一名準婆婆，竟然在婚禮現場對著新娘宣讀「四大家規」，讓女方忍無可忍... , https://udn.com/news/story/7335/7169116?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:34:38 , udn , 屏東2男拒捕衝撞警車遭開21槍仍逃逸 警追緝6天今在台南逮人 , https://udn.com/news/story/7315/7169388?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:34:48 , udn , 屏東警方11日於基督教醫院附近圍捕涉及槍砲案件的2名嫌疑人時，遭林姓男子拒捕開車衝撞，警方開21槍仍無法阻止他們逃逸，流... , https://udn.com/news/story/7315/7169388?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:35:09 , udn , 郭陣營有苦說不出！國民黨徵召前夕 竟有人冒用挺郭名義幫倒忙 , https://udn.com/news/story/6656/7169222?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:35:19 , udn , 鴻海集團創辦人郭台銘四處訪問基層，爭取代表國民黨參選總統大選，由於郭台銘聲勢漸起，問題也隨之而來，某些人對外號稱支持郭台銘，但不僅沒幫上忙，還是幫倒忙，讓郭陣營有苦說不出。某些人以支持郭台銘名義，申請路權，或者宣稱舉辦活動，還有很多人拿著與郭台銘合照照片，四處對人宣傳代表郭台銘，甚至郭台銘到地方拜會地方人士，順便一同餐敘時，也出現了不明人士讓幕僚懷疑別有用心... , https://udn.com/news/story/6656/7169222?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:37:43 , udn , 「京站買單」回歸！有機會整桌免付錢 下班聚餐揪起來 , https://udn.com/news/story/7270/7169367?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:39:35 , udn , 一家四口做骨髓配對 他見結果驚覺爸爸「頭冒綠光」：要說嗎 , https://udn.com/news/story/7272/7169202?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:39:46 , udn , 一名網友在PTT八卦板分享真實案例，某次幫一家四口做骨髓配對，報告出爐後卻發現夫妻和兩個小孩的配對結果大不同... , https://udn.com/news/story/7272/7169202?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:42:48 , udn , 廢鋼跌深反彈 威致16日起調漲廢鋼價 , https://udn.com/news/story/7241/7169363?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:42:58 , udn , 廢鋼價跌深反彈，南部主力電爐廠威致（2028）16日起廢鋼收購價每公噸漲200元，預期各家上市鋼廠將跟進，廢鋼行情轉強，... , https://udn.com/news/story/7241/7169363?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:47:46 , udn , 香港撤銷旅遊限制 佳士得春拍將拍趙無極等名家作品 , https://udn.com/news/story/7241/7169350?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:47:57 , udn , 佳士得香港春拍將於5月28至29日推出一系列藝術鉅作，其中亮點拍品為全球藝術愛好者趨之若鶩的國際知名藝術大師和新星，例如... , https://udn.com/news/story/7241/7169350?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:51:37 , udn , 基市府盤點閒置或低度使用校園空間 規畫開辦長照據點 , https://udn.com/news/story/7328/7169430?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:51:48 , udn , 基隆市長謝國樑今天會見基隆市長期照顧發展協會理事長陳立洋等人，就長照發展議題交換意見。謝國樑說，將盤點適合長輩活動的校園... , https://udn.com/news/story/7328/7169430?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:52:09 , udn , 沒想像中那麼乾淨！空服員曝飛機上4處超髒、千萬別穿「這款服裝」 , https://udn.com/news/story/6812/7169224?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:52:19 , udn , 搭飛機時若未留意一些小細節，病毒、細菌恐找上門。據外媒報導，有空服員在社群媒體分享搭機的注意事項，透露飛機內數個超髒的地方，並建議搭機的最佳穿著。... , https://udn.com/news/story/6812/7169224?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:52:40 , udn , 又傳行員勾結詐騙集團 新北檢警搜索中信銀蘆洲分行 , https://udn.com/news/story/7321/7169414?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:52:50 , udn , 新北地檢署今天指揮新北市三重警分局，到中國信託商業銀行蘆洲分行搜索，帶回疑似與詐騙集團勾結的蕭姓女職員，目前移送地檢署複... , https://udn.com/news/story/7321/7169414?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:54:43 , udn , 雄中生參訪日本東京大學 聯結百年前日籍創校校長母校 , https://udn.com/news/story/6898/7169390?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:54:53 , udn , 高雄中學師生一行30餘人今、明兩天參訪日本東京大學，東大為科學班學生設計兩天的課程，全程英語教學和導覽安排，讓雄中師生感... , https://udn.com/news/story/6898/7169390?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:57:36 , udn , 成大校長沈孟儒：未來兩年培養3分之1以上老師跨域研究量能 , https://udn.com/news/story/6928/7169436?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:57:47 , udn , 成大新任校長沈孟儒2月上任以來，積極展開校務工作，他表示，跨越的合作是教學未來的發展方向，成大將每年投入上億元的經費，協... , https://udn.com/news/story/6928/7169436?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:58:08 , udn , 南市射擊場遷移協調沒共識  要求配套措施否則會引反彈 , https://udn.com/news/story/7326/7169435?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:58:18 , udn , 台南體育公園內飛靶射擊場老舊、面積小，加上噪音與安全性問題，南市體育總會射擊委員會及體育局共同爭取在關廟森林公園闢建全國... , https://udn.com/news/story/7326/7169435?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:58:39 , udn , 中職／彭政閔發起「亞大火星人恰恰運動公益平台」 募50萬助偏鄉弱勢球隊 , https://udn.com/news/story/7001/7169431?from=udn-ch1_breaknews-1-0-news
2023-05-16 19:58:49 , udn , 中信兄弟棒球隊總教練彭政閔是亞洲大學經營管理系校友，他今天在亞大發起「亞大火星人恰恰運動公益平台」，經管系及校友募得50... , https://udn.com/news/story/7001/7169431?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:00:12 , udn , 日月光半導體決議處分陸竹開發 將18.6萬張普通股售予宏璟建設 , https://udn.com/news/story/7240/7169415?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:00:22 , udn , 日月光投控（3711）在今（16）日宣布，旗下子公司日月光半導體暨台灣福雷電子股份有限公司為專注本業經營，在分別經董事會... , https://udn.com/news/story/7240/7169415?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:00:35 , udn , 爭取國際賽登台 體育署擬加碼補助單項協會 , https://udn.com/news/story/7005/7169423?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:00:45 , udn , 為協助各單項運動協會爭取國際賽來台舉辦，體育署長鄭世忠今天宣布將提高補助比例，未來即使有結餘款，協會仍可留下運用，以鼓勵... , https://udn.com/news/story/7005/7169423?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:01:06 , udn , 廣島G7峰會倒數 首度討論印太及經濟安保議題 , https://udn.com/news/story/6809/7169422?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:01:16 , udn , 日本是今年七大工業國集團（G7）輪值主席國，19日將在廣島辦理G7領袖高峰會，議題首度納入經濟安保、印太。主要是面對霸權... , https://udn.com/news/story/6809/7169422?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:01:37 , udn , 討搭車錢! 高雄24歲男裝可憐誆錢包遺失 1小時得手3百元 , https://udn.com/news/story/7320/7169438?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:01:47 , udn , 高雄旗山區日前有民眾遇到可疑男子向派出所通報，有身穿襯衫西裝褲的男子徘迴在旗山客運站附近，一見路人經過，該男子就貼近索討... , https://udn.com/news/story/7320/7169438?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:02:39 , udn , 南市射擊場遷移協調沒共識 要求配套措施否則會引反彈 , https://udn.com/news/story/7326/7169435?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:09:33 , udn , TDR相關法規是否侵害人權？金管會提出三大釋疑 , https://udn.com/news/story/7239/7169461?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:09:44 , udn , 對於日前財委會公聽會中部分與會學者認為TDR未於證交法或依該法核定為有價證券的函令中明確列舉，未符法律明確性及罪刑法定主... , https://udn.com/news/story/7239/7169461?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:10:04 , udn , 市場遭多方夾殺！中國、墨西哥搶種火龍果 越南一哥地位不保 , https://udn.com/news/story/6811/7169424?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:10:15 , udn , 越南火龍果曾經獨霸國際貿易市場多年，如今產量不僅被中國超越且在美國、加拿大的市占也被墨西哥分食，甚至連印度都急起擴大種植... , https://udn.com/news/story/6811/7169424?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:10:36 , udn , 波蘭外交部：中國烏克蘭特使李輝將訪問華沙 , https://udn.com/news/story/6809/7169444?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:10:46 , udn , 波蘭外交部今天宣布，中國烏克蘭特使李輝結束對基輔為期2天的訪問後，19日將轉往波蘭首都華沙（Warsaw） , https://udn.com/news/story/6809/7169444?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:11:07 , udn , 中職／龍隊27日首棒排誰對決羅力 葉總開玩笑喊張建銘 , https://udn.com/news/story/7001/7169442?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:11:18 , udn , 「哩賀」羅力預計27日重回中職，將在一軍先發出賽投1個打席，對手味全龍隊總教練葉君璋直言，聽到有嚇一跳，被問起當日對戰第... , https://udn.com/news/story/7001/7169442?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:12:35 , udn , 女外送員後座貼一紙條 短短10字讓他看了很心疼 , https://udn.com/news/story/120912/7169366?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:12:40 , udn , 討搭車錢！高雄24歲男裝可憐誆錢包遺失 1小時得手3百元 , https://udn.com/news/story/7320/7169438?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:12:46 , udn , 外送員的工作時間雖然彈性自由，但是有孩子家庭的人難免要花時間兩邊兼顧。有網友在路上看到一名女外送員的外送箱上貼著一張紙條，上面的註明讓他看了心疼不捨，他拍下照片上傳到臉書上，引來不少討論。 , https://udn.com/news/story/120912/7169366?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:13:07 , udn , 杜魯多訪南韓 加韓雙邊會談料聚焦礦產與安全議題 , https://udn.com/news/story/6809/7169456?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:13:17 , udn , 加拿大總理杜魯多今天抵達首爾，將與南韓總統尹錫悅進行雙邊會談，兩國尋求加強安全與電池關鍵礦產方面的合作 , https://udn.com/news/story/6809/7169456?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:15:33 , udn , 涉及「柴油門」詐欺案 奧迪前執行長史塔德勒認罪 , https://udn.com/news/story/6811/7169441?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:15:44 , udn , 奧迪前執行長史塔德勒今天在他涉及的「柴油門」詐欺審判中認罪，承認他在得知這個騙局後，仍允許繼續銷售裝有排氣作弊軟體的車輛 , https://udn.com/news/story/6811/7169441?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:16:05 , udn , Fisker加速量產電動休旅車 鴻海專案搶搭順風車 , https://udn.com/news/story/6811/7169457?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:16:15 , udn , 美國電動車新創公司Fisker宣布加速量產電動休旅車Fisker Ocean，初期規劃6月底前產出並在歐美市場交車，第3... , https://udn.com/news/story/6811/7169457?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:16:36 , udn , 足球／豐米全國少年盃主視覺亮相 可愛藍鵲超吸睛 , https://udn.com/news/story/7005/7169466?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:16:46 , udn , 2023豐米全國少年盃足球錦標賽主視覺正式亮相！結合足球、稻穗、台灣藍鵲的意象，打造充滿童趣與親和力，同時蘊含對足球幼苗的期許，組成少年盃足球賽特有的主視覺LOGO，為即將到來的比賽揭開序幕。

 , https://udn.com/news/story/7005/7169466?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:18:35 , udn , 真假？俄羅斯宣稱用極音速飛彈 摧毀美製愛國者防空系統 , https://udn.com/news/story/122663/7169470?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:18:46 , udn , 天空新聞台與衛報16日在俄烏戰爭即時更新報導，俄羅斯聲稱在徹夜空襲烏克蘭首都基輔期間，使用極音速「匕首」（Kinzhal... , https://udn.com/news/story/122663/7169470?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:19:06 , udn , 5年內，鋰離子電池價格降低60%，到那時蓄電池產業有何變化？ , https://udn.com/news/story/6811/7169469?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:19:17 , udn , 對擴大可再生能源至關重要的蓄電池已進入普及期。2023年全球新增裝機容量將同比增長87%，增至30吉瓦，在5年內增長約10倍。鋰離子電池的價格在5年內降低6成，各國政府的鉅額補貼也起到支撐作用。不過，尚未達到實現溫室氣體凈零排放的目標，迫切需要進一步提高供給能力。 , https://udn.com/news/story/6811/7169469?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:20:11 , udn , 宏璟砸23億取得陸竹開發逾86%股權 間接拿下竹北高鐵站附近逾8萬坪地 , https://udn.com/news/story/7240/7169450?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:20:22 , udn , 宏璟建設（2527）今（16）日宣布擬以每股12.67元、總價23.58億元買下集團關係人日月光（3711）、福雷電子共... , https://udn.com/news/story/7240/7169450?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:24:14 , udn , 海關提供稅則預審便民措施 近三年申請逾3千件 , https://udn.com/news/story/7243/7169452?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:24:25 , udn , 財政部關務署今（16）日表示，為促進貿易便捷並加速貨物通關，業者若想瞭解擬進口貨物應歸列的稅則號別，可依關稅法第21條規... , https://udn.com/news/story/7243/7169452?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:27:37 , udn , 減碳新藍海／沒開玩笑，紐西蘭開徵「牛屁稅」，台灣也打算跟進嗎？ , https://udn.com/news/story/7238/7169481?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:27:47 , udn , 去年紐西蘭政府把矛頭對準製造甲烷（CH4）最多的牛、羊等動物，破天荒提出「牛屁稅」，引發畜牧業者走上街頭抗議。上月，歐盟開出第二槍，開始研議修正工業排放指令（industrial emissions directive，IED），將對27個成員國的農場實施排放限制。台灣呢？是否也有必要開徵「牛屁稅」？ , https://udn.com/news/story/7238/7169481?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:28:08 , udn , 加拿大牛肉開放入關 真能成我國加入 CPTPP 的門票？ , https://udn.com/news/story/7238/7169479?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:28:18 , udn , 衛福部食藥署近日預告將開放加拿大全牛齡牛肉進口，被外界解讀是為了要加入CPTPP（跨太平洋夥伴全面進步協定），爭取加拿大的支持，但開放加拿大牛是否等於拿到CPTPP門票，外交部長吳釗燮回應，加拿大認為任何申請者只要符合高標準，都應該被歡迎加入。 , https://udn.com/news/story/7238/7169479?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:28:39 , udn , 契作檸檬來加工，竟是惡夢一場？結局神開展，這家公司意外幫牛減碳，創造新一桶金 , https://udn.com/news/story/7241/7169474?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:28:50 , udn , 「我們本來跟農民契作檸檬來加工，結果（檸檬）越收越多，加工量越來越大，痛苦也越來越多！」永大食品總經理蔡耀輝回想2016年公司為了開發檸檬汁加工產品，契作了大批檸檬，沒想到竟然是一場惡夢的開始。 , https://udn.com/news/story/7241/7169474?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:33:35 , udn , PLG／線上直播收費？陳建州：一直是目標 , https://udn.com/news/story/7002/7169516?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:33:46 , udn , PLG邁入第三個球季，本季120場例行賽入場觀眾突破50萬人，YouTube直播也有穩定觀看人數，高雄17直播鋼鐵人和福... , https://udn.com/news/story/7002/7169516?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:34:06 , udn , 國立台灣圖書館也收恐嚇郵件「6顆遙控炸彈」 警封館清查未發現 , https://udn.com/news/story/7320/7169488?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:34:17 , udn , 位於新北市中和區的國立台灣圖書館，今下午3時許向中和警分局安和派出所報案，指稱官方郵件接獲署名孫姓網友恐嚇郵件，館方不敢... , https://udn.com/news/story/7320/7169488?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:36:36 , udn , 單親小六童存錢「想請媽媽吃麥當勞」 卡片逼哭上萬人：期待您回來看我 , https://udn.com/news/story/6898/7169400?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:36:46 , udn , 上周日（14日）為母親節，不少家庭藉著節日聚在一起慶祝，慰勞媽媽平日辛勞。不過，卻有一名小六孩童因雙親離異，從那之後不曾見過媽媽，於是在母親節寫了一張卡片... , https://udn.com/news/story/6898/7169400?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:39:26 , udn , 英前首相抵台 特拉斯：很高興關鍵時刻到訪 , https://udn.com/news/story/6656/7169530?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:39:37 , udn , 英國前首相特拉斯下議員（Liz Truss MP）晚上搭機抵台，外交部長吳釗燮親自到桃園機場接機，特拉斯在機場致詞時表示... , https://udn.com/news/story/6656/7169530?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:43:02 , udn , 里昂證券：台灣科技股恢復成長之路仍坎坷不平 , https://udn.com/news/story/7251/7169472?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:43:12 , udn , 里昂證券看台灣科技股，認為恢復成長之路仍坎坷不平，加碼景氣循環落後補漲族群（如ABF載板），也看好在需求憂慮之下獲利仍能... , https://udn.com/news/story/7251/7169472?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:45:32 , udn , 陳致中獄中親筆信曝光 自比與張學良處境「小巫見大巫」 , https://udn.com/news/story/7326/7169537?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:45:42 , udn , 前總統陳水扁兒子陳致中涉幫母親吳淑珍洗錢遭判刑1年定讞，5月11日入監執行。陳致中今天透過臉書傳達在獄中近況和心情，他說... , https://udn.com/news/story/7326/7169537?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:46:03 , udn , 58歲男偕妻爬小奇萊步道 突倒地失去呼吸心跳　 , https://udn.com/news/story/7320/7169538?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:46:13 , udn , 一名58歲登山客與妻子今天爬小奇萊步道，走不到1公里，突然倒地無呼吸心跳，附近登山客見狀協助CPR，南投消防人員趕往救援... , https://udn.com/news/story/7320/7169538?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:48:26 , udn , 發現男友劈腿 她聯繫小三變好友：一起愛男友 , https://udn.com/news/story/6810/7169433?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:48:36 , udn , 國外一名女子的愛情故事近期在社群媒體上瘋傳，因為女子發現男友劈腿後不但沒有生氣，反而還跟小三成為好姊妹，讓眾人跌破眼鏡。 , https://udn.com/news/story/6810/7169433?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:48:57 , udn , 低消引糾紛！客人給一星負評遭店家「po網公審」網炸鍋 , https://udn.com/news/story/7270/7169544?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:49:08 , udn , 又是低消引發的消費糾紛！一位女性顧客到台北市大同區一家咖啡館要內用，但因為認為業者沒有提供可以達到低消200元的適合商品... , https://udn.com/news/story/7270/7169544?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:52:02 , udn , 伊雲谷現身永續峰會 大秀數位化顧問服務 , https://udn.com/news/story/7240/7169512?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:52:12 , udn , 淨零碳排帶來新商機，數位轉型服務商伊雲谷數位科技（6689）今（16）日受台灣Microsoft邀請，參加經濟部工業局主... , https://udn.com/news/story/7240/7169512?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:54:36 , udn , 中職／悍將17日迎「恰總」正常調度 張進德藥劑治療 , https://udn.com/news/story/7001/7169494?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:54:47 , udn , 中職富邦悍將隊捕手張進德揮棒造成左側腹不舒服，總教練丘昌榮表示，張進德持續藥劑治療、還需評估；悍將明天與「恰總」領軍的中... , https://udn.com/news/story/7001/7169494?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:55:08 , udn , 男子北海道湖邊釣魚失蹤 棕熊咬著一物現身！日警：已被牠吃了 , https://udn.com/news/story/6812/7169486?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:55:18 , udn , 香港有不少野生動物居住，過往曾出現市民被襲擊的個案，漁護署亦有實施「殺豬令」，定期捕捉市區出沒的野豬並且人道毀滅... , https://udn.com/news/story/6812/7169486?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:56:40 , udn , 4月PMI新出口訂單緊縮加劇 元大寶華：暗示「這件事」 , https://udn.com/news/story/7238/7169536?from=udn-ch1_breaknews-1-0-news
2023-05-16 20:56:51 , udn , 我國4月出口359.6億美元，年減13.3%，連八黑，減幅雖較預期收斂，但元大寶華表示，跌幅仍逾一成，反映外需依舊疲弱，... , https://udn.com/news/story/7238/7169536?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:06:27 , udn , 印尼人口2045年預計達3.24億人 降至全球第6大國 , https://udn.com/news/story/6809/7169477?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:06:37 , udn , 印尼國家發展計劃部今天表示，印尼人口預計在2045年達到3.24億人，比2020年增加5442萬人，世界人口排名將會從現... , https://udn.com/news/story/6809/7169477?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:06:58 , udn , 熱錢回流 新台幣終止連6貶收30.805元 , https://udn.com/news/story/7239/7169338?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:07:09 , udn , 外資回頭，帶動台灣股匯市今天同步反彈，新台幣匯率終止連6貶，收盤收在30.805元，微升0.8分，台北及元太外匯市場總成... , https://udn.com/news/story/7239/7169338?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:07:29 , udn , 17年來從不吃飯！他罹怪病「3餐只能喝可樂」 一看到食物就反胃 , https://udn.com/news/story/6810/7169459?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:07:40 , udn , 伊朗一名男子阿德希爾（Gholamreza Ardeshir），為了省錢而開始禁食，沒想到卻發現自己罹患怪病，只要一看見「可樂」以外的食物便噁心、反胃，他表示，自己感覺不到飢餓，「唯一能給我能量的是碳酸飲料」... , https://udn.com/news/story/6810/7169459?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:08:01 , udn , 中職／冉承霖攻守有功課 森榮鴻下二軍身體練更壯 , https://udn.com/news/story/7001/7169581?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:08:11 , udn , 中職味全龍隊昨天有球員異動，外野手冉承霖、投手羅國華、森榮鴻下二軍，總教練葉君璋表示，冉承霖攻守都有功課，至於森榮鴻則希... , https://udn.com/news/story/7001/7169581?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:08:42 , udn , 行政院去年推出「300億元中央擴大租金補貼方案」，卻傳出有房客已領7個月租金補貼，卻被通知要全部退回。內政部營建署今致歉... , https://udn.com/news/story/6656/7169586?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:09:03 , udn , 台薦美海巡學院就讀遭打回票 海巡署：不影響台美合作 , https://udn.com/news/story/10930/7169584?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:09:13 , udn , 台美海巡簽署備忘錄強化合作，每年由我海軍官校推薦成績優異學生赴美海岸防衛學院就讀。但今年美海防學院拒絕我方派員入學，引起... , https://udn.com/news/story/10930/7169584?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:09:25 , udn , 歐盟首季經濟成長率下修至0.2% 歐元區維持0.1% , https://udn.com/news/story/6811/7169498?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:09:34 , udn , 紐西蘭國會友台小組挺台參加WHA 外交部：誠摯感謝 , https://udn.com/news/story/6656/7169576?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:09:35 , udn , 歐盟統計局（Eurostat）今天公布，跟前一季相比，歐洲聯盟27國今年頭3個月整體經濟成長率為0.2%，將前值0.3%... , https://udn.com/news/story/6811/7169498?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:09:44 , udn , 紐西蘭國會跨黨派友台小組（All-Party Parliamentary Group on Taiwan）共同主席Sim... , https://udn.com/news/story/6656/7169576?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:11:39 , udn , 客人給一星負評...店家肉搜個資「還PO網公審」 網炸鍋留言灌爆 , https://udn.com/news/story/7270/7169544?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:13:11 , udn , 58歲男爬小奇萊步道 突倒地失去呼吸心跳 , https://udn.com/news/story/7320/7169538?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:14:43 , udn , 振大環球擬配息5.95元 現金殖利率達6.8% , https://udn.com/news/story/7254/7169515?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:14:54 , udn , 興櫃成衣廠振大環球（4441）去年每股純益（EPS）達18.75元，今（16）日董事會決議，擬配發每股現金股利5.95元... , https://udn.com/news/story/7254/7169515?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:15:27 , udn , 賺到了？她去全聯買蛤蜊驚見「偷渡客」 內行人揭身分：熟了超鮮甜 , https://udn.com/news/story/120915/7169432?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:15:37 , udn , 去超市買海鮮竟發現小驚喜？連鎖超市全聯福利中心因生鮮食材、民生用品齊全、選擇眾多，而成為許多婆媽日常採購的好去處。日前，一名網友到全聯買蛤蠣，才剛打開來準備先吐沙，沒想到卻意外發現「偷渡客... , https://udn.com/news/story/120915/7169432?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:15:58 , udn , 老虎證券及富途控股App將在大陸下架  股價大跌 , https://udn.com/news/story/7333/7169638?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:16:09 , udn , 網路證券公司─老虎證券及富途控股16日分別宣布，因為大陸證監會要求整改，將分別於18日及19日在中國大陸下架自家App「... , https://udn.com/news/story/7333/7169638?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:16:29 , udn , 台灣PIRLS故事體表現較說明文差 專家揭華人社會通病 , https://udn.com/news/story/6885/7169635?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:16:40 , udn , 教育部今天下午與國際同步發布2021年國際閱讀素養調查（PIRLS）結果，台灣學生整體表現成績平均544分，在全球44個... , https://udn.com/news/story/6885/7169635?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:17:00 , udn , 圖輯／中職陳仕朋與鋼龍上演投手戰 悍將2:1領先龍隊 , https://udn.com/news/story/7001/7169616?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:17:11 , udn , 富邦悍將今晚在新莊主場迎戰味全龍，派出陳仕朋擔任先發投手，對決龍隊先發投手鋼龍。龍隊在5局上靠著短打強迫取分先拿到第1分... , https://udn.com/news/story/7001/7169616?from=udn-ch1_breaknews-1-0-news
2023-05-16 21:18:24 , udn , 百度Q1淨利潤年增48%  文心一言將融入所有業務 , https://udn.com/news/story/7333/7169645?from=udn-ch1_breaknews-1-0-news
