2023-04-15 00:54:02 , udn , 俄油包圍網破口？ 日、印兩面押寶背後都有中國因素 , https://udn.com/news/story/6809/7099342?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:36:14 , udn , 反雙語政策連署兩天逾5千人 教育部：同步保障國家語言 , https://udn.com/news/story/7314/7100319?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:36:25 , udn , •教育部配合國發會推動「大專校院學生雙語化學習計畫」迄今執行一年多，教育部日前說明第二階段計畫重點方向和支持措施。但近日「多語臺灣，英語友善」行動聯盟則於公共政策網路參與平台發起連署，認為雙語政策有違「國家語言發展法」多語台灣的精神，更已嚴重影響國家正常教育發展，建議停止錯誤政策。聯盟4月7日發起提案，4月11日通過檢核，12日進入復議階段，短短兩天獲得超過5000人附議通過，主管機關須在6月14日前回應。 , https://udn.com/news/story/7314/7100319?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:39:15 , udn , CBA／爆史上最「假」比賽  中國籃協凌晨通報嚴查 , https://udn.com/news/story/7003/7100301?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:39:26 , udn , 中國體壇最近頗不安寧，足球刮起反腐風暴之際，中國職業籃球聯賽昨晚據稱出現史上最假的比賽。中國籃協今天凌晨發布通報回應球迷... , https://udn.com/news/story/7003/7100301?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:48:15 , udn , 獨／女歌迷聽完五月天演唱會倒地　葉克膜搶救16天不治 , https://udn.com/news/story/7320/7100326?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:48:25 , udn , 天團五月天3月29日到4月3日期間，一連在高雄世運主場館舉辦4場演唱會，場場吸引爆滿五迷聽唱；未料，3月31日第2場演唱... , https://udn.com/news/story/7320/7100326?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:48:46 , udn , 影／打破壟斷卡位電商領域 拼多多被爆恐有惡意軟體 , https://udn.com/news/story/7332/7100178?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:48:56 , udn , 以低價團購為主要賣點，拼多多成功打破了淘寶和京東在電商領域的壟斷地位，贏得了大量消費者的青睞。但是你知不知道，這款購物App既能幫你省錢，也能刺探你的個人信息！ , https://udn.com/news/story/7332/7100178?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:49:17 , udn , 為兒童醫療奉獻心力 前衛生署長李明亮獲頒終身貢獻獎 , https://udn.com/news/story/7266/7100325?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:49:27 , udn , 瑞信兒童醫療基金會主辦「當我們童在醫起」─《第十屆台灣兒童醫療貢獻獎》今正式揭曉，台灣優生保健領頭羊、遺傳學之父、前衛生... , https://udn.com/news/story/7266/7100325?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:49:48 , udn , 礦工發現超完整「冰凍毛球」！鑑定結果專家好吃驚 是3萬年前木乃伊松鼠 , https://udn.com/news/story/7470/7100313?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:49:58 , udn , 根據外媒《Daily Star》報導，在加拿大有礦工意外發現了神祕的「冰凍毛球」，古生物學家經過評估後驚覺這其實是來自3萬年前的木乃伊松鼠。專家表示這項消息相當令人興奮，難以想像經過3萬年卻保持如此完好，無論是爪子、尾巴、耳朵都非常容易辨認。 , https://udn.com/news/story/7470/7100313?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:50:19 , udn , CBA／爆史上最「假」比賽？  中國籃協凌晨通報要嚴查 , https://udn.com/news/story/7003/7100301?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:57:16 , udn , 高虹安參加世界高中畢業成果展 肯定技職教育接軌產業 , https://udn.com/news/story/6898/7100349?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:57:26 , udn , 新竹市世界高級中學今天在孔廟前廣場舉辦「點綻」聯合畢業成果展，各科學生展現實作與國中技藝教育成果，市長高虹安逐一體驗人體... , https://udn.com/news/story/6898/7100349?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:57:47 , udn , 新北美術館今率先開園 侯友宜與彭佳慧聯袂開箱 , https://udn.com/news/story/7323/7100348?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:57:57 , udn , 「KICK OFF!新北市美術館園區開放」系列活動今在新北市美術館第一期戶外園區、藝術街坊及圓頂藝術空間等地正式揭開序幕... , https://udn.com/news/story/7323/7100348?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:58:18 , udn , 藍營6月前提名總統人選 黨務人士：針對侯友宜、郭台銘民調尚未啟動 , https://udn.com/news/story/123307/7100321?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:58:28 , udn , 國民黨總統人選雖尚未確定，但最遲預計會在6月出爐。黨務人士透露，黨中央尚未針對新北市長侯友宜和鴻海創辦人郭台銘進行民調，... , https://udn.com/news/story/123307/7100321?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:58:49 , udn , 鳳梨盛產農民憂跌價   陳其邁推銷話術是這個 , https://udn.com/news/story/7327/7100346?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:58:59 , udn , 國產鳳梨進入盛產期，農糧署今天在高雄市凹子底森林公園舉辦聯合展售活動，集結高雄、屏東、台南、嘉義、雲林、南投等五大產區，... , https://udn.com/news/story/7327/7100346?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:59:20 , udn , 美中是否會因台灣爆衝突？前白宮顧問點1關鍵：護台已成美國政策 , https://udn.com/news/story/6809/7100310?from=udn-ch1_breaknews-1-0-news
2023-04-15 17:59:30 , udn , 美國政府資助的媒體「美國之音」（VOA）今天報導，前白宮國家安全顧問歐布萊恩說，美中是否會為台灣而爆發衝突，要看中國國家... , https://udn.com/news/story/6809/7100310?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:03:14 , udn , 政要遇襲非首例！岸田文雄演說傳爆炸聲 日本多任首相死於刺殺 , https://udn.com/news/story/6809/7100323?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:03:24 , udn , 日本首相岸田文雄今天輔選時遭人丟擲爆裂物，在維安人員保護下撤離，平安無事。僅約9個月前才發生前首相安倍晉三遭槍擊身亡事件... , https://udn.com/news/story/6809/7100323?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:03:45 , udn , NBA／首輪僅快艇前四戰打1休1 喬治爆粗口：聯盟是狗屎 , https://udn.com/news/story/7002/7100347?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:03:55 , udn , NBA附加賽今天正式結束，東西區八強正式出爐，聯盟也公布季後賽首輪賽程，不過喬治顯然不太開心，因為快艇前四戰賽程休息天數最少，讓他冒著被罰款的風險爆粗口批評聯盟的安排是「狗屎」。

攤開聯盟公布的 , https://udn.com/news/story/7002/7100347?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:06:15 , udn , 華郵：外洩機密文件顯示美早知中國偵察氣球不只一個且美方技術落後 , https://udn.com/news/story/6811/7100358?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:06:25 , udn , 華盛頓郵報14日獨家報導，美國空軍國民兵特薛拉（Jack Teixeira）外洩的機密情報文件顯示，美國情報單位知道，在... , https://udn.com/news/story/6811/7100358?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:06:46 , udn , 台南月老「助脫單」單身聯誼太搶手  「敲碗」七夕加場 , https://udn.com/news/story/7326/7100357?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:06:57 , udn , 台南市政府與正統鹿耳門聖母廟5月21日在聖母廟月老殿合辦單身聯誼，對象是20歲至45歲設籍台南或在台南就業的男女，4月1... , https://udn.com/news/story/7326/7100357?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:09:13 , udn , 賴清德發表「總統級政見」  中國應善待台灣 , https://udn.com/news/story/123307/7100359?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:09:24 , udn , 支持副總統賴清德參選下屆總統的「信賴台灣之友會」、「醫療大聯盟」、「六師後援會」下午在台南舉辦第一個「全台聯合後援會」成... , https://udn.com/news/story/123307/7100359?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:09:50 , udn , 鳳梨盛產農民憂跌價 陳其邁用「這句話」幫推銷 , https://udn.com/news/story/7327/7100346?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:15:14 , udn , 中職／悍將播放應援曲致意 林益全敲安回應、死在壘間 , https://udn.com/news/story/7001/7100366?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:15:24 , udn , 從「富邦神全」變成「統一神全」，林益全今天重返新莊球場出賽，富邦悍將隊主場為這位昔日神主牌球星送上歡迎，播放他的應援曲，... , https://udn.com/news/story/7001/7100366?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:15:45 , udn , 連走路都是奢求 血友病之父一句話 助病友抗病魔追幸福 , https://udn.com/news/story/7266/7100363?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:15:55 , udn , 51歲的血友病患者王華舘，自小時常全身多處瘀青、關節腫脹疼痛，平均1到2個月要到醫院治療一次，早年沒有健保，父母為了籌組... , https://udn.com/news/story/7266/7100363?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:16:16 , udn , PLG／簡浩關鍵三分彈退攻城獅 夢想家穩住卡位戰優勢 , https://udn.com/news/story/7003/7100364?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:16:26 , udn , 在高雄17直播鋼鐵人隊拿下5連勝來勢洶洶下，聯盟排名第4、5名的台新夢想家隊與新竹街口攻城獅隊也繃緊神經，兩隊在今天交手... , https://udn.com/news/story/7003/7100364?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:16:47 , udn , 2月股價上沖下洗…星宇航空高階主管3月賣股 難免引市場揣測 , https://udn.com/news/story/7252/7100361?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:16:57 , udn , 星宇航空（2646）3月高階主管再賣股票，其中，董事暨發言人聶國維賣出70張，協理呂國田賣出106張，副總連潔誠賣出54... , https://udn.com/news/story/7252/7100361?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:17:18 , udn , 發表「總統級政見」 賴清德1理由提醒對岸：應善待台灣 , https://udn.com/news/story/123307/7100359?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:18:14 , udn , 與昆山台商台青舉行座談  劉兆玄：在昆山進行兩岸的產業鏈創新合作 , https://udn.com/news/story/7333/7100368?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:18:24 , udn , 兩岸企業家峰會台灣方面理事長劉兆玄一行，15日與昆山台商台青舉行座談會時表示，在台商聚集地包括昆山，先進行兩岸的產業鏈創... , https://udn.com/news/story/7333/7100368?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:18:45 , udn , 再戰中二 藍綠磺溪書院考生祈福活動「同台」交鋒 , https://udn.com/news/story/7325/7100369?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:18:55 , udn , 台中市大肚區磺溪書院考生祈福活動今天登場，篤定代表藍綠再戰台中二選區的前立委顏寬恒、民進黨立委林靜儀「同台」交鋒，林靜儀... , https://udn.com/news/story/7325/7100369?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:33:17 , udn , 神秘沙灘巨石啟發科展構想　宜蘭四結國小學生進軍全國 , https://udn.com/news/story/7328/7100392?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:33:27 , udn , 宜蘭四結國小學生去年暑假到南澳神秘沙灘玩，發現1顆巨石並非一體成形，而是由好多塊大小不一的石頭拼接組成，將疑問告訴老師，... , https://udn.com/news/story/7328/7100392?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:33:48 , udn , 大陸男來港嫖妓保險套破洞 憂染愛滋急診室求醫1要求嚇呆醫生 , https://udn.com/news/story/7335/7100383?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:33:58 , udn , 性病風險絕不容忽視！有香港急症室醫生分享「奇葩」求診例子，一名大陸男子來港「尋歡」嫖妓，卻發現安全套「破洞」，擔心感染愛滋病（HIV）於是求診，然而得悉減低感染風險藥費達2萬元時即「打退堂鼓」，明言「我要博一博，不吃藥，不檢驗」，而他最後一個問題更令醫生嚇到無語 ── 「我還需要給診療費用嗎？」 , https://udn.com/news/story/7335/7100383?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:34:19 , udn , 高雄再增1例本土猴痘病例 中年男去過台北三溫暖 , https://udn.com/news/story/7266/7100387?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:34:30 , udn , 高雄今天再增1例猴痘確診案例，40多歲男性今年未曾出國，但3月底、4月初曾到北部三溫暖，高市衛生局匡列2名高風險密切接觸... , https://udn.com/news/story/7266/7100387?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:34:50 , udn , 身陷就安基金風暴的許銘春 今來高雄做這事 , https://udn.com/news/story/7327/7100377?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:35:01 , udn , 因就業安定基金補助一案身陷風暴的勞動部長許銘春，今天南下高雄出席「做工的人」電影版播映會，大讚電影傳達勞工朋友努力打拼、... , https://udn.com/news/story/7327/7100377?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:35:21 , udn , 台新半馬衝1:47破PB 温貞菱：跑步是一種愛自己的方式 , https://udn.com/news/story/7879/7099366?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:35:32 , udn , 在上週末藝人温貞菱成功挑戰人生第二場半馬賽事，於台新女子馬跑出 1:47:56 的成績，拿下總排第 124 名，成功達標，打破個人 PB （初馬：01:56:44），賽後她拿著完賽獎牌開心的表示：「今 , https://udn.com/news/story/7879/7099366?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:35:52 , udn , NBA／自認恢復訓練狀態良好 維金斯有望首戰登場 , https://udn.com/news/story/7002/7100317?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:36:03 , udn , 因父親病情的關係，勇士前鋒悍將維金斯（Andrew Wiggins）從2月中就離開了球隊，剩餘例行賽全數缺席。不過為了因應季後賽的來臨，維金斯已經在4月上旬回歸勇士，並且參與恢復訓練和全場對抗練習，逐 , https://udn.com/news/story/7002/7100317?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:36:23 , udn , 訪日談經濟郭台銘喊「Trust me」 要打造第二次台灣經濟奇蹟 , https://udn.com/news/story/123307/7100373?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:36:34 , udn , 表態爭取國民黨總統參選人提名的鴻海創辦人郭台銘正在訪日，郭台銘稍早在臉書發文表示，他和日本自由民主黨眾議院議員萩生田光一... , https://udn.com/news/story/123307/7100373?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:39:27 , udn , 美元即將變成「廁紙」？克魯曼舉3理由駁斥 , https://udn.com/news/story/6811/7100362?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:39:37 , udn , 近來唱衰美元前景的警告聲不絕於耳，例如暢銷書《富爸爸、窮爸爸》作者羅伯特·清崎就預言美元即將變成「廁紙」，知名黃金多頭希... , https://udn.com/news/story/6811/7100362?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:40:59 , udn , 華郵：外洩機密文件顯示 美早知陸偵察氣球不只一個且美方技術落後 , https://udn.com/news/story/6809/7100358?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:41:30 , udn , 敲碗成功！台南月老「助脫單」聯誼太搶手 七夕加場、擴大地區 , https://udn.com/news/story/7326/7100357?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:45:15 , udn , 中共駐菲大使：菲律賓若擔心在台15萬勞工 更應反台獨 , https://udn.com/news/story/7331/7100399?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:45:26 , udn , 在菲律賓新增開放4處軍事基地給美軍使用後，中共駐菲大使黃溪連強調，如果菲律賓擔心在台灣15萬勞工的安危，就更應該其職鮮明... , https://udn.com/news/story/7331/7100399?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:45:46 , udn , 郭台銘結束訪日行抵台 預計「這天」向大家報告 , https://udn.com/news/story/123307/7100396?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:45:57 , udn , 表態爭取國民黨總統參選人提名的鴻海創辦人郭台銘今結束四天訪日行程，郭台銘辦公室證實，稍早郭台銘已由松山機場抵台，而今天不... , https://udn.com/news/story/123307/7100396?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:47:49 , udn , 網美坐月台邊拍美照下場慘了！台鐵局：最高罰5萬 , https://udn.com/news/story/7266/7100386?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:47:59 , udn , 近期有民眾在個人社群平台Instagram發布坐在崎頂火車站月台邊緣照片，被質疑有安全疑慮，雖然當事人事後已刪文，但卻被... , https://udn.com/news/story/7266/7100386?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:48:15 , udn , NBA／東區首輪呈現三強鼎立 騎士、尼克對決難預料 , https://udn.com/news/story/7002/7100288?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:48:20 , udn , 身陷就安基金風暴 許銘春今出席「做工的人」電影版播映會 , https://udn.com/news/story/7327/7100377?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:48:26 , udn , 有別於西區聯盟的詭譎難料，NBA東區季後賽首輪普遍認為難以跳脫公鹿、塞爾蒂克與76人三強鼎立的格局，而騎士與尼克的對決，... , https://udn.com/news/story/7002/7100288?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:54:23 , udn , 再戰中二…磺溪書院考生祈福活動 顏寬恒、林靜儀「同台」交鋒 , https://udn.com/news/story/123307/7100369?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:55:24 , udn , 連走路都是奢求！血友病之父一句話 助病友抗病魔追幸福 , https://udn.com/news/story/7266/7100363?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:57:15 , udn , 陸祭貿易壁壘調查 劉兆玄：望兩岸將產業依存度納考量 , https://udn.com/news/story/7333/7100407?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:57:26 , udn , 大陸商務部近日對台灣限制2455項大陸商品進口實施貿易壁壘調查，該舉引發台灣工商界擔憂與熱議。對此，兩岸企業家峰會台灣方... , https://udn.com/news/story/7333/7100407?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:57:46 , udn , 娛樂用大麻除罪化？法務部堅定反毒立場 持續查緝大麻 , https://udn.com/news/story/7315/7100406?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:57:57 , udn , 針對今日有團體集會遊行倡議大麻除罪化，法務部重申反毒立場，強調為維護國人健康及社會安定，堅決反對大麻除罪化，由於施用大麻... , https://udn.com/news/story/7315/7100406?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:59:18 , udn , 金價每英兩破2,000美元後 臺銀、瑞銀報告：Q2有望挑戰歷史新高 , https://udn.com/news/story/7238/7100397?from=udn-ch1_breaknews-1-0-news
2023-04-15 18:59:29 , udn , 美元走貶加上歐美經濟籠罩衰退陰霾，帶動近期國際金價狂飆，國銀龍頭臺灣銀行、瑞士銀行在近日報告裡持續看好金價後市。臺銀引述... , https://udn.com/news/story/7238/7100397?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:00:15 , udn , 外媒爆馬克宏指蔡麥會是挑釁 吳釗燮：中國才是威脅 , https://udn.com/news/story/6656/7100324?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:00:25 , udn , 外交部長吳釗燮日前接受加拿大媒體專訪時，鄭重駁斥總統蔡英文與美國眾議長麥卡錫會晤是挑釁中國的論點，他強調主權國家的外交作... , https://udn.com/news/story/6656/7100324?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:18:13 , udn , 日職／吳念庭替補上場1打數敲安打 西武完封火腿 , https://udn.com/news/story/7001/7100412?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:18:24 , udn , 日職西武獅隊台灣好手吳念庭今天替補上場，獲得1次打擊機會就敲出安打，西武打線在第6局攻下6分大局，加上高橋光成先發7局好... , https://udn.com/news/story/7001/7100412?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:18:44 , udn , T1聯盟／英熊逆轉射日追上海神 魔獸續休雲豹不敵獵鷹 , https://udn.com/news/story/7003/7100420?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:18:55 , udn , 邁入例行賽尾聲的T1聯盟在本季季後賽與附加賽參賽5隊出爐後，目前僅剩下台啤英熊與高雄全家海神間的3、4名卡位戰還未有結果... , https://udn.com/news/story/7003/7100420?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:19:15 , udn , 台灣海龜5年後恐滅絕 北斗家商設攤推通過立法 , https://udn.com/news/story/7266/7100411?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:19:26 , udn , 國立北斗家商呼應海洋保育法三讀，布置以海龜滅絕為主題的校慶攤位，用閩南語書寫介紹海龜的關鍵用語，講閩南語闖關可獲海龜貼紙... , https://udn.com/news/story/7266/7100411?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:33:14 , udn , 小S學院風曬環保休閒鞋  趙岱新、李晶晶也穿相似款 , https://udn.com/news/story/7270/7100440?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:33:24 , udn , 最近話題不斷的小S，在螢光幕前再度展現高EQ與高衣Q，像是她近日便以學院風造型穿上精品環保概念鞋，甚至趙岱新、李晶晶也有... , https://udn.com/news/story/7270/7100440?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:33:45 , udn , 影／台南成立首個信賴台灣之友會  賴清德曝原因 , https://udn.com/news/story/6656/7100437?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:33:55 , udn , 支持賴清德參選總統的「信賴台灣之友會」、「醫療大聯盟」、「六師後援會」下午在台南成立全台第一個「聯合後援會」。賴清德呼籲... , https://udn.com/news/story/6656/7100437?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:34:16 , udn , NBA／目標首戰回歸賽場 藍道預計開賽前評估傷勢 , https://udn.com/news/story/7002/7100430?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:34:26 , udn , 先前因左腳踝扭傷預計要兩週之後複檢的尼克核心悍將藍道（Julius Randle），由於這段時間恢復情況良好，傳出他會在明天首輪第一戰開打之前進行傷勢評估，以決定是否能夠出賽。

藍道是在面對熱火 , https://udn.com/news/story/7002/7100430?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:34:47 , udn , 夏寶龍香港談國安：遊行非表達利益訴求唯一方式 , https://udn.com/news/story/7331/7100422?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:34:57 , udn , 中國國務院港澳辦主任夏寶龍今天表示，香港需要時刻警惕「街頭暴力」捲土重來，切不可掉以輕心。他說，維護國安與表達利益訴求不... , https://udn.com/news/story/7331/7100422?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:35:48 , udn , 美商務部長：已有200多家廠商申請晶片補助 , https://udn.com/news/story/6811/7100425?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:35:59 , udn , 美國商務部長雷蒙多（Gina Raimondo）14日表示，已經有200多家廠商根據美國晶片法案，提出補助申請。美國規模... , https://udn.com/news/story/6811/7100425?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:36:15 , udn , 鄉長任內小額工程浮濫  南投原民局長遭懲戒法院撤職 , https://udn.com/news/story/7325/7100443?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:36:25 , udn , 南投縣原住民族行政局長史強擔任信義鄉長期間，指示下屬採購案化整為零，1年暴增8、900件，並製作不實文書驗收工程，經監察... , https://udn.com/news/story/7325/7100443?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:36:46 , udn , 多圖／馬克宏政治危機！法國年改引爆民怨 憲法委員會批准延長退休年齡 , https://udn.com/news/story/6809/7091465?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:45:14 , udn , 小三通重啟 陳福海首次率團參加陸方大型宗教活動 , https://udn.com/news/story/7327/7100446?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:45:24 , udn , 小三通重啟後，金門縣長陳福海今天首度帶領金門各宮廟代表近300人，搭乘小三通前往廈門參加第16屆海峽兩岸保生慈濟文化旅遊... , https://udn.com/news/story/7327/7100446?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:45:45 , udn , 鄉長任內小額工程浮濫 南投原民局長遭懲戒法院撤職 , https://udn.com/news/story/7321/7100443?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:47:16 , udn , 影／台南成立首個信賴台灣之友會 賴清德曝原因 , https://udn.com/news/story/123307/7100437?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:47:47 , udn , 50輛賓士車齊聚雲嘉會香大會師 車牌後2碼全是「58」有原因 , https://udn.com/news/story/7326/7100435?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:47:58 , udn , 雲林縣古坑鄉濟聖宮緣濟公廟今天集合50輛車牌後2碼為「58」的信眾賓士車隊，載著40尊神尊，分別到義竹修緣禪寺、水上奉天... , https://udn.com/news/story/7326/7100435?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:57:03 , udn , 全中運開幕典禮暨選手之夜下周六登場 交通管制這邊看 , https://udn.com/news/story/7324/7100457?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:57:14 , udn , 全中運將於4月22日在新竹縣體育館盛大開幕，開幕典禮以科技聲光結合傳統表演、搭配竹縣在地元素，並以自然風景、族群融合、多... , https://udn.com/news/story/7324/7100457?from=udn-ch1_breaknews-1-0-news
2023-04-15 19:59:36 , udn , 影／台南成立首個「信賴台灣之友會」分會 賴清德曝原因 , https://udn.com/news/story/123307/7100437?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:09:05 , udn , 潤泰千金尹崇恩：能源整合與綠色經濟是未來營運主軸 , https://udn.com/news/story/7241/7100481?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:09:15 , udn , 第三屆「電子通信、物聯網和大數據國際研討會」（簡稱2023 IEEE ICEIB ESG論壇）今（15）日於台中市政府開... , https://udn.com/news/story/7241/7100481?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:10:06 , udn , 台塑王氏昆仲公園全面開放 王文淵：這是我們的起家厝 , https://udn.com/news/story/7241/7100456?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:10:17 , udn , 費時五年、花費8.4億元，高雄台塑王氏昆仲公園今（15）日正式全區對外開放，台塑集團總裁王文淵、高雄市長陳其邁以及多位民... , https://udn.com/news/story/7241/7100456?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:15:03 , udn , 謝國城盃青少棒／台南靠邱翊銓敲關鍵安打 冠軍戰將對上桃園 , https://udn.com/news/story/7001/7100427?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:15:13 , udn , 謝國城盃全國青少棒錦標賽今天進行4強賽，台南市靠著邱翊銓敲出關鍵三壘安打，以3比2逆轉台中市；桃園市則以6比3擊退高雄市... , https://udn.com/news/story/7001/7100427?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:15:34 , udn , 蘇丹亂局再起 準軍事組織RSF宣稱攻占總統府等要地 , https://udn.com/news/story/6809/7100476?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:15:44 , udn , 蘇丹準軍事組織快速支援部隊（RSF）宣稱，在今天與正規軍交火後，他們已控制若干要地，包括總統府在內。這個部隊表示，位於首... , https://udn.com/news/story/6809/7100476?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:21:05 , udn , 劉世芳棄下屆立委提名 勞動部長幕僚：許銘春目前無參選計畫 , https://udn.com/news/story/123307/7100478?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:21:15 , udn , 民進黨高雄市第3選區立委劉世芳日前以健康因素為由，放棄下屆立委提名，下屆參選人名單引發外界揣測。勞動部長許銘春辦公室幕僚... , https://udn.com/news/story/123307/7100478?from=udn-ch1_breaknews-1-0-news
2023-04-15 20:24:02 , udn , 2023新北HUG市集 月老紅線、聯誼闖關明最後一天 , https://udn.com/news/story/7323/7100493?from=udn-ch1_breaknews-1-0-news
