2023-03-27 00:05:49 , udn , 路跑／紐崔萊日月潭環湖賽 3000跑者浪漫起跑 , https://udn.com/news/story/7879/7058351?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:37:19 , udn , 迎接兒童節，宜蘭冬山鄉公所4月1日在火車站鐵路橋下舉辦「幸福冬山農市集」，60個攤位展售農特產、文創手作和美食小吃，另有... , https://udn.com/news/story/7328/7059918?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:37:39 , udn , 北市42名優秀社工獲獎 有人疫情期間主動赴萬華支援 , https://udn.com/news/story/7323/7059917?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:37:50 , udn , 台北市政府社會局於112年3月27日舉辦「112年度台北市優良社工人員表揚暨攝影展」活動，由台北市長蔣萬安出席頒獎表揚4... , https://udn.com/news/story/7323/7059917?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:38:10 , udn , 不只普發現金 士農工商都有額外補助 , https://udn.com/news/story/6929/7059903?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:38:20 , udn , 特別預算不只普發現金，協助中小企業低碳轉型、提供旅宿業新聘員工補助！行政院各部會指出，除了普發現金最快4月6日就能入袋，製造業、商業服務業都有補助方案可以申請，其中製造業最高有500萬補貼。行政院也對房貸、學貸族祭出補助方案，符... , https://udn.com/news/story/6929/7059903?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:38:41 , udn , 狒狒圍捕過程傷重死亡 林務局了解中、動保團體指1重點 , https://udn.com/news/story/7324/7059916?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:39:01 , udn , 屏東富統食品公司遭大火吞噬影響數百名勞工生計 周春米允盡力協助 , https://udn.com/news/story/7327/7059924?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:39:11 , udn , 屏東縣萬丹鄉富統公司前天廠房失火，衝擊生產也影響在地數百名勞工生計；縣長周春米深表遺憾承諾盡力協助，也提醒廠商完善消防設... , https://udn.com/news/story/7327/7059924?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:39:32 , udn , 食品大廠進駐屏東農科 周春米：現在投資「正著時」 , https://udn.com/news/story/7327/7059920?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:39:42 , udn , 屏東農科園區今年底前有望順利完工2間大廠，企業與農民合作提升農作價值，吸引人口回流達到產業循環；縣長周春米表示，屏東農科... , https://udn.com/news/story/7327/7059920?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:40:03 , udn , 台中某小學驚傳360名師生上吐下瀉 中市急採檢查原因 , https://udn.com/news/story/7325/7059922?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:40:13 , udn , 台中東區大智國小驚傳疑似病毒群聚感染，據學校統計，自25日補班日截至今天下午4時，約有360餘名師生回報，出現身體上吐下... , https://udn.com/news/story/7325/7059922?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:40:34 , udn , 許願成功！金色三麥「MISSS蜂蜜氣泡酒」限量回歸 , https://udn.com/news/story/7270/7059919?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:40:44 , udn , 蜂蜜釀造專家SUNMAI金色三麥年初推出全新力作「MISSS蜂蜜氣泡酒」，上市後在全台掀起搶購熱潮，平均30秒賣出一瓶，... , https://udn.com/news/story/7270/7059919?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:41:15 , udn , 景氣降至14年來新冰點！國發會發佈2月景氣報告，景氣綜合判斷分數為10分，較上月減少1分，燈號連續四個月呈現藍燈，更是14年來的新低點。此外，中央大學台經中心執行長吳大任指出，外銷訂單一片低迷，加上央行升息與電價上漲，恐持續對經濟前景帶來負面影響... , https://udn.com/news/story/7238/7059839?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:46:18 , udn , NCC前專委火燒玉山80公頃 對話曝「烤鹿肉」稱開玩笑 , https://udn.com/news/story/7320/7059862?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:46:28 , udn , 國家通訊傳播委員會（NCC）前專委喬建中等人前年在玉山國家公園營地，就地砍伐、取柴及生火，釀延燒12天、面積近80公頃的... , https://udn.com/news/story/7320/7059862?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:48:02 , udn , 狒狒傷重死亡「非我們開的槍」！農業局澄清：有另組人在場 , https://udn.com/news/story/7324/7059936?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:48:12 , udn , 桃園狒狒今奔逃至楊梅地區，在中正路被逼入民宅，桃園市農業局今天下午終於將狒狒「逮捕歸案」，但稍早桃園市農業局證實，東非狒... , https://udn.com/news/story/7324/7059936?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:48:33 , udn , 升息重壓房貸族 不課囤房稅成主因？ , https://udn.com/news/story/7239/7059905?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:48:43 , udn , 央行五度升息、房貸族利率突破2%大關，實質薪資還負成長，購屋族快要喘不過氣！國民黨總召曾銘宗27日表示，持有3戶以上非自住房屋者共有3萬餘人，呼籲政府拿出具體辦法照顧租屋者及房貸族。國民黨立委賴士葆直指，房價居高不下的問題就是因為，蔡政府始終不敢拿出硬態度課徵囤房稅... , https://udn.com/news/story/7239/7059905?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:51:05 , udn , 宜蘭幸福冬山農市集4月1日登場 好吃好玩開心迎接兒童節 , https://udn.com/news/story/7328/7059918?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:53:07 , udn , 清大被威脅遙控炸彈五小時引爆 大規模盤查虛驚一場 , https://udn.com/news/story/7320/7059910?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:53:48 , udn , 2023 WW表展／百達翡麗美聲配美色 經典翻新休閒時髦 , https://udn.com/news/story/7270/7059947?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:53:59 , udn , 百達翡麗（Patek Philippe）於3月27日起於日內瓦登場的鐘表與奇蹟表展（Watches and Wonder... , https://udn.com/news/story/7270/7059947?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:54:19 , udn , 費鴻泰建議選總統 徐巧芯反酸：以為大家都知40歲才能選 , https://udn.com/news/story/6656/7059945?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:54:30 , udn , 國民黨立委初選，北市信義南松山選區，議員徐巧芯挑戰現任立委費鴻泰，明天北市黨部就要協調初選民調方式，徐巧芯今天坦言，「沒... , https://udn.com/news/story/6656/7059945?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:54:50 , udn , 印度國會議員：中國大陸收買他國 不利世界和平 , https://udn.com/news/story/123264/7059838?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:55:00 , udn , 宏都拉斯26日宣布與中華民國斷交，印度上議院議員蘇吉．庫瑪（Sujeet Kumar）對於部分國家屈服於中國金錢攻勢感到... , https://udn.com/news/story/123264/7059838?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:55:21 , udn , 狒狒傷重死亡「非我們開的槍」 農業局澄清：有另組人在場 , https://udn.com/news/story/123439/7059936?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:55:52 , udn , 出門記得帶傘！北台灣明天仍有涼意 這天起有一波降雨 , https://udn.com/news/story/7266/7059933?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:56:02 , udn , 中央氣象局最新預報指出，今天傍晚開始下雨，持續至明天清晨左右後趨緩，北部地區民眾仍要帶傘，今、明兩日北台灣都有涼意，高溫... , https://udn.com/news/story/7266/7059933?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:56:59 , udn , 東非狒狒逃16天卻慘遭射殺亡 動保團體評三原因釀悲劇收場 , https://udn.com/news/story/123439/7059950?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:57:09 , udn , 東非狒狒歷經16天圍捕，今天下午終於捕獲，但稍早卻傳出狒狒在圍捕過程中受傷，且疑似是遭獵槍擊中，經急救無效已經死亡。動物... , https://udn.com/news/story/123439/7059950?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:57:30 , udn , 狒狒抓捕最後過程 阿嬤目睹：看狒狒被射倒躺在地上「一團黑黑」 , https://udn.com/news/story/123439/7059949?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:57:40 , udn , 桃園狒狒奔逃18天，今天下午終於在楊梅區富岡中正路一家民宅「落網」，市府農業局抓捕過程，3名阿嬤目睹抓捕過程，一名阿媽說... , https://udn.com/news/story/123439/7059949?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:58:01 , udn , 拳擊／林郁婷事件疑雲！IBA仍被國際奧會停權中 賽事合法性令人質疑 , https://udn.com/news/story/7005/7059865?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:58:11 , udn , 由國際拳擊總會IBA主辦在印度新德里進行的世界拳擊錦標賽，針對台灣選手林郁婷及阿爾及利亞兩名選手，未能通過賽前性別檢測判定失格，此事在台灣引起相當大的關注，目前體育署與中華民國拳擊協會也在調查整個事件 , https://udn.com/news/story/7005/7059865?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:59:32 , udn , 台股強 全體證券商前二月獲利突破百億元 , https://udn.com/news/story/7251/7059937?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:59:43 , udn , 受惠台股上漲，券商今年來獲利大幅回升。臺灣證券交易所統計，全體證券商2月稅後淨利57.53億元，較上月成長13.55億元... , https://udn.com/news/story/7251/7059937?from=udn-ch1_breaknews-1-0-news
2023-03-27 18:59:59 , udn , 被列專輔仍要正向 明道大學歡慶創校22周年 , https://udn.com/news/story/6928/7059951?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:00:09 , udn , 明道大學本（3）月歡慶創校22周年舉辦系列活動，今天起在歷史建築北斗保甲事務所展出「流‧留」，以書法、影像和影片表現明道... , https://udn.com/news/story/6928/7059951?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:05:59 , udn , 射殺狒狒若當場無立即危險GG了 律師：將面臨二年以下徒刑 , https://udn.com/news/story/7320/7059964?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:06:30 , udn , 尼泊爾2架客機空中差點相撞 3員工遭停職調查 , https://udn.com/news/story/6812/7059942?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:06:40 , udn , 尼泊爾官員今天表示，上週2架客機差點在空中相撞後，當局已將3名空中交通管制人員暫時停職並展開相關調查 , https://udn.com/news/story/6812/7059942?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:15:00 , udn , 馬英九訪中 中共官媒新華社報導未使用任何頭銜 , https://udn.com/news/story/123435/7059955?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:15:11 , udn , 前總統馬英九今天下午率團抵達上海，展開中國大陸訪問行程，中共官媒新華社隨即發布全文僅97字的簡短報導。但文中沒有為他加上... , https://udn.com/news/story/123435/7059955?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:17:52 , udn , 外資賣超8.74億 提款華新、華邦電 , https://udn.com/news/story/7251/7059960?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:18:02 , udn , 台股今天跌84.39點，收在15830.31點，外資及陸資合計賣超新台幣8.74億元，賣超前3名為華新、華邦電、東元，買... , https://udn.com/news/story/7251/7059960?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:20:50 , udn , 體恤老公睡太少⋯妻「自願開車」 她坐駕駛座問1句害尪嚇傻：我精神超好 , https://udn.com/news/story/7272/7059944?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:21:00 , udn , 一名男子分享老婆「展現體貼」卻意外鬧笑話的故事，由於原PO昨夜只睡了1小時，老婆擔心他開車太累，便提議由她來駕車，但正當兩人... , https://udn.com/news/story/7272/7059944?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:29:48 , udn , MLB／官網公布30隊戰力榜 衛冕軍太空人排第一 , https://udn.com/news/story/6999/7059671?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:29:58 , udn , 大聯盟新賽季即將在3月31日開打，大聯盟官網今天也排出30隊戰力榜，其中衛冕軍太空人排名第1，第2至第5名依序為勇士、教士、道奇及大都會。

該文指出，太空人休賽季失去塞揚強投韋蘭德（Justin , https://udn.com/news/story/6999/7059671?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:30:19 , udn , MLB／申請「波士頓」註冊商標引爭議 紅襪老闆：大聯盟提的 , https://udn.com/news/story/6999/7059814?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:30:29 , udn , 先前傳出波士頓紅襪隊打算把「波士頓」作為商標，引發熱議。根據《波士頓先鋒報》報導，確實有這件事，但並不是紅襪球團所提出的，而是大聯盟片面作為。

本月22日一名律師在社群網站上揭露，紅襪針對「Bo , https://udn.com/news/story/6999/7059814?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:32:52 , udn , 外匯準備金新制將上路 中華信評：可能成信用負面因素 , https://udn.com/news/story/7239/7059958?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:33:02 , udn , 受到今年新台幣匯率波動劇烈影響，壽險業提存外匯準備金的壓力遽增，因此金管會在考量監理需求後，決定調整外匯準備金相關注意事... , https://udn.com/news/story/7239/7059958?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:35:59 , udn , 中國商務部長會庫克：願提供蘋果等外企良好環境 , https://udn.com/news/story/7333/7059984?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:36:09 , udn , 美國蘋果公司執行長庫克今天在北京會見中國商務部長王文濤。王文濤向庫克說，中國願為包括蘋果在內的外資企業，提供「良好的環境... , https://udn.com/news/story/7333/7059984?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:36:30 , udn , 睽違3年教育部大學社團評選熱鬧登場  百餘績優社團獲頒獎金 , https://udn.com/news/story/6928/7060002?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:36:40 , udn , 睽違3年的大專校院學生社團評選及觀摩表揚，今天在虎尾科大熱鬧登場，共計116所大專校院263個社團參加，經評選後共107... , https://udn.com/news/story/6928/7060002?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:37:01 , udn , 家長批大衛像是色情作品…校長被迫辭職 義大利市長：荒謬可笑 , https://udn.com/news/story/6810/7059794?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:37:11 , udn , 義大利佛羅倫斯一家博物館今天邀請美國佛羅里達州一所學校參觀米開朗基羅的「大衛」雕像。這所學校的六年級美術課展示「大衛」雕... , https://udn.com/news/story/6810/7059794?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:37:32 , udn , 中職／採單一賽季6隊正向看待 有望1至3年內施行 , https://udn.com/news/story/7001/7059996?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:37:42 , udn , 中華職棒今天召開領隊會議，會長蔡其昌會後透露，中職球季討論改採單一賽季，站在為了棒球發展更好的立場，6隊球團都採正向態度... , https://udn.com/news/story/7001/7059996?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:38:03 , udn , 誰對狒狒開的槍？傳有第四方人士 新竹縣府澄清：沒有派人或委外 , https://udn.com/news/story/123439/7060000?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:38:13 , udn , 東非狒狒在圍捕過程中受傷，因傷勢嚴重，急救無效死亡，桃園市農業局指出，經查是遭到獵槍打中，到底是誰開槍？晚間傳出第四方人... , https://udn.com/news/story/123439/7060000?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:45:00 , udn , 財政部：9宗北中南地上權案5/8開標 總底價逾34億 , https://udn.com/news/story/7241/7060008?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:45:11 , udn , 財政部國產署公告今年首批設定地上權標案，9宗土地案件囊括北、中、南部，總權利金底價近超過34億元。其中4宗為首次列標的住... , https://udn.com/news/story/7241/7060008?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:47:59 , udn , 9件北中南地上權案5月8日開標 總底價逾34億 , https://udn.com/news/story/7241/7060008?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:49:04 , udn , 星、馬、西班牙三國總理訪華 陸：推動與各國高品質發展 , https://udn.com/news/story/7331/7059982?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:49:15 , udn , 新加坡總理李顯龍、馬來西亞總理安華、西班牙總理桑傑士將於近日訪問中國大陸。大陸外交部發言人毛寧今天表示，中國領導人將分別... , https://udn.com/news/story/7331/7059982?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:50:59 , udn , 射殺狒狒引眾怒 台大PTT網友：趕快成立327真相調查委員會 , https://udn.com/news/story/123439/7060018?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:51:09 , udn , 桃園狒狒今奔逃至楊梅地區，在中正路被逼入民宅，桃園市農業局下午終於將狒狒「逮捕歸案」，但農業局證實，東非狒狒在圍捕過程中... , https://udn.com/news/story/123439/7060018?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:52:03 , udn , 10餘男女攀險峻岩頂集體晃動：「這是群魔亂舞」 , https://udn.com/news/story/7335/7059134?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:52:13 , udn , 一段多人在有「溫州小張家界」之稱的高聳垂直岩體攀爬，並藉助繩索在岩頂附近忘情晃動的視頻，近日在中國網路平台引發熱議，有網... , https://udn.com/news/story/7335/7059134?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:52:31 , udn , 睽違3年教育部大學社團評選熱鬧登場 百餘績優社團獲頒獎金 , https://udn.com/news/story/6928/7060002?from=udn-ch1_breaknews-1-0-news
2023-03-27 19:59:59 , udn , 5個月打造出首台「不怕人潮」機器人 工研院如何辦到的？ , https://udn.com/news/story/7240/7060029?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:00:09 , udn , 今年以來聊天機器人ChatGPT引爆全球人工智慧商機，也成為科技領域的最新焦點。過去常在餐廳、醫院見到機器人；在工研院的研發下，也讓自主移動的機器人從室內走到室外，並推出國內第一台外送機器人「Cubot ONE」，不僅能上斜坡、過坑洞，還能防水防塵，功能性大幅提高後，也為未來國內自主機器人應用開啟新頁。 , https://udn.com/news/story/7240/7060029?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:00:29 , udn , 蘋果MR又傳延後，宏達電、小米新品玩了那些元宇宙的梗 , https://udn.com/news/story/7240/7060028?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:00:40 , udn , 不受蘋果MR產品再度傳出延後上市影響，宏達電（2498）2月底開賣VIVE XR Elite新品，小米則於世界行動通訊大會（MWC）發表AR眼鏡探索版；三星更是揪高通、Google共組戰隊，各大廠頻頻出招，對賭一個蘋果即將參戰的全新XR賽局。 , https://udn.com/news/story/7240/7060028?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:01:00 , udn , 兵役法初審 年資10年以上軍人去世 比照榮民享遺族照顧 , https://udn.com/news/story/10930/7060027?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:01:11 , udn , 立法院外交及國防委員會今天初審通過兵役法第44條修正草案，未來服役10年以上的現役官兵如果去世，其遺族將可比照退除役官兵... , https://udn.com/news/story/10930/7060027?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:07:04 , udn , 投審會通過台積電亞歷桑那州廠首次增資35億美元 , https://udn.com/news/story/7240/7060041?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:07:14 , udn , 經濟部投審會27日通過台積電亞歷桑那州廠增資案35億美元（約新台幣1,056億元），這是該廠首次增資，以增加營運資本。 , https://udn.com/news/story/7240/7060041?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:07:35 , udn , 稅稅唸學堂／建商退裝潢百萬，只為鑽實價登錄漏洞？國稅局罰她14萬 , https://udn.com/news/story/7243/7060036?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:07:45 , udn , 景琦（化名）109年1月買下台南市建商的餘屋，買賣契約訂總價750萬元，建商事後折減裝潢費100萬元，111年3月賣出，直接按契約價報成本。很巧，同一家建商賣出的房地前不久有個案被查到漏報「退裝潢」，於是南區國稅局直接詢問建商，建商認了退景琦百萬裝潢費。景琦被補稅35萬元、罰款14萬元。 , https://udn.com/news/story/7243/7060036?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:08:05 , udn , 手握全大陸近10%新能源汽車產能！長三角「四弟」底氣從何而來？ , https://udn.com/news/story/7333/7060033?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:08:16 , udn , 因為一則得標訊息：「華為與江淮汽車牽手造車」在汽車市場傳開，不僅讓江淮汽車股價單日漲幅高達7.97%，一度逼近漲停。也讓眾人的目光投射到安徽的新能源汽車產業上。 , https://udn.com/news/story/7333/7060033?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:10:08 , udn , 射殺狒狒引眾怒 PTT網友：趕快成立327真相調查委員會 , https://udn.com/news/story/123439/7060018?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:12:01 , udn , 星馬領導人接連訪中 學者分析：北京積極拉攏各國 , https://udn.com/news/story/7331/7060043?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:12:11 , udn , 中國邊境開放後，星、馬領導人相繼赴中訪問。星學者分析，北京目前積極拉攏各國，在解除疫情管控後，希望更積極補回前2年的對外... , https://udn.com/news/story/7331/7060043?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:12:32 , udn , 中職／球場「助攻」 曾子祐場內滿貫轟熱身賽史上首見 , https://udn.com/news/story/7001/7060057?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:12:42 , udn , 台鋼雄鷹隊在官辦熱身賽的第一轟在3月23日由張肇元敲出，第2轟在今天出爐，狀元郎曾子祐靠澄清湖棒球場「助攻」，跑出一支場... , https://udn.com/news/story/7001/7060057?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:13:02 , udn , vivo V27 5G人像美拍旗艦機登台 特殊玉質玻璃自帶光環 , https://udn.com/news/story/7270/7060049?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:13:13 , udn , vivo今在台發表最新V系列美拍手機vivo V27 5G，主打獨創柔光人像系統配置前後5000萬畫素鏡頭，更為全球首款... , https://udn.com/news/story/7270/7060049?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:13:33 , udn , 投審會通過！台積電亞利桑那州廠首次增資35億美元 , https://udn.com/news/story/7240/7060041?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:13:44 , udn , 經濟部投審會27日通過台積電亞利桑那州廠增資案35億美元（約新台幣1,056億元），這是該廠首次增資，以增加營運資本。 , https://udn.com/news/story/7240/7060041?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:16:06 , udn , 兵役法初審…年資10年以上軍人去世 比照榮民享遺族照顧 , https://udn.com/news/story/10930/7060027?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:17:59 , udn , 和尚走入美食街「化緣」勸戒肉食素？網友教一點分辨假和尚 , https://udn.com/news/story/7335/7060046?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:18:10 , udn , 佛教是亞洲地區如中國、韓國、日本、泰國等地的重要宗教，也是世界的3大宗教之一。而每個地方的佛教和尚都有不用的戒律和守則，甚至讓人有諸多誤解。近日（25日）有香港網友在社交平台的街坊群組上貼出圖片，指發現一名身穿灰衣... , https://udn.com/news/story/7335/7060046?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:18:30 , udn , 狒狒死亡除抓狒小組另有攜帶槍械男子 目前已至派出所接受偵訊 , https://udn.com/news/story/7320/7060059?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:18:41 , udn , 桃園市農業局今天下午將狒狒「逮捕歸案」，但農業局證實，東非狒狒在圍捕過程中受傷，因傷勢嚴重，急救無效已經死亡。經查是遭到... , https://udn.com/news/story/7320/7060059?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:21:01 , udn , 雲林女外送員不明原因失控自摔  衝入水溝頭部重創死亡 , https://udn.com/news/story/7320/7060062?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:21:12 , udn , 雲林縣虎尾鎮1名熊貓女外送員，今天下午騎車行經清雲路時，不知何故突然失控自摔，連人帶車衝進路旁水裡，整輛機車掉落水溝內，... , https://udn.com/news/story/7320/7060062?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:21:32 , udn , 羽球／蘇迪曼盃羽球賽分組出爐 搶8強門票有挑戰 , https://udn.com/news/story/7005/7060014?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:21:42 , udn , 兩年一度的蘇迪曼盃羽球混合團體賽分組抽籤結果出爐，台灣和馬來西亞、印度、澳洲同組，要搶下分組前2晉級8強有不小挑戰 , https://udn.com/news/story/7005/7060014?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:24:00 , udn , 中職／訂立球場檢測標準 終止「疫情隔離遞補名單」 , https://udn.com/news/story/7001/7060022?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:24:11 , udn , 中華職棒今天召開領隊會議，除了討論是否改採單一賽季外，也訂立球場檢測準則，同時調整規定，終止配合COVID-19（201... , https://udn.com/news/story/7001/7060022?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:26:59 , udn , 捷克眾議長艾達莫娃：台海和平是全球安全繁榮必要條件 , https://udn.com/news/story/6656/7060075?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:27:09 , udn , 捷克眾議院議長艾達莫娃（Markéta Pekarová Adamová）率團訪台，蔡英文總統今天接見時表示，艾達莫娃在... , https://udn.com/news/story/6656/7060075?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:27:29 , udn , 司機迷航！馬英九訪中 隨行媒體沒趕上同班高鐵 , https://udn.com/news/story/123435/7060067?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:27:38 , udn , 曾格爾父親限期要求撤告否則提告 富商妻律師：希望趕快告 , https://udn.com/news/story/7317/7060020?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:27:40 , udn , 前總統馬英九今天下午抵達上海浦東機場後，隨即搭陸方安排的專車前往虹橋火車站。隨行採訪的媒體團在機場採訪完成後，也搭專車驅... , https://udn.com/news/story/123435/7060067?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:27:48 , udn , 登山女神曾格爾，去年遭公關女強人岳啟儒指控介入婚姻，和其丈夫陳坤保到北投三二行館泡湯共宿，還拉170萬登山贊助。士林地方... , https://udn.com/news/story/7317/7060020?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:28:00 , udn , 結束奔逃…東非狒狒「遭獵槍射殺」 網全炸鍋：到底要掩藏什麼 , https://udn.com/news/story/123439/7060058?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:28:05 , udn , 免動老本！彰銀賺破百億元飆3年高點 法人估配0.7元 , https://udn.com/news/story/7252/7060045?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:28:11 , udn , 東非狒狒逃脫18天後，今（27）日下午終於捕獲，但卻傳出狒狒在圍捕過程中受傷，因傷勢嚴重，急救無效已經死亡，經查是遭到獵槍擊中。消息曝光後... , https://udn.com/news/story/123439/7060058?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:28:15 , udn , 彰銀（2801）去年稅後淨利109.71億元，每股稅後純益1.04元，連續締造三年高點，彰銀今法說會中表態將不會動用「老... , https://udn.com/news/story/7252/7060045?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:33:01 , udn , 小五生罰跪掀出案外案 露營區遭爆「土地使用」不合法 , https://udn.com/news/story/7327/7060091?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:33:11 , udn , 高雄市三民區某國小本月21日在旗山農場後方露營區辦理2天1夜營隊活動，家長怒批小五生集體被委外輔導員體罰下跪，昨天深夜高... , https://udn.com/news/story/7327/7060091?from=udn-ch1_breaknews-1-0-news
2023-03-27 20:36:02 , udn , 狒狒逃亡18天竟被槍殺身亡 律師曝凶手恐有這下場 , https://udn.com/news/story/123439/7060096?from=udn-ch1_breaknews-1-0-news
