2023-05-03 00:00:22 , udn , 高雄萬豪延攬新主廚 優雅演繹米其林一星饗宴 , https://udn.com/news/story/7270/7138073?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:06:33 , udn , 龍騰斷橋挨批醜爆了 審議委員：暫時性措施為「必要之惡」 , https://udn.com/news/story/7324/7140253?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:06:44 , udn , 舊山線龍騰斷橋辦理緊急加固工程即將竣工，不料外加的支撐鋼拱引發外界議論，甚至被譏為「醜爆了」。苗栗縣文資審議委員劉敏耀認... , https://udn.com/news/story/7324/7140253?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:08:06 , udn , 欣興電子要求員工休「圓夢假」 勞動局認定違法將開罰 , https://udn.com/news/story/7240/7140246?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:08:16 , udn , 欣興電子傳出要求員工休「圓夢假」，也就是無心假，引發外界震驚。由於欣興電子位於桃園有7個廠區，桃園市政府勞動局獲報後，立... , https://udn.com/news/story/7240/7140246?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:09:37 , udn , 竹北天坑／保險不賠廠商冷處理 特斯拉車主恐求償無門 , https://udn.com/news/story/7324/7140262?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:09:48 , udn , 新竹縣竹北莊敬六街上日前出現天坑，導致特斯拉跌落坑中，事後得知這輛Model Y特斯拉是賴男車主向租賃公司租來的，且保險... , https://udn.com/news/story/7324/7140262?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:10:08 , udn , 和「她」一起共享旅行時光！RIMOWA、TUMI新配色行李裝備讓人秒心動 , https://udn.com/news/story/7270/7140261?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:10:19 , udn , 隨著旅行正常化，在這個母親節期間，你是否打算跟媽媽一同外出走走呢？適時更新行李裝備，也讓旅途記憶更鮮明！奢侈品牌RIMO... , https://udn.com/news/story/7270/7140261?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:10:39 , udn , 影／詐騙車手約警局旁面交百萬  警方現逮3人老翁這才驚醒 , https://udn.com/news/story/7320/7140260?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:10:50 , udn , 網路投資詐騙橫行，屏東縣恆春鎮1名7旬老翁今天上午到金融機構提領百萬元現金，銀行人員關心詢問用途，他稱要面交給身分不明男... , https://udn.com/news/story/7320/7140260?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:11:11 , udn , 柯文哲談美中對立 指習近平國家戰略犯一錯誤 , https://udn.com/news/story/6656/7140254?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:11:21 , udn , 民眾黨黨主席柯文哲今到南投參訪，並赴暨大演講，現場有學生針對美中關係對立、兩岸關係等提問，他表示，美中關係上，習近平犯了... , https://udn.com/news/story/6656/7140254?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:12:32 , udn , 路人目睹下藥經過！正妹游廣州疑遇「紙巾迷魂黨」 網曝恐怖後果 , https://udn.com/news/story/7332/7138662?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:12:43 , udn , 大家於街頭上也不難看到有人派發宣傳單和贈品，更讓你幫忙掃個QRcode，但這些街頭宣傳很有可能是一個個的陷阱... , https://udn.com/news/story/7332/7138662?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:13:03 , udn , 金色三麥終於出罐裝啤酒了！以輕盈、低酒感瞄準Z世代 , https://udn.com/news/story/7270/7140267?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:13:14 , udn , SUNMAI金色三麥終於出罐裝啤酒了！看好Z世代逐漸成為台灣400億啤酒市場的消費主力，SUNMAI金色三麥籌備將近一年... , https://udn.com/news/story/7270/7140267?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:13:34 , udn , 國道客運9026上班尖峰時段分流2路線 9日起試辦 , https://udn.com/news/story/7323/7140268?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:13:45 , udn , 針對國道客運9026爭議，基隆市長謝國樑1日建議交通部公路總局長陳文瑞應分流，改善平日上午尖峰時段通勤人潮。公路總局已同... , https://udn.com/news/story/7323/7140268?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:15:36 , udn , 影／海釣船10天內兩度故障 卡在嘉義外海客輪航行要道 , https://udn.com/news/story/7326/7140276?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:15:46 , udn , 台灣本國籍一艘海船今早在布袋外海故障，是10日內第2次在海上故障，恰巧位於高速郵輪及貨輪往返布袋及澎湖的航行要道，恐衍生... , https://udn.com/news/story/7326/7140276?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:16:07 , udn , S2O音樂祭爆拒退票爭議 苗博雅：今年掛不同公司再辦 , https://udn.com/news/story/7323/7140277?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:16:17 , udn , 去年8月S2O潑水音樂祭因在活動舉辦前一天，因宣布主要卡司韓國嘻哈皇后CL等11名藝人無法來台演出，消費者要求業者退票，... , https://udn.com/news/story/7323/7140277?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:16:38 , udn , 彰化八堡二圳設光電板  地方控訴破壞生態景觀 , https://udn.com/news/story/7325/7140272?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:16:48 , udn , 農委會農田水利署彰化管理處將在彰化縣田中鎮八堡二圳興加蓋600公尺的光電板，當地民眾認為，在圳路設光電板嚴重影響自然生態... , https://udn.com/news/story/7325/7140272?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:17:09 , udn , 塞爾維亞少年拿父親的槍到校開火！造成9人死亡與7人受傷 , https://udn.com/news/story/6813/7140273?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:17:19 , udn , 塞爾維亞政府與警方表示，首都貝爾格勒市中心一所學校3日發生一名少年持槍開火，殺死了8名孩童與一位學校警衛，另有6名孩童跟... , https://udn.com/news/story/6813/7140273?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:17:40 , udn , 張安平：碳關稅是正確走向 盼COP28 訂出確定減碳目標 , https://udn.com/news/story/7241/7140269?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:17:50 , udn , 台灣水泥公司今天獲得第19屆遠見ESG企業永續發展獎【年度榮譽】及【低碳營運楷模獎】兩項大獎，台泥企業團董事長張安平昨領... , https://udn.com/news/story/7241/7140269?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:18:36 , udn , 洗乾淨超好用！她拿好市多這一物去買菜 網全好評：物盡其用 , https://udn.com/news/story/120915/7140168?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:18:46 , udn , 通常到超市、賣場買熟食，都會看到食物裝在塑膠盒中，民眾將食物吃完後就將盒子丟棄，不過有一名女網友在好市多買了雞肉捲和沙拉，事後將盒子洗乾淨重複利用，她認為這種盒子很好用，還可以當保鮮盒，貼文也讓眾人看了大讚非常環保。 , https://udn.com/news/story/120915/7140168?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:20:40 , udn , 塞爾維亞少年拿父親的槍到校開火 造成9人死亡、7人受傷 , https://udn.com/news/story/6809/7140273?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:21:10 , udn , 靠上架Netflix大翻身 越南電影從海外紅回國內 , https://udn.com/news/story/6811/7140274?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:21:21 , udn , 越南的國產電影原本在自己國內受到冷遇，現在卻逐漸開始贏得粉絲，這都要多虧上架串流平台Netflix後獲得的海外市場熱烈好... , https://udn.com/news/story/6811/7140274?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:24:23 , udn , 路見「替幫修」3個大字他愣住 內行人秒懂：又是台語哏文字 , https://udn.com/news/story/120912/7140263?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:24:33 , udn , 招牌是一家店吸引客人最重要的因素，不管是造型、大小或者是招牌名，越吸睛越好。有網友在臉書PO出一張照片，只見一家店外的招牌上寫著「替幫修」三個大字，讓他看了好久才懂意思。照片一出也引來不少討論，懂台語的網友一眼秒懂是什麼意思。 , https://udn.com/news/story/120912/7140263?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:25:21 , udn , 批郭台銘「1縣市1小型核電廠」荒謬 綠盟：無視民眾意願 , https://udn.com/news/story/123307/7140229?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:25:31 , udn , 鴻海創辦人郭台銘昨拋出「一縣市一小型核電廠」主張，引發議論。環團綠盟今指出，郭台銘的核電政策不僅混淆小型模組化反應爐（S... , https://udn.com/news/story/123307/7140229?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:25:47 , udn , 兆豐證券照亮幸福 支持國產鳳梨傳遞幸福滋味 , https://udn.com/news/story/7239/7140257?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:25:57 , udn , 現在正值金鑽鳳梨盛產期，兆豐證券本次訂購百箱鳳梨，以實際行動支持果農，鼓勵國人多加採購當季正夯的鳳梨，兆豐證券並將百箱鳳... , https://udn.com/news/story/7239/7140257?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:26:25 , udn , 彰化八堡二圳設光電板 地方控訴破壞生態景觀 , https://udn.com/news/story/7325/7140272?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:29:05 , udn , 苗栗龍騰斷橋挨批醜爆了 審議委員：暫時性措施為「必要之惡」 , https://udn.com/news/story/7324/7140253?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:33:23 , udn , 吵架意外踢死8個月大女兒 父母竟用絞肉機把嬰兒「分裝13袋」 , https://udn.com/news/story/6812/7140255?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:33:34 , udn , 在俄羅斯發生一起駭人命案，一對夫婦在吵架的時候，丈夫不小心把8個月大的女兒踢死，這對父母為了隱藏命案，竟女兒屍體放進電動絞肉機分屍... , https://udn.com/news/story/6812/7140255?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:33:59 , udn , 張安平：碳關稅是正確走向 盼COP28訂出確定減碳目標 , https://udn.com/news/story/7241/7140269?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:36:24 , udn , 中職／三壘打製造機！孔念恩敲生涯第5支 本土最速紀錄 , https://udn.com/news/story/7001/7140308?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:36:34 , udn , 富邦悍將隊19歲小將孔念恩堪稱三壘安打製造機，今天在桃園棒球場敲出本季第4支三壘安打，只用121打席、110打數就敲出生... , https://udn.com/news/story/7001/7140308?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:36:55 , udn , 拒絕殺豬盤  陸外長訪緬甸：要求嚴厲打擊網路詐騙 , https://udn.com/news/story/7331/7140301?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:37:06 , udn , 在會見緬甸軍政府領導人敏昂萊後，據中國大陸外交部網站3日公告，國務委員兼外長秦剛在訪問緬甸期間，要求緬方嚴厲打擊網路詐騙... , https://udn.com/news/story/7331/7140301?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:37:26 , udn , 圖輯／中職 雷法出戰江國豪 5局結束富邦1分領先樂天 , https://udn.com/news/story/7001/7140300?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:37:37 , udn , 樂天桃猿隊今天在桃園主場出戰來訪的富邦悍將隊，樂天桃猿派出洋投雷法先發對上富邦悍將隊的江國豪。樂天桃猿隊先發投手雷法目前... , https://udn.com/news/story/7001/7140300?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:37:58 , udn , 女買3萬元按摩椅過保怨檢修費600元「快吃不起泡麵」 網酸：自己修免錢 , https://udn.com/news/story/120911/7139725?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:38:08 , udn , 回到家能夠用按摩椅放鬆身體，是不少人紓解工作壓力的方式，但一張好的按摩椅動輒數萬元，也讓許多人擔憂保養費太高。日前一名女網友抱怨，她的按摩椅已經過保固，檢修費要600元，讓她直言「快要不能吃比較貴的泡麵了」。 , https://udn.com/news/story/120911/7139725?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:39:56 , udn , 拒絕殺豬盤！陸外長訪緬甸：要求嚴厲打擊網路詐騙 , https://udn.com/news/story/7331/7140301?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:42:27 , udn , 瑞幸咖啡首季財報獲利大增27倍，單季新增千店 , https://udn.com/news/story/7333/7140325?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:42:38 , udn , 大陸連鎖咖啡店龍頭瑞幸咖啡公布今年第1季財報顯示，第1季營收人民幣44.36億元，年增84.5%，按美國會計準則（GAA... , https://udn.com/news/story/7333/7140325?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:42:58 , udn , 全聯小農鮮奶吐司1款年賣上億元乳源都來自這 , https://udn.com/news/story/7270/7140320?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:43:09 , udn , 近年小農鮮乳崛起，代表民眾對牛奶的風味、食品安全、動物福利都有更高的要求。全聯福利中心不只引進多款小農鮮乳供民眾選購，更... , https://udn.com/news/story/7270/7140320?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:43:29 , udn , 誤會一場！兩家「La Vie」 僅是同名、不是詐騙 , https://udn.com/news/story/7270/7140326?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:43:40 , udn , 真相大白！由全球知名米其林三星主廚 Thomas Bühner （傅納斯）與台灣合作夥伴攜手合資開設的「La Vie b... , https://udn.com/news/story/7270/7140326?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:44:00 , udn , 俄國宣稱烏克蘭派無人機攻擊克宮暗殺普亭未遂 , https://udn.com/news/story/6809/7140324?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:44:11 , udn , 俄羅斯國家通訊社「塔斯社」（RIA）3日報導，烏克蘭連夜發動無人機轟炸克里姆林宮、欲取俄羅斯總統普亭性命，但沒有成功。 , https://udn.com/news/story/6809/7140324?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:45:33 , udn , FT：韓晶片廠豁免美出口管制 可望再延長一年 , https://udn.com/news/story/6811/7140305?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:45:35 , udn , 單身八年後想當單親媽 她在FB上找到網友捐精生下雙胞胎 , https://udn.com/news/story/6810/7140076?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:45:43 , udn , 英國金融時報（FT）報導，知情人士透露，拜登政府已向三星電子及SK海力士表明，將允許這兩大南韓記憶晶片公司的大陸晶片廠再... , https://udn.com/news/story/6811/7140305?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:45:46 , udn , 加拿大一名女子在單身八年後突然想要「當媽媽」，不過沒有對象的她根本沒辦法生孩子。後來她在FB上找到捐精社團，就這樣找到「孩子的爸」，生下一對雙胞胎。 , https://udn.com/news/story/6810/7140076?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:46:37 , udn , 牛睡的床一張破萬元！全聯小農鮮奶吐司1款年賣上億元乳源都來自這 , https://udn.com/news/story/7270/7140320?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:47:08 , udn , 誤會一場！兩家都叫「La Vie」 僅是同名、不是詐騙 , https://udn.com/news/story/7270/7140326?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:47:39 , udn , 俄羅斯宣稱「烏克蘭暗殺普亭未遂」 連夜派無人機攻擊克宮 , https://udn.com/news/story/122663/7140324?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:48:24 , udn , （獨家）防疫險之亂再讓產險總座下台 新安東京總經理林榮泰請辭 , https://udn.com/news/story/7239/7140349?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:48:35 , udn , 防疫險之亂再讓一位產險總座下台。據知情人士透露，新安東京總經理林榮泰請辭已獲事會核准，對此新安東京已發出員工信，宣布接受... , https://udn.com/news/story/7239/7140349?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:48:55 , udn , 武財神生日 「5職業」拜完準備開運發財 , https://udn.com/news/story/7325/7140348?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:49:06 , udn , 明天是農曆三月十五日，也是武財神的生日，民俗專家廖大乙說，在外奔波衝業績、要靠人際關係賺錢的行業，像是仲介、保險、業務、... , https://udn.com/news/story/7325/7140348?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:49:57 , udn , 4家國銀涉im.B詐貸案 玉山銀這樣說 , https://udn.com/news/story/7239/7140336?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:50:08 , udn , 網路借貸媒合平台im.B涉詐貸25億，超過千人受害，今（3）日立法院財委會審查遏止投資詐騙廣告的「投信投顧法」修正法案時... , https://udn.com/news/story/7239/7140336?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:51:15 , udn , 零售利用AI與數據轉型 精準面對AI世代做生意 , https://udn.com/news/story/7240/7140290?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:51:25 , udn , 動物園推出周三「保母講古」 民眾近距離瞭解無尾熊 , https://udn.com/news/story/7323/7140354?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:51:25 , udn , 傳統產業「AI轉型」，運用AI和數據、D2C（直接面對消費者）的商業模式，積極爭取消費者。業者指出，通膨讓消費者購物時更... , https://udn.com/news/story/7240/7140290?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:51:36 , udn , 台北市立動物園日前啟用無尾熊戶外活動場，從5月開始每周三正式推出「保母講古」活動，讓無尾熊在保育員陪伴下走出玻璃面，近距... , https://udn.com/news/story/7323/7140354?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:51:56 , udn , 獨／防疫險之亂再讓產險總座下台 新安東京總經理林榮泰請辭 , https://udn.com/news/story/7239/7140349?from=udn-ch1_breaknews-1-0-news
2023-05-03 20:54:03 , udn , 中職／ 雷法出戰江國豪 5局結束富邦1分領先樂天 , https://udn.com/news/story/7001/7140300?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:00:55 , udn , 泰山經營權之亂發聲明 提告市場派劉偉龍、刑警林榮政 , https://udn.com/news/story/7321/7140351?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:01:06 , udn , 泰山（1218）董事詹皓鈞今（3）日下午由律師陪同，赴台北地檢署向龍邦（2514）市場派董事劉偉龍及刑警林榮政提告。泰山... , https://udn.com/news/story/7321/7140351?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:01:27 , udn , 陸股上市公司去年淨利25兆元 呈現底部企穩跡象 , https://udn.com/news/story/7333/7140346?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:01:37 , udn , 中國上市公司協會近日發布報告稱，截至2023年4月29日，除已公告擬延遲披露和退市、重整公司外，滬、深、北3家證券交易所... , https://udn.com/news/story/7333/7140346?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:04:00 , udn , 瑞幸咖啡首季財報獲利大增27倍 單季新增千店 , https://udn.com/news/story/7333/7140325?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:06:15 , udn , 正妹長期天天打嗝以為「水土不服」 最終檢查發現罹患大腸癌 , https://udn.com/news/story/6810/7140135?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:06:25 , udn , 美國佛州一名女子之前常常打嗝，即使不是剛吃飽，每天也會打5到10個嗝。但症狀持續很長一段時間後，她因身體嚴重不適，接受檢查這才發現罹患大腸癌三期。 , https://udn.com/news/story/6810/7140135?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:07:17 , udn , 泰山經營權之爭 董事提告市場派劉偉龍及刑事局隊長 , https://udn.com/news/story/7321/7140351?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:09:42 , udn , 農委會有望6月升格農業部 試驗單位人員採雙軌制 , https://udn.com/news/story/7266/7140367?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:09:52 , udn , 立法院4月11日三讀通過「行政院組織法條文修正草案」，農委會將升格為農業部，農委會副主委陳駿季今表示，升格後，試驗單位所... , https://udn.com/news/story/7266/7140367?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:12:24 , udn , 外送員薪水還好嗎？ 他公開「報稅單」網友全跪了：還沒到頂 , https://udn.com/news/story/120912/7140297?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:12:34 , udn , 5月報稅季，你今年要繳多少稅呢？一名外送員在臉書社團「UberEats分享交流區」分享今年報稅單，直呼公司幫他報了不少稅... , https://udn.com/news/story/120912/7140297?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:12:55 , udn , 越南擬降增值稅2個百分點 以提振消費力道 , https://udn.com/news/story/6811/7140382?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:13:05 , udn , 越南官媒青年報3日報導，河內當局計劃將貨品和服務的增值稅從10%降至8%，以提振國內的消費力道，顯示這個出口導向型的經濟... , https://udn.com/news/story/6811/7140382?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:15:54 , udn , im.B詐25億 金管會要5家開戶銀行檢討KYC , https://udn.com/news/story/7239/7140385?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:16:04 , udn , 不動產借貸媒合平台im.B以「假債權、真吸金」詐騙25億元，傳有5，000名受害人，金管會今（3）日以違反《銀行法》不當... , https://udn.com/news/story/7239/7140385?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:21:22 , udn , 澳洲警方曾搜查英國前試飛員住所 法官裁決合規 , https://udn.com/news/story/6809/7140199?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:21:33 , udn , 澳洲聯邦法院的一份判決書顯示，該國警方去年11月搜查了英國退役試飛員基思‧哈特利（Keith Hartley）的住所，搜查與中國殲-16攻擊戰鬥機、澳洲情報合作伙伴以及中國最大的航空公司相關的文件，並找到一些物品... , https://udn.com/news/story/6809/7140199?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:21:53 , udn , 即時短評╱簽FTA繞不過兩岸及外交 侯友宜還需對症下藥 , https://udn.com/news/story/6656/7140403?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:22:04 , udn , 新北市長侯友宜今持續於市議會發表「國政」看法，喊話要效仿星國與多國簽自由貿易協定（FTA）來振興經濟，這是民心所向，也點... , https://udn.com/news/story/6656/7140403?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:27:01 , udn , 武財神生日將至！「5職業」拜完準備開運發財 , https://udn.com/news/story/7266/7140348?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:27:23 , udn , 台美自由貿易協定進度 李淳：已經走一半 , https://udn.com/news/story/7238/7140411?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:27:33 , udn , 外交部次長李淳接受網路節目專訪，談及台灣與美國簽署自由貿易協定（FTA）的可能性時表示，若台美簽訂FTA為一公里，「現在... , https://udn.com/news/story/7238/7140411?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:27:54 , udn , 買機票立即確認免糾紛 作家三小a提醒：一定要注意這4點 , https://udn.com/news/story/120912/7140082?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:28:04 , udn , 消費糾紛新聞時時可見，有些消費糾紛爭議還需借助司法來解決。作家「三小a」於他的臉書粉專「三小a的隨手拍寫」貼文，提到一例消費糾紛，某個「達人」旅遊粉絲團開轟旅行社及航空公司，而且還要求業者退費以示負責任，不過旅行社有提出證據證明，三小a貼文的重點不是評論誰對誰錯，而是想問大家「有沒有習慣在訂完票並收到電子郵件後，習慣性確認電子機票資訊是不是正確呢」？ , https://udn.com/news/story/120912/7140082?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:28:25 , udn , 違停狂收罰單！車主稱「這原因」無法拖車 網友揭發謊言：噁心 , https://udn.com/news/story/7335/7138882?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:28:35 , udn , 為了躲過違停罰款罰單，竟然想出這個藉口！日前有男子在街上看到一輛車因為違規停車而被交通警送上4張罰款，不過車輛玻璃窗前卻貼上告示，表明車壞和遺失車鑰匙，加上正好碰上五一黃金周假期，所以未能聯絡車廠，希望獲交通警體恤... , https://udn.com/news/story/7335/7138882?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:30:22 , udn , 陸商務部：五一小長假零售餐飲年增18.9% , https://udn.com/news/story/7333/7140426?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:30:33 , udn , 大陸商務部3日晚間表示，2023年五一假期，居民出行意願強烈，消費熱情高漲，消費市場保持較快增長，全國重點零售和餐飲企業... , https://udn.com/news/story/7333/7140426?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:30:53 , udn , 烏南前線赫松市將宵禁58小時 澤倫斯基閃電訪芬蘭 , https://udn.com/news/story/122663/7140392?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:31:04 , udn , 隨著烏克蘭著手準備春季反攻之際，烏克蘭地方官員今天表示，接近南部前線的赫松市（Kherson）將自5日起實施宵禁58小時... , https://udn.com/news/story/122663/7140392?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:39:22 , udn , 多圖／五一假期陸客「報復性出遊」大撒幣 燒烤店累癱、騎駱駝也塞車 , https://udn.com/news/story/7332/7139955?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:39:33 , udn , 大陸解除疫情封控後，迎來首個「五一」連假，度假人潮湧現。除了老牌景點，近期爆紅的「淄博燒烤」也成為朝聖地。大批旅客帶動各地旅遊、餐飲業，有前往香港的旅客更表示消費「不設上限，隨心所欲」。... , https://udn.com/news/story/7332/7139955?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:39:53 , udn , 桃園也出現天坑 自來水爆管釀路面坍塌 , https://udn.com/news/story/7324/7140361?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:40:04 , udn , 新竹縣某建案周邊道路日前崩塌出現「天坑」，桃園市桃園區健行路108號前道路，今天下午也因為自來水爆管，出現直徑約1公尺的... , https://udn.com/news/story/7324/7140361?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:40:24 , udn , 泥水摧毀房屋！盧安達大雨洪水成災 至少109人死亡 , https://udn.com/news/story/6812/7140424?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:40:35 , udn , 國營的盧安達廣播局今天說，盧安達西部和北部大雨引發洪水和土石流，已造成至少109人死亡，當局正在尋找被困在家中的倖存者 , https://udn.com/news/story/6812/7140424?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:40:56 , udn , 台灣以色列簽度假打工協定 每年互相提供200名額 , https://udn.com/news/story/7314/7140409?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:41:06 , udn , 外交部今天宣布，台灣與以色列簽署「台以度假打工計畫協定」。依據協定內容，台灣與以色列每年將提供對方18歲（含）至30歲（... , https://udn.com/news/story/7314/7140409?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:41:27 , udn , 韓貿協：這三大新興產業 陸出口全球占比最高 , https://udn.com/news/story/7333/7140429?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:41:37 , udn , 環球網引述韓聯社報導，韓國貿易協會旗下國際貿易通商研究院3日發布的一份報告顯示，在五大新興產業中的三大領域——新一代半導... , https://udn.com/news/story/7333/7140429?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:41:58 , udn , 消費熱情高漲 陸商務部：五一小長假零售餐飲年增18.9％ , https://udn.com/news/story/7333/7140426?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:42:30 , udn , 正妹入職Gucci一個禮拜慘被開除！全因做1事惹怒主管 網友也不挺 , https://udn.com/news/story/6812/7140414?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:42:41 , udn , 現代人喜歡透過社群媒體分享職場趣事，然而，如果不小心觸犯到公司大忌，可能得不償失。一名國外女子身為知名奢侈品牌Gucci的新員工，日前卻因為在TikTok高調曬出入職禮物，引發主管不滿... , https://udn.com/news/story/6812/7140414?from=udn-ch1_breaknews-1-0-news
2023-05-03 21:43:01 , udn , 中職／廖健富再見2分砲！江國豪7局無失分勝投飛了 , https://udn.com/news/story/7001/7140439?from=udn-ch1_breaknews-1-0-news
