2023-03-11 00:02:54 , udn , 賀中華隊戰勝！7-ELEVEN一日限定指定CITY飲品買1送1 , https://udn.com/news/story/7270/7023916?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:29:45 , udn , 車禍擦撞轎車衝進全聯  幸未波及旁人 , https://udn.com/news/story/7320/7025051?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:29:55 , udn , 嘉義市湖子內路與健康十三路口上午有2輛轎車發生擦撞，當中白色轎車衝進全聯福利中心，超市大門玻璃遭撞破，車內女駕駛輕傷自行... , https://udn.com/news/story/7320/7025051?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:30:15 , udn , HBL／北一女大勝少了張聿嵐的陽明 近4年3度與淡商爭冠 , https://udn.com/news/story/7002/7025049?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:30:26 , udn , HBL女子組4強賽今天第二場比賽上演陽明高中與北一女中的「綠色對決」，陽明在頭牌戰將張聿嵐因傷缺陣的情況下，到第二節中段... , https://udn.com/news/story/7002/7025049?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:30:47 , udn , 經典賽／中華隊抗荷不能輸 兩隊先發打線出爐 , https://udn.com/news/story/7001/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:30:57 , udn , 中華隊在世界棒球經典賽分組賽前兩場取得1勝1敗，今天晚間出戰荷蘭隊，成為背水一戰，若輸球將確定遭到淘汰，贏球則保有晉級機... , https://udn.com/news/story/7001/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:32:45 , udn , 憂水情不穩非法水井增 雲縣府加強取締今年已封25口 , https://udn.com/news/story/7326/7025052?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:32:56 , udn , 雲林縣湖山水庫目前蓄水率42.8％，有效蓄水量約2181萬公噸，水庫每天出水約24公噸，預估至6月底前供水無虞，不過今年... , https://udn.com/news/story/7326/7025052?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:33:16 , udn , 車禍擦撞轎車衝進全聯 幸未波及旁人 , https://udn.com/news/story/7320/7025051?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:34:47 , udn , 矽谷銀行倒閉美銀行業爆危機 金融三業對美曝險約15兆 , https://udn.com/news/story/7239/7025030?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:34:58 , udn , 矽谷銀行（SVB）宣布倒閉，移交由美聯邦監管機構接管，恐成為金融風暴後最大銀行業危機。據金管會統計，金融三業對矽谷銀行... , https://udn.com/news/story/7239/7025030?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:35:44 , udn , 影／大聲勸阻勿違停  4少打1男持械衝突遭逮送辦 , https://udn.com/news/story/7320/7025056?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:35:54 , udn , 新北市三峽區沈姓男子，周三晚上開車經過，卻被4名少年機車違停擋路，他大聲勸移卻惹怒4少，引爆雙方衝突，過程中，兩方各持刀... , https://udn.com/news/story/7320/7025056?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:36:14 , udn , 憂水情不穩非法水井增 雲縣府加強取締、今年已封25口 , https://udn.com/news/story/7326/7025052?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:38:44 , udn , 4年要培訓1.2萬名防災士  新北消防要提升民眾災變能力 , https://udn.com/news/story/7320/7025063?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:38:54 , udn , 新北市消防局第三救災救護大隊，與三重區公所、慈濟合作，舉辦防災士培訓，吸引不同領域100名志願者參訓，希望在未來4年內，... , https://udn.com/news/story/7320/7025063?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:39:14 , udn , 「台灣絕對不能變成下一個烏克蘭」 呂秀蓮呼籲藍綠勿對立 , https://udn.com/news/story/6656/7025000?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:39:25 , udn , 前副總統呂秀蓮今天舉行「呂秀蓮作品集」新書發表會，行政院副院長鄭文燦、桃園市長張善政到場參加。呂秀蓮致詞時說，藍綠不能繼... , https://udn.com/news/story/6656/7025000?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:44:25 , udn , 經典賽／重逢波賈茲收到「禁轟令」 林子偉笑笑婉拒 , https://udn.com/news/story/6999/7025074?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:44:35 , udn , 洲際棒球場今天上演台荷之戰，林子偉與昔日紅襪隊友波賈茲（Xander Bogaerts）重逢，一碰面先提醒彼此今天不可以... , https://udn.com/news/story/6999/7025074?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:44:56 , udn , 三月就是要賞櫻花啊！春日風粉嫩女表  浪漫一次上手 , https://udn.com/news/story/7270/7025070?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:45:06 , udn , 三月的春天，一向是全台走跳、賞櫻出遊的絕佳時機。而即便平日上班或假日不能出發的時候，一只粉嫩、清爽的女表，同樣能煥發生機... , https://udn.com/news/story/7270/7025070?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:45:27 , udn , 明日午後起越晚越冷 東北部民眾別忘帶傘 , https://udn.com/news/story/7314/7025071?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:45:37 , udn , •過去1周各地多為好天氣，中央氣象局表示，明天上半天各地高溫仍上看28度，午後大陸冷氣團南下，北部及東半部地區將有局部降雨，入夜北部及東北部地區低溫來到13、14度，下周一晚間至周二清晨將迎來最低溫，局部更下探10度，預計周二白天冷空氣就會減弱，一路到下周末各地都將恢復多雲到晴天氣。氣象預報員葉致均表示，今晚至明天西半部及馬祖地區有局部霧，提醒民眾留意能見度；明天下半天風力逐漸增強，桃園至台南地區、恆春半島及外島慎防9至11級強陣風。 , https://udn.com/news/story/7314/7025071?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:45:57 , udn , 台灣鞋品牌「Feebees」赤足襪鞋 獲英國BSI碳足跡認證 , https://udn.com/news/story/7241/7025069?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:46:08 , udn , 專注於赤足行走或運動、來自台中的台灣鞋品牌「Feebees赤足襪鞋」，以創新一體成型製程和環保理念，引領健康運動新潮流，... , https://udn.com/news/story/7241/7025069?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:47:56 , udn , 經典賽／中華隊面臨不能輸壓力 荷蘭3現役大聯盟打線出爐 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:50:33 , udn , 民進黨是否禮讓黃國書？黨政高層曝賴清德面臨「這考驗」 , https://udn.com/news/story/123307/7025064?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:50:44 , udn , 民進黨3月20日啟動區域立委初選領表，民進黨2024大選提名策略小組將於15日召開首次會議，討論艱困選區或沒有現任黨籍立... , https://udn.com/news/story/123307/7025064?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:51:04 , udn , AUKUS潛艦合約帶來就業 澳總理：南澳州將大受惠 , https://udn.com/news/story/6809/7025048?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:51:15 , udn , 澳洲總理艾班尼斯今天表示，澳洲南澳州將是美英澳三方AUKUS防禦協議的「一大受益方」。依據協議，澳洲料向美國採購最多5艘... , https://udn.com/news/story/6809/7025048?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:51:35 , udn , 布林肯3月14日出訪衣索比亞和尼日 談全球和區域問題 , https://udn.com/news/story/6809/7025034?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:51:45 , udn , 美國國務院今天表示，布林肯國務卿本月14至17日將前往衣索比亞和尼日訪問，以商討區域問題，並會見非洲聯盟（African... , https://udn.com/news/story/6809/7025034?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:52:36 , udn , 經典賽／中華隊面臨不能輸壓力 荷蘭2現役大聯盟打線出爐 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:53:34 , udn , 經典賽／熱身賽打不好 吳念庭正賽變身火燙男有原因 , https://udn.com/news/story/7001/7025078?from=udn-ch1_breaknews-1-0-news
2023-03-11 18:53:44 , udn , 旅日好手吳念庭剛加入中華隊時，在熱身賽打擊不算理想，沒想到進入經典賽卻有著8打數5安打、打擊率6成25的高檔表現，成為中... , https://udn.com/news/story/7001/7025078?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:00:02 , udn , 挺過達康崩盤…SVB為何卻死在Fed鷹爪下？專家這樣看 , https://udn.com/news/story/6811/7025076?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:00:13 , udn , 矽谷銀行（SVB）長久來是矽谷新創圈不可或缺的一部分，主要業務是貸款給創投資金支持的新創公司，這些新創公司於是把營運資金... , https://udn.com/news/story/6811/7025076?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:14:35 , udn , 經典賽／立委台中北區辦直播派對 啦啦隊、球評準備好了 , https://udn.com/news/story/123423/7025092?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:14:45 , udn , WBC世界棒球經典賽，中華隊昨晚以11比7力退義大利贏得首勝，今晚對戰荷蘭隊，民進黨立委莊競程今晚在台中市北區元保宮前綠... , https://udn.com/news/story/123423/7025092?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:15:06 , udn , 影／趕工中！救高雄水情 南水局跨溪建長7.6公里緊急輸水管線 , https://udn.com/news/story/7327/7025086?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:15:16 , udn , 南部水情吃緊，高雄水情8日起轉為「黃燈」並實施夜間減壓供水，為了解救燃眉之急，一溪之隔的屏東縣伸出援手，東港溪長期固定支... , https://udn.com/news/story/7327/7025086?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:16:36 , udn , 4年要培訓1.2萬名防災士 新北消防要提升民眾災變能力 , https://udn.com/news/story/7315/7025063?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:17:45 , udn , 「城中城」大火引以為鑑  消檢申報很重要 新北消說明 , https://udn.com/news/story/7320/7025098?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:17:56 , udn , 有鑑於高雄「城中城」大樓火災，釀成重大傷亡，為落實社區、營業場所消防安全，及定期檢修、申報消防設備，新北市消防局第二救災... , https://udn.com/news/story/7320/7025098?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:22:20 , udn , 經典賽Live／中華隊面臨不能輸壓力 荷蘭2現役大聯盟打線出爐 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:23:53 , udn , HBL／蕭豫玟冠軍賽目標30＋25 黃子芸喊話要打團戰 , https://udn.com/news/story/7002/7025102?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:24:03 , udn , 北一女在今天4強賽以31分差距輕取陽明後，將連續兩年與淡商爭冠，而兩隊中鋒黃子芸與蕭豫玟的對決也將成為焦點，對於蕭豫玟為... , https://udn.com/news/story/7002/7025102?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:26:55 , udn , 女投資千萬元落入投資詐騙陷阱 官方市集APP也不可輕信 , https://udn.com/news/story/7315/7025101?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:27:05 , udn , 刑事局發現，一名女子加入投資群組，落入投資詐騙陷阱，由於女子從APP Store下載「BTMIN GT」APP，女子認為... , https://udn.com/news/story/7315/7025101?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:27:56 , udn , 「城中城」大火引以為鑑 新北消檢申報說明會登場 , https://udn.com/news/story/7320/7025098?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:35:55 , udn , 高鐵雲林站道岔訊號異常 部分列車延誤 , https://udn.com/news/story/7266/7025118?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:36:05 , udn , 高鐵雲林車站今天晚間6點15分發生道岔訊號異常，高鐵公司表示，目前狀況已排除，運轉陸續恢復中，仍有部分列車延誤，造成不便... , https://udn.com/news/story/7266/7025118?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:38:54 , udn , T1聯盟／霍華德雙21還不夠力 特攻僅6人得分照贏雲豹 , https://udn.com/news/story/7002/7025128?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:39:05 , udn , 暌違近3個月總算再回到主場的桃園永豐雲豹隊，今天在球隊後場戰力告急的情況下迎戰來訪的新北中信特攻隊，儘管霍華德（Dwig... , https://udn.com/news/story/7002/7025128?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:39:25 , udn , 辦活動未發現講者是長年性騷擾慣犯 台少盟憂新竹市準社會處長不適任 , https://udn.com/news/story/7324/7025121?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:39:36 , udn , 新竹市政府延攬青年發展署科長黃佳婷出任社會處長。但台少盟今天指出，黃佳婷去年接獲查處的性騷擾案件中，有業務督導不周和無視... , https://udn.com/news/story/7324/7025121?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:41:56 , udn , 經典賽／中華新二游有特色 吳念庭：他們是阿坤跟宗哲 , https://udn.com/news/story/7001/7025132?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:42:06 , udn , 中華隊新一代二游組合成形，二壘鄭宗哲、游擊江坤宇的搭配在本屆經典賽為團隊找到穩定力量，三壘手吳念庭在球場第一排看這對內野... , https://udn.com/news/story/7001/7025132?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:50:55 , udn , 救高雄水情 南水局跨溪引屏東地下水解危 , https://udn.com/news/story/7327/7025146?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:51:26 , udn , 經典賽Live／黃子鵬先發投捕出狀況 一局上荷蘭2安先馳得點1:0領先 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 19:59:55 , udn , MWC激情過後 智慧手機Q1市場卻更顯冷淡 , https://udn.com/news/story/7240/7025156?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:00:05 , udn , MWC（行動通訊世界大會）3月初才剛熱鬧落幕，然而，智慧手機市場卻仍不敵總體經濟環境變化，買氣相當冷淡；研調機構普遍認為... , https://udn.com/news/story/7240/7025156?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:00:25 , udn , PLG／曼尼高寫聯盟史上首次「大四喜」 國王輕取夢想家 , https://udn.com/news/story/7002/7025158?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:00:36 , udn , 新北國王隊洋將曼尼高（Kenny Manigault）在今天晚間出戰台新夢想家隊的比賽中，全場繳出22分、10籃板、13... , https://udn.com/news/story/7002/7025158?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:00:56 , udn , 好市多「大熱商品」出狀況？他打開發現少1包：沒想到又遇到 , https://udn.com/news/story/120915/7025046?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:01:07 , udn , 美式賣場好市多（Costco）因商品種類眾多，是許多民眾購買民生用品的好去處。然而，近日卻有消費者發現，被視為熱門回購商品之一的衛生紙竟出現問題，打開包裝竟硬生生「少了一包」，且類似狀況已非第一次，讓他傻眼直呼「沒想到又遇到... , https://udn.com/news/story/120915/7025046?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:02:55 , udn , 經典賽Live／攻占滿壘卻無功而返 一局下中華隊0:1落後 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:11:53 , udn , 土耳其強震逾月 醫院人員身兼偵探替獲救兒童尋親 , https://udn.com/news/story/6809/7025047?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:12:04 , udn , 土耳其強震後的第一週，數百名獲救嬰幼兒被送往阿達那市醫院，其中許多人年紀太小，還說不出自己的名字。院方必須透過搜救人員、... , https://udn.com/news/story/6809/7025047?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:14:55 , udn , 防經濟崩潰 葉倫籲國會儘快無條件提高舉債上限 , https://udn.com/news/story/6813/7025161?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:15:05 , udn , 美國財政部長葉倫（Janet Yellen）今天籲請國會眾議院，無條件提高聯邦舉債上限，以免造成聯邦債務違約，進而導致「... , https://udn.com/news/story/6813/7025161?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:17:44 , udn , 電單車主違停疑避抄牌「慘死招魂」貼車罩 路人：車降？ , https://udn.com/news/story/7335/7025179?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:17:55 , udn , 為了不吃320元「牛肉乾」（違停罰款），你可以「做到幾盡」？有港女近日於網上發文分享香港奇景，有車主將電單車違停行人路邊，疑為防抄牌，竟於車罩貼上「慘死招魂」字句及金紙，隨即引來網民熱議。 , https://udn.com/news/story/7335/7025179?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:18:15 , udn , 生成式AI大爆發 LINE開發中文摘要、影音推薦應用 , https://udn.com/news/story/123313/7025176?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:18:25 , udn , 聊天機器人ChatGPT開啟生成式人工智慧（Generative AI）浪潮，LINE台灣工程團隊嘗試開發中文應用，預計... , https://udn.com/news/story/123313/7025176?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:18:46 , udn , 北市數位實中首任校長出爐 弘道國中賴宏銓獲選 , https://udn.com/news/story/6898/7025177?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:18:56 , udn , 台北市數位實驗高中自去年辦學以來校長從缺，教育局今天宣布，現任弘道國中校長賴宏銓對數位實中的價值理念與精進作為具有前瞻性... , https://udn.com/news/story/6898/7025177?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:20:42 , udn , 經典賽Live／滿壘林立安打建功 二局下中華1:1追平荷蘭 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:21:13 , udn , 天空灰濛濛…泰國飽受空污之苦 132萬民眾染相關疾病 , https://udn.com/news/story/6812/7025144?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:21:23 , udn , 泰國民眾近日飽受空污之苦，從今年初到3月5日共有132萬民眾染上和空污相關的疾病，其中主要是呼吸道疾病、皮膚疾病和眼疾 , https://udn.com/news/story/6812/7025144?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:23:34 , udn , 臉書PO前女友睡衣半裸性感照挨告 法官一理由判他無罪 , https://udn.com/news/story/7321/7025185?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:23:44 , udn , 桃園一名盧姓男子去年在臉書社團分享郭姓前女友身穿睡衣及全裸燙衣服的照片，遭郭女指控妨害秘密，但他矢口否認，辯稱拍照有經過... , https://udn.com/news/story/7321/7025185?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:26:35 , udn , 被人騎乘25年！71歲母象「背部變形凹陷」 飼主嫌動作慢狠棄養 , https://udn.com/news/story/6812/7025081?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:26:46 , udn , 大家都知道大象的體積龐大和力道強勁，不過被觀光客跨坐在背上的大象仍會受到嚴重傷害，這從「泰國野生動植物之友基金會」（WF... , https://udn.com/news/story/6812/7025081?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:27:06 , udn , HBL／南山多點開花轟破綠色神盾 連兩年與光復爭冠 , https://udn.com/news/story/8688/7025188?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:27:17 , udn , HBL男子組4強賽今天晚間上演南山高中與松山高中的「雙山大戰」，兩隊也打出一場你來我往的激戰，首節一度大幅領先的南山儘管... , https://udn.com/news/story/8688/7025188?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:29:36 , udn , 再見 再也不見? 習近平送別李克強兩人目光無交集所透露的意涵 , https://udn.com/news/story/7331/7025202?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:29:46 , udn , 大陸全國人大會第四次全體會議11日上午9時舉行，選出新一任國務院總理、中央軍委副主席、最高人民法院院長等職務。中央政治局... , https://udn.com/news/story/7331/7025202?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:30:07 , udn , 經典賽Live／國防部長張育成滿貫砲炸裂 二局下中華5:1領先 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:31:38 , udn , 不一定在大陸？金門二膽士兵失聯案 退役將領揭還有「這可能性」 , https://udn.com/news/story/10930/7025187?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:31:48 , udn , 烈嶼守備大隊二膽守備隊的陳姓上兵前天清晨傳出在島上失聯，「憑空消失」今天邁入第3天，由於國防部還未正式發布確認陳姓士兵在... , https://udn.com/news/story/10930/7025187?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:34:35 , udn , 傳金門二膽上兵在對岸…陸方為何「已讀不回」？憲調人員曝原因 , https://udn.com/news/story/10930/7025187?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:38:44 , udn , 經典賽／佐佐木朗希3.2局8K 311登板好投獻天上親人 , https://udn.com/news/story/7001/7025207?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:38:54 , udn , 在格外具有意義的3月11日登板，佐佐木朗希投了3.2局、失1分，飆出8次三振，最快球速來到164公里，因為球數限制，在日... , https://udn.com/news/story/7001/7025207?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:39:15 , udn , 經典賽／任務再度完成！張育成炸裂滿貫砲一棒超前荷蘭 , https://udn.com/news/story/10785/7025206?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:39:25 , udn , 又是張育成！中華隊今天出戰荷蘭隊，1：1平手局面，張育成在第2局滿壘炸裂滿貫砲，本屆賽事第二度開轟，再度讓洲際棒球場為他... , https://udn.com/news/story/10785/7025206?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:41:17 , udn , 花蓮最大文資整修案「將軍府」將完工 委外招商年租300萬 , https://udn.com/news/story/7328/7025191?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:41:27 , udn , 花蓮市美崙溪畔有一批日據時期興建的軍舍，俗稱「將軍府」，極具歷史價值，可惜歷經80多年風霜，多數頹毀，縣府向中央爭取經費... , https://udn.com/news/story/7328/7025191?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:44:43 , udn , 佐佐木朗希飆時速164公里火球奪8次三振 創本屆大會紀錄 , https://udn.com/news/story/7001/7025213?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:44:54 , udn , 第五屆世界棒球經典賽B組預賽日本對捷克之戰11日在東京巨蛋舉行，日本先發投手佐佐木朗希飆出時速164公里的「火球」，主投... , https://udn.com/news/story/7001/7025213?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:47:45 , udn , 營運達40年…美矽谷銀行曾是科技創投最愛 為何在48小時內倒閉？ , https://udn.com/news/story/6811/7025209?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:47:55 , udn , 美國矽谷銀行8日還是一家資本水準良好、尋求部分增資的金融機構，但短短48小時內，投資人恐慌竟造成其遭到當局接管、結束長達... , https://udn.com/news/story/6811/7025209?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:48:16 , udn , 台北當代工藝分館大火賠償惹議 進駐廠商批文化部改口卸責 , https://udn.com/news/story/7270/7025219?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:48:26 , udn , 台北當代工藝設計分館於前年12月初遭祝融，當時文化部被抨擊只稱消防單位估災損五萬元，卻不提價值千萬以上的受損工藝品，時任... , https://udn.com/news/story/7270/7025219?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:48:47 , udn , 富國島：異形沙灘最美夕陽＋歐風浪漫夜景 , https://udn.com/news/story/7270/7025221?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:48:57 , udn , 富國島盛產珍珠，因此又被稱為「珍珠島」，法國殖民時期還有「路易皇后島」、「翡翠島」之說，總被冠以美稱，是因此地曾是王公貴... , https://udn.com/news/story/7270/7025221?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:49:48 , udn , 要倒閉早知情？美矽谷銀行CEO兩周前急賣股票套現上億 , https://udn.com/news/story/6811/7025212?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:49:58 , udn , 美國矽谷銀行（SVB）10日因發生存款戶擠兌而宣告倒閉，單單是9日一天存戶就要求提款420億美元，當天結帳時現金餘額淪為負... , https://udn.com/news/story/6811/7025212?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:50:45 , udn , 雞蛋價何時回穩  小販認為最快也要半年 , https://udn.com/news/story/6656/7025223?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:50:56 , udn , 雞蛋價格居高不下，雖然政府從國外進口並聲稱可望逐漸回穩，但在嘉義市傳統市場賣蛋的陳姓蛋販認為蛋價還是會持續飆漲，即使天氣... , https://udn.com/news/story/6656/7025223?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:51:16 , udn , 台東1軍人疑潛水打魚受困礁岩 救出後送醫不治 , https://udn.com/news/story/7320/7025222?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:51:26 , udn , 台東富岡小野柳外海今下午傳出1名謝姓男子疑打魚不慎溺水，另一王姓男子見狀欲救起，但未能成功，最後謝男由附近漁船救起，但已... , https://udn.com/news/story/7320/7025222?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:52:20 , udn , 史上最低票數！金門烏坵鄉大坵村長今補選 17票就當選 , https://udn.com/news/story/7327/7025193?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:52:31 , udn , 金門縣烏坵鄉大坵村第11屆村長補選於今日舉行投票，選舉人數共有273人，但投票人數僅17人，投票率6.23%，由同額參選... , https://udn.com/news/story/7327/7025193?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:53:43 , udn , 經典賽Live／黃子鵬3個四死球丟分 三局上仍以5:2領先 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:56:43 , udn , 毛豬交易價破90元飆新高  豬農：以後沒雞蛋、也沒豬肉吃 , https://udn.com/news/story/7266/7025226?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:56:53 , udn , 不僅雞蛋漲、連豬價也飆新高。據農委會畜產行情資訊網顯示，毛豬拍賣價每公斤交易價格已破90元，創歷史新高，隨夏天豬隻供應吃... , https://udn.com/news/story/7266/7025226?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:57:14 , udn , 女里長當選卻不就職  丈夫參加補選今拿下最高票當選 , https://udn.com/news/story/7327/7025227?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:57:24 , udn , 高雄市11日舉辦第4屆鳳山區海光里里長補選投票，投票時間自上午8點至下午4點，投票截止後隨即進行開票，在下午5點時2分順... , https://udn.com/news/story/7327/7025227?from=udn-ch1_breaknews-1-0-news
2023-03-11 20:57:45 , udn , 經典賽Live／黃子鵬3個四死球丟分被換下 三局上仍以5:2領先 , https://udn.com/news/story/10785/7025050?from=udn-ch1_breaknews-1-0-news
2023-03-11 21:01:16 , udn , 蛋價何時回穩？小販曝「最快時間點」：政府便宜去跟他買 , https://udn.com/news/story/122475/7025223?from=udn-ch1_breaknews-1-0-news
2023-03-11 21:06:24 , udn , 女里長當選卻不就職 丈夫參加補選今拿下最高票當選 , https://udn.com/news/story/7327/7025227?from=udn-ch1_breaknews-1-0-news
2023-03-11 21:08:54 , udn , 日本311地震12週年 「福島50勇士」憶當年：若又有危機願再出力 , https://udn.com/news/story/6809/7025108?from=udn-ch1_breaknews-1-0-news
2023-03-11 21:09:04 , udn , 福島第一核電站在2011年3月11日被9.0級地震和海嘯摧毀，反應堆中的溫度不受控制地上升，一系列的氫氣爆炸摧毀了核電機組。周邊居民緊急撤離到安全地帶，但由核電站員工組成的志願者隊伍決定留在現場。與此同時... , https://udn.com/news/story/6809/7025108?from=udn-ch1_breaknews-1-0-news
2023-03-11 21:09:25 , udn , 台灣不能成為下一個烏克蘭 呂秀蓮作品集出版 , https://udn.com/news/story/6656/7025240?from=udn-ch1_breaknews-1-0-news
