2023-03-02 00:05:31 , udn , 大葉大學機械系開發球拍拉線機控制軟體 技轉業界 , https://udn.com/news/story/6885/7002986?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:14:41 , udn , 擺脫依賴中國？ 特斯拉將提煉鋰礦不用稀土 , https://udn.com/news/story/6811/7004929?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:14:51 , udn , 美國電動車大廠特斯拉宣布，下一代永磁電機將完全不使用稀土，位於德州的鋰精煉廠已動工興建，將在一年內生產。特斯拉欲減少對中... , https://udn.com/news/story/6811/7004929?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:17:41 , udn , 擬赴日本參加經典賽會議 辜仲諒暫時解除限境 , https://udn.com/news/story/7321/7005046?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:17:51 , udn , 辜仲諒因案遭限制出境，日前以赴日本參加世界棒球經典賽賽事會議為由聲請暫時解除。高院今天裁定辜提出1億元保證金後，3月15... , https://udn.com/news/story/7321/7005046?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:20:07 , udn , 關禁閉一季 這檔金控股恢復融資券信用交易 , https://udn.com/news/story/7252/7004975?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:20:18 , udn , 受到中壽（2823）淨值銳減影響，開發金（2883）去年12月7日停止復融資融券交易。時隔將近一季，開發金控終於將在明(... , https://udn.com/news/story/7252/7004975?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:20:42 , udn , 銀髮族不只會用長輩圖！ 網曬阿嬤超狂LINE封面：一山還有一山高 , https://udn.com/news/story/7088/7004985?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:20:52 , udn , 幾年前興起的「長輩圖」，如今仍在銀髮族中流行，鮮豔的文字配上風景圖片，成了許多長輩問候親人的小工具；不過近日有網友在Dcard分享，自己的老公發現阿嬤的LINE封面「很潮」，要原PO趕快去朝聖，只見阿嬤封面的背景使用蘭花的照片，並穿插著幾句冷笑話，儼然成為「進化版的長輩圖」，網友也表示，在這個科技進步的年代，「真的不能小看長輩」。 , https://udn.com/news/story/7088/7004985?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:21:45 , udn , 康和證董座涉掏空 金管會抓到公司違規代墊保釋金 , https://udn.com/news/story/7239/7004998?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:23:43 , udn , PChome 24h購物「女神節」開跑！全場最低38折起 , https://udn.com/news/story/7270/7005061?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:23:53 , udn , 隨著口罩令解除，同時迎來一年一度38婦女節，看準露臉需求帶動「美麗商機」，PChome 24h購物即日起至3月13日推出... , https://udn.com/news/story/7270/7005061?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:24:14 , udn , 美元續強 新台幣放量走疲收30.63元創近2個月新低 , https://udn.com/news/story/7239/7005019?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:24:24 , udn , 市場升息預期濃厚，加上美債殖利率衝破4%，助長美元強勢格局，非美貨幣倒成一片，新台幣匯率隨之走弱，今天收盤收在30.63... , https://udn.com/news/story/7239/7005019?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:24:44 , udn , 2銀行捲入詐貸案未發重訊 金管會：沒被搜索無須申報 , https://udn.com/news/story/7239/7005022?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:24:55 , udn , 一名金姓女子涉向4家銀行詐貸達新台幣2億餘元，檢調懷疑有銀行員內神通外鬼，啟動搜索並約談銀行員。其中有2家民營銀行未發布... , https://udn.com/news/story/7239/7005022?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:26:42 , udn , 國銀監理壓力測試牽動配息？ 黃天牧：非A則B的關係 , https://udn.com/news/story/7239/7005056?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:26:52 , udn , 為掌握國銀風險承擔能力，金管會今年規劃辦理本國銀行監理壓力測試，是否會牽動國銀2024年配息，金管會主委黃天牧表示，兩者... , https://udn.com/news/story/7239/7005056?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:29:41 , udn , 4.58億元現金全繳國庫！去年無人繼承遺產創新高 , https://udn.com/news/story/7243/7005074?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:29:52 , udn , 財政部國庫署今天表示，2022年無人承認繼承遺產賸餘現金繳庫，統計共55件，金額高達4億5831萬2772元；其中單筆最... , https://udn.com/news/story/7243/7005074?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:32:41 , udn , 2023年我國經濟自由度晉升全球第4名，創歷年最佳成績 , https://udn.com/news/story/7238/7005078?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:32:52 , udn , 美國智庫傳統基金會(Heritage Foundation)於今(2023)年2月28日發布《2023經濟自由度指數》(... , https://udn.com/news/story/7238/7005078?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:35:42 , udn , 俄國防部期刊：正研究新戰略 動用核武防範美攻擊 , https://udn.com/news/story/6809/7005079?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:35:53 , udn , 路透2日引述俄羅斯國營媒體「俄羅斯新聞社」（RIA）報導，刊登在俄國國防部期刊「軍事思想」（Voennaya Mysl）... , https://udn.com/news/story/6809/7005079?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:36:43 , udn , 4.58億元現金全繳國庫 去年無人繼承遺產創新高 , https://udn.com/news/story/7243/7005074?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:37:14 , udn , 誠品信義店年底將熄燈 今年全年將開出逾十家店 , https://udn.com/news/story/7241/7005063?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:37:24 , udn , 誠品生活（2926）信義店將於今年年底關閉，誠品今（2）日宣布，該店3月10日起將展開藝文活動到今年年底，也宣告今年全年... , https://udn.com/news/story/7241/7005063?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:38:43 , udn , 美售台近190億軍火 陸外交部：一貫堅決反對 , https://udn.com/news/story/7331/7005081?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:38:54 , udn , 美國宣布售台數百枚F-16飛彈等軍火彈藥，金額約6.19億美元（約新台幣189.46億元），行政部門已通知國會。對此，大... , https://udn.com/news/story/7331/7005081?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:39:14 , udn , 花蓮地震規模3.5  最大震度3級 , https://udn.com/news/story/7266/7005071?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:39:24 , udn , 根據中央氣象局最新資訊，今天晚間6時40分發生芮氏規模3.5地震，地震深度9.1公里，震央位於花蓮縣政府南南西方63.4... , https://udn.com/news/story/7266/7005071?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:40:28 , udn , 影／林益世恐遭貪汙罪重判！收6300萬關說 最高法院大法庭裁定出爐 , https://udn.com/news/story/7321/7004664?from=udn-catehotnews_ch2
2023-03-02 19:41:16 , udn , 房貸補貼嚴苛遭批 林右昌：北市有30%交易件數符合門檻 , https://udn.com/news/story/7241/7005070?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:41:26 , udn , 房貸支持方案究竟補貼到哪一族群？內政部長林右昌今（2）日表示，雙北之外符合總價金條件者有60%以上符合700萬元貸款門檻... , https://udn.com/news/story/7241/7005070?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:41:32 , udn , 張國煒沒參戰　長榮航空無股東提名董事挑戰經營權　 , https://udn.com/news/story/7241/7005083?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:41:43 , udn , 長榮航空將在5月24日召開股東常會，並全面改選6普董、3獨董，第一階段在2月20日至3月1日開始受理股東提名董事候選人。... , https://udn.com/news/story/7241/7005083?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:42:33 , udn , 花蓮地震規模3.5 最大震度3級 , https://udn.com/news/story/7266/7005071?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:44:18 , udn , 康和證董事長干涉掏空檢舉案 遭減薪2成再挨罰 , https://udn.com/news/story/7239/7005060?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:44:28 , udn , 康和證（6016）董事長鄭大宇遭檢舉涉嫌掏空，卻在董事會或審委會討論檢舉案時還參與討論和表決，企圖干涉獨董，公司更以公司... , https://udn.com/news/story/7239/7005060?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:53:31 , udn , 大哥涉恐嚇、小弟關人狗籠 宜縣議員參選人魯秀傑被起訴 , https://udn.com/news/story/7320/7005095?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:53:41 , udn , 天道盟宜蘭分會長魯秀傑曾參選宜蘭縣議員，去年3到5月間涉嫌恐嚇胡姓貨運行老闆獲150萬元，麾下小弟去年1月也被控將人押到... , https://udn.com/news/story/7320/7005095?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:56:43 , udn , 基捷第一階段環評補正通過 建議八堵提高停車轉乘空間 , https://udn.com/news/story/7266/7005096?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:56:53 , udn , 環保署今審查基隆捷運第一階段環評案，全案經補正後通過。基隆市政府交通處長王圳宏表示，市府會持續配合推動。開發單位交通部鐵... , https://udn.com/news/story/7266/7005096?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:59:42 , udn , 缺工嚴重 賴正鎰：日薪4千元請不到人 建商籲專案引進移工 , https://udn.com/news/story/7241/7005104?from=udn-ch1_breaknews-1-0-news
2023-03-02 19:59:52 , udn , 鄉林建設董事長賴正鎰今指出，營建業缺工仍嚴重，現在一天4000元幾乎是請不到工人，都要4500元，若成本問題不解決，新屋... , https://udn.com/news/story/7241/7005104?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:02:43 , udn , Toyz飲料店廚房是違建 北市府：不改善就拆 , https://udn.com/news/story/7323/7005110?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:02:54 , udn , 實況主「Toyz」劉偉健創業手搖飲料店「拾汣茶屋」，發放免費飲料給民眾，吸引大批人潮。試營運迄今人氣滿滿，卻傳出店鋪為「... , https://udn.com/news/story/7323/7005110?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:03:14 , udn , 籃球／FIBA 3X3董事總經理拜會籃協及體育署 , https://udn.com/news/story/7003/7005106?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:03:24 , udn , FIBA3X3董事總經理亞歷克斯‧桑切斯(Alex Sanchez)專程造訪台灣，今天特別前來本會拜會，並前往教育部體育署拜會鄭世忠署長，鼓勵我國三對三籃球邁向2024年奧運會。

桑切斯董事總經 , https://udn.com/news/story/7003/7005106?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:05:41 , udn , 全中運網球選手滑倒受傷退賽 竹縣府改善場地 , https://udn.com/news/story/7005/7005084?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:05:51 , udn , 全中運網球資格賽今天開打，台灣運動產業協會理事長徐正賢說，舉行國中組賽的中正網球場，有選手因場地不平選手滑倒退賽，場地安... , https://udn.com/news/story/7005/7005084?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:06:12 , udn , 40歲童顏美少女強壓新生代純欲女神！星光耀FENDI開幕 , https://udn.com/news/story/7270/7005113?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:06:22 , udn , 義大利精品FENDI在日本最大的「 Palazzo FENDI Omotesando」旗艦店，從原址喬遷到東京表參道新址... , https://udn.com/news/story/7270/7005113?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:08:52 , udn , 企業策略「碎片化+內捲化」淪盲人摸象 《經濟學人》也調侃 , https://udn.com/news/story/121591/7001928?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:09:02 , udn , 老王的小超市、聶雲宸創辦的喜茶、賈伯斯創辦的蘋果、任正非創辦的華為及王興創辦的美團，這些企業各自的目標、路徑一定有很大不同。況且，在激烈的市場競爭大海中，企業生命體要幾年… , https://udn.com/news/story/121591/7001928?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:09:23 , udn , 桌球／WTT果阿球星挑戰賽 陳思羽挺進16強 , https://udn.com/news/story/6999/7005055?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:09:33 , udn , 台灣桌球一姐陳思羽今天在世界桌球職業大聯盟（WTT）果阿球星挑戰賽女單次輪，以3比1擊退瑞典削球一姐柏格斯川，收下對戰3... , https://udn.com/news/story/6999/7005055?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:09:53 , udn , 台灣人「1共通特點」外國人超不解 網搖頭曝關鍵：心裡過不去 , https://udn.com/news/story/120911/7005053?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:10:04 , udn , 台灣人的友善、熱情，經常受到國際讚揚，吸引不少外國人選擇來台旅遊和定居。然而，近日就有一名網友PO文表示，很多外國人都說台灣人有一個特點，就是喜歡... , https://udn.com/news/story/120911/7005053?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:10:24 , udn , 動滋券常態化體育署有譜 16到18歲青少年為主 , https://udn.com/news/story/7005/7005054?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:10:34 , udn , 民進黨立委張廖萬堅、林宜瑾、無黨籍立委黃國書希望將「動滋券」常態化。教育部體育署運動產業及企劃組組長劉姿君透露，預計3月... , https://udn.com/news/story/7005/7005054?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:10:55 , udn , 投資千萬種出一甲大麻田 松聯幫大老「荔枝」判關11年理由出爐 , https://udn.com/news/story/7321/7005116?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:11:05 , udn , 松聯幫大老「荔枝」吳來居因在桃園龍潭種植大麻田，數量多達4千多株，價值逾12億元，今天被桃園地院依製造二級毒品罪判刑11... , https://udn.com/news/story/7321/7005116?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:11:41 , udn , 6銀行拿聯徵資料產製行銷名單挨罰   金管會：不能由銀行主動查 , https://udn.com/news/story/7239/7005120?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:11:52 , udn , 聯徵中心日前公告，有6家銀行使用聯徵資料產製行銷名單，各開罰5萬元，公告被貼上網後，網友撻伐認為罰則太輕。金管會銀行局今... , https://udn.com/news/story/7239/7005120?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:11:56 , udn , 40歲美少女童顏強壓放送美背的新生代純欲女神！星光耀FENDI表參道開幕 , https://udn.com/news/story/7270/7005113?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:12:12 , udn , 高球／JLPGA開幕戰 蔡佩穎首日開紅盤69桿並列第2 , https://udn.com/news/story/7005/7005112?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:12:23 , udn , 總獎金1.2億日圓（約新台幣2737萬元）的JLPGA大金蘭花女子高球賽，今天在沖繩進行首回合。台灣好手蔡佩穎抓4鳥、吞... , https://udn.com/news/story/7005/7005112?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:12:27 , udn , 剛開幕就要被拆？Toyz飲料店遭爆是「既存違建」 北市府下最後通牒 , https://udn.com/news/story/7323/7005110?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:17:40 , udn , 賓士車飄異味 南市特警好鼻師查獲逾百克愷他命 , https://udn.com/news/story/7315/7005131?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:17:45 , udn , 昔被稱酬庸人事公司…洪秀寬出任桃園航空城老總 王明鉅：將整頓改變 , https://udn.com/news/story/7324/7005115?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:17:51 , udn , 台南市政府警察局保安警察大隊特殊任務編組(霹靂小組)隊員在永康區執勤時，發現1輛賓士車車窗未關不斷飄出塑膠異味，警方聞得... , https://udn.com/news/story/7315/7005131?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:17:55 , udn , 桃園市長張善政上任後，桃園航空城公司日前首度召開董事會，通過聘任總經理洪秀寬及新增董事劉大貝人事案，兼任董事長的副市長王... , https://udn.com/news/story/7324/7005115?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:18:11 , udn , 全聯春茶賞推6款清新系茶甜點 限時滿百折10元 , https://udn.com/news/story/7270/7005129?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:18:21 , udn , 迎接春天來點清爽的，全聯自3月3日起至4月6日結合生鮮與乾貨打造「春茶賞」生活提案，其中甜點品牌We Sweet選用2款... , https://udn.com/news/story/7270/7005129?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:21:44 , udn , 昔被批酬庸人事公司…洪秀寬出任桃園航空城老總 王明鉅：將整頓改變 , https://udn.com/news/story/7324/7005115?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:23:41 , udn , 19:25 宜蘭地牛翻身！ 規模達4.1 宜蘭最大震度4級 , https://udn.com/news/story/7266/7005150?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:23:52 , udn , 中央氣象局地震報告指出，今晚間7時25分，宜蘭發生芮氏規模4.1地震，震央在宜蘭縣政府南南東方 23.6 公里 ，位於宜... , https://udn.com/news/story/7266/7005150?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:24:12 , udn , 嗆罵清潔隊網負評洗版  Google店名被改「擲輪訓練場」 , https://udn.com/news/story/7320/7005147?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:24:23 , udn , 新北市新莊區一家機車維修行，遭清潔隊員阻丟廢棄輪胎，當場失控嗆罵，影片在網路轉傳惹怒網友，紛紛到其臉書粉絲頁留言洗版。為... , https://udn.com/news/story/7320/7005147?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:24:43 , udn , 辜仲諒欲赴日參加亞洲棒球總會會議 提1億保證金暫解限制出境 , https://udn.com/news/story/7321/7005146?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:24:53 , udn , 中信金控前副董事長辜仲諒捲入紅火案纏訟17年，台灣高等法院更三審審理中。辜日前以赴日參加亞洲棒球總會會議為由，聲請暫時解... , https://udn.com/news/story/7321/7005146?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:25:14 , udn , 搖撞女嬰頭部致雙眼失明、發展遲緩 無照保母判刑6年 , https://udn.com/news/story/7321/7005142?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:25:24 , udn , 謝姓無照保母和謝姓丈夫，2019年間全天候照護李姓朋友年僅3個月大的女兒，夫妻遭控涉激烈搖晃或一次性撞擊女嬰頭部造成腦傷... , https://udn.com/news/story/7321/7005142?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:25:44 , udn , 尖峰時刻自撞！竹科接駁巴士卡橋墩 8人輕傷送醫 , https://udn.com/news/story/7320/7005139?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:25:55 , udn , 新竹市中華路六段中隘橋今天傍晚發生一起車禍，一輛接駁巴士不慎自撞，新竹市消防局獲報，立刻派員趕抵，發現現場共8人輕傷，陸... , https://udn.com/news/story/7320/7005139?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:26:15 , udn , 賓士車飄異味 南市特警「好鼻師」查獲逾百克愷他命 , https://udn.com/news/story/7320/7005131?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:26:41 , udn , 影／藍綠短兵相接  林明溱、蔡培慧陣營街頭大聲公互嗆 , https://udn.com/news/story/7325/7005159?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:26:52 , udn , 南投立委補選，藍綠今天短兵相接，國民黨候選人林明溱傍晚到南投市黃昏市場街頭拜票，民進黨候選人蔡培慧支持者也在對街，雙方隔... , https://udn.com/news/story/7325/7005159?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:27:12 , udn , 雲林口湖火警1人受困  濃煙嗆傷被救出送醫 , https://udn.com/news/story/7320/7005162?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:27:22 , udn , 雲林縣口湖鄉埔南村鎮南宮旁一棟平房民宅，今晚起火燃燒，風勢助長下，火勢猛烈，消防隊據報火速趕到灌救，鄰居說屋內有人受困，... , https://udn.com/news/story/7320/7005162?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:29:44 , udn , 尖峰時刻自撞！竹科接駁巴士卡橋上 8人輕傷送醫 , https://udn.com/news/story/7320/7005139?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:29:51 , udn , 朱立倫去年訪美曾會見羅森柏格 國民黨歡迎接任AIT主席 , https://udn.com/news/story/6656/7005179?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:30:01 , udn , 美國在台協會（AIT）今天宣布AIT主席莫健將退休，由白宮國安會中國與台灣事務資深主任蘿拉羅森伯格接任主席。國民黨駐美代... , https://udn.com/news/story/6656/7005179?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:31:15 , udn , 6銀行拿聯徵資料產製行銷名單挨罰 金管會：不能由銀行主動查 , https://udn.com/news/story/7239/7005120?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:32:51 , udn , 大麻暴利誘人 四旬男被判刑後繼續種遭提起公訴 , https://udn.com/news/story/7315/7005193?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:33:02 , udn , 彰化縣42歲陳姓男子種植大麻275株，去年5月被判刑6年8個月，還沒入獄服刑，竟又變本加厲加倍種植大麻725株，再被檢警... , https://udn.com/news/story/7315/7005193?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:33:52 , udn , 影／藍綠短兵相接 林明溱、蔡培慧陣營街頭大聲公互嗆 , https://udn.com/news/story/123408/7005159?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:33:53 , udn , 鴻海今年毛利率持穩 法人：電動車營收飆高成亮點 , https://udn.com/news/story/7253/7005137?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:34:04 , udn , 雖然經濟環境不穩、地緣政治風險提高，但投顧法人看好鴻海（2317）今年營收仍可成長約2%，符合預期，其中，雲端、電動車扮... , https://udn.com/news/story/7253/7005137?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:35:24 , udn , 機車行亂丟輪胎還嗆清潔隊 網灌爆負評怒改名「擲輪訓練場」 , https://udn.com/news/story/7320/7005147?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:36:53 , udn , 雲林口湖火警1人受困 濃煙嗆傷被救出送醫 , https://udn.com/news/story/7320/7005162?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:41:51 , udn , 里長赴陸交流 陸委會：應避免在中共設置框架下進行 , https://udn.com/news/story/7331/7005211?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:42:01 , udn , 疫後兩岸交流增加，近期高雄多區里長組團赴北京交流，參加大陸國台辦主任宋濤出席的活動，內政部長林右昌表示將進一步了解，台灣... , https://udn.com/news/story/7331/7005211?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:42:22 , udn , UBA／陳冠中染諾羅後回歸 陳力生卻傷膝 , https://udn.com/news/story/7003/7005210?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:42:32 , udn , 國體大今天迎接迎接大三前鋒陳冠中歸隊，但下半場卻接連傷了主力控球陳力生和大二後衛許廷崴，儘管最終以89：76擊敗文化大學... , https://udn.com/news/story/7003/7005210?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:42:53 , udn , 經典賽／不介意被叫永遠忠誠 張育成：沒有氣氛不好玩 , https://udn.com/news/story/10785/7005209?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:43:03 , udn , 「永遠忠誠～張育成～」這是張育成在中華隊出場時被介紹的台詞，姓名前加上的綽號跟他先前遇到的「當兵」風波有關，張育成用正面... , https://udn.com/news/story/10785/7005209?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:44:51 , udn , 經典賽／WBC球隊3日抵台報到 棒協視球員意願與球迷互動 , https://udn.com/news/story/10785/7005172?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:45:02 , udn , 世界棒球經典賽A組預賽8日至12日將在台中洲際棒球場舉辦，中華民國棒球協會表示，參賽球隊明天將陸續抵台，協會已派員接機並... , https://udn.com/news/story/10785/7005172?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:47:54 , udn , 委外合作氣候變遷研究 環團：應說清楚研究單位 , https://udn.com/news/story/7266/7005230?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:48:04 , udn , 環保署過去規畫組改「環資部」，如今變成「環境部」，不納入自然資源整治，遭立委質疑環保署「遇到困難就雙手一攤」。環團表示，... , https://udn.com/news/story/7266/7005230?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:48:24 , udn , 澳電廠打造再生能源卻讓工人吃「包蛆牛排」 員工氣炸喊罷工 , https://udn.com/news/story/6812/7005117?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:48:35 , udn , 澳洲總理於2017年時宣布興建雪山水電（Snowy Hydro）2.0水力發電廠，截至目前為止仍未完成，近期更傳出當地工人因為不滿飲食品質揚言罷工。 , https://udn.com/news/story/6812/7005117?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:48:54 , udn , 台灣國際蘭展小型景觀設計賽 南光高中奪全國第二名 , https://udn.com/news/story/6898/7005149?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:48:55 , udn , 彰化卦山村白色旋轉木馬要撤嗎？當地意見分歧 , https://udn.com/news/story/7325/7005214?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:49:05 , udn , 2023台灣國際蘭展小型景觀設計競賽今天公布成績，台南新營南光高中獲選全國第二名，校方開心說，該校學生都是一般高中生，能... , https://udn.com/news/story/6898/7005149?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:49:06 , udn , 彰化縣卦山村美學聚落今年配合春節「月影燈季」活動，設置白色旋轉木馬，成為打卡拍照熱點，活動結束後即將撤離，但有村裡的餐飲... , https://udn.com/news/story/7325/7005214?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:49:26 , udn , 文／黃健庭南投輔選 批民進黨不管國家大事只顧選舉 , https://udn.com/news/story/7325/7005220?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:49:36 , udn , 國民黨秘書長黃健庭、立委廖婉汝下午到南投，陪國民黨立委補選候選人林明溱車隊掃街拜票。黃健庭說，選舉最後倒數，民進黨執迷不... , https://udn.com/news/story/7325/7005220?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:50:51 , udn , 糗大！桃警巡邏車後保桿強風吹落搖晃 網驚員警安全 , https://udn.com/news/story/7320/7005231?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:51:01 , udn , 桃園市警局平鎮分局2名員警駕駛編號705警用巡邏車，今天早上南下台南二監借訊槍砲犯嫌製做筆錄後，員警中午12時22回程行... , https://udn.com/news/story/7320/7005231?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:51:52 , udn , 推特執行長人選有譜？傳出將由這位「省長」接任 , https://udn.com/news/story/6811/7005227?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:52:02 , udn , 誰會接下推特（Twitter）執行長的位子？本周開始傳出，很有可能是馬斯克的得力工作夥伴戴維斯（Steve Davis）... , https://udn.com/news/story/6811/7005227?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:56:23 , udn , 黃健庭南投輔選 批民進黨不管國家大事只顧選舉 , https://udn.com/news/story/123408/7005220?from=udn-ch1_breaknews-1-0-news
2023-03-02 20:59:52 , udn , 糗大！桃警巡邏車後保桿遭強風吹落 國道一路搖晃畫面曝光 , https://udn.com/news/story/7320/7005231?from=udn-ch1_breaknews-1-0-news
2023-03-02 21:00:26 , udn , 巴菲特依然愛電動車？ 股神低調加碼投資這公司 , https://udn.com/news/story/6811/7005151?from=udn-ch1_breaknews-1-0-news
2023-03-02 21:00:36 , udn , 「股神」巴菲特執掌的波克夏公司年度財報顯示，該公司已於1月低調加碼投資休息站業者Pilot Travel Centers... , https://udn.com/news/story/6811/7005151?from=udn-ch1_breaknews-1-0-news
2023-03-02 21:02:52 , udn , 學測成績申請大陸大學  陸委會：拉攏青年統戰 , https://udn.com/news/story/7331/7005143?from=udn-ch1_breaknews-1-0-news
