2023-03-04 00:29:37 , udn , 「國民黨誤導人民」蔡總統：不會讓孩子上戰場 , https://udn.com/news/story/6656/7008128?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:11:51 , udn , 汪洋發表任內最後一份工作報告 總結五年港澳台工作 , https://udn.com/news/story/7331/7009092?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:12:02 , udn , 大陸全國政協十四屆一次會議4日開幕會上，十三屆全國政協主席汪洋發表任內最後一份工作報告，總結過去五年港澳台工作。其中對台... , https://udn.com/news/story/7331/7009092?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:14:52 , udn , 木棒聯賽／普門屈居亞軍 對手穀保教頭讚：A級球隊 , https://udn.com/news/story/7001/7009065?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:15:02 , udn , 高中木棒聯賽普門中學今天冠軍戰與穀保家商交手，鏖戰至延長賽第8局以0比1吞敗、拿下亞軍，追平隊史紀錄，延長賽短打戰術失敗... , https://udn.com/news/story/7001/7009065?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:17:52 , udn , 影／南投票倉蔡培慧領先   許淑華：和期待有落差 , https://udn.com/news/story/6656/7009115?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:18:03 , udn , 南投立委補選開票，南投縣長許淑華4時半趕到林明溱計票中心，目前林明溱、蔡培慧票數都是一萬多票，蔡培慧暫時領先。不過藍營最... , https://udn.com/news/story/6656/7009115?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:18:23 , udn , 南投立委補選林明溱、蔡培慧互有拉鋸  支持者緊張 , https://udn.com/news/story/6656/7009113?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:18:33 , udn , 南投立委補選，國民黨候選人林明溱開票中心設在縣立體育場，下午4點沒到就有支持者趕來關心，還有成排SNG車直播開票情況。今... , https://udn.com/news/story/6656/7009113?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:18:54 , udn , 羽球／友誼賽天后來助陣 戴資穎連續6年與南科人有約 , https://udn.com/news/story/7005/7009112?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:19:04 , udn , 疫情解封後，南科管理局今天號召3000多名南科人攜家帶眷健康快樂齊步走，正式啟動「2023運動在南科」系列活動，南科最佳... , https://udn.com/news/story/7005/7009112?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:19:25 , udn , 南投立委補選／對決國民黨林明溱 蔡培慧競辦統計暫時領先 , https://udn.com/news/story/123408/7009111?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:19:35 , udn , 南投立委投票截止，第二選區7鄉鎮市各投開票所陸續開票，民進黨候選人蔡培慧對決國民黨林明溱，因目前才剛開票不久，蔡培慧競選... , https://udn.com/news/story/123408/7009111?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:21:22 , udn , 南投立委補選／林明溱、蔡培慧互有拉鋸 藍營支持者緊張 , https://udn.com/news/story/123408/7009113?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:23:53 , udn , 南投立委補選／「藍營最大票倉」蔡培慧領先 許淑華：和期待有落差 , https://udn.com/news/story/123408/7009115?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:26:51 , udn , 柴油引擎發動！「黑柴牌除草機」公園趴地沿路狂噜 割到一半翻車當機 , https://udn.com/news/story/7470/7009090?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:27:02 , udn , 任性的柴柴除了當「拒否犬」，如今又多了除草機的稱號？日本一隻黑柴小桃（もも）散步時特別喜歡走自己的路，一到公園就會開啟除草模式，抬起屁股把頭饋在地板，接著用後腿推進狂噜地面彷彿在割草，讓公園裡的路人都笑翻了。 , https://udn.com/news/story/7470/7009090?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:35:51 , udn , 冒險系萌犬！帥氣薩摩耶熱愛極限運動「玩飛行傘」淡定又享受 , https://udn.com/news/story/7470/7009129?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:36:02 , udn , 根據國外媒體Daily Paws的報導，住在法國的3歲薩摩耶——奧卡（Ouka）是一隻熱愛冒險與極限運動的汪汪，而且在體驗飛行傘後，淡定又享受的模樣瞬間吸引無數網友大讚「冒險系萌犬」，成為一隻網紅狗！ , https://udn.com/news/story/7470/7009129?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:36:22 , udn , 阿嬤剛走半年… 雙親兒子葬火窟 二兒子哽咽落淚 , https://udn.com/news/story/7320/7009136?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:36:32 , udn , 今晨2點多，台中市后里區一棟3樓民宅發生火警，帶走祖孫3命、1人重傷住院。在外地工作逃過死劫的二兒子趕回哽咽地說，半年前... , https://udn.com/news/story/7320/7009136?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:36:53 , udn , 因無人機活動暫停起降 桃機已於下午四時恢復起降 , https://udn.com/news/story/7266/7009122?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:37:03 , udn , 桃園機場公司今天下午15時42分接獲航警局通報，於南跑道05R端外圍有無人機活動，為維護飛航安全，機場公司立即通知塔台暫... , https://udn.com/news/story/7266/7009122?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:38:53 , udn , 南投立委補選／差距僅一千多票！蔡培慧領先 林明溱支持者緊盯螢幕 , https://udn.com/news/story/123408/7009138?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:39:03 , udn , 南投立委補選開票，截至5時開票數超過6萬票，國民黨候選人林明溱、民進黨蔡培慧得票數都超過3萬，蔡培慧暫時領先，不過，隨著... , https://udn.com/news/story/123408/7009138?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:41:53 , udn , 影／不捨通緝女友一起被逮 男子駕車撞警車逃 判刑6月 , https://udn.com/news/story/7321/7009143?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:42:03 , udn , 劉姓男子去年初不捨因案通緝女友一起被逮，在新北市三峽區駕車衝撞攔查警車成功脫逃，半個月後，劉男因毒品案遭桃園警方緝獲，三... , https://udn.com/news/story/7321/7009143?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:42:24 , udn , 搭預售屋接待中心 工人失足滑落5米深大水溝 , https://udn.com/news/story/7320/7009145?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:42:34 , udn , 工人陳姓男子今天在新北市土城區一處停車場後方搭建預售屋接待中心，疑似泥地太鬆軟，不慎失足滑落5米深大水溝，救起時因右手臂... , https://udn.com/news/story/7320/7009145?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:44:25 , udn , 美股能否續漲仍看利率 鮑爾談話和就業報告將決定盤勢 , https://udn.com/news/story/6811/7009132?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:44:36 , udn , 美國股市周五出現至少一個月來最大漲勢，隨美債殖利率自高點回落，標普500指數也終於止住連續三周頹勢。如今投資人關注重點轉... , https://udn.com/news/story/6811/7009132?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:44:53 , udn , 礙事的都給我滾！Google魔術橡皮擦「一鍵P掉路人」神技下放安卓、iPhone , https://udn.com/news/story/7086/7009114?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:45:03 , udn , 「魔術橡皮擦」是Google最自豪的拍照修圖工具，過去僅支援Pixel 6系列及Pixel 7系列機種，Google近日則捎來好消息，除了將「魔術橡皮擦」功能更新至2016年推出的初代Pixel手機也 , https://udn.com/news/story/7086/7009114?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:47:54 , udn , 印尼油庫爆炸釀17死51傷 居民倉皇逃命：晚一點恐就活不下去 , https://udn.com/news/story/6809/7009131?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:48:04 , udn , 印尼國營石油公司一座油庫昨晚爆炸引發火災，波及至附近民宅，許多汽機車被燒到只剩支架，今天上午仍有殘火，共造成17人死亡、... , https://udn.com/news/story/6809/7009131?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:50:52 , udn , 國際知名建築師維諾利辭世 享壽78歲 , https://udn.com/news/story/6812/7009124?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:51:02 , udn , 烏拉圭裔美籍建築師維諾利（Rafael Vinoly）在世界各地設計的地標性建築享譽國際，他的家人今天宣布維諾利已與世長... , https://udn.com/news/story/6812/7009124?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:51:23 , udn , 哥倫比亞有「古柯鹼河馬」！當居計畫將其中70隻運到國外以控制數量 , https://udn.com/news/story/6811/7009154?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:51:33 , udn , CNN報導，哥倫比亞安提奧基亞省（Antioquia）的省長表示，計畫把境內數十隻的「古柯鹼河馬」（Cocaine hi... , https://udn.com/news/story/6811/7009154?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:51:53 , udn , NBA／金塊第四節轟垮灰熊 約柯奇25次大三元全勝 , https://udn.com/news/story/7002/7009137?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:52:04 , udn , 西區前兩名金塊、灰熊之爭，前三節雙方還戰成平手，看似難分難解，沒想到第四節整個勝負天秤往金塊傾斜，比賽突然形成一面倒狀態。

灰熊在第四節前7分鐘只拿到悽慘無比的6分，反觀金塊則是「強取豪奪」一下 , https://udn.com/news/story/7002/7009137?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:52:55 , udn , 科技業就愛「血統純正」？ 九成六畢業生認了名校有優勢 , https://udn.com/news/story/7238/7009150?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:53:05 , udn , 科技業就愛血統純正？根據1111人力銀行今（4）日發布的最新調查顯示，科技業已連續五年蟬聯新鮮人最想投入的產業，調查更直... , https://udn.com/news/story/7238/7009150?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:56:52 , udn , 嘉市里長換電動機車 議員盼換電站更普及 市府做法出爐 , https://udn.com/news/story/7326/7009156?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:57:02 , udn , 嘉義市政府昨天宣布里長的公務機車全面換電動機車，今此業者也在嘉市開第2間門市，不過議員說，市民反映換電站不夠普及，例如東... , https://udn.com/news/story/7326/7009156?from=udn-ch1_breaknews-1-0-news
2023-03-04 17:59:53 , udn , 明清晨4縣市防低溫 未來3天各地早晚溫差恐達10度以上 , https://udn.com/news/story/7266/7009162?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:00:03 , udn , 中央氣象局表示，明天各地仍為多雲到晴天氣，僅花東地區有零星降雨，下周二前各地受輻射冷卻效應影響，早晚偏冷，局部更有達10... , https://udn.com/news/story/7266/7009162?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:01:24 , udn , 哥倫比亞有「古柯鹼河馬」！當局為控制數量 下一步計畫曝光 , https://udn.com/news/story/6809/7009154?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:02:53 , udn , 【專家之眼】希臘火車對撞：一個被政客賣掉的國家 , https://udn.com/news/story/6656/7009167?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:03:03 , udn , 2月28日晚上11點20分，希臘兩列火車對撞，造成希臘有史以來對嚴重的火車事故，至今已有57人死亡。跟台灣政府把普悠瑪事... , https://udn.com/news/story/6656/7009167?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:03:54 , udn , 公墓燒雜草引發火警 屏警偵辦8件放火罪嚴辦 , https://udn.com/news/story/7320/7009161?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:04:04 , udn , 近日屏東公墓火警頻傳，造成一名消防員遭水箱車壓死，還有民眾整墓時慘遭火噬，縣長周春米祭出「放火罪」嚴禁民眾放火燒雜草。屏... , https://udn.com/news/story/7320/7009161?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:04:25 , udn , 影／我在人間嗎？北海道路段細雪紛飛 零下10度的魔幻異世界 , https://udn.com/news/story/6810/7007316?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:04:35 , udn , 日本北海道以風景著稱，特別是冬天的時候，雪白的世界總讓人產生一股浪漫感。近來有位日本駕駛，就在北海道拍到一段奇特的畫面，引起許多網友的議論紛紛。 , https://udn.com/news/story/6810/7007316?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:05:52 , udn , 雷軍牽頭設立百億產業基金 重點投資半導體上下游 , https://udn.com/news/story/7333/7009183?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:06:02 , udn , 據華爾街日報報導，小米集團董事長雷軍近期成立了一檔積體電路相關領域的股權投資基金，該基金還引進一些有政府背景的投資機構的... , https://udn.com/news/story/7333/7009183?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:06:23 , udn , 中職／拐氣！雄鷹一壘手脫褲整理儀容 1球就斷兄弟大局 , https://udn.com/news/story/7001/7009184?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:06:33 , udn , 中信兄弟、台鋼雄鷹隊今天在澄清湖棒球場進行自辦熱身賽，雄鷹先發投手「小阿甘」陳冠豪投1局失血5分，但兄弟也在比賽後段浮現... , https://udn.com/news/story/7001/7009184?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:06:54 , udn , 【重磅快評】大鵬又圈粉了 對國軍反而是諷刺 , https://udn.com/news/story/10930/7009185?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:07:04 , udn , 退輔會主委馮世寬又紅了：日本經濟新聞報導指，台灣軍隊被外省人把持，蔡總統也未必能控制；又說退伍軍人九成去過中國大陸，向對... , https://udn.com/news/story/10930/7009185?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:07:24 , udn , 你敢吃嗎？泰國研製「蟋蟀冰淇淋」 助老人、小孩攝取蛋白質 , https://udn.com/news/story/6810/7009093?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:07:35 , udn , 吃昆蟲聽起來很驚悚，卻可能是面對糧食危機一種解方。泰國學生團隊研發出加入蟋蟀粉的冰淇淋，希望藉著蟋蟀含有高蛋白質和冰淇淋... , https://udn.com/news/story/6810/7009093?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:08:28 , udn , 影／不捨通緝女友一起被逮 男子駕車撞警車逃判刑6月 , https://udn.com/news/story/7321/7009143?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:09:29 , udn , 台新金校園徵3000名人才 MA培育今年全面納入永續培訓 , https://udn.com/news/story/7239/7009140?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:09:39 , udn , 因應永續發展、緊跟數位趨勢等目標，台新金控（2887）積極招募新血，今(4)日參與臺大徵才博覽會，鎖定各領域潛力新生代，... , https://udn.com/news/story/7239/7009140?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:09:57 , udn , 嘉市里長換電動機車、議員盼換電站更普及 市府做法出爐 , https://udn.com/news/story/7326/7009156?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:11:51 , udn , 影／蔡培慧持續領先卻未到競總 達成1條件才現身 , https://udn.com/news/story/6656/7009193?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:12:01 , udn , 南投立委補選投票，第二選區7鄉鎮市各投開票所陸續開票，民進黨候選人蔡培慧對決國民黨林明溱，雙方票數拉鋸，差距落在1000... , https://udn.com/news/story/6656/7009193?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:12:22 , udn , 南投立委補選／攻破藍營鐵票倉 民進黨蔡培慧競總自行宣布勝選 , https://udn.com/news/story/123408/7009189?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:12:32 , udn , 南投立委補選今傍晚開票，藍綠候選人票數雖拉鋸，但民進黨蔡培慧多數投開票所領先林明溱，今天傍晚5時許宣布勝選，攻破藍營鐵票... , https://udn.com/news/story/123408/7009189?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:14:52 , udn , Balmain演繹老派優雅  Roger Viviver再現經典逗號跟 , https://udn.com/news/story/7270/7009200?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:15:02 , udn , 巴黎時裝周期間，不少服裝品牌包含老字號時裝屋的Balmain、法國高級鞋履品牌Roger Vivier、瑞士奢侈品品牌B... , https://udn.com/news/story/7270/7009200?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:15:22 , udn , 彰化溪湖拒收事業廢棄物爆不愉快 鎮長PO文表態 , https://udn.com/news/story/7325/7009194?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:15:33 , udn , 彰化縣每年度全縣各鄉鎮環境清潔及資源回收考核評比，人口數第五大的溪湖鎮經常在「後段班」，被環保局列入加強稽查名單，溪湖鎮... , https://udn.com/news/story/7325/7009194?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:15:53 , udn , 南投立委補選／蔡培慧持續領先卻未到競總 達成1條件才現身 , https://udn.com/news/story/123408/7009193?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:19:26 , udn , ChatGPT成求職神器？ 四成五畢業生認英文自傳最棘手 , https://udn.com/news/story/6885/7009166?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:19:36 , udn , 完整的個人履歷是找工作的敲門磚，但根據1111人力銀行今（4）日發布的調查顯示，有高達44.6%畢業生坦言，撰寫英文自傳... , https://udn.com/news/story/6885/7009166?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:23:51 , udn , 中職／沒進中華隊不要再問 林安可看小獅跳舞讚放得開 , https://udn.com/news/story/7001/7009215?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:24:02 , udn , 統一獅隊今天在南紡購物中心舉辦誓師大會，林安可相當搶鏡，訪談時間一拿起麥克風先宣告：「不要再問我怎麼（從中華隊）回來了」... , https://udn.com/news/story/7001/7009215?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:24:22 , udn , 南投縣立委補選 國民黨林明溱晚間自行宣布敗選 , https://udn.com/news/story/123408/7009201?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:24:33 , udn , 中國國民黨籍南投縣第2選區立委補選候選人林明溱今晚自行宣布敗選。正確選舉結果以中央選舉委員會公告為準。 , https://udn.com/news/story/123408/7009201?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:24:53 , udn , Balmain演繹老派優雅 Roger Viviver再現經典逗號跟 , https://udn.com/news/story/7270/7009200?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:29:51 , udn , 南投縣立委補選／林明溱宣布敗選 坦然認輸嘆「對上有槍有子彈的」 , https://udn.com/news/story/123408/7009217?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:30:01 , udn , 南投縣立委補選，國民黨候選人林明溱5時40分現身計票中心，以4萬2千多票，小輸蔡培慧1千多票，林明溱坦然認輸，恭喜蔡培慧... , https://udn.com/news/story/123408/7009217?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:32:52 , udn , 南投立委補選／林明溱宣布敗選 坦然認輸嘆「對上有槍有子彈的」 , https://udn.com/news/story/123408/7009217?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:35:51 , udn , 南投立委補選／藍營未能勝選 游淑慧：南投人民給了我們一個警訊 , https://udn.com/news/story/123408/7009218?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:36:02 , udn , 國民黨南投立委補選沒能勝選。台北市議員游淑慧在臉書表示，「今天，南投人民給了我們一個警訊訊號」在人民對民進黨天怒人怨的當... , https://udn.com/news/story/123408/7009218?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:38:42 , udn , 中職／陳琥打擊有fu 兄弟二軍總仔還是盼他快回投手丘 , https://udn.com/news/story/7001/7009230?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:38:52 , udn , 中信兄弟隊昔日「大物」陳琥，近期因傷暫停投手訓練，跟著野手一起練球，最近開始在熱身賽上場打擊，今天面對台鋼雄鷹隊的熱身賽... , https://udn.com/news/story/7001/7009230?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:41:41 , udn , 不當變換車道釀禍超驚悚 國道警籲：謹記三口訣保平安 , https://udn.com/news/story/7320/7009235?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:41:52 , udn , 不當變換車道，插隊下交流道，是國道常見肇事因素，為此，國道公路警察局特別以超驚悚車禍畫面，製作宣導影片，用以提醒用路人，... , https://udn.com/news/story/7320/7009235?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:42:12 , udn , 又是財茂灣 騎士疑過彎失控摔車 卡路邊護欄 , https://udn.com/news/story/7320/7009236?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:42:22 , udn , 又是財茂灣，一名機車騎士今天下午行經新北市北宜公路財茂灣，由坪林往新店方向行駛時，疑過彎失控摔車，整個人卡在路邊護欄，經... , https://udn.com/news/story/7320/7009236?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:42:43 , udn , 竹聯幫仁堂旭仁會首辦春酒  五星酒店席開80桌 , https://udn.com/news/story/7315/7009233?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:42:53 , udn , 竹聯幫仁堂旗下旭仁會今晚6點半舉辦大型春酒晚會，地點設於台北市大直五星級萬豪飯店，預計席開80桌，旭仁會此次大手筆直接包... , https://udn.com/news/story/7315/7009233?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:44:42 , udn , 影／感情糾紛釀禍 外送員遭押 海山警追至桃園圍捕逮人 , https://udn.com/news/story/7320/7009237?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:44:52 , udn , 外送員陳姓男子日前在新北市板橋區遭人強押上車，海山警方以車追人，於案發不到2小時，追至桃園市龜山區圍捕逮主嫌蔣姓男子等4... , https://udn.com/news/story/7320/7009237?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:45:15 , udn , 桑默斯：6意外砸了「軟著陸」 Fed應保留3月升息2碼空間 , https://udn.com/news/story/6811/7009202?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:45:26 , udn , 彭博資訊報導，前美國財長桑默斯（Larry Summers）表示，近來六項意外發展已降低美國「軟著陸」可能性，因此聯準會... , https://udn.com/news/story/6811/7009202?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:47:41 , udn , 罕見！陸政協主席汪洋報告 今後工作建議隻字未提對台 , https://udn.com/news/story/7331/7009240?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:47:51 , udn , 大陸全國政協14屆一次會議4日下午在北京人民大會堂召開，即將卸任的政協主席汪洋在會上發表常委會工作報告，從七方面細數政協... , https://udn.com/news/story/7331/7009240?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:48:11 , udn , 南投立委補選／蔡培慧擊敗老將林明溱 學者分析綠營複製2022「這打法」  , https://udn.com/news/story/123408/7009226?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:48:22 , udn , 南投縣第2選區立委補選，國民黨派出前縣長林明溱對決民進黨蔡培慧，民進黨複製2022年「中二」立委補選全黨力挺提名林靜儀的... , https://udn.com/news/story/123408/7009226?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:53:42 , udn , 8年被初戀女友「戴4頂綠帽」 工程師千字文痛揭血淚愛情故事 , https://udn.com/news/story/6812/7009110?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:53:52 , udn , 青澀的初戀是許多人畢生難忘的回憶，卻也可能是某些人一輩子的惡夢。馬來西亞一名工程師控訴初戀女友不忠，愛情長跑8年卻被迫「戴了4頂綠帽」，他以千字文描述血淚愛情故事，更曬出女友偷吃的親密對話與合照，淚嘆「以為可以步入到婚姻，也為我們的未來做了許多計畫... , https://udn.com/news/story/6812/7009110?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:54:12 , udn , 破藍營鐵票區 南投立委補選蔡培慧險勝林明溱 , https://udn.com/news/story/7314/7009244?from=udn-ch1_breaknews-1-0-news
2023-03-04 18:54:23 , udn , 南投第二選區立委補選今傍晚開票，開票結果民進黨候選人蔡培慧獲4萬5218票，以1925票的差距，擊敗獲4萬3293票的國民黨候選人林明溱，攻破藍營鐵票倉。開票過程中蔡培慧票數雖持續領先林明溱，但也一路拉距，一度僅領先不到千票，一直到晚間5點過後，蔡培慧的領先票數逐漸拉開，該選區藍營最大票倉南投市，蔡培慧得票率也過半。蔡培慧競選總部今天傍晚5時40分過後宣布勝選，現場支持者情緒激動歡呼。林明溱陣營也幾乎在同一時間宣布敗選。 , https://udn.com/news/story/7314/7009244?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:05:52 , udn , 影／賴清德問鼎總統大位前捷報 蔡培慧奪南投立委補選席次 , https://udn.com/news/story/123408/7009254?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:06:02 , udn , 民進黨主席賴清德剛就任後，面臨的第一個艱難挑戰南投立委補選結果今天出爐，立委補選候選人蔡培慧驚險過關，以一千多關的差距擊... , https://udn.com/news/story/123408/7009254?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:06:25 , udn , 竹聯幫仁堂旭仁會首辦春酒 五星酒店席開80桌 , https://udn.com/news/story/7315/7009233?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:07:54 , udn , 南投立委補選／蔡培慧擊敗老將林明溱 學者分析綠營複製2022「這打法」 , https://udn.com/news/story/123408/7009226?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:08:53 , udn , 南投立委補選／票數出爐 蔡培慧4萬5218票贏得勝選 , https://udn.com/news/story/6656/7009262?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:09:04 , udn , 南投第二選區立委補選，最終民進黨候選人蔡培慧以4萬5218票，得票率46.35%，領先國民黨籍的林明溱1925票，辛苦勝... , https://udn.com/news/story/6656/7009262?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:09:25 , udn , 又是財茂灣！ 騎士疑過彎失控摔車 卡路邊護欄 , https://udn.com/news/story/7320/7009236?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:12:24 , udn , 好市多聯名卡易主 中信有信心今年超車國泰世華 , https://udn.com/news/story/7239/7009260?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:12:34 , udn , 好市多聯名卡換由北富銀發行，大型發卡銀行的版圖將出現變化。中信金總經理陳佳文今表示，今年沒有計畫要大舉衝卡量，今年好市多... , https://udn.com/news/story/7239/7009260?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:15:26 , udn , 影／感情糾紛釀禍外送員遭押 海山警追至桃園圍捕逮人 , https://udn.com/news/story/7320/7009237?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:17:53 , udn , 金融股股利 中信金估可維持水準、國泰金朝3面向考量 , https://udn.com/news/story/7239/7009263?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:18:03 , udn , 存股族密切關注今年金融股股利政策，中信金總經理陳佳文今表示：「還是有發放1元以上的實力」，可望維持以往水準；國泰金總經理... , https://udn.com/news/story/7239/7009263?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:20:51 , udn , 南投敗選朱立倫鞠躬致歉：努力不夠檢討再出發 , https://udn.com/news/story/6656/7009272?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:21:01 , udn , 南投立委補選結果，國民黨候選人林明溱敗選，民進黨候選人蔡培慧勝出。國民黨主席朱立倫今天透過錄製影片方式，鞠躬向支持者致歉... , https://udn.com/news/story/6656/7009272?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:21:22 , udn , 曾操刀台灣學生提案太空實驗 太空人若田光一將返回地球 , https://udn.com/news/story/6812/7009084?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:21:32 , udn , 生涯5度上太空的59歲日本籍太空人若田光一，這次在國際太空站（ISS）曾操刀台灣學生提案的太空實驗，讓不少台灣民眾印象深... , https://udn.com/news/story/6812/7009084?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:21:53 , udn , 南投立委補選結果出爐 中選會宣布蔡培慧當選 , https://udn.com/news/story/6656/7009271?from=udn-ch1_breaknews-1-0-news
2023-03-04 19:22:03 , udn , 南投縣第2選舉區立委補選結果出爐，中選會指出，此次立委補選投票率為46.35％，民進黨候選人蔡培慧得票數4萬5,218票... , https://udn.com/news/story/6656/7009271?from=udn-ch1_breaknews-1-0-news
