2023-05-07 00:27:01 , udn , 中一中再惹議！匿名版驚見「納粹」符號 校方深夜止火 , https://udn.com/news/story/6898/7147745?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:19:56 , udn , 星宇航空JX800台北-東京航班6日因風勢不穩定，多次重飛並轉降名古屋，延誤長達7小時才飛抵成田機場，並影響後續返台航班... , https://udn.com/news/story/6809/7148711?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:30:33 , udn , 高雄左營鷹架倒塌壓毀4車 勒令停工罰18萬 , https://udn.com/news/story/7320/7148677?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:30:44 , udn , 高雄市左營區崇德路與博愛路口今天中午12時許發生鷹架倒塌意外，所幸現場無人傷亡。高雄市工務局表示，初步研判鷹架未確實連接... , https://udn.com/news/story/7320/7148677?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:31:04 , udn , 在地職人／國寶級「黑手」的傳承 全台唯一製墨廠文房四寶的浪漫 , https://udn.com/news/story/7314/7148508?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:31:15 , udn , 現代社會人手一機，「文房四寶」停留在飛鴿傳書的年代，全台仍碩果僅存唯一的「大有製墨廠」，開業超過半世紀；廉價墨一度打趴台灣市場，如果台灣少了國寶級老闆的這雙「黑手」的堅持，文房四寶恐將從此缺角，職人精神甚至吸引前總統馬英九也曾慕名而來Long Stay。

國寶級製墨大師陳嘉德1969年在新北市三重創立「大有製墨」，歷經54年，現已由第二代陳俊天接手，工廠在3年前從三重搬到蘆洲，但牆面上的墨灰、空氣中松煙墨的氣息，與師傅雙手擦不掉的墨染，仍是製墨廠的標配。 , https://udn.com/news/story/7314/7148508?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:31:35 , udn , 疫情鎖國三年後 美衛星照顯示中朝或恢復陸路貿易 , https://udn.com/news/story/7331/7148720?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:31:46 , udn , 近期，美遙測衛星數據公司「星球實驗室」（Planet Labs）照片捕捉到，連接大陸丹東和朝鮮新義州的中朝友誼橋（又名鴨... , https://udn.com/news/story/7331/7148720?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:32:07 , udn , 【重磅快評】林右昌啼笑皆非？渲染戰爭是民進黨的日常 , https://udn.com/news/story/11685/7148719?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:32:17 , udn , 警政署最近很忙，繼規劃擴編保二總隊並進行軍事訓練，接著又要官警上街頭召募青壯加入義警民防。藍營人士指蔡政府的邏輯是「戰爭... , https://udn.com/news/story/11685/7148719?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:32:38 , udn , 成田「開特例」告吹？張國煒稱日官僚嚴重 網批霸氣甩鍋：賭輸牽拖 , https://udn.com/news/story/123501/7148655?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:32:48 , udn , 星宇航空因日本班機調度出包等問題，連帶影響6日與7日台北-洛杉磯來往航班，共計逾800名乘客受影響，其中更有302名旅客夜宿東京成田機場... , https://udn.com/news/story/123501/7148655?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:33:33 , udn , 全大運／游向巴黎！「蝶王」王冠閎再拿奧運資格 , https://udn.com/news/story/7005/7148725?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:33:43 , udn , 台師大「蝶王」王冠閎，112年全大運收穫滿滿，2天前先在100公尺蝶式游破個人保持的全國紀錄，今天200公尺決賽再游出1... , https://udn.com/news/story/7005/7148725?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:34:41 , udn , 不只星宇受害！成田怪風也影響日廉航 勉強降落「單側輪滑行7秒」 , https://udn.com/news/story/6809/7148711?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:36:33 , udn , 染黑噴泉抗議氣候變遷 義大利環保團體「最後世代」再出手 , https://udn.com/news/story/6809/7148733?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:36:43 , udn , CNN報導，義大利環保組織「最後世代」（Ultima Generazione）成員6日將含石油的黑色液體倒進羅馬名勝「四... , https://udn.com/news/story/6809/7148733?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:39:22 , udn , 環球時報批尹錫悅 南韓使館抗議：低俗難以啟齒 , https://udn.com/news/story/6809/7148635?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:39:32 , udn , 南韓總統尹錫悅日前訪美，連遭中共外圍官媒環球時報中英文版發文批判。韓聯社報導，南韓駐中大使館5日發函環時，抗議相關文章「... , https://udn.com/news/story/6809/7148635?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:42:22 , udn , 首波梅雨炸南投！雨量進帳冠全台 水庫卻未解渴 , https://udn.com/news/story/7325/7148743?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:42:33 , udn , 昨晚起陸續降下首波梅雨，截至今天下午5時，南投仁愛萬大發電廠測站以24小時內累積雨量達105mm居全台之冠，前100名測... , https://udn.com/news/story/7325/7148743?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:42:53 , udn , 基隆市公車鬧區底盤冒煙 幸未起火釀災 , https://udn.com/news/story/7320/7148742?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:43:04 , udn , 基隆市1輛市公車今天開到忠四路東和大樓前，司機發現底盤處冒煙，急忙停車。消防隊員獲報到場，確認公車故障，並未引燃火勢，虛... , https://udn.com/news/story/7320/7148742?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:43:25 , udn , 科教館無人機課程搬到汐止上課 盼用科技縮短城鄉差距 , https://udn.com/news/story/7323/7148741?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:43:35 , udn , 新北市汐止心汐止情慈善協會今天開辦「無人機飛行課程」，財團法人青年發展基金會董事長連勝文致詞時說，無人機、無人車甚至機器... , https://udn.com/news/story/7323/7148741?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:43:56 , udn , 一張圖看天氣！持續濕冷至周三 下波鋒面預估這天接近 , https://udn.com/news/story/7266/7148737?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:44:06 , udn , 中央氣象局臉書粉專「報天氣 - 中央氣象局」表示，本周天氣周間漸轉晴，周末鋒面近。周一鋒面通過，各地有下雨機率，氣溫轉涼... , https://udn.com/news/story/7266/7148737?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:45:22 , udn , 基隆帶動唱、土風舞大會師 市長和議長上台跳舞同樂 , https://udn.com/news/story/7328/7148746?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:45:33 , udn , 基隆市帶動唱協會今天舉辦慶祝母親節帶動唱大會，30多個帶動唱、土風舞社團大會師，以舞會友。基隆市長謝國樑、議長童子瑋出席... , https://udn.com/news/story/7328/7148746?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:47:56 , udn , 影／星宇首班返台班機抵達「送1物」 滯日旅客不滿：資訊不夠透明 , https://udn.com/news/story/123501/7148734?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:48:07 , udn , 星宇航空JX-1801航班於今天（7日）下午3點40分，從東京成田機場載運182名旅客返回桃園國際機場，地勤人員於班機降... , https://udn.com/news/story/123501/7148734?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:51:56 , udn , 義大利環保團體「最後世代」再出手 染黑羅馬名勝噴泉抗議氣候變遷 , https://udn.com/news/story/6809/7148733?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:54:32 , udn , 郭台銘首場造勢選高雄鳳山 盼「韓流再現吹郭風」 , https://udn.com/news/story/123307/7148751?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:54:42 , udn , 鴻海創辦人郭台銘辦「為台為民 郭台銘」高雄首場造勢活動今晚上6點30分起在經武路與鳳仁路口登場，晚會擺出1萬2千張椅子，... , https://udn.com/news/story/123307/7148751?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:57:06 , udn , 一張圖看天氣！持續濕冷至周三 下波鋒面估這天接近再迎雨 , https://udn.com/news/story/7266/7148737?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:57:35 , udn , 明治海洋公司設冷鏈倉儲中心動土 投資屏東再添一筆 , https://udn.com/news/story/7241/7148752?from=udn-ch1_breaknews-1-0-news
2023-05-07 18:57:46 , udn , 為擴大行銷市場、提升漁獲品質，專門遠洋捕撈魷魚、秋刀魚的明治海洋公司耗資數10億，於屏東南州設倉儲中心，農委會主委陳吉仲... , https://udn.com/news/story/7241/7148752?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:06:33 , udn , 遇宵禁無法起飛…日本成田機場自啟用就有「宵禁」 背後原因曝光 , https://udn.com/news/story/6809/7148739?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:06:43 , udn , 日本成田機場從1978年啟用以來就有「宵禁」，也就是禁止航機起降時段，但近年逐漸縮短，航機噪音引發機場周邊居民不滿，上百... , https://udn.com/news/story/6809/7148739?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:07:04 , udn , 民進黨10日提名53個立委選將 部分選區有整合隱憂 , https://udn.com/news/story/123475/7148757?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:07:15 , udn , 民進黨10日預計召開中執會正式公告53個區域立委初選提名名單，部分選區經歷初選黨內廝殺，能否完全整合仍待觀察，有些選區雖... , https://udn.com/news/story/123475/7148757?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:09:34 , udn , 遇宵禁無法起飛？日本成田機場「宵禁」引矚目 背後原因曝光 , https://udn.com/news/story/6809/7148739?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:12:34 , udn , 星宇賭1決策栽了 律師點殘酷事實：華航長榮不會搞到不可收拾 , https://udn.com/news/story/123501/7148731?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:12:45 , udn , 星宇航空JX801昨（6）日延誤，原定將該航班乘客併入後續JX803航班，卻因人員調度及機場宵禁不得起飛，導致302名旅客夜宿東京成田機場... , https://udn.com/news/story/123501/7148731?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:13:05 , udn , 學者：鄧麗君讓大陸「00後」見識什麼叫「優雅」 , https://udn.com/news/story/7333/7148783?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:13:16 , udn , 5月8日是鄧麗君逝世28周年，全球仍有眾多歌迷依然沒有忘記她。北京師範大學文學院講師、中國現代文學館特邀研究員白惠元接受... , https://udn.com/news/story/7333/7148783?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:13:36 , udn , 高雄紅牌重機疑闖紅燈釀5傷　她買便當遭撞宣告不治 , https://udn.com/news/story/7320/7148782?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:13:47 , udn , 葉姓男子今天上午11時32分許，騎紅牌重機，疑在高雄三民區澄清和澄明路路口闖紅燈，撞上綠燈起步的3輛機車，造成5人受傷，... , https://udn.com/news/story/7320/7148782?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:14:07 , udn , 刑事局全國首創區塊鏈技術 扣雲端證物上傳如數位專家證人 , https://udn.com/news/story/7321/7148779?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:14:18 , udn , 刑事局花費約2千萬元投入區塊鏈技術研究，今對外宣布設置「警政數位證物鏈」警方在第一現場採數位證據，立刻上傳區塊鏈，宛如有... , https://udn.com/news/story/7321/7148779?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:15:34 , udn , 新屋笨港天后宮舉辦媽祖文化季 海陸聯合遶境場面盛大 , https://udn.com/news/story/7324/7148788?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:15:44 , udn , 桃園市新屋笨港天后宮今日舉行媽祖文化祭遶境，有約千名信眾及沿海諸多宮廟參加海陸巡禮遶境，隊伍今日一早從天后宮出發，抵達永... , https://udn.com/news/story/7324/7148788?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:18:08 , udn , 航班延誤出包 桃職工喊話：星宇錯誤決策空服員同受害 , https://udn.com/news/story/7266/7148777?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:18:18 , udn , 桃園市空服員職業工會表示，根據報載，星宇航空5月6日發生航班嚴重延誤事件，因飛機調度問題，星宇航空選擇將JX801與JX... , https://udn.com/news/story/7266/7148777?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:26:05 , udn , 高雄重機疑闖紅燈釀5傷 她因買便當遭撞飛重摔…宣告不治 , https://udn.com/news/story/7320/7148782?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:30:32 , udn , 陸演唱會市場復甦 黃牛炒作票價高價出售 , https://udn.com/news/story/7332/7148698?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:30:43 , udn , 防疫鬆綁後中國演唱會市場復甦，「開賣即秒殺」的情形再次成了粉絲們搶買演唱會門票時共同的噩夢。同時，許多黃牛也進場炒作，少... , https://udn.com/news/story/7332/7148698?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:31:03 , udn , 舉重亞錦賽／大陸雙姝夾擊金包銀 郭婞淳收3銅 , https://udn.com/news/story/7005/7148793?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:31:14 , udn , 2023年舉重亞錦賽在韓國晉州市展開，東京奧運奪下女子59公斤級金牌的「舉重女神」郭婞淳今天登場，她在的大陸新一代好手裴... , https://udn.com/news/story/7005/7148793?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:33:34 , udn , 5男赴龜吼浮潛1人失蹤 發現時已無呼吸心跳 , https://udn.com/news/story/7320/7148802?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:33:44 , udn , 5名男子今天前往新北市萬里區龜吼海域浮潛，1人失蹤。救難人員後來發現他被海浪沖上翡翠灣飛碟屋前沙灘，已無呼吸心跳，送往醫... , https://udn.com/news/story/7320/7148802?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:34:05 , udn , 遭鍾沛君酸不敢反對提名邱繼泰 羅智強再重申：反酒駕、抄襲 , https://udn.com/news/story/6656/7148798?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:34:15 , udn , 國民黨台北市大安區立委初選全民調於5月10、11、12三天進行，欲爭取提名台北市議員鍾沛君今天指出，對手前北市議員羅智強... , https://udn.com/news/story/6656/7148798?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:36:38 , udn , 鄧麗君明逝世28周年 學者：她讓大陸「00後」見識什麼叫「優雅」 , https://udn.com/news/story/7332/7148783?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:42:35 , udn , 巴菲特用「這句話」總結價值投資 並呼籲投資切勿感情用事 , https://udn.com/news/story/6811/7148812?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:42:46 , udn , 「股神」巴菲特的波克夏公司6日召開年度股東大會，這位「奧馬哈先知」在會中用一句話總結其價值投資策略：「別人犯蠢時，你的機... , https://udn.com/news/story/6811/7148812?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:43:06 , udn , 抗議英王加冕被拘留16小時 反君主制團體領袖獲釋 , https://udn.com/news/story/123500/7148756?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:43:17 , udn , 英國知名共和制倡議團體「共和國」（Republic）昨晚表示，該團體執行長史密斯在針對國王查理三世（King Char... , https://udn.com/news/story/123500/7148756?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:43:37 , udn , 大陸「激活老年人購房需求」救市  寧波：放寬房貸年齡 , https://udn.com/news/story/7333/7148811?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:43:48 , udn , 大陸推動經濟疫後復甦，為扭轉房地產市場頹勢，繼今年初廣西等地傳出將房貸年齡期限延至80歲，引發諸多討論後，據浙江寧波近日... , https://udn.com/news/story/7333/7148811?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:54:35 , udn , 全大運／金牌保證蘇柏亞 巴黎奧運最後一搏 , https://udn.com/news/story/7005/7148825?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:54:46 , udn , 去年因出國比賽缺席全大運，彰化師大奧運國手蘇柏亞今年馬上重返后座，奪下112年全大運跆拳道女子53公斤級金牌的她也透露，... , https://udn.com/news/story/7005/7148825?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:55:06 , udn , 越南富國島人氣下滑 台灣與香港陸續暫停包機 , https://udn.com/news/story/6812/7148773?from=udn-ch1_breaknews-1-0-news
2023-05-07 19:55:17 , udn , 越南知名度假勝地富國島近來到訪的外國旅客人次大幅下滑，台灣、香港往來富國島的包機陸續宣告暫停。富國市表示，去年12月至今... , https://udn.com/news/story/6812/7148773?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:00:38 , udn , 獨/愛國志願教召戰士6人出列 各領多5000元召集獎金 , https://udn.com/news/story/10930/7148840?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:00:48 , udn , 「後備軍人召集優待條例」於去(2022)年5月27日制定公布，「志願」入營教召制則於上(4)月開始實施，國防部今天表示，... , https://udn.com/news/story/10930/7148840?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:01:09 , udn , 郭台銘高雄首場造勢唱國歌開場 7:17現場突破1萬2千人 , https://udn.com/news/story/6656/7148836?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:01:19 , udn , 郭台銘「為台為民 郭台銘」高雄首場造勢活動登場，晚間近7點，主持人喊出現場已有6千人。晚上7點整，晚會正式連線電視台轉播... , https://udn.com/news/story/6656/7148836?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:01:40 , udn , 郭台銘高雄造勢不見王金平 原來人在台北這場合 , https://udn.com/news/story/6656/7148838?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:01:50 , udn , 高雄市前市長韓國瑜曾高舉「得三山，得天下」大旗，一舉攻下高雄市長寶座，鴻海創辦人郭台銘要拚2024總統大選門票，今晚選在... , https://udn.com/news/story/6656/7148838?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:02:11 , udn , 以色列民眾反司法改革 連續第18週上街示威 , https://udn.com/news/story/6812/7148796?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:02:21 , udn , 儘管以色列總理尼坦雅胡在一個多月前就暫停了他的司法改革案，但今天仍有數以千計民眾上街示威，連續第18週抗議以色列極右派政... , https://udn.com/news/story/6812/7148796?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:03:35 , udn , 台南祀典興濟宮助學  60萬獎學金發弱勢學生 , https://udn.com/news/story/7326/7148843?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:03:46 , udn , 台疆祖廟大觀音亭暨祀典興濟宮今天舉行獎學金頒發儀式，共有79名大專、高中職生獲頒獎學金。大專生43人，每人1萬元，高中、... , https://udn.com/news/story/7326/7148843?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:04:06 , udn , 無人機從組裝到試飛 小朋友跟上潮流 , https://udn.com/news/story/7323/7148589?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:04:17 , udn , 無人機要翻轉教育，跟上學習最潮科技！汐止情慈善協會7日舉辦無人機課程，讓大朋友帶小朋友從組裝開始，課程從無人機組裝到試飛，現場小朋友一邊玩弄零件，一邊聽台上老師講述無人機的知識，趣味盎然。國民黨副主席連勝文也到場支持。 , https://udn.com/news/story/7323/7148589?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:05:08 , udn , 郭台銘高雄首場造勢唱國歌開場 晚上7點突破1萬2千人 , https://udn.com/news/story/123307/7148836?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:06:37 , udn , 「中部辦桌王」潮港城插旗南投 2品牌進駐半山夢工廠 , https://udn.com/news/story/7325/7148845?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:06:47 , udn , 國內收納設計製造業龍頭「樹德企業」斥資30億元在南投打造「半山夢工廠」，去年底啟用，成南投新地標，更是全球室內面積最大的... , https://udn.com/news/story/7325/7148845?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:12:37 , udn , 雨勢小雲林部分滯洪池仍見底 水情卻呈正常藍燈 , https://udn.com/news/story/7326/7148853?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:12:48 , udn , 久旱未雨，雲林縣昨天深夜起連續下雨，到今天上午仍雨勢不停，但下了大半天的雨，對蓄水進帳幫助不大，部分已枯乾約1個月的滯洪... , https://udn.com/news/story/7326/7148853?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:13:09 , udn , 最疼孫女…爺爺臨終遺言太潦草 網一眼認出「6個關鍵字」：眼淚止不住 , https://udn.com/news/story/7332/7148493?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:13:19 , udn , 親人離世固然傷心，但若然有留下遺言，相信對在世親人都是種安慰！較早前內地有女生分享她爺爺臨終前因無法說話，所以用她手機備忘錄寫下幾句話，但因為太潦草，她看不懂故發文求救，昐他人能解答她的疑問… , https://udn.com/news/story/7332/7148493?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:17:47 , udn , 傳三星7月發表新一代折疊機 力拚提振第3季業績 , https://udn.com/news/story/6811/7148823?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:17:58 , udn , 南韓經濟日報引述產業消息人士報導，三星電子將在7月發表第五代折疊手機，較前幾代折疊機的發表時間提前約兩周，藉此提振第3季... , https://udn.com/news/story/6811/7148823?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:18:39 , udn , 台灣西南側「一大坨雲簇」 彭啟明盼接近：首波梅雨最後機會 , https://udn.com/news/story/7266/7148818?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:18:50 , udn , 氣象專家彭啟明今天表示，梅雨季、鋒面及颱風對台灣的降雨占約8、9成以上，水氣都來自於境外；今天鋒面在台南的降雨進帳很不錯... , https://udn.com/news/story/7266/7148818?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:21:35 , udn , 台灣人很愛！他見日本女生不穿「這單品」超吃驚 網搖頭：能看嗎 , https://udn.com/news/story/120911/7148841?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:21:46 , udn , 穿搭總是能體現一個人的風格和品味，而每個人喜歡的單品都不一樣。近日有一名男網友PO文表示，到日本旅遊發現日本女生的... , https://udn.com/news/story/120911/7148841?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:22:37 , udn , 雨勢小進帳有限...雲林部分滯洪池「枯乾長滿草」 水情卻呈正常藍燈 , https://udn.com/news/story/7266/7148853?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:24:35 , udn , 面對家變 她是堅毅的母親一肩扛起 71歲還能騎鐵馬環台 , https://udn.com/news/story/7325/7148875?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:24:45 , udn , 彰化縣員林市公所今天舉辦模範母親表揚，獲選為縣模範母親的邱江敏廿幾年前面對丈夫癌逝，留下大筆負債，她帶著剛出社會的二個兒... , https://udn.com/news/story/7325/7148875?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:25:06 , udn , 全大運／量級跳跳跳 名門之後林唯均奪大學首金 , https://udn.com/news/story/7005/7148873?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:25:17 , udn , 媽媽是拿過跆拳道世錦賽金牌的劉昭晴，彰師大二年級女將林唯均繼承衣缽，今天踢下112年全大運女子57公斤級金牌，接續放眼世... , https://udn.com/news/story/7005/7148873?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:25:37 , udn , 東勢辣台妹協會粽香傳愛 一口氣送出一萬顆愛心粽 , https://udn.com/news/story/7326/7148874?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:25:48 , udn , 雲林縣東勢鄉辣台妹協會發起「萬顆愛心粽」，今天起鍋送愛，理事長吳姵誼動員眾多辣台妹趕工包了萬餘顆粽子，分送鄉內800多戶... , https://udn.com/news/story/7326/7148874?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:30:40 , udn , 「東京將失去靈魂」 明治神宮球場將重建 為何美國人也抓狂 , https://udn.com/news/story/6809/7148880?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:30:50 , udn , 近100年來，位於日本東京市中心的「明治神宮球場」舉辦過無數重要賽事，傳奇球星「棒球之神」貝比魯斯（Babe Ruth）和賈里格（Lou Gehrig）曾到此打交流賽，著名小說家村上春樹29歲在這座球場中得到寫下第一部小說的靈感，去年養樂多燕子隊的村上宗隆更在此揮出破單季紀錄的全壘打，但這座球場將被拆除改建。 , https://udn.com/news/story/6809/7148880?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:39:22 , udn , 影／21歲小鮮肉登西巒大山疑高山症發作 警消背他下山 , https://udn.com/news/story/7320/7148892?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:39:33 , udn , 一支7人登山隊昨出發挑戰攀登南投信義西巒大山，未料今天途經西巒大山附近時，其中1名唐姓隊員疑高山症發作，同行隊友報案求援... , https://udn.com/news/story/7320/7148892?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:45:31 , udn , 韓日峰會 尹錫悅：韓美華盛頓宣言不排除日本加入 , https://udn.com/news/story/6809/7148846?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:45:42 , udn , 南韓總統尹錫悅與日本首相岸田文雄今天在首爾舉行峰會，尹錫悅在會後記者會上表示，日前與美國共同宣布的華盛頓宣言不會將日本排... , https://udn.com/news/story/6809/7148846?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:46:02 , udn , 影／21歲男登西巒大山疑高山症發作 警消背他下山 , https://udn.com/news/story/7320/7148892?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:51:20 , udn , 越南創高溫紀錄 中北部測得攝氏44.1度 , https://udn.com/news/story/6812/7148784?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:51:31 , udn , 越南中北部氣象站昨天下午測得攝氏44.1度的高溫，打破2019年創下的高溫紀錄 , https://udn.com/news/story/6812/7148784?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:54:23 , udn , 北港朝天宮今晚「起馬宴」  巨鑼迎駕滿漢全席宴平安 , https://udn.com/news/story/7326/7148903?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:54:33 , udn , 雲林縣北港朝天宮媽祖明天起駕出巡，將展開兩天遶境，今晚循古禮在廟前開辦「起馬宴」，設宴祝壽，精緻的滿漢全席，令人大開眼界... , https://udn.com/news/story/7326/7148903?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:57:22 , udn , 中部昨至今降雨 日月潭水庫進水比鯉魚潭和德基強 , https://udn.com/news/story/7266/7148910?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:57:32 , udn , 中部地區昨天下雨，水利署中區水資源局統計昨天晚上7時到今天下午5時的降雨，發現日月潭水庫累計雨量最多，達77mm，預估總... , https://udn.com/news/story/7266/7148910?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:57:53 , udn , WSBL／台元季後挑戰賽出線 冠軍戰強碰國泰 , https://udn.com/news/story/7002/7148905?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:58:03 , udn , 第18屆WSBL冠軍戰組合出爐，台元季後挑戰賽第2天以76：48力退中華電信，搶下冠軍戰門票，周四起將和衛冕軍國泰人壽展... , https://udn.com/news/story/7002/7148905?from=udn-ch1_breaknews-1-0-news
2023-05-07 20:58:24 , udn , 北港朝天宮今晚「起馬宴」 巨鑼迎駕滿漢全席宴平安 , https://udn.com/news/story/7326/7148903?from=udn-ch1_breaknews-1-0-news
2023-05-07 21:06:11 , udn , 小倆口洗鴛鴦浴 男友1舉動嚇得她無法專心：整個腦袋都是這畫面 , https://udn.com/news/story/7272/7148900?from=udn-ch1_breaknews-1-0-news
2023-05-07 21:06:21 , udn , 「鴛鴦浴」可以增加情趣，但如果見到伴侶「奇特」舉動隨時有反效果。女生在網上分享和男友一起洗澡時，對方突然想要「便便」，就走到馬桶盡情解放，女生一邊繼續洗澡，一邊觀察男友，豈料下一幕畫面震驚到「害我（女生）洗澡整個沒辦法專心洗！」。網友看後笑言「妳男友蛋蛋一定超臭！」。 , https://udn.com/news/story/7272/7148900?from=udn-ch1_breaknews-1-0-news
