2023-04-04 00:02:29 , udn , 滿額送安妮亞筆記本！壽司郎×間諜家家酒　第二波開跑 , https://udn.com/news/story/7270/7075557?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:27:15 , udn , 連假收心補元氣！4大超商推開工咖啡優惠 甜點、早餐也有折扣 , https://udn.com/news/story/7270/7076665?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:27:23 , udn , 大陸民政部日前發布的命名規則將藏南地區的11個地區的漢字名稱進行標準化處理，但遭實際掌控該地區的印度方面強調「立即拒絕」... , https://udn.com/news/story/7333/7076683?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:35:51 , udn , 捷克大動作挺台 中東歐成歐洲對抗集權擴張領頭羊 , https://udn.com/news/story/6809/7076655?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:36:01 , udn , 捷克眾議院議長艾達莫娃日前大陣仗訪台，為台捷關係寫下里程碑。德國、法國等傳統歐洲大國與台灣接觸向來小心翼翼，為何捷克等中東歐國家獨排眾議... , https://udn.com/news/story/6809/7076655?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:36:22 , udn , 美猴王愛照鏡？飛鳳山猴子拔走轎車後照鏡 竹縣府設誘捕籠 , https://udn.com/news/story/7324/7076674?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:36:32 , udn , 無黨籍新竹縣議員朱健銘說，昨天獲報有民眾到飛鳳山遊玩時，轎車後照鏡遭猴子破壞；新竹縣政府今天表示，現場已設誘捕籠，與團隊... , https://udn.com/news/story/7324/7076674?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:36:53 , udn , 關鍵問題一次看！川普將為「封口費案」出庭 律師：絕不認罪 , https://udn.com/news/story/6813/7076643?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:37:03 , udn , 76歲的美國前總統川普因2016年支付豔星「暴風女丹尼爾斯」13萬美元封口費相關調查產生的罪名遭到起訴。他今天已飛抵達紐... , https://udn.com/news/story/6813/7076643?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:38:51 , udn , U18東岸聯盟／東體白隊奪亞軍隊史最佳 球員自信提升 , https://udn.com/news/story/7001/7076642?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:39:01 , udn , U18東岸聯盟棒球賽台東體中白隊今天冠軍戰不敵新北市聯隊，但拿下亞軍也是隊史最佳，總教練陳峰岳表示，從木棒聯賽到東岸聯盟... , https://udn.com/news/story/7001/7076642?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:39:22 , udn , 好天氣要沒了！周四開工各地有雨 這天起北部再轉涼 , https://udn.com/news/story/7266/7076703?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:39:32 , udn , 中央氣象局表示，明天鋒面接近，北部及東半部山區有局部降雨，其他各地仍為多雲到晴天氣，各地仍有接近30度高溫，周四起鋒面影... , https://udn.com/news/story/7266/7076703?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:39:53 , udn , 可能面臨30多項罪名…川普將為封口費案出庭 QA一次看 , https://udn.com/news/story/6813/7076688?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:40:03 , udn , 美國前總統川普因為涉嫌在2016年競選總統期間支付封口費給色情片女星而遭刑事起訴，預計於4日下午在曼哈頓法院出庭應訊。以... , https://udn.com/news/story/6813/7076688?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:41:51 , udn , 彰化重劃地花園變菜園挨批公地遭占用 市公所喊冤：已溝通 , https://udn.com/news/story/7325/7076709?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:42:01 , udn , 彰化縣員林市184公頃市地重劃區的人行道花園變菜園，被網友質疑市公所坐視公地遭占用，市公所今天喊冤，指出那些土地是未徵收... , https://udn.com/news/story/7325/7076709?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:42:22 , udn , SWATCH 經典名畫戴著走 輕鬆收藏世界七大名畫 , https://udn.com/news/story/7270/7076707?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:42:33 , udn , 維納斯的誕生、浮世繪的巨浪、紳士與綠蘋果…..，這些經典畫作要看真跡、需要環遊世界一周，但SWATCH最新art Jou... , https://udn.com/news/story/7270/7076707?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:46:57 , udn , 提前結束科技經濟開拓之旅 郭台銘明返台分享美國行心得 , https://udn.com/news/story/7240/7076682?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:47:08 , udn , 鴻海（2317）集團創辦人郭台銘結束美國科技經濟開拓之旅，即將於明（5）日返台，郭台銘辦公室今（4）日預告，郭董將於明日... , https://udn.com/news/story/7240/7076682?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:47:42 , udn , 韓國瑜發文祝兒童節快樂 韓粉鼓吹「2024不能缺席」 , https://udn.com/news/story/6656/7076710?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:47:52 , udn , 高雄市前市長韓國瑜發文祝賀兒童節快樂，分享北新國小管絃樂社團演出照片，祝福全天下孩子發揮專長，找到夢想活出自信與快樂。發... , https://udn.com/news/story/6656/7076710?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:52:47 , udn , 兒童節化身孩子王 黃偉哲宣示推更多友善親子政策 , https://udn.com/news/story/7326/7076684?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:52:57 , udn , 今天是兒童節，台南市長黃偉哲下午來到頑皮世界動物園與親子同樂，更化身孩子王分贈糖果小物，和遊客一起搭乘春節落成啟用的遊樂... , https://udn.com/news/story/7326/7076684?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:53:50 , udn , 連假尾聲台1線屏東段出現返鄉車潮 屏警預估持續到晚間8點過後 , https://udn.com/news/story/7266/7076714?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:54:00 , udn , 清明連假進入尾聲，往返屏東墾丁、台東的屏鵝公路湧現北返車潮，轄區枋寮警方於今中午啟動台1線、台17線北上調撥車道措施，於... , https://udn.com/news/story/7266/7076714?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:54:21 , udn , 「虛位以待」反諷過招 民進黨立委初選兩女再攻防辯論 , https://udn.com/news/story/6656/7076713?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:54:31 , udn , 民進黨台南市立委第一選區初選賴惠員、郭貞慧「兩個女人的戰爭」進入延長賽；近日又因「虛位以待」之說互別苗頭，郭今還邀賴公開... , https://udn.com/news/story/6656/7076713?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:54:52 , udn , 趁夜挖墳帶遺體回家 男與「母親木乃伊」相伴生活13年 , https://udn.com/news/story/6810/7070400?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:55:02 , udn , 波蘭近來發生一起離奇的案件。一位76歲的男性馬利安（Marian L.），過去擅自將母親的遺體從墳墓中挖出來，並且共同生活了13年之久。如今遺體都已經「木乃伊化」，直到有其他民眾報案後，才讓事情曝光。 , https://udn.com/news/story/6810/7070400?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:55:23 , udn , NBA／獨行俠交易後季後賽機率驟降90% 還得看雷霆臉色 , https://udn.com/news/story/7002/7076711?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:55:33 , udn , 獨行俠在交易大限前換來厄文「豪賭一場」，看來注定將失敗收場，據美媒《Bleacher Report》報導，獨行俠交易前晉季後賽機率高達96%，如今卻卻只剩6%，例行賽最後三戰不僅得全勝，還得看雷霆臉色 , https://udn.com/news/story/7002/7076711?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:55:54 , udn , 悅榕集團2025新增50間酒店！其中一間「就在台灣」 , https://udn.com/news/story/7270/7076712?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:56:04 , udn , 全球知名的酒店集團「悅榕集團」在2022財年，共計有10個酒店品牌，合計63間酒店。隨著全新開業或改建翻新的酒店加入旗下... , https://udn.com/news/story/7270/7076712?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:56:25 , udn , U18東岸聯盟／馬承恩敲生涯首轟 棒打林盛恩增添自信 , https://udn.com/news/story/7001/7076695?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:56:35 , udn , U18東岸聯盟棒球賽台東體中白隊冠軍戰與新北市聯隊交手，東體白隊外野手馬承恩從強投林盛恩手中敲出生涯首轟，馬承恩是東體極... , https://udn.com/news/story/7001/7076695?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:56:52 , udn , U18東岸聯盟／當學弟榜樣！ 陽益政、杜禹鋒、陽念祖拚選秀 , https://udn.com/news/story/7001/7076706?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:57:03 , udn , U18東岸聯盟棒球賽台東體中白隊高三球員當榜樣，4強賽陽益政後援3局無失分拿下勝投，杜禹鋒、陽念祖攻勢串聯送回致勝分，率... , https://udn.com/news/story/7001/7076706?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:57:26 , udn , 花園變菜園？彰化重劃地挨批公地遭占用 市公所喊冤：已溝通 , https://udn.com/news/story/7325/7076709?from=udn-ch1_breaknews-1-0-news
2023-04-04 18:57:57 , udn , SWATCH經典名畫戴著走！輕鬆收藏世界七大名畫 , https://udn.com/news/story/7270/7076707?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:00:22 , udn , 中職／江國豪主場對決霍爾 悍將失誤掉分三局完落後猿隊 , https://udn.com/news/story/7001/7076715?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:00:32 , udn , 富邦悍將今天在新莊主場迎戰樂天桃猿，派出江國豪擔任先發，對決桃猿洋投霍爾。悍將首局就靠著高國輝的安打先馳得點，但桃猿2上... , https://udn.com/news/story/7001/7076715?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:05:51 , udn , 假日農夫操作挖土機意外墜落死亡  檢警相驗：頸部外傷創傷性休克 , https://udn.com/news/story/7320/7076725?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:10:43 , udn , 「虛位以待」反諷過招 民進黨台南立委初選兩女再攻防辯論 , https://udn.com/news/story/123307/7076713?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:20:53 , udn , 菲律賓擴大4處美軍進駐基地 陸批美「危害地區和平穩定」 , https://udn.com/news/story/6809/7076738?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:21:03 , udn , 菲律賓3日公布擴大美軍進駐基地地點，4座新增基地中有2座位置靠近台灣。中國大陸外交部發言人毛寧4日警告美國正試圖「危害地... , https://udn.com/news/story/6809/7076738?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:21:24 , udn , 換季穿搭最夯風格！現代知性、浪漫花卉圖騰點亮造型 , https://udn.com/news/story/7270/7076736?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:21:34 , udn , Ralph Lauren旗下的子品牌Polo Ralph Lauren進駐微風信義百貨，開設獨立女裝專賣店，並上市限定春夏新款服飾。而紐約時尚品牌Alice + Olivia則呼應換季氛圍，推出多款花卉系列服飾，呈現散發女性無盡魅力的裝扮 , https://udn.com/news/story/7270/7076736?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:21:54 , udn , T1聯盟／魔獸復出擋不住特攻 阿巴西本土千分第一人 , https://udn.com/news/story/7003/7076737?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:22:05 , udn , 桃園永豐雲豹隊今天迎接超級巨星「魔獸」霍華德回歸，但仍擋不下昨天剛奪下例行賽龍頭的新北中信特攻隊，特攻在「黑豹」阿巴西職... , https://udn.com/news/story/7003/7076737?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:22:25 , udn , 看「費芯大戰」五味雜陳 游淑慧：感覺連公平競爭都很難 , https://udn.com/news/story/123307/7076732?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:22:36 , udn , 國民黨初選費芯大戰愈演愈烈，已表態爭取港湖區立委初選的國民黨議員游淑慧今天在臉書說，「五味雜陳」，尤其她前天看到徐巧芯和... , https://udn.com/news/story/123307/7076732?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:22:56 , udn , 林楚茵秀六都百日民調 北市府：證明蔣萬安好感升、列前段班 , https://udn.com/news/story/123432/7076731?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:23:07 , udn , 今天兒童節適逢縣市長上任第100天，民進黨立委林楚茵今在臉書貼出「銘傳大學網路聲量與新媒體研究中心」的六都市長八大施政百... , https://udn.com/news/story/123432/7076731?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:23:27 , udn , 農操作挖土機墜落身亡 檢警相驗曝：因頸部外傷釀創傷性休克 , https://udn.com/news/story/7320/7076725?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:26:32 , udn , NBA／獨行俠交易後季後賽機率驟降90% 附加賽得看雷霆臉色 , https://udn.com/news/story/7002/7076711?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:26:51 , udn , 華府直擊／美中台護欄內角力也不輕鬆 蔡麥會變數猶在 , https://udn.com/news/story/123444/7076634?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:27:02 , udn , 北京依然可能對蔡英文總統會晤聯邦眾議院議長麥卡錫（Kevin McCarthy）強烈回應，目前為止，台北甚為低調，華府和北京數度隔空喊話，沒上升到採取預防行動的狀態，凸顯美中台在護欄內持續角力。 , https://udn.com/news/story/123444/7076634?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:27:22 , udn , 無視廠內種族歧視亂象！特斯拉遭判賠前非裔員工近億元 , https://udn.com/news/story/6811/7076705?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:27:33 , udn , 美國加州舊金山法院的陪審團今天下令，電動車公司特斯拉（Tesla）因對旗下矽谷工廠的種族歧視情況視而不見，應支付一位前非... , https://udn.com/news/story/6811/7076705?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:27:53 , udn , 瀕臨絕種「清明草」綬草復育成功 中航移植開出60多株花 , https://udn.com/news/story/7266/7076742?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:28:04 , udn , 清明節前後開花的瀕臨絕種綬草又稱清明草，航港局中部航務中心舊有第二辦公廳舍拆除新建辦公大樓，原景觀亭旁及花圃栽種綬草種苗... , https://udn.com/news/story/7266/7076742?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:32:50 , udn , 衛生所所長不是養老職  他一待15年熱情不減 , https://udn.com/news/story/7266/7076754?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:33:00 , udn , 高雄市最近有一波衛生所所長調動，近年有年輕化趨勢，顛覆外界對衛生所所長是養老職刻板印象。高雄大寮衛生所所長馮文瑾當年35... , https://udn.com/news/story/7266/7076754?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:38:53 , udn , 缺水衝擊經濟、全球通膨降溫…央行點台灣景氣7大不確定性 , https://udn.com/news/story/7238/7076503?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:39:03 , udn , 儘管COVID-19疫情陰影逐漸散去，2023年台灣經濟前景依舊充滿挑戰，中央銀行點出攸關台灣經濟成長的7大不確定因素，... , https://udn.com/news/story/7238/7076503?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:41:50 , udn , 國家內外面臨嚴峻挑戰 侯友宜：為台灣打拚毫無懸念 , https://udn.com/news/story/6656/7076760?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:42:01 , udn , 新北市長侯友宜今到三重熊猴森樂園訪視，直言「共好」不是口號，國家內外部都面臨嚴峻挑戰，「讓台灣共好就是我所肩負的責任，為... , https://udn.com/news/story/6656/7076760?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:50:40 , udn , 桃園大貨車轉彎翻覆路中1傷 網熱議「你累了、睡著嗎」 , https://udn.com/news/story/7320/7076769?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:50:50 , udn , 桃園市22歲林姓司機駕駛一輛聯結大貨車，今天清晨載貨行經中壢區環西路轉彎途中，疑似未注意路況，突然撞擊分隔島後失控，隨即... , https://udn.com/news/story/7320/7076769?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:51:11 , udn , 自勉繼續為新竹市民拚盡全力 高虹安報告上任100天政績 , https://udn.com/news/story/7324/7076768?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:51:21 , udn , 新竹市長高虹安上任滿100天，她今晚透過臉書發文向市民報告各項政策推展情形，包含交通、教育、婦幼福利與城市發展等，「每一... , https://udn.com/news/story/7324/7076768?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:52:43 , udn , 鍾情煙具2度行竊 竊賊落網：想當禮物送朋友 , https://udn.com/news/story/7320/7076756?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:52:53 , udn , 台北市大同區一間煙具店近月接連有商品遭竊，警方介入後鎖定林姓男子涉有重嫌，將其通知到案，林男矢口否認行竊，直至警方將相關... , https://udn.com/news/story/7320/7076756?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:53:41 , udn , 國道三號清水段火燒車 駕駛逃生車停路肩待搶救 , https://udn.com/news/story/7320/7076771?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:53:51 , udn , 今天是連假第4天，高速公路今天晚上車多，國道三號清水段北上車道晚上發生火燒車意外，一輛轎車自燃，駕駛緊急停在路肩後逃生，... , https://udn.com/news/story/7320/7076771?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:54:12 , udn , 普發現金提前入帳 大潤發買家電滿額現折省很大 愛買量販限時3天買6千送6千 , https://udn.com/news/story/7270/7076770?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:54:22 , udn , 部分民眾已經收到銀行搶先發放的普發現金6,000元，不管是買高單價家電，還是日常用品囤貨，趕快計畫一下要買什麼最划算！ , https://udn.com/news/story/7270/7076770?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:56:41 , udn , PLG／13分領先守不住 領航猿遭勇士逆轉苦吞8連敗 , https://udn.com/news/story/7003/7076776?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:56:51 , udn , 不想主場再吞敗，桃園璞園領航猿今天卻浪費第四節兩位數領先，遭衛冕軍台北富邦勇士逆轉，以74：77苦吞平聯盟紀錄的8連敗。 , https://udn.com/news/story/7003/7076776?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:57:12 , udn , 中職／范國宸5局「早退」釋疑 肩膀遭球擊中退場治療 , https://udn.com/news/story/7001/7076773?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:57:22 , udn , 富邦悍將隊今天在新莊球場出戰樂天桃猿隊，5局下悍將隊長范國宸的棒次換上代打，引起外界好奇，球團釋疑，他是在守備時被球打到... , https://udn.com/news/story/7001/7076773?from=udn-ch1_breaknews-1-0-news
2023-04-04 19:59:14 , udn , 上任百日！自勉為新竹市民拚盡全力 高虹安繳出第一張政績報告 , https://udn.com/news/story/123432/7076768?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:02:42 , udn , 國旗被當桌巾？外交部：尊重外館致力增加台灣能見度 , https://udn.com/news/story/6656/7076791?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:02:53 , udn , 我國駐匈牙利代表劉世忠在社群網路上po文，照片顯示他最近在一場非正式活動當中，把中華民國國旗當桌巾，將食物鋪墊在國旗上面... , https://udn.com/news/story/6656/7076791?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:11:43 , udn , 美軍於敘利亞發動攻擊 擊殺伊斯蘭國高層領導人 , https://udn.com/news/story/6809/7076767?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:11:54 , udn , 美國軍方今天表示，他們已於敘利亞擊斃策劃歐洲多起恐怖攻擊的伊斯蘭國（IS）高層領導人賈布里（Khalid Aydd Ah... , https://udn.com/news/story/6809/7076767?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:12:14 , udn , 恐嚇信揚言「兒童樂園隨機殺人」 警進駐維安：不排除陸籍男大生又涉案 , https://udn.com/news/story/7320/7076790?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:12:25 , udn , 清明連假期間總統府民意信箱接獲匿名恐嚇信，揚言在台北車站放置炸彈、在台北市兒童新樂園內隨機殺人，警方比對恐嚇內容，行為模... , https://udn.com/news/story/7320/7076790?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:12:45 , udn , 國旗被當桌巾？駐匈牙利代表「擺食物」PO文 外交部回應了 , https://udn.com/news/story/6656/7076791?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:14:17 , udn , 國三清水段晚間轎車「無故起火」 駕駛逃生停路肩待搶救 , https://udn.com/news/story/7320/7076771?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:14:40 , udn , 歐盟執委會主席訪中 行前將與澤倫斯基通話 , https://udn.com/news/story/6809/7076784?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:14:51 , udn , 歐盟執委會主席范德賴恩將出訪北京，將在6日先後與中國總理李強、國家主席習近平會談，行前她將與烏克蘭總統澤倫斯基通話 , https://udn.com/news/story/6809/7076784?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:23:50 , udn , 梅洛尼落實政見 推「義大利製造」高中提升競爭力 , https://udn.com/news/story/6809/7076808?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:24:00 , udn , 義大利總理梅洛尼競選期間提出「 義大利製造」高中政見，她3日表示，正在建立一所「義大利製造」的高中。相關法案已提交國會，... , https://udn.com/news/story/6809/7076808?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:24:51 , udn , 投資人眼中的小確幸！ 大魯閣送這物超所值 股東會紀念品再掀熱議 , https://udn.com/news/story/7251/7076798?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:25:02 , udn , 大魯閣（1432）再掀股東會紀念品議題，長榮小海運今年也打算送出隨行杯，一改過去幾年送超商商品卡的慣例；投資人最關心王品... , https://udn.com/news/story/7251/7076798?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:26:51 , udn , 中職／129！陳韻文追平「餅總」紀錄 並列史上救援王 , https://udn.com/news/story/7001/7076811?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:27:01 , udn , 統一獅隊的本季首勝，伴隨著終結者陳韻文的紀錄之夜誕生，成功把關1：0勝利同時，他的生涯第129次救援成功到手，追平自家教... , https://udn.com/news/story/7001/7076811?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:29:50 , udn , 北市新生南路至松江路將設空品維護區 改善空污 , https://udn.com/news/story/7323/7076758?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:30:00 , udn , 台北市已有2處空氣品質維護區，管制燃油機車及柴油大客車等出入，削減PM 2.5排放量43.6公噸並改善空污；三期預計設新... , https://udn.com/news/story/7323/7076758?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:30:21 , udn , 稱「歐盟已失去俄羅斯」 俄外長：西方試圖在俄中關係上插入楔子 , https://udn.com/news/story/122663/7076717?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:30:31 , udn , 拉夫洛夫在採訪中說，上月普亭總統同到訪的習近平主席進行了10小時會談，推動了莫斯科同北京之間的「戰略伙伴關係」，並超越了「純粹的雙邊背景」。這個採訪周二（4月4日）發表於俄語讀者量最大的周刊... , https://udn.com/news/story/122663/7076717?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:30:52 , udn , 狒死事件發酵 清明連假第4天六福村人潮遞減 , https://udn.com/news/story/7324/7076612?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:31:02 , udn , 六福村因狒狒事件遭批，民進黨立委陳瑩、伍麗華日前召開記者會表示抵制六福村相關企業。今天是清明連假第4天，六福村指出，今天... , https://udn.com/news/story/7324/7076612?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:32:51 , udn , 大馬首相安華：北京就大馬南海能源活動表達擔憂 , https://udn.com/news/story/6809/7076818?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:33:01 , udn , 馬來西亞首相安華今天透露，中國對大馬國營企業「馬來西亞國家石油公司」（PETRONAS）在南海的能源活動表達擔憂，不過吉... , https://udn.com/news/story/6809/7076818?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:33:21 , udn , 馬英九大陸行受關注  專家揭大陸要達到「兩目的」 , https://udn.com/news/story/7331/7076819?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:33:32 , udn , 前總統馬英九的大陸行備受關注，旅居美國的大陸問題專家鄧聿文分析，從這次訪陸，大陸要達到兩個目的，一是降低兩岸軍事衝突的風... , https://udn.com/news/story/7331/7076819?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:38:57 , udn , 中職／林泓育滿壘清壘安打 樂天7:2領先富邦 , https://udn.com/news/story/7001/7076786?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:39:07 , udn , 樂天桃猿5局上時打線爆發，林泓育在滿壘時敲出清壘的三壘安打，一棒將富邦悍將先發投手江國豪打退場，隨後朱育賢與宋嘉翔接連的... , https://udn.com/news/story/7001/7076786?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:39:28 , udn , 世衛報告推估 全球1/6成人曾受不孕症影響 , https://udn.com/news/story/6809/7076766?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:39:38 , udn , 世界衛生組織（WHO）今天在一份報告中表示，全球約有1/6成人終其一生至少經歷過一次不孕症，敦促各國積極蒐集更多與不孕症... , https://udn.com/news/story/6809/7076766?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:41:40 , udn , 川普能否把「被起訴」扭轉成選舉資產？ , https://udn.com/news/story/6813/7076834?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:41:50 , udn , 美國前總統川普因封口費案遭曼哈頓大陪審團起訴，訂於4日下午2時15分（台灣時間5日清晨2時15分）首次出庭。川普3日搭私... , https://udn.com/news/story/6813/7076834?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:42:11 , udn , 陸學者：馬英九訪陸行或是兩岸關係5年來的「小高峰」 , https://udn.com/news/story/7331/7076830?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:42:21 , udn , 馬英九訪陸行程將近尾聲，上海台灣研究所常務副所長倪永杰4日接受本報採訪表示，如果從長遠歷史看，馬英九之行影響很大，因為是... , https://udn.com/news/story/7331/7076830?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:44:41 , udn , 將為封口費案出庭 川普能否把「被起訴」扭轉成選舉資產？ , https://udn.com/news/story/6813/7076834?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:59:40 , udn , 屏東里港金屬表面處理工廠失火 經3小時灌救已侷限火勢 , https://udn.com/news/story/7320/7076853?from=udn-ch1_breaknews-1-0-news
2023-04-04 20:59:51 , udn , 屏東縣里港鄉三和路1間金屬表面處理工廠今下午5點左右冒出火舌，消防局獲報出動15輛救災車輛、28名消防員前往搶救，經布水... , https://udn.com/news/story/7320/7076853?from=udn-ch1_breaknews-1-0-news
2023-04-04 21:00:11 , udn , 身體超誠實！貓咪也需要社交 這些動作代表「把對方當麻吉」 , https://udn.com/news/story/7470/7076792?from=udn-ch1_breaknews-1-0-news
2023-04-04 21:00:22 , udn , 對於飼主來說，最關心的問題之一就是貓咪是否能和其他貓咪友好相處，如果貓咪有以下的行為，表示牠們十分友好，飼主們就不用擔心了！ , https://udn.com/news/story/7470/7076792?from=udn-ch1_breaknews-1-0-news
2023-04-04 21:00:42 , udn , 公墓有名有姓卻列「不詳」…新店第6公墓遷葬遭批粗暴 新北市府回應 , https://udn.com/news/story/7323/7076678?from=udn-ch1_breaknews-1-0-news
2023-04-04 21:00:53 , udn , 文史團體表示，新店第6公墓遷葬作業粗暴，竟將有姓名的墓插上「不詳」查估牌，且沒文資報告涉違法。新北市府指出，無法判斷全名... , https://udn.com/news/story/7323/7076678?from=udn-ch1_breaknews-1-0-news
2023-04-04 21:01:13 , udn , 國道1號苗栗銅鑼晚間轎車翻落橋下道路 2重傷3輕傷送醫 , https://udn.com/news/story/7320/7076845?from=udn-ch1_breaknews-1-0-news
