2023-03-01 00:20:20 , udn , 即時短評／蔣萬安DNA如雙面刃？上任以來第一道大難關 , https://udn.com/news/story/6656/7000443?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:32:39 , udn , 無人機全面納管惹議　業者摔機陳抗民航局出面釋疑了 , https://udn.com/news/story/7327/7002154?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:32:50 , udn , 為提升資安，日前行政院祭出無人機全面納管並做資安檢測等相關修正草案，此案一出引起許多無人機業者炸鍋，藉無人機資安聯合檢測... , https://udn.com/news/story/7327/7002154?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:33:10 , udn , 影／墾丁音控師酒後理智斷線  持刀割同事頸又追打主管 , https://udn.com/news/story/7320/7002152?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:33:14 , udn , 00713等四檔ETF配息金額出爐 這檔年化殖利率上看9% , https://udn.com/news/story/123006/7002113?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:33:20 , udn , 在屏東墾丁一處表演場擔任舞台音控師樊姓男子，不滿職場的工作分配和態度，與賴姓同事、吳姓主管有嫌隙，昨天下午酒後情緒失控，... , https://udn.com/news/story/7320/7002152?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:33:24 , udn , 3月ETF除息戲碼即將上演，根據元大、復華、凱基、中國信託等投信公告，旗下ETF第一階段每受益權單位擬配發金額出爐，以今... , https://udn.com/news/story/123006/7002113?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:33:41 , udn , 監視器拍到賊偷雞15隻？只拍到騎在附近 二審逆轉無罪 , https://udn.com/news/story/7320/7002157?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:33:51 , udn , 台中市太平區一處雞舍在前年底遭小偷行竊15隻雞，警方根據監視器，發現當時有一名機車騎士行經附近，前往查緝後，發現江男的衣... , https://udn.com/news/story/7320/7002157?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:34:12 , udn , 經典賽／日本疫後復甦 達比修有在宮崎廣受球迷熱列歡迎 , https://udn.com/news/story/10785/7002156?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:34:22 , udn , 台灣讀者還在放連假的2月25日與26日兩天，位於日本九州南端宮崎縣的球場，連續兩天迎來滿場的棒球迷，觀賞世界棒球經典賽（WBC）日本武士隊與軟銀鷹的強化練習賽。 , https://udn.com/news/story/10785/7002156?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:34:42 , udn , CAFE!N、CREMIA前進台中 新光三越百家新櫃接力展開 , https://udn.com/news/story/7270/7002150?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:34:53 , udn , 百貨春季新品牌登場，新光三越北中南各店春上市檔期有超過100家全新品牌陸續登場，囊括流行時尚、美食、香氛、運動等，全台百... , https://udn.com/news/story/7270/7002150?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:35:13 , udn , 中共黨國機構改革方案 學者：黨貫徹集中領導 , https://udn.com/news/story/7331/7001927?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:35:24 , udn , 中共20屆二中全會閉幕，審議通過「黨和國家機構改革方案」。學者說，中共加強集中黨領導是可預見的，面對國際情勢、內部環境等... , https://udn.com/news/story/7331/7001927?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:35:41 , udn , 注意看，這個品牌太狠了！新品形象照大玩穿越、還有潮牌來加持 , https://udn.com/news/story/7270/7002161?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:35:44 , udn , 資誠：台77%企業估今年全球經濟衰退 創2012年新高 , https://udn.com/news/story/7238/7002146?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:35:51 , udn , 為了501®牛仔褲誕生150年，備受玩家青睞的Levi’s® Vintage Clothing（簡稱LVC）系列，特別重現多款復古工裝，一針一線還原歷史檔案室中的經典設計，更讓新品形象廣告，大玩穿越手法，一點都不違和。不僅如此，Levi’s®還與Stüssy一同合作，推出聯名限定系列501®牛仔褲和丹寧外套，兩大品牌聯手，成為話題之作。 , https://udn.com/news/story/7270/7002161?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:35:54 , udn , PwC Taiwan（資誠聯合會計師事務所）於今發布「2023臺灣企業領袖調查報告：以變應變　逆轉而上」，綜合台灣216... , https://udn.com/news/story/7238/7002146?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:11 , udn , 義大利人也懂長輩圖？家樂福限量開賣早安蓮花氣泡酒 , https://udn.com/news/story/7270/7002162?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:15 , udn , 他育2身障子騎車遭酒駕男撞家陷困境 家屬控對方不聞不問 , https://udn.com/news/story/7321/7002145?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:22 , udn , 受到許多台灣民眾喜愛的「長輩圖」飄洋過海紅到義大利！由推出「劍人夕鶴」紅酒一夕爆紅的沃芙酒業，最新力作「長輩圖早安氣泡酒... , https://udn.com/news/story/7270/7002162?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:25 , udn , 桃園中壢上月68歲的古姓自小客車駕駛沿民權路3段411巷，左轉往青埔方向行駛經過路口時，與44歲的吳姓機車騎士發生碰撞，... , https://udn.com/news/story/7321/7002145?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:42 , udn , 消費6千送6千！台北遠東香格里拉發「餐飲大紅包」 , https://udn.com/news/story/7270/7002163?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:46 , udn , 楊麗菁控前男友參選新竹市長為募款 前男友說話了 , https://udn.com/news/story/7321/7002147?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:53 , udn , 台北遠東香格里拉搶攻政府即將發放的6千元現金補助商機，推出住房和餐飲消費滿6千送6千的回饋活動，國人於2023年5月1日... , https://udn.com/news/story/7270/7002163?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:36:56 , udn , 曾被譽為「楊紫瓊接班人」的動作女星楊麗菁，因臉書PO文指參選新竹市長的前男友龔偉倫是恐怖情人，還稱對方偽造學歷及利用參選... , https://udn.com/news/story/7321/7002147?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:37:13 , udn , 不可以色色！猥瑣小黃鑽廁所門縫「抬頭死亡凝視」 偷窺照網笑瘋：看來很急 , https://udn.com/news/story/7470/7002082?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:37:23 , udn , 上廁所鎖門也沒用！有網友分享日前在上廁所的時候，原以為把門關上可以安心解放，殊不知竟然從門縫衝進來一隻小狗，讓他嚇得拍下照片勸世要注意不速之客。這組照片讓大批網友笑翻，要狗狗「不可以澀澀」。 , https://udn.com/news/story/7470/7002082?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:38:40 , udn , 帶一塊豬肉月餅入境價比3兩黃金 未繳罰單查扣機車拍賣 , https://udn.com/news/story/7321/7002169?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:38:50 , udn , 屏東一名婦人2019年10月入境小港機場，被檢疫機關查到攜帶一塊有豬肉成分的月餅，重量113公克，防檢局開罰20萬元，卻... , https://udn.com/news/story/7321/7002169?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:39:10 , udn , 台中大肚山火燒山波及「鹿群」！驚見鹿屍、8鹿狂奔 , https://udn.com/news/story/7320/7002168?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:39:21 , udn , 台中市龍井區竹坑南寮步道228連假遭鄰近的大肚山公墓火災波及，觀景平台、步道周邊植栽被燒毀，令人怵目驚心。莊姓女子在臉書... , https://udn.com/news/story/7320/7002168?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:39:41 , udn , 為了累積特休不換工作？ 神人分享：特休27天照換「高薪工作」 , https://udn.com/news/story/7269/7001673?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:39:51 , udn , 上班族在選擇職缺時，多半會著重在薪資與福利制度方面。日前就有一名女網友表示，她任職的公司一年有14天特休，但薪水3萬左右，讓她猶豫「該繼續為了特休留下，還是不在乎年資與特休，跳槽到薪資高的公司呢？」對此，網友給出不同答案，認為「每個人著重的方向不同」。 , https://udn.com/news/story/7269/7001673?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:40:12 , udn , 日本熊本縣公共預算再創歷史新高 可能用於資助台積電第二工廠勘測 , https://udn.com/news/story/6811/7001949?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:40:22 , udn , 集微網消息，據日經新聞報導，日本九州地區各都道府縣2023年度預算提案已經亮相，其中多項涉及半導體領域支出，台積電工廠所在的熊本縣一般帳戶初始預算提案連續第二年創歷史新高... , https://udn.com/news/story/6811/7001949?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:41:41 , udn , 高鐵板橋站驚傳旅客落軌 高鐵急取消1321車次 , https://udn.com/news/story/7266/7002178?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:42:12 , udn , 農水署太窮…灌溉溝渠壞了沒人修 縣府籌錢修農水路 , https://udn.com/news/story/7326/7002172?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:42:22 , udn , 雲林縣斗南鎮、崙背鄉等地農水路破損，縣府自籌868萬元改善，改善斗南鎮小東重畫區、南勢重畫區及崙背農地重畫區等地道路鋪面... , https://udn.com/news/story/7326/7002172?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:44:51 , udn , 高虹安點名涉及新竹棒球場缺失 吳堂安：與事實不符 , https://udn.com/news/story/7324/7002182?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:45:01 , udn , 新竹市立棒球場排水工程疑似未落實施作，新竹市長高虹安今天表示，審計單位已多次去函市府要求究責，初步發現市府行政疏失人員高... , https://udn.com/news/story/7324/7002182?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:45:22 , udn , MLB／去光芒王牌春訓又傷 教頭：更有理由控管局數了 , https://udn.com/news/story/6999/7002036?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:45:32 , udn , 去年只投2場，本季力拼強勢回歸的光芒隊王牌葛拉斯諾（Tyler Glasnow），春訓階段卻傳出壞消息，他在練習時遭遇腹斜肌傷勢，預計將缺席約六至八週。

據MLB官網報導，去年季末才從TJ手術復 , https://udn.com/news/story/6999/7002036?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:45:52 , udn , 228連假國道塞爆？高公局曝數據：車流僅較去年增2.2% , https://udn.com/news/story/7266/7002180?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:46:03 , udn , 今年228連假長達4天，國道多處路段出現出遊車潮壅塞，高速公路局統計，連假期間國道全線每日雙向交通量平均為116.8百萬... , https://udn.com/news/story/7266/7002180?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:50:50 , udn , 新竹球場風波OT廠求償800萬 高虹安：不解約待協調 , https://udn.com/news/story/7314/7002211?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:51:01 , udn , 新竹市立棒球場去年7月22日開打中職職棒賽事才2天就爆出缺失，場地改善封閉迄今。「苦主」之一OT營運廠商龍來球場股份有限公司去年8月去函新竹市政府要求停止營運與補償，「求償金額約700到800萬元」。新竹市長高虹安今出面說明，表示龍來去年8月30日來函市政府，提出受託營管棒球場改善期間補償3項方案，時間從去年8月到今年1月，若要暫停營運或接續營運，希望土地租金能暫停計收或是損失從土地租金扣抵，但未獲前市府正面積極回應，她上任市長之後重新啟動協商，求償的明確金額與規格，是否會由廠商吸收，這部分都會再積極協調、釐清爭議。 , https://udn.com/news/story/7314/7002211?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:51:21 , udn , 高麗菜很快就腐爛？日本主廚曝1保鮮妙招：放1個月口感仍清脆 , https://udn.com/news/story/6812/7001762?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:51:32 , udn , 高麗菜買回家，菜葉很快腐爛怎麼辦？一名日本餐廳的主廚便在推特上發文，分享一簡單妙招，照著做就能讓高麗菜保持長達一個月的清脆口感。而該推文被臉書粉專轉發後，也讓許多台灣網友感到吃驚，表示「原來可以這樣！」... , https://udn.com/news/story/6812/7001762?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:51:52 , udn , 文化大學61週年校慶 董座陳泰然：維新、創新賡續榮光 , https://udn.com/news/story/6928/7002209?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:52:02 , udn , 老牌私立大學中國文化大學今天舉行61週年慶祝大會，頒發前世界棒壘球總會副會長、文大董事彭誠浩名譽教育學博士學位，以表彰其... , https://udn.com/news/story/6928/7002209?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:52:23 , udn , 影／南部久旱不雨 農民載地下水澆灌花生 , https://udn.com/news/story/6656/7002210?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:52:33 , udn , 南部久旱不雨，水情嚴峻，台南市後壁區成為全市休耕面積最大的區域，許多農民都是領取休耕補助，還是有一些農民從家裡抽取地下水... , https://udn.com/news/story/6656/7002210?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:52:54 , udn , 經典賽／大谷翔平發文宣告與日本隊合體 何時出賽還不確定 , https://udn.com/news/story/10785/7002171?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:53:04 , udn , 世界棒球經典賽將在下周3月8日開打，將代表日本出征的大谷翔平今天進行春訓初登板，賽後馬上啟程返日，準備與國家隊會合。

大谷翔平今天在春訓面對運動家隊，與同世代的火球男藤浪晉太郎對決，大谷主投2. , https://udn.com/news/story/10785/7002171?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:53:24 , udn , 大明高中特殊選才上大學成果豐 校長：過程好比馬拉松比賽 , https://udn.com/news/story/6898/7002192?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:53:35 , udn , 台中市大明高中今年透過大學「特殊選才」管道，有高職設計群及高中部30人次錄取理想大學，其中17人次並錄取國立大學，獲得難... , https://udn.com/news/story/6898/7002192?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:53:53 , udn , UBA／「最強外籍生」不是政大莫巴耶？輔大凱德爾：我才是第一 , https://udn.com/news/story/7002/7002212?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:53:55 , udn , 兩岸旅遊開放 台旅會：已經準備好了！ , https://udn.com/news/story/7331/7002185?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:54:03 , udn , 來自象牙海岸的凱德爾111學年加入輔仁大學，成為輔大挑戰富邦人壽UBA公開男一級4強門票重要成員，身高196公分的他自信... , https://udn.com/news/story/7002/7002212?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:54:06 , udn , 由台旅會北京辦事處、台灣貿易中心、度小月和鼎泰豐共同主辦的「真的很台味兒」活動，三月一日下午在北京舉行，數十位大陸美食網... , https://udn.com/news/story/7331/7002185?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:54:26 , udn , 賞花不用人擠人！臺虎精釀推出櫻花、洛神花啤酒 , https://udn.com/news/story/7270/7002186?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:54:36 , udn , 想賞花又怕人擠人？臺虎精釀推出應景櫻花口味 9.99%「櫻浪」與在地台灣味系列「洛神在在」兩款新品，一款粉嫩淡雅的櫻花甜... , https://udn.com/news/story/7270/7002186?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:54:57 , udn , 學者估5月降級6月超額死亡歸零 下一步：解散指揮中心 , https://udn.com/news/story/120940/7002188?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:55:07 , udn , 口罩令鬆綁後，輕症免隔離也可望在三月底實施，但傳染病分類何時可以降級？中央流行疫情指揮中心可何時解散？ , https://udn.com/news/story/120940/7002188?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:55:28 , udn , NBA／兩大主力缺陣仍登西區第5 湯普森：季後賽沒人想對勇士 , https://udn.com/news/story/7002/7002127?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:55:38 , udn , 勇士隊今天在缺少柯瑞（Stephen Curry）、維金斯（Andrew Wiggins）兩大主力的情況下，仍以123比105逆轉拓荒者隊，登上西區第5。湯普森（Klay Thompson）賽後受訪時 , https://udn.com/news/story/7002/7002127?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:55:58 , udn , 建中畢旅甫結束 驚傳一班32名學生有14人確診 , https://udn.com/news/story/120940/7002184?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:56:09 , udn , 近來正值畢旅旺季，台北市建國中學卻傳出學生因畢旅群聚爆確診，學生上周五（2/24）結束畢旅返家後，陸續傳出多名快篩陽性，... , https://udn.com/news/story/120940/7002184?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:56:52 , udn , 張麗善CPR救回老農 彰化消防局：CPR＋AED緊急時刻可救命 , https://udn.com/news/story/7320/7002223?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:56:59 , udn , MLB／光芒王牌春訓又傷 教頭：更有理由控管局數了 , https://udn.com/news/story/6999/7002036?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:57:02 , udn , 雲林縣長張麗善今天及時施作CPR（心肺復甦術）10多分鐘，將昏倒失去呼吸心跳的72歲老農民，從鬼門關搶救回來，讓民眾認識... , https://udn.com/news/story/7320/7002223?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:57:22 , udn , 台馬斷纜搶修 NCC：馬祖居民2、3月固網費用全免 , https://udn.com/news/story/7327/7001953?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:57:33 , udn , 台馬海纜持續搶修中，NCC今天表示，馬祖居民固網業務2月、3月費用會全免，行動網路馬祖用戶2月月租費全免，馬祖旅客可依比... , https://udn.com/news/story/7327/7001953?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:57:53 , udn , 疫後特別預算通過 賴清德鼓勵黨公職口語化宣傳 , https://udn.com/news/story/6656/7002216?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:58:03 , udn , 政府針對去年超徵稅收，編列普發6千元及貼補勞健保、台電虧損等特別預算。民進黨主席賴清德今天在中常會上，建議黨公職在地方上... , https://udn.com/news/story/6656/7002216?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:58:54 , udn , SpaceX發射二代迷你星鏈衛星 首批21顆升空 , https://udn.com/news/story/6812/7001448?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:59:05 , udn , 太空探索公司(SpaceX)的獵鷹9號(Falcon 9)火箭27日載著21顆二代星鏈衛星升空，進一步部署覆蓋全球的衛星... , https://udn.com/news/story/6812/7001448?from=udn-ch1_breaknews-1-0-news
2023-03-01 17:59:51 , udn , 麗寶福容「住一晚送一晚」！台中人300元暢玩探索世界 , https://udn.com/news/story/7270/7002247?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:00:01 , udn , 台中市民站出來！麗寶樂園回饋市民鄉親，3/1至3/31凡居住在台中市的居民，出示符合居住地址證件，就能以300元優惠票價... , https://udn.com/news/story/7270/7002247?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:00:22 , udn , 「全家行動購」38女神節消費滿額登記抽18K金鑽石項鍊 , https://udn.com/news/story/7270/7002240?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:00:32 , udn , 春天女神降臨，全家便利商店「全家行動購」即日起展開38女神節系列活動，3月1日至3月28日全館單筆消費滿3,800元即可... , https://udn.com/news/story/7270/7002240?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:05:50 , udn , 希臘火車相撞36亡原因待查 兩車4車掌皆喪命 , https://udn.com/news/story/6811/7002264?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:06:00 , udn , 希臘北部城市坦佩（Tempe）2月28日深夜傳出兩列火車高速相撞，根據美聯社以及路透，事故造成36人喪生、85人受傷。目... , https://udn.com/news/story/6811/7002264?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:06:21 , udn , 影／真香警報？這家陸牌安卓「致敬」iPhone動態島 高層曬照卻秒刪文 , https://udn.com/news/story/7098/7002190?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:06:31 , udn , iPhone 14 Pro系列以「動態島」設計吸引大批粉絲，引起全球瘋搶熱潮，不少安卓廠商也嗅得商機，紛紛動身「致敬」，中國大陸手機品牌... , https://udn.com/news/story/7098/7002190?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:06:52 , udn , 燦坤女神節滿額送串流7日免費看 換季家電促銷全館8折起 再回饋最高2,100元 , https://udn.com/news/story/7270/7002257?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:06:57 , udn , NBA／少2主力仍登西區第5 湯普森：季後賽沒人想對勇士 , https://udn.com/news/story/7002/7002127?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:07:02 , udn , 迎接3月，家電換季潮也即將開跑，燦坤自即日起至3月29日期間推出「春風得意」促銷檔期，全館商品全面8折起，指定品牌商品消... , https://udn.com/news/story/7270/7002257?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:07:23 , udn , 影／未繫安全帶致死率高3.6倍 國道警：安全帶是保命符 , https://udn.com/news/story/7320/7002261?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:07:33 , udn , 去年（2022年）一整年，國道高速公路未依規定繫上安全帶，導致車禍致死人數共計13人。國道警提醒，用路人沒繫安全帶被彈出... , https://udn.com/news/story/7320/7002261?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:07:53 , udn , 手搖飲店買奶蓋系列被「上下搖」超崩潰 同行店員吐出真心話 , https://udn.com/news/story/120911/7001677?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:08:04 , udn , 台灣的手搖飲店相當多，不僅每個品牌的販售品項都不同，就連甜度和冰塊都能依照個人喜好做調整。然而，日前一名男網友在網路上發文，激動指出「奶蓋可以不要搖嗎？」貼文曝光後也掀起討論。 , https://udn.com/news/story/120911/7001677?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:08:24 , udn , 台9線瑞北段半年發生3起自撞車禍 警增設2處測速照相 , https://udn.com/news/story/7320/7002248?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:08:34 , udn , 台9線瑞北段2019年拓寬後，道路平直又寬敞，卻發生20多起自撞事故，半年來已有3起自撞燈桿死亡意外，主要原因多為酒駕、... , https://udn.com/news/story/7320/7002248?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:08:57 , udn , 經典賽／鄧愷威搭上飛機了！2日會合中華隊、5日登板 , https://udn.com/news/story/6999/7002266?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:09:07 , udn , 旅美投手鄧愷威加入中華隊的時間出爐，總教練林岳平今天表示，為了配合大聯盟的規範，鄧愷威今天搭機返台，預計明天就會報到，3... , https://udn.com/news/story/6999/7002266?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:09:27 , udn , 新竹棒球場排水差 巨佳營造代表：面對錯誤、改善到好 , https://udn.com/news/story/7324/7002263?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:09:38 , udn , 本屆新竹市議會成立棒球場改善監督小組今天下午首度到棒球場現勘，確認先前挖掘的坑洞依舊存在積水，場地排水確實不良，議員憂心... , https://udn.com/news/story/7324/7002263?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:09:58 , udn , NBA／厄文絕殺球失手 球評轟：獨行俠雙星行不通 , https://udn.com/news/story/7002/7002191?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:10:09 , udn , 獨行俠隊今日惜敗溜馬隊，在僅剩下7秒時落後兩分，界外球發出後，接應的並非王牌唐西奇（Luka Doncic），而是新援厄文（Kyrie Irving），然而他孤注一擲的絕殺三分球失手，不僅讓球隊錯失勝 , https://udn.com/news/story/7002/7002191?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:11:51 , udn , 全美1/5背學貸！過半欠款不到2萬美元 學者：欠越少越還不起 , https://udn.com/news/story/6813/7001627?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:12:01 , udn , 全美五分之一人身背學貸，過半借款人欠款低於2萬美元，經濟學家表示，欠越少的越還不起，因為可能未完成學業影響就業和賺錢能力... , https://udn.com/news/story/6813/7001627?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:12:22 , udn , 學貸豁免辯論…美保守派大法官質疑拜登政府越權 傾向推翻 , https://udn.com/news/story/6813/7001626?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:12:32 , udn , 美國總統拜登為4000萬人豁免聯邦學貸計畫面臨訴訟挑戰，美國最高法院28日聆聽口頭辯論，法院外圍出現支持學貸豁免計畫的民眾聚集聲援。美聯社報導，從現場大法官的提問內容來看，現為多數的保守派大法官似乎傾向於推翻拜登政策... , https://udn.com/news/story/6813/7001626?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:17:50 , udn , 竹市府擴大彈性上下班時間 員工無奈：晚1小時出門還是塞 , https://udn.com/news/story/7324/7002278?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:18:00 , udn , 為適度分流新竹市上下班車潮，舒緩塞車問題，新竹市政府今天起實施員工彈性上下班。一名住在科學園區附近的市府員工向中央社記者... , https://udn.com/news/story/7324/7002278?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:18:21 , udn , 南投爆公務員涉貪卻逃懲戒退休 民進黨要林明溱認錯 , https://udn.com/news/story/7321/7002290?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:18:31 , udn , 民進黨立委鄭運鵬今質疑南投縣洪姓公務員涉貪早被判刑，但縣府移付懲戒太晚，讓他逃過懲戒安然退休。因案發在前南投縣長林明溱任... , https://udn.com/news/story/7321/7002290?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:18:51 , udn , 影／林明溱質疑蔡培慧越選越有錢  要用選票三振她 , https://udn.com/news/story/123408/7002289?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:19:02 , udn , 南投立委補選投票日倒數3天，中廣董事長趙少康、南投縣長許淑華今天在中興新村為國民黨候選人林明溱造勢。趙少康說，這次補選林... , https://udn.com/news/story/123408/7002289?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:19:22 , udn , 舔吻性侵8歲孫女法院評「不是極惡的人」 爺賠兒錢判免坐牢 , https://udn.com/news/story/7317/7002286?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:19:32 , udn , 北部地區1個大家庭爆發爺爺性侵親生孫女醜聞，被害孫女遭染指時，只有8歲，家醜鬧上法院；一家三代喬賠償金，爺爺同意給自己的... , https://udn.com/news/story/7317/7002286?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:19:53 , udn , 中職／新球季賽程出爐 沒有新竹球場 , https://udn.com/news/story/7001/7002285?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:20:03 , udn , 2023中華職棒例行賽賽程今天公布，開幕戰將於4月1日在台中洲際棒球場開打，由去年台灣大賽組合中信兄弟對決樂天桃猿，確定... , https://udn.com/news/story/7001/7002285?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:20:24 , udn , 寫個慘字還不夠！全球鉅富去年資產共蒸發10兆美元 , https://udn.com/news/story/6811/7002283?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:20:34 , udn , 最新公布的報告顯示，全球鉅富2022年受到能源、經濟和地緣政治這三重不利因素衝擊，導致資產總和蒸發8.3兆英鎊（10兆美... , https://udn.com/news/story/6811/7002283?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:20:51 , udn , 遠傳獨家開賣「OPPO Reno8 T」頂規版！專案價0元起 , https://udn.com/news/story/7270/7002308?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:21:01 , udn , 春暖花開之際，遠傳宣布攜手人像專家級手機品牌OPPO推出優惠活動，齊攻春季換機熱潮。即日起至3月31日申辦OPPO Re... , https://udn.com/news/story/7270/7002308?from=udn-ch1_breaknews-1-0-news
2023-03-01 18:21:21 , udn , 北捷站務人員冒用愛心票　自首稱「公司制度不合理」才以身試法 , https://udn.com/news/story/7321/7002306?from=udn-ch1_breaknews-1-0-news
