2023-04-01 00:02:40 , udn , 台灣申請加入CPTPP 陸外交部：堅決反對 , https://udn.com/news/story/7331/7071102?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:57:10 , udn , 效力美國職棒大聯盟的日本「二刀流」球星大谷翔平，可能在日本時間4月2日與另一名日籍球員藤浪晉太郎上演投打對決。大谷11年... , https://udn.com/news/story/6999/7072144?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:57:30 , udn , 柯文哲餘怒未消火力全開   「2016就被民進黨丟到垃圾桶」 , https://udn.com/news/story/6656/7072162?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:57:40 , udn , 民眾黨主席柯文哲昨在影片中批評被民進黨利用，今天參加高雄餐會活動時表示，2014年民進黨的選舉口號是推倒藍綠高牆，結果後... , https://udn.com/news/story/6656/7072162?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:58:01 , udn , 影／眼科藥袋太膨脹惹疑  打開一看  塞滿毒咖啡被逮 , https://udn.com/news/story/7315/7072161?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:58:11 , udn , 新北市蘆洲區王姓男子，前天晚上在民族路一家銀行ATM提錢太久，民眾覺得可疑報警協處。員警盤查，王男否認是詐欺車手，現場未... , https://udn.com/news/story/7315/7072161?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:58:32 , udn , 李顯龍：世界上只有一個中國 台灣問題是中國的內政 , https://udn.com/news/story/7331/7072159?from=udn-ch1_breaknews-1-0-news
2023-04-01 16:58:42 , udn , 據新華社報導，大陸國家主席習近平31日下午在人民大會堂會見到訪的新加坡總理李顯龍。李顯龍告訴習近平，「世界上幾乎所有國家... , https://udn.com/news/story/7331/7072159?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:02:59 , udn , 存高股息股票會成夢魘！他喊「成長才是重點」卻被酸爆 , https://udn.com/news/story/12806/7064754?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:03:10 , udn , 許多投資人喜愛定期定額高股息ETF，但也有人認為這類標的只是「左手換右手」，有網友表示「存高股息股票會成夢魘！成長才是重點！」有人認同直言「所以買大盤就好呀，0050」，但也有人指出「0050只是台積電最近幾年大漲，所以看起來表現比較好些而已。2019年以前的表現比高股息好不了多少」。 , https://udn.com/news/story/12806/7064754?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:03:30 , udn , 馬英九和家人參觀嶽雲中學，對智育體育並進讚許不已 , https://udn.com/news/story/7332/7072165?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:03:41 , udn , 馬英九4月1日祭祖之後，下午到衡山參訪父親馬鶴凌的母校岳雲中學。馬鶴凌於1935年至1941年在這座湖南名校度過6年時光... , https://udn.com/news/story/7332/7072165?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:04:01 , udn , 普發6000元提早入帳再＋1！台北富邦銀行預定4月4日發出 , https://udn.com/news/story/123271/7072163?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:04:11 , udn , 全民普發現金6,000元可以提早在清明連假期間入帳的銀行持續增加，富邦金控（2881）旗下台北富邦銀行預定4月4日入帳，... , https://udn.com/news/story/123271/7072163?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:04:32 , udn , 81歲阿嬤的多重宇宙畫出童趣今圓夢開畫展 , https://udn.com/news/story/7325/7072164?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:04:42 , udn , 81歲的素人畫家劉秀琴愛旅遊，75歲因腰痛難以成行，以塗鴉、畫畫打發時間，把旅遊看到美景、生活感觸等用畫筆記錄下來，家人... , https://udn.com/news/story/7325/7072164?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:05:03 , udn , MLB／大谷翔平正面對決藤浪 同梯之爭未演先轟動 , https://udn.com/news/story/6999/7072144?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:05:34 , udn , 餘怒未消？柯文哲火力全開：2016年選完就被民進黨丟到垃圾桶 , https://udn.com/news/story/123307/7072162?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:09:01 , udn , 聯合報系實踐綠能、減碳 2印刷廠光電板開始商轉發電 , https://udn.com/news/story/7266/7072185?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:09:11 , udn , 聯合報系印務部在林口、高雄印刷廠屋頂的太陽能板日前完成建置，開始商轉發電，聯合報系正式邁入光電能世代，除了數位轉型更進階... , https://udn.com/news/story/7266/7072185?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:09:32 , udn , 有夠毒！美CDC派員調查火車脫軌健康危害 出現與居民同症狀 , https://udn.com/news/story/6811/7072184?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:09:42 , udn , 英國每日郵報報導，美國疾病管制中心（CDC）近期派員調查今年2月俄亥俄州火車脫軌疑似導致有毒化學物質外洩案，團隊內有7人... , https://udn.com/news/story/6811/7072184?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:10:03 , udn , 川普在她產後偷吃豔星「暴風女」 梅蘭妮亞氣炸卻改變態度 , https://udn.com/news/story/6813/7072168?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:10:13 , udn , 川普因涉支付封口費給豔星，成為美國史上首位被刑事起訴的前總統。英國媒體報導，他的妻子梅蘭妮亞（MelaniaTrump）... , https://udn.com/news/story/6813/7072168?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:10:34 , udn , 2案收賄2938萬 前中市議會秘書長陳健楷再獲重判 , https://udn.com/news/story/7321/7072169?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:10:45 , udn , 台中市議會前秘書長陳健楷，涉向承攬議會標案的廠商收賄新台幣2938萬元。最高法院日前依違反貪污治罪條例等罪，各別判陳男7... , https://udn.com/news/story/7321/7072169?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:11:05 , udn , 中職／塞車3個多小時才到洲際…猿隊青春肉體也喊累 , https://udn.com/news/story/7001/7072182?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:11:16 , udn , 中華職棒開幕戰今天在洲際棒球場開打，作客的樂天桃猿隊遇到清明連假車潮，塞了3個多小時車才抵達球場，賽前練習時間也被迫縮短... , https://udn.com/news/story/7001/7072182?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:11:36 , udn , 愚人節？必勝客「零傷害披薩」可當健身環 網友狂推：真的好吃 , https://udn.com/news/story/7270/7072174?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:11:47 , udn , 今天是愚人節，必勝客推出今日限定「零傷害披薩」，中間無料，只剩下外圍一圈、內藏起司，臉書還有三張趣味梗圖，包括可以當健身... , https://udn.com/news/story/7270/7072174?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:12:00 , udn , 中職／洋投都準備好了！福來喜取捨 助總：很困難 , https://udn.com/news/story/7001/7072186?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:12:07 , udn , T1聯盟／獵鷹下半場打趴海神 特攻封王魔術數字停在M1 , https://udn.com/news/story/7002/7072175?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:12:10 , udn , 中信兄弟隊在今晚的中職開幕戰只登錄了25名選手，27人名單沒用滿，預留洋將安排的空間，除了今天先發的德保拉，另兩名洋投也... , https://udn.com/news/story/7001/7072186?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:12:18 , udn , 聯盟戰績排名第2名的台南台鋼獵鷹今天在主場迎戰高雄全家海神，在輸球就將助新北中信特攻在例行賽封王的情況下，獵鷹在下半場由... , https://udn.com/news/story/7002/7072175?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:12:31 , udn , 「火災恐怖分子」現身？西班牙北部野火頻傳 當局稱恐攻般縱火 , https://udn.com/news/story/6812/7072166?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:12:41 , udn , 西班牙北部蒼翠繁茂的阿斯圖里亞斯地區今天發生90多起野火，當局認為大多數是人為縱火引起，地方首長稱縱火犯為「火災恐怖分子... , https://udn.com/news/story/6812/7072166?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:15:04 , udn , 荷蘭部屬全球首隻「海關緝毒貓」？帥氣美顏迷倒眾貓奴：幫軟爛主子報名 , https://udn.com/news/story/7470/7072171?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:15:10 , udn , 被問是否有跟郭台銘談過合作？柯文哲喊「很奇怪」：每次都剛好錯開 , https://udn.com/news/story/123307/7072162?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:15:14 , udn , 荷蘭海關近日宣布，將在機場部屬全球第一隻「海關緝毒貓」，利用天生勝過汪星人的優勢幫助海關查緝。貼文引起世界各地貓奴廣大迴響，紛紛曬出照片想幫家中軟爛貓咪報名。更有網友笑說越看越像是4月1日愚人節鋪的哽。 , https://udn.com/news/story/7470/7072171?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:15:41 , udn , 影／眼科藥袋太膨脹惹疑  打開一看 塞滿毒咖啡被逮 , https://udn.com/news/story/7315/7072161?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:18:01 , udn , 新北環快3.5公里  多元計程車自撞6輕傷送醫 , https://udn.com/news/story/7320/7072208?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:18:11 , udn , 多元計程車司機倪男（39歲），今天下午近3時許，載著親友6人（3男3女1男童），行經新北環快3.5公里往三重方向，不慎失... , https://udn.com/news/story/7320/7072208?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:18:32 , udn , 中國扎根非洲多年 賀錦麗出訪反映美國正要急追 , https://udn.com/news/story/6809/7072188?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:18:42 , udn , 美國副總統賀錦麗今天抵達尚比亞，這是她出訪非洲的最後一站。當地機場擴建一倍，航廈煥然一新，但這不是發展充滿前景的象徵，而... , https://udn.com/news/story/6809/7072188?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:19:03 , udn , 棒球／吳祉恩高中才受科班訓練 U18東岸聯盟壓制新北聯 , https://udn.com/news/story/7001/7072156?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:19:13 , udn , U18東岸聯盟棒球賽壽山高中高一投手吳祉恩社團球隊出身，今天對新北市聯隊先發展現壓制力，投6.2局無失分、是目前為止生涯... , https://udn.com/news/story/7001/7072156?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:19:34 , udn , 台灣中油：4月份家庭用桶裝瓦斯維持原價 , https://udn.com/news/story/7241/7072203?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:19:44 , udn , 台灣中油公司宣布自明（2）日凌晨零時起，4月份家庭用液化石油氣（桶裝瓦斯）、工業用丙烷、丁烷、混合丙丁烷及車用液化石油氣... , https://udn.com/news/story/7241/7072203?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:21:01 , udn , 中職／兄弟一壘、捕手有擔憂 工具人林志綱重要性提升 , https://udn.com/news/story/7001/7072209?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:21:11 , udn , 中信兄弟隊今年開季一軍名單有不少新面孔，曾頌恩、林志綱、黃韋盛、徐基麟、宋晟睿都是首次開季一軍，總教練林威助透露，原因在... , https://udn.com/news/story/7001/7072209?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:21:32 , udn , AI正妹超火辣…廣大男性可以嗎？男網友集體1效應作祟喊「跨不過去」：真的沒辦法 , https://udn.com/news/story/7088/7072155?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:21:42 , udn , AI聊天機器人ChatGPT爆紅後，AI繪圖軟體也成為熱門話題，近日又有PTT鄉民利用AI繪圖軟體生成「AI正妹圖」，不只顏質超頂，就連身材也相當火辣... , https://udn.com/news/story/7088/7072155?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:26:41 , udn , 與作品「石頭真的很難畫」合影 81歲素人畫家今圓夢開畫展 , https://udn.com/news/story/7325/7072164?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:38:51 , udn , 連假首日傍晚10多處省道繼續塞 明上午3大地雷路段出爐 , https://udn.com/news/story/7266/7072230?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:39:01 , udn , 今天為清明連假首日，各路段湧現大量旅遊、返鄉車潮，公路總局表示，今天截至下午4點尚有10多處省道路段有車多壅塞情況，明天... , https://udn.com/news/story/7266/7072230?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:39:22 , udn , 霸氣院長買70箱高麗菜 600員工每人抱1顆回家 , https://udn.com/news/story/7270/7072229?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:39:32 , udn , 雲林縣高麗菜盛產，西螺果菜市場最新蔬菜交易量達216多公噸，交易排行第1名，均價每公斤5.1元；雲林基督教醫院院長鄭清源... , https://udn.com/news/story/7270/7072229?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:39:53 , udn , 遇雨天就罷工？台中智慧路標近日都「黑屏」 市府：速改善 , https://udn.com/news/story/7325/7072227?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:40:03 , udn , 台中市議員張芬郁今天說，交通局在大里頂厝路、頂厝路21巷試辦智慧路標才10天，但昨晚、今天，智慧路標都「黑屏」，經了解是... , https://udn.com/news/story/7325/7072227?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:40:24 , udn , 中職／盼宋嘉翔「越級打怪」 曾總：不同於一般高中生 , https://udn.com/news/story/7001/7072207?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:40:34 , udn , 中職開幕戰今天在洲際棒球場登場，樂天桃猿隊推出18歲新秀宋嘉翔先發蹲捕，打破隊友廖健富的開幕戰最年輕先發、林承飛開幕戰最... , https://udn.com/news/story/7001/7072207?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:41:48 , udn , 中職／助總問：累了嗎？曾頌恩受激勵拚進開季一軍 , https://udn.com/news/story/7001/7072239?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:41:56 , udn , 新北環快3.5公里  多元計程車自撞6大1小輕傷送醫 , https://udn.com/news/story/7320/7072208?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:41:58 , udn , 中信兄弟隊曾頌恩在春訓熱身賽攻守都有好表現，讓他生涯首度進入一軍名單，甚至在一壘出現空缺前，總教練林威助就期待他能以這個... , https://udn.com/news/story/7001/7072239?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:42:06 , udn , 多元計程車司機倪男（39歲），今天下午近3時許，載著親友7人（3男3女1男童），行經新北環快3.5公里往三重方向，不慎失... , https://udn.com/news/story/7320/7072208?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:44:50 , udn , 廣州4月起直飛台北航班數量  預計恢復到2019年同期80%以上 , https://udn.com/news/story/7333/7072242?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:45:01 , udn , 大陸南方航空廣州往返台北首班航班1日上午復航，百餘名旅客在廣州白雲國際機場乘坐CZ3097次航班，上午11時30分出發，... , https://udn.com/news/story/7333/7072242?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:45:21 , udn , 好天氣來了！明起連3天轉乾高溫上看33度 收假日再迎雨 , https://udn.com/news/story/7266/7072243?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:45:32 , udn , 清明連假首日各地有雨，中央氣象局表示，明天各地轉為多雲到晴好天氣，僅花東地區、中南部山區有零星降雨，一路到下周二水氣會越... , https://udn.com/news/story/7266/7072243?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:45:52 , udn , 金牌教練性侵控制愛徒 專家提醒被害人快救自己 , https://udn.com/news/story/7317/7072245?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:46:03 , udn , 台灣體壇知名N姓教練驚傳長期性侵體育隊上未成年女學生遭判刑，從女學生國中起便伸魔爪，甚至女學生比賽成績不佳就要用身體向教... , https://udn.com/news/story/7317/7072245?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:47:50 , udn , 台南今難得烏雲密布 水庫集水區雨量稀少 , https://udn.com/news/story/7326/7072247?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:48:01 , udn , 台南地區連續多日艷陽高照後、今天一早就出現許多烏雲，網路謠傳台南下起傾盆大雨。南部水資源局表示，今天雖然有許多烏雲，可惜... , https://udn.com/news/story/7326/7072247?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:49:53 , udn , 呆萌阿金玩飛盤「追又白又大月亮」狂奔 愣數秒燦笑折返：怎麼掉不下來 , https://udn.com/news/story/7470/7072220?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:50:03 , udn , 永遠不會掉下來的飛盤？有飼主日前PO出一段和狗狗玩飛盤的影片，原本主人想戲弄愛犬把飛盤藏在身後，沒想到汪星人竟然把天空的月亮當成飛盤越跑越遠，愣了一陣子才似乎發覺「案情不單純」，可愛的模樣笑翻不少網友。 , https://udn.com/news/story/7470/7072220?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:53:40 , udn , 貓咪深夜亂飛房東被搞到崩潰 鏟屎官靠「喵星人最愛」一秒封印 , https://udn.com/news/story/7470/7072248?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:53:50 , udn , 你家的貓咪也精力過剩嗎？一名鏟屎官表示，某天深夜原本睡得好好的，突然聽到客廳傳來一聲巨響，於是走出房門查看，果不其然是貓咪闖禍了，氣得房東放話「要麼解決，要麼搬走」。對此，鏟屎官靈機一動，用這一小物防止毛小孩亂跑，也免於被房東趕出家門的命運。 , https://udn.com/news/story/7470/7072248?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:55:54 , udn , 不必等4月6日！普發現金六千元登記入帳 聯邦銀行今全部發出 , https://udn.com/news/story/123271/7072215?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:56:05 , udn , 愈來愈多銀行提早撥款普發現金6,000元，聯邦銀行（2838）表示，政府普發6,000元登記聯邦銀行帳戶的民眾，今天上午... , https://udn.com/news/story/123271/7072215?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:56:50 , udn , 棒球／蕭齊U18東岸聯盟先發飆12K  最速150公里 , https://udn.com/news/story/7001/7072238?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:57:01 , udn , U18東岸聯盟棒球賽新北市聯隊今天與壽山高中交手，新北市聯投手蕭齊先發5.1局飆出12K、最快球速150公里無失分，外界... , https://udn.com/news/story/7001/7072238?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:57:52 , udn , 台南今難得烏雲密布卻僅飄毛毛雨 水庫集水區雨量稀少 , https://udn.com/news/story/7326/7072247?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:59:16 , udn , 那指寫下2020年最佳單季表現 未考慮衰退風險似嫌樂觀 , https://udn.com/news/story/6811/7072222?from=udn-ch1_breaknews-1-0-news
2023-04-01 17:59:27 , udn , 美國股市挺過3月意想不到的銀行倒閉狀況，周五在通膨指標降溫的鼓舞之下，連續三日上漲，反映投資人看好聯準會（Fed）升息可... , https://udn.com/news/story/6811/7072222?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:00:18 , udn , 普發現金六千 台中銀提早於4月1日全數撥款入帳 , https://udn.com/news/story/123271/7072210?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:00:28 , udn , 各銀行紛紛提早全民普發現金6,000元入帳時間，台中銀行（2812）也在今天4月1日完成所有登記入帳民眾的撥款入帳作業，... , https://udn.com/news/story/123271/7072210?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:00:49 , udn , 現金六千元提早入帳 元大銀行今天內完成普發 , https://udn.com/news/story/123271/7072211?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:00:59 , udn , 「全民共享普發現金」6,000元，原定4月6日入帳，銀行陸續提早作業，元大金控（2885）旗下元大銀行為服務客戶，讓客戶... , https://udn.com/news/story/123271/7072211?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:02:51 , udn , 中職／兄弟年度歌曲藏洋蔥 王威晨盼未來有自己的名字 , https://udn.com/news/story/7001/7072271?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:03:01 , udn , 中信兄弟隊昨晚揭曉年度歌曲「連霸黃潮」，銜接今晚的中華職棒開幕戰，兄弟要在洲際球場迎戰樂天桃猿隊，踏出三連霸的第一步，歌... , https://udn.com/news/story/7001/7072271?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:05:50 , udn , 影／921地震紀念樹砸中3輛車  原因指向大雨、褐根病 , https://udn.com/news/story/7325/7072277?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:06:00 , udn , 南投縣上午雨勢不斷，草屯鎮草屯國小一棵3樓高榕樹，今天中午突從根部倒塌，整棵樹倒向玉屏路，壓到停放路旁三輛轎車。車主接到... , https://udn.com/news/story/7325/7072277?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:06:21 , udn , PLG／張宗憲18分扳倒夢想家 富邦勇士收3連勝衝擊龍頭 , https://udn.com/news/story/7003/7072276?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:06:31 , udn , 在新北國王隊已經率先搶下本賽季首張季後賽門票後，戰績排名第2名的衛冕軍台北富邦勇士隊，在今天作客台新夢想家隊主場的賽事中... , https://udn.com/news/story/7003/7072276?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:11:50 , udn , 影／20公尺高「921地震紀念樹」突倒塌 4車驚險躲過、3車遭砸 , https://udn.com/news/story/7320/7072277?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:21:03 , udn , 連假首日國道北中南全塞爆引民怨 高公局曝原因 , https://udn.com/news/story/7266/7072283?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:21:13 , udn , 清明連假首日國道北、中、南地區皆湧入車潮，多處路段更出現「紫爆」，民眾抱怨宛如大型停車場。高速公路局表示，連假首日車潮確... , https://udn.com/news/story/7266/7072283?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:21:34 , udn , 上直播轟侯友宜因「講話沒重點」民調下滑？葉元之緊急解釋了 , https://udn.com/news/story/123307/7072281?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:21:44 , udn , 新北市議員、朱家軍葉元之被爆上直播節目時，談到新北市長侯友宜民調下滑，分析是「講話沒重點」。葉元之稍早解釋，侯友宜本身是... , https://udn.com/news/story/123307/7072281?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:32:50 , udn , 男醉吐腳踏墊 運將收車資清潔費 他怒了下車打人挨告 , https://udn.com/news/story/7320/7072316?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:33:01 , udn , 新北市蘆洲區李姓男子，今天喝的酩酊大醉，從北市攔搭計程車返回蘆洲住處。不料車抵李男醉吐，導致車後座墊、腳踏墊滿是嘔吐物，... , https://udn.com/news/story/7320/7072316?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:33:21 , udn , 張國榮逝世20周年香港辦展 唐鶴德分享私人珍藏 , https://udn.com/news/story/7270/7072314?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:33:32 , udn , 一代巨星張國榮逝世20周年，香港文化博物館即起舉辦「繼續寵愛 張國榮紀念展」，採免費入場。展覽由張國榮三位生前摯友陳淑芬... , https://udn.com/news/story/7270/7072314?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:33:52 , udn , 厄瓜多南部土石流災情 增至23死仍有67人失蹤 , https://udn.com/news/story/6809/7072218?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:34:03 , udn , 厄瓜多南部連月降下大雨後，厄國政府今天把安地斯山脈城鎮阿勞西（Alausi）土石流災情的死亡數提高到23人，同時救難隊持... , https://udn.com/news/story/6809/7072218?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:35:49 , udn , 中職／兄弟徐基麟開季一軍定位中繼 盼把握住機會 , https://udn.com/news/story/7001/7072311?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:36:00 , udn , 中職中信兄弟投手徐基麟今年開季就從一軍出發，總教練林威助表示，徐基麟目前定位主要是中繼，春訓時觀察球的尾勁不錯，徐基麟則... , https://udn.com/news/story/7001/7072311?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:39:02 , udn , 不排除與它黨、無黨籍合作…16立委艱困選區 民進黨待覓戰將 , https://udn.com/news/story/123307/7072267?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:39:12 , udn , 民進黨立委提名布局，除了14個選區協調未果將進行初選外，另有16個艱困選區，目前正在蒐集可能人選，不排除和它黨或無黨籍合... , https://udn.com/news/story/123307/7072267?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:42:00 , udn , 官方喊始祖級迷因「不來一發嗎」動畫化 老粉想聽36年前「糟糕台詞」會再重現？ , https://udn.com/news/story/7088/7072315?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:42:11 , udn , 始祖級迷因「不來一發嗎？」出自於1987年刊載在日本漫畫月刊《薔薇族》早期BL作品《瞎攪和的技術（そみそテクニック）》，一段糟糕又魔性的台詞令粉絲記憶深刻被惡搞成迷因流傳... , https://udn.com/news/story/7088/7072315?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:48:03 , udn , 影／官方喊始祖級迷因「不來一發嗎」動畫化 老粉想聽36年前「糟糕台詞」會再重現？ , https://udn.com/news/story/7088/7072315?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:49:35 , udn , 男醉吐腳踏墊運將收車資清潔費 他怒了下車打人挨告 , https://udn.com/news/story/7320/7072316?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:51:03 , udn , 中職／抓到了！兄弟眼尖促請裁決 陳晨威漏踩壘包Out , https://udn.com/news/story/7001/7072333?from=udn-ch1_breaknews-1-0-news
2023-04-01 18:51:14 , udn , 中華職棒開幕戰今天出現特殊Play，中信兄弟隊捕手福來喜盜壘阻殺失敗，不過樂天桃猿隊的陳晨威光速衝到三壘，卻因漏踩二壘壘... , https://udn.com/news/story/7001/7072333?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:06:01 , udn , 遠東銀2萬多客戶登記普發現金六千 4月1日入帳完成 , https://udn.com/news/story/123271/7072340?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:06:12 , udn , 「全民共享普發現金」6,000元原定4月6日入帳，遠東銀行（2845）提早作業，已經在今天4月1日下午4時45分全數完成... , https://udn.com/news/story/123271/7072340?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:06:32 , udn , 甜美女偶像考上日本名校！校內職員驚吐「噁男發言」騷擾 下場慘了 , https://udn.com/news/story/6812/7072125?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:06:43 , udn , 日本偶像團體「乃木坂46」擁有極高的人氣，近日團員池田瑛紗在官網公布喜訊，宣布自己考上了有「藝術界的東大」之稱的東京藝術大學，粉絲們也接連送上祝福。豈料，消息曝光後校方職員竟「脫序演出」，公然在推特寫下「噁男發言」騷擾偶像，引來大批網友撻伐，東京藝大接獲消息後也火速應對... , https://udn.com/news/story/6812/7072125?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:07:03 , udn , 疫後新高 桃機出入境人數預估破10萬人 , https://udn.com/news/story/7266/7072339?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:07:14 , udn , •今天為清明連假第一天，桃園機場迎來疫情解封後旅運高峰，桃園機場今天出入境人數預估超過十萬人次，桃園國際機場公司表示，出入境高峰估將落在4月1日、4月5日，呼籲旅客提早2.5至3小時抵達機場。連假前一天（3月31日）桃機出入境旅客已達82829人次，為疫情後首度突破8萬關卡。連續假期第一天（4月1日）預報入、出境旅客人數再攀新高，約89961人次，加上預估轉機旅客10848人次，將突破10萬人次大關。 , https://udn.com/news/story/7266/7072339?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:09:03 , udn , 普發現金6000元 LINE Bank、玉山銀已入帳 , https://udn.com/news/story/123271/7072310?from=udn-ch1_breaknews-1-0-news
2023-04-01 19:09:13 , udn , 全民普發現金新台幣6000元，許多民眾在清明連假首日已收到6000元入帳；LINE Bank今天完成首批登記用戶入帳，公... , https://udn.com/news/story/123271/7072310?from=udn-ch1_breaknews-1-0-news
