2023-03-19 00:26:27 , udn , 殺破狼周運勢／白羊面臨社恐症 1星座偏財運好「發票中獎率高」 , https://udn.com/news/story/7268/7029830?from=udn-ch1_breaknews-1-0-news
2023-03-19 17:58:20 , udn , 打賞街頭藝人有低消？孩投60元被洗臉「乾脆別給」 全場戰翻 , https://udn.com/news/story/120911/7041995?from=udn-ch1_breaknews-1-0-news
2023-03-19 17:58:30 , udn , 部分觀光區會有街頭藝人，有些是唱歌跳舞，也有人是表演特技。然而，一名網友在網路上發文，透露日前帶兒子去某觀光區玩，剛好看到有街頭藝人在唱歌，於是決定把口袋裡的60元零錢都拿去打賞，結果卻遭該名街頭藝人洗臉，貼文曝光後也掀起討論。 , https://udn.com/news/story/120911/7041995?from=udn-ch1_breaknews-1-0-news
2023-03-19 17:59:47 , udn , 美冷凍有機草莓疑有A肝病毒  大買場急下架 , https://udn.com/news/story/6811/7042015?from=udn-ch1_breaknews-1-0-news
2023-03-19 17:59:57 , udn , 美國廣播公司（ABC）19日報導，美國華盛頓州近來通報多起A型肝炎確診病例。根據調查，這些A肝患者均曾吃過特定品牌的冷凍... , https://udn.com/news/story/6811/7042015?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:00:18 , udn , 雞蛋缺貨、菜王價崩 只會花錢消災的政府失能又失職 , https://udn.com/news/story/122475/7042005?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:00:28 , udn , 近日雞蛋缺貨價格居高不下，其餘民生物資也同步喊漲，唯有「菜王」高麗菜又再度面臨種植過剩，價格崩跌到一顆10元的自採價，這不是新聞，是近年來的常態，儘管政府有大宗蔬菜播種量及供苗預警資訊，仍舊無法解決供需、產銷失調的困境，農委會除了四處救火外，對於源頭管理幾乎付之闕如，農漁牧各產業每年輪班當受災戶，看來民進黨政府心中最軟的一塊，不是只有勞工，還有廣大的農民。 , https://udn.com/news/story/122475/7042005?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:05:46 , udn , 民進黨20日啟動初選登記 現任立委恐面臨議員挑戰 , https://udn.com/news/story/123307/7042037?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:05:57 , udn , 民進黨20日開始立委初選領表登記，民進黨中執會日前已通過「誠信條款」，但仍有不少現任議員想挑戰現任立委；此外，包括新北市... , https://udn.com/news/story/123307/7042037?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:06:17 , udn , 中職／德保拉跌跌撞撞還是贏 助總偷學盧孟揚 , https://udn.com/news/story/7001/7042040?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:06:28 , udn , 中信兄弟隊王牌德保拉本季首度在官辦熱身賽登板，6.2局投球過程中有些跌跌撞撞，被敲出8支安打還有2次四死球，丟掉3分，好... , https://udn.com/news/story/7001/7042040?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:06:48 , udn , NBA／渴望全面封鎖柯瑞 布魯克斯透露防守秘訣 , https://udn.com/news/story/7002/7042019?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:06:59 , udn , 布魯克斯（Dillon Brooks）儘管嘴上不饒人，不少言論都引發爭議，不過他在防守端的表現仍是有目共睹。

在今天主場對勇士的比賽中，布魯克斯發揮防守功力，迫使柯瑞（Stephen Curry , https://udn.com/news/story/7002/7042019?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:07:19 , udn , 南部水情告急 學者促生態工法儲水 , https://udn.com/news/story/7266/7042017?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:07:29 , udn , 中南部水情告急，中央氣象局長鄭明典19日於臉書表示，政府已經有2021年應對缺水的經驗，所以今年缺水議題可以處理，他呼籲民眾一同節約用水。但中研院研究員汪中和受訪時說，政府已經有開發地下水、海水淡化等因應措施... , https://udn.com/news/story/7266/7042017?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:07:50 , udn , 冷凍草莓藏病毒？美國多位患者吃完確診A肝 好市多連忙下架 , https://udn.com/news/story/6813/7042015?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:09:47 , udn , NBA／渴望全面封鎖柯瑞神射 布魯克斯透露防守秘訣 , https://udn.com/news/story/7002/7042019?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:14:47 , udn , 民眾大排長龍搶買220元「館長餐盒」 網嚐鮮讚：像烤乳豬 , https://udn.com/news/story/120912/7041964?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:14:57 , udn , 網紅「館長」陳之漢在昨日（18日）在新北市成吉思汗健身房三重館推出售價220元的脆皮燒肉餐盒，限量120份，開賣時間不到，就引發排隊人潮，對此有網友表示「館長餐盒蠻多人排隊的」，還有消費者大讚份量多、「脆皮燒肉真的好吃，還附兩種沾醬」，不過也有人提醒「開幕有新鮮期，等一兩個月再來看比較準」。 , https://udn.com/news/story/120912/7041964?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:15:18 , udn , 碩士生豆奶攤用餐暴斃...他無罪再製黑心飲品 網揪旗下2分店：都觀光客吃 , https://udn.com/news/story/7266/7041988?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:15:28 , udn , 嘉義豆奶攤民雄店於2018年間發生食品中毒群聚事件，導致52名被害人食用後，發生腸胃炎等食物中毒症狀，其中一名中正大學碩士生更在用餐後暴斃，引起軒然大波... , https://udn.com/news/story/7266/7041988?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:17:46 , udn , 切斷台灣的海底電纜 會是「武統」第一步嗎？ , https://udn.com/news/story/7331/7041956?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:17:56 , udn , 專家和官員表示，台灣正在努力保護自己與外界的通信，防止其受到中國大陸的攻擊。但是即使在和平時期，也很難做到快速修復關鍵的海底網絡電纜，並且缺乏合適的衛星備份。 , https://udn.com/news/story/7331/7041956?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:20:35 , udn , PLG／三分球9投7中！呂政儒：林書豪給鼓勵 , https://udn.com/news/story/7002/7042052?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:20:46 , udn , 上半場團隊三分球18投僅5中的高雄17直播鋼鐵人隊，今天下半場火力加溫，林書豪和呂政儒合計飆進11記三分球，助隊以100... , https://udn.com/news/story/7002/7042052?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:24:08 , udn , 南韓男同志伴侶爭配偶健保權 期盼撥雲見彩虹 , https://udn.com/news/story/6812/7042001?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:24:18 , udn , 今年2月21日，南韓法院就同性伴侶認定健保被扶養者資格爭議，判決蘇晟旭、金龍敏這對男同志伴侶勝訴，成為南韓司法上首次認證... , https://udn.com/news/story/6812/7042001?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:29:36 , udn , 大局條款奏效 民進黨高雄市初選前整合成功 , https://udn.com/news/story/6656/7042058?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:29:46 , udn , 民進黨區域立委初選提名將在下周一（20日）開跑，繼高雄市議員黃秋瑛今日下午宣布將不參與民進黨內立委初選，民進黨高雄市黨部... , https://udn.com/news/story/6656/7042058?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:30:07 , udn , 盼從陸獲得武器、彈藥 CNN：普亭的「願望清單」恐是一廂情願 , https://udn.com/news/story/6809/7042045?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:30:17 , udn , 中國國家主席習近平20日出訪俄羅斯，CNN報導，俄羅斯普亭希望從中國獲得武器、彈藥、高科技產品及雙方進行更多貿易等，但中... , https://udn.com/news/story/6809/7042045?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:38:35 , udn , 台宏生變是陸「文統」方式？ 外媒分析：美應態度清晰 , https://udn.com/news/story/123264/7041958?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:38:46 , udn , 中國不僅能靠武統，外交壓力、資訊戰都逼迫台灣與之統一的手段！近期台宏邦交生變，外媒分析，中共除了以武力恫嚇之外，外交孤立或削減台灣社會的獨立意識都是「文統」的方式，呼籲美國應該要提出更具體的台灣政策，擴大反擊中國脅迫的力道，如近期施壓宏都拉斯不要與台灣建交就是方法之一。 , https://udn.com/news/story/123264/7041958?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:39:06 , udn , 欣葉日料「櫻花旬味」上桌！還有天然櫻鯛花見鍋新登場 , https://udn.com/news/story/7270/7042068?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:39:16 , udn , 春回大地，餐桌也跟著繽紛起來。「欣葉日本料理」本季運用中南部產地直送的春野菜、時令海鮮，推出冷制櫻花蝦玉子蒸、海老真丈冬... , https://udn.com/news/story/7270/7042068?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:53:26 , udn , 22歲男遭違規公務車碾斃 林務局：持續聯絡關懷協助 , https://udn.com/news/story/7320/7042085?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:53:37 , udn , 嘉義縣中埔鄉阿婆灣今天中午發生一起死亡車禍，林務局公務車違規逆向停車、逆向行駛及迴轉，直行22歲劉姓男子煞車不及，迎面撞... , https://udn.com/news/story/7320/7042085?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:53:57 , udn , 如何少漲電價？租屋族共用電表、住宅用電大戶可改這樣做 , https://udn.com/news/story/7238/7042083?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:54:08 , udn , 經濟部已拍板自4月起調漲電價，其中住宅每月用電700度以上才會調漲電價。台電今（19）日表示，住宅用電大戶若每月用電超過... , https://udn.com/news/story/7238/7042083?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:54:59 , udn , 欣葉日料「櫻花旬味」上桌 還有天然櫻鯛花見鍋新登場 , https://udn.com/news/story/7270/7042068?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:55:39 , udn , 民進黨區域立委初選提名將在下周一（20日）開跑，繼高雄市議員黃秋媖今日下午宣布將不參與民進黨內立委初選，民進黨高雄市黨部... , https://udn.com/news/story/123307/7042058?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:56:30 , udn , PLG／三分球8投6中！呂政儒：林書豪給鼓勵 , https://udn.com/news/story/7003/7042052?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:56:36 , udn , 蛋荒危機傳不賣茶葉蛋了 兩大超商龍頭：未停售 , https://udn.com/news/story/7266/7042095?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:56:41 , udn , 上半場團隊三分球18投僅5中的高雄17直播鋼鐵人隊，今天下半場火力加溫，林書豪和呂政儒合計飆進10記三分球，助隊以99... , https://udn.com/news/story/7003/7042052?from=udn-ch1_breaknews-1-0-news
2023-03-19 18:56:46 , udn , 台灣缺蛋問題未解，媒體報導各大超商開始停售茶葉蛋。對此，台灣兩大龍頭超商均表示，未停售茶葉蛋，不過因近來雞蛋稀缺，民眾到... , https://udn.com/news/story/7266/7042095?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:00:07 , udn , 因逆向違規釀禍…22歲男遭林務局公務車輾斃 林務局晚間回應 , https://udn.com/news/story/7320/7042085?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:02:36 , udn , 台中寵物展黑狗突咬柴犬 市府：雙方已和解 , https://udn.com/news/story/7320/7042070?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:02:46 , udn , 台中寵物展正在烏日國際展覽館登場，18日現場突發生黑色米克斯緊咬柴犬意外，2名飼主奮力拉開，將被咬傷柴犬送醫，市府今天表... , https://udn.com/news/story/7320/7042070?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:08:56 , udn , 彰化女力推環保再利用 義賣助弱勢 送愛到非洲 , https://udn.com/news/story/7325/7042106?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:09:06 , udn , 彰化縣政府今天在員林晴雨球場舉辦「慶祝婦女節彰化女力精彩有妳」活動，彰化縣長王惠美說，今年還有Women38公益市集可以... , https://udn.com/news/story/7325/7042106?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:09:27 , udn , 南投國姓鹿茸採收季開跑 鹿神祭睽違3年今復辦 , https://udn.com/news/story/7325/7042107?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:09:37 , udn , 南投國姓養水鹿逾百年歷史，有台灣水鹿原鄉之稱，養鹿產業活絡，年產值達2億元，近期進入鹿茸採收季，地方每年舉辦「鹿神祭」祈... , https://udn.com/news/story/7325/7042107?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:09:58 , udn , 春季甲子園／智辯和歌山連兩季爆冷首戰慘遭淘汰 , https://udn.com/news/story/7001/7042096?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:10:08 , udn , 日本年度高中棒球盛會春季甲子園今天進行第2天賽事，2021年夏季甲子園冠軍隊伍智辯學園和歌山高校（簡稱智辯和歌山）爆冷以... , https://udn.com/news/story/7001/7042096?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:11:30 , udn , 你領了沒？新冠勞保傷病給付將退場 確診平均少領2700元 , https://udn.com/news/story/7238/7042094?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:11:40 , udn , 輕症免隔離「0+n」明（20）日上路，新冠輕症勞保傷病給付將退場，只有收治在醫院的確診者才具請領資格。但勞工若在20日之... , https://udn.com/news/story/7238/7042094?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:14:56 , udn , 日本外相訪索羅門群島 意圖強化影響力抗中 , https://udn.com/news/story/6809/7042008?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:15:06 , udn , 日本外務大臣林芳正出訪太平洋的索羅門群島，今天跟總理蘇嘉瓦瑞（Manasseh Sogavare）等政要會面，意圖對抗擴... , https://udn.com/news/story/6809/7042008?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:15:27 , udn , 彰化女力推環保再利用 義賣助弱勢送愛到非洲 , https://udn.com/news/story/7325/7042106?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:16:28 , udn , T1聯盟／林韋翰大三元領軍 特攻射下太陽奪9連勝 , https://udn.com/news/story/7003/7042109?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:16:38 , udn , 不愧「後場魔術師」美稱，新北中信特攻隊當家後衛林韋翰今天面對台中太陽隊再繳出10分、11籃板、10助攻的「大三元」數據，... , https://udn.com/news/story/7003/7042109?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:17:57 , udn , 選策會終止後 朱立倫、侯友宜不排除本週見面展現團結 , https://udn.com/news/story/123431/7042115?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:18:08 , udn , 國民黨中央選策會名單惹議，引發黨內反彈。據了解，國民黨主席朱立倫與新北市長侯友宜不排除本週見面，以展現團結；黨務人士今天... , https://udn.com/news/story/123431/7042115?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:20:57 , udn , 俄羅斯強攻烏東巴赫姆特 烏克蘭持續運補守軍 , https://udn.com/news/story/122663/7042103?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:21:08 , udn , 烏克蘭軍方說，在飽受戰火蹂躪的東部城市巴赫姆特以外的烏克蘭軍隊正在設法阻止俄羅斯部隊逼近，以便將彈藥、食品、裝備和藥品運... , https://udn.com/news/story/122663/7042103?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:21:28 , udn , 日職／宋家豪熱身賽中繼登板 9球投1局無失分 , https://udn.com/news/story/7001/7042113?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:21:30 , udn , 蛋荒危機傳「不賣茶葉蛋」 兩大超商龍頭這麼說 , https://udn.com/news/story/122475/7042095?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:21:39 , udn , 旅日樂天金鷲隊投手宋家豪今天在熱身賽登板，對中日龍隊中繼投1局、用球數精簡，9球抓3個出局數無失分，樂天隊終場以4比2拿... , https://udn.com/news/story/7001/7042113?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:23:57 , udn , 中柬「金龍-2023」軍演明登場 今首次海上協同演練 , https://udn.com/news/story/7331/7042122?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:24:07 , udn , 中柬兩軍將於3月20日至4月8日，在柬埔寨及其海域舉行「金龍-2023」聯合軍演，共軍參演部隊已於15日在廣東湛江某軍港... , https://udn.com/news/story/7331/7042122?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:26:56 , udn , 長知識？小三作業「棚－木＋日」大人被考倒 網神解給出這字 , https://udn.com/news/story/6898/7042087?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:27:07 , udn , 一名網友分享家中就讀小學三年級小孩的作業，題目算式為「棚－木＋日」，要求小朋友猜出為哪一個字，卻讓他百思不得其解，直呼「被考倒了」... , https://udn.com/news/story/6898/7042087?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:29:56 , udn , T1聯盟／魔獸、艾夫伯雙30分做白工 英熊1分險勝雲豹 , https://udn.com/news/story/7001/7042131?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:30:07 , udn , 第四節尾聲還以兩位數落後，桃園永豐雲豹靠外援艾夫伯全力追分，最後17秒將差距縮小到1分差，但對手台啤英熊外援柯歐斯最後6... , https://udn.com/news/story/7001/7042131?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:35:57 , udn , 強化參與「南方世界」 日相岸田擬邀莫迪參與G7峰會  , https://udn.com/news/story/6809/7042054?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:36:07 , udn , 日本首相岸田文雄今天晚間將啟程訪問印度，有意在3月20日舉行的領袖會談上，親邀印度總理莫迪（Narendra Modi）... , https://udn.com/news/story/6809/7042054?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:36:58 , udn , 台英國會小組主席史都華訪台 蔡總統明接見 , https://udn.com/news/story/6656/7042128?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:37:09 , udn , 台英國會小組主席史都華（Bob Stewart MP）率團訪台，將展開為期6天訪問。總統府發言人Kolas Yotaka... , https://udn.com/news/story/6656/7042128?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:38:57 , udn , 兩岸交流推進中！昆山市連兩天舉辦三場兩岸文體活動 , https://udn.com/news/story/7333/7042133?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:39:08 , udn , 隨著大陸疫情防控解封，兩岸官方也逐步互釋重啟交流的意願。昆山市台辦、市台協、昆山市政府相關局處於18日、19日連續兩日舉... , https://udn.com/news/story/7333/7042133?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:39:28 , udn , 大陸房市預期何時回復？房市專家：中美博弈是最大變數 , https://udn.com/news/story/7333/7042132?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:39:39 , udn , 大陸「兩會」結束後，經濟政策明確，外界也關注過往作為大陸經濟火車頭的房地產在今年的表現與走勢。對此，台籍大陸房地產專家蔡... , https://udn.com/news/story/7333/7042132?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:44:57 , udn , 馬克宏強推退休改革掀抗議潮 警民連3晚爆衝突 , https://udn.com/news/story/6812/7042024?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:45:07 , udn , 法國總統馬克宏政府繞開國會表決強行通過爭議性退休金改革法，引發全國各地數千人抗議行動，巴黎警方和示威民眾連續第3晚爆發衝... , https://udn.com/news/story/6812/7042024?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:47:59 , udn , 中目黑人氣咖啡ONIBUS今春登台！粉絲：不用再飛日本買 , https://udn.com/news/story/7270/7042151?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:48:09 , udn , 來自日本東京中目黑區的人氣咖啡店「ONIBUS COFFEE」，在社群網站FB、IG正式宣告：「很開心告訴大家，今年春天... , https://udn.com/news/story/7270/7042151?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:50:01 , udn , 大陸房市預期何時回復？ 房市專家：中美博弈是最大變數 , https://udn.com/news/story/7333/7042132?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:50:57 , udn , 經典運彩／兩邊投手戰機會高 推美國、古巴4強賽小分 , https://udn.com/news/story/10785/7042137?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:51:07 , udn , 【文／運彩貓小亨利】
2023世界棒球經典賽4強賽 古巴 vs. 美國
比賽時間: 3/20 07:00

古巴本次派出伊萊斯(Roenis Elias)先發，大聯盟生涯395.2局自責分率3 , https://udn.com/news/story/10785/7042137?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:54:26 , udn , 獨／中目黑人氣咖啡ONIBUS今春登台！粉絲歡呼：不用再飛日本買啦 , https://udn.com/news/story/7270/7042151?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:56:28 , udn , 大陸房市預期何時恢復？ 房市專家：中美博弈是最大變數 , https://udn.com/news/story/7333/7042132?from=udn-ch1_breaknews-1-0-news
2023-03-19 19:59:59 , udn , PLG／轟新高30分不開心 領航猿盧峻翔：更想贏球 , https://udn.com/news/story/7003/7042161?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:00:09 , udn , 桃園璞園領航猿當家球星盧峻翔今天轟下PLG個人新高30分，但球隊下半場遭高雄17直播鋼鐵人逆轉，以86：99吞下4連敗，... , https://udn.com/news/story/7003/7042161?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:02:58 , udn , 閃不開！高雄「移動式神主牌」半路殺出 幸雙方無礙 , https://udn.com/news/story/7320/7042162?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:03:08 , udn , 高雄市仁武區前天有男子開車行經仁雄路時，突有婦人從右側騎車往左逼近，讓男駕駛閃避不及擦撞，所幸雙方無大礙；事後，男駕駛無... , https://udn.com/news/story/7320/7042162?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:11:56 , udn , 明起輕症防疫險可賠?我可領公費清冠一號嗎?5QA一次看 , https://udn.com/news/story/7314/7042190?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:12:06 , udn , 新冠疫情三年多來，如今已趨於穩定，輕症免隔離「0+n」明上路，輕症或無症狀民眾如檢驗陽性，不需通報也不需隔離，僅新冠肺炎... , https://udn.com/news/story/7314/7042190?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:12:27 , udn , 台灣有史以來最經典的超商食物是啥？ 網狂推「這1樣」：真的神 , https://udn.com/news/story/120915/7042165?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:12:37 , udn , 台灣超商密度高，幾乎每走幾步路就可以看見一間便利商店，不僅24小時全年無休，販售的商品更是琳瑯滿目，成為民眾生活中不可或缺的一部分。對此，近日就有... , https://udn.com/news/story/120915/7042165?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:13:58 , udn , 韓劇「黑暗榮耀」反映南韓拜金 從小養成小孩買精品 , https://udn.com/news/story/6811/7042159?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:14:09 , udn , Netflix熱門韓劇「黑暗榮耀」中的一個橋段描述，女反派涎鎮的婆婆送給她剛出生的孫女一件紅色Gucci嬰兒服。雖然小嬰... , https://udn.com/news/story/6811/7042159?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:14:56 , udn , 國民黨選策會停止運作 張善政講話了 , https://udn.com/news/story/123431/7042200?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:15:06 , udn , 國民黨「中央選戰策略會報」名單引發社會高度爭議，黨秘書長黃健庭昨宣布，選策會終止運作，回歸原本黨內提名機制。對此，國民黨... , https://udn.com/news/story/123431/7042200?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:15:27 , udn , 台灣外科醫學會學術演講會 實驗AI精準醫學仍重人本 , https://udn.com/news/story/7266/7042197?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:15:37 , udn , 112年台灣外科醫學會聯合學術演講會昨、今兩天在高雄醫學大學暨附設中和紀念醫院舉行，獲贈「最佳研究論文獎」教授莊垂慶與「... , https://udn.com/news/story/7266/7042197?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:15:58 , udn , PLG／鋼鐵人新洋將開箱 鄭志龍給高評價 , https://udn.com/news/story/7005/7042199?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:16:08 , udn , 高雄17直播鋼鐵人在PLG註冊大限前送走烏克蘭中鋒克拉索夫（Viacheslav Kravtsov），登錄美籍洋將溫德（... , https://udn.com/news/story/7005/7042199?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:16:29 , udn , 國際動盪 中俄經貿關係越緊密 2022貿易額創紀錄 , https://udn.com/news/story/7331/7042082?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:16:39 , udn , 國際衝突未歇，使中俄關係更加緊密，不只在戰略領域，經貿領域往來也持續升溫。據官方統計，2022年兩國雙邊貿易額達1902... , https://udn.com/news/story/7331/7042082?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:17:57 , udn , 謝國城盃少棒／台中大仁郭勇志之子也開轟 率隊擊敗新北興穀 , https://udn.com/news/story/7001/7042172?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:18:08 , udn , 謝國城盃少棒賽今天開打，上屆冠軍北市福林挑戰連霸，預賽首戰與金門中正交手，以12比0、5局拿勝；台中大仁隊長郭宇恩是郭勇... , https://udn.com/news/story/7001/7042172?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:18:28 , udn , 影／台南新化山區雜草火警 空勤總隊直升機10趟救災 , https://udn.com/news/story/7320/7042202?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:18:38 , udn , 台南市新化山區今天下午傳出雜草火警，因地點偏遠救災不易，消防局緊急尋求空勤總隊出動直升機取水後從空中灌救，前後10趟之多... , https://udn.com/news/story/7320/7042202?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:20:30 , udn , 不只是戰略夥伴！中俄經貿關係緊密 2022雙邊貿易額創紀錄 , https://udn.com/news/story/7331/7042082?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:23:55 , udn , 籃球／跟進PLG 「吃屎哥」遭T1聯盟終身禁入場 , https://udn.com/news/story/7003/7042211?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:24:06 , udn , 台灣職籃聯盟連兩天出現球迷衝進場的鬧場情形，PLG今天宣布該球名終身禁止入場，T1聯盟稍晚也跟進宣布，同樣禁止該名球迷進... , https://udn.com/news/story/7003/7042211?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:33:06 , udn , 台灣職籃聯盟連兩天出現球迷衝進場的鬧場情形，PLG今天宣布該名球迷終身禁止入場，T1聯盟稍晚也跟進宣布，同樣禁止該名球迷進... , https://udn.com/news/story/7003/7042211?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:44:56 , udn , 張榮恭：要接觸才有對等「還是得跟大陸政治對話」 , https://udn.com/news/story/6656/7042241?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:45:07 , udn , 前副總統呂秀蓮今天舉辦北區國是會議，並提到應該廢止「九二共識」，所謂「各自表述」早已被否決。不過國民黨前副秘書長張榮恭表... , https://udn.com/news/story/6656/7042241?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:49:30 , udn , 台灣有史以來最經典的超商食物是什麼？ 網狂推「這1樣」：真的神 , https://udn.com/news/story/120915/7042165?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:53:57 , udn , 蘇州驚傳女子殺夫藏屍冰櫃15個月 還冒充死者詐騙夫家20萬人民幣 , https://udn.com/news/story/7331/7042252?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:54:07 , udn , 大陸蘇州驚傳發生一起殺夫藏冰櫃案。3月18日有網友在網路影音平台發布消息稱，一名查姓女子將龐姓丈夫殺害後，把屍體藏在冰櫃... , https://udn.com/news/story/7331/7042252?from=udn-ch1_breaknews-1-0-news
2023-03-19 20:54:28 , udn , 一張圖看天氣！這周回暖高溫恐飆35度 東北季風增強「這日」再轉涼 , https://udn.com/news/story/7266/7042243?from=udn-ch1_breaknews-1-0-news
