2023-04-14 00:00:05 , udn , 融合客家精神與法料神髓 「CEO 1950」春季新菜登場 , https://udn.com/news/story/7270/7096920?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:29:57 , udn , 中國大陸對台灣祭出貿易壁壘調查 宏碁施振榮：兵來將擋 , https://udn.com/news/story/123466/7098468?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:30:02 , udn , 春雨來了！明起2鋒面接力挾雨勢 中南部解渴再等等 , https://udn.com/news/story/7266/7098532?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:30:08 , udn , 中國大陸對台灣祭出貿易壁壘調查，對此，宏碁（2353）集團創辦人施振榮今（14）日指出，自己不清楚這件事，「反正兵來將擋... , https://udn.com/news/story/123466/7098468?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:30:13 , udn , 中央氣象局表示，明天鋒面通過迎來春雨，北部及東北部地區有短暫陣雨或雷雨有一波雨勢，僅影響一天，周日天氣就會穩定，但下周三... , https://udn.com/news/story/7266/7098532?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:30:33 , udn , 枯萎樹枝「放水中奇蹟復活」！開花後悠然游走 網揭真相：是4億年前活化石 , https://udn.com/news/story/7470/7098478?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:30:44 , udn , 植物放到水裡竟變成生物？最近一段影片在網路上吸引網友熱議，一名男子撿到一朵黃色枯萎的花朵，只見他將其放進水裡，下秒竟然奇蹟復活開始動起來，不少網友驚呼「竟然不是植物是動物」。 , https://udn.com/news/story/7470/7098478?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:31:04 , udn , 影／睽違10年旋風再現 2黃色小鴨繞基隆港測試民眾搶拍 , https://udn.com/news/story/7270/7098524?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:31:15 , udn , 睽違10年，兩隻黃色小鴨今天再現基隆港，引發不少民眾驚呼搶拍照。原來是國外的廠家向向台灣的文創公司訂製2隻黃色小鴨，並經... , https://udn.com/news/story/7270/7098524?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:31:35 , udn , 古禮祭祀三義百年石頭伯公 客委會2023桐花祭揭幕 , https://udn.com/news/story/7266/7098530?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:31:46 , udn , 客委會與全台14縣市共同辦理的2023桐花祭系列活動，上午在三義鄉綠葉方舟百年石頭伯公辦祈福儀式，為今年桐花祭揭開序幕，... , https://udn.com/news/story/7266/7098530?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:32:06 , udn , 立委選舉潛在對手是謝龍介？王世堅：還沒資格評論 , https://udn.com/news/story/123307/7098523?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:32:17 , udn , 國民黨北市黨部主委黃呂錦茹今證實，曾經徵詢台南市議員謝龍介，挑戰北市士林大同區立委，且「他沒完全拒絕」。對於對手若是謝龍... , https://udn.com/news/story/123307/7098523?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:32:37 , udn , 執行死刑期限公投提案 中選會：應先舉行聽證釐清徵點 , https://udn.com/news/story/6656/7098515?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:32:48 , udn , 針對台灣百合公義協會理事長徐紹展領銜提出的死刑公投提案，中選會今天下午發布新聞稿表示，該公投提案經審議，認為應先舉行聽證... , https://udn.com/news/story/6656/7098515?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:33:08 , udn , 台中男扛瓦斯桶揚言引爆真轉開 警衝上壓制白煙狂噴 , https://udn.com/news/story/7320/7098511?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:35:11 , udn , 蔣萬安笑稱「當立委可解決北科大校地」 王世堅：如果沒被打死 , https://udn.com/news/story/7323/7098504?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:36:37 , udn , 影／「樂天女孩」李多慧見面會 已對夜市美食印象深 , https://udn.com/news/story/7001/7098509?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:36:48 , udn , 中職樂天桃猿隊今年特別邀請韓職前啦啦隊員加盟，為樂天女孩增添戰力，「樂天女孩」的韓籍新隊員李多慧今天首度現身球場和媒體見... , https://udn.com/news/story/7001/7098509?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:39:03 , udn , 德國外長：台海軍事態勢升級 恐出現「可怕的局面」 , https://udn.com/news/story/6809/7098443?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:39:14 , udn , 德國外交部長貝爾伯克（Annalena Baerbock）今天警告，若台灣海峽「軍事態勢升級」，恐出現「可怕的局面」。她... , https://udn.com/news/story/6809/7098443?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:39:34 , udn , 蔡英文與6位客家青年閉門座談 肯定年輕人返鄉服務 , https://udn.com/news/story/7325/7098556?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:39:36 , udn , 影／「樂天女孩」李多慧見面會 已有最愛的夜市美食 , https://udn.com/news/story/7001/7098509?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:39:45 , udn , 蔡英文總統今到台中市，行程從市區到山城，馬不停蹄。今天下午3點多，蔡抵達台中客家故事館，閉門與6名返鄉客家青年座談，青年... , https://udn.com/news/story/7325/7098556?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:40:05 , udn , 哈日族注意！交通費恐增加  JR Pass今年10月預計漲價65% , https://udn.com/news/story/7266/7098499?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:40:16 , udn , 清明連假剛結束，許多民眾趁連假期間造訪日本賞櫻花，國人遊日熱潮也持續中，不過今（14）日JR（日本鐵道）集團發布了「漲價消息」，預計從今年10月左右JR Pass全國版漲價，且漲幅高達65%，海外旅客購買車票的價格與日本境內購買為同價。 , https://udn.com/news/story/7266/7098499?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:40:36 , udn , 人民告蔡政府防疫護航高端62案 檢方查無不法全部簽結 , https://udn.com/news/story/7321/7098550?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:40:47 , udn , 新冠疫情期間，民間人士認為政府官員護航國產高端疫苗，告發總統蔡英文、前行政院長蘇貞昌、前衛福部長陳時中、食藥署長吳秀梅等... , https://udn.com/news/story/7321/7098550?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:44:10 , udn , NBA／杜蘭特加盟重燃奪冠機會 保羅：沒人比我更想拿冠軍 , https://udn.com/news/story/7002/7098474?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:44:21 , udn , 綽號「Point God」的保羅（Chris Paul），生涯榮譽僅剩最重要的總冠軍尚未達成，今年再次迎來希望的他，也不諱言地表示對冠軍的渴望。

雖然生涯幾乎從未缺席季後賽，保羅卻總是未能走完最 , https://udn.com/news/story/7002/7098474?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:45:02 , udn , 這漫畫竟是原子小金剛山寨版？從中看見不知道的台灣史 , https://udn.com/news/story/7314/7098564?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:45:13 , udn , 每一個看到漫畫《太空飛鼠大戰牛角金剛》的人一定都忍俊不禁：黑色緊身褲、綠色腰帶加上紅色長靴，這分明是日本漫畫大師手塚治虫的經典角色──原子小金剛，但是小金剛原本應該是錐狀的頭髮卻被老鼠耳朵取代了。 , https://udn.com/news/story/7314/7098564?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:45:33 , udn , 熱帶氣旋伊爾莎侵襲澳洲 持續風速218公里創紀錄 , https://udn.com/news/story/6812/7098528?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:45:44 , udn , 強烈熱帶氣旋伊爾莎（Ilsa）今天侵襲澳洲西北部，帶來澳洲有史以來最強勁的持續風速，達到平均每小時218公里，但當局官員... , https://udn.com/news/story/6812/7098528?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:47:15 , udn , 清明連假剛結束，許多民眾趁連假期間造訪日本賞櫻花，國人遊日熱潮也持續中，不過今（14）日JR（日本鐵道）集團發布了「漲價消息」，預計從今年10月左右JR Pass全國版漲價，且漲幅高達65%，海外旅客購買車票的價格與日本境內購買為同價。這消息讓年底後想赴日旅遊的人，可能得多出不少交通費支出。 , https://udn.com/news/story/7266/7098499?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:48:03 , udn , 美中強力對抗下  TIRI副理事長：台商可善用平台經濟 , https://udn.com/news/story/7333/7098568?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:48:06 , udn , 3月稅收2147億元年增5.9% 證交稅紅翻黑、年減近二成 , https://udn.com/news/story/7243/7098541?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:48:13 , udn , 後疫情時代台商，該如何因應美中強力對抗態勢，南昌市台商協會會長、台灣投資人關係協會（Taiwan Investor Re... , https://udn.com/news/story/7333/7098568?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:48:17 , udn , 財政部今（14）日公布3月稅收2147億元，其中證交稅實徵176億元，再度由紅翻黑，轉為年減19.5%，關稅實徵149億... , https://udn.com/news/story/7243/7098541?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:48:34 , udn , 帶你深入「黑鮪魚故鄉」   東港食魚教育展17日開鑼 , https://udn.com/news/story/7270/7098574?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:48:44 , udn , 有「黑鮪魚故鄉」之稱的屏東縣東港漁港，是台灣最大近海漁業基地，也是遠洋漁業重鎮，東港區漁會本月17日起至30日在1樓大廳... , https://udn.com/news/story/7270/7098574?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:49:05 , udn , 彰化市中央路橋口上月發生死亡車禍 禁左轉衍生民怨 , https://udn.com/news/story/7325/7098575?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:49:15 , udn , 彰化縣彰化市中央路橋前上月發生死亡車禍，該路段平常車流大，就是危險路段，相關單位會勘後決定禁止從中央路橋左轉崙平南路，不... , https://udn.com/news/story/7325/7098575?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:49:36 , udn , 新竹男童慘被跆拳道館教練施暴 竹市府重罰42萬元 , https://udn.com/news/story/7320/7098572?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:49:46 , udn , 新竹市某跆拳道館吳姓女教練日前因不滿意學童練習動作，情緒失控對5名學童施暴毒打，有男童雙臀嚴重挫傷、瘀青，身心靈受創服抗... , https://udn.com/news/story/7320/7098572?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:50:07 , udn , 湛藍海面出現大量乳白海浪！網瘋搶拍：好運來了 真相竟是牠們在集體色色 , https://udn.com/news/story/7470/7098554?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:50:17 , udn , 看到這樣的景象會帶來好運！日本北海道沿海近日被拍到壯觀的「乳白色海浪」現象，獨特的自然景觀讓不少人看了相當驚艷，但其實這漂亮的景觀真相相當令人害羞。 , https://udn.com/news/story/7470/7098554?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:53:54 , udn , 台南男遭槍擊醫院丟包死亡 裁押嫌犯抗告遭駁回 , https://udn.com/news/story/7315/7098587?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:54:04 , udn , 台南檢方偵辦徐姓男子遭槍擊丟包案，向台南地院聲押2名涉案28歲、22歲林姓男子，法官認涉犯殺人及違反槍砲彈藥刀械管制條例... , https://udn.com/news/story/7315/7098587?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:54:12 , udn , 立院三讀通過道交條例修正 交通部：盡速完成準備作業 , https://udn.com/news/story/7266/7098537?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:54:22 , udn , 立法院今三讀通過道路交通管理處罰條例部分條文修正案，共34條，修正內容涵蓋「速度管理」、「駕駛人管理」、「車輛管理」3大... , https://udn.com/news/story/7266/7098537?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:54:25 , udn , 朱立倫巧遇乳癌名醫侯明鋒  向AIT處長介紹侯友宜之兄 , https://udn.com/news/story/6656/7098585?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:54:35 , udn , 國民黨主席朱立倫今受邀與美國在台協會（AIT）處長孫曉雅、紐西蘭商工辦事處代表馬嘉博（Mark Pearson）等餐敘，... , https://udn.com/news/story/6656/7098585?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:54:56 , udn , NBA／湖人如何戰勝灰熊？魔術強森：角色球員是關鍵 , https://udn.com/news/story/7002/7098552?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:55:06 , udn , 湖人隊在日前擊敗灰狼隊，挺進首輪賽事，將對上灰熊隊。對於自己效力多季的球隊，名宿魔術強森（Magic Johnson）也提出建言，寄望小將能挺身而出。

雖成功地在附加賽獲勝，但湖人贏得並不光彩， , https://udn.com/news/story/7002/7098552?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:55:27 , udn , 兩國互不相讓 俄外交官稱應刪減境內美記者人數 , https://udn.com/news/story/6809/7098560?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:55:37 , udn , 俄羅斯駐美大使安托諾夫（Anatoly Antonov）說，「華爾街日報」記者格什科維奇因涉嫌刺探情報在俄國被捕，美方威... , https://udn.com/news/story/6809/7098560?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:57:29 , udn , 跆拳道教練施暴男童慘了 新竹市重罰42萬還要公布姓名 , https://udn.com/news/story/7320/7098572?from=udn-ch1_breaknews-1-0-news
2023-04-14 17:59:37 , udn , 帶你深入「黑鮪魚故鄉」 東港食魚教育展17日開鑼 , https://udn.com/news/story/7270/7098574?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:03:03 , udn , 影／王金平否認郭台銘已經出局「現在言之過早」 , https://udn.com/news/story/123307/7098607?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:03:13 , udn , 鴻海集團創辦人郭台銘出訪日本，國民黨內拱侯友宜出馬參選總統的聲音高漲。立法院前院長王金平今天下午出席高雄活動，被問及郭台... , https://udn.com/news/story/123307/7098607?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:03:34 , udn , 開派對嘍！27克拉絕美海水藍寶鑽鍊再現1960搖擺歡快 , https://udn.com/news/story/7270/7098604?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:03:44 , udn , 瑞士高級珠寶鐘表品牌伯爵（PIAGET）在結束三月底於日內瓦鐘表與奇蹟（Watches & Wonders）展會後，今日... , https://udn.com/news/story/7270/7098604?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:04:05 , udn , 下殺41折！礁溪晶泉丰旅推「72小時限時快閃」 , https://udn.com/news/story/7270/7098602?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:04:15 , udn , 五一連假即將到來，礁溪晶泉丰旅回饋勞工推出「72小時限時快閃」活動，祭出兩款熱銷房型，日式雅緻溫泉雙人房限時下殺44折，... , https://udn.com/news/story/7270/7098602?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:05:06 , udn , 朱立倫巧遇乳癌名醫侯明鋒 向AIT處長介紹侯友宜之兄 , https://udn.com/news/story/6656/7098585?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:07:39 , udn , 上月發生死亡車禍...彰化中央路橋口車流大 禁左轉卻衍生民怨 , https://udn.com/news/story/7325/7098575?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:08:10 , udn , 上醫醫國！陳重文送上聽診器 期蔣萬安「醫好台北市」 , https://udn.com/news/story/7323/7098569?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:08:20 , udn , 台北市長蔣萬安下午前往市議會做第二的施政報告，台北市議員陳重文質詢時，指8年柯市長的「苛政」。柯醫生把台北市市治理的「滿... , https://udn.com/news/story/7323/7098569?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:11:55 , udn , 當媽後也想性感一下 她砸大錢整形轉「成人網紅」月賺183萬 , https://udn.com/news/story/6810/7098098?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:12:06 , udn , 美國德州一名女子為了想要賺更多薪水，辭掉自己原本的工作砸了5萬美元（約150萬台幣）整形，終於成為月入百萬台幣的「成人網紅」。 , https://udn.com/news/story/6810/7098098?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:12:26 , udn , 新竹水情燈號轉黃燈 夜間減壓供水、重啟緊急海淡 , https://udn.com/news/story/7324/7098646?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:12:37 , udn , 新竹地區水情不樂觀，旱災中央災害應變中心昨天決議將新竹地區水情燈號調整為減壓供水的黃燈，夜間減壓供水。經濟部水利署北水局... , https://udn.com/news/story/7324/7098646?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:12:57 , udn , 警洩個資給友人討債 嘉檢：無不法所得緩起訴向公庫支付5萬元 , https://udn.com/news/story/7321/7098637?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:13:08 , udn , 嘉義市警察局劉姓員警被控2020年12月間，涉查閱民眾資料，提供友人助討債遭查獲，嘉義地檢署偵結，考量劉姓警員無前科及不... , https://udn.com/news/story/7321/7098637?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:13:28 , udn , 中職／經典賽症候群沒差嗎？成晉有「心法」守護 , https://udn.com/news/story/7001/7098631?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:13:39 , udn , 從世界棒球經典賽回到樂天桃猿隊，外野手成晉似乎不受影響，成績比去年開季更好一些，靠得是「心法」調整，成晉說：「用強烈意念... , https://udn.com/news/story/7001/7098631?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:13:59 , udn , 影／否認2024大選郭台銘已經出局 王金平：現在言之過早 , https://udn.com/news/story/123307/7098607?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:14:30 , udn , 開派對嘍！27克拉絕美海水藍寶鑽鍊 再現1960搖擺歡快 , https://udn.com/news/story/7270/7098604?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:17:55 , udn , 民進黨北市黨部執行長趙心瑜遭指「小三」出面提告 , https://udn.com/news/story/7323/7098662?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:18:05 , udn , 民進黨北市立委初選激烈，網路哏圖滿天飛。參選台北市第二選區（大同、士林區）黨內初選的議員王世堅，昨天向市刑大提告網友外，... , https://udn.com/news/story/7323/7098662?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:18:26 , udn , 五泰輕軌可行性研究核定 侯友宜：推動北台灣向前進 , https://udn.com/news/story/7323/7098659?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:18:36 , udn , 新北市「三環六線」五股泰山輕軌可行性研究歷時13年，今獲行政院核定，新北市長侯友宜稍早在臉書發文表示，「五泰輕軌可行性研... , https://udn.com/news/story/7323/7098659?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:18:57 , udn , 中台灣治理平台會議在竹縣召開 共推臭氧空汙減量 , https://udn.com/news/story/7324/7098652?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:19:07 , udn , 近期台灣空汙影響甚鉅，中台灣區域治理平台副首長會議今天在新竹縣府召開，同樣提及空汙議題，來自8縣市的副縣市長齊聚，共同為... , https://udn.com/news/story/7324/7098652?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:20:56 , udn , 中職／沒經典賽症候群 郭天信：因為我… , https://udn.com/news/story/7001/7098671?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:21:06 , udn , 味全龍隊郭天信開季前8場手感維持高檔，打擊率3成87排名中職第三，是經典賽中華隊國手中最高名次，似乎不受經典賽症候群影響... , https://udn.com/news/story/7001/7098671?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:21:27 , udn , 脫逃狒狒事件檢討會 桃園要中央訂SOP , https://udn.com/news/story/7324/7098667?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:21:30 , udn , 前彰化縣長魏明谷 出任中小企業信用保證基金董事長 , https://udn.com/news/story/7238/7098611?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:21:37 , udn , 從六福村脫逃的東非狒狒3月初在外18天後，當月27日在圍捕過程中中槍死亡。國民黨立委洪孟楷今舉行檢討座談會，新竹縣官員表... , https://udn.com/news/story/7324/7098667?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:21:41 , udn , 中小企業信用保證基金董事長多年懸缺，今（14）日宣布，經行政院核定後將由現任總統府國策顧問、前彰化縣長魏明谷擔任。 , https://udn.com/news/story/7238/7098611?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:25:35 , udn , 美中強力對抗下 TIRI副理事長：台商可善用平台經濟 , https://udn.com/news/story/7333/7098568?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:32:54 , udn , 【專家之眼】解析對台武嚇實戰化與內海化 , https://udn.com/news/story/10930/7098694?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:33:04 , udn , 日前蔡英文總統出訪友邦，利用過境美國時進行諸多外交活動，引發北京強烈反應，以政治外交制裁手段進行文攻之外，更運用軍事活動... , https://udn.com/news/story/10930/7098694?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:33:25 , udn , 英情報：俄軍猛轟巴赫姆特 烏軍被迫撤出部分地區 , https://udn.com/news/story/122663/7098597?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:33:35 , udn , 英國在今天的每日情報更新中說，俄羅斯過去兩天以猛烈的砲火向烏東巴赫姆特（Bakhmut）發動新的攻擊，迫使烏克蘭軍隊從巴... , https://udn.com/news/story/122663/7098597?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:33:56 , udn , 環評法三讀通過終止歐欣 黃偉哲：龍崎、台南與環境的勝利 , https://udn.com/news/story/7326/7098693?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:34:06 , udn , 今立院三讀修正環評法條文，修法後明訂，只要目的事業主管機關廢止開發許可後，環評審查結論就算失效，明確能避免衍伸額外爭議。... , https://udn.com/news/story/7326/7098693?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:34:27 , udn , NBA／美媒列10球員明年可能轉戰中國 西蒙斯竟被點名 , https://udn.com/news/story/7002/7098647?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:34:37 , udn , 在NBA，不管是未能兌現潛力的新秀，或是廉頗老矣的老將，中國聯賽CBA都是最常被提及的去處，美媒《Fadeaway World》日前就列出十位頗具名氣，但下賽季很可能前往中國掏金的球員。

俗稱「 , https://udn.com/news/story/7002/7098647?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:34:58 , udn , 這也太浪漫了！agnès b.移師台南辦春夏大秀  府城慢格調結合法式詩意 , https://udn.com/news/story/7270/7098686?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:35:08 , udn , 法國時尚品牌agnès b.首度移師台南美術館二館的南美春室作為春夏系列新品發表場地。藉由明亮且幾何線條構築的會場，來呼應品牌新一季的服裝特色，更能烘托經典照片印刷、印花系列的服飾的視覺效果，讓與會者完整體驗浪漫的法式氛圍。 , https://udn.com/news/story/7270/7098686?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:35:29 , udn , 「全台海拔最高」原民私廚鐵板燒 店主林孝偉獲獎 , https://udn.com/news/story/7324/7098688?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:35:39 , udn , 苗栗縣泰安鄉原住民青年林孝偉參加原民會111年度「百萬創業計畫」，從500個海選隊伍中，脫穎而出成為最後20個獲獎的團隊... , https://udn.com/news/story/7324/7098688?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:36:30 , udn , 不願悲劇再發生！脫逃狒狒事件檢討會 桃園要中央訂SOP , https://udn.com/news/story/7324/7098667?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:37:01 , udn , 抹黑哏圖滿天飛 趙心瑜遭指「小三」喊告：政治很可怕 , https://udn.com/news/story/123307/7098662?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:38:02 , udn , 中台灣治理平台會議今召開 8縣市共推臭氧空汙減量 , https://udn.com/news/story/7324/7098652?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:38:57 , udn , 帶陌生女回家一夜情挨告外遇 他吐苦水「妻一年多沒回家」仍判賠 , https://udn.com/news/story/7321/7098721?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:39:07 , udn , 新北市一名許姓男子在去年7月15日帶一名女子到家中發生一夜情，被妻子提告侵害配偶權並求償100萬，許男坦承有在家中與陌生... , https://udn.com/news/story/7321/7098721?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:39:28 , udn , 超恐怖！操作吊掛不慎撞到工人　鋼筋硬生生插入他腹部 , https://udn.com/news/story/7320/7098719?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:39:38 , udn , 高雄市三民區建國一路和凱歌路一處工地，今天上午10時許發生一起工安意外，42歲伍姓男子操作吊掛機器，未注意69歲李姓工人... , https://udn.com/news/story/7320/7098719?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:44:34 , udn , 五泰輕軌可行性研究核定 侯友宜：推動北台灣向前 , https://udn.com/news/story/7323/7098659?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:53:53 , udn , 調查局緝毒英雄涉賄助受刑人見妻兒　法院裁定羈押禁見 , https://udn.com/news/story/7321/7098746?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:54:04 , udn , 有「緝毒英雄」稱號澎湖縣調查站組長陳麒元，因涉嫌透過職務收受毒品案受刑人家屬賄賂，昨被搜索；檢方複訊後，認此案涉違反貪汙... , https://udn.com/news/story/7321/7098746?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:54:24 , udn , 中國貿易壁壘調查 商總憂影響層面廣籲組專案小組 , https://udn.com/news/story/123466/7098656?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:54:35 , udn , 中國12日宣布對台灣進行貿易壁壘調查，商總理事長許舒博表示，兩岸經貿依存度高、涉及層面廣大，呼籲政府組成專案小組因應；他... , https://udn.com/news/story/123466/7098656?from=udn-ch1_breaknews-1-0-news
2023-04-14 18:55:26 , udn , 驚悚！操作吊掛不慎撞到工人 鋼筋硬生生插入腹部 , https://udn.com/news/story/7320/7098719?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:02:56 , udn , 日立冷氣升級極品空氣淨化網 4月底前買空調送實用家電 , https://udn.com/news/story/7270/7098756?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:03:06 , udn , 台北電器空調影音3C大展即日起至4月17日於台北世貿一館盛大展出，匯集百大家電品牌聯袂展出。日立冷氣展現引領空調業界的科... , https://udn.com/news/story/7270/7098756?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:03:27 , udn , 不認和人夫拍裸照 「最美博士」許藍方強調僅傳訊息 , https://udn.com/news/story/7317/7098754?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:03:37 , udn , 「最美博士」許藍方被控和已婚康姓醫師不倫，台北地方法院判她賠償原配50萬元確定。許女另在臉書批評周刊不實報導、未經查證，... , https://udn.com/news/story/7317/7098754?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:04:59 , udn , 台糖董座陳昭義回鍋國營會副主委 楊明州接台糖董事長 , https://udn.com/news/story/7238/7098722?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:05:09 , udn , 經濟部國應會今（14）日宣布，經濟部長王美花敦請台糖董事長陳昭義回任經濟部國營事業委員會副主委；台糖董事長則由行政院核定... , https://udn.com/news/story/7238/7098722?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:05:55 , udn , 視導陸軍特戰訓練中心 蔡總統：堅定捍衛主權和國安 , https://udn.com/news/story/10930/7098766?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:06:06 , udn , 蔡英文總統今下午前往台中視導「陸軍特戰訓練中心」時表示，這段期間因為中國軍演，各單位任務都很繁重，面對台海情勢，不會升高... , https://udn.com/news/story/10930/7098766?from=udn-ch1_breaknews-1-0-news
2023-04-14 19:07:28 , udn , 美半數已婚婦女 薪水追平或超越另一半 , https://udn.com/news/story/6811/7098755?from=udn-ch1_breaknews-1-0-news
