2023-02-09 00:03:19 , udn , 會考生活英語／【交通篇】租借共享單車 , https://udn.com/news/story/6904/6939505?from=udn-ch1_breaknews-1-0-news
2023-02-09 17:57:20 , udn , 一位單身工程師苦於職場認識不到女性對象，聽到同事透過包養網結交異性，令他期待不已。孰料，好不容易找到願意赴約的年輕女子，來了個「姨母級」長輩... , https://udn.com/news/story/120912/6960996?from=udn-ch1_breaknews-1-0-news
2023-02-09 17:57:20 , udn , 口罩解禁「百人通識課」是重點　大學通盤擬防疫規定 , https://udn.com/news/story/6885/6961336?from=udn-ch1_breaknews-1-0-news
2023-02-09 17:57:20 , udn , 室內口罩禁令將鬆綁，中央流行疫情指揮中心今（2/9）公告2月20日室內口罩解禁，校園則於3月6日上路，各級學校若有需求，... , https://udn.com/news/story/6885/6961336?from=udn-ch1_breaknews-1-0-news
2023-02-09 17:57:20 , udn , 光芒劃破宜蘭夜空網友以為外星人 天文館：火箭殘骸 , https://udn.com/news/story/7328/6961335?from=udn-ch1_breaknews-1-0-news
2023-02-09 17:57:20 , udn , 今日凌晨3點多宜蘭縣三星鄉往羅東鎮方向的天空，有一道長長尾巴的亮光，被民眾直擊捕捉到，分享到臉書專頁「宜蘭知識＋」引起網... , https://udn.com/news/story/7328/6961335?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:00:20 , udn , NBA／泰托姆誤傷友軍 塞爾蒂克布朗恐缺席明星賽 , https://udn.com/news/story/7002/6961274?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:00:20 , udn , NBA全明星賽也將於美國時間2月19日在猶他舉辦。然而，記者查拉尼亞(shams charania)表示，塞爾蒂克球星布朗（Jaylen Brown）可能因傷錯過這個盛會。

布朗在本季繳出生涯新 , https://udn.com/news/story/7002/6961274?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:00:20 , udn , 蔡任命劉得金接國安會副秘 有意削弱昔日愛將陳文政影響力？ , https://udn.com/news/story/6656/6961343?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:00:20 , udn , 總統府今天（9日）發布命令，由退將劉得金接任國安會副秘書長，2月15日生效。去年在國防部總督察長任內，以中將退伍的劉得金，成為蔡政府任內第一位退將背景的國安會副秘。未來國安會三位副秘書長陳文政、徐斯儉、劉得金，同時有兩人以國防為專長，同樣創下紀錄。 , https://udn.com/news/story/6656/6961343?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 田徑／帛琉田協拜會 中華田協祕書長王景成接待交流 , https://udn.com/news/story/7005/6961350?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 帛琉觀光局局長魯魯庫德（Kadoi Ruluked）、帛琉人力資源文化、觀光與經濟發展部部長N．提莫特柯爾（Ngirai... , https://udn.com/news/story/7005/6961350?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 預測2023第一季谷底、第二季回升 投資大咖：10檔低本益比好股請留意 , https://udn.com/news/story/12806/6960725?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 在投資領域，唯一不變的就是變數永遠都存在。像是美國股市一下因非農就業人口數據過高、一下又因聯準會（Fed）主席鮑爾的言論偏鴿而上下起伏。 , https://udn.com/news/story/12806/6960725?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 民進黨檢討改革治標不治本 挽得回形象與民意？ , https://udn.com/news/story/6656/6961065?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 隨著蔡政府新內閣就位，民進黨內的士氣漸回溫，甚至連原來噤聲的網路側翼近來也蠢蠢欲動，可見黨內普遍對新內閣、新氣象抱有相當高的期望。
新任黨主席賴清德繼補選前「全台走透透」政見發表會暨檢討會後，近來大張旗鼓宣示改革，在中常會、中執會針對民眾所詬病的問題，賴清德雖然沒有直球回應，但也提出相應的辦法。... , https://udn.com/news/story/6656/6961065?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 中原大學男排與馬尼拉大學打交流賽 排球外交明還有1場 , https://udn.com/news/story/7005/6961348?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 在菲律賓排名第一的馬尼拉大學男子排球隊今明2日與UVL大專排球聯賽冠軍中原大學男子排球隊友誼賽，中原學生透過排球運動體育... , https://udn.com/news/story/7005/6961348?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 出事了阿伯！好心借廁所馬桶突崩毀 路人兒屁見血遭討醫藥費 , https://udn.com/news/story/120911/6961085?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:03:20 , udn , 日前有位網友的兒子出門在外，中途突然想上廁所，情急之下向附近的民宅借用，未料，兒子在上廁所時，馬桶突然崩毀劃傷屁股還流血，所幸送醫後無大礙，但事後原PO找上該民宅的屋主，希望能幫忙負擔醫藥費，對方也給了2000元紅包，不過此文一出，許多網友紛紛氣憤表示「真倒楣，借廁所還得賠醫藥費」。 , https://udn.com/news/story/120911/6961085?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:06:20 , udn , 影／不是流星雨…光芒劃破宜蘭夜空 天文館推測是「這國」的太空垃圾 , https://udn.com/news/story/7328/6961335?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:09:24 , udn , 回應氣球事件 共軍：美嚴重違反慣例 北京拒絕防長通話 , https://udn.com/news/story/7331/6961364?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:09:24 , udn , 針對中國大陸氣球飛入美國事件，華府日前出動戰機以導彈擊落。中國大陸國防部9日回應表示，美方嚴重違反國際慣例，開啟了惡劣先... , https://udn.com/news/story/7331/6961364?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:09:24 , udn , 300多位研修生陸續入境 陸委會籲對岸盡速恢復陸生來台 , https://udn.com/news/story/7333/6961362?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:09:24 , udn , 陸生來台是否斷絕、如何能夠恢復的議題，一直受到教育界等各界人士關心。去年11月我方放寬陸籍研修生入境後，但第4季僅有22... , https://udn.com/news/story/7333/6961362?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:12:19 , udn , Mister Donut甜甜圈7顆214元！櫻餅麻吉大判燒新上桌 , https://udn.com/news/story/7270/6961366?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:12:19 , udn , 喜歡用甜點來療癒心情嗎？「一Ｏ八抹茶茶廊」在櫻花紛飛的時刻，推出春季限定的「櫻餅麻吉大判燒」，同時結合櫻餅與大判燒的特色... , https://udn.com/news/story/7270/6961366?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:12:19 , udn , 男子無照駕駛拒酒測挨罰19萬8千元 母姊伸援手代繳清 , https://udn.com/news/story/7321/6961367?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:12:19 , udn , 47歲黃姓男子2年前騎機車行經台南安南區城北路，經警攔檢拒絕酒測，遭交通局裁處18萬元，連同滯欠另二案無照駕駛罰鍰，合計... , https://udn.com/news/story/7321/6961367?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:12:21 , udn , 夏立言見宋濤、王滬寧已申報？陸委會：並非需要申報對象 , https://udn.com/news/story/7331/6961328?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:15:19 , udn , 再度回應間諜氣球案…陸國防部：美嚴重違反慣例、拒絕防長通話 , https://udn.com/news/story/7331/6961364?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:18 , udn , 陸商務部：美「惡名市場名單」結論不公正  堅決反對 , https://udn.com/news/story/7333/6961380?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:18 , udn , 美國貿易代表辦公室日前發布「2022假冒和盜版惡名市場」名單，包括阿里巴巴的全球速賣通和淘寶網以及百度網盤等多家線上平台... , https://udn.com/news/story/7333/6961380?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:18 , udn , 國民黨備戰2024 拚7月前確定總統提名人選 , https://udn.com/news/story/6656/6961369?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:18 , udn , 民進黨3月啟動總統、區域立委提名，至於在國民黨方面，雖然黨主席朱立倫強調待3月4日南投立委補選後才會開始啟動辦法的討論，... , https://udn.com/news/story/6656/6961369?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:19 , udn , 觀光客回來了加上燈會效應  誠品松菸人流呈1.5倍成長 , https://udn.com/news/story/7270/6961382?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:19 , udn , 今年台灣燈會睽違23年重返台北，現在平日走到松菸，從白天到晚上人潮都絡繹不絕，加上燈會作品「台北兔給樂」就位於「松山文創... , https://udn.com/news/story/7270/6961382?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:19 , udn , 政院加強資安擬成立獨立監督機制 專家籲引入外部專家 , https://udn.com/news/story/6656/6961377?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:21:19 , udn , 近日華航、iRent紛紛傳出個資外洩事件，針對資安防護措施，行政院研議未來成立獨立監督機制。國內資安專家正面看待，並建議... , https://udn.com/news/story/6656/6961377?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:24:19 , udn , 綁郭台銘別跟黨外搭檔選總統？ 朱立倫：團結所有非綠 , https://udn.com/news/story/6656/6961383?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:24:19 , udn , 2024年總統大選持續引發討論，外界盛傳鴻海集團創辦人郭台銘遭點名要「郭朱配」、「郭侯配」，被外界認為郭對於國民黨很重要... , https://udn.com/news/story/6656/6961383?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 萬寶龍聯手Ferrai 特殊上墨機制成亮點再曬SP3超跑美學 , https://udn.com/news/story/7270/6961397?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 繼先前曾與倍耐力合作後，萬寶龍（Montblanc）再度與超跑聯名，二度與法拉利（Ferrari）合作的成果，是從Ico... , https://udn.com/news/story/7270/6961397?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 土敘地震破萬死 世界展望會進駐敘利亞救援現況曝光 , https://udn.com/news/story/123305/6961394?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 土耳其與敘利亞邊境6日強震，對世界展望會敘利亞團隊一名志工因此喪生，辦公室也在地震中受損，但在極短時間的休整後，地震首日... , https://udn.com/news/story/123305/6961394?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 路跑／新科技加持新鞋款 全運會金牌形容「跑在雲朵上」 , https://udn.com/news/story/7005/6961395?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 運動品牌ASICS亞瑟士正式發布全新GEL-NIMBUS 25跑鞋，今天品牌大使林敬倫和旗下長跑選手曾廷瑋、跑步教練梁哲... , https://udn.com/news/story/7005/6961395?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 土耳其強震準夫妻天人永隔 未婚夫悲痛淚別愛人 , https://udn.com/news/story/123305/6961368?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 土耳其南部接壤敘利亞的地區6日發生規模7.8強震，兩國罹難人數已逾1萬6000人。土國紡織工人卡亞和未婚妻古爾欽原本打算... , https://udn.com/news/story/123305/6961368?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 多地掀「助企上市」浪潮  哈爾濱最高補助4,500萬元 , https://udn.com/news/story/7333/6961393?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:20 , udn , 大陸各地近期正掀起一陣「助企上市」的浪潮。一部分地區直接明確年內新增上市公司目標數量；另有部分地區針對企業上市相關工作，... , https://udn.com/news/story/7333/6961393?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:21 , udn , 土耳其強震股市休市  國人基金投資與金融業共曝險592億元 , https://udn.com/news/story/7251/6961391?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:21 , udn , 土耳其南部在當地時間6日發生芮氏規模7.8強震，已導致超過1.5萬人在強震中喪生，土耳其股市也宣布即日起休市。據金管會今... , https://udn.com/news/story/7251/6961391?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:21 , udn , 2022年全球矽晶圓出貨及營收再攀高峰 雙締新猷 , https://udn.com/news/story/7240/6961392?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:21 , udn , 國際半導體產業協會（SEMI）旗下矽產品製造商組織(SMG)今日發布調查報告指出 ，2022年全球矽晶圓出貨量較2021... , https://udn.com/news/story/7240/6961392?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:27:21 , udn , 綁住郭台銘阻絕黨外搭檔選總統？ 朱立倫：團結所有非綠 , https://udn.com/news/story/123307/6961383?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:30:19 , udn , 陸官員來台追思星雲 陸委會：應循既有聯繫機制 , https://udn.com/news/story/7333/6961398?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:30:19 , udn , 佛光山創辦人星雲法師追思典禮下周一舉行，陸委會昨表示，目前陸方人士來台從事宗教交流仍須以專案方式申請，至於若有大陸現職官... , https://udn.com/news/story/7333/6961398?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:30:19 , udn , 萬寶龍聯手Ferrai 特殊上墨機制成亮點 再曬SP3超跑美學 , https://udn.com/news/story/7270/6961397?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:30:20 , udn , 在美「惡名市場名單」居榜首 陸商務部怒批不公正、堅決反對 , https://udn.com/news/story/7333/6961380?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:30:20 , udn , Mister Donut甜甜圈7顆214元 櫻餅麻吉大判燒新上桌 , https://udn.com/news/story/7270/6961366?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:36:20 , udn , 「黑二代」來襲！Ground Y中山快閃空間  酷秀日系活力 , https://udn.com/news/story/7270/6961417?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:36:20 , udn , 系出名門、出自日本設計師名家山本耀司（Yoji Yamamoto）旗下的子品牌Ground Y，今日正式由台灣君梵代理、... , https://udn.com/news/story/7270/6961417?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:39:19 , udn , 台銀襄理監守自盜8千萬餘養小三、小四　丟工作財產又被全沒收 , https://udn.com/news/story/7321/6961418?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:39:19 , udn , 台灣銀行宜蘭蘇澳分行張姓襄理盜騙9名客戶8千萬餘元，不法所得幾乎全用在包養小三呂女、小四邱女，在去年3月捲款逃亡，被新北... , https://udn.com/news/story/7321/6961418?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:42:19 , udn , 選立委？陳金德要他緩一下 江聰淵：師父是關心我的 , https://udn.com/news/story/6656/6961424?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:42:19 , udn , 宜蘭政壇上有「師徒」關係的前代理縣長陳金德反對江聰淵參選立委，昨晚在臉書貼文指出，大選敗北，無暇反省以為改進，要再投入大... , https://udn.com/news/story/6656/6961424?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:19 , udn , 馬祖斷網引民怨 曹以標喊長遠以福州光纖網絡做備援 , https://udn.com/news/story/7327/6961429?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:19 , udn , 台馬第二及第三海纜斷纜，引起馬祖網路嚴重斷線，民眾抱怨連連，連江縣議員曹以標今天傍晚拜會縣長王忠銘，關心第二及第三海纜斷... , https://udn.com/news/story/7327/6961429?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:19 , udn , 兩女都不知情！他驚覺兒是「劈腿渣男」苦惱：是否該告知？ , https://udn.com/news/story/7272/6961341?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:19 , udn , 感情是許多人的生命課題之一，有名身為家長的網友發現兒子竟成為「劈腿渣男」，更苦惱「兩位女生都不知情，到底該不該告訴她們？」，對此許多網友則有不同看法。 , https://udn.com/news/story/7272/6961341?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , 跨國同婚可兩岸不可？ 陸委會：需考量國安與法律配套 , https://udn.com/news/story/7333/6961427?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , 內政部1月已經通令各地政府，除兩岸同性伴侶外，其餘跨國同性伴侶均可適用相關法條准予結婚登記，對於偏偏排除兩岸同婚，陸委會... , https://udn.com/news/story/7333/6961427?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , iRent洩40萬筆個資 北市府開罰最高9萬元 , https://udn.com/news/story/7323/6961426?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , iRent租車（和雲行動服務股份有限公司）近日爆出40萬筆個資外洩，交通部公路總局認定違反「個人資料保護法」並開罰20萬... , https://udn.com/news/story/7323/6961426?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , 「For personal」開價一萬 讀者懷疑詐騙警查無不法 , https://udn.com/news/story/7320/6961428?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , 有讀者向本報投訴，指出蝦皮拍賣有奇怪的販售標的；正妹貼上自己的照片，沒講清楚要販售什麼，只有（For personal）... , https://udn.com/news/story/7320/6961428?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , 澤倫斯基偕馬克宏出席歐盟峰會 籲盟邦提供戰鬥機 , https://udn.com/news/story/6809/6961387?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:45:20 , udn , 法國總統府艾里賽宮宣布，總統馬克宏和烏克蘭總統澤倫斯基今天早上從巴黎一同搭機前往布魯塞爾參加歐盟國家元首和政府首長峰會。... , https://udn.com/news/story/6809/6961387?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:48:19 , udn , 夏立言將拜謁中山陵  南京台商盼兩岸交流恢復 , https://udn.com/news/story/7331/6961435?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:48:19 , udn , 國民黨副主席夏立言一行訪問大陸，在結束北京行程後，11到12日訪問南京，期間將拜謁中山陵，據港媒報導，中山陵對於國民黨而... , https://udn.com/news/story/7331/6961435?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:54:21 , udn , 正妹PO照「For personal」開價一萬 讀者懷疑詐騙警查無不法 , https://udn.com/news/story/7320/6961428?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:57:19 , udn , 只有2天！米其林一星LONGTAIL快閃台中 攜手鳥苑聯彈 , https://udn.com/news/story/7270/6961440?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:57:19 , udn , 連續五年獲得米其林一星的LONGTAIL，主廚林明健3月3、4日將率領團隊赴台中鳥苑快閃，與鳥苑主理人湯仲鴻（Chef ... , https://udn.com/news/story/7270/6961440?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:57:19 , udn , 桃園蘆竹龍林街開通完工 預計本周日通車 , https://udn.com/news/story/7324/6961445?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:57:19 , udn , 桃園蘆竹區龍林街北上道路開通工程近日完工，桃園市副市長王明鉅今前往視察，並進行部分設施調整，預計本周日可通車。開通後南可... , https://udn.com/news/story/7324/6961445?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:57:19 , udn , 台馬2條海纜全斷引民怨…議員籲以福州光纖網絡做備援 連江縣長回應了 , https://udn.com/news/story/7327/6961429?from=udn-ch1_breaknews-1-0-news
2023-02-09 18:57:20 , udn , 台灣銀行宜蘭蘇澳分行張姓襄理盜騙9名客戶8千萬餘元，不法所得幾乎全用在包養小三呂女、小四邱女，在去年3月捲款逃亡... , https://udn.com/news/story/7321/6961418?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 美指中國氣球是艦隊一部分  陸外交部批：美對中輿論戰 , https://udn.com/news/story/7331/6961454?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 針對美國稱被擊落的中國氣球是一個跨越五大洲的「艦隊」的一部分，中國大陸外交部回應說，這可能是美國對中國進行信息輿論戰的一... , https://udn.com/news/story/7331/6961454?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 羅智強將參選大安區立委  鍾沛君：將在初選碰頭 , https://udn.com/news/story/6656/6961443?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 前台北市議員羅智強今天發出通知表示，明天將召開記者會，宣布參選台北市大安區立委，並喊出「國會有高強，大安一定強」的口號，... , https://udn.com/news/story/6656/6961443?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 藍營、工商團體紛赴陸 陸委會：支持有序交流立場不變 , https://udn.com/news/story/7331/6961450?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 今年兩岸各層面交流預計有所增加，對於新內閣改組後，政府對兩岸交流立場是否改變，陸委會發言人邱垂正9日回應表示，政府支持合... , https://udn.com/news/story/7331/6961450?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 國民黨新北新春團拜 朱立倫：提對的人就沒有困難選區 , https://udn.com/news/story/123307/6961449?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:22 , udn , 國民黨新北市黨部今新春團拜，除主席朱立倫外，各級民代也都到場，現場熱鬧非凡、氣勢高昂。朱表示，國民黨一步一腳印，為台灣、... , https://udn.com/news/story/123307/6961449?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:23 , udn , ChatGPT加持的Bing搜尋有多強？紐時科技通一試秒棄Google , https://udn.com/news/story/6813/6961448?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:03:23 , udn , 多年前，Google搜尋引擎剛推出時，簡潔的網面設計以及從浩瀚網海瞬間檢索出資訊的本領，都令使用者驚異，也比當時市場上既... , https://udn.com/news/story/6813/6961448?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:06:19 , udn , 大安羅智強鍾沛君之爭 游淑慧：絕對是不傷和氣的挑選 , https://udn.com/news/story/6656/6961456?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:06:19 , udn , 國民黨2024大安區立委初選之爭，前議員羅智強明天將正式宣布參選大安區2024立委選舉；北市大安文山選區議員鍾沛君今天也... , https://udn.com/news/story/6656/6961456?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:06:19 , udn , 馬祖連斷纜網路大斷線 民眾官兵都抱怨生活不便 , https://udn.com/news/story/7327/6961455?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:06:19 , udn , 馬祖與台灣本島通訊主要透過台馬第2海纜及台馬第3海纜，2月2日台馬第2海纜疑似被大陸漁船損壞，目前刻正搶修中，但昨日又發... , https://udn.com/news/story/7327/6961455?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:09:19 , udn , 股匯齊跌 新台幣連6貶收近2週新低 , https://udn.com/news/story/7239/6961451?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:09:19 , udn , 市場激情散去，台灣今天股匯市同步走跌，新台幣兌美元更是連續6個交易日收黑，今天收盤收在30.068元，微貶0.8分，創近... , https://udn.com/news/story/7239/6961451?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:09:20 , udn , 下任日銀總裁何時揭曉？日媒：大約在西洋情人節 , https://udn.com/news/story/6811/6961447?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:09:20 , udn , 路透報導，日本TBS電視台報導，日本政府打算在2月14日向國會宣布日本銀行（央行）下任總裁提名人選。 , https://udn.com/news/story/6811/6961447?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:12:19 , udn , 南韓軍方越戰屠村 法院首判賠償 兩國政府卻不願多提 , https://udn.com/news/story/6809/6961462?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:12:19 , udn , 南韓法院日前做出一項重大判決，首度認定南韓派軍參加越戰期間，士兵犯下屠殺越南平民的罪行，政府應賠償受害的越南婦女3000萬韓元。值得一提的是，南韓與越南剛慶祝建交30周年，兩國政府似乎都不願再揭開這道歷史傷痕。評論員指南韓常批評日本不願面對殖民時期暴行，自己犯下戰爭罪時卻是同副模樣；越南政府則礙於南韓是外商直接投資最大國，「選擇性遺忘」這段過去，讓民眾自行跨海提告，儼然是資本主義「戰勝」共產政府的寫照。 , https://udn.com/news/story/6809/6961462?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:12:19 , udn , 原本要去美國！正妹「從沒聽過台灣」 遇1事大讚：來台感到驕傲 , https://udn.com/news/story/120911/6961439?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:12:19 , udn , 近幾年不少外國人選擇來台灣定居，然而，一名來自丹麥的正妹Caroline表示，原本要去美國念書，但最後選擇來台灣求學，卻是因為她從來沒有聽過台灣，「根本不知道... , https://udn.com/news/story/120911/6961439?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:12:19 , udn , 台灣金董事長沈榮津人事案 金管會：將依規審查 , https://udn.com/news/story/7239/6961413?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:12:19 , udn , 前行政院副院長沈榮津接任台灣金控董事長，公股金融機構高層首波異動引發金融圈矚目。金管會今天表示，台灣金須在2月13日前函... , https://udn.com/news/story/7239/6961413?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:12:20 , udn , 夏立言將拜謁中山陵 南京台商盼兩岸交流恢復 , https://udn.com/news/story/7331/6961435?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:15:19 , udn , 台馬2海纜全斷…最快5月才能修好1條 民眾怨：股票若跌都來不及賣 , https://udn.com/news/story/7327/6961455?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:18:20 , udn , 台股漲多回檔 法人：美聯準會政策未變 走勢仍偏多 , https://udn.com/news/story/7251/6961415?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:18:20 , udn , 美股齊跌，台股今天僅小跌，法人指出，主因先前台股漲勢落後，所以這次漲多回檔的幅度才小於美股；美聯準會（Fed）政策未變下... , https://udn.com/news/story/7251/6961415?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:18:20 , udn , 潮境過去5年海龜共15隻僅過客 去年18隻保育有成大驚喜 , https://udn.com/news/story/7328/6961469?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:18:20 , udn , 國立海科館調查，潮境保育區成立後底刺網因加強取締已消失，這幾年海龜的數量逐漸增多，過去5年出現總和不到15頭，但去年1年... , https://udn.com/news/story/7328/6961469?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:18:20 , udn , 中國附醫捐500萬元 響應土耳其地震救災行動 , https://udn.com/news/story/7325/6961470?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:18:20 , udn , 土耳其發生百年來最大地震造成重大傷亡，引發國際社會震驚、悲痛，中國醫藥大學附設醫院剛剛宣布，響應土耳其賑災，將捐款500... , https://udn.com/news/story/7325/6961470?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:21:19 , udn , 決心以藍黨籍參戰總統？ 他曝郭台銘還在「等一個人」 , https://udn.com/news/story/6656/6961473?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:21:20 , udn , 鴻海集團創辦人郭台銘對於參選總統鬆口「等國民黨辦法」，引發關注。新北市議員林金結透露，郭台銘夫人那關也要過，而郭真的想為... , https://udn.com/news/story/6656/6961473?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:21:20 , udn , 台馬2海纜全斷…國軍弟兄吐心聲 民眾怨：股票若跌都來不及賣 , https://udn.com/news/story/7327/6961455?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:24:19 , udn , 被台銀襄理包養4年拿近千萬　她僅被追徵40萬原因：勞務所得 , https://udn.com/news/story/7321/6961476?from=udn-ch1_breaknews-1-0-news
2023-02-09 19:24:20 , udn , 美指中國氣球是艦隊一部分 陸外交部批：美對中輿論戰 , https://udn.com/news/story/7331/6961454?from=udn-ch1_breaknews-1-0-news
