2023-02-28 00:35:32 , udn , 脫歐後北愛貿易規範 英國歐盟達成新協議 , https://udn.com/news/story/6809/6998756?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:40:42 , udn , 女山友落單不慎墜能高越嶺道深谷 遺體吊掛下山 , https://udn.com/news/story/7320/6999798?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:41:40 , udn , PLG／ 養出「哈佛小子」林書豪 吳信信：沒想過會打NBA , https://udn.com/news/story/7002/6999812?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:41:50 , udn , 「哈佛小子」林書豪和弟弟林書緯今天首度上演兄弟對決，開場前在中圈打招呼、寒暄，媽媽吳信信也進場和兒子相擁，配合新莊體育館... , https://udn.com/news/story/7002/6999812?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:42:11 , udn , 雲林民進黨228追思會  大合唱...阮那打開心內門窗 , https://udn.com/news/story/122701/6999808?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:42:21 , udn , 雲林縣民進黨今天在虎尾228紀念公園舉辦追思會，包括立委蘇治芬、劉建國先後到奉祀228罹難者的三聖公廟上香致敬；蘇治芬說... , https://udn.com/news/story/122701/6999808?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:46:52 , udn , 南投服務區點外賣 外送員「使命必達」騎上國道吃罰單嘆：被陰了 , https://udn.com/news/story/7321/6999799?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:47:14 , udn , 看秋紅谷黑天鵝寶寶 中市府：保持湖水乾淨萌寶才健康 , https://udn.com/news/story/7325/6999790?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:47:51 , udn , 宜蘭辦228追思紀念 家屬感謝林縣長讓他們感到特別溫暖 , https://udn.com/news/story/7328/6999819?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:48:01 , udn , 宜蘭縣今天舉辦228追思紀念活動，出席的受難者家屬感謝自從縣長林姿妙上任後，讓他們感到特別溫暖與感動，也呼籲執政者掌握權... , https://udn.com/news/story/7328/6999819?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:48:22 , udn , 台灣池營地山區森林火災 延燒15公頃 , https://udn.com/news/story/7328/6999821?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:48:32 , udn , 中央山脈北三段能高安東軍路線的台灣池營地附近，本月25日不知何故發生森林火災，火勢燒了3天才撲滅，遠看可看見大片焦黑痕跡... , https://udn.com/news/story/7328/6999821?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:48:52 , udn , 二二八致詞高度至總統格局 侯友宜提三平三安 , https://udn.com/news/story/6656/6999814?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:49:03 , udn , 新北市長侯友宜今日至三重出席二二八活動時提到「三平」、「三安」，提到國家情勢，外界認為這樣的發言已至總統格局。侯回應，自... , https://udn.com/news/story/6656/6999814?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:49:23 , udn , 不以蔣家後代身分 蔣萬安：身為市長願為緝菸事件致歉 , https://udn.com/news/story/6656/6999816?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:49:34 , udn , 台北市長蔣萬安今出席北市228紀念活動，外界關注身為蔣家後代是否會道歉，然而蔣萬安今上台致詞時道歉，會後再被問媒體連番追... , https://udn.com/news/story/6656/6999816?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:49:54 , udn , 國民黨拋出非綠聯盟 侯友宜：個人沒那麼重要 , https://udn.com/news/story/6656/6999817?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:50:04 , udn , 國民黨內拋出非綠聯盟，希望避免「三角督」情形發生，但此情形有可能卡住新北市長侯友宜選總統之路。侯今回應，個人其實沒那麼重... , https://udn.com/news/story/6656/6999817?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:50:25 , udn , 闖蔣萬安228致詞抗議 兩人遭警帶離自稱「無力者聯盟」 , https://udn.com/news/story/122701/6999813?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:50:35 , udn , 台北市長蔣萬安今天下午出席北市228紀念活動致詞時，劉姓男子、施姓女子帶領10餘人，闖入蔣萬安後方，拉布條高喊「殺人凶手... , https://udn.com/news/story/122701/6999813?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:51:26 , udn , 雲林民進黨228追思會 大合唱「阮那打開心內門窗」 , https://udn.com/news/story/122701/6999808?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:53:50 , udn , 安平逾40年「啞吧麵」老闆今退休 交棒下一代傳承飄香 , https://udn.com/news/story/7326/6999831?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:54:00 , udn , 瘖啞人士林春峯在台南安平經營麵店逾40年，當地人俗稱「啞吧麵店」，他今天退休，將麵店交棒給女兒林姿君及女婿，市長黃偉哲特... , https://udn.com/news/story/7326/6999831?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:54:21 , udn , 傳俄羅斯「空中有不明物體」…多架往聖彼得堡國內航班飛行中折返 , https://udn.com/news/story/6809/6999797?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:54:31 , udn , 根據航班追蹤網站Flight Radar，今天有多架飛聖彼得堡的俄羅斯國內線航班於飛行途中折返起飛機場 , https://udn.com/news/story/6809/6999797?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:54:51 , udn , 影／喵星人困5樓鐵窗 緊急時刻警拉住救一命 , https://udn.com/news/story/7328/6999823?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:55:02 , udn , 基隆市警第二分局昨天獲報，一隻橘色流浪貓卡困在5樓外鐵窗處無法動彈，險象環生，過程中數度要往窗戶直接跳下，員警緊急時刻將... , https://udn.com/news/story/7328/6999823?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:56:23 , udn , 出席二二八活動提「三平、三安」 侯友宜：始終不忘初心 , https://udn.com/news/story/122701/6999814?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:56:51 , udn , 美要求政府設備刪除TikTok  陸外交部：未免太不自信 , https://udn.com/news/story/7333/6999844?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:57:02 , udn , 近期日本、加拿大、美國紛紛對大陸短影音社交APP抖音的國際版「TikTok」祭出限制令。對於美政府要求政府設備在30天內... , https://udn.com/news/story/7333/6999844?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:58:25 , udn , 戴安全帽口罩購物被懷疑是跟蹤狂 高雄男衰進警局 , https://udn.com/news/story/7320/6999811?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:58:35 , udn , 高雄簡姓男子戴著安全帽、口罩進全聯購物，兩名女顧客認為簡眼睛盯著她們看，報警將簡男帶回，依社會秩序維護法移送裁罰；簡男喊... , https://udn.com/news/story/7320/6999811?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:58:53 , udn , 宜蘭辦228追思紀念 家屬感謝林姿妙讓他們感到特別溫暖 , https://udn.com/news/story/122701/6999819?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:59:30 , udn , 見主人收行李「小白汪情緒崩了」 肉身擋拉鍊惹鼻酸：它一出現你就不見 , https://udn.com/news/story/7470/6999829?from=udn-ch1_breaknews-1-0-news
2023-02-28 17:59:40 , udn , 毛孩其實什麼都知道？最近網路上流傳一段影片，一名主人正在收拾行李，身邊的狗狗似乎知道下次見面又要好一段時間，含情脈脈的阻止他拉起拉鍊，讓不少網友看紅了眼眶。 , https://udn.com/news/story/7470/6999829?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:02:30 , udn , 拿刀砍向同事反遭奪刀刺死 警共逮4人追查工地命案 , https://udn.com/news/story/7315/6999855?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:02:41 , udn , 高雄橋頭區新南一街工地處，今天中午爆糾紛，51歲柯姓男子疑因工程材料擺放問題，跟其他同事發生爭執，柯男眼看寡不敵眾，持約... , https://udn.com/news/story/7315/6999855?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:03:01 , udn , MLB／賽季戰鼓頻催 大聯盟新規則各界看法分歧 , https://udn.com/news/story/6999/6999847?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:03:11 , udn , 在日趨狂熱的美國體育賽事中，棒球固守近150年毫無歉意、令人昏昏欲睡的節奏後，終於啟動加速 , https://udn.com/news/story/6999/6999847?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:03:32 , udn , 北愛親英政黨 初步肯定脫歐新安排「溫莎框架」 , https://udn.com/news/story/6809/6999851?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:03:42 , udn , 英國首相蘇納克和歐盟執委會主席范德賴恩27日在英國溫莎會面，就北愛爾蘭貿易安排達成協議，發表「溫莎框架」。北愛爾蘭「民主... , https://udn.com/news/story/6809/6999851?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:04:03 , udn , 228致詞遇抗議 蔣萬安：坦然面對、還原真相 , https://udn.com/news/story/6656/6999850?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:04:03 , udn , 總統之路遭卡？國民黨拋出「非綠聯盟」 侯友宜：個人沒那麼重要 , https://udn.com/news/story/123307/6999817?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:04:13 , udn , 台北市長蔣萬安今出席北市228紀念活動，外界關注其身為蔣家後代的身分，蔣萬安今上台致詞時甚至出現大批陳抗者衝上舞台，場面... , https://udn.com/news/story/6656/6999850?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:04:33 , udn , 竹市府辦228追思音樂會 高虹安：歷史錯誤不能被遺忘 , https://udn.com/news/story/6656/6999852?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:04:44 , udn , 今年是228和平紀念日，新竹市政府下午在228紀念公園舉辦追思音樂會，邀來8名受難者家屬追悼，儀式簡單隆重。市長高虹安代... , https://udn.com/news/story/6656/6999852?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:05:04 , udn , 24度出席228追思 馬英九：我們努力只有不夠 絕對不嫌多 , https://udn.com/news/story/6656/6999853?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:05:15 , udn , 台北市政府今天在二二八紀念公園紀念碑前舉辦「祈福追思、祥和台灣」追思活動。前總統馬英九以貴賓身分出席二二八紀念活動。馬英... , https://udn.com/news/story/6656/6999853?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:08:37 , udn , 延燒15公頃！台灣池營地山區森林火災 起火原因待調查 , https://udn.com/news/story/7320/6999821?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:09:43 , udn , 台南安平逾40年「啞吧麵」老闆今退休 交棒下一代傳承飄香 , https://udn.com/news/story/7326/6999831?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:11:41 , udn , 地震救災作業緩慢引爆民怨 土耳其總統「請求原諒」 , https://udn.com/news/story/6809/6999796?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:11:51 , udn , 土耳其民眾對政府處理月初震災的方式越發不滿之際，總統厄多安表示，由於地震、天氣惡劣及基礎建設受損等因素，最初幾天無法按照... , https://udn.com/news/story/6809/6999796?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:12:12 , udn , 小米發布300W秒充技術 據稱5分鐘充滿電 , https://udn.com/news/story/7086/6999863?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:12:22 , udn , 小米集團創始人雷軍28日在微信公眾號表示，小米發布300W「秒充」技術，再創新紀錄。在300瓦有線充電模式下，Redmi... , https://udn.com/news/story/7086/6999863?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:12:42 , udn , 拿刀砍向同事反遭奪刀刺死 警共逮4人追查高雄工地命案 , https://udn.com/news/story/7315/6999855?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:14:13 , udn , 228致詞陳抗者突衝上舞台 蔣萬安：坦然面對、還原真相 , https://udn.com/news/story/122701/6999850?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:15:11 , udn , 小米發布300瓦「神仙秒充」技術 據稱5分鐘充滿電 , https://udn.com/news/story/7098/6999863?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:16:15 , udn , 美要求政府設備刪除TikTok 陸外交部：未免太不自信 , https://udn.com/news/story/7331/6999844?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:18:12 , udn , 第24次出席228紀念活動 馬英九：努力只有不夠絕不嫌多 , https://udn.com/news/story/122701/6999853?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:20:42 , udn , 支持民調下滑7％ 侯友宜：現在最重要是新北市政 , https://udn.com/news/story/6656/6999879?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:20:52 , udn , 有民調顯示，新北市長侯友宜的總統大選支持度從12月至2月已下降7%，民眾黨主席柯文哲成長8%，外界關注侯的看法。侯友宜表... , https://udn.com/news/story/6656/6999879?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:21:12 , udn , 陸應屆畢業生平均薪資25k創新高 「錢少事少不累」受青睞 , https://udn.com/news/story/7333/6999569?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:21:23 , udn , 「金三銀四」招聘季即將拉開帷幕，調查資料顯示，中國大學應屆畢業生平均薪資為5833元人民幣（約840.6美元），僅6.1... , https://udn.com/news/story/7333/6999569?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:21:43 , udn , 蔣萬安228追思 受難家屬：不要讓當年的仇恨繼續蔓延 , https://udn.com/news/story/6656/6999878?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:21:54 , udn , 台北市政府今天在二二八紀念公園紀念碑前辦「祈福追思、祥和台灣」追思活動。台北市長蔣萬安下午約1點55分左右抵達活動現場，... , https://udn.com/news/story/6656/6999878?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:23:42 , udn , 創新高！日本新年度總預算案逾25兆 眾院通過 , https://udn.com/news/story/6809/6999788?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:23:53 , udn , 日本創歷史新高的逾114兆日圓（約新台幣25兆7025億元）新年度中央政府總預算案，今天在執政聯盟擁有眾議院席次優勢下獲... , https://udn.com/news/story/6809/6999788?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:26:45 , udn , T1聯盟／太扯！「魔獸」霍華德領軍 明星賽半場狂贏60分 , https://udn.com/news/story/7003/6999896?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:26:55 , udn , T1聯盟今天舉行賽史首度的明星賽，但比賽一面倒，明星賽人氣王「魔獸」霍華德領軍的「Team Infinity」第一節就轟... , https://udn.com/news/story/7003/6999896?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:27:15 , udn , 苗博雅等3議員靜坐舉牌 向蔣萬安提清除威權象徵3訴求 , https://udn.com/news/story/122701/6999894?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:27:26 , udn , 台北市政府今天在二二八紀念公園紀念碑前舉辦「祈福追思、祥和台灣」追思活動。社民黨北市議員苗博雅、無黨籍議員林亮君、民進黨... , https://udn.com/news/story/122701/6999894?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:31:11 , udn , 總統大選支持民調下滑7% 侯友宜：現在最重要是新北市政 , https://udn.com/news/story/123307/6999879?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:32:40 , udn , 俄第一女高音站上國家音樂廳惹議 NSO宣布取消音樂會 , https://udn.com/news/story/7266/6999909?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:32:50 , udn , 俄羅斯第一女高音安娜涅翠柯受國家交響樂團NSO之邀，3月5日登上國家音樂廳舉行音樂會，消息公布後引發討論，民進黨立委王定... , https://udn.com/news/story/7266/6999909?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:33:11 , udn , 疑視線死角...蘆洲七旬翁突倒在停車場入口 七旬婦開車輾過拖行 , https://udn.com/news/story/7320/6999895?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:33:21 , udn , 新北市蘆洲區長榮路某社區下午4時許發生離奇車禍，73歲毛姓老翁突然倒在地下停車場入口，約4分鐘之後，72歲賴姓老婦駕駛轎... , https://udn.com/news/story/7320/6999895?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:44:42 , udn , 解決缺藥問題龜步 專家籲政府提出實際作為 , https://udn.com/news/story/7266/6999922?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:44:52 , udn , 缺藥問題日益惡化，常見的止咳、退燒、軟便劑等日常藥物皆傳出缺貨。健保預計明日公告新藥價，4月1日上路。外傳今年可能依照疫... , https://udn.com/news/story/7266/6999922?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:45:13 , udn , 談228引聖經…陳建仁：公義若不能展現 很難跟和平相親 , https://udn.com/news/story/122701/6999921?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:45:23 , udn , 228事件76周年，行政院長陳建仁今天表示，歷史不應被遺忘，政府有責任讓下一代知道，過去的教訓與錯誤不應再次出現，更因為... , https://udn.com/news/story/122701/6999921?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:45:43 , udn , PLG／爆滿球迷見證林家兄弟對決 林書豪首節意外流鼻血 , https://udn.com/news/story/7003/6999915?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:45:54 , udn , PLG今天上演聯盟首度的林書豪、林書緯「兄弟對決」，話題之戰吸引滿場6540名球迷擠爆新莊體育館，兄弟倆首節的對位更讓球... , https://udn.com/news/story/7003/6999915?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:46:14 , udn , 河南女遭夫砍8刀致死 娘家人抬棺封門寫「冤」字討說法 , https://udn.com/news/story/7332/6999602?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:46:24 , udn , 河南安陽滑縣一名24歲楊姓女子遭丈夫連砍八刀身亡，留下一對年幼兒女。由於婆家無人出面處理後事，娘家人一怒之下將棺材擺在婆... , https://udn.com/news/story/7332/6999602?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:47:15 , udn , 研究：5睡眠好習慣可以多活5年 首要每天睡足7到8小時 , https://udn.com/news/story/6812/6999190?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:47:26 , udn , 睡不好、睡太少，真的能讓你少活幾年；美國心臟醫學學會(American College of Cardiology)公布... , https://udn.com/news/story/6812/6999190?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:47:50 , udn , 習：堅持中共全面領導是中國特色社會主義必由之路 , https://udn.com/news/story/7331/6999923?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:48:00 , udn , 大陸「全國兩會」召開前，中共黨媒《求是》將於3月1日出版的內容中，發表中共總書記習近平的「重要文章」，內容指稱，「中國特... , https://udn.com/news/story/7331/6999923?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:50:50 , udn , 妹子買LINE代幣付錢秒虧 釣神人曝這樣買「回饋爆炸」：點數多到可買手機 , https://udn.com/news/story/7088/6999864?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:51:00 , udn , LINE是台灣人使用率最高的通訊軟體之一，除了文字交流，LINE也推出各式貼圖，搭配對話變得更活潑、趣味感十足。不過，近日一名女網友透過LINE官方購買LINE代幣，但錢花下去後卻發現自己無辜多花錢， , https://udn.com/news/story/7088/6999864?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:51:21 , udn , 習近平：堅持中共全面領導 是中國特色社會主義必由之路 , https://udn.com/news/story/7331/6999923?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:57:21 , udn , 美軍海神式巡邏機昨「飛越台海」 第七艦隊主動發布消息 , https://udn.com/news/story/6809/6999384?from=udn-ch1_breaknews-1-0-news
2023-02-28 18:57:31 , udn , 美國海軍第七艦隊發布聲明稱，美國海軍一架P-8A海神式巡邏機27日在國際空域飛越台灣海峽，展現美國對「自由開放印太地區」... , https://udn.com/news/story/6809/6999384?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:11:31 , udn , 傳陸擬供俄國武器？ 烏克蘭軍情局長回應了 , https://udn.com/news/story/122663/6999929?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:11:41 , udn , 外傳中國正在考慮提供武器給俄羅斯，烏克蘭軍事情報局局長布達諾夫今天撇除這項傳聞。他向美國之音表示，他「甚至連這類事情正在... , https://udn.com/news/story/122663/6999929?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:14:32 , udn , 未來一週冷空氣接力「最冷時間段」曝光 春寒低溫下探12度 , https://udn.com/news/story/7266/6999874?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:14:42 , udn , 未來一週乍暖還寒，氣象局今天表示，明天晚間冷空氣南下，3月2、3日最冷，台南以北低溫探攝氏12度；3月3日白天短暫回溫、... , https://udn.com/news/story/7266/6999874?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:17:30 , udn , 228收假國道零星壅塞 國5提早結束高乘載管制 , https://udn.com/news/story/7266/6999920?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:17:40 , udn , 今天是228連假最後一天，根據國道即時路況，晚間6時左右，國道僅零星路段壅塞。另外，高公局表示，由於國5已無回堵狀況，蘇... , https://udn.com/news/story/7266/6999920?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:23:40 , udn , 恒大境外債務重組談判破裂 恐被香港法院下達清算令 , https://udn.com/news/story/7333/6999952?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:23:51 , udn , 彭博引述知情人士消息指出，大陸房地產開發商中國恒大集團（簡稱：中國恒大）未能與主要債權人就境外債務重組方案達成協議。而隨... , https://udn.com/news/story/7333/6999952?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:24:11 , udn , 癒合脫歐傷痕 前英相達不到的北愛協議 為何蘇納克能完成？ , https://udn.com/news/story/6809/6999951?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:24:21 , udn , 英國首相蘇納克（Rishi Sunak）與歐盟執委會主席范德賴恩（Ursula von der Leyen）27日在倫敦郊區溫莎鎮達成有關英國脫歐後北愛爾蘭貿易規則的協議，稱之為「溫莎架構」（Windsor framework），可望解決英國脫歐後的最棘手問題。由於歐盟做出重大讓步，廢除了大約1700頁在北愛實施的法規，使得原本醞釀「叛變」的英國保守黨內強硬脫歐派熄火，北愛的統派政黨也沒有立即反對，表示還要仔細研究。英國前首相梅伊（Theresa May）為北愛問題下台，另一前首相強生（Boris Johnson）與歐盟簽訂「北愛議定書」（Northern Ireland Protocol），但後來又反悔，蘇納克為何能完成「不可能的任務」？ , https://udn.com/news/story/6809/6999951?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:24:42 , udn , 俄軍圍攻巴赫姆特 烏軍指揮官：情勢「極度緊張」 , https://udn.com/news/story/122663/6999935?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:24:52 , udn , 俄羅斯部隊加強攻勢，圍攻烏克蘭城市巴赫姆特（Bakhmut）之際，烏軍地面部隊指揮官今天表示，當地情勢「極度緊張」 , https://udn.com/news/story/122663/6999935?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:32:30 , udn , T1聯盟／「魔獸」轟37分奪MVP 霍華德嘴甜喊不想離台 , https://udn.com/news/story/7002/6999957?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:32:41 , udn , 不只是T1聯盟首度舉辦明星賽的人氣王，「魔獸」霍華德今天繳出37分、13籃板、8助攻的全能表現，率領「Team Infi... , https://udn.com/news/story/7002/6999957?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:33:01 , udn , 廣西公安廳被追繳215萬元電費 急發聲明稱其他單位欠繳 , https://udn.com/news/story/7332/6999917?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:33:11 , udn , 中國地方財政陷入窘境下，廣西公安廳日前被通知，27日前需繳清積欠的人民幣48萬餘元（約新台幣215萬元）電費，否則斷電，... , https://udn.com/news/story/7332/6999917?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:33:32 , udn , 過敏性鼻炎藥物已無法控制 可考慮肉毒桿菌介入治療 , https://udn.com/news/story/7266/6999955?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:33:42 , udn , 台灣人的鼻子大多不好，根據統計約有二到四成民眾飽受過敏性鼻炎所苦，非過敏性鼻炎如鼻竇炎等，人數也不在少數。開業耳鼻喉科醫... , https://udn.com/news/story/7266/6999955?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:34:03 , udn , 日本國土測繪精度提升 島嶼倍增為1萬4125座 , https://udn.com/news/story/6812/6999948?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:34:13 , udn , 日本政府時隔約35年再度進行國土測繪，由於測繪技術進步提升精度，讓島嶼總數從1987年的6852座倍增到1萬4125座，... , https://udn.com/news/story/6812/6999948?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:41:30 , udn , 金正恩頻頻秀愛女 白胖臉龐遭飢民暗地炎上 敢怒不敢言 , https://udn.com/news/story/6809/6999961?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:41:40 , udn , 北韓官媒28日報導，北韓勞動黨第八屆中央委員會第七次全體會議擴大會議27日進入第二天，會議就農業發展方案進行討論。國務委... , https://udn.com/news/story/6809/6999961?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:42:01 , udn , 暗酸沒人情味…台南小吃「8人只點1碗粥」 客不滿被說佔位怒刷一星 , https://udn.com/news/story/7326/6999912?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:42:11 , udn , 許多家庭趁著228連假安排行程，但若在途中遇到消費糾紛，恐怕大掃旅遊興致。近日，一群台灣旅客到台南當地小吃店消費，疑似「8個人只點一碗粥」還佔了兩桌位置，而與店家起爭議。沒想到事後消費者還到Google地圖上怒刷一星負評，更稱「還以為台南是個很有人情味的地方... , https://udn.com/news/story/7326/6999912?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:42:31 , udn , 有Tiffany還不夠？ LVMH據傳想買卡地亞或其母公司 , https://udn.com/news/story/6811/6999958?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:42:42 , udn , 各種傳聞指出，擁有路易威登（LV）和蒂芙尼（Tiffany）的法國精品巨頭LVMH，正在考慮收購其競爭對手歷峰集團（Ri... , https://udn.com/news/story/6811/6999958?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:47:30 , udn , 俄羅斯女高音訪台行取消 綠委：堅持反戰傳達台灣立場 , https://udn.com/news/story/6656/6999969?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:47:40 , udn , NSO國家交響樂團今天取消邀請俄羅斯女高音安娜涅翠布柯來台，民進黨立委林楚茵認為，安娜涅翠布柯曾經公開支持俄羅斯總統普亭... , https://udn.com/news/story/6656/6999969?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:50:31 , udn , PLG／賽後談弟弟哽咽！林書豪砍23分但不敵國王 , https://udn.com/news/story/7002/6999977?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:50:41 , udn , 眾所矚目的林書豪、林書緯兄弟對決，今天在新莊體育館熱鬧登場，滿場6450名球迷見證下，新北國王和高雄17直播鋼鐵人上半場... , https://udn.com/news/story/7002/6999977?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:56:40 , udn , 桃市府移植老榕樹惹民怨 居民：樹太密「陰氣太重」 , https://udn.com/news/story/7324/6999992?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:56:51 , udn , 桃園市楊梅區甡甡路第二期道路拓寬改善工程施工，市政府新建工程處將幾十株老榕樹移植到鄰近和平森林公園，引發居民不滿質疑老榕... , https://udn.com/news/story/7324/6999992?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:57:11 , udn , 桃園228追思 張善政：不能白白犧牲 攜手台灣無戰亂 , https://udn.com/news/story/6656/6999991?from=udn-ch1_breaknews-1-0-news
2023-02-28 19:57:21 , udn , 桃園市長張善政今天下午與市政府局處長、議員出席在228紀念公園舉辦的228事件76周年追思，除了獻花、追悼受難者，也向遺... , https://udn.com/news/story/6656/6999991?from=udn-ch1_breaknews-1-0-news
