2023-02-10 00:12:20 , udn , 想吃蜜芋頭免出門！賈以食日「桂花蜜芋頭」現享86折 , https://udn.com/news/story/7270/6962122?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:27:20 , udn , NBA本季交易大限已過，交易市場相當熱鬧，最後13小時出現16筆交易。開季至今只有公牛隊及騎士隊沒有完成任何交易。由於戰績不上不下，毫無作為的公牛被媒體視為交易大限最大輸家，傳奇球星巴克利（Charl , https://udn.com/news/story/7002/6963583?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:27:20 , udn , 5人制棒球／U18亞洲盃 中華隊分組第一晉級 , https://udn.com/news/story/7001/6963012?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:27:20 , udn , U18亞洲盃5人制棒球賽中華隊今天上午與中國隊交手，3戰2勝制比賽首戰輸球，中華隊展現韌性、連拿2戰，終場以2比1拿下關... , https://udn.com/news/story/7001/6963012?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:27:20 , udn , 富邦金1月賺60.84億元 EPS 0.49元「金控業最高」 , https://udn.com/news/story/7252/6963620?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:27:20 , udn , 富邦金控（2881）今(10)日傍晚公布獲利自結數，主要子公司台北富邦銀行獲利亮眼，及另家子公司富邦產險虧損大幅減少下，... , https://udn.com/news/story/7252/6963620?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 情人節好冷！下周冷氣團襲一夜驟降10度 最冷時間點曝 , https://udn.com/news/story/7266/6963639?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 中央氣象局表示，明(11日)東北季風減弱，各地氣溫回升，僅基隆北海岸、東半部地區、恆春半島、大台北山區有局部短暫雨。下周... , https://udn.com/news/story/7266/6963639?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 中職／大物捕手宋嘉翔扛先發 古久保健二：靠他的直覺 , https://udn.com/news/story/7001/6963641?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 樂天桃猿隊相隔3年再次踏上石垣島，與日職羅德隊進行兩場交流賽，明天首戰的蹲捕任務交給去年第一指名選進的新人宋嘉翔，首席教... , https://udn.com/news/story/7001/6963641?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 外資今年來買超陸股創新高 3月可能還有一波 , https://udn.com/news/story/7333/6963638?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 今年以來外資透過「滬港通」及「深港通」大舉湧入大陸股市，淨額創同期新高，達到210億美元，是2021年舊紀錄的兩倍之多。... , https://udn.com/news/story/7333/6963638?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 美中交惡 拜登政府擬再限制美企「投資中國高科技」 , https://udn.com/news/story/6809/6962723?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:20 , udn , 隨著對中國軍事和經濟野心的擔憂加劇，國會和白宮打算擴大限制北京取得可用於戰爭的先進科技；紐約時報9日報導，拜登政府花費數... , https://udn.com/news/story/6809/6962723?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:21 , udn , 5人制棒球／U18亞洲盃中華隊預賽全勝分組第一晉級 接下來全力拚冠 , https://udn.com/news/story/7001/6963012?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:21 , udn , U18亞洲盃5人制棒球賽中華隊今天上午與大陸隊交手，3戰2勝制比賽首戰輸球，中華隊展現韌性、連拿2戰，終場以2比1拿下關... , https://udn.com/news/story/7001/6963012?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:21 , udn , 擺脫低薪來這！ 霸氣董座喊新血3年內「年薪破百萬」 , https://udn.com/news/story/7241/6963631?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:21 , udn , 擺脫低薪來這裡！崇越（5434）集團董事長郭智輝今（10）日表示，旗下安永品牌今年要在新竹竹北、台中、台南與高雄等科學園... , https://udn.com/news/story/7241/6963631?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:21 , udn , 聯發科1月營收223.8億元、年減48.5％ 下探32個月新低 , https://udn.com/news/story/7253/6963614?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:30:21 , udn , 晶片大廠聯發科（2454）於10日公布1月業績，月減與年減幅度都超過四成，來到近32個月低點。 , https://udn.com/news/story/7253/6963614?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:33:20 , udn , 新劇遭批粉飾日本舞伎剝削問題 他指是枝裕和「這點」創作企圖 , https://udn.com/news/story/6812/6963661?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:33:20 , udn , 2023年1月24日，即《舞伎家的料理人》於Netflix全球上架約兩週後，這部作品的總導演是枝裕和發出了一篇名為〈關於Netflix舞伎家的料理人〉的署名文章，文中除了談論在長達兩年多的製作期間各種想法與收穫，也自我揭露，在投入這個作品的製作工作初始，對於舞伎的世界並不甚理解，以及存在著疑慮與偏見，就如同故事中小堇的父親一樣。 , https://udn.com/news/story/6812/6963661?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:33:21 , udn , 與對岸智庫交流 藍：擴大經貿合作、維護和平有共識 , https://udn.com/news/story/6656/6963648?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:33:21 , udn , 國民黨副主席夏立言到對岸訪問，預計將與中共政治局常委王滬寧會面。國民黨稍早發出新聞稿表示，今上午夏立言一行出席和大陸智庫... , https://udn.com/news/story/6656/6963648?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:36:20 , udn , 間諜氣球引波瀾 美防長：氣球曾飛越美B-2戰機等4座軍事基地 , https://udn.com/news/story/123298/6962725?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:36:20 , udn , 美國國防部長奧斯丁(Lloyd Austin)接受哥倫比亞廣播公司(CBS)訪問時說，中國偵察氣球飛行途徑曾經過美國多處彈道飛彈基地及一座B-2隱形轟炸機基地，但五角大廈採取了保護美國核武... , https://udn.com/news/story/123298/6962725?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:39:20 , udn , 紐時：氣球耐用、難偵測 解放軍當作發射武器平台 , https://udn.com/news/story/123298/6962726?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:39:20 , udn , 儘管美軍已擊落在美國上空飄浮的中國氣球，但事件仍在炒得沸沸揚揚；紐約時報報導，研究中國軍事的專家、中國報章以及專利申請等... , https://udn.com/news/story/123298/6962726?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , NBA／稱克勞德將補塔克空缺 安戴托昆波：帶來強悍特質 , https://udn.com/news/story/7002/6963674?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 陣容趨於完整的公鹿隊，在季中交易沒有像西區列強那樣大刀闊斧，而是利用5個二輪選秀權，從籃網手上迎來原本就極感興趣的克勞德（Jae Crowder）。冀望能利用他的大賽經驗和強悍的攻守特質，增強公鹿季後 , https://udn.com/news/story/7002/6963674?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 好消息！屏東縣特搜隊與土耳其救難隊合力耗費20小時救出受困女子 , https://udn.com/news/story/6809/6963682?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 土耳其百年強震，造成重大傷亡，台灣搜救隊伍與土耳其救援隊趕赴重災區阿德亞曼（Adiyaman）執行任務，在當地時間9日凌... , https://udn.com/news/story/6809/6963682?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 綠委邀蕭美琴下週一到立院 藍委：應問麥卡錫來台評估 , https://udn.com/news/story/6656/6963679?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 民進黨立法委員王定宇邀請駐美代表蕭美琴下周一（13日）到立法院與跨黨派立委茶敘。國民黨立法院黨團總召曾銘宗表示，會請外交... , https://udn.com/news/story/6656/6963679?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 台灣美光「突襲式」裁員？ 公司回應了 , https://udn.com/news/story/7240/6963676?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 台灣美光近期傳出跟進全球裁員10%措施而啟動無預告期裁員，目標在2月底達成相關目標，部分員工近期陸續爆料台灣美光啟動裁員... , https://udn.com/news/story/7240/6963676?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 50萬部隊、4000輛裝甲車…俄動員大批軍火 10天內對烏克蘭開火 , https://udn.com/news/story/122663/6962856?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 烏克蘭軍方9日表示，俄國正在動員50萬部隊、1800輛坦克、4000輛裝甲車、400架戰機、300架直升機、2700火炮... , https://udn.com/news/story/122663/6962856?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 國泰世華銀撐盤 國泰金1月賺17億元、EPS 0.11元 , https://udn.com/news/story/7239/6963663?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:42:20 , udn , 國泰金控（2882）今(10)日傍晚公布獲利自結數，1月稅後純益17.3億元、年減89.9%，每股稅後純益(EPS)為0... , https://udn.com/news/story/7239/6963663?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:19 , udn , 屏東第3場潮州土雞場通報確診感染禽流感 撲殺1.8萬隻 , https://udn.com/news/story/7327/6963688?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 屏東縣動物防疫所本月6日接獲潮州鎮1處土雞場主動通報飼養雞隻異常死亡，依標準作業程序啟動防疫機制，採樣檢體今確認感染H5... , https://udn.com/news/story/7327/6963688?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 保二警員酒駕因2項交通違規遭攔　自家人發現臉紅慘了 , https://udn.com/news/story/7320/6963685?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 保二總隊一名駐守在興達港火力發電廠的朱姓警員，7日晚間和高中同學餐敘後，8日凌晨酒駕返家時，因逆向又雙黃線紅燈迴轉，遭巡... , https://udn.com/news/story/7320/6963685?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 影／台南歸仁火燒車畫面曝光 轎車起火爆炸有如火球 , https://udn.com/news/story/7320/6963691?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 台南市歸仁區沙崙國中附近下午2時10分發生一起火燒車意外，51歲陳姓男子駕駛轎車沿高鐵二路由北往南行駛，行至在歸仁區高鐵... , https://udn.com/news/story/7320/6963691?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 從可樂到肥皂…銷售量雖降 廠商也不願降價 , https://udn.com/news/story/6811/6962907?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 從可樂到肥皂，各大生產商如百事公司(PepsiCo)、聯合利華(Unilever)等持續大幅抬升產品價格，以因應更高的成... , https://udn.com/news/story/6811/6962907?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:45:20 , udn , 台灣美光「突襲式」裁員？ 公司回應：同時暫停發放2023財年獎金 , https://udn.com/news/story/7240/6963676?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:48:20 , udn , 影／陳福海談大陸接電  喊少一點政治味就指日可待 , https://udn.com/news/story/7327/6963696?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:48:20 , udn , 台電副總經理王振勇今天拜會縣長陳福海 ，向陳說明金門目前電力及供電概況，陳福海表示，金門要發展，沒有水跟電是不行的，他提... , https://udn.com/news/story/7327/6963696?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:48:20 , udn , 拜登赴佛州再批刪福利 「我會讓共和黨陷入噩夢」 , https://udn.com/news/story/6813/6962900?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:48:20 , udn , 有意2024年角逐連任的美國總統拜登發表國情咨文後，9日前往佛羅里達州發表演說時，再次批評共和黨有意削減社安金及俗稱紅藍卡的聯邦醫療保險計畫(Medicare)。拜登指出... , https://udn.com/news/story/6813/6962900?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:48:20 , udn , 去年選前中風…美參議員費特曼頭暈住院 健康再引關注 , https://udn.com/news/story/6813/6962899?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:48:20 , udn , 去年競選期間曾中風的美國民主黨籍賓州聯邦參議員費特曼(John Fetterman)， 8日參與民主黨聚會時因感覺頭暈住院觀... , https://udn.com/news/story/6813/6962899?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:48:21 , udn , 跟進全球裁員10%措施？ 台灣美光發聲明這樣說 , https://udn.com/news/story/7240/6963676?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:51:19 , udn , 影／陳福海談大陸接電 喊少一點政治味就指日可待 , https://udn.com/news/story/7327/6963696?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:51:19 , udn , 台電副總經理王振勇今天拜會縣長陳福海，向陳說明金門目前電力及供電概況，陳福海表示，金門要發展，沒有水跟電是不行的，他提... , https://udn.com/news/story/7327/6963696?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:51:19 , udn , 屏東今年第3場！潮州土雞場通報確診感染禽流感 撲殺1.8萬隻 , https://udn.com/news/story/7266/6963688?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:51:20 , udn , 影／台南歸仁火燒車畫面曝光 整輛轎車起火爆炸有如火球 , https://udn.com/news/story/7320/6963691?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:51:20 , udn , 屏東縣特搜隊與土耳其救難隊合力 花20小時救出土耳其受困女子 , https://udn.com/news/story/123305/6963682?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:57:20 , udn , 用數學計算撞球軌跡  北市自學生邱達夫獲科學大獎 , https://udn.com/news/story/6885/6963716?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:57:20 , udn , 撞球想進洞，原來靠數學也可以！台北市自學生邱達夫從小五開始對數學感興趣，他的研究《彈跳光點之無限反射曲線存在性研究》模擬... , https://udn.com/news/story/6885/6963716?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:57:20 , udn , 長榮海運元月營收262.42億元 年減逾五成 , https://udn.com/news/story/7252/6963712?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:57:20 , udn , 長榮海運（2603）今日公告一月份合併營收，單月營收 262.42 億元，較上月營收減少 29.02 億元，減幅 9.9... , https://udn.com/news/story/7252/6963712?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:57:20 , udn , 中職／從悍將藍變桃猿紅 女鐵粉追「浪」到石垣島 , https://udn.com/news/story/7001/6963711?from=udn-ch1_breaknews-1-0-news
2023-02-10 17:57:20 , udn , 「阿浪」鄭兆行轉戰樂天桃猿隊，他的知名鐵粉林文萱今天也穿著酒紅色的T恤出現在石垣島團中，她笑說新聞一出來後，就趕緊跑去買... , https://udn.com/news/story/7001/6963711?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:00:20 , udn , 中共二十大後首次 王滬寧將與夏立言會面 , https://udn.com/news/story/7314/6963735?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:00:20 , udn , •北京官員透露，國民黨副主席夏立言預計10日下午4時，在北京人民大會堂與中共政治局常委王滬寧會晤。這是王滬寧在去年中共二十大當選新一屆中共政治局常委後，首次接見台灣客人。王滬寧將在下個月舉行的大陸全國「兩會」就任全國政協主席，負責統戰和港澳台事務。消息人士稱，王滬寧與夏立言在2015年11月7日新加坡「馬習會」時已經見過面，彼此有相當的認識。王是當時上桌談判的大陸代表團成員，時任中共中央政治局委員兼中共中央政策研究室主任；夏立言當時則是陸委會主委。 , https://udn.com/news/story/7314/6963735?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:00:20 , udn , 中職／世界的樂天！死忠日粉備自製看板 接心愛的猿軍 , https://udn.com/news/story/7001/6963730?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:00:20 , udn , 石垣島交流賽因疫情中斷2年，樂天桃猿隊今年重返這座熟悉的小島，今天在機場有死忠日本球迷接機，涉谷先生備妥多面加油看板，林... , https://udn.com/news/story/7001/6963730?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:00:20 , udn , 華人客戶多…生鮮購物網「Weee!」110萬用戶數據洩漏 , https://udn.com/news/story/6812/6962910?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:00:21 , udn , 在美華人愛用的網上生鮮和食品訂購超市平台「Weee!」8日爆出大規模的數據洩漏，估計影響其110萬名用戶。 , https://udn.com/news/story/6812/6962910?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:03:24 , udn , 後疫情時期兩岸座談會  學者：兩岸應各領域交流常態化 , https://udn.com/news/story/7331/6963740?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:03:24 , udn , 大陸海峽兩岸關係研究中心與中國國民黨國政研究基金會10日上午在北京舉辦「後疫情時期的兩岸關係與交流合作」座談會。與會學者... , https://udn.com/news/story/7331/6963740?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:06:20 , udn , 陸救援團隊挖通道救土耳其1家5口 受困女伸大拇指表感謝 , https://udn.com/news/story/123305/6963094?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:06:20 , udn , 土耳其南部與敘利亞6日強震，截至9日晚已造成至少2萬人遇難。中國多支搜救隊已先後抵達土耳其震災現場，深入廢墟為倖存者挖掘... , https://udn.com/news/story/123305/6963094?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:09:21 , udn , 土敘震災下的傷痛與堅強：敘利亞醫生救治兒童的沉痛呼聲 , https://udn.com/news/story/123305/6963779?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:09:21 , udn , 「這是身為一名醫生遇上的最糟情況，你無法拯救病人，或為其減輕痛苦。」土敘大震災，截至當地時間2月10日，死亡人數已超過2萬1,000人。除土耳其之外，敘利亞災情同樣不容樂觀，當地醫生指出在早已飽受戰亂摧殘的災區，醫療資源極度匱乏，而地震造成無數孩童失去親人、成為孤兒，更是在未來需要漫長時間來處置的問題。隨時間流逝，受困瓦礫之下的災民倖存的機會愈加渺茫，災區情況絲毫不容樂觀。 , https://udn.com/news/story/123305/6963779?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:09:21 , udn , iRent個資外洩 桃市開罰9萬、不排除停止營運 , https://udn.com/news/story/123309/6963397?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:09:21 , udn , 和泰汽車旗下iRent爆出個資外洩多達40萬筆，遭交通部公路總局開罰新台幣20萬元。桃園市交通局今天依共享運具自治條例開... , https://udn.com/news/story/123309/6963397?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:12:20 , udn , 經典賽／美國若對決大谷 楚奧特提出建議竟是：不知道 , https://udn.com/news/story/10785/6963692?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:12:20 , udn , 第五屆世界棒球經典賽將在下月舉行，屆時，「神鱒」楚奧特（Mike Trout）將以美國隊長身分帶領球隊力拚二連霸，不過，當他被問到若對上天使隊友大谷翔平的話該怎麼辦？這位當代神獸竟毫無頭緒！

根 , https://udn.com/news/story/10785/6963692?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:12:20 , udn , 堆高機牙叉升停半空 2年輕男雙載遭「正中頭部」慘死 , https://udn.com/news/story/7321/6963784?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:12:20 , udn , 賴姓堆高機駕駛前年要從林姓貨車司機車上卸貨時，2車均占據台中霧峰區中正路道路，前後無任何警示、防護，導致20歲王姓男子騎... , https://udn.com/news/story/7321/6963784?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:12:20 , udn , 5大金控組「永續金融先行者聯盟」 今召開首次聯盟會議 , https://udn.com/news/story/7239/6963780?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:12:20 , udn , 為配合2050年淨零排放政策，金管會在去年9月主導，由中信金、元大金、玉山金、第一金、國泰金成立「永續金融先行者聯盟」，... , https://udn.com/news/story/7239/6963780?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:15:19 , udn , 新北三重某家旅社驚傳女子3樓墜落 警調查釐清原因 , https://udn.com/news/story/7320/6963786?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:15:19 , udn , 今天（10日）下午，新北市三重區正義北路某棟旅社，驚傳有女子從3樓墜落，新北市消防局獲報派員趕抵，經檢視女子頭部後方有血... , https://udn.com/news/story/7320/6963786?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:15:20 , udn , 報派日銀新總裁植田和男：寬鬆政策是適當的 , https://udn.com/news/story/6811/6963775?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:15:20 , udn , 前日本銀行（央行）審議委員植田和男今（10日）表示，央行目前的寬鬆貨幣政策是適宜的，應該持續下去。日圓匯率應聲收斂漲幅。 , https://udn.com/news/story/6811/6963775?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:15:20 , udn , 經營權白熱化！泰山獨董將召集股臨會改選董事 投保中心說話了 , https://udn.com/news/story/7252/6963760?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:15:20 , udn , 投保中心表示，近期社會矚目之泰山（1218）經營權紛爭事件，引發各方關注，經營權競爭雙方彼此指責，並採取各種方式以爭取經... , https://udn.com/news/story/7252/6963760?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:18:19 , udn , 疫苗太多劑易混淆！指揮中心納22縣市意見擬2023接種計畫 , https://udn.com/news/story/7266/6963793?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:18:19 , udn , 新冠肺炎疫情流感化，中央流行疫情指揮中心啟動走訪22縣市交流意見，希望提升疫苗覆蓋率，也聆聽地方意見。指揮官王必勝表示，... , https://udn.com/news/story/7266/6963793?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:21:20 , udn , 警署重申與特定對象交往「原則禁止，因公許可」 , https://udn.com/news/story/7320/6963801?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:21:20 , udn , 警政署今天下午指出，近日各警察機關發生多起警察人員與特定對象接觸交往、邀約飲宴情事，卻因沒有落實相關報備程序，違反「警察... , https://udn.com/news/story/7320/6963801?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:21:20 , udn , 桌球／WTT阿曼挑戰賽 鄭怡靜苦戰5局惜敗伊藤美誠 , https://udn.com/news/story/7005/6963790?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:21:20 , udn , 台灣女子桌球單打好手鄭怡靜今天在WTT阿曼挑戰賽16強，對決日本名將伊藤美誠，雙方鏖戰5局，可惜鄭怡靜沒能上演逆轉秀，以... , https://udn.com/news/story/7005/6963790?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:24:21 , udn , 網路家庭1月營收35.55億元 掉至三年來同期低點 , https://udn.com/news/story/7254/6963795?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:24:21 , udn , 受到年假與去年同期基期高影響，網路家庭（8044）1月營收35.55億元，月減16.48%，年減16.76%。 , https://udn.com/news/story/7254/6963795?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:27:20 , udn , 影／警追娃娃機店竊案 意外查獲槍毒 逮6人送辦 , https://udn.com/news/story/7315/6963812?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:27:20 , udn , 新北市海山警方追查一起娃娃機店竊案，鎖定張姓男子涉嫌重大，日前越轄至台北市抓人，意外查獲王姓男子涉持有改造槍彈，並在張男... , https://udn.com/news/story/7315/6963812?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:27:20 , udn , 藍議員控介入長照標案 民進黨南市主委斥：勿躲議會保護傘 , https://udn.com/news/story/7323/6963809?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:27:20 , udn , 台南市議會今天審議地方創生長照案墊付款等案，多位國民黨議員指民進黨市黨部主委潘新傳成立公司介入衛生局社會局等長照標案，其... , https://udn.com/news/story/7323/6963809?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:30:24 , udn , 臉紅情侶檔騎車遇警攔查　否認酒駕秒遭酒精檢知器打臉 , https://udn.com/news/story/7321/6963815?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:30:24 , udn , 歐姓男子及其女友前天凌晨與友人飲宴後，短暫休息自認酒醒，騎乘共享機車返家，因兩人面有酒容，巡警靠近攔查，歐男起初否認飲酒... , https://udn.com/news/story/7321/6963815?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:30:24 , udn , 長榮女大生命案凶手稱非故意 死者母親哽咽求判死 , https://udn.com/news/story/7321/6963813?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:30:24 , udn , 長榮大學馬來西亞籍鍾姓女生遭性侵命案，凶手梁育誌今天在二審庭審，仍稱他不是故意要殺害鍾女，辯護律師主張他可教化，可不判死... , https://udn.com/news/story/7321/6963813?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:30:24 , udn , 警署重申與特定對象交往 「原則禁止，因公許可」 , https://udn.com/news/story/7320/6963801?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:33:20 , udn , 寒假倒數！教育部「六步驟」整理書包  網驚見：把貓抱出來？ , https://udn.com/news/story/6885/6963636?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:33:20 , udn , 寒假倒數！中小學將於下周一（13日）開學，教育部也特此在臉書發文，以步驟式的圖文提醒同學開學前要記得收好書包，其中共有六個步驟，在第四步驟出現「把貓抱出來」，引來許多貓奴網友同感「太可愛」。 , https://udn.com/news/story/6885/6963636?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:36:20 , udn , 情人節最後加碼？Miu Miu納帕軟皮革小包  甜美神助攻 , https://udn.com/news/story/7270/6963823?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:36:20 , udn , 下周即將是西洋情人節，簡單的禮品總能打動對方的心，並將情意浪漫傳遞。多個精品品牌包含Miu Miu、Sandro、Qee... , https://udn.com/news/story/7270/6963823?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:36:21 , udn , 長榮女大生命案凶手稱非故意 死者雙親來台出庭哽咽求判死 , https://udn.com/news/story/7321/6963813?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:39:21 , udn , 警搜查旅社房客持毒 女通緝犯心虛3樓跳下命危 , https://udn.com/news/story/7320/6963786?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:42:19 , udn , 烏克蘭向歐洲要戰機 馬克宏：不可能幾週內提供 , https://udn.com/news/story/122663/6963653?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:42:19 , udn , 法國總統馬克宏今天警告，即使烏克蘭的歐洲盟邦決定向基輔提供戰機，也不可能在「未來幾週內」提供 , https://udn.com/news/story/122663/6963653?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:42:19 , udn , 陸1月人民幣貸款狂增4.9兆元 單月投放創歷史新高 , https://udn.com/news/story/7333/6963830?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:42:19 , udn , 不陸疫情解封後，企業對未來信心回升，紛紛借助中長期貸款進行投資，致使大陸金融機構1月人民幣信貸投放創下單月歷史新高。據中... , https://udn.com/news/story/7333/6963830?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:45:19 , udn , 土耳其強震 日月光捐1,000萬元協助脤災 , https://udn.com/news/story/7240/6963832?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:45:19 , udn , 全球封測龍頭日月光投控 (3711）旗下日月光半導體今 (10) 日表示，公司身為地球公民一份子，對土耳其強震災民表達人... , https://udn.com/news/story/7240/6963832?from=udn-ch1_breaknews-1-0-news
2023-02-10 18:48:19 , udn , 大陸網紅稱在港講普通話遭白眼 網：這就是「你好，香港」？ , https://udn.com/news/story/122650/6963781?from=udn-ch1_breaknews-1-0-news
