2023-03-07 00:00:06 , udn , 美股道瓊早盤上漲0.2% 市場靜待重要數據和鮑爾證詞 , https://udn.com/news/story/6811/7013321?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:25:47 , udn , 景氣如「料峭春寒」 前2月出口創14年同期最深跌幅 , https://udn.com/news/story/7238/7015444?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:25:57 , udn , 終端需求持續疲軟，財政部今天公布2月出口310.5億美元、為近24個月低點，衰退17.1%、連6黑。累計前2月出口年減1... , https://udn.com/news/story/7238/7015444?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:26:44 , udn , 鄭文燦2年前喊仁德國小建校 市府曝：現在才開始進行 , https://udn.com/news/story/7324/7015468?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:26:48 , udn , 你累了嗎？伊甸育兒現況調查 8成家長蠟燭多頭燒 , https://udn.com/news/story/7272/7015449?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:26:54 , udn , 桃園八德擴大都市計畫地區人口近年逐漸進駐，周邊的八德國小已經不敷使用。前市長鄭文燦2021年曾喊啟動仁德國小建校計畫，預... , https://udn.com/news/story/7324/7015468?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:27:14 , udn , 彰化芳苑農民不滿強推農地種電 說明會抗議聲不斷 , https://udn.com/news/story/7325/7015466?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:27:25 , udn , 政府推動再生能源政策鼓勵種電，兩家光電業者今天到彰化縣芳苑鄉一家餐廳舉辦說明會，約40名鄉民到場，業者遊說承租國有地的農... , https://udn.com/news/story/7325/7015466?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:29:20 , udn , 歡迎李維拉 盧秀燕送上珍奶、太陽餅加驚喜九宮格彩蛋 , https://udn.com/news/story/7325/7015429?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:29:44 , udn , 日本超大咖女優「一夜價碼」流出？AV達人曝經紀人說法：不出意料 , https://udn.com/news/story/6810/7015394?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:29:54 , udn , 日本成人產業發展蓬勃，許多女優不僅選擇拍片，還會額外兼差賺外快。近來，有消息指出日本「超大咖女優」將赴風俗店兼差，介紹文的用詞與形容方式，讓不少人將矛頭指向有「神之乳」稱號的AV女優安齋拉拉（安齋らら）。「一夜價碼」曝光後隨即引發轟動... , https://udn.com/news/story/6810/7015394?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:32:44 , udn , 產險業估防疫險理賠4月接近尾聲  2月理賠金額下降15% , https://udn.com/news/story/7239/7015477?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:32:54 , udn , 防疫險理賠已出現下滑趨勢，產險業者預估理賠尾聲將出現在4月後。金管會保險局統計，2月防疫險理賠金額約153.8億元，比起... , https://udn.com/news/story/7239/7015477?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:33:15 , udn , 不寫程式也能拿千萬年薪！AI大浪催生新職業「AI溝通師」 , https://udn.com/news/story/123313/7015452?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:33:25 , udn , 「本世紀最重要的技能，可能取決於你多會跟AI交談！」美國媒體《大西洋》（The Atlantic）如此寫道。 , https://udn.com/news/story/123313/7015452?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:38:44 , udn , 南韓：北韓3或4月可能試射新型洲際彈道飛彈 , https://udn.com/news/story/6809/7015422?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:38:54 , udn , 南韓國會議員今天引述情報官員說法指出，北韓可能在3月或4月舉行大規模軍事演習，並試射其新型洲際彈道飛彈（ICBM） , https://udn.com/news/story/6809/7015422?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:39:15 , udn , 打擊投資詐騙廣告 金管會9日邀Google及Ｍeta開會 , https://udn.com/news/story/7239/7015469?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:39:25 , udn , 投資詐騙訊息在各網路社群平台流竄，為從源頭防堵，金管會9日下午將找Google、Ｍeta2大社群平台業者，以及NCC、公... , https://udn.com/news/story/7239/7015469?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:39:46 , udn , 籃球／讚阿巴西是即戰力 桑茂森：身高體能是大幫助 , https://udn.com/news/story/7003/7015483?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:39:56 , udn , 中華籃球協會今天接獲國際籃總通知，正式審核通過新北中信特攻後衛阿巴西不佔歸化名額的手續，未來可以本土球員身分加入中華隊，... , https://udn.com/news/story/7003/7015483?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:41:43 , udn , 性感紅唇散發女人味！舒淇從亞曼尼跳槽TOM FORD變大使 , https://udn.com/news/story/7270/7015496?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:41:53 , udn , 已經連續多年為亞曼尼彩妝站台的國際巨星舒淇，今年度卻跳槽到TOM FORD BEAUTY，品牌稍早官宣舒淇正式成為TOM... , https://udn.com/news/story/7270/7015496?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:44:54 , udn , 價值逾5千萬！西班牙餐廳45瓶葡萄酒被偷 犯人竟是前選美皇后 , https://udn.com/news/story/6812/7015442?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:45:04 , udn , 西班牙法院今天判處一對男女入獄，罪名是他們從一家酒店的餐廳偷走價值超過160萬歐元（約新台幣5228萬元）的45瓶葡萄酒... , https://udn.com/news/story/6812/7015442?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:45:25 , udn , 洩露稽查時間、偽造改善假象 台南環保局5員工被判刑 , https://udn.com/news/story/7326/7015498?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:45:35 , udn , 台南市環保局稽查檢驗科稽查股黃姓小隊長等5人，3年前涉洩漏該局稽查時間給業者，暫時停工外，業者遭南區督察大隊裁罰限期改善... , https://udn.com/news/story/7326/7015498?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:45:55 , udn , 教師加班補休一國多制 盧秀燕宣布中市教師補休假延長為2年 , https://udn.com/news/story/7325/7015499?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:46:06 , udn , 立法院去年6月通過「公務人員保障法」修正案，「補休假」放寬為「2年內休完」，但全國各縣市教師補休假期限不一。台中市長盧秀... , https://udn.com/news/story/7325/7015499?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:47:53 , udn , 嘉市湖子內傳開新夜市 攤位格線已畫好 業者說明了 , https://udn.com/news/story/7326/7015500?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:48:03 , udn , 嘉義市湖美八路與湖子內路口2000多坪土地，將成立湖子內夜市，據估計超過200攤；業者證實，剩不到10格招租，將分飲食、... , https://udn.com/news/story/7326/7015500?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:50:53 , udn , 快速道路匝道凶狠攔車 竹東男被按喇叭不爽逼車咆哮 , https://udn.com/news/story/7320/7015511?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:51:03 , udn , 新竹縣竹東鎮日前上演危險逼車又攔車的行車糾紛，一名駕駛白色自小客車男子，在行經北興路要上台68線快速道路時，因插隊遭後方... , https://udn.com/news/story/7320/7015511?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:51:20 , udn , 3年翻轉偏鄉 張榮發基金會協助雲林樟湖社區再造 , https://udn.com/news/story/7326/7015436?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:51:24 , udn , 新款Swatch與Omega聯名MoonSwatch登月表現身！官方聲明：只有滿月時才推出 , https://udn.com/news/story/7270/7015503?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:51:34 , udn , Swatch與Omega聯名的新款MoonSwatch登月表，終於現身！部分零件採用Omega專利Moonshine Gold材質，訂價卻仍舊不用萬元，只是要買到的話，官方宣稱：可能要等下一次的滿月，讓許多網友不禁愕然的發出「蛤？」 , https://udn.com/news/story/7270/7015503?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:56:55 , udn , 聯名款將至？ OMEGA「月光金」（Moonshine Gold）解密 , https://udn.com/news/story/7270/7015514?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:57:05 , udn , 據多個專業鐘表網站消息指出，瑞士高級鐘表品牌歐米茄（OMEGA）將在去年與同集團入門品牌Swatch聯名後，二度推出以「... , https://udn.com/news/story/7270/7015514?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:57:26 , udn , 台86線台南市灣裡出口匝道轎車疑自撞 男駕駛命危 , https://udn.com/news/story/7326/7015515?from=udn-ch1_breaknews-1-0-news
2023-03-07 19:57:36 , udn , 台86線東向西台南市灣裡出口匝道，今天下午4點多發生較車自撞匝道車禍，男駕駛人一度受困在變形駕駛座，台南市消防局人員據報... , https://udn.com/news/story/7326/7015515?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:00:59 , udn , 性感紅唇散發女人味 舒淇從亞曼尼跳槽TOM FORD變大使 , https://udn.com/news/story/7270/7015496?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:01:17 , udn , 台86線東向西台南市灣裡出口匝道，今天下午4點多發生轎車自撞匝道車禍，男駕駛人一度受困在變形駕駛座，台南市消防局人員據報... , https://udn.com/news/story/7320/7015515?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:05:33 , udn , 陸宣傳戰術引關注 華府人士認為與俄羅斯日益相似 , https://udn.com/news/story/6809/7015486?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:05:43 , udn , 美國向來認為中國雖產製大量反美宣傳，但跟俄羅斯網攻、暗中干預美國選舉和詆毀對手相比，中國影響力作戰的攻擊性較低，但華府許... , https://udn.com/news/story/6809/7015486?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:06:04 , udn , 蛋價連續16個月「雙位數上漲」 主計總處揭1數據民眾更有感 , https://udn.com/news/story/122475/7015388?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:06:14 , udn , 台灣大鬧蛋荒，供給不足加上價格調漲，民眾叫苦連天。主計總處統計顯示，雞蛋價格自110年11月起，已經連續16個月呈現雙位... , https://udn.com/news/story/122475/7015388?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:06:35 , udn , 陸12點聲明被視為俄烏和平計畫 美學者：真正算計是奪台 , https://udn.com/news/story/6809/7015254?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:06:45 , udn , 中國2月24日發布針對烏克蘭危機的12點立場聲明，被視為中國版「烏克蘭和平計畫」。學者認為，中國表面提倡歐洲和平，實則是... , https://udn.com/news/story/6809/7015254?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:07:06 , udn , 年薪破200萬！41歲熟女師售「原味內褲、裸聊」：滿足男粉幻想 , https://udn.com/news/story/6810/7015274?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:07:16 , udn , 美國有一名小學老師，同時也身為單親媽媽，因經濟壓力之下，從去年暑假開始，受友人介紹之下接觸到成人網站「OnlyFans」，經校方發現後便被開除，不過她開始全職販售自己的性感照片、原味內褲，還有提供視訊裸聊，為她賺進年薪7.5萬美元（約230萬新台幣）。 , https://udn.com/news/story/6810/7015274?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:08:33 , udn , 東京食品展今開幕 周春米率團訪日參展推銷屏東農特產 , https://udn.com/news/story/7327/7015539?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:08:43 , udn , 屏縣府本月率17家廠商組團訪日參加亞洲最大規模「東京國際食品展」，縣長周春米今親赴開幕會場，為參展廠商加油打氣，試吃產品... , https://udn.com/news/story/7327/7015539?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:09:04 , udn , 雞蛋漲多凶？連續16個月漲雙位數，兩年漲近四成 , https://udn.com/news/story/7270/7015537?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:09:14 , udn , 主計總處昨天公布2月消費者物價指數（CPI）年增率2.43%，雖然較1月大降0.61個百分點，但是外食費、房租上漲壓力未... , https://udn.com/news/story/7270/7015537?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:09:35 , udn , 防堵社群投資詐騙廣告  金管會周四找Google、臉書開會 , https://udn.com/news/story/7239/7015538?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:09:38 , udn , 嘉市湖子內傳開新夜市 攤位格線已畫好、最快4月試營運 , https://udn.com/news/story/7326/7015500?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:09:45 , udn , 社群平台上的詐騙、投資廣告猖獗，甚至許多是冒名知名人士投放釣魚廣告，為防堵社群平排上的非法詐騙投資廣告，金管會將於3月9... , https://udn.com/news/story/7239/7015538?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:10:05 , udn , 2月出口連六黑比主計處預測悲觀 財部：第四季止跌回升 , https://udn.com/news/story/7238/7015536?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:10:16 , udn , 財政部今天公布今年2月海關進出口貿易初步統計為連六黑！前兩月出口減幅為金融海嘯14年來最慘，比主計總處預測更為悲觀，推測... , https://udn.com/news/story/7238/7015536?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:11:32 , udn , 無人機修法將設落日條款 民航局：資安檢測將採型式審 , https://udn.com/news/story/7266/7015546?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:11:42 , udn , 交通部民航局今舉辦「遙控無人機管理規則」部分條文修正草案說明會，吸引兩百多名製造商、業者、玩家參與，對於民航局未來將分階... , https://udn.com/news/story/7266/7015546?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:13:03 , udn , 防堵社群投資詐騙廣告 金管會周四找Google、臉書開會 , https://udn.com/news/story/7239/7015538?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:13:39 , udn , 疫後特別預算如何幫助服務業？王美花：補助小型、微型餐飲 , https://udn.com/news/story/7238/7015512?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:13:49 , udn , 《疫後強化經濟與社會韌性及全民共享經濟成果特別條例》草案目前正在立法院如火如荼審查。針對商業服務業可享有多少幫助，經濟部... , https://udn.com/news/story/7238/7015512?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:14:45 , udn , 因應需求上升 美國籲全球原油增產 , https://udn.com/news/story/6811/7015521?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:14:55 , udn , 美國國務院主管經濟成長、能源與環境的次卿費南德茲（JoseFernandez）今天表示，美國希望看到石油產量增加，包括石... , https://udn.com/news/story/6811/7015521?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:15:11 , udn , 政府年年千億元夠補勞保黑洞？學者：只延後三年破產 , https://udn.com/news/story/7238/7015502?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:15:16 , udn , 國軍滯徵三萬多人？ 邱國正：疫情緣故今年可消化完 , https://udn.com/news/story/6656/7015553?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:15:21 , udn , 行政院長陳建仁今（7）日宣布明年撥補勞保至少千億元，如此大手筆夠補勞保黑洞？政治大學商學院風險管理與保險學系特聘教授黃泓... , https://udn.com/news/story/7238/7015502?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:15:26 , udn , 國民黨立委羅明才今在立院質詢，國軍徵兵困難是因為待遇差、伙食不好或是退役後退輔會沒有好好照顧？指美國很多人嚮往西點軍校，... , https://udn.com/news/story/6656/7015553?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:16:47 , udn , 雞蛋漲多凶？連續16個月漲雙位數 主計總處揭1數據民眾更有感 , https://udn.com/news/story/122475/7015537?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:17:44 , udn , 為什麼手上信用卡超過數十張？ 網揭「關鍵」：回饋金省不少 , https://udn.com/news/story/121591/7015437?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:17:55 , udn , 數數看自己有幾張信用卡？日前有網友發現PTT「信用卡版」上許多人有數十張信用卡，對此眾多網友指出關鍵在於「免年費」，回饋金及相關優惠可以省下不少，不過也有人指出缺點「若沒記帳管控很快會變成卡債」。 , https://udn.com/news/story/121591/7015437?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:20:46 , udn , 第一季出口恐未達主計處預測！財部：產業消息好壞參半 , https://udn.com/news/story/7238/7015565?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:20:56 , udn , 財政部今天公布今年2月海關進出口貿易初步統計，2月出口315.1億美元，年減21.2%，為連續6個月負成長。2月進口29... , https://udn.com/news/story/7238/7015565?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:22:18 , udn , 兵單等逾五個月 國軍滯徵3萬多人？邱國正揭原因：今年可消化完 , https://udn.com/news/story/10930/7015553?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:23:43 , udn , 第一季出口恐未達主計處預測 財部：產業消息好壞參半 , https://udn.com/news/story/7238/7015565?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:26:44 , udn , 台南安南區工業二路8樓實驗室 疑燃燒雜物冒出大量濃煙 , https://udn.com/news/story/7327/7015582?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:26:54 , udn , 經濟部南台灣創新園區位於台南市安南區工業二路8樓實驗室，今天傍晚6點多疑燃燒雜物，冒出大量濃煙，消防人員據報前往搶救，火... , https://udn.com/news/story/7327/7015582?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:27:15 , udn , 五大外資機構按讚ChatGPT台廠概念股 台積電等科技股躍居焦點 , https://udn.com/news/story/7251/7015578?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:27:25 , udn , ChatGPT熱潮席捲全球，大摩、里昂、花旗、美銀、瑞信等外資機構近來紛紛出具最新報告指出，在台系供應鏈中，晶圓代工、特... , https://udn.com/news/story/7251/7015578?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:29:45 , udn , 巨蛋加35億預算僅415字說明挨批 中市府：會再詳細報告 , https://udn.com/news/story/7323/7015595?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:29:55 , udn , 台中市議會將於下周舉行臨時會，將審查市府172億餘元的追加預算；市議員吳佩芸指出，其中大巨蛋35億追加工程費，市府提供的... , https://udn.com/news/story/7323/7015595?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:30:16 , udn , 國泰洋酒逃漏稅案檢再追 今聲押一酒商獲准妻500萬交保 , https://udn.com/news/story/7321/7015594?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:30:26 , udn , 台中知名酒商國泰洋酒負責人劉榮祺，涉與金錢豹等47間酒店勾結，以「跳開發票」方式逃漏稅，檢方在3日第一波偵結，起訴劉等2... , https://udn.com/news/story/7321/7015594?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:32:35 , udn , 經典賽／星光閃耀 紅雀隊亞瑞納多盼媲美世足賽風靡全球地位 , https://udn.com/news/story/10785/7015586?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:32:45 , udn , 美國職棒大聯盟（MLB）聖路易紅雀隊3壘手、10屆金手套得主亞瑞納多希望，世界棒球經典賽能發展成如同世界盃足球賽一樣的全... , https://udn.com/news/story/10785/7015586?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:33:06 , udn , 肉身擋球典藏10年 彭政閔期許選手創造自己的經典時刻 , https://udn.com/news/story/7001/7015596?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:33:16 , udn , 10年前在世界棒球經典賽留下肉身擋球的經典畫面，「恰恰」彭政閔期許10年之後，現在的中華隊選手們開創屬於自己的「經典時刻... , https://udn.com/news/story/7001/7015596?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:33:37 , udn , 全中運／網球場惹議 體育署設審查機制保選手安全 , https://udn.com/news/story/7005/7015506?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:33:47 , udn , 新竹縣全中運因國中組網球場人工草地不合格，導致選手受傷意外頻傳。體育署學校體育組長蔡忠益說：「未來會成立固定的工程審核機... , https://udn.com/news/story/7005/7015506?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:35:08 , udn , 經典賽隔10年重回台灣 中華隊能延續「奇數屆」贏球傳統？ , https://udn.com/news/story/7314/7015593?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:35:19 , udn , 十年前在洲際棒球場，你是否也透過電視機或與現場兩萬名觀眾，看著沉默的王牌，王建民用他拿手的伸卡球，將對手一一解決。隊長恰恰彭政閔以身作則，用肉身擋球、反向開轟。郭泓志用火球展現霸氣，固守領先。種種畫面都深深烙印在所有台灣人心中，聯合報每月企畫「新聞時光機」，將帶領讀者回顧從首屆經典賽起，中華隊的高潮迭起，重溫每個精彩畫面。 , https://udn.com/news/story/7314/7015593?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:35:42 , udn , 十四張公園藏尖銳物危機！公所：平時每日巡查並已排除 , https://udn.com/news/story/7323/7015599?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:35:53 , udn , 新店十四張歷史公園是區內特色公園，吸引不少家庭帶小孩放電，但近期卻有山丘上草地裸露出鋼釘、磚塊，甚至破碎磁磚等，引發民眾... , https://udn.com/news/story/7323/7015599?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:36:13 , udn , 日本發射H3火箭失敗 發射器的發動機在太空中未點燃 , https://udn.com/news/story/6809/7015518?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:36:24 , udn , 本周二（3月7日），日本發射其下一代H3運載火箭的嘗試失敗，因為發射器的發動機在太空中沒有點燃... , https://udn.com/news/story/6809/7015518?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:37:14 , udn , 經典賽／肉身擋球典藏10年 彭政閔期許選手創造自己的經典時刻 , https://udn.com/news/story/10785/7015596?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:40:17 , udn , 衰退憂慮下 南韓去年GDP成長驟降 , https://udn.com/news/story/6811/7015581?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:40:27 , udn , 南韓央行7日數據顯示，國內外激烈緊縮貨幣，讓衰退憂慮日增、出口趨緩，2022年該國經濟成長劇烈放緩。另外，半導體銷售大減... , https://udn.com/news/story/6811/7015581?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:41:43 , udn , 東京食品展傳佳音！台東商品上日本通路與日商簽MOU , https://udn.com/news/story/7326/7015617?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:41:54 , udn , 台東縣政府參展「2023年東京國際食品展」，今開展首日，台東業者東太陽製酒公司，與日本通路商-ファソラ合同会社簽訂MOU... , https://udn.com/news/story/7326/7015617?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:42:14 , udn , 只剩這種蛋！全聯收銀員背貼「缺蛋公告」 讓網友全笑翻 , https://udn.com/news/story/122475/7015613?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:42:24 , udn , 近期雞蛋供應吃緊，民眾預期心理搶購之下，零售通路蛋價也不斷飆升，常溫蛋品每斤已經漲到60～90元，依舊供不應求，每天幾乎... , https://udn.com/news/story/122475/7015613?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:42:45 , udn , 十四張公園藏尖銳物危機 公所：平時每日巡查並已排除 , https://udn.com/news/story/7323/7015599?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:44:43 , udn , 陸進出口連續４個月收縮 中俄貿易卻激增26％ , https://udn.com/news/story/7333/7015635?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:44:54 , udn , 大陸海關總署7日公布最新外貿數據顯示，今年1-2月與俄羅斯的貿易金額較去年同期激增，但與此同時，大陸進出口因西方需求減弱... , https://udn.com/news/story/7333/7015635?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:45:14 , udn , 美股後市看鮑爾今明怎麼說？分析師：看這兩套數據更準 , https://udn.com/news/story/6811/7015637?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:45:25 , udn , 美國聯準會（Fed）主席鮑爾7日起一連兩天出席國會聽證會，為貨幣政策半年報作證。由於這可能是鮑爾在聯邦公開市場操作委員會... , https://udn.com/news/story/6811/7015637?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:45:45 , udn , 影／搭郵輪卻遭員工廁所偷拍 女子驚慌求救 , https://udn.com/news/story/6812/7015572?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:45:55 , udn , 國外一名女子搭乘郵輪出外遊玩卻在洗手間裡被偷拍，更令人意想不到的是，偷拍的人正是郵輪上的工作人員，女子也不是第一名被偷拍的受害者。 , https://udn.com/news/story/6812/7015572?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:50:51 , udn , 詐團「假愛情交友」兩頭騙 6旬翁133萬元一個月全不見 , https://udn.com/news/story/7320/7015543?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:51:02 , udn , 新北市6旬林姓婦人疑遭詐團吸收當車手，日前持人頭帳戶提款卡至郵局領錢，行員發覺「不是本人帳戶」報警，警方趕抵，發現該帳戶... , https://udn.com/news/story/7320/7015543?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:52:44 , udn , 東京食品展傳佳音 台東商品上日本通路與日商簽MOU , https://udn.com/news/story/7328/7015617?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:56:45 , udn , 基捷分攤款太沉重...謝國樑嗆「門都沒有」 議員批只想等剪綵 , https://udn.com/news/story/123413/7014864?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:56:55 , udn , 基隆市長謝國樑說，基隆捷運分攤款實在太龐大，基隆市政府願意將沿線開發資源歸給中央政府，都讓中央做，希望中央提辦法；基隆市... , https://udn.com/news/story/123413/7014864?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:57:15 , udn , 永豐金現增中籤獲利逾萬元 今年前2月賺30.3億、年增逾1成 , https://udn.com/news/story/7252/7015650?from=udn-ch1_breaknews-1-0-news
2023-03-07 20:57:26 , udn , 永豐金控（2890）今（7）日公布2月自結，累計今(2023)年前2月稅後純益30.28億元，年增3.21億元，年成長1... , https://udn.com/news/story/7252/7015650?from=udn-ch1_breaknews-1-0-news
2023-03-07 21:02:53 , udn , 兩天才能做一條！館長燒肉便當「220元」 網傻眼：抱歉吃不起 , https://udn.com/news/story/120911/7015516?from=udn-ch1_breaknews-1-0-news
2023-03-07 21:03:03 , udn , 前電競世界冠軍「Toyz」劉偉健曾指出「館長」陳之漢將推出的便當一個要價220元根本是「割韭菜」，對此館長開直播公開回應，更點出脆皮燒肉兩天才能做一條，不過許多網友則不買單，紛紛直呼「太貴」。 , https://udn.com/news/story/120911/7015516?from=udn-ch1_breaknews-1-0-news
2023-03-07 21:05:53 , udn , 誰是接班人? 南韓國情院指出金正恩有3名子女 老大是男生 , https://udn.com/news/story/6809/7015679?from=udn-ch1_breaknews-1-0-news
2023-03-07 21:06:03 , udn , 南韓最高情報機構國家情報院（NIS）7日向國會議員簡報時透露，北韓領導人金正恩有3名子女，老大是長男，最近頻頻亮相的是長... , https://udn.com/news/story/6809/7015679?from=udn-ch1_breaknews-1-0-news
2023-03-07 21:06:24 , udn , 希臘鐵路永劫悲劇：擺爛的安全系統與「失控的民營化」？ , https://udn.com/news/story/6809/7015678?from=udn-ch1_breaknews-1-0-news
2023-03-07 21:06:34 , udn , 希臘2月28日發生火車對撞的嚴重交通事故，引發希臘舉國憤怒質疑早已延宕多時的鐵路安全改革問題——綜觀全案，希臘鐵路基礎建設不足、即使曾獲歐盟預算，卻仍無法挽救混亂又過時的鐵道系統。希臘鐵路升級成效不彰已是長期問題，加之希臘政府為了獲得歐盟的救助金，在2017年將國營鐵路公司拆分實施民營化，但民營之後營運與基礎設備部門卻分別隸屬，營運部門為成本效益而大舉裁員，使希臘鐵路安全問題更加惡化。 , https://udn.com/news/story/6809/7015678?from=udn-ch1_breaknews-1-0-news
2023-03-07 21:08:52 , udn , 經典賽受邀開球 賴清德明天將與李維拉一起登場 , https://udn.com/news/story/6999/7015680?from=udn-ch1_breaknews-1-0-news
