2023-04-24 00:02:57 , udn , 滑冰／世青賽明年2月小巨蛋登場 未來之星蔡玉鳳拚佳績 , https://udn.com/news/story/7005/7118387?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:45:20 , udn , 宋家豪是今年唯一從日職一軍開季的旅日好手，今天日職官網宣布球員異動，宋家豪遭樂天金鷲隊抹消登錄，最快要5月4日才能重返一軍。

宋家豪本季前3場出賽皆拿下中繼成功，共送出3次三振，無失分紀錄。4月 , https://udn.com/news/story/7001/7119927?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:47:46 , udn , 玉山金股票沒抽中要怪誰？網友牽拖券商反被狂電 , https://udn.com/news/story/7252/7119896?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:47:56 , udn , 玉山金今（24）日公布申購股票中籤結果，以今日市價計算，共計可賺進萬元紅包。不過抽籤結果喜憂參半，有網友在PTT發文討論... , https://udn.com/news/story/7252/7119896?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:48:16 , udn , 卡地亞BEAUTÉS DU MONDE頂級珠寶展台北101旗艦店揭幕 , https://udn.com/news/story/7270/7119947?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:48:27 , udn , 卡地亞台北101旗艦店自去年底改裝重新開幕，共三層樓極富藝術氣息的空間，如今迎來首次的頂級珠寶展 — 卡地亞BEAUTÉ... , https://udn.com/news/story/7270/7119947?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:48:47 , udn , 轉涼回溫又變天 這兩處本周天氣連三變 , https://udn.com/news/story/7266/7119945?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:48:58 , udn , 明晚到周三東北季風增強，中央氣象局指出，北部、宜蘭天氣轉涼，氣溫降至20度左右，迎風面的北部、東半部可能有局部短暫雨，中... , https://udn.com/news/story/7266/7119945?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:54:18 , udn , NBA／歐拉迪波左膝髕腱撕裂 職業生涯恐再次重創 , https://udn.com/news/story/7002/7119950?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:54:28 , udn , 在公鹿熱火系列賽第3戰中，熱火在主場大聲對手，系列賽取得2比1領先優勢，但勝利之餘，卻是折損了輪替要角歐拉迪波（Victor Oladipo）。

歐拉迪波是在一次突破中傷到左膝倒地不起，最後他是 , https://udn.com/news/story/7002/7119950?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:57:20 , udn , 生涯兩度連蹲破200場 葉君璋：以前沒有疲勞這件事 , https://udn.com/news/story/7001/7119976?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:57:30 , udn , 中信兄弟隊捕手福來喜開季連蹲15場，先發打序還沒看過其他捕手名字，引發熱議，但在遠古年代，捕手連蹲破百場不是新鮮事，味全... , https://udn.com/news/story/7001/7119976?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:58:21 , udn , 藍營攻擊賴清德兩岸論述 林佳龍：不能遭受威脅就唱和 , https://udn.com/news/story/123307/7119967?from=udn-ch1_breaknews-1-0-news
2023-04-24 17:58:32 , udn , 台灣智庫今天啟動「挑戰 2032：台灣國家願景與戰略系列論壇」，總統府秘書長林佳龍以台灣智庫共同創辦人身分受邀致詞。他指... , https://udn.com/news/story/123307/7119967?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:06:18 , udn , 搭捷運忘帶悠遊卡！天使站務員替女學生解鎖「北捷隱藏服務」 1貼心行動暖哭她 , https://udn.com/news/story/7266/7119918?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:06:29 , udn , 新北市一名女學生日前著急出門上課，匆忙之下忘了帶錢包和悠遊卡出門，但她在北捷藍線海山捷運站遇到2位天使站務員，不但熱心地協助她處理，甚至自掏腰包借她錢「買回程票」，讓她相當感動。 , https://udn.com/news/story/7266/7119918?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:06:49 , udn , 中央耗資近61億建土城頂福社宅共1294戶 2027年完工 , https://udn.com/news/story/7323/7119987?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:07:00 , udn , 國家住都中心今舉辦頂福安居社宅動土典禮，內政部長林右昌說，這處社宅共1294戶，是新北市近年內戶數最多的，預算近61億全... , https://udn.com/news/story/7323/7119987?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:07:20 , udn , 預防俄羅斯發動「難民入侵」：芬蘭建造邊境鐵網圍籬 , https://udn.com/news/story/122663/7119983?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:07:31 , udn , 「預防俄國策動難民危機，芬蘭建造芬俄圍籬。」芬蘭與俄羅斯之間有超過1,300公里的接壤邊界，如此之長的邊界線讓芬蘭極為警惕，因而在2023年4月14日開始，於邊界上修築圍籬——該項計畫於2022年獲得芬蘭朝野一致贊成通過，建造圍籬的主要考量是避免莫斯科當局策動非法移民自邊界湧入芬蘭（如2021年白俄羅斯對波蘭所為）。芬蘭建造的圍籬由帶刺鋼網製成，高度3公尺，預計在2026年底之前覆蓋芬俄接壤邊界上最關鍵的200公里，圍籬上也將裝設監視設備，另外芬蘭也將在圍籬附近修建道路，以利邊防衛隊巡邏使用。 , https://udn.com/news/story/122663/7119983?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:07:51 , udn , 中職／生涯兩度連蹲破200場 葉君璋：以前沒有疲勞這件事 , https://udn.com/news/story/7001/7119976?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:08:22 , udn , 外資上週賣超302億 年初以來買超2091億 , https://udn.com/news/story/7251/7119714?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:08:32 , udn , 台灣證券交易所今天公布，外資上週在集中市場賣超新台幣302.95億元，其中賣超華航3.44萬張最多，買超緯創5.31萬張... , https://udn.com/news/story/7251/7119714?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:08:53 , udn , 當舖第二度遭開3槍 15歲少年槍手稱「槍是國小時蝦皮買的」 , https://udn.com/news/story/7315/7119974?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:09:04 , udn , 華山幫在新北市土城區的據點巨新當舖4月兩度被開槍。本月20日一名17歲劉姓少年持改造衝鋒槍掃射引起關注後，警方又依據網路... , https://udn.com/news/story/7315/7119974?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:09:20 , udn , 3月失業率3.56%未降反升  主計總處：年後轉職潮延續 , https://udn.com/news/story/7238/7120003?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:09:30 , udn , 主計總處今天發布3月失業率3.56%，較2月上升0.03個百分點，仍是23年來同月最低。主計總處表示，3月失業率較2月上... , https://udn.com/news/story/7238/7120003?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:09:51 , udn , 謝國樑：無法接受前市府丟中央加料 成為沒收公投理由 , https://udn.com/news/story/6656/7120002?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:10:01 , udn , 行政院認定基隆護海公投案違法並撤銷，基隆市長謝國樑今天說，假如「前市府」去年批准提案，就能展開連署。前市府不願意讓民眾公... , https://udn.com/news/story/6656/7120002?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:10:22 , udn , 富邦人壽進軍分紅保單  期繳比重首破50% , https://udn.com/news/story/7239/7120001?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:10:32 , udn , 富邦人壽在保單策略上出現大調整。富邦人壽總經理陳世岳今天指出，相較於先前主打利變型商品或投資型保單，今年將新進軍分紅保單... , https://udn.com/news/story/7239/7120001?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:10:56 , udn , 鋒面、東北季風夾擊！北台週二天氣轉濕涼 一圖秒懂溫度變化 , https://udn.com/news/story/7266/7119945?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:12:16 , udn , 平均地權條例明公布5項子法 林右昌：打炒房不是打房 , https://udn.com/news/story/6656/7120008?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:12:27 , udn , 立院今年一月三讀通過平均地權條例修正案，由內政部研擬子法。內政部長林右昌今表示，近日已和相關機關、公會討論，明日將預告5... , https://udn.com/news/story/6656/7120008?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:12:47 , udn , 台積電敲定今年調薪近5% , https://udn.com/news/story/7240/7120007?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:12:58 , udn , 台積電今（24）日對員工發出調薪通知，今年調薪幅度約5%，低於去年的近10%，相關員工薪資將於明日進帳即可看到。 , https://udn.com/news/story/7240/7120007?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:14:50 , udn , 華碩前經理被控詐1.8億 纏訟10年給清白「反控董座施崇棠誣告」 , https://udn.com/news/story/7321/7119999?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:15:00 , udn , 華碩電腦公司前運籌管理部經理龔介平，遭華碩控告虛設大陸上海浦東機場專盤專區，損失1.8億元，龔等6人遭詐欺、背信等罪嫌纏... , https://udn.com/news/story/7321/7119999?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:15:17 , udn , NBA／勇士晉級須破客場魔咒 柯瑞：希望就是第5戰 , https://udn.com/news/story/7002/7120010?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:15:28 , udn , 在今天勇士險勝國王的比賽中，柯瑞（Stephen Curry）奮戰43分鐘，22投11中包括5記三分球，獨拿32分5籃板4助攻。

根據統計，這是柯瑞職業生涯中第61次在季後賽單場至少命中5記三分 , https://udn.com/news/story/7002/7120010?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:15:28 , udn , 鋒面、東北季風夾擊！北台周二天氣轉濕涼 兩張圖看懂「溫度雨區變化」 , https://udn.com/news/story/7266/7119945?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:17:20 , udn , 謝國樑：無法接受前市府丟中央加料 成為沒收護海公投案理由 , https://udn.com/news/story/7328/7120002?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:18:19 , udn , 港生批考試以歐巴馬妻文章入題太難  湧IG狂轟 , https://udn.com/news/story/7332/7119966?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:18:30 , udn , 香港中學文憑試日前舉行英文科閱讀及寫作考試，其中一篇試題選材自美國前第一夫人蜜雪兒．歐巴馬的文章及自傳，部分考生認為試題... , https://udn.com/news/story/7332/7119966?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:24:19 , udn , 黃適卓拚桃園立委初選 余天助陣高唱「你是我的兄弟」 , https://udn.com/news/story/6656/7120025?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:24:29 , udn , 民進黨立委初選如火如荼進行，桃園第1選區今起進行電話民調，前立委黃適卓要挑戰現任立委鄭運鵬，除了深耕基層積極拚陸戰，也請... , https://udn.com/news/story/6656/7120025?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:24:50 , udn , 中職／果斷拒絕他隊、奔向龍軍 李超：覺得來對地方 , https://udn.com/news/story/7001/7120013?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:25:00 , udn , 味全龍隊投手李超11天前才剛從自主培訓轉正，今天透過周一補賽限定的第28人之姿站上一軍，李超昨天接到通知，開心到在房間裡... , https://udn.com/news/story/7001/7120013?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:27:23 , udn , 台積電今年例行調薪平均上看5% 公司回應了 , https://udn.com/news/story/7240/7120006?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:27:33 , udn , 台積電（2330）歷年都在4月例行調薪，公司先前提到照常年度調薪但沒有說明幅度，當時外界預期調幅回歸往年約3-5%，而今... , https://udn.com/news/story/7240/7120006?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:30:19 , udn , 台積電敲定今年調薪近5%低於去年幅度 公司回應了 , https://udn.com/news/story/7240/7120007?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:33:17 , udn , lululemon經典瑜珈服再升級 結合創新材質如第二層肌膚 , https://udn.com/news/story/7270/7120042?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:33:28 , udn , 在高檔瑜珈服飾市場中，幾乎是沒有敵手的加拿大品牌lululemon讓經典暢銷系列單品再升級，舒適感再優化，結合創新面料，... , https://udn.com/news/story/7270/7120042?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:33:48 , udn , 全大運／下月6日中原大學展開 「學姐」徐子茜憶當年 , https://udn.com/news/story/7005/7119992?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:33:59 , udn , 112年全國大專校院運動會將於5月6日至10日由中原大學承辦，今天賽前記者會找來中原大學「學姐」、前田徑國手徐子茜，以及... , https://udn.com/news/story/7005/7119992?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:34:19 , udn , 要求放黑幫成員否則引爆台鐵遙控炸彈 鐵警加強巡檢 , https://udn.com/news/story/7315/7120038?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:34:30 , udn , 竹聯幫弘仁會及華山幫因毒品、水錢等糾紛，雙方11天內互開共67槍，少年槍手投案，但幕後藏鏡人未落網，台鐵今卻連接2起歹徒... , https://udn.com/news/story/7315/7120038?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:36:18 , udn , 影／轉彎未禮讓？台中北屯廂型車撞轎車釀2人傷 , https://udn.com/news/story/7320/7120050?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:36:28 , udn , 台中市北屯區環中東路、軍福九路在今天下午1時許，發生一起廂型車與轎車的交通事故，釀2名駕駛受傷送醫，經查，廂型車所屬慈濟... , https://udn.com/news/story/7320/7120050?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:36:49 , udn , lululemon經典瑜珈服飾再升級 結合創新材質如第二層肌膚 , https://udn.com/news/story/7270/7120042?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:36:59 , udn , 在高檔瑜珈服飾市場中，幾乎是沒有敵手的加拿大品牌lululemon讓經典暢銷系列單品再升級，舒適感再優化，結合創新面料，讓消費者有更佳穿著體驗。還邀請了韓國知名模特兒Irene Kim演繹， 如何將瑜伽服飾融入日常穿搭。 , https://udn.com/news/story/7270/7120042?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:41:25 , udn , 台積電敲定今年調薪近5%！幅度低於去年被怨 公司回應了 , https://udn.com/news/story/7240/7120007?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:45:18 , udn , 國防部：解放軍山東艦距鵝鑾鼻120浬 將經台灣東南海域 , https://udn.com/news/story/10930/7120060?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:51:18 , udn , 高雄美麗島站人氣商機疲弱 陳其邁：專案討論開發更新 , https://udn.com/news/story/7327/7120073?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:51:28 , udn , 高雄市議員湯詠瑜今天在市長施政報告後質詢，指出捷運美麗島站周邊自捷運興建後，人氣與商機日漸低迷，市府應讓美麗島站再現美麗... , https://udn.com/news/story/7327/7120073?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:51:49 , udn , 異想天開用印表機作偽鈔買酒買菸遭逮 判3年6個月 , https://udn.com/news/story/7320/7120072?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:51:59 , udn , 屏東高姓男子與友人異想天開，竟以市售印表機偽造國幣，與友人趁酒醉膽大持假鈔消費，向沈姓檳榔攤老闆購買商品後駕車離去，事後... , https://udn.com/news/story/7320/7120072?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:52:20 , udn , 藍營女議員問陳其邁會不會選總統？陳妙回：我會陪妳 , https://udn.com/news/story/6656/7120071?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:52:30 , udn , 國民黨高雄市議員邱于軒今在議會質詢時表示，很多人市長沒做滿，像陳菊高升總統府秘書長，賴清德也去當行政院長，有市民希望她幫... , https://udn.com/news/story/6656/7120071?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:52:51 , udn , 屏縣九如三塊守望襄助環境巡守隊 獲環保署評鑑特優 , https://udn.com/news/story/7327/7120066?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:53:01 , udn , 屏東縣九如鄉「九如三塊守望襄助環境巡守隊」近年來在環保局輔導下，組織志工夥伴輪流巡視附近水岸廊道，維護社區環境、推廣環境... , https://udn.com/news/story/7327/7120066?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:53:22 , udn , NBA／主動要求擔任替補 格林：波爾有外線更能拉開空間 , https://udn.com/news/story/7002/7120055?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:53:32 , udn , 從2014年至今，格林（Draymond Green）一直都是勇士不動先發，但在今天解除禁賽處分後回歸球場，格林卻是主動要求從板凳出發。勇士也在驚濤駭浪之中以1分之差警險擊敗難纏的國王，將系列賽扳平。 , https://udn.com/news/story/7002/7120055?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:54:03 , udn , 國防部今天表示，掌握解放軍航空母艦山東艦編隊在西太平洋航訓，距離鵝鑾鼻東南方約120浬，預計將航經台灣東南海域 , https://udn.com/news/story/10930/7120060?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:54:19 , udn , 桃園龍潭市場7100萬打造客庄元素 市府：6月底前驗收 , https://udn.com/news/story/7324/7120079?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:54:24 , udn , 中職／19歲vs.20歲！史上最年輕同場先發投手 葉君璋對黃保羅1特質印象深 , https://udn.com/news/story/7001/7120056?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:54:29 , udn , 桃園市龍潭公有零售市場超過半世紀，環境凌亂、採光不足及標示不清問題，市府經發局爭取中央補助及自壽配合7100萬元改造案，... , https://udn.com/news/story/7324/7120079?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:54:34 , udn , 雨神改劇本，味全龍隊投手曹祐齊原訂19日的登板，因雨改到今天進行，對戰投手從富邦悍將隊洋投艾普勒換成本土小將黃保羅，寫下... , https://udn.com/news/story/7001/7120056?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:54:50 , udn , 投入中6選立委？ 王育敏：剛當副市長，沒意願且未徵詢 , https://udn.com/news/story/6656/7120078?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:54:55 , udn , 台中LaLaport「北館」4/27試營運倒數 必逛必吃品牌先複習暖身 , https://udn.com/news/story/7270/7120054?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:55:00 , udn , 台中市立委第6選區，民進黨初選由議員江肇國出線，但國民黨初選卻「等嘸人」，在地議員建議副市長王育敏，巧的是王育敏最近加入... , https://udn.com/news/story/6656/7120078?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:55:05 , udn , 台中LaLaport購物中心繼「南館」在今年1/17先行試營運後，已吸引超過100萬人潮入館，而集中多數品牌的「北館」也... , https://udn.com/news/story/7270/7120054?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:55:21 , udn , 桃園邀外籍師拍YT影片、做Podcast 上線已破萬人收看 , https://udn.com/news/story/7324/7120076?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:55:26 , udn , 影／轉彎未禮讓直行車 台中醫院廂型車撞轎車釀2人傷 , https://udn.com/news/story/7320/7120050?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:55:31 , udn , 桃園市政府積極推動國中雙語教育，今由雙語創新試辦學校、英語教學資源中心的義興國小、文昌國中舉辦「桃園外師任意門」記者會，... , https://udn.com/news/story/7324/7120076?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:55:52 , udn , 立院委員會頻考察 綠委稱有必要：不該坐在辦公室立法 , https://udn.com/news/story/6656/7120074?from=udn-ch1_breaknews-1-0-news
2023-04-24 18:56:02 , udn , 立法院財政委員會召委、民進黨立委林楚茵今天說，立法委員的工作除了立法，還有監督預算的執行跟使用狀況，因此立法院委員會的考... , https://udn.com/news/story/6656/7120074?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:00:22 , udn , 藍營女議員問陳其邁會不會選總統？ 陳妙回：我會陪妳 , https://udn.com/news/story/123307/7120071?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:01:59 , udn , 歹徒要求放黑幫成員否則引爆台鐵遙控炸彈 鐵警加強巡檢 , https://udn.com/news/story/7315/7120038?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:03:20 , udn , 花蓮議會限施政報告30分鐘 縣長講1小時遭打斷 , https://udn.com/news/story/7328/7120094?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:03:30 , udn , 花蓮縣議會第20屆第1次定期會今天開議，議會修改議事規則，要求施政報告時間在30分鐘內完成。由於府會關係不和，議長張峻表... , https://udn.com/news/story/7328/7120094?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:04:52 , udn , 桃園邀外籍教師拍YT影片、做Podcast 上線已破萬人收看 , https://udn.com/news/story/6885/7120076?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:08:26 , udn , 瓜地馬拉經長：並未要求台灣送錢 也不像宏都拉斯欠債 , https://udn.com/news/story/6656/7120063?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:08:37 , udn , 路透報導，瓜地馬拉經濟部長Janio Rosales今（24）日表示，瓜地馬拉並未要求台灣「送錢」，也不像宏都拉斯那樣欠... , https://udn.com/news/story/6656/7120063?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:08:58 , udn , 台南議長賄選案開庭審理 邱莉莉等10人均否認賄選 , https://udn.com/news/story/7321/7120062?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:11:00 , udn , 影／轉彎未禮讓直行車 台中「醫院廂型車」撞轎車釀2人傷 , https://udn.com/news/story/7320/7120050?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:12:05 , udn , 全中運田徑／最強國中生「升級」 黃潮鴻克服睡魔再奪金 , https://udn.com/news/story/7001/7120113?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:12:16 , udn , 國中屢屢打破標槍紀錄，有「最強國中生」之稱的黃潮鴻升上新北三重高中依舊稱霸全中運，今天第5擲丟出全場唯一破70公尺的71... , https://udn.com/news/story/7001/7120113?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:12:36 , udn , 台南五月音樂季熱力開唱 來虎頭埤聽音樂、逛市集 , https://udn.com/news/story/7326/7120107?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:12:47 , udn , 邁入第22屆的台南五月音樂季5月6日至7日將在新化虎頭埤風景區登場，共有28組音樂表演者及在地獨立樂團接力演出。創辦人A... , https://udn.com/news/story/7326/7120107?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:13:07 , udn , 大巨蛋爭議／休息區上方設舞台 體育局：應援區不屬於國際標準範圍 , https://udn.com/news/story/7001/7120108?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:13:18 , udn , 大巨蛋目標年底營運，近日施工照片陸續曝光，不過有民眾發現大巨蛋球場疑似沒有設置應援區，引起熱議，對此體育局長王泓翔表示，... , https://udn.com/news/story/7001/7120108?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:13:38 , udn , 影／金門蘭湖溺水案83人次地毯式搜索 仍傳憾事 , https://udn.com/news/story/7320/7120097?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:15:07 , udn , 外資小幅賣超0.9億元砍開發金 買超這檔「電子代工大廠」 , https://udn.com/news/story/7251/7120037?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:15:18 , udn , 台股今天小漲23點，收復15600點關卡，外資小幅賣超新台幣0.91億元，主要敲進緯創、聯電、旺宏等，賣超開發金、群創、... , https://udn.com/news/story/7251/7120037?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:17:20 , udn , 金門昨上午發生蘭湖溺水案件，金門消防局獲報後立即派員前往，由於無明確目擊者指出落水位置，最後在縮小範圍下於今日下午1時5... , https://udn.com/news/story/7320/7120097?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:18:07 , udn , 嘉義驚傳女子疑在郵局自殘 送醫搶救中 , https://udn.com/news/story/7320/7120120?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:18:11 , udn , 谷月涵談可成配息事件：企業現金過多是有風險的 , https://udn.com/news/story/7240/7120088?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:18:17 , udn , 嘉義市玉山路郵局今天傍晚傳出有名女子疑在廁所內自殘，嘉義市消防局據報趕往現場救援，消防救護人員破壞無障礙廁所才將女子救出... , https://udn.com/news/story/7320/7120120?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:18:22 , udn , 金屬機殼大廠可成（2474）手握千億元資金，今年罕見有兩家外資股東「寶塔街有限公司「與「瓦山塔主基金」提案要求可成修改公... , https://udn.com/news/story/7240/7120088?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:21:07 , udn , 盧沙野質疑前蘇聯國家主權 波羅的海3國召見中國代表 , https://udn.com/news/story/6809/7120103?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:21:18 , udn , 中國駐法大使盧沙野21日宣稱，根據國際法，蘇聯解體後出現的國家不具備主權國家地位。這番言論惹惱東歐國家，波羅的海三國今天... , https://udn.com/news/story/6809/7120103?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:21:38 , udn , 彭博：多數匯市投資人看貶美元 並預期Fed將大幅降息 , https://udn.com/news/story/6811/7120121?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:21:49 , udn , 據彭博資訊對331位專業投資人所做的訪調顯示，多數人預期美元將進一步下滑；看貶與看升美元的差距達到17個百分點。 , https://udn.com/news/story/6811/7120121?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:24:45 , udn , 異想天開印表機製千元偽鈔 消費丟一句「不用找錢」判3年6個月 , https://udn.com/news/story/7320/7120072?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:27:18 , udn , 美國晶片法籠罩失敗陰影 , https://udn.com/news/story/6811/7120132?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:27:29 , udn , 現在看來，美國為重建半導體產業而實施的520億美元「晶片與科學法（CSA）」，顯然不大可能發揮原先所想要的功能。事實上晶片與科學法之所以蒙上失敗的陰影，正是美國目前諸多錯誤做法的縮影。 , https://udn.com/news/story/6811/7120132?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:27:50 , udn , 馬祖酒廠攜手琉璃工房 光之引頂級5年陳高限量預購 , https://udn.com/news/story/7270/7120131?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:28:00 , udn , 歷經一年的構思、討論與反覆修改，馬祖酒廠攜手琉璃工房與承釀淳酒業，以在馬祖佇立120年、國內唯一建在懸崖邊的東引燈塔為靈... , https://udn.com/news/story/7270/7120131?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:28:21 , udn , 馬祖海巡雷達再發現無名陸籍漁船 巡艇緝獲走私肉品 , https://udn.com/news/story/7315/7120129?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:28:31 , udn , 馬祖與大陸邊境日前查獲陸籍漁船走私漁獲，前日又在南竿海域查獲1艘陸籍無船名漁船疑似涉嫌走私畜產品，全案偵訊後依「懲治走私... , https://udn.com/news/story/7315/7120129?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:28:52 , udn , 日防衛省：山東艦17天內起降艦載機610次 , https://udn.com/news/story/6809/7120130?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:29:02 , udn , 日本共同社24日引述防衛省統合幕僚監部當天發布的情資報導，首次在太平洋航行的中國大陸海軍航母山東艦於17至23日間，艦載... , https://udn.com/news/story/6809/7120130?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:29:23 , udn , 戰狼踢鐵板？盧沙野稱前蘇聯國家主權未定惹議 法外交部召見要解釋 , https://udn.com/news/story/6809/7120085?from=udn-ch1_breaknews-1-0-news
2023-04-24 19:29:33 , udn , 中國戰狼踢到鐵板。中國駐法大使盧沙野21日表示根據國際法，前蘇聯國家沒有有效主權國家地位，引發歐洲政界強烈不滿。據法媒報... , https://udn.com/news/story/6809/7120085?from=udn-ch1_breaknews-1-0-news
