2023-02-24 00:00:00 , udn , 台指期重拾動能，日盤上漲222點收在15,597點，夜盤再度拉高，主要受惠於美股四大指數同步走揚，美債殖利率回落，科技股... , https://udn.com/news/story/7251/6991871?from=udn-ch1_breaknews-1-0-news
2023-02-24 00:20:30 , udn , 蔡4年前為何反敗為勝？國民黨老症頭至今未解 , https://udn.com/news/story/6656/6991963?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:17:44 , udn , 文大推四科均標首年免學雜費 成績優異四年可賺50萬 , https://udn.com/news/story/6925/6993870?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:17:49 , udn , 上班族在面對職場壓力時，有些人會選擇騎驢找馬，先有下一份工作再離職，有些人則會選擇果斷離開原職。日前一名女網友表示，她想要離職休息一個月，再來開始找工作，但又擔心沒有收入來源，因此發問「大家離職是直接選擇離職，還是先找下一份工作才離職呢？」 , https://udn.com/news/story/7269/6993496?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:17:55 , udn , 112學年大學學測成績昨天公布，三月開始各項升學管道將陸續開跑。中國文化大學今天（2/24）表示，將祭出高額獎學金搶才，... , https://udn.com/news/story/6925/6993870?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:23:29 , udn , 高雄籍近百噸漁船在印度洋失聯 船上16人生死未卜 , https://udn.com/news/story/7320/6993932?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:23:39 , udn , 高雄籍「聯昇發」漁船日前前往印度洋公海作業期間失聯，漁業署漁業監控中心接獲該船家屬通報，目前已尋求該海域鄰近國家協助搜救... , https://udn.com/news/story/7320/6993932?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:24:00 , udn , 周杰倫這首經典歌曲「快過期」？ 網友笑翻：要改歌詞了 , https://udn.com/news/story/120912/6993371?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:24:10 , udn , 天王周杰倫出道超過20年，但他的歌曲至今仍受許多人喜愛，他憑藉「最偉大的作品」專輯，殺進IFPI的2022年「全球最暢銷藝人榜」第9名。近日有網友發現，周杰倫在2001年發行的作品《愛在西元前》，其中一句歌詞「即將過期」，讓許多人笑稱「以後就不能唱了，要請周董改歌詞」。 , https://udn.com/news/story/120912/6993371?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:24:31 , udn , 學者：各國因俄烏戰爭視中俄為一體 更關注台海安全 , https://udn.com/news/story/6656/6993867?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:24:41 , udn , 俄烏戰爭一週年，學者賴怡忠、沈明室今天表示，這場戰爭讓外界把中國、俄羅斯視為一體，同時各國更關注印太戰略，不僅對中態度更... , https://udn.com/news/story/6656/6993867?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:29:32 , udn , 央行阻貶新台幣 去年淨賣匯合計達130億美元 , https://udn.com/news/story/7238/6993933?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:29:42 , udn , 2022年受到美國大舉升息影響，外資大舉出走，央行今首度公布，2022年為穩定匯市，上半年、下半年央行分別淨賣匯 82.... , https://udn.com/news/story/7238/6993933?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:32:30 , udn , 228連假國道7大壅塞路段一次看 國5清晨5點開始塞 , https://udn.com/news/story/7266/6993947?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:32:41 , udn , 今天為228連假最後一天上班日，各地傍晚陸續湧現返鄉車潮。高速公路局表示，明天連假首日國道南向交通量約為年平均平日1.5... , https://udn.com/news/story/7266/6993947?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:35:30 , udn , 大學招生戰開打  高雄這所大學祭出最高500萬入學獎勵 , https://udn.com/news/story/7327/6993953?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:35:40 , udn , 大學學測成績昨公布，各校招生戰開打，高雄義守大學近日在北中南舉辦多元入學博覽會，今年祭出獎勵總額最高達500萬的「義守大... , https://udn.com/news/story/7327/6993953?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:36:01 , udn , 偷拍女法官私密照檢舉婚外情 男法官被判賠40萬 , https://udn.com/news/story/7321/6993951?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:36:11 , udn , 桃園地方法院前法官蔡政佑懷疑同辦公室曾姓女法官婚外情，拿手機偷拍曾的電腦對話、私密照向院長檢舉，結果是烏龍一場；他不僅因... , https://udn.com/news/story/7321/6993951?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:36:31 , udn , 職場老鳥曝「面試2地雷」掀論戰 自備履歷成焦點 , https://udn.com/news/story/7269/6993601?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:36:42 , udn , 新鮮人在面試時，總會希望自己的錄取率增加，日前就有一名職場前輩，分享「面試經歷」，提出2重點，勸新鮮人「態度佳，別空手來」、「要多累積年資」。文章曝光後，引來網友正反論戰，有人認同原PO的觀點，也有人反駁「去面試要帶什麼？明明就已經投履歷，也看過才約人面試了」。 , https://udn.com/news/story/7269/6993601?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:37:04 , udn , 疫後大陸經濟發展 張五岳： 台商要注意綠藍紅三色 , https://udn.com/news/story/7333/6993905?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:38:29 , udn , 無核廢料、防缺電 楊文科拋研究推動「小型核電廠」 , https://udn.com/news/story/7266/6993964?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:38:39 , udn , 大新竹地區坐擁新竹科學園區，缺水缺電議題備受關注。新竹縣長楊文科今天受訪時拋出竹縣府將研究推動「小型核電廠」，他今晚表示... , https://udn.com/news/story/7266/6993964?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:38:59 , udn , 228連假屏東縣霧台櫻花季恐湧車潮 警加強交通管制 , https://udn.com/news/story/7327/6993959?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:39:10 , udn , 228連假到來，恰逢屏東縣霧台櫻花季尾聲，轄區里港警分局估計賞花人潮將帶來大量車流，加強轄內國道3號九如交流道、省道台3... , https://udn.com/news/story/7327/6993959?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:39:30 , udn , 台灣醫管學會今舉辦高峰論壇 疾呼政府增加健康投資 , https://udn.com/news/story/6656/6993955?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:39:41 , udn , 癌症及罕病新藥健保給付過慢及近期缺藥潮等議題，背後原因可能都與健保總額有限，健康投資不足有關。台灣醫務管理學會今舉辦「增... , https://udn.com/news/story/6656/6993955?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:40:01 , udn , 大學招生戰開打 高雄這所大學祭出最高500萬入學獎勵 , https://udn.com/news/story/6925/6993953?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:41:29 , udn , 快篩實名制11輪3/1起跑 幼兒長者免費快篩228截止 , https://udn.com/news/story/7314/6993975?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:41:40 , udn , 免費快篩發放政策即將結束！中央流行疫情指揮中心今表示，為因應民眾購買家用抗原快篩試劑之需求，宣布自今年3月1日起，實施第... , https://udn.com/news/story/7314/6993975?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:42:00 , udn , 股匯震盪 新台幣貶7.5分收30.48元 , https://udn.com/news/story/7239/6993965?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:42:11 , udn , 台北股匯市今天上沖下洗，台股上下震盪超過210點，新台幣匯率則在攀至30.3元價位後，旋即翻黑、回測30.5元，今天收盤... , https://udn.com/news/story/7239/6993965?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:42:31 , udn , 台南花園夜市傳消費糾紛 攤商疑飆髒話挨告了 , https://udn.com/news/story/7320/6993972?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:42:41 , udn , 台南花園夜市內一通訊配件攤商昨晚10時多因過年期間買賣手機架所引發消費糾紛，攤商與一對母女爆發口角，引發民眾駐足圍觀，市... , https://udn.com/news/story/7320/6993972?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:43:02 , udn , 駐台美軍數擬擴增 美官員：與「間諜氣球」事件無關 , https://udn.com/news/story/6809/6993944?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:43:12 , udn , 繼「華爾街日報」揭露美軍駐台人數擬增至最多200人之後，CNN及路透社也報導此事。路透社引述美國官員說法指出，美方預計在... , https://udn.com/news/story/6809/6993944?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:43:33 , udn , 回收場火勢控制仍悶燒 嘉市環保局持續監控 , https://udn.com/news/story/7326/6993971?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:43:43 , udn , 今天中午12點多，嘉義市環保局湖子內環保暫置場突然發生火警，由於現場都是易燃資源回收物品，火勢一發不可收拾，濃煙衝天，嘉... , https://udn.com/news/story/7326/6993971?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:44:30 , udn , 影／俄烏戰爭打了一整年 西方對俄制裁究竟有沒有用？ , https://udn.com/news/story/122663/6993304?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:44:41 , udn , 烏克蘭戰爭已經打了一整年，西方國家對俄羅斯實施的制裁到底有沒有傷到莫斯科的痛處？專家分析指出：制裁還是有用的，只是見效很慢。 , https://udn.com/news/story/122663/6993304?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:45:04 , udn , 全台多地陷「蛋蛋危機」 這所農校養雞生蛋很幸福 , https://udn.com/news/story/122475/6993958?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:45:14 , udn , 國內多地鬧蛋荒，許多消費者買不到蛋，雲林縣西螺農工實習牧場「不缺蛋」，雞舍內281隻蛋雞，每隻雞日產1顆蛋，不過受物價上... , https://udn.com/news/story/122475/6993958?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:48:00 , udn , 快篩實名制第11輪3月1日起跑 幼兒、長者免費快篩至2月28日截止 , https://udn.com/news/story/120940/6993975?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:52:03 , udn , 228四天連假出勤薪資這樣算 南市勞工局圖卡秒懂 , https://udn.com/news/story/7326/6993956?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:52:14 , udn , 依勞動基準法規定，和平紀念日（即2月28日）為國定假日，南市勞工局提醒，雇主應依法給假並給薪，如徵得勞工同意於前開休假日... , https://udn.com/news/story/7326/6993956?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:53:33 , udn , 趙天麟率議員當啦啦隊 要蔡培慧「為南投爭一口氣」 , https://udn.com/news/story/7325/6993987?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:53:44 , udn , 南投縣第二選區3月4日進行立委補選，民進黨立委趙天麟今天率領多位高雄市議員前往南投助選，眾人陪同黨籍候選人蔡培慧掃街拜票... , https://udn.com/news/story/7325/6993987?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:56:19 , udn , 俄烏戰爭周年／回顧2022年2月24日：普亭一聲令下 全球歷史重塑 , https://udn.com/news/story/122663/6992670?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:56:29 , udn , 2022年2月24日這一天，對烏克蘭來說是苦難的開始，對俄羅斯來說是方向改變的一日，對世界來說是歷史重塑之日，之後的每一... , https://udn.com/news/story/122663/6992670?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:56:50 , udn , 見「產自屏東」羽球新星林俊易    周春米祝一圓巴黎奧運夢 , https://udn.com/news/story/7327/6993988?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:57:00 , udn , 屏東縣枋寮高中羽球隊隊史上首位晉升甲組球員的林俊易，2019年19歲就在超級300級別的美國公開賽奪冠，之後因傷沉潛，又... , https://udn.com/news/story/7327/6993988?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:59:20 , udn , 嘉義民雄驚傳5戶預售屋遭「一屋二賣」受害者下跪求助 , https://udn.com/news/story/7326/6993997?from=udn-ch1_breaknews-1-0-news
2023-02-24 19:59:31 , udn , 嘉義縣民雄鄉嘉義大學附近新建案，傳出5戶預售屋原買主，未交屋前，疑遭鄧姓建商信託李姓建商隱瞞原買主一屋二賣，不僅面臨無房... , https://udn.com/news/story/7326/6993997?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:05:31 , udn , 桌球／WTT支線賽擊退單曉娜 黃怡樺闖進女單決賽 , https://udn.com/news/story/6999/6993983?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:05:41 , udn , 台灣桌球老將黃怡樺今天在世界桌球職業大聯盟（WTT）支線賽杜塞道夫第2站女單4強賽，與德國華裔女將單曉娜激戰5局，以局數... , https://udn.com/news/story/6999/6993983?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:06:02 , udn , 唯一未親訪烏克蘭的G7領袖 岸田文雄：尚在研議是否訪烏 , https://udn.com/news/story/122663/6993994?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:06:12 , udn , 日本首相岸田文雄今晚在首相官邸（行政中心）召開記者會針對俄烏戰爭一週年發表感想。七大工業國集團（G7）領袖當中僅日相未親... , https://udn.com/news/story/122663/6993994?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:06:33 , udn , 嘉義民雄驚傳5戶預售屋遭「一屋二賣」 受害者下跪求助 , https://udn.com/news/story/7326/6993997?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:10:32 , udn , 見「產自屏東」羽球新星林俊易 周春米祝一圓巴黎奧運夢 , https://udn.com/news/story/7327/6993988?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:11:28 , udn , 情報指中國干預加拿大選舉 杜魯多稱「很多地方不準確」 , https://udn.com/news/story/6809/6993993?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:11:39 , udn , 加拿大「環球郵報」（The Globe and Mail）的報導上周引述加拿大安全情報局（CSIS）機密文件，稱北京干預2021年加拿大聯邦選舉。文件提到，北京當時希望自由黨的杜魯多繼續執政，且由少數政府掌權... , https://udn.com/news/story/6809/6993993?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:14:30 , udn , 翻開「華人大補史」 清末就有不實廣告 冒充曾國藩賣假補品 , https://udn.com/news/story/6656/6994026?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:14:40 , udn , 名人代言、醫師推薦、找意見領袖寫業配文、以似是而非的科學話術包裝、假冒新公司招商炒作新聞，這些看似21世紀的詐騙手法，其... , https://udn.com/news/story/6656/6994026?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:21:00 , udn , 美國務卿布林肯指台海衝突非中國內政問題 外交部致謝 , https://udn.com/news/story/6656/6994036?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:21:10 , udn , 美國國務卿布林肯23日受邀出席線上活動「俄烏戰爭：一年之後」（Russia’s War on Ukraine: One ... , https://udn.com/news/story/6656/6994036?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:21:41 , udn , 「好不容易捱了兩年多，現在邊境開放了，又因為人力不足，必須限縮原有生意量；不是我們不接，而是不敢接！」中華民國觀光旅館公會秘書長卓倩慧一提到飯店業眼下的困境，忍不住苦嘆。 , https://udn.com/news/story/7238/6994037?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:22:01 , udn , 蔡天鳳碎屍案｜疑與前夫家有錢銀瓜葛 Abby遭碎屍烹煮存放冰箱內 , https://udn.com/news/story/7331/6994029?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:22:12 , udn , 時裝界名媛蔡天鳳Abby遇害身亡，被揭發藏屍大埔龍尾村村屋，重案組拘捕其前夫3名家人，分別是父母及胞兄，疑與案有關。消息指，Abby生前照顧前夫及其家人生活，疑雙方有錢銀瓜葛。死者遭斬肢碎屍，屍塊連頭 , https://udn.com/news/story/7331/6994029?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:22:32 , udn , 要把俄軍趕出去 烏克蘭國防部長：準備發動一場反攻 , https://udn.com/news/story/122663/6994019?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:22:42 , udn , 烏克蘭國防部長列茲尼科夫今天說，在俄羅斯全面入侵一年後，他的部隊正在制訂計畫，要將俄軍趕出烏克蘭 , https://udn.com/news/story/122663/6994019?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:23:38 , udn , 去年雙11後，台灣的電商產業呈現極端兩樣情：幾年前默默苦追的富邦媒在雙11拿下近150億元的營收，去年全年繳出了營收破千億的成績單，昔日的電商龍頭網路家庭（8044）雙11業績不但未續創歷史新高，甚至呈現年減狀況，全年營收達不到500億元，還較2021年衰退5%。董事長詹宏志最近終於發表公開信表示，因為去年績效與營收不如預期，除了停發2022年的績效獎金，他自己從今年1月起不領公司薪水。 , https://udn.com/news/story/7240/6994042?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:24:34 , udn , 大陸出口歐美訂單持續下滑 前財長劉憶如：台灣無法幸災樂禍 , https://udn.com/news/story/7238/6994012?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:24:44 , udn , 北威今（24）日舉行論壇，前財政部長、台灣大學財務金融系兼任教授劉憶如提出2023年大陸解封後出口至歐美訂單持續下滑，直... , https://udn.com/news/story/7238/6994012?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:29:30 , udn , 台灣大法說會 法人焦點全在「台台併」後續 , https://udn.com/news/story/7240/6994044?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:29:40 , udn , 台灣大哥大（3045）24日召開線上法說會，總經理林之晨宣布，2022年台灣大營收年成長領先同業，營業利益年增達5%，未... , https://udn.com/news/story/7240/6994044?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:35:00 , udn , 疑與前夫家有金錢糾葛 香港名媛蔡天鳳遭「斬肢碎屍藏冰箱」 , https://udn.com/news/story/7332/6994029?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:35:10 , udn , 時裝界名媛蔡天鳳Abby遇害身亡，被揭發藏屍大埔龍尾村村屋，重案組拘捕其前夫3名家人，分別是父母及胞兄，疑與案有關。消息指，Abby生前照顧前夫及其家人生活，疑雙方有錢銀瓜葛。死者遭斬肢碎屍，屍塊連頭顱被存放於村屋地下室的冰箱內，屍身疑曾被烹煮，屋內亦發現烹煮工具。 , https://udn.com/news/story/7332/6994029?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:38:28 , udn , 削皮鳳梨「知面不知心」切開後才驚覺不新鮮 網笑：菸癮大 , https://udn.com/news/story/120915/6993652?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:38:39 , udn , 許多人喜愛酸甜多汁的鳳梨，日前有網友購買一顆已削皮的鳳梨，切開後才發現鳳梨心已經「爛了」，更幽默表示「買到一顆知人知面不知心的鳳梨」，最後順利退貨，還有人笑稱是買到「新品種蜜鳳梨」。 , https://udn.com/news/story/120915/6993652?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:44:40 , udn , 好市多「漢堡麵包」CP值高！內行人揭「這款」必買：更好吃 , https://udn.com/news/story/120915/6993862?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:44:50 , udn , 漢堡是許多人喜愛的美食之一，日前有網友分享好市多販售的「漢堡麵包」，一包有15個，售價85元，讓他直呼「CP值很高」，也有人另外推薦有奶油香氣的「布里歐」漢堡麵包，或至全聯購買單包裝的漢堡麵包，相對比較好保存。 , https://udn.com/news/story/120915/6993862?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:45:10 , udn , 狂！某黨議員是「股神」 一周就爽撈35%異常超額報酬、比金融業專業人士還強 , https://udn.com/news/story/7251/6994049?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:45:21 , udn , 曾有某國金融業朋友傳達特定團體的炒作公司和目標價格，並配合新聞業者釋放利多消息，當地政府也參與其中。後來那支股票翻了一倍，市場投資人蜂擁而入，我們都相信該團體的實力決心，同時也認為上漲行情能一路衝到目標價。結果幕後集團… , https://udn.com/news/story/7251/6994049?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:50:40 , udn , 東港漁船公海失聯6天搜尋無果   船長家屬憂心如焚盼勿打擾 , https://udn.com/news/story/7320/6994074?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:50:50 , udn , 屏東東港籍「昇豐128號」鮪釣漁船在太平洋公海失聯進入第6天，國家搜救指揮中心協請附近國家救援，漁業署也協調友船前往支援... , https://udn.com/news/story/7320/6994074?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:51:41 , udn , 狂！某黨議員是「股神」 一周爽撈35%異常超額報酬、比金融專業人士還強 , https://udn.com/news/story/7251/6994049?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:53:40 , udn , 高雄竹林大火燒一天一夜　出動直升機灑68噸水灌救 , https://udn.com/news/story/7327/6994080?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:53:51 , udn , 高雄美濃區興隆里位於福慧寺上方一處竹林，昨晚不明原因發生火警，火勢雖控制，但仍持續冒出復燃，冒出些許火煙，這起火災已經持... , https://udn.com/news/story/7327/6994080?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:54:11 , udn , Joeman飯糰評價兩極？ 小資族曝心聲：問題在包裝與太貴 , https://udn.com/news/story/120915/6993723?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:54:21 , udn , 百萬YouTuber Joeman日前推出了與超商合作的飯糰，主打在小小一顆的飯糰內，就可以享受到「奢華海鮮」，內含鮭魚卵、干貝等高級食材，掀起網友討論。不過日前有網友發現，超商的飯糰都被搶光，只剩下Joeman的飯糰沒有人動過，因此他拋問「真的不好吃嗎？」 , https://udn.com/news/story/120915/6993723?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:59:30 , udn , 撞歪路邊貨車  轎車側翻擋風玻璃全碎駕駛毫髮無傷 , https://udn.com/news/story/7320/6994083?from=udn-ch1_breaknews-1-0-news
2023-02-24 20:59:40 , udn , 高雄29歲彭姓男子今天中午駕駛轎車，行經彌陀區山霸煙路，不慎擦撞停在路旁的小貨車，導致彭男的轎車翻覆，車頭毀損，所幸，當... , https://udn.com/news/story/7320/6994083?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:00:01 , udn , 中職／福來喜3分砲、泰樂先發好投 兄弟熱身賽首勝 , https://udn.com/news/story/7001/6994020?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:00:11 , udn , 中職中信兄弟今天第2度與韓職培證英雄隊打自辦熱身賽，在屏東中信園區進行，靠著福來喜轟出3分砲，加上先發投手泰樂3局無失分... , https://udn.com/news/story/7001/6994020?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:01:32 , udn , 東港漁船失聯6天搜尋無果 船長家屬心急如焚曝最後通訊 , https://udn.com/news/story/7315/6994074?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:02:30 , udn , 民進黨：堅持和平反戰 嚴正譴責俄羅斯持續攻打烏克蘭 , https://udn.com/news/story/6656/6994084?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:02:41 , udn , 針對俄羅斯於一年前違反「聯合國憲章」，對烏克蘭發動武力攻擊，一年來造成無數人民死傷，民進黨國際部主任兼發言人謝佩芬今天重... , https://udn.com/news/story/6656/6994084?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:03:01 , udn , 撞歪路邊貨車 轎車側翻擋風玻璃全碎駕駛毫髮無傷 , https://udn.com/news/story/7320/6994083?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:05:30 , udn , 松山家商學生參觀潮鞋展 贊嘆聲此起彼落 , https://udn.com/news/story/6885/6994094?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:05:40 , udn , 「天啊，這鞋也太帥了吧！」北市松山家商廣告設計科學生昨日參觀《一鞋入魂！倫敦設計博物館潮鞋特展》時，贊嘆聲此起彼落，看著... , https://udn.com/news/story/6885/6994094?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:14:30 , udn , 「霹靂超先天路跑」集結北中南三地冒險者起跑 加碼回饋禮報名3/9截止 , https://udn.com/news/story/7266/6994102?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:14:40 , udn , 「PILI RUN霹靂超先天路跑」報名進入最後倒數，再度加碼釋出回饋禮，只要在3月3日(五)前完成報名繳費，不用抽獎，即... , https://udn.com/news/story/7266/6994102?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:18:31 , udn , 大航海時代終結？SCFI連7跌 業者稱「跌無可跌」曝轉捩點 , https://udn.com/news/story/6811/6994095?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:18:42 , udn , 上海航交所最新出口貨櫃運價指數（SCFI）出爐，連7周下跌，續跌27.98點至946.68點，周跌2.87%。 , https://udn.com/news/story/6811/6994095?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:19:02 , udn , 影／九份紅燈籠祭高掛點亮山城 璀璨燈籠海夜遊尋古意 , https://udn.com/news/story/7323/6994093?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:19:12 , udn , 「九份紅燈籠祭」今晚在昇平戲院前廣場點燈，設置多處打卡裝置及提燈夜遊遊程，到3月26日止，為期1個月，每天晚間6時至10... , https://udn.com/news/story/7323/6994093?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:20:29 , udn , 公共運輸月票系統建置 王國材：「1條件」改中央全補助 , https://udn.com/news/story/7266/6994104?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:20:39 , udn , 行政院會通過「疫後特別預算案」，其中納入補助地方政府推動公共運輸票證方案共221億元。交通部原規劃票證系統建置修改費用補... , https://udn.com/news/story/7266/6994104?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:21:00 , udn , 大陸提出俄烏戰爭停火提議 北約秘書長：沒有多少可信度 , https://udn.com/news/story/122663/6994073?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:21:10 , udn , 北大西洋公約組織（NATO）秘書長史托騰柏格（Jens Stoltenberg）今天對中國提出的烏克蘭戰爭停火提議抱持懷... , https://udn.com/news/story/122663/6994073?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:23:40 , udn , 23日朝東面公海射四枚導彈 北韓稱已擁有致命的核反擊能力 , https://udn.com/news/story/6809/6994082?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:23:50 , udn , 北韓聲稱再次測試了多枚遠程巡航導彈。據北韓官媒報導，該國於本周四（2月23日）向東面公海發射了四枚導彈。報導稱，導彈經過2小時50分左右的飛行時間，擊中了2000公里外的目標... , https://udn.com/news/story/6809/6994082?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:30:21 , udn , 你曾有尿急跑去廁所解放才發現沒帶衛生紙的經驗嗎？女生還可能會遇上月事一來卻忘了準備衛生棉的尷尬窘境。不過，現在日本有部份廁所出現了1項超貼心的「應急服務」，讓女網友們直呼「好方便喔」，在日本旅遊更增加安全感。 , https://udn.com/news/story/7088/6993537?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:31:42 , udn , 「霹靂超先天路跑」集結北中南三地冒險者起跑 加碼回饋禮報名3月9日截止 , https://udn.com/news/story/7266/6994102?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:32:39 , udn , 快評「關於政治解決烏克蘭危機的中國立場」12項呼籲 紐時：老調重彈 , https://udn.com/news/story/6809/6994123?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:32:49 , udn , 中國大陸外交部24日發布「關於政治解決烏克蘭危機的中國立場」12項呼籲，報導大陸政治新聞超過20年的紐約時報駐北京資深特... , https://udn.com/news/story/6809/6994123?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:33:10 , udn , 18歲休學女交男友遭家暴父情勒 向網求助嘆：我好累、好痛苦 , https://udn.com/news/story/7272/6994035?from=udn-ch1_breaknews-1-0-news
2023-02-24 21:33:20 , udn , 家家有本難念的經，有一位18歲的休學女網友，長期受到父親的情緒勒索，自從被發現去男友家中過夜後，父親因此經常抓狂，更要求原PO要負責哥哥、弟弟的學費，甚至還曾遭受到父親家暴，對此許多人勸她快離開原生家庭，或先蒐集家暴證據後再報警。 , https://udn.com/news/story/7272/6994035?from=udn-ch1_breaknews-1-0-news
