2023-02-23 00:03:22 , udn , 會考生活英語／【科技篇】線上課程 , https://udn.com/news/story/6904/6973047?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:34:26 , udn , 地鐵跑酷真人版？紐約地鐵車頂上「衝浪」暴增3倍 擬管制影片阻歪風 , https://udn.com/news/story/6813/6990158?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:34:33 , udn , 通膨罩頂，根據主計總處最新發布的資料顯示，2021年、2022年的1月~11月實質經常性薪資已連續二年負成長，2023年全球景氣低迷，「薪」情恐怕好不起來。尤其我國出口翻黑，各界普遍看壞今年製造業的調薪情況、科技業的獎金也恐縮水，惟服務業薪資表現則會翻揚，至於今年的實質經常性薪資最快則有機會在今年下半年止跌回升。 , https://udn.com/news/story/7238/6991211?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:34:36 , udn , 曼哈頓一名15歲少年日前因在地鐵列車車廂上尋求刺激衝浪而落軌遭輾身亡，從2021年開始，紐約市車頂衝浪人數逐年增長，20... , https://udn.com/news/story/6813/6990158?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:34:54 , udn , 蔣萬安兌現政見將發1500敬老金 預算未送挨轟不尊重議會 , https://udn.com/news/story/7323/6991209?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:34:54 , udn , 庫存調整及產業淡季 文曄估首季季減24~29% , https://udn.com/news/story/7253/6991160?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:35:04 , udn , 台北市前市長柯文哲卸任前，同意依循前副市長黃珊珊制定重陽敬老金發放公式決定發放1200元，但台北市長蔣萬安競選期間提出要... , https://udn.com/news/story/7323/6991209?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:36:21 , udn , 大陸儲蓄創新高 為何專家為高儲蓄操碎了心？ , https://udn.com/news/story/7333/6991223?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:36:32 , udn , 大陸居民儲蓄再創新高。存錢的不止大媽，連以往消費主力的90後年輕人也開始存錢，儘管有專家認為民眾那麼多存款應該買房子，反而引發民眾反駁。為何存錢？錢要花在哪裡成為民眾核心思慮，也是大陸這兩年關鍵的經濟考驗。 , https://udn.com/news/story/7333/6991223?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:36:52 , udn , 交通月票方案出爐 黃偉哲再爭取6.2億提升南部公共運輸 , https://udn.com/news/story/7327/6991221?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:37:03 , udn , 對於行政院院會今天拍板定案基北北桃、中彰投、南高屏3大生活圈推出公共運輸月票，台南市長黃偉哲大表歡迎，台南市與高雄市、屏... , https://udn.com/news/story/7327/6991221?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:37:56 , udn , 受惠遊戲業務！網易2022年Q4營收年增4% 研發投入創新高 , https://udn.com/news/story/7333/6991179?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:38:06 , udn , 大陸網路科技公司網易23日發布2022年第4季及全年財報顯示，2022年度，網易總營收人民幣965億元；非公認會計準則下... , https://udn.com/news/story/7333/6991179?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:38:50 , udn , 波蘭台北辦事處長拜訪桃園市長 雙方盼多元合作 , https://udn.com/news/story/7323/6991231?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:39:00 , udn , 波蘭台北辦事處高則叡處長今天拜會桃園市長張善政，除了恭賀張市長就任，也討論與桃園經濟、文化、教育、科技及能源等多元合作契... , https://udn.com/news/story/7323/6991231?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:39:20 , udn , 影／垃圾卡軌 安坑輕軌延誤3分鐘 貨車司機遭開罰 , https://udn.com/news/story/7320/6991250?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:39:24 , udn , 蔣萬安將發1500元敬老金 預算未送審查挨轟不尊重議會 , https://udn.com/news/story/7323/6991209?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:39:31 , udn , 貨車司機林姓男子本月20日載運資源回收物品，行經新北市新店區安一路轉彎時，疑似所載一大包回收物品未捆綁穩妥，掉落路面軌道... , https://udn.com/news/story/7320/6991250?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:39:51 , udn , 投資人關注聯準會持續升息 亞股走勢不一 , https://udn.com/news/story/6811/6991191?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:40:01 , udn , 美國聯邦準備理事會（Fed）最新公布的會議紀要顯示，聯準會將持續升息，且時間比之前預期還久之後，市場買盤不振，亞洲股市走... , https://udn.com/news/story/6811/6991191?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:40:22 , udn , 港都盃／余雅倩擲破全國紀錄 國內大賽也達成大滿貫 , https://udn.com/news/story/7005/6991230?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:40:32 , udn , 我國女子鏈球全國紀錄保持人余雅倩，今天在高雄舉行的2023年港都盃全國田徑錦標賽中，在公開女子鏈球決賽於第二擲擲出65公... , https://udn.com/news/story/7005/6991230?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:40:53 , udn , 拜登晤北約東翼領袖 立陶宛籲部署更強火力 , https://udn.com/news/story/6809/6991186?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:41:03 , udn , 美國總統拜登今天在華沙會晤北大西洋公約組織東翼國家領袖，立陶宛總統在會中告訴拜登，北約應在波羅的海國家另外部署高機動性多... , https://udn.com/news/story/6809/6991186?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:41:23 , udn , 經典版《憤怒鳥》要從Google Play商店下架了 外媒爆料「暗黑真相」 , https://udn.com/news/story/7086/6991090?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:41:34 , udn , 《Angry Birds憤怒鳥》這款遊戲於2009年推出，簡單好玩又極富趣味性的特色令它一推出即成為風靡全球的熱門遊戲；《Angry Birds憤怒鳥》陸續也推出不少續作，但忠實玩家們仍然忠於最經典的原始版本，近日開發商Rovio則宣布要在Google Play商店... , https://udn.com/news/story/7086/6991090?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:41:48 , udn , 兩岸直航、觀光怎麼解？陸委會：主管部門一定要溝通 , https://udn.com/news/story/7331/6991252?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:41:58 , udn , 疫後兩岸人員往來、交流需求上升，大陸持續呼籲我方恢復兩岸直航點、陸客來台觀光。對於是否存在實質性障礙，陸委會副主委發言人... , https://udn.com/news/story/7331/6991252?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:42:19 , udn , 德光中學學測亮麗  7成可上國立大學3成上頂大 , https://udn.com/news/story/6925/6991253?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:42:29 , udn , 大學學科能力測驗成績今天公布，德光中學成績亮麗，準備了長串的鞭炮慶賀學生的表現。校方表示，單科滿級分21人次，4科組合達... , https://udn.com/news/story/6925/6991253?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:42:50 , udn , 國台辦指台灣蛋每顆加價20元 陳建仁：勿輕信認知作戰 , https://udn.com/news/story/6656/6991254?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:43:00 , udn , 近期缺蛋受關注，大陸國台辦日前指出台灣每顆雞蛋加價新台幣15到20元。行政院長陳建仁今天表示，相信國人有很高的智慧來辨別... , https://udn.com/news/story/6656/6991254?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:43:20 , udn , 交通部補助2億 打造台南黃金海岸到小美軍6公里海洋新樂園 , https://udn.com/news/story/7326/6991251?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:43:31 , udn , 台南市府針對黃金海岸完成第一個海陸域整合規畫，並向交通部觀光局爭取2億元「重點景區遊憩廊帶計畫-黃金海岸海洋新樂園」補助... , https://udn.com/news/story/7326/6991251?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:43:55 , udn , 影／又見行人地獄…遊覽車斑馬線未禮讓 雙寶媽急拉孩後退 , https://udn.com/news/story/7320/6991218?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:44:21 , udn , 影／垃圾卡軌…安坑輕軌延誤3分鐘 貨車司機遭開罰 , https://udn.com/news/story/7320/6991250?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:44:49 , udn , 胃鏡縮胃術後怎麼吃  營養師：慢慢吃 飽就停 , https://udn.com/news/story/7266/6991258?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:45:00 , udn , 很多人有體重過重的狀況，為了能恢復健康及維持良好體態，選擇「胃鏡縮胃」手術，但術後要如何進食才正確？嘉義基督教醫院營養師... , https://udn.com/news/story/7266/6991258?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:47:22 , udn , 波蘭台北辦事處長拜會張善政 雙方盼多元合作 , https://udn.com/news/story/7323/6991231?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:47:23 , udn , 元月假期爆商機 零售、餐飲營收雙創單月新高 , https://udn.com/news/story/7238/6991224?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:47:34 , udn , 經濟部統計處今（23）日公布2023年1月批發、零售及餐飲營收統計。過年長達十天的假期讓餐飲、零售營收表現雙雙創歷史新高... , https://udn.com/news/story/7238/6991224?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:48:20 , udn , 兩岸直航、觀光怎麼解？ 陸委會：主管部門一定要溝通 , https://udn.com/news/story/7331/6991252?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:50:50 , udn , 烏龍指稱衣物遭不明液體弄破洞　騎士貼文引恐慌遭法辦 , https://udn.com/news/story/7320/6991270?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:51:01 , udn , 吳姓男子貼文稱外出騎乘機車時遭不明液體潑中，洗衣服時發現破洞，呼籲其他民眾注意安全，警方介入釐清卻發現事件鬧烏龍，相關監... , https://udn.com/news/story/7320/6991270?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:51:21 , udn , 政院拍板！北北基桃1200元月票含台鐵客運 中南部推2種月票 , https://udn.com/news/story/7314/6991268?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:51:32 , udn , 行政院會今天拍板「中央促進公共運輸使用方案」，針對北北基桃、中彰投、南高屏三個生活圈推出通勤通學月票。月票可搭乘台鐵、捷運、輕軌、客運、公車及公共自行車等運具。其中北北基桃1200元月票，中南部研議採「城際通勤」、「都市內通勤」兩種月票；預計7月發放。至於北北基桃以外月票方案與價格，將由地方政府各自宣布。公共運輸通勤月票補助直轄市50%、非直轄市75%，台鐵、公路客運中央負擔90%。至於偏遠地區沒有公共運輸，此方案恐擴大城鄉落差，交通部長王國材說，交通平權方面，將利用「公路公共運輸服務升級計畫」優先建設中南東部及離島公共運輸環境。 , https://udn.com/news/story/7314/6991268?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:51:52 , udn , 美國指中國可能提供俄羅斯武器 陸外交部回應了 , https://udn.com/news/story/122663/6991188?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:52:02 , udn , 針對美國政府指，中國可能考慮向俄羅斯提供武器，中國外交部今天對此否認，並指「這是抹黑」，並且會損害中美關係 , https://udn.com/news/story/122663/6991188?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:53:49 , udn , 個資外洩疑雲 唐鳳：經濟部、數位部已赴微風行政檢查 , https://udn.com/news/story/7238/6991275?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:53:59 , udn , 微風集團昨天發生個資外洩事件，數位部長唐鳳今（23）日出席2023金融科技趨勢論壇時指出，微風的主管機關經濟部商業司跟數... , https://udn.com/news/story/7238/6991275?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:54:19 , udn , 普發現金6000元出現詐騙簡訊   金管會：請銀行加強宣導 , https://udn.com/news/story/7239/6991273?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:54:30 , udn , 行政院會今天通過疫後特別預算案，全民普發現金6000元將上路，但詐騙集團已開始行動，陸續已有民眾收到可提前領現金的釣魚簡... , https://udn.com/news/story/7239/6991273?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:58:20 , udn , 信心大增…俄烏戰爭周年將近 95%烏克蘭人相信國家會贏 , https://udn.com/news/story/122663/6990224?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:58:30 , udn , 俄羅斯全面入侵烏克蘭即將於2月24日屆滿周年，研究機構Rating Group公布的2月初民調顯示，約有95%的烏克蘭人... , https://udn.com/news/story/122663/6990224?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:59:50 , udn , 「多一公斤的旅行」頭城家商畢業旅行到育幼院做愛心 , https://udn.com/news/story/7326/6991289?from=udn-ch1_breaknews-1-0-news
2023-02-23 18:59:51 , udn , 胃鏡縮胃術後怎麼吃 營養師：慢慢吃 飽就停 , https://udn.com/news/story/7266/6991258?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:00:01 , udn , 國立頭城家商高三學生的校外畢業旅行，不只是一趟畢業旅行，更是愛的教育旅程。出發前，他們得知「嘉義市修緣育幼院」的孩子需要... , https://udn.com/news/story/7326/6991289?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:00:51 , udn , ChatGPT預告AI搶白領工作？克魯曼：將帶來經濟大震撼 , https://udn.com/news/story/123313/6991279?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:01:02 , udn , 最近聊天機器人ChatGPT爆紅，掀起關於人工智慧（AI）未來發展方向及其影響的諸多討論。紐約時報專欄作家克魯曼日前接受... , https://udn.com/news/story/123313/6991279?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:01:22 , udn , 普發現金6000元出現詐騙簡訊 金管會：請銀行加強宣導 , https://udn.com/news/story/7238/6991273?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:02:51 , udn , 找回純粹的自己！香奈兒奢華金燦賦活乳霜重現完美肌齡 , https://udn.com/news/story/7270/6991293?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:03:01 , udn , 香奈兒女士曾說，「臉就像一面明鏡，反射一個人的內在變化，請好好照顧它。」在當今，女人得以自由自在的生活，真實做自己，然而... , https://udn.com/news/story/7270/6991293?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:03:22 , udn , 回憶無罪、老派有理！浪琴、萬寶龍推古典風時計 , https://udn.com/news/story/7270/6991292?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:03:32 , udn , 當世界越快，心與時間就需要越慢，才能穩健前行。浪琴（Longines）與萬寶龍（Montblanc）不約而同推出懷舊風格... , https://udn.com/news/story/7270/6991292?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:05:49 , udn , 學測放榜台南市港明、南光、黎明三所私立高中表現亮眼 , https://udn.com/news/story/6925/6991305?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:05:59 , udn , 今年學測今天放榜，台南市港明、南光、黎明三所私立高中表現亮眼：港明高中四科60滿級分有邱睿晨、王羿翔2位同學，其中邱睿晨... , https://udn.com/news/story/6925/6991305?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:06:20 , udn , 台鐵行動車站進駐花蓮慈院　門診大廳可臨櫃退、換票 , https://udn.com/news/story/7328/6991302?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:06:30 , udn , 花蓮慈濟醫院每天門診量約3200人次，近7成來自其他鄉鎮甚至是外縣市，為方便病患，院方與台鐵花蓮車站合作成立行動車站，每... , https://udn.com/news/story/7328/6991302?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:06:51 , udn , 為虛擬寶物向「遊戲橘子」提告求償今開庭　丁特：絕不和解 , https://udn.com/news/story/7321/6991304?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:07:01 , udn , 電玩實況主「丁特」薛姓男子因花費百萬購買線上遊戲虛擬寶物，認虛寶合成機率小於遊戲代理商「遊戲橘子」所稱機率，指該代理商是... , https://udn.com/news/story/7321/6991304?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:07:21 , udn , 王必勝今拜會侯友宜 侯：防疫不分地方、中央 , https://udn.com/news/story/7323/6991299?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:07:32 , udn , 中央流行疫情指揮中心指揮官王必勝今赴新北市府，拜會新北市長侯友宜，就防疫措施雙方交流。侯友宜說，防疫不分地方與中央，大家... , https://udn.com/news/story/7323/6991299?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:07:52 , udn , 東引士兵舉槍自戕  連江地檢署相驗結果出爐 , https://udn.com/news/story/7321/6991294?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:08:03 , udn , 陸軍東引指揮部今天上午7點傳出一名王姓上兵在站哨時，趁林姓哨長未注意時，舉槍自戕，連開4槍，當場身亡，連江地檢署在接獲馬... , https://udn.com/news/story/7321/6991294?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:08:23 , udn , 找回純粹的自己！香奈兒奢華金燦賦活乳霜 重現完美肌齡 , https://udn.com/news/story/7270/6991293?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:08:49 , udn , 向澳洲專案進口500顆蛋 農委會擬短中長期計畫防缺蛋 , https://udn.com/news/story/7266/6991306?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:08:57 , udn , 友達彭双浪卸任CEO職務 由柯富仁接任 , https://udn.com/news/story/7240/6991227?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:08:59 , udn , 台灣面臨史上最長缺蛋危機，農委會主委陳吉仲今天召開記者會表示，會以短中長期三階段解決缺蛋問題，短期先由澳洲專案進口500... , https://udn.com/news/story/7266/6991306?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:09:08 , udn , 友達光電今（23）日宣布高階人事異動，經董事會決議，彭双浪將卸任執行長職務，由柯富仁接任執行長暨總經理一職，彭双浪仍將繼... , https://udn.com/news/story/7240/6991227?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:09:19 , udn , iRent、格上租車個資外洩  證交所對3公司共開罰25萬元 , https://udn.com/news/story/7239/6991307?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:09:24 , udn , 金管會解除四大救市措施 國安基金：暫無退場規劃 , https://udn.com/news/story/7251/6991291?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:09:30 , udn , iRent、格上租車陸續發生個資外洩事件，繼交通部公路總局開罰後，證交所今也對和泰汽車、和潤、裕融3家公司違反內控制度，... , https://udn.com/news/story/7239/6991307?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:09:34 , udn , 金管會今天傍晚宣布四大救市措施明天解除，國安基金護盤任務是否也會隨之退場引發關注。對於金管會宣布救市四大措施落幕，國安基... , https://udn.com/news/story/7251/6991291?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:09:50 , udn , 國台圖等公部門三方合作 打造全國首座生態韌性都市林 , https://udn.com/news/story/7323/6991309?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:10:01 , udn , 永續及生態成為民眾關注焦點，尤其在城市中更是被重視，國立台灣圖書館與在地公所、中央林業試驗所等合作，以中和區四號公園為基... , https://udn.com/news/story/7323/6991309?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:10:21 , udn , 影／新莊男酒後自摔 救護人員協助送醫竟遭揮拳毆傷 , https://udn.com/news/story/7320/6991308?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:10:31 , udn , 新北市新莊區陳姓男子，昨天深夜喝完酒自摔租處，房東聯繫救護人員到場協助送醫，不料，陳男送抵醫院急診室門口，卻從救護車跳下... , https://udn.com/news/story/7320/6991308?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:11:50 , udn , 國台辦支持台商A股上市 陸委會提醒注意風險 , https://udn.com/news/story/7333/6991315?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:12:00 , udn , 大陸國台辦發言人朱鳳蓮22日表示，大陸支持符合條件的台企在A股上市，為台胞台商提供更多元高效的金融服務。在陸委會23日下... , https://udn.com/news/story/7333/6991315?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:12:21 , udn , 勞長稱撥補也是勞保改革 學者批一派胡言 每年撥千億 解決有限 , https://udn.com/news/story/7266/6991314?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:12:31 , udn , 勞保基金將於2028年用罄。僅管外界抨擊勞保年改若再不動，恐面臨斷崖式的激烈改革。但勞動部長許銘春今接受網路節目專訪時說... , https://udn.com/news/story/7266/6991314?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:12:51 , udn , 救觀光！來台自由行5千、團客2萬補助 陸客開放也適用 , https://udn.com/news/story/7266/6991313?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:13:02 , udn , 疫後為吸引國際客振興觀光，交通部推動「加速擴大吸引國際觀光客方案」通過行政院會拍板，編列53億元納入特別預算。交通部長王... , https://udn.com/news/story/7266/6991313?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:13:22 , udn , 公共運輸月票補貼221億 王國材：3年轉移5%私人運具 , https://udn.com/news/story/7266/6991310?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:13:33 , udn , 行政院會通過「疫後強化經濟與社會韌性及全民共享經濟成果特別預算案」，交通部主管編列274億元，其中，補助地方政府推動公共... , https://udn.com/news/story/7266/6991310?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:14:23 , udn , iRent、格上租車個資外洩 證交所對3公司共開罰25萬元 , https://udn.com/news/story/123309/6991307?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:14:51 , udn , 明冷氣團襲各地降溫有感 228連假這天恐跌破10度 , https://udn.com/news/story/7266/6991324?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:14:54 , udn , 力士去年每股賺6.47元 創新高 擬配2元股票、3元現金 , https://udn.com/news/story/7254/6991284?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:15:01 , udn , 中央氣象局表示，明天(24日)強烈大陸冷氣團南下，北部及東北部轉冷，北部及東半部地區有局部短暫雨，其他地區為多雲到晴。2... , https://udn.com/news/story/7266/6991324?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:15:04 , udn , 功率元件設計廠商力士（4923）今日舉行董事會，通過去年財報及盈餘分配案。去年稅後純益1.76億元，年增25.9％，每股... , https://udn.com/news/story/7254/6991284?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:15:21 , udn , 周玉蔻轟陳吉仲危機處理差 陳：政治責任「我來負責」 , https://udn.com/news/story/122475/6991318?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:15:32 , udn , 國內蛋荒嚴重，尤其是北台灣雞蛋不太容易買，除了鴻海創辦人郭台銘痛批民進黨解決不了蛋荒失職外；資深媒體人周玉蔻說，農委會主... , https://udn.com/news/story/122475/6991318?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:16:22 , udn , 勞長稱撥補也是勞保改革 學者批一派胡言：每年撥千億解決有限 , https://udn.com/news/story/7266/6991314?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:16:53 , udn , 如何有效監管虛擬資產？ 前CFTC主席提三架構 , https://udn.com/news/story/7239/6991317?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:17:03 , udn , 2023 金融科技趨勢論壇今（23）登場，聚焦於全球的虛擬資產監理趨勢，前立委許毓仁和前CFTC（美國期貨商品交易委員會... , https://udn.com/news/story/7239/6991317?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:17:25 , udn , 台出口壓力增、半導體放緩 一原因讓渣打認台灣今年不會衰退 , https://udn.com/news/story/7238/6991301?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:17:36 , udn , 渣打今（23）日舉行2023年投資經濟展望，維持2023年台灣GDP降至2.2％，在「通膨壓力升息、景氣燈號連三個月藍燈... , https://udn.com/news/story/7238/6991301?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:18:24 , udn , 向澳洲專案進口500萬顆蛋 農委會擬短中長期計畫防缺蛋 , https://udn.com/news/story/122475/6991306?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:18:26 , udn , 東引士兵舉槍自戕 連江地檢署相驗結果出爐 , https://udn.com/news/story/7315/6991294?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:20:48 , udn , 經典賽／美媒公布WBC實力排行榜 中華隊連前十都排不上 , https://udn.com/news/story/10785/6991249?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:20:59 , udn , 2023WBC世界棒球經典賽開打在即，美媒透過陣容名單列出「實力排行榜」前十名，前三名分別由多明尼加、美國、日本拿下，中華隊部分則沒有上榜。

《FOX Sports》分析師B.韋蘭德（Ben V , https://udn.com/news/story/10785/6991249?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:21:19 , udn , 台美貿易倡議5議題有共識 何志偉：開啟行政系統間平台 , https://udn.com/news/story/6656/6991329?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:21:26 , udn , 為天堂M虛寶向「遊戲橘子」提告求償2070萬元 實況主丁特：絕不和解 , https://udn.com/news/story/7321/6991304?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:21:30 , udn , 台美21世紀貿易倡議去年啟動至今，已舉行過實體談判會議，政府曾表示，盼藉此推動台美洽簽「雙邊自由貿易協定」。民進黨黨團立... , https://udn.com/news/story/6656/6991329?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:23:39 , udn , 金管會解除禁空令 國安基金暫留場中護盤 , https://udn.com/news/story/7251/6991331?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:23:49 , udn , 台股站回萬五大關，考量股市已回穩，金管會證期局昨日拍板，宣布禁空令等穩定股市措施退場，即日起取消當日收盤價跌幅達3.5%... , https://udn.com/news/story/7251/6991331?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:26:40 , udn , 及早發現肺癌存活率高  高市衛生局籲善用免費癌篩 , https://udn.com/news/story/7327/6991342?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:26:51 , udn , 肺癌連續11年居台灣癌症死亡首位，據統計，有一半新病例發現時已是第4期，5年存活率僅1成，高市衛生局提醒，國健署去年7月... , https://udn.com/news/story/7327/6991342?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:26:52 , udn , 影／男酒後自摔揮拳毆傷救護人員 事後竟辯：不記得了 , https://udn.com/news/story/7320/6991308?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:27:11 , udn , 竹科與竹竹苗首長今共辦高峰會 後續每3月輪辦討論合作 , https://udn.com/news/story/7324/6991343?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:27:21 , udn , 為建立共識，共同解決竹科園區與縣、市間的問題，園區同業公會今齊聚竹科管理局長王永壯、新竹縣長楊文科、新竹市長高虹安及苗栗... , https://udn.com/news/story/7324/6991343?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:29:50 , udn , 兩銀行捲入詐貸案卻未發布重訊 金管會要釐清 , https://udn.com/news/story/7239/6991348?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:30:00 , udn , 一名金姓女子涉向4家銀行詐貸達新台幣2億餘元，檢調懷疑有銀行員內神通外鬼，啟動搜索並約談銀行員，但其中有兩家民營銀行未遭... , https://udn.com/news/story/7239/6991348?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:32:45 , udn , 王必勝赴新北市府拜會侯友宜 侯：防疫不分地方、中央 , https://udn.com/news/story/7323/6991299?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:33:21 , udn , 內蒙煤礦場坍塌事故 陸委會表達慰問、盼救援順利 , https://udn.com/news/story/7331/6991351?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:33:31 , udn , 大陸內蒙古一露天煤礦昨發生大規模坍塌，據官媒報導，事故已造成4人死亡，6人受傷，49人失聯。對於這起不幸事故，陸委會副主... , https://udn.com/news/story/7331/6991351?from=udn-ch1_breaknews-1-0-news
2023-02-23 19:35:48 , udn , 2812人死於車禍不減反增  交部推「行人及高齡友善區」 , https://udn.com/news/story/7266/6991355?from=udn-ch1_breaknews-1-0-news
