2023-05-09 00:06:04 , udn , 擺脫行人地獄 蔣萬安2改革 李四川留言也做這事…網讚 , https://udn.com/news/story/7323/7151531?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:05:40 , udn , 鴻海創辦人郭台銘今晚在屏東慈鳳宮前舉辦第二場造勢大會，郭台銘和議長周典論晚上6點50分抵達屏東慈鳳宮，支持者大喊「總統好... , https://udn.com/news/story/6656/7153693?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:06:01 , udn , 國民黨台中第五選區黃建豪出線 綠委：秉持勤奮腳步爭取認同 , https://udn.com/news/story/7325/7153692?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:06:11 , udn , 台中市立委第五選區（北屯、北區）是國民黨市長盧秀燕六屆立委的「押地」，同黨前立委沈智慧今天下午在國民黨副主席連勝文陪同下... , https://udn.com/news/story/7325/7153692?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:06:24 , udn , 被嘲「買不起奶茶」一口氣買70杯怒摔？真相逆轉超傻眼 , https://udn.com/news/story/7332/7153713?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:06:34 , udn , 浙江有網友在社交平台上發布了一段「外賣騎手遭奶茶店員嘲諷買不起奶茶，一口氣買70杯，一杯又一杯的摔在了奶茶店門口」的影片... , https://udn.com/news/story/7332/7153713?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:06:55 , udn , 銘傳大學調查：蠟燭兩頭燒　四成民眾照顧長者壓力甚大 , https://udn.com/news/story/7266/7153711?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:07:05 , udn , 銘傳大學財務金融學系今年起與國內第三方照服員媒合平台「優照護」合作，雙方進行「高齡照護與高齡金融」調查。調查顯示，高齡照... , https://udn.com/news/story/7266/7153711?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:07:26 , udn , 國境解封旅運快速回升 今年旅運量上看2800萬人次 , https://udn.com/news/story/7266/7153718?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:07:37 , udn , 國境開放，進出境人數增多，根據統計，2023年客運量今日突破1000萬人次，4月平均日運量為9.1萬人次，已達疫情前的6... , https://udn.com/news/story/7266/7153718?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:07:57 , udn , 另類浪漫？用鈔票折超大花束 網友看圖皺眉：以為是靈車花圈 , https://udn.com/news/story/6810/7153677?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:08:08 , udn , 馬來西亞有網友在社群媒體分享他所看到的有趣一幕，只見有人用數百張鈔票製成了一個超大型花束，大的連車子都裝不下。然而，由於花束用的是小面額藍色鈔票，還搭配了黑色和白色包裝紙，不少網友認為，看起來像是靈車花... , https://udn.com/news/story/6810/7153677?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:08:28 , udn , 驚動新竹警出動護駕 企鵝妹環島走到新竹頻遇怪男 , https://udn.com/news/story/7320/7153707?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:08:34 , udn , 聯詠首季每股純益7.81元優於預期 本季營收看增25% , https://udn.com/news/story/7253/7153661?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:08:39 , udn , 知名韓國實況直播主「企鵝妹」近日展開徒步環台，今天企鵝妹行程從關西出發一路前往竹北，但在途中頻遇怪異粉絲騷擾，驚動新埔警... , https://udn.com/news/story/7320/7153707?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:08:45 , udn , 面板驅動IC大廠聯詠今日公布首季稅後純益47.52億元，季增加17.5%、年減少57.3%，每股純益7.81元，優於預期... , https://udn.com/news/story/7253/7153661?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:09:24 , udn , 台中計程車費率8月1日起調漲 起跳1250公尺85元 , https://udn.com/news/story/7323/7153725?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:09:34 , udn , 台中市將從8月1日零時起調整計程車費率，新費率是起程1250公尺85元，續程每200公尺5元，延滯計時是車速每小時5公里... , https://udn.com/news/story/7323/7153725?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:09:55 , udn , 黃偉哲赴殯儀館探視 女童父悲：女兒的性命⋯代價太大 , https://udn.com/news/story/7323/7153724?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:10:06 , udn , 台南市3歲女童牽著媽媽的走，一起走斑馬線過馬路，卻遭休旅車撞死，引發群情激憤，市長黃偉哲下午到殯儀館致意並慰問家屬，女童... , https://udn.com/news/story/7323/7153724?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:10:31 , udn , 新光金改選  金管會：過程中若有不當 會找業者喝咖啡 , https://udn.com/news/story/7239/7153694?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:14:15 , udn , 國境解封後快速回升 今年旅運量上看2800萬人次 , https://udn.com/news/story/7266/7153718?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:14:46 , udn , 聯電高層6人申報轉讓持股2,600張 市值達1.3億元 , https://udn.com/news/story/7253/7153719?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:14:57 , udn , 晶圓代工廠聯電（2303）近期因應報稅季節，六位經理人紛紛申報轉讓持股，其中以資深副總劉啟東轉讓張數達600張最多，其次... , https://udn.com/news/story/7253/7153719?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:15:07 , udn , 桃園繡球花季下周登場 上萬朵繡球花超好拍 , https://udn.com/news/story/7324/7153660?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:15:18 , udn , 2023桃園繡球花季13日即將在復興區登場，9天的活動以「浪漫愛情」為主題，市府也與婚紗業者合作，將台七桃花源休區各農場... , https://udn.com/news/story/7324/7153660?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:18:15 , udn , 綠營批宜縣消防局處理性騷案失當 藍營:確屬備勤給假 , https://udn.com/news/story/7328/7153748?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:18:26 , udn , 宜蘭女消防員從浴室洗澡出來走到寢室，被闖進的男消防員撞見，導致身心受創，民進黨縣議會黨團今天批評消防局處理失當，全案應屬... , https://udn.com/news/story/7328/7153748?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:18:47 , udn , 桃園取締路口不讓行人冠全台  5月至今汽、機車違規開罰205萬 , https://udn.com/news/story/7320/7153745?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:18:57 , udn , 外國媒體報導「台灣行人地獄」惡名，全國警方5月起執路口車輛不停讓行人專案，桃園市首周取締路口不停讓行人4大違規8993件... , https://udn.com/news/story/7320/7153745?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:19:18 , udn , 蔡英文接見國際同濟會幹部 拜託協助宣傳政府政策 , https://udn.com/news/story/6656/7153743?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:19:28 , udn , 蔡英文總統今天接見國際同濟會台灣總會第49屆北二區主席、區職幹部暨各會會長，她表示，面對疫後時代的挑戰，政府投入許多力量... , https://udn.com/news/story/6656/7153743?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:21:14 , udn , 基隆西定托嬰中心僅一個出口讓家長憂心 謝國樑提解方 , https://udn.com/news/story/7328/7153750?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:21:25 , udn , 基隆市議員張秉鈞接獲家長反映，位中山區西定公有市場2樓的西定托嬰中心僅有單一出口，遇有狀況發生時逃生不易。市長謝國樑今會... , https://udn.com/news/story/7328/7153750?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:22:16 , udn , 桃園取締路口不讓行人冠全台 5月至今汽、機車違規開罰205萬 , https://udn.com/news/story/7320/7153745?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:24:13 , udn , 陸公告新車排放標準 上百萬輛不合規車輛待消化 , https://udn.com/news/story/7333/7153772?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:24:24 , udn , 大陸官方9日發布乘用車排放標準新規，中汽協方面數據顯示，截至2023年1月底，不符合實際行駛汙染物排放試驗（即RDE試驗... , https://udn.com/news/story/7333/7153772?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:24:25 , udn , 無視公權力？證交所要泰山釐清入股街口疑點 等到5點都沒人來 , https://udn.com/news/story/7241/7153698?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:24:44 , udn , 海底撈被控灌單超收拒退費 經理亮出「星國律師團」粉專遭洗版 , https://udn.com/news/story/7270/7153588?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:24:55 , udn , 台灣「海底撈」近日爆出誆收、溢收餐費醜聞，有食客網上投訴，稱店內消費出現多次灌單、菜品未上齊等溢收費用情形，經海底撈確認系統存在問題，坦承錯誤並開除店經理... , https://udn.com/news/story/7270/7153588?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:30:24 , udn , 中職／曾被吉田正尚敲全壘打 呂彥青：揮棒豪邁但難三振 , https://udn.com/news/story/7001/7153760?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:30:34 , udn , 日籍旅美球員野手吉田正尚獲選美國聯盟單週MVP，過去曾在冬季聯盟對決過的中信兄弟投手呂彥青清楚記得被吉田正尚打過1轟，直... , https://udn.com/news/story/7001/7153760?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:30:55 , udn , 印度巴士衝出欄杆墜橋造成22死、30餘傷 駕駛員逃逸無蹤 , https://udn.com/news/story/6812/7153687?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:31:05 , udn , 印度中部一座城市今天上午發生巴士翻落橋下事件，至少22人死亡，包括婦女及兒童在內，另有30餘人受傷 , https://udn.com/news/story/6812/7153687?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:31:54 , udn , 截至5點尚未說明…證交所籲泰山釐清入股街口疑點 否則將依法懲處 , https://udn.com/news/story/7241/7153698?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:33:25 , udn , 不甩俄羅斯勝利日 「瓦格納」首腦怒批俄國無能、俄軍臨陣脫逃 , https://udn.com/news/story/122663/7153705?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:33:26 , udn , 直播／郭台銘現身、議長周典論陪同 200公尺大進場走30分鐘 , https://udn.com/news/story/123307/7153693?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:33:35 , udn , 俄羅斯傭兵組織「瓦格納集團」（Wagner Group）首腦普里格津今天指控，俄軍一個單位逃離烏克蘭東部巴赫姆特附近的陣... , https://udn.com/news/story/122663/7153705?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:33:56 , udn , 郭台銘國境之南造勢 信心升級疾呼：把台灣未來交給我 , https://udn.com/news/story/6656/7153795?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:34:06 , udn , 國民黨總統徵召之爭加溫，鴻海創辦人郭台銘陸戰動員、空戰攻勢齊發，第2場造勢今晚前進國境之南，郭同樣採大進場模式要展現人氣... , https://udn.com/news/story/6656/7153795?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:34:58 , udn , 陽明4月營收110.43億元 月減14%、年減70% , https://udn.com/news/story/7252/7153790?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:35:08 , udn , 陽明海運（2609）4月單月營收110.43億元，月減14.57%，年減為70.04%；累計前四個月的營收為479.97... , https://udn.com/news/story/7252/7153790?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:35:59 , udn , 客製化晶片成潮流！半導體中心推客製平台 設計成本省30% , https://udn.com/news/story/7240/7153773?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:36:10 , udn , 蘋果、谷歌、特斯拉等自行研製「客製化系統晶片」。國研院半導體中心今（9）日宣布，開發出「客製化系統晶片設計平台」，學研界... , https://udn.com/news/story/7240/7153773?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:42:22 , udn , 嘉義台鐵區間車撞工作平台車 疑鐵路局包商施工未收回 , https://udn.com/news/story/7326/7153827?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:42:33 , udn , 交通部鐵道局中部工程處辦理嘉義市區鐵路高架化工程，包商凌晨施工後，將工作平台車留在鐵軌上，今早5點16分台鐵3121次區... , https://udn.com/news/story/7326/7153827?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:42:54 , udn , 歐盟外交共識決遭批難成事 德國總理蕭茲倡議改成多數決 , https://udn.com/news/story/6809/7153759?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:43:04 , udn , 歐盟目前對外政策須取得全體一致同意，外界批評這讓歐盟外交行動緩慢，例如制裁俄羅斯。德國總理蕭茲在歐洲議會倡議歐盟改革外交... , https://udn.com/news/story/6809/7153759?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:43:25 , udn , 前總理伊姆蘭汗因貪腐案被捕 巴基斯坦恐再陷動盪 , https://udn.com/news/story/6809/7153805?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:43:35 , udn , 巴基斯坦前總理伊姆蘭汗的幕僚表示，安全部隊今天在伊斯蘭馬巴德高等法院逮捕伊姆蘭汗。這項戲劇性發展有讓這個核武國家再陷動盪... , https://udn.com/news/story/6809/7153805?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:47:26 , udn , 大執法大笑話？台南警車被爆未禮讓走斑馬線的長者 警局出面回應了 , https://udn.com/news/story/7320/7153801?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:47:30 , udn , 偷蛋蛇搞烏龍連「大理石蛋」也吞下肚 他求快吐回來：用來騙母鴨的... , https://udn.com/news/story/7470/7153771?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:47:36 , udn , 台南市昨剛發生轎車沒有禮讓行人撞死女童， 今天有民眾目擊市警二分局警車行經東區北門路一段，沒禮讓走在斑馬線上白髮老先生，... , https://udn.com/news/story/7320/7153801?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:47:41 , udn , 時序入夏，天氣變熱，蟲蛇出沒覓食，南投中寮近期有民眾發現鴨舍內的整窩鴨蛋不知去向，循往例研判應是蛇類吃掉了，但最令他傻眼... , https://udn.com/news/story/7470/7153771?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:48:24 , udn , 5年前就見惡化開端！加拿大與中國外交齟齬一次看 孟晚舟事件成起點 , https://udn.com/news/story/6809/7153738?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:48:34 , udn , 加拿大8日下令驅逐曾試圖恐嚇加國議員的中國外交官趙巍，中國隨即以牙還牙，要求加國駐上海總領館的一名外交官限期離境。這也成... , https://udn.com/news/story/6809/7153738?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:48:55 , udn , 2024立委戰／息事寧人？綠「黨內互打」10件檢舉案將簽結 , https://udn.com/news/story/6656/7153834?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:49:05 , udn , 民進黨立委初選甫落幕，民進黨預計在10日中執會中公告立委初選提名名單。不過初選時，參選人之間競爭激烈，尤其是台北市第二選區，和台南市第一選區，更是殺到刀刀見骨，成綠營後續必須整合的重點選區。而初選中，參選人也向黨中央互相檢舉，案件達10件之多，不過據了解中央黨部已決定息事寧人，準備簽結所有案件。 , https://udn.com/news/story/6656/7153834?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:50:34 , udn , 加密貨幣交易所Bittrex破產 金管會：沒在我國境內登記 , https://udn.com/news/story/7239/7153732?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:50:45 , udn , 加密貨幣交易所Bittrex，上月因涉嫌經營未註冊證券交易所、清算機構及修改陳述以規避監管被SEC起訴，該公司在周一聲請... , https://udn.com/news/story/7239/7153732?from=udn-ch1_breaknews-1-0-news
2023-05-09 20:51:29 , udn , 大執法大笑話？台南警車被爆未禮讓「走斑馬線長者」 警局出面回應了 , https://udn.com/news/story/7320/7153801?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:00:15 , udn , 南市老人健保免費7月上路  所得稅率逾5%就算排富 , https://udn.com/news/story/7326/7153846?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:00:25 , udn , 台南市長黃偉哲宣布提前從今年7月起，長者健保費全額補助，但有排富，台南市議員今在質詢時提出，要求社會局要加強宣導，不少老... , https://udn.com/news/story/7326/7153846?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:00:46 , udn , 環境部組織法三讀 柯建銘：組改跨出重要一步 , https://udn.com/news/story/6656/7153823?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:00:56 , udn , 立法院會三讀通過環境部組織法，環保署將升格為環境部；民進黨立法院黨團總召柯建銘在臉書撰文，回顧相關立法過程，也說近20多... , https://udn.com/news/story/6656/7153823?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:01:47 , udn , 上季營運觸底 法人略升「這檔」伺服器供應鏈目標價 , https://udn.com/news/story/7253/7153837?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:01:58 , udn , 川湖（2059）第1季每股稅後純益（EPS）4.8元，優於市場預期，法人看好，營運已於上季觸底，且預計伺服器需求成長，將... , https://udn.com/news/story/7253/7153837?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:07:39 , udn , 瑞鼎認列長約損失 第1季獲利為掛牌以來新低 , https://udn.com/news/story/7253/7153797?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:07:50 , udn , 驅動IC廠瑞鼎（3592）於今（9）日公告第1季財報，有認列長約損失，獲利為掛牌以來單季新低，每股純益為2.21元。 , https://udn.com/news/story/7253/7153797?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:09:02 , udn , 臭到頭痛！美高中生噴灑「超濃屁味噴霧」 校方急疏散、6學生送醫 , https://udn.com/news/story/6813/7153845?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:09:12 , udn , 美國一名高中生惡作劇，在學校噴灑高濃度的「屁味噴霧（fart spray）」，不僅使校方疏散全校學生，隔天臭味仍揮之不去，導致六名學生被送院... , https://udn.com/news/story/6813/7153845?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:09:33 , udn , 郭台銘屏東辦造勢晚會  議長周典論與近20名藍營要角現身支持 , https://udn.com/news/story/6656/7153860?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:09:43 , udn , 鴻海集團創辦人郭台銘爭取國民黨總統提名，今在屏東舉辦第二場造勢晚會，現場人數超過1萬人，議長周典論上台致詞，他說，上周首... , https://udn.com/news/story/6656/7153860?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:12:02 , udn , 台南龍崎廢棄物掩埋場案宣布終結  王定宇展示終結公文 , https://udn.com/news/story/7326/7153865?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:12:13 , udn , 民進黨立委王定宇下午帶著環保署公文、在台南市龍崎區「牛埔泥岩教學園區」舉行記者會，告訴鄉親爭議20多年的龍崎歐欣掩埋場一... , https://udn.com/news/story/7326/7153865?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:18:24 , udn , 陸兩部門要求房仲合理降費 鼓勵成交價越高、服務費率越低分檔定價 , https://udn.com/news/story/7333/7153871?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:18:34 , udn , 大陸住房和城鄉建設部、國家市場監督管理總局聯合印發《關於規範房地產經紀服務的意見》，兩部門要求房產仲介合理降費，鼓勵按成... , https://udn.com/news/story/7333/7153871?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:18:55 , udn , 越式洗髮大踩雷...她體驗2小時嚇到尿不出來 網看6點瞬間滅火 , https://udn.com/news/story/120911/7153836?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:19:06 , udn , 近日越式洗髮超夯，主打「1500元理容超值全餐」服務，吸引不少民眾前往體驗。不過有一名女網友卻發文分享自己的踩雷經驗，包含店裡電話狂響、服務生不停聊天、眼妝沒卸乾淨、水溫不穩、以指甲抓頭皮、廁所髒到她不敢去... , https://udn.com/news/story/120911/7153836?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:19:26 , udn , 少女感李瑜美Miu Miu登台超圈粉 邵雨薇大尺度火辣炫腹 , https://udn.com/news/story/7270/7153866?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:19:37 , udn , 因為影音串流平台Netflix影集「魷魚遊戲」、「殭屍校園」而竄紅的南韓女演員與模特兒李瑜美（Lee You-Mi），是... , https://udn.com/news/story/7270/7153866?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:19:58 , udn , 陸企涉間諜 替境外客戶探軍工情報 北京大動作護國安 , https://udn.com/news/story/7331/7153868?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:20:08 , udn , 在西方社會，市調公司、產業諮詢公司是協助企業發展、拓展市場重要的支助性行業。然而在日益重視「國家安全」的北京當局眼中，卻愈來愈被視為是潛在的「間諜」。近期已經有數家行業內的知名企業，被大陸國安單位盯上了。最新出事的是大陸本土諮詢產業龍頭企業「凱盛融英」（Capvision）。 , https://udn.com/news/story/7331/7153868?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:22:00 , udn , 北捷台北橋站共構宅驚傳只穿內褲男子墜樓 疑2天才被發現 , https://udn.com/news/story/7320/7153854?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:22:11 , udn , 新北市三重區重新路一段的捷運台北橋站共構大樓，今晚驚傳1名只穿內褲的男子墜樓身亡，警方調閱監視器發現2天前就曾傳出重物墜... , https://udn.com/news/story/7320/7153854?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:23:29 , udn , 台南龍崎廢棄物掩埋場案宣布終結 王定宇展示終結公文 , https://udn.com/news/story/7326/7153865?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:30:25 , udn , 痛快？小二教材收錄「貧民反擊記」 家長看傻：根本詐騙教學 , https://udn.com/news/story/6898/7153853?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:30:35 , udn , 不少家長會在坊間買參考書，讓學童能補充課外知識。不過一名網友在臉書社團「爆廢公社」曬出國小二年級教材，故事內容以富人欺負貧民為主軸，但反擊招數卻讓網友看傻... , https://udn.com/news/story/6898/7153853?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:30:56 , udn , 雙方都堅信自己會獲勝 聯合國秘書長：俄烏和談判「現在不可能」 , https://udn.com/news/story/122663/7153840?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:31:06 , udn , 聯合國秘書長古特瑞斯在西班牙日報「國家報」今天刊出的專訪中說，結束烏克蘭衝突的和平談判「現在不可能」 , https://udn.com/news/story/122663/7153840?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:31:27 , udn , 秦剛會晤伯恩斯  陸學者：中美外長會面或提上議程 , https://udn.com/news/story/7333/7153881?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:31:38 , udn , 大陸外長秦剛8日與美國駐北京大使伯恩斯會見，引起眾多關注，對於此次會見，有大陸學者表示這是北京對美方近期喊話的回應，並強... , https://udn.com/news/story/7333/7153881?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:32:59 , udn , 少女感李瑜美Miu Miu登台超圈粉 邵雨薇大尺度火辣炫「腹」 , https://udn.com/news/story/7270/7153866?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:33:22 , udn , 普亭勝利日閱兵秀肌肉 德總理蕭茲稱歐盟不會畏懼 , https://udn.com/news/story/122663/7153890?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:33:33 , udn , 德國總理蕭茲（Olaf Scholz）表示，俄羅斯今天在首都莫斯科「展示武力」無法恫嚇歐洲聯盟（EU）；他還說歐盟應該改... , https://udn.com/news/story/122663/7153890?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:33:54 , udn , 陸４月乘用車銷量年增55％ 乘聯會：已脫離高利潤行業 , https://udn.com/news/story/7333/7153894?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:34:04 , udn , 大陸乘用車信息聯席會（乘聯會）9日發布2023年4月全國乘用車市場分析顯示，4月大陸乘用車市場零售達到163萬輛，由於去... , https://udn.com/news/story/7333/7153894?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:34:25 , udn , 考選部宣布 113年營養師、護理師國考採電腦化測驗 , https://udn.com/news/story/6939/7153895?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:34:35 , udn , 考選部推動國考數位化，擴大辦理電腦化測驗，民國111年起分階段逐步推展，今天傍晚宣布，預計自113年起增納營養師及護理師... , https://udn.com/news/story/6939/7153895?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:34:56 , udn , 桃園羽球場天花板崩落遭監院糾正 張善政市府回應了 , https://udn.com/news/story/7324/7153893?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:35:02 , udn , 郭台銘屏東辦造勢晚會 議長周典論與近20名藍營要角現身支持 , https://udn.com/news/story/123307/7153860?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:35:07 , udn , 去年9月18日東部發生地震，桃園震度僅3級，八德運動中心羽球場天花板卻崩落。監察院今天提出調查報告，認為市府新建工程處涉... , https://udn.com/news/story/7324/7153893?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:36:04 , udn , 南市老人健保免費7月上路 所得稅率逾5%就算排富 , https://udn.com/news/story/7326/7153846?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:36:26 , udn , 新疆供應商爆勞工問題 大眾股東大會：維吾爾人代表將發言 , https://udn.com/news/story/7333/7153847?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:36:37 , udn , 「大眾堅持繼續保持在中國維吾爾地區有爭議的工廠。而那裡災難性的人權狀況有足夠的記錄。」世界維吾爾人大會、被壓迫族群協會(GfbV)和持批評態度股東協... , https://udn.com/news/story/7333/7153847?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:42:23 , udn , 豐邑售屋中心轉作競總 楊文科澄清非無償使用遭議員嗆 , https://udn.com/news/story/7324/7153902?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:42:33 , udn , 竹北市莊敬六街發生道路坍塌意外，引起廣大社會關注，新竹縣長楊文科今天晚間在臉書發文，談到網路謠傳他的競選總部，前身是豐邑... , https://udn.com/news/story/7324/7153902?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:42:54 , udn , 中職／周思齊滿壘打席遇灑水器插曲 新莊下起人造雨 , https://udn.com/news/story/7001/7153900?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:43:04 , udn , 棒球場最近花絮不斷，今天輪到新莊棒球場的灑水器搶戲，比賽打到7局上突然噴水，連準備走進打擊區的周思齊都嚇了一跳，還調皮轉... , https://udn.com/news/story/7001/7153900?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:48:23 , udn , 觀望美通膨數據 新台幣連2貶收30.702元 , https://udn.com/news/story/7239/7153578?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:48:34 , udn , 市場觀望美國最新通膨數據，新台幣匯率延續偏弱態勢，失守30.7元，今天收盤收在30.702元，小貶2.9分，連續2個交易... , https://udn.com/news/story/7239/7153578?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:51:22 , udn , 緯穎：遇經濟逆風  墨西哥擴廠計畫不變 , https://udn.com/news/story/7240/7153400?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:51:33 , udn , 雲端資料中心資訊電子設備廠緯穎財務長陳昌偉今天表示，即便遇到全球經濟逆風，墨西哥廠的擴廠計畫持續進行，資本支出投入放緩但... , https://udn.com/news/story/7240/7153400?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:51:53 , udn , 舉重／亞錦賽男子81公斤級 莊盛閔帶回1銀2銅 , https://udn.com/news/story/7005/7153851?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:52:04 , udn , 亞洲舉重錦標賽於南韓晉州市舉行，台灣好手莊盛閔今天在男子81公斤級A組，以抓舉154公斤、挺舉180公斤、總和334公斤... , https://udn.com/news/story/7005/7153851?from=udn-ch1_breaknews-1-0-news
2023-05-09 21:57:24 , udn , 借5千變要還550萬  浙江女掉進「裸貸」陷阱 , https://udn.com/news/story/7332/7153911?from=udn-ch1_breaknews-1-0-news
