2023-04-16 00:20:53 , udn , 2023台灣盃極限射擊大賽盛大登場 全民國防議題受重視 , https://udn.com/news/story/7241/7100778?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:26:43 , udn , 中國地方債臺高築？貴州向中央求助 稱依靠自身難解決 , https://udn.com/news/story/7333/7101695?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:26:54 , udn , 中國貴州省官方智庫日前表示，當地一些地方政府的地方債務問題嚴重，「僅依靠自身能力已無法有效解決」，中國的地方債問題再度引... , https://udn.com/news/story/7333/7101695?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:27:05 , udn , NHK專訪 法國外交部長：對台灣立場沒有改變 , https://udn.com/news/story/6809/7101739?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:27:15 , udn , 法國總統馬克宏日前有關台灣發言惹議，法國外交部長柯隆納接受日本NHK專訪時表示，「有關台灣情勢，不該片面改變現狀」，強調... , https://udn.com/news/story/6809/7101739?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:27:24 , udn , 英國國王查爾斯三世加冕典禮將於5月6日舉行，約5000名英國武裝部隊成員及30多個大英國協（Commonwealth）國... , https://udn.com/news/story/6809/7101699?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:27:38 , udn , 一張圖看天氣！下周二高溫達31度 這日鋒面通過「全台迎雷雨」 , https://udn.com/news/story/7266/7101763?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:27:45 , udn , PLG／「神奇小白」轟新高 領航猿再退夢想家 , https://udn.com/news/story/7003/7101750?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:27:55 , udn , PLG季後賽門票爭奪戰白熱化，今天排名第3的桃園璞園領航猿隊和第4的福爾摩沙台新夢想家隊正面碰頭，領航猿先發就有4人得分... , https://udn.com/news/story/7003/7101750?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:28:16 , udn , 影／直擊飛行傘墜落東北角海岸山壁 玩家幸運解繩脫困 , https://udn.com/news/story/7323/7101749?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:28:26 , udn , 1名飛行傘玩家從新北市貢寮桃源谷起飛後，操控不順，掉落在台2線海岸山壁，困在林間。消防隊員前往救援，男子表示無大礙，婉拒... , https://udn.com/news/story/7323/7101749?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:33:14 , udn , 夏寶龍談香港遊行 譚耀宗：意指可免則免 , https://udn.com/news/story/7331/7101746?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:33:24 , udn , 正在香港考察的中國國務院港澳辦主任夏寶龍昨天稱「遊行不是表達訴求唯一方式」，全國港澳研究會副會長譚耀宗今天表示，這或顯示... , https://udn.com/news/story/7331/7101746?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:33:45 , udn , 4米高鹿角蕨現身南投 網熱議驚呼：台灣鹿神 , https://udn.com/news/story/7325/7101803?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:33:56 , udn , 綠植風潮從歐美吹向台灣，觀葉植物大紅，不少人投入栽種交流，成為園藝界的新興市場，觀葉同好時常討論珍稀品種或價格，近期有玩... , https://udn.com/news/story/7325/7101803?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:34:16 , udn , 竹北驚傳大範圍飄瓦斯味 原因仍不明引發民眾恐慌 , https://udn.com/news/story/7324/7101802?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:34:26 , udn , 新竹縣竹北市今天下午5時許，驚傳疑似大範圍瓦斯外洩，引發不少竹北居民恐慌，因面積涵蓋範圍大，目前仍無法確認瓦斯味來源及洩... , https://udn.com/news/story/7324/7101802?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:34:47 , udn , 反對民主黨措施 南達科他州長挺擁槍：我2歲孫女有步槍、獵槍 , https://udn.com/news/story/6813/7101761?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:34:57 , udn , 美國南達科他州州長、有可能成為2024年美國總統候選人的諾姆，在全國步槍協會（National Rifle Associ... , https://udn.com/news/story/6813/7101761?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:39:23 , udn , 一張圖看天氣！下周二高溫達31度 這日變天「全台迎雷雨」 , https://udn.com/news/story/7266/7101763?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:42:14 , udn , 台女大馬車禍重傷案  律師：警方調查刑責歸屬 , https://udn.com/news/story/6809/7101772?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:42:25 , udn , 台灣蕭姓女子今年2月在馬來西亞旅遊車禍重傷，協助處理相關事宜的馬國律師陳德明今天說，肇事者並未逃逸，警方以陸路交通法令第... , https://udn.com/news/story/6809/7101772?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:42:46 , udn , 國道三號清水段車輛不明肇事 二輛轎車受波及共5人受傷 , https://udn.com/news/story/7320/7101809?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:42:56 , udn , 國道三號台中清水段今天下午發生車禍，疑車輛不明變換車道不當肇事，造成一輛轎車失控撞外側護欄，另一輛轎車受波及，共5人受傷... , https://udn.com/news/story/7320/7101809?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:43:16 , udn , 中職／在桃園開轟「有他的意義」 林智勝聽熟悉應援曲哽咽 , https://udn.com/news/story/7001/7101806?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:43:27 , udn , 在桃園球場畫出那道等待已久的弧線，林智勝的生涯300轟到手，在熟悉的球場、熟悉的球隊面前，一切像是冥冥之中註定，林智勝比... , https://udn.com/news/story/7001/7101806?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:44:49 , udn , 竹北驚傳大範圍飄瓦斯味 消防局證實：數值超標 確定出現洩漏 , https://udn.com/news/story/7324/7101802?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:44:59 , udn , 新竹縣竹北市今天下午5時許，驚傳疑似大範圍瓦斯外洩，引發不少竹北居民恐慌，因面積涵蓋範圍大，目前仍無法確認瓦斯味來源及洩漏地... , https://udn.com/news/story/7324/7101802?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:54:13 , udn , PLG／林書豪、林書緯兄弟二度對決 鋼鐵人半場15分領先 , https://udn.com/news/story/7002/7101821?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:54:24 , udn , 林書豪和林書緯兄弟今天上演二度對決，再度吸引滿場6800名球迷擠滿國王主場新莊體育館；林家兄弟上半場命中率都不佳，但哥哥... , https://udn.com/news/story/7002/7101821?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:54:44 , udn , 中職／知道壘上無人打較好…范國宸領悍將放鬆打 , https://udn.com/news/story/7001/7101820?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:54:55 , udn , 富邦悍將隊今天以9：2擊敗中信兄弟隊，全場敲出12支安打，連兩場都攻下9分上一次已是2021年，隊長范國宸透露，教練有提... , https://udn.com/news/story/7001/7101820?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:55:15 , udn , 影／台74三車連環撞竟是「這物」釀禍 網熱議：十武器之首 , https://udn.com/news/story/7320/7101815?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:55:46 , udn , 中職／300轟要感謝貴人太多 林智勝：辜董也沒有拋棄我 , https://udn.com/news/story/7001/7101814?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:55:57 , udn , 昔日是中職史上最高薪野手，林智勝邁向300轟的這段路程，花的時間比想像中更久，他感謝一路上陪伴自己撐過低潮的貴人，包括家... , https://udn.com/news/story/7001/7101814?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:56:17 , udn , 音樂藝才班面臨招生不足 台南部分學校開先修班培養生源 , https://udn.com/news/story/6885/7101813?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:56:28 , udn , 國中小音樂藝才班近年出現招生不足情形，受疫情影響更為嚴重，台南崇學國小國樂班、永福國小音樂藝才班都招生不足，以音樂班聞名... , https://udn.com/news/story/6885/7101813?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:56:48 , udn , 內門大火殘火處理中 基層消防員：須建立森林救火機制 , https://udn.com/news/story/123473/7101810?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:56:58 , udn , 高雄內門大火延燒第5天，火勢一度從內門山區跨越楠梓仙溪接近杉林區民宅，據各路救火人員回報，火勢在今天傍晚獲得控制，正進行... , https://udn.com/news/story/123473/7101810?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:57:14 , udn , 中職／龍隊去年恐猿、今年清盤 葉君璋：富邦也是啊！ , https://udn.com/news/story/7001/7101824?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:57:25 , udn , 味全龍隊今天以4：0擊敗樂天桃猿隊，首度在桃園球場完成3連戰橫掃，一反去年被猿隊吃得死死的窘境，總教練葉君璋聽聞提問有妙... , https://udn.com/news/story/7001/7101824?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:57:45 , udn , 交通違規檢舉限縮又放寬 修法因人設事無助擺脫行人地獄 , https://udn.com/news/story/7266/7101823?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:57:50 , udn , 國道三號清水段車輛不明肇事 2轎車受波及、5人受傷 , https://udn.com/news/story/7320/7101809?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:57:56 , udn , 立法院日前修法通過，把民眾可檢舉交通違規項目，從原來的46項恢復到56項，其中臨停違規針對人行道與行人穿越道部分恢復民眾可檢舉，從上次的限縮到這次的恢復，甚至還不到一年的時間，上次修法是為了擺脫檢舉魔人，這次則是為了擺脫行人地獄，如此修來改去的立法，只會增添法律的不穩定性，也凸顯國內交通法規只有「因人設事」，缺乏「以人為本」，法再怎麼修恐也無助改善交通安全。 , https://udn.com/news/story/7266/7101823?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:58:16 , udn , 大陸貿易壁壘調查  陳建仁：不要貿易問題政治化 , https://udn.com/news/story/123466/7101816?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:58:27 , udn , 中國商務部12日公告，將就台灣2455項商品進行貿易壁壘調查，行政院長陳建仁今天說，兩岸有問題就坐下來根據世界貿易組織（... , https://udn.com/news/story/123466/7101816?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:59:21 , udn , 至少栽種30年以上！4米高鹿角蕨現身南投埔里 網驚呼：台灣鹿神 , https://udn.com/news/story/7325/7101803?from=udn-ch1_breaknews-1-0-news
2023-04-16 18:59:52 , udn , 竹北驚傳大範圍飄瓦斯味引恐慌 全市監測找到「這裡」數值超標 , https://udn.com/news/story/7324/7101802?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:03:13 , udn , 支持韓國瑜列入民調活動 「挺韓五虎將」陳清茂號召韓家軍大集結 , https://udn.com/news/story/123307/7101832?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:03:23 , udn , 挺韓五虎將之一的陳清茂將於4月22日下午5點起，在高雄岡山河華街舉辦「捍衛中華民國，支持韓國瑜列入民調」活動，訴求國民黨... , https://udn.com/news/story/123307/7101832?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:03:44 , udn , 蔡總統出席新台馬輪首航典禮 馬祖立委陳雪生大聲請命 , https://udn.com/news/story/7327/7101829?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:03:54 , udn , 交通部航港局今天在基隆港西2碼頭舉辦「新台馬輪」首航典禮，蔡英文總統蔡出席時說，新台馬輪能讓馬祖鄉親回家的路更舒適，更方... , https://udn.com/news/story/7327/7101829?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:04:15 , udn , 花蓮無照機車騎士自撞電桿 頭部受創傷重不治 , https://udn.com/news/story/7320/7101830?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:04:25 , udn , 花蓮縣吉安鄉今天發生一起自撞車禍，48歲陳姓男子無照騎乘藍色普通重機車，在明義七街99巷與七腳川溪河堤道路口，不知何故自... , https://udn.com/news/story/7320/7101830?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:09:14 , udn , 國民黨立委初選民調開跑 徐巧芯找羅智強助陣打「強芯劑」 , https://udn.com/news/story/123307/7101837?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:09:25 , udn , 國民黨北市第七選區（信義、南松山）立委初選「費芯大戰」打得火熱，今晚6點至10點一連3天電話民調，徐巧芯今晚戰車掃街，找... , https://udn.com/news/story/123307/7101837?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:09:45 , udn , G7環境部長會議落幕 汽車領域減碳50%達一致看法 , https://udn.com/news/story/6809/7101797?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:09:56 , udn , 為期兩天的G7氣候、能源及環境部長會議，今天在日本北海道札幌市閉幕。會中針對焦點之一的汽車領域減碳達成一致看法，將以各成... , https://udn.com/news/story/6809/7101797?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:10:16 , udn , 要求藍營將韓國瑜列入民調 「挺韓五虎將」陳清茂號召韓家軍集結 , https://udn.com/news/story/123307/7101832?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:12:13 , udn , 感情糾紛...男子竟拿刀砍傷女友開車強行載走 發生車禍被逮 , https://udn.com/news/story/7320/7101845?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:12:24 , udn , 台中林姓男子與女友有感情糾紛，他涉嫌拿刀砍傷女友後，將女友帶上車強行載走，途中發生追撞車禍，員警到場處理，意外查出這件砍... , https://udn.com/news/story/7320/7101845?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:13:55 , udn , 身為挺韓五虎將之一的陳清茂，將於4月22日（周六）下午5點起，在高雄岡山河華街舉辦「捍衛中華民國，支持韓國瑜列入民調」活動，訴求國民黨中央... , https://udn.com/news/story/123307/7101832?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:21:13 , udn , 機構：2023年半導體設備上遊子系統市場將走向分化 , https://udn.com/news/story/6811/7101794?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:21:24 , udn , 集微網消息，研究機構Yole Intelligence日前發佈半導體製造設備供應鏈展望，指出截至2022年，半導體設備上遊的子系統、模塊和組件市場規模達到460億美元，子系統佔據該市場的最大份額(50%)… , https://udn.com/news/story/6811/7101794?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:21:44 , udn , G7外長會議將展開 台海及俄烏戰爭議題料成焦點 , https://udn.com/news/story/6809/7101828?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:21:55 , udn , 七大工業國集團（G7）各國外長今天抵達日本長野縣輕井澤町，這次會議的焦點將是兩項危機，分別是中國施壓台灣的力道日益增強，... , https://udn.com/news/story/6809/7101828?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:22:15 , udn , 感情糾紛...男子拿刀砍傷女友強行開車載走 發生車禍被警逮 , https://udn.com/news/story/7320/7101845?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:27:13 , udn , 新北美術館首週逾12萬人參加 未來兩周邀民共創藝術 , https://udn.com/news/story/7323/7101856?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:27:23 , udn , 「KICK OFF!新北市美術館園區開放」開園首發「遇見新美」草地音樂派對，今由金曲獎最佳台語男歌手許富凱與新北市交響樂... , https://udn.com/news/story/7323/7101856?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:27:44 , udn , 影／韓國瑜輔選造勢未登台先轟動 近千人齊聚喊選總統 , https://udn.com/news/story/6656/7101855?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:27:54 , udn , 立委羅明才今晚辦理康乃馨感恩之夜，請到多位黨內大咖到場，其中高雄前市長韓國瑜也被請來，吸引眾多支持者到場，晚會還沒正式開... , https://udn.com/news/story/6656/7101855?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:33:14 , udn , 印度農民費時13年 親手打造「陸上鐵達尼號」房屋 , https://udn.com/news/story/6812/7101835?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:33:24 , udn , 為實現年輕時的夢想，印度一名男子自己動手，一磚一瓦蓋起被當地人稱為「陸上鐵達尼」的房屋。由於缺乏資金，他費時13年打造新... , https://udn.com/news/story/6812/7101835?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:33:45 , udn , NBA／勇士首戰先盛後衰飲恨 柯爾點出兩大輸球關鍵 , https://udn.com/news/story/7002/7101854?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:37:45 , udn , 影／韓國瑜輔選造勢未登台先轟動 近千人齊聚喊「選總統」 , https://udn.com/news/story/123307/7101855?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:54:03 , udn , 韓經濟研究院：美晶片法案應調整限制投資中國等四大有毒條款 , https://udn.com/news/story/6811/7101639?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:54:14 , udn , 集微網消息，據外媒報導，南韓經濟研究院（KERI）日前分析指出，美國晶片法案補貼申請規則對南韓企業存在四大有毒條款，應予協調修改。 , https://udn.com/news/story/6811/7101639?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:54:34 , udn , 開心當「月光族」朋友卻已存50萬 終結存不到錢窘境一張圖解決 , https://udn.com/news/story/121591/7101858?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:54:45 , udn , 近年來物價不斷上漲，薪水卻凍漲，許多人也因為各種額外支出，而成為所謂的「月光族」。大家直覺以為，會成為月光族，主要是因為薪水太少、存不到錢。事實上，就算賺得很多... , https://udn.com/news/story/121591/7101858?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:55:05 , udn , PLG／林書豪再演「準大三元」 兄弟對決退國王奪6連勝 , https://udn.com/news/story/7003/7101869?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:55:16 , udn , 林書豪和林書緯今天上演二度「兄弟對決」，再度吸引滿場6800名球迷擠滿國王主場新莊體育館；哥哥林書豪領軍的高雄17直播鋼... , https://udn.com/news/story/7003/7101869?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:55:37 , udn , 地牛翻身！台東延平鄉18點44分規模3.5地震 最大震度3級 , https://udn.com/news/story/7266/7101860?from=udn-ch1_breaknews-1-0-news
2023-04-16 19:55:47 , udn , 根據中央氣象局最新資訊，今天晚間6時44分發生芮氏規模3.5地震，地震深度11.8公里，震央位於台東縣政府北北西方18.... , https://udn.com/news/story/7266/7101860?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:00:14 , udn , 高球／大專錦標賽花蓮登場 東華校長辦比賽先植人脈 , https://udn.com/news/story/7005/7101877?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:00:25 , udn , 111學年度大專校院高爾夫錦標賽將於18日到21日在花蓮球場舉行，這是大專高球賽首次移師花東，同時標誌著主辦賽事的國立東... , https://udn.com/news/story/7005/7101877?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:02:17 , udn , 岸田遇襲…漁港大叔壓制犯嫌獲盛讚 還原現場稱「想起安倍遇刺」 , https://udn.com/news/story/123470/7101848?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:02:27 , udn , 日本首相岸田文雄4月15日下鄉輔選遇襲幸運躲過一劫，率先壓制犯嫌的「漁港大叔」今天還原事發當下時說，腦海中浮現前首相安倍... , https://udn.com/news/story/123470/7101848?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:02:48 , udn , NBA／美媒傳獨行俠3月即有意擺爛 遭唐西奇、厄文拒絕 , https://udn.com/news/story/7002/7101867?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:02:58 , udn , 為了爭取今年首輪前10順位保護的選秀權，獨行俠在球季尾聲選擇讓主力策略性「關機」，但配合庫班（Mark Cuban）高調的言論卻引來聯盟的關切，在經過調查後，聯盟針對獨行俠的「擺爛」行為祭出一張75萬 , https://udn.com/news/story/7002/7101867?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:03:13 , udn , 驚險車禍 大雪山林道轎車滑落邊坡50公尺車內4人受傷 , https://udn.com/news/story/7320/7101888?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:03:19 , udn , 雲霧帶台灣檜木故鄉！全台十大巨木 拉拉山占一半 , https://udn.com/news/story/7266/7101868?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:03:24 , udn , 驚險車禍！郭姓男子今天下午開轎車載1男2女，行經台中市和平區大雪山林道下山方向，車滑落邊坡50公尺深，車輛幾乎全毀，駕駛... , https://udn.com/news/story/7320/7101888?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:03:29 , udn , 中高海拔雲霧帶是台灣檜木的故鄉，拉拉山巨木群是國人最喜愛造訪的地點。拉拉山自本周二（18日）將以國家森林遊樂區面貌展現在... , https://udn.com/news/story/7266/7101868?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:03:44 , udn , 高大成獲推舉為台中賴清德之友會長：絕對會挺到底 , https://udn.com/news/story/6656/7101887?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:03:55 , udn , 「台中賴清德之友會」籌備會今選出知名法醫高大成擔任會長，在民進黨提名總統參選人賴清德競選時給予支持。高大成說，賴清德先前... , https://udn.com/news/story/6656/7101887?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:06:13 , udn , 驚險！轎車滑落大雪山林道邊坡「幾乎全毀」 車內4人受傷 , https://udn.com/news/story/7320/7101888?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:12:14 , udn , 沒人想當公務員！日本擬推「周休3天」彈性工作制吸引人才 , https://udn.com/news/story/6809/7101904?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:12:24 , udn , 日本政府目前正在研擬新的彈性工作制度，讓自衛隊等特殊職位外的公務員採取「周休3天制」，藉此改善日本公職為人詬病的工時長、... , https://udn.com/news/story/6809/7101904?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:12:45 , udn , 巴西總統與中國討論斡旋俄烏戰爭 稱歐美助長戰事 , https://udn.com/news/story/6809/7101871?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:12:55 , udn , 巴西總統魯拉（Luiz Inacio Lula da Silva）今天表示，他與中國和阿拉伯聯合大公國討論聯合斡旋俄羅斯... , https://udn.com/news/story/6809/7101871?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:18:13 , udn , 青少棒／桃園新明謝國城盃奪冠 取得LLB次青少棒代表 , https://udn.com/news/story/7001/7101912?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:18:24 , udn , 謝國城盃青少棒賽冠軍戰桃園新明國中與台南民德國中今天交手，桃園新明先發投手劉任右7局無責失分、好投壓制，後半段打線串聯搶... , https://udn.com/news/story/7001/7101912?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:18:44 , udn , PLG／差1籃板大三元 林書豪高標準：對自己非常不滿意 , https://udn.com/news/story/7002/7101916?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:18:55 , udn , 「哈佛小子」林書豪今天再有18分、10助攻、9籃板全能演出，助高雄17直播鋼鐵人整場領先PLG龍頭新北國王隊，最終助隊以... , https://udn.com/news/story/7002/7101916?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:19:15 , udn , 法國友台小組明訪台 擬與立院副院長蔡其昌發表談話 , https://udn.com/news/story/6656/7101914?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:19:26 , udn , 法國國民議會友台小組預定於明日上午訪台，為期4天。外交部指出，友台小組主席博多黑（Eric Bothorel）抵達後將與... , https://udn.com/news/story/6656/7101914?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:19:46 , udn , 全球港人聲援47人初選案被告 在台港人參與 , https://udn.com/news/story/7331/7101818?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:19:57 , udn , 香港47名泛民主派因參與2020年立法會初選，被控違反「港區國安法」串謀顛覆國家政權罪，案件仍在審訊中。海外港人組織發起... , https://udn.com/news/story/7331/7101818?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:20:17 , udn , 沒人想當公務員！日本擬推「周休3天」 彈性工作制吸引人才 , https://udn.com/news/story/6809/7101904?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:36:13 , udn , 影／37人屋我尾山登山團1女跌倒受傷 消防隊員上山救援 , https://udn.com/news/story/7320/7101953?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:36:24 , udn , 37人今天到台中市和平區的屋我尾山的登山團下山途中，1名女子跌倒腳受傷，台中市消防局派隊員上山救援，今晚抵達登山口，將傷... , https://udn.com/news/story/7320/7101953?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:36:44 , udn , 鍾佳濱造勢周春米站台 陳明達辦說明會聽基層聲音 , https://udn.com/news/story/6656/7101930?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:36:55 , udn , 民進黨立委初選民調明天展開，屏東縣第1選區尋求連任的鍾佳濱對壘縣議員陳明達，2人今天都辦造勢活動，鍾下午在屏東縣長治鄉嘉... , https://udn.com/news/story/6656/7101930?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:37:15 , udn , 大樓工地開挖下陷釀禍 竹北瓦斯外洩找到源頭 , https://udn.com/news/story/7324/7101929?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:37:26 , udn , 新竹縣竹北市今天下午發生大範圍飄散瓦斯味氣體事件，經新竹瓦斯公司排查發現，是一處位於興隆路二段的15層大樓工地，疑似開挖... , https://udn.com/news/story/7324/7101929?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:37:46 , udn , 足球大國總統魯拉稱「常看中國足球」 陸網調侃：不聊足球還是朋友 , https://udn.com/news/story/7331/7101825?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:37:57 , udn , 巴西總統魯拉日前訪中期間，公開稱自己時常關注並收看中國足球聯賽，引來中國網友一片調侃與嘲諷。有人指「不聊中國足球，我們還... , https://udn.com/news/story/7331/7101825?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:38:17 , udn , 他驚覺越來越少人穿「這單品」 網搖頭曝：日本年輕人早不穿了 , https://udn.com/news/story/120911/7101900?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:38:28 , udn , 每個人喜歡的穿搭單品大不相同，因此呈現的風格也十分多樣。然而，近日就有一名網友PO文表示，發現似乎越來越少人穿著... , https://udn.com/news/story/120911/7101900?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:39:04 , udn , 西螺大橋1張老照片曝光 引來這位年輕鎮長無限遐思 , https://udn.com/news/story/7326/7101961?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:39:14 , udn , 「這張老照片您若見過，表示您有閱歷，您若參與過，表示你是老西螺，我既未見過也未經歷過，卻引我無限遐思.....」，雲林縣... , https://udn.com/news/story/7326/7101961?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:39:35 , udn , PLG／國王敗給鋼鐵人 楊敬敏高級酸：能體會卡總心情 , https://udn.com/news/story/7002/7101960?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:39:45 , udn , PLG龍頭新北國王今天面對「哈佛小子」林書豪領軍的高雄17直播鋼鐵人，上半場最多落後21分，下半場雖數度追平，但反撲仍差... , https://udn.com/news/story/7002/7101960?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:40:06 , udn , 影／屋我尾山37人登山團1女跌倒受傷 消防隊員上山救援 , https://udn.com/news/story/7320/7101953?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:44:53 , udn , 要打拳擊？大媽搭公車將LV包「高掛扶手」 網憂1情況會出事 , https://udn.com/news/story/7335/7101531?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:45:04 , udn , 扶手設計的原意是讓乘客於行車期間抓緊，避免跌倒，而不是用來「掛包包」！有港男於網上發文，分享一張公車車廂奇景照，顯示有中年女乘客將LV名牌手袋用S形鐵勾掛在頭頂扶手上… , https://udn.com/news/story/7335/7101531?from=udn-ch1_breaknews-1-0-news
2023-04-16 20:50:55 , udn , 正港愛台灣！這隻傷癒野放黑琵連3年來台度冬 , https://udn.com/news/story/7326/7101971?from=udn-ch1_breaknews-1-0-news
