2023-05-17 00:06:15 , udn , 柯文哲：侯友宜出線會很痛苦 「從來不知他想幹什麼」 , https://udn.com/news/story/6656/7169991?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:34:13 , udn , 陸多地機場安檢升級 旅客提前2至3小時到最保險 , https://udn.com/news/story/7332/7171801?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:34:23 , udn , 不僅要把大包小包從身上拿下，連鞋子也要脫下來。大陸多座機場近期宣布安檢升級，其中包括北京首都機場、北京大興機場、西安咸陽... , https://udn.com/news/story/7332/7171801?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:34:44 , udn , 熱翻了！日本2023年首次迎來猛暑日 岐阜飆逾35.1度高溫 , https://udn.com/news/story/6812/7171702?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:34:55 , udn , 日本今天各地晴朗氣溫飆升，岐阜縣揖斐川町下午3時出現攝氏35.1度高溫，是日本今年首次出現飆破35度的「猛暑日」，也是1... , https://udn.com/news/story/6812/7171702?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:35:15 , udn , 回憶殺！這些當紅女星都曾上《我猜》 網公認「她」輾壓全場：正到誇張 , https://udn.com/news/story/120914/7171670?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:35:26 , udn , 《我猜我猜我猜猜猜》自1996年開播，為台灣相當具代表性的長青綜藝節目，在許多七年級生的回憶中佔有一席之地... , https://udn.com/news/story/120914/7171670?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:35:46 , udn , 強調依「對等原則」 大陸自5月底調漲美公民赴陸簽證費 , https://udn.com/news/story/7333/7171799?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:35:57 , udn , 中國駐美國大使館近日發布《關於調整美國公民赴華簽證費用的通知》，通知指出，根據對等原則，自本月30日起，美國公民赴華簽證... , https://udn.com/news/story/7333/7171799?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:36:18 , udn , NBA／八村壘末節守住約柯奇 湖人主帥：很多招還沒展現 , https://udn.com/news/story/7002/7171751?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:36:28 , udn , 約柯奇（Nikola Jokic）今天攻下34分21籃板14助攻，率領金塊西區冠軍賽首戰擊敗湖人。不過湖人也有收穫，他們在末節派出八村壘（Rui Hachimura）主防約柯奇，只被得到3分。

 , https://udn.com/news/story/7002/7171751?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:36:49 , udn , 陳致中夫婦洗錢 妻子黃睿靚已繳清100萬罰金獲緩刑 , https://udn.com/news/story/7321/7171796?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:37:00 , udn , 前總統陳水扁兒子陳致中、媳婦黃睿靚因南港展覽館及龍潭案洗錢案判刑定讞，陳致中遭判刑1年，上週入監服刑，繳清150萬元罰款... , https://udn.com/news/story/7321/7171796?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:37:21 , udn , 劇毒蛇王闖家裡吃小孩！松鼠們英勇迎戰還叫貓鼬鄰居幫忙 結局二度大反轉 , https://udn.com/news/story/7470/7171773?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:37:31 , udn , 松鼠是相當可愛的生物，但牠們兇起來可是非常驚人的。一名女遊客在野生動物保育區內目擊驚人畫面，一隻劇毒黃金眼鏡蛇闖進地松鼠的巢穴內想要吃小松鼠填飽肚子，殊不知地松鼠爸媽立刻叫上親戚團團包圍這隻眼鏡蛇，甚至連隔壁鄰居貓鼬都來參戰，最後眼鏡蛇不敵松鼠人多勢眾，只能倉皇逃離現場。 , https://udn.com/news/story/7470/7171773?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:37:52 , udn , 李強會見新加坡副總理 盼發揮各自優勢加強合作 , https://udn.com/news/story/6809/7171728?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:01 , udn , 杯子要用對！RIEDEL認證計畫起跑 全台68家餐廳入列 , https://udn.com/news/story/7270/7171847?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:03 , udn , 中國國務院總理李強昨天在北京會見了新加坡副總理兼財政部長黃循財。李強表示，中方願與新加坡分享發展機遇，希望兩國發揮各自優... , https://udn.com/news/story/6809/7171728?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:12 , udn , 葡萄酒是一種複雜而多樣化的飲品，每種葡萄酒都有其獨特的香氣和口感。 而合適的杯具，可以最大程度地展現和增強葡萄酒的優雅特... , https://udn.com/news/story/7270/7171847?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:24 , udn , 釣魚詐騙再進化！「停車費用未繳清」簡訊網址要注意 , https://udn.com/news/story/7266/7171785?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:33 , udn , 台南地瓜田有「土撥鼠」 農民盼友善農作讓鬆土幫手繁衍 , https://udn.com/news/story/7326/7171846?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:35 , udn , 詐騙方式再進化！除國道通行費外，陸續有民眾收到冒名遠通電收發送的停車費欠費簡訊。遠通電收表示，該公司不會發送「停車欠費簡... , https://udn.com/news/story/7266/7171785?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:43 , udn , 台南新化農民黃瑞泰今天下午翻耕農田時發現野生嬌客，是一隻俗稱台灣土撥鼠的鼴鼠，不過已經身體僵硬死亡多時。50歲的黃瑞泰說... , https://udn.com/news/story/7326/7171846?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:38:56 , udn , 大龍蝦、龍虎石斑粥補給 菊島澎湖跨海馬拉松11月5日登場 , https://udn.com/news/story/7266/7171784?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:39:06 , udn , 交通部觀光局澎湖國家風景區管理處主辦的「2023菊島澎湖跨海馬拉松」11月5日登場，今邀請荷蘭籍馬拉松好手何韻柔擔任嘉賓... , https://udn.com/news/story/7266/7171784?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:39:27 , udn , 獲國民黨徵召！侯友宜臉書首發 喊「要參選，就要勝選」 , https://udn.com/news/story/123514/7171786?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:39:38 , udn , 新北市長侯友宜今（17）日徵召，代表國民黨參戰2024年總統大選。侯友宜下午發布臉書，強調將會團結一心，贏回國家的光榮、... , https://udn.com/news/story/123514/7171786?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:39:59 , udn , 國中小自學生學費補助未入國教法 補助規定將另訂 , https://udn.com/news/story/6885/7171783?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:40:30 , udn , 外資大買台股167億元 「這族群」買最多 , https://udn.com/news/story/7251/7171781?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:40:40 , udn , 台股今（17）日收漲，終場收15925.29點，上漲251.39點，三大法人買超398.25億元，外資買超167.31億... , https://udn.com/news/story/7251/7171781?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:41:01 , udn , 碳交所還沒成立概念股就狂漲50%  黃天牧：金管會將特別注意 , https://udn.com/news/story/7239/7171780?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:41:11 , udn , 碳交所尚未成立，不少碳權概念股卻已開始狂飆，漲幅甚至超過50%，對此，立委林楚茵在財委會上質詢時特別提醒金管會要嚴防「碳... , https://udn.com/news/story/7239/7171780?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:41:32 , udn , 新台幣貶1.2分 收30.817元 , https://udn.com/news/story/7239/7171677?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:41:43 , udn , 台北外匯市場新台幣兌美元今天收30.817元，貶1.2分，成交金額8.74億美元 , https://udn.com/news/story/7239/7171677?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:49:49 , udn , 軍工供應鏈解密3／韓戰、越戰都會修？台灣是亞洲維修重鎮 , https://udn.com/news/story/7241/7171885?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:50:00 , udn , 較少為人提起，台灣是亞洲數一數二的軍事維修基地，原因在於位居亞洲島鏈中心，地點適中且過去曾是美軍亞洲參與韓戰及越戰的武器修理據點，包括高雄岡山修理發動機、台中修理飛機、台北信義計畫區在40年前則是裝甲車及吉普車修理重鎮。 , https://udn.com/news/story/7241/7171885?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:50:20 , udn , 陸挖角工程師「跑到工廠門口閒晃抓人」 南韓加強出入境監控祭重罰 , https://udn.com/news/story/6811/7171637?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:50:31 , udn , 為力抗美國祭出的出口管制，中國企業改採偏門手段挖角南韓工程師，積極設法從南韓方面，取得從半導體到電動車電池、顯示器、造船... , https://udn.com/news/story/6811/7171637?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:50:51 , udn , 軍工供應鏈解密2／賣進戰火最前線 資通訊業者的神祕訂單 , https://udn.com/news/story/7241/7171879?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:51:02 , udn , 國防部委託中科院製作的軍用無人機「巡飛彈」，有台版彈簧刀之稱而受到矚目，首度於3月14日實體對外界曝光，除這個架有遊蕩彈藥稱號的殺手武器，還有一旁操控這架無人機的軍規電腦，機身上貼著國產品牌神基科技（Getac）的logo。 , https://udn.com/news/story/7241/7171879?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:51:23 , udn , 新北市都更案爆詐貸數十億　檢調約談建商等共11人 , https://udn.com/news/story/7321/7171876?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:51:33 , udn , 某建設公司楊姓負責人等自2017年起，涉嫌以新北市某都更建案，持價位不實的預售屋交易合約，先後向兩間公股銀行詐貸，總核貸... , https://udn.com/news/story/7321/7171876?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:51:54 , udn , 軍工供應鏈解密1／打贏明日戰爭 無人機、無人船、無人車軍團出動 , https://udn.com/news/story/7241/7171874?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:52:04 , udn , 戰爭也在「數位轉型」，隨軍隊少子化，俄烏戰爭凸顯無人機的優勢，科技戰能讓軍人減少上戰場風險，無人飛機、無人船、無人補給車等軍事裝備商機正受到矚目，也帶來產業新機會。 , https://udn.com/news/story/7241/7171874?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:52:25 , udn , NBA／與太陽關係瀕臨破裂 外媒曝：內部很多人受夠艾頓了 , https://udn.com/news/story/7002/7171782?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:52:35 , udn , 即便組成「ABCD連線」成為奪冠熱門，太陽隊仍在第二輪輪系列賽遭金塊隊淘汰，不僅教頭威廉斯（Monty Williams）丟了飯碗，主戰中鋒艾頓（Deandre Ayton）與球隊的嫌隙也再次浮出水面 , https://udn.com/news/story/7002/7171782?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:52:56 , udn , 侯友宜獲國民黨徵召 花蓮議長張峻：侯郭配勝選機率高 , https://udn.com/news/story/123514/7171869?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:53:06 , udn , 國民黨中常會今天確定徵召新北市長侯友宜參選下屆總統，無黨籍花蓮縣議長張峻認為是很好的人選，還力挺「侯郭配」，認為藍營內部... , https://udn.com/news/story/123514/7171869?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:53:27 , udn , 藍營徵召侯友宜 綠議員批「心早已不在新北」 , https://udn.com/news/story/123514/7171868?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:53:37 , udn , 新北市議會今日業務質詢，民眾黨議員陳世軒說，他在質詢的同時，新北市長侯友宜正在國民黨中常會接受總統候選人的徵召。陳質疑，... , https://udn.com/news/story/123514/7171868?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:53:58 , udn , 反轉薩摩耶蠢萌形象！稀有「微笑天使工作犬」帶視障生搭捷運 乖趴腳邊超敬業 , https://udn.com/news/story/7470/7171831?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:54:09 , udn , 薩摩耶有微笑天使的稱呼，呆萌的牠們被認為不適合做工作犬，但卻有網友看到了驚人的畫面。一名網友在搭捷運的時候看到一名女學生牽著一隻戴嘴套的薩摩耶犬，該隻薩摩耶犬並不是寵物，而是做為導盲工作犬陪伴失明的女學生搭車，薩摩耶罕見成為工作犬的畫面讓網友直呼萌爆。 , https://udn.com/news/story/7470/7171831?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:54:30 , udn , 中職／兄弟恰總首度造訪新莊球場 悍將丘總上前給擁抱 , https://udn.com/news/story/7001/7171855?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:54:40 , udn , 中信兄弟隊新教頭「恰恰」彭政閔執教後首度造訪新莊棒球場，富邦悍將隊總教練丘昌榮展現主隊熱情，走進室內打擊練習區，給了深深... , https://udn.com/news/story/7001/7171855?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:55:36 , udn , 台東交通違規預算編1.2億 要取締4萬件挨批搶錢補縣庫 , https://udn.com/news/story/7324/7171904?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:55:47 , udn , 台東縣議會今單位工作檢討，議員章正輝質詢警局年度交通違規預算編列1億2千萬元，恐造成基層績效壓力，抓到民眾反感。警局回應... , https://udn.com/news/story/7324/7171904?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:03 , udn , 洪士琪派第四封聲明全文 批新光金董事沒法治觀念 , https://udn.com/news/story/7239/7171834?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:07 , udn , MLB／藤浪晉太郎又失分 運動家12局大戰終於拿到第10勝 , https://udn.com/news/story/6999/7171856?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:13 , udn , 新光金控公司（2888）洪士琪派今天發出第四封共同聲明，強調新光金董事會的機密文件遭外洩，突顯新光無董事無法治觀念，且以... , https://udn.com/news/story/7239/7171834?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:18 , udn , 運動家今天和響尾蛇鏖戰12局，最終以9：8險勝，終於拿下本季第10勝。日本火球男藤浪晉太郎此戰主投1.1局，被敲4支安打失2分，防禦率上升至12.24。

響尾蛇6局打完以6：4領先。藤浪7局登板 , https://udn.com/news/story/6999/7171856?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:34 , udn , 檢修熱水器電死人 彰化市一汽車旅館發生工安意外 , https://udn.com/news/story/7320/7171833?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:39 , udn , 專家解讀U-2空照 替老兵重溫故國風光 , https://udn.com/news/story/10930/7171900?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:45 , udn , 54歲林姓工人，今天下午到彰化市某汽車旅館頂樓檢修熱水爐時，遭220伏特電壓電擊，當場死亡。由於疑為工安意外，須由職安單... , https://udn.com/news/story/7320/7171833?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:56:50 , udn , 冷戰時代國軍與美國中情局合作，以U-2對大陸實施偵照，相關照片於1990年代中解密，總數達10萬張。昨天下午在台北市林森... , https://udn.com/news/story/10930/7171900?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:06 , udn , 國民黨提名侯友宜 獲贈順澤宮冠軍帽的往事被提起 , https://udn.com/news/story/123514/7171830?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:10 , udn , 林右昌：跨部會達共識 外籍學生畢業最長可留台2年 , https://udn.com/news/story/6885/7171745?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:16 , udn , 國民黨今天宣布徵召新北市長侯友宜參選2024年總統大選，彰化縣長王惠美雖然只簡單回應：「支持黨提名的候選人。」但政壇指出... , https://udn.com/news/story/123514/7171830?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:21 , udn , 內政部長林右昌今天說，台灣缺工嚴重，行政院副院長鄭文燦召集跨部會人口專案會議達成共識，未來外籍學生來台就學畢業後，將可在... , https://udn.com/news/story/6885/7171745?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:37 , udn , 「+28」詐騙電話引誠品個資外洩疑雲  NCC：已進行攔阻 , https://udn.com/news/story/7238/7171827?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:42 , udn , 美俄間諜戰！CIA籲俄民眾做吹哨者 普亭祭嚴刑伺候 , https://udn.com/news/story/122663/7171804?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:48 , udn , 詐騙電話層出不窮，在最新的誠品個資外洩疑雲中，民眾接到的不明詐騙電話開頭是「+28」，NCC表示，已針對「+28」電話進... , https://udn.com/news/story/7238/7171827?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:57:53 , udn , 不只俄羅斯對美發動間諜戰，美國也玩這一套！美國CIA近日在俄羅斯社群媒體與通訊軟體散播投誠影片，呼籲俄羅斯關鍵技術人員、軍官與外交官若對俄羅斯總統普亭不滿，可與CIA聯絡，他們期待能獲得更多俄羅斯內部的資訊。對此，俄羅斯決將叛國罪行延長至20年... , https://udn.com/news/story/122663/7171804?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:58:14 , udn , 黑海穀物協議到期 最後一艘運糧船將離烏港口 , https://udn.com/news/story/122663/7171816?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:58:14 , udn , 永豐餘：不利因素正在收斂 第2季需求面可見緩和復甦 , https://udn.com/news/story/7252/7171828?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:58:24 , udn , 永豐餘（1907）今（17）日召開法說會，總經理駱秉正表示，首季受各產業鏈庫存調整，通膨及升息等不利影響，整體需求較去年... , https://udn.com/news/story/7252/7171828?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:58:24 , udn , 允許穀物經由黑海安全通道從烏克蘭港口出口的黑海穀物協議明天到期，聯合國發言人今天表示，最後一艘根據協議出口的烏國運糧船，... , https://udn.com/news/story/122663/7171816?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:58:45 , udn , 軍工產業鏈10傑／漢翔扮軍用航太火車頭 馬萬鈞：初教機自製率期突破65% , https://udn.com/news/story/7241/7171898?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:58:45 , udn , 輔導選手轉半導體技術員挨轟 體育署：培訓進管理層為目標 , https://udn.com/news/story/7005/7171829?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:58:56 , udn , 漢翔航空工業扮演台灣軍機研製能量火車頭，是國機國造關鍵成員，總經理馬萬鈞接受《經濟日報》專訪表示，台灣航太業30年來從荒漠發展到千億產值，鼓勵零件廠商朝系統件發展，在航太供應鏈金字塔基層往上發展，創造更高價值。 , https://udn.com/news/story/7241/7171898?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:59:17 , udn , 廣島G7峰會擬提6份成果文件 載明台海和平重要性 , https://udn.com/news/story/123512/7171791?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:59:17 , udn , 狗狗開車街頭狂飆？男酒駕怕被抓「竟跟狗換位置」 警察看傻眼開單 , https://udn.com/news/story/6810/7171824?from=udn-ch1_breaknews-1-0-news
2023-05-17 17:59:27 , udn , 距離日本廣島七大工業國集團（G7）峰會開幕倒數兩天，已知G7成員國持續進行協調，將在這場峰會彙整出包括領袖宣言在內的6份... , https://udn.com/news/story/123512/7171791?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:00:19 , udn , 中信上櫃ESG 30ETF 17日正式成立 手握一籃子上櫃藍籌股 , https://udn.com/news/story/7239/7171894?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:00:30 , udn , 中信上櫃ESG 30（00928）5月17日正式成立，擬訂5月24日掛牌上櫃，可望為櫃買市場帶來新氣象與新活水。中信上櫃... , https://udn.com/news/story/7239/7171894?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:01:28 , udn , 調查：八成美國人禱告曾成真 多數選在睡前 , https://udn.com/news/story/6813/7171454?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:01:38 , udn , 多數美國人的禱告都曾實現！根據美國信仰團體調查發現，超過8成美國人表示，在過去1年，個人曾經歷至少1次禱告事項實現... , https://udn.com/news/story/6813/7171454?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:02:00 , udn , 男大生騎車摔傷 機車零件竟也被偷拔 警鎖定3嫌偵辦 , https://udn.com/news/story/7320/7171906?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:02:10 , udn , 台中一名19歲大學生日前騎乘機車經過太平長龍路赤崁頂附近時摔車，並因傷重送醫，但撞得半毀的機車事後竟被另一群騎士私自拆卸... , https://udn.com/news/story/7320/7171906?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:03:02 , udn , 罰不怕！新「菸害防制法」違規千件 國健署認了難遏止 , https://udn.com/news/story/7266/7171903?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:03:13 , udn , 新「菸害防制法」規定，目前電子煙、加熱菸皆屬違反產品，不得使用及販售、廣告等。新法自今年3月22日上路，迄今將滿3個月，... , https://udn.com/news/story/7266/7171903?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:09:13 , udn , 新北市都更案爆詐貸數十億！檢調兵分18路 約談建商等共11人 , https://udn.com/news/story/7321/7171876?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:10:46 , udn , 兆豐臺灣藍籌30ETF19日最後交易 法人：爭取息收好時機 , https://udn.com/news/story/123006/7171867?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:10:56 , udn , 兆豐投信5月17日發布兆豐臺灣藍籌30ETF（00690）第二階段收益分配評價結果公告，每單位配息金額1.5元；兆豐臺灣... , https://udn.com/news/story/123006/7171867?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:13:52 , udn , 「火冒4.05丈」布條疑影射原住民加分 台大學生會道歉 , https://udn.com/news/story/6928/7171951?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:14:02 , udn , 台大學生會日前在校內舉辦「言論自由月」活動，由學生自行製作布條，在校園各處懸掛。不過卻有一布條寫著「火冒4.05丈」，校... , https://udn.com/news/story/6928/7171951?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:14:54 , udn , 中職／讓「天天垣」休一下 悍將拉上李子強、陳真 , https://udn.com/news/story/7001/7171925?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:15:04 , udn , 富邦悍將隊今天下放兩名投手賴智垣、陳仕朋，拉上投手李子強、野手陳真，總教練丘昌榮指出，牛棚投手戰力需要調整一下，而陳仕朋... , https://udn.com/news/story/7001/7171925?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:15:25 , udn , 遠百傳捷報！母親節檔期落幕 總經理徐雪芳：今年有望首破600億元 , https://udn.com/news/story/7252/7171924?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:15:36 , udn , 母親節檔期落幕，遠百（2903）傳捷報，總經理徐雪芳今（17）日表示，該檔大成長35%，創歷史新高，若照此發展，今年全年... , https://udn.com/news/story/7252/7171924?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:15:57 , udn , 洪秀柱喊話侯友宜：支持者對黨兩岸路線及外交政策仍感困惑 , https://udn.com/news/story/123514/7171922?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:16:07 , udn , 國民黨今徵召提名新北市長侯友宜為總統參選人，國民黨前主席洪秀柱在臉書發文表示，恭喜侯友宜也感謝鴻海創辦人郭台銘，但她仍擔... , https://udn.com/news/story/123514/7171922?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:16:58 , udn , 男大生摔車傷重送醫 機車竟被一群騎士偷拔零件只剩骨架 , https://udn.com/news/story/7320/7171906?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:17:29 , udn , 民進黨拿詐騙哏圖稱可憐郭台銘 遭嗆打詐不力缺乏自覺 , https://udn.com/news/story/123514/7171905?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:17:40 , udn , 國民黨今天徵召新北市長侯友宜參選總統，民進黨在社群平台表示，國民黨玩弄鴻海集團創辦人郭台銘的感情，叫人情何以堪。時代力量... , https://udn.com/news/story/123514/7171905?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:25:10 , udn , NBA／直言聯盟充斥濫竽充數球員 德羅展批：他們根本不愛籃球 , https://udn.com/news/story/7002/7171944?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:25:21 , udn , 對球迷來說，能踏上NBA殿堂的球員都是天選之人，不過，對德羅展（Demar Derozan）、喬治（Paul George）兩位明星而言，聯盟卻有不少濫竽充數存在。

兩個月前，詹姆斯（Lebro , https://udn.com/news/story/7002/7171944?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:25:42 , udn , 新北綠黨團嗆侯友宜本命區失火 藍反嗆：是彌補中央對新北虧欠 , https://udn.com/news/story/7323/7171973?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:25:53 , udn , 國民黨主席朱立倫今在中常會徵召新北市長侯友宜參選2024總統，新北市議會民進黨團總召鄭宇恩表示，本命區失火，侯友宜要如何... , https://udn.com/news/story/7323/7171973?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:26:13 , udn , 王婉諭批侯友宜「依然侯侯GPT」 內容空洞毫無具體內容 , https://udn.com/news/story/123514/7171977?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:26:24 , udn , 國民黨今天徵召新北市長侯友宜參選總統，時代力量黨主席王婉諭表示，侯友宜在致詞時強調，「守護中華民國，保衛台澎金馬，讓台灣... , https://udn.com/news/story/123514/7171977?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:26:45 , udn , 蘇花改靠近和平段砂石車事故 南下路段封閉15公里 , https://udn.com/news/story/7328/7171967?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:26:56 , udn , 1名男性駕駛今天下午3時許，沿台9線蘇花改南下，行經143K南澳─和平段，因不明原因撞上護欄，車頭翻覆卡在護欄上，駕駛受... , https://udn.com/news/story/7328/7171967?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:27:16 , udn , 賴清德：讓客家光榮感持續 族群繁榮發展 , https://udn.com/news/story/123307/7171889?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:27:27 , udn , 民進黨主席賴清德今天說，民進黨兩次執政中，提出並推動符合客家族群需求的政策，目的就是感謝在這塊土地上每一個族群的貢獻；民... , https://udn.com/news/story/123307/7171889?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:27:48 , udn , 宋芸樺「馬卡龍粉」上身挺精品袋包活動 自招購物執念「全部都想帶回家」   , https://udn.com/news/story/7270/7171962?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:28:50 , udn , 自營商狂買232億元破紀錄 網友熱議：「要幹大事了」 , https://udn.com/news/story/7251/7171947?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:29:00 , udn , 台股今（17）日終場收15925.29點，上漲251.39點，三大法人買超398.25億元，其中自營商買超232.66億... , https://udn.com/news/story/7251/7171947?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:43:44 , udn , 未禮讓行人被開罰網友喊冤  桃園警拿照片打臉 , https://udn.com/news/story/7320/7172050?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:43:55 , udn , 近期因台灣被國外評為行人地獄，政府也開始大執法，有桃園的網友於臉書社團發文喊冤表示，自己因未禮讓行人被檢舉開罰，但對方是... , https://udn.com/news/story/7320/7172050?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:44:16 , udn , 整理包／房貸補貼3萬元怎麼拿？ 4大資格、申請方式、發放時間全攻略 , https://udn.com/news/story/121461/7171982?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:44:26 , udn , 央行升息、通貨膨脹、薪水緩慢成長，買房成了一件難事，房貸更是壓得人民喘不過氣，內政部推出「中產以下自用住宅貸款戶支持專案」的3萬元房貸補貼政策，符合哪些條件才能... , https://udn.com/news/story/121461/7171982?from=udn-ch1_breaknews-1-0-news
2023-05-17 18:44:47 , udn , 民進黨邀嘉義同鄉會力挺賴清德 劍指侯友宜 , https://udn.com/news/story/123514/7172047?from=udn-ch1_breaknews-1-0-news
